ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2.3,V2a..99,V2a..77,V2a.1,V2a.2,V2a.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V4_6..77,V4_6.1,V4_6.2,V4_6.3,V5a_1..99,V5a_1..77,V5a_1.0,V5a_1.1,V5a_2..99,V5a_2..77,V5a_2.0,V5a_2.1,V5a_3..99,V5a_3..77,V5a_3.0,V5a_3.1,V5a_4..99,V5a_4..77,V5a_4.0,V5a_4.1,V5a_5..99,V5a_5..77,V5a_5.0,V5a_5.1,V5a_6..99,V5a_6..77,V5a_6.0,V5a_6.1,V5a_7..99,V5a_7..77,V5a_7.0,V5a_7.1,V5a_8..99,V5a_8..77,V5a_8.0,V5a_8.1,V5a_9..99,V5a_9..77,V5a_9.0,V5a_9.1,V5a_10..99,V5b_1..99,V5b_1..77,V5b_1.0,V5b_1.1,V5b_2..99,V5b_2..77,V5b_2.0,V5b_2.1,V5b_3..99,V5b_3..77,V5b_3.0,V5b_3.1,V5b_4..99,V5b_4..77,V5b_4.0,V5b_4.1,V5b_5..99,V5b_5..77,V5b_5.0,V5b_5.1,V5b_6..99,V5b_6..77,V5b_6.0,V5b_6.1,V5b_7..99,V5b_7..77,V5b_7.0,V5b_7.1,V5b_8..99,V5b_8..77,V5b_8.0,V5b_8.1,V5b_9..99,V5b_9..77,V5b_9.0,V5b_9.1,V5b_10..99,V5c_1..99,V5c_1..77,V5c_1.0,V5c_1.1,V5c_2..99,V5c_2..77,V5c_2.0,V5c_2.1,V5c_3..99,V5c_3..77,V5c_3.0,V5c_3.1,V5c_4..99,V5c_4..77,V5c_4.0,V5c_4.1,V5c_5..99,V5c_5..77,V5c_5.0,V5c_5.1,V5c_6..99,V5c_6..77,V5c_6.0,V5c_6.1,V5c_7..99,V5c_7..77,V5c_7.0,V5c_7.1,V5c_8..99,V5c_8..77,V5c_8.0,V5c_8.1,V5c_9..99,V5c_9..77,V5c_9.0,V5c_9.1,V5c_10..99,V5d_1..99,V5d_1..77,V5d_1.0,V5d_2..99,V5d_2..77,V5d_2.0,V5d_3..99,V5d_3..77,V5d_3.0,V5d_4..99,V5d_4..77,V5d_4.0,V5d_5..99,V5d_5..77,V5d_5.0,V5d_6..99,V5d_6..77,V5d_6.0,V5d_6.1,V5d_7..99,V5d_7..77,V5d_7.0,V5d_8..99,V5d_8..77,V5d_8.0,V5d_9..99,V5d_9..77,V5d_9.0,V5d_9.1,V5d_10..99,V6_1..99,V6_1..77,V6_1.0,V6_1.1,V6_2..99,V6_2..77,V6_2.0,V6_2.1,V6_3..99,V6_3..77,V6_3.0,V6_3.1,V6_4..99,V6_4..77,V6_4.0,V6_4.1,V6_5..99,V6_5..77,V6_5.0,V6_5.1,V6_6..99,V6_6..77,V6_6.0,V6_6.1,V6_7..99,V6_7..77,V6_7.0,V6_7.1,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_1..77,V10_1.0,V10_1.1,V10_2..99,V10_2..77,V10_2.0,V10_2.1,V10_3..99,V10_3..77,V10_3.0,V10_3.1,V10_4..99,V10_4..77,V10_4.0,V10_4.1,V10_5..99,V10_5..77,V10_5.0,V10_5.1,V10_6..99,V10_6..77,V10_6.0,V10_6.1,V10_7..99,V10_7..77,V10_7.0,V10_7.1,V10_8..99,V10_8..77,V10_8.0,V10_8.1,V10_9..99,V10_9..77,V10_9.0,V10_9.1,V10_10..99,V10_10..77,V10_10.0,V10_10.1,V11..99,V11..77,V11.1,V11.2,V12..99,V12..77,V12.1,V12.2,V13..99,V15..99,V16..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.2,B14_1..99,B14_1.2,B14_2..99,B14_2.2,B14_3..99,B14_3.1,B14_3.2,B14_4..99,B14_4.2,B14_5..99,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9a..99,C9a..77,C9a.1,C9a.2,C9a.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
CH,CHE,Switzerland,Bern,2021-02-07,2021-02-06,100,0,0,0,0,15,94,981716.6665487086,78,1,0,99,1,12,87,1,5,94,0,32,68,0,16,84,1,11,88,1,8,91,1,5,94,1,2,97,1,3,96,1,2,97,0,11,89,1,1,98,1,14,85,100,0,0,0,88,1,2,9,95,0,1,4,68,0,11,21,84,1,4,11,89,0,0,11,92,1,2,5,95,0,2,3,98,0,0,2,97,0,1,2,98,0,2,0,89,0,2,9,99,0,0,1,86,0,8,6,6,0,10,84,90,0,6,4,6,2,35,57,65,0,8,27,92,1,7,0,92,3,5,0,97,0,3,0,16,0,2,82,6,0,4,89,1,96,0,4,0,0,96,0,0,4,0,10,0,47,20,15,8,12,1,26,47,14,100,12,1,34,39,14,12,1,37,41,9,12,3,7,49,29,12,1,52,27,8,92,0,3,5,92,0,5,3,92,0,6,2,92,0,5,3,92,0,5,3,92,0,5,3,92,0,8,0,92,0,8,0,92,0,8,0,0,85,0,10,5,85,0,13,2,85,0,13,2,85,0,14,1,85,0,9,6,85,0,7,8,85,0,15,0,85,0,14,1,85,0,14,1,0,81,1,9,9,81,1,14,4,81,1,16,2,81,1,14,4,81,1,9,9,81,1,6,12,81,1,17,1,81,1,16,2,81,1,15,3,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,100,0,0,0,0,94,0,6,0,94,0,4,2,94,0,1,5,94,0,5,1,94,0,4,2,94,0,2,4,94,0,6,0,10,0,8,26,37,19,12,3,72,13,12,3,82,3,12,3,80,5,12,3,76,9,12,3,68,17,12,3,83,2,12,3,84,1,12,3,78,7,12,3,78,7,12,3,38,47,62,0,1,37,21,0,20,59,0,0,0,98,1,0,1,98,1,1,0,98,1,1,0,98,2,0,0,98,2,0,0,98,2,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,100,0,100,0,0,100,0,100,0,0,13,3,34,50,13,2,47,38,13,4,14,69,13,2,46,39,13,4,2,81,13,3,22,62,13,0,37,50,63,1,31,2,2,1,13,0,0,6,33,48,13,0,87,0,16,0,20,64,16,0,45,34,5,0,0,0,16,0,15,24,23,22,16,2,25,44,10,3,100,16,0,22,62,0,17,0,19,63,1,66,0,34,0,53,1,45,1,86,0,14,0,54,1,17,28,98,0,2,0,78,0,22,0,17,0,0,1,7,12,63,17,0,1,2,9,21,50,18,0,17,40,16,9,18,0,2,3,10,67,18,0,5,12,26,39,83,1,14,2,83,6,6,5,83,6,5,6,19,0,55,26,74,0,9,17,91,0,0,2,1,1,0,0,5,36,0,0,7,7,7,2,3,10,1,0,3,0,5,1,5,13,20,0,41,39,0,0,20,0,3,15,17,14,18,10,3,21,1,25,19,34,21,1,31,21,16,6,4,6.880952380952382,9.157703357183227,1.625,1.407885953173359,12.355072463768115,5.588263337301198,2.460526315789474,1.3607918231547809
CH,CHE,Switzerland,Vaud,2021-02-07,2021-02-06,100,0,0,0,0,16,97,836482.4989242837,76,0,0,100,0,8,92,0,0,100,0,31,69,0,17,83,0,12,88,0,4,96,0,4,96,1,7,92,0,1,99,0,2,98,0,14,86,0,4,96,0,14,86,100,0,0,0,92,0,3,5,100,0,0,0,69,0,12,19,83,1,2,14,88,0,5,7,96,1,2,1,96,0,1,3,93,2,3,2,99,0,1,0,98,0,2,0,86,0,5,9,96,0,1,3,86,1,7,6,2,1,11,86,89,0,4,7,3,0,43,54,57,0,8,35,92,0,7,1,92,1,6,1,99,0,1,0,12,3,2,83,4,0,11,84,1,89,0,10,1,0,90,0,0,10,0,15,0,27,22,17,19,20,3,21,41,15,100,20,2,21,41,16,20,3,21,40,16,20,3,8,35,34,20,1,32,39,8,82,0,10,8,82,0,10,8,82,0,12,6,82,0,14,4,82,0,11,7,82,0,12,6,82,0,16,2,82,0,18,0,82,0,15,3,0,83,0,10,7,83,0,12,5,83,0,15,2,83,0,16,1,83,0,10,7,83,0,5,12,83,0,16,1,83,0,17,0,83,0,15,2,0,79,1,13,7,79,1,16,4,79,1,17,3,79,1,20,0,79,1,11,9,79,1,9,11,79,1,19,1,79,1,20,0,79,1,20,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,100,0,0,0,0,90,0,6,4,90,0,8,2,90,0,6,4,90,0,6,4,90,0,8,2,90,0,8,2,90,0,10,0,10,1,13,25,22,29,11,1,80,8,11,1,85,3,11,1,86,2,11,1,84,4,11,1,74,14,11,1,88,0,11,1,83,5,11,1,83,5,11,1,77,11,11,1,35,53,59,0,2,39,24,0,16,60,0,0,0,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,100,0,100,0,0,100,0,100,0,0,12,0,29,59,12,0,55,33,12,0,21,67,12,0,51,37,12,0,6,82,12,0,20,68,12,0,45,43,55,0,40,3,2,0,12,0,1,4,28,55,12,1,86,1,13,1,26,60,13,0,57,22,5,3,0,0,13,1,22,23,23,18,13,1,12,41,25,8,100,13,1,21,65,0,15,0,19,65,1,71,1,24,4,45,2,53,0,79,1,20,0,49,2,20,29,94,1,3,2,80,1,19,0,17,0,1,2,14,17,49,17,0,0,4,15,23,41,17,0,15,40,19,9,17,0,2,8,14,59,17,0,7,22,8,46,71,0,21,8,71,0,6,23,71,0,13,16,17,0,49,34,66,0,11,23,89,1,1,0,1,0,2,0,6,40,1,1,8,3,5,0,7,10,4,0,2,4,3,0,2,10,24,0,35,41,0,0,24,0,3,16,13,22,13,6,3,24,0,29,24,23,24,0,19,29,17,7,4,5.76595744680851,7.169418040652123,1.4545454545454546,0.8201995322647244,10.788461538461538,5.2406276321528376,2.6447368421052633,1.3135595138748863
CH,CHE,Switzerland,Z<c3><bc>rich,2021-02-07,2021-02-07,113,0,0,0,0,19,113,959326.7000635761,101,1,0,112,1,10,102,1,2,110,1,23,89,1,20,92,1,12,100,1,11,101,1,3,109,1,2,110,0,0,113,1,4,108,1,29,83,1,1,111,1,9,103,113,0,0,0,103,1,4,5,111,0,0,2,90,1,8,14,93,2,5,13,101,1,4,7,102,2,5,4,110,1,1,1,111,0,2,0,113,0,0,0,109,0,2,2,84,1,11,17,112,0,0,1,104,1,4,4,0,0,11,102,103,0,2,8,1,1,57,54,56,0,10,47,103,3,7,0,103,2,7,1,111,0,2,0,12,4,3,94,1,1,7,104,0,106,0,7,0,0,106,0,1,6,0,10,0,47,25,18,13,12,3,25,56,17,113,12,2,33,44,22,12,4,33,49,15,12,4,5,54,38,12,0,49,40,12,100,0,4,9,100,0,7,6,100,0,11,2,100,0,12,1,100,0,9,4,100,0,10,3,100,0,13,0,100,0,13,0,100,0,11,2,0,95,0,9,9,95,0,12,6,95,0,15,3,95,0,17,1,95,0,2,16,95,0,9,9,95,0,18,0,95,0,18,0,95,0,18,0,0,89,0,14,10,89,0,16,8,89,0,23,1,89,0,22,2,89,0,13,11,89,0,8,16,89,0,24,0,89,0,24,0,89,0,24,0,0,113,0,0,113,0,0,113,0,0,113,0,0,113,0,0,113,0,0,0,113,0,0,113,0,0,113,0,0,0,0,107,0,6,0,107,0,5,1,107,0,4,2,107,0,4,2,107,0,5,1,107,0,5,1,107,0,3,3,5,0,22,23,41,22,5,4,96,8,5,4,99,5,5,4,102,2,5,4,96,8,5,4,84,20,5,4,100,4,5,4,96,8,5,4,99,5,5,4,95,9,5,4,42,62,53,0,0,60,11,0,24,78,0,0,0,110,1,0,2,110,1,2,0,110,1,1,1,110,0,1,2,110,1,0,2,110,1,1,1,113,0,0,113,0,0,0,113,0,0,113,0,0,0,113,0,0,0,113,0,0,0,113,0,0,113,0,113,0,113,0,0,113,0,113,0,0,6,0,39,68,6,0,81,26,6,4,16,87,6,1,63,43,6,3,5,99,6,1,38,68,7,0,63,43,50,0,54,3,3,3,7,1,0,12,45,48,7,0,105,1,7,0,18,88,7,0,62,29,8,4,3,0,7,0,20,31,32,23,7,0,21,61,13,11,113,7,0,29,77,0,7,1,23,81,1,74,1,32,6,32,0,80,1,97,0,16,0,50,3,19,41,108,0,4,1,75,1,36,1,8,0,0,3,18,17,67,8,0,0,3,9,28,65,8,0,19,47,29,10,8,0,0,5,14,86,8,0,10,16,22,57,87,1,19,6,87,6,7,13,87,5,10,11,9,0,72,32,81,0,12,20,101,1,0,0,1,3,4,0,3,29,0,0,8,4,8,1,9,11,2,0,5,13,2,1,4,16,10,2,43,58,0,0,10,1,2,18,28,20,21,10,3,11,2,44,31,25,11,1,31,30,18,15,7,3.9272727272727277,4.709543287814433,1.8888888888888888,0.927960727138337,13.552083333333334,5.20904030289582,2.3838383838383836,1.2593087730412211
CH,CHE,Switzerland,Aargau,2021-02-08,2021-02-06,100,0,0,0,0,16,97,1085668.9002601383,77,0,1,99,0,4,96,0,2,98,0,18,82,0,13,87,0,11,89,0,4,96,0,3,97,0,1,99,0,2,98,0,0,100,0,14,86,0,0,100,0,9,91,99,0,0,1,96,0,2,2,98,0,2,0,82,0,2,16,87,0,7,6,89,0,3,8,96,0,1,3,97,0,1,2,99,0,0,1,98,0,2,0,100,0,0,0,86,1,3,10,100,0,0,0,91,0,6,3,2,1,6,91,95,0,2,3,3,2,37,58,63,0,6,31,94,0,6,0,94,2,4,0,98,1,1,0,11,0,4,85,4,1,6,89,0,94,0,5,1,0,95,0,0,5,0,10,0,37,23,14,16,12,2,21,52,13,100,12,2,22,40,24,12,4,21,42,21,12,2,5,49,32,12,2,33,42,11,84,0,7,9,84,0,14,2,84,0,10,6,84,0,13,3,84,0,11,5,84,0,13,3,84,0,16,0,84,0,16,0,84,0,14,2,0,86,0,11,3,86,0,12,2,86,0,13,1,86,0,12,2,86,0,6,8,86,0,6,8,86,0,14,0,86,0,13,1,86,0,14,0,0,77,0,13,10,77,0,17,6,77,0,21,2,77,0,20,3,77,0,9,14,77,0,8,15,77,0,23,0,77,0,23,0,77,0,20,3,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,100,0,0,0,0,91,0,7,2,91,0,8,1,91,0,4,5,91,0,8,1,91,0,4,5,91,0,4,5,91,0,8,1,6,0,19,22,42,11,6,2,79,13,6,2,89,3,6,2,88,4,6,2,85,7,6,2,74,18,6,2,92,0,6,2,91,1,6,2,84,8,6,2,82,10,6,2,39,53,56,0,1,43,21,0,18,61,0,0,0,96,1,2,1,96,2,2,0,96,2,1,1,96,2,0,2,96,2,1,1,96,2,1,1,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,100,0,100,0,0,100,0,100,0,0,7,1,39,53,7,1,61,31,7,1,18,74,7,2,52,39,7,1,1,91,7,1,17,75,10,0,41,49,59,0,37,3,1,0,11,0,0,9,38,42,11,0,87,2,13,1,11,75,13,1,49,29,6,1,0,1,13,0,19,21,34,13,14,0,23,35,22,6,100,14,0,10,76,0,15,0,10,74,1,62,1,31,6,40,2,58,0,83,0,17,0,50,2,13,35,99,0,1,0,84,0,16,0,15,0,1,0,12,12,60,15,0,3,3,15,20,44,16,2,15,35,23,9,16,0,1,3,17,63,16,0,6,23,18,37,71,0,22,7,71,4,4,21,71,3,8,18,16,0,47,37,63,0,11,26,89,0,0,0,1,1,0,0,9,44,0,0,5,3,2,0,4,10,4,0,2,1,4,1,5,15,19,0,36,45,0,0,19,0,5,13,15,16,15,12,5,21,4,7,23,45,21,1,21,16,19,9,13,5.075,7.484642395924592,3,1.4142135623730951,12.48,4.565913661860851,2.2,1.115008180796555
CH,CHE,Switzerland,Bern,2021-02-08,2021-02-07,100,0,0,0,0,17,96,1006532.6842981448,75,1,1,98,0,8,92,0,3,97,0,31,69,1,12,87,0,10,90,0,4,96,0,3,97,0,5,95,0,0,100,1,3,96,0,16,84,0,1,99,0,9,91,99,0,0,1,92,0,3,5,97,0,0,3,69,0,8,23,88,0,4,8,90,0,2,8,96,0,2,2,97,0,0,3,95,0,1,4,100,0,0,0,97,0,1,2,84,0,1,15,99,0,0,1,91,0,1,8,4,0,10,86,90,1,3,6,4,2,43,51,57,0,7,36,93,0,7,0,93,0,7,0,100,0,0,0,13,0,2,85,4,1,5,89,1,95,0,5,0,0,95,0,1,4,0,10,0,49,26,11,4,11,3,21,53,12,100,11,1,33,47,8,11,2,33,45,9,11,4,8,50,27,11,2,50,31,6,96,0,3,1,96,0,3,1,96,0,3,1,96,0,3,1,96,0,3,1,96,0,2,2,96,0,4,0,96,0,4,0,96,0,3,1,0,89,0,6,5,89,0,9,2,89,0,10,1,89,0,11,0,89,0,5,6,89,0,3,8,89,0,11,0,89,0,11,0,89,0,9,2,0,74,0,17,9,74,0,21,5,74,0,24,2,74,0,22,4,74,0,16,10,74,0,8,18,74,0,24,2,74,0,25,1,74,0,23,3,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,100,0,0,0,0,96,0,3,1,96,0,4,0,96,0,2,2,96,0,3,1,96,0,2,2,96,0,4,0,96,0,4,0,8,0,8,20,41,23,11,2,73,14,11,2,85,2,11,2,84,3,11,2,84,3,11,2,74,13,11,2,83,4,11,2,85,2,11,2,84,3,11,2,81,6,11,2,36,51,52,0,2,46,24,0,22,54,0,0,0,98,1,0,1,98,1,1,0,98,1,1,0,98,2,0,0,98,2,0,0,98,2,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,100,0,100,0,0,100,0,100,0,0,13,3,18,66,13,2,37,48,13,3,8,76,13,3,42,42,13,3,1,83,13,3,13,71,16,0,34,50,66,0,28,5,0,1,17,0,0,6,34,43,17,0,83,0,21,0,16,63,21,0,47,30,1,1,0,0,21,1,13,24,29,12,21,3,12,50,11,3,100,21,0,16,63,0,22,0,16,60,2,82,0,17,1,63,0,35,2,92,0,7,1,58,0,16,26,99,0,1,0,87,0,13,0,22,0,0,3,12,16,47,22,0,2,3,13,19,41,22,0,14,43,14,7,22,0,2,2,7,67,22,0,3,12,28,35,85,0,10,5,85,1,5,9,85,1,5,9,22,0,52,26,74,0,8,18,92,0,2,0,1,0,0,0,5,40,0,0,3,2,7,1,3,13,1,0,3,9,4,3,1,10,22,1,28,49,0,0,22,0,5,16,17,18,14,7,1,24,2,25,17,32,24,1,20,20,17,12,6,5.065217391304348,6.590910150985028,1.875,1.3562026818605375,13.485507246376812,5.371473545289117,2.625,1.495886378151104
CH,CHE,Switzerland,Vaud,2021-02-08,2021-02-07,100,2,9351.48386666559,1,6103.13773872454,10,94,894939.4604080304,71,0,2,98,0,8,92,1,2,97,0,35,65,0,18,82,0,12,88,0,4,96,0,3,97,0,6,94,0,3,97,0,5,95,0,19,81,0,3,97,0,21,79,98,0,2,0,92,0,3,5,98,0,2,0,65,1,12,22,82,1,2,15,88,0,6,6,96,0,1,3,97,0,2,1,94,0,4,2,97,0,3,0,95,0,2,3,81,1,7,11,97,0,2,1,79,0,9,12,4,2,6,88,95,0,3,2,5,0,40,55,60,0,8,32,92,0,7,1,92,1,6,1,99,0,1,0,14,4,7,75,6,2,7,85,0,93,0,6,1,0,94,0,0,6,0,13,0,38,19,16,14,16,4,22,44,14,100,16,5,29,38,12,16,2,33,34,15,16,4,12,39,29,16,2,45,27,10,86,0,9,5,86,0,9,5,86,0,6,8,86,0,9,5,86,0,8,6,86,0,9,5,86,0,12,2,86,0,14,0,86,0,11,3,0,84,0,5,11,84,0,10,6,84,0,12,4,84,0,16,0,84,0,10,6,84,0,8,8,84,0,15,1,84,0,16,0,84,0,15,1,0,82,0,13,5,82,0,15,3,82,0,16,2,82,0,18,0,82,0,8,10,82,0,9,9,82,0,17,1,82,0,18,0,82,0,18,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,100,0,0,0,0,86,0,12,2,86,0,11,3,86,0,8,6,86,0,12,2,86,0,10,4,86,0,10,4,86,0,10,4,9,0,16,22,25,28,10,4,79,7,10,4,83,3,10,4,85,1,10,4,79,7,10,4,67,19,10,4,86,0,10,4,84,2,10,4,77,9,10,4,71,15,10,4,37,49,60,1,0,39,29,0,12,59,0,0,0,93,1,0,6,93,0,1,6,93,0,3,4,93,1,1,5,93,1,0,6,93,1,0,6,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,100,0,100,0,0,100,0,100,0,0,12,2,24,62,12,1,47,40,12,3,14,71,12,1,52,35,12,3,4,81,12,2,18,68,12,1,41,46,59,0,40,1,0,0,12,0,2,6,39,41,12,1,86,1,14,0,19,67,14,0,47,32,6,1,0,0,14,0,19,25,27,15,14,1,19,34,22,10,100,15,1,26,58,0,16,0,18,64,2,76,2,20,2,53,1,45,1,86,1,13,0,48,1,21,30,96,1,3,0,82,1,17,0,18,0,0,0,17,18,47,18,0,0,1,24,23,34,18,1,24,32,19,6,18,0,4,6,17,55,18,0,8,17,13,44,76,3,17,4,76,4,9,11,76,3,14,7,19,0,43,38,62,0,7,31,93,1,0,0,0,0,1,0,5,50,1,0,4,2,6,0,2,6,4,0,1,4,6,2,4,8,27,1,33,39,0,0,27,0,4,10,9,24,15,7,4,29,1,22,23,25,29,1,15,27,18,8,2,7.8478260869565215,9.561421073609294,2,1.1547005383792515,10.294117647058824,6.1165157324969215,2.608695652173913,1.4574089751048305
