ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2.3,V2a..99,V2a..77,V2a.1,V2a.2,V2a.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V4_6..77,V4_6.1,V4_6.2,V4_6.3,V5a_1..99,V5a_1..77,V5a_1.0,V5a_1.1,V5a_2..99,V5a_2..77,V5a_2.0,V5a_2.1,V5a_3..99,V5a_3..77,V5a_3.0,V5a_3.1,V5a_4..99,V5a_4..77,V5a_4.0,V5a_4.1,V5a_5..99,V5a_5..77,V5a_5.0,V5a_5.1,V5a_6..99,V5a_6..77,V5a_6.0,V5a_6.1,V5a_7..99,V5a_7..77,V5a_7.0,V5a_7.1,V5a_8..99,V5a_8..77,V5a_8.0,V5a_8.1,V5a_9..99,V5a_9..77,V5a_9.0,V5a_9.1,V5a_10..99,V5a_10..77,V5a_10.0,V5a_10.1,V5b_1..99,V5b_1..77,V5b_1.0,V5b_1.1,V5b_2..99,V5b_2..77,V5b_2.0,V5b_2.1,V5b_3..99,V5b_3..77,V5b_3.0,V5b_3.1,V5b_4..99,V5b_4..77,V5b_4.0,V5b_4.1,V5b_5..99,V5b_5..77,V5b_5.0,V5b_5.1,V5b_6..99,V5b_6..77,V5b_6.0,V5b_6.1,V5b_7..99,V5b_7..77,V5b_7.0,V5b_7.1,V5b_8..99,V5b_8..77,V5b_8.0,V5b_8.1,V5b_9..99,V5b_9..77,V5b_9.0,V5b_9.1,V5b_10..99,V5b_10..77,V5b_10.0,V5b_10.1,V5c_1..99,V5c_1..77,V5c_1.0,V5c_1.1,V5c_2..99,V5c_2..77,V5c_2.0,V5c_2.1,V5c_3..99,V5c_3..77,V5c_3.0,V5c_3.1,V5c_4..99,V5c_4..77,V5c_4.0,V5c_4.1,V5c_5..99,V5c_5..77,V5c_5.0,V5c_5.1,V5c_6..99,V5c_6..77,V5c_6.0,V5c_6.1,V5c_7..99,V5c_7..77,V5c_7.0,V5c_7.1,V5c_8..99,V5c_8..77,V5c_8.0,V5c_8.1,V5c_9..99,V5c_9..77,V5c_9.0,V5c_9.1,V5c_10..99,V5c_10..77,V5c_10.0,V5c_10.1,V5d_1..99,V5d_1..77,V5d_1.0,V5d_1.1,V5d_2..99,V5d_2..77,V5d_2.0,V5d_2.1,V5d_3..99,V5d_3..77,V5d_3.0,V5d_3.1,V5d_4..99,V5d_4..77,V5d_4.0,V5d_4.1,V5d_5..99,V5d_5..77,V5d_5.0,V5d_5.1,V5d_6..99,V5d_6..77,V5d_6.0,V5d_6.1,V5d_7..99,V5d_7..77,V5d_7.0,V5d_8..99,V5d_8..77,V5d_8.0,V5d_8.1,V5d_9..99,V5d_9..77,V5d_9.0,V5d_9.1,V5d_10..99,V5d_10..77,V5d_10.0,V5d_10.1,V6_1..99,V6_1..77,V6_1.0,V6_1.1,V6_2..99,V6_2..77,V6_2.0,V6_2.1,V6_3..99,V6_3..77,V6_3.0,V6_3.1,V6_4..99,V6_4..77,V6_4.0,V6_4.1,V6_5..99,V6_5..77,V6_5.0,V6_5.1,V6_6..99,V6_6..77,V6_6.0,V6_6.1,V6_7..99,V6_7..77,V6_7.0,V6_7.1,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_1..77,V10_1.0,V10_1.1,V10_2..99,V10_2..77,V10_2.0,V10_2.1,V10_3..99,V10_3..77,V10_3.0,V10_3.1,V10_4..99,V10_4..77,V10_4.0,V10_4.1,V10_5..99,V10_5..77,V10_5.0,V10_5.1,V10_6..99,V10_6..77,V10_6.0,V10_6.1,V10_7..99,V10_7..77,V10_7.0,V10_7.1,V10_8..99,V10_8..77,V10_8.0,V10_8.1,V10_9..99,V10_9..77,V10_9.0,V10_9.1,V10_10..99,V10_10..77,V10_10.0,V10_10.1,V11..99,V11..77,V11.1,V11.2,V12..99,V12..77,V12.1,V12.2,V13..99,V13..77,V13.1,V13.2,V13.3,V13.4,V15..99,V15..77,V15.1,V15.2,V16..99,V16..77,V16.1,V16.2,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9a..99,C9a..77,C9a.1,C9a.2,C9a.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
FI,FIN,Finland,Uusimaa,2021-03-02,2021-03-02,116,0,0,0,0,22,114,987519.1395032045,101,0,0,116,0,3,113,0,2,114,0,22,94,0,32,84,0,17,99,0,8,108,0,4,112,0,11,105,0,2,114,0,5,111,0,24,92,0,10,106,0,18,98,116,0,0,0,113,0,2,1,114,0,1,1,94,1,9,12,84,0,6,26,99,0,5,12,108,0,3,5,112,0,3,1,105,0,7,4,114,0,1,1,111,0,2,3,92,0,11,13,106,0,4,6,98,0,6,12,2,0,11,103,106,0,3,7,4,1,55,56,61,1,11,43,105,0,2,9,0,105,0,0,11,0,116,0,0,0,17,1,3,95,4,0,9,102,1,107,0,6,3,0,110,0,0,6,0,13,0,85,9,6,3,16,1,31,63,5,16,2,42,50,6,16,1,45,49,5,16,2,14,66,18,16,1,63,34,2,113,0,1,2,113,0,2,1,113,0,1,2,113,0,2,1,113,0,2,1,113,0,3,0,113,0,3,0,113,0,2,1,113,0,2,1,113,0,2,1,110,0,3,3,110,0,5,1,110,0,4,2,110,0,5,1,110,0,0,6,110,0,3,3,110,0,6,0,110,0,6,0,110,0,6,0,110,0,6,0,108,1,1,6,108,1,4,3,108,1,6,1,108,1,7,0,108,1,4,3,108,1,5,2,108,1,7,0,108,1,7,0,108,1,7,0,108,1,7,0,116,0,0,0,116,0,0,0,116,0,0,0,116,0,0,0,116,0,0,0,116,0,0,0,116,0,0,116,0,0,0,116,0,0,0,116,0,0,0,111,0,5,0,111,0,3,2,111,0,1,4,111,0,4,1,111,0,2,3,111,0,4,1,111,0,4,1,16,1,7,26,37,29,7,2,98,9,7,2,104,3,7,2,104,3,7,2,96,11,7,2,78,29,7,2,106,1,7,2,102,5,7,2,97,10,7,2,92,15,7,2,56,51,53,1,0,62,15,1,16,84,19,0,26,42,17,12,23,1,4,88,24,1,12,79,113,0,0,3,113,0,0,3,113,0,0,3,113,0,1,2,113,0,1,2,113,0,0,3,116,0,0,0,116,0,0,0,116,0,0,0,116,0,0,0,116,0,0,0,116,0,0,0,116,0,0,0,116,0,0,0,116,0,0,0,116,0,0,0,116,0,0,0,116,0,0,0,9,1,20,86,9,1,62,44,9,1,30,76,9,1,39,67,9,1,4,102,9,1,19,87,9,0,40,67,76,0,31,6,1,2,9,0,0,10,41,56,9,1,106,0,9,2,13,92,9,0,55,34,7,4,5,2,9,0,36,17,39,15,9,2,23,55,20,7,12,1,46,57,0,13,0,59,40,4,96,0,14,6,54,0,58,4,86,0,23,7,77,0,14,25,112,0,2,2,97,0,18,1,13,0,1,4,13,19,66,13,0,1,3,11,22,66,14,1,15,48,29,9,14,1,1,4,10,86,14,0,7,13,25,57,97,0,16,3,97,2,1,16,97,2,6,11,15,0,53,48,68,0,15,33,101,0,0,0,5,1,1,1,7,48,0,1,9,0,4,2,3,9,2,0,0,10,5,3,1,19,15,1,38,62,0,0,15,0,6,22,24,13,16,16,4,15,4,67,23,7,15,2,48,29,14,6,2,7.2153846153846155,10.262937426262747,2.2222222222222223,1.3017082793177757,15.065217391304348,4.734266824948094,1.7291666666666667,0.7877906035792248
FI,FIN,Finland,Uusimaa,2021-03-03,2021-03-03,105,1,12998.487774198798,0,0,8,102,843652.4307952379,93,0,1,104,0,8,97,0,4,101,0,17,88,0,17,88,0,17,88,0,5,100,0,5,100,0,5,100,0,2,103,0,5,100,0,23,82,0,5,100,0,18,87,104,0,1,0,97,0,3,5,101,0,3,1,88,0,7,10,88,0,3,14,88,0,7,10,100,0,2,3,100,0,3,2,100,0,2,3,103,0,1,1,100,1,2,2,82,0,6,17,100,1,2,2,87,1,6,11,3,0,6,96,99,0,1,5,3,1,55,46,50,0,9,46,96,0,0,8,1,96,0,0,9,0,105,0,0,0,13,2,1,89,3,0,11,90,1,94,0,7,4,0,98,0,1,6,0,14,0,76,10,3,2,15,0,35,47,8,15,1,54,31,4,15,2,47,39,2,15,1,18,53,18,15,1,63,24,2,103,0,1,1,103,0,1,1,103,0,2,0,103,0,2,0,103,0,1,1,103,0,2,0,103,0,2,0,103,0,2,0,103,0,1,1,103,0,2,0,102,0,0,3,102,0,3,0,102,0,3,0,102,0,3,0,102,0,3,0,102,0,2,1,102,0,3,0,102,0,3,0,102,0,3,0,102,0,3,0,96,0,3,6,96,0,6,3,96,0,8,1,96,0,9,0,96,0,5,4,96,0,6,3,96,0,9,0,96,0,9,0,96,0,8,1,96,0,9,0,105,0,0,0,105,0,0,0,105,0,0,0,105,0,0,0,105,0,0,0,105,0,0,0,105,0,0,105,0,0,0,105,0,0,0,105,0,0,0,104,0,1,0,104,0,0,1,104,0,1,0,104,0,1,0,104,0,0,1,104,0,1,0,104,0,1,0,15,1,5,18,43,23,4,2,88,11,4,2,99,0,4,2,96,3,4,2,91,8,4,2,71,28,4,2,98,1,4,2,94,5,4,2,94,5,4,2,82,17,4,2,48,51,54,1,2,48,12,1,13,79,17,0,34,36,11,7,20,0,7,78,20,2,8,75,104,1,0,0,104,1,0,0,104,1,0,0,104,0,1,0,104,1,0,0,104,1,0,0,105,0,0,0,105,0,0,0,105,0,0,0,105,0,0,0,105,0,0,0,105,0,0,0,105,0,0,0,105,0,0,0,105,0,0,0,105,0,0,0,105,0,0,0,105,0,0,0,4,4,39,58,4,0,67,34,4,4,30,67,4,2,39,60,4,5,2,94,4,4,16,81,4,2,37,62,68,0,28,6,2,1,5,0,0,5,33,62,5,0,99,1,6,1,20,78,6,0,54,33,6,4,1,1,6,0,27,23,44,5,8,2,22,37,32,4,8,0,37,59,1,8,0,37,58,2,66,0,31,8,38,0,64,3,75,0,24,6,66,0,20,19,103,0,1,1,89,0,16,0,8,0,0,0,9,13,75,8,0,0,1,12,18,66,9,1,11,42,33,9,9,0,0,2,10,84,9,0,6,9,18,63,90,0,14,1,90,2,0,13,90,2,3,10,11,0,58,36,69,0,12,24,93,0,3,0,2,1,1,0,5,36,0,0,7,3,7,1,5,6,1,0,1,12,3,3,5,15,12,0,42,51,0,0,12,0,4,18,20,17,18,10,6,12,6,59,22,6,12,1,54,25,6,6,1,7.404255319148936,10.832036972650771,1.3333333333333333,0.816496580927726,14.4,5.007410239172619,1.7294117647058824,0.746232366691528
FI,FIN,Finland,Uusimaa,2021-03-04,2021-03-03,100,1,2538.44478769732,1,2538.44478769732,19,98,782637.8419835883,83,0,2,98,0,12,88,0,0,100,0,14,86,0,18,82,0,15,85,0,5,95,0,4,96,0,2,98,0,1,99,0,4,96,0,18,82,0,3,97,0,7,93,98,0,1,1,88,0,6,6,100,0,0,0,86,0,6,8,82,1,5,12,85,1,5,9,95,0,1,4,96,0,1,3,98,0,0,2,99,0,1,0,96,1,1,2,82,0,4,14,97,0,2,1,93,0,3,4,2,0,13,85,87,0,3,10,2,0,42,56,58,0,6,36,94,0,0,6,0,94,0,0,6,0,100,0,0,0,8,0,3,89,2,0,9,89,0,91,0,5,4,0,95,0,0,5,0,13,0,69,11,4,3,16,0,30,47,7,16,0,43,38,3,16,0,37,41,6,16,1,11,53,19,16,0,54,28,2,97,0,1,2,97,0,3,0,97,0,3,0,97,0,3,0,97,0,2,1,97,0,3,0,97,0,3,0,97,0,3,0,97,0,3,0,97,0,3,0,96,0,1,3,96,0,3,1,96,0,4,0,96,0,4,0,96,0,2,2,96,0,0,4,96,0,4,0,96,0,4,0,96,0,3,1,96,0,4,0,89,0,5,6,89,0,8,3,89,0,11,0,89,0,11,0,89,0,5,6,89,0,7,4,89,0,11,0,89,0,11,0,89,0,11,0,89,0,11,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,17,0,7,17,36,23,8,4,75,13,8,4,86,2,8,4,84,4,8,4,85,3,8,4,69,19,8,4,86,2,8,4,87,1,8,4,82,6,8,4,78,10,8,4,40,48,46,1,1,52,17,1,7,75,17,0,33,23,12,15,20,0,5,75,20,1,9,70,97,0,0,3,97,0,0,3,97,0,0,3,97,0,1,2,97,0,0,3,97,0,0,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,9,1,34,56,9,1,59,31,9,1,28,62,9,0,40,51,9,1,4,86,9,1,22,68,10,0,38,52,62,0,28,4,1,5,10,0,0,5,30,55,10,0,90,0,11,0,15,74,11,0,50,26,5,1,4,3,11,0,24,24,30,11,11,0,27,40,18,4,11,0,36,53,0,11,0,39,47,3,66,0,27,7,41,0,55,4,72,0,22,6,60,0,18,22,96,0,3,1,78,0,20,2,12,0,0,2,9,16,61,12,0,0,1,8,17,62,12,2,17,37,24,8,12,0,0,5,6,77,12,0,2,13,23,50,85,0,14,1,85,3,1,11,85,2,2,11,13,0,60,27,73,0,12,15,88,0,1,0,1,0,0,2,8,30,0,0,6,2,13,2,3,10,1,0,3,11,1,2,2,14,15,2,31,51,1,0,15,0,8,19,17,14,11,9,7,17,1,56,22,4,17,0,51,20,9,2,1,8.826086956521738,12.479858168400058,1.6,0.699205898780101,13.926829268292684,5.248822296606641,1.6455696202531647,0.7685813552110532
FI,FIN,Finland,Uusimaa,2021-03-05,2021-03-05,113,0,0,0,0,22,110,780973.1610775178,98,0,0,113,0,10,103,0,1,112,0,19,94,0,32,81,0,19,94,0,6,107,0,2,111,0,8,105,0,1,112,0,4,109,0,19,94,0,6,107,0,11,102,113,0,0,0,103,0,4,6,112,0,0,1,94,0,3,16,81,0,9,23,94,0,6,13,107,0,3,3,111,0,2,0,105,0,4,4,112,0,0,1,109,0,1,3,94,0,8,11,107,0,2,4,102,0,4,7,3,0,12,98,101,0,3,9,3,1,59,50,54,0,12,47,101,0,0,12,0,101,0,0,12,0,113,0,0,0,16,2,4,91,3,1,13,96,0,100,0,12,1,0,101,1,2,9,0,16,0,76,13,5,3,20,2,28,54,9,20,3,37,49,4,20,2,45,40,6,20,4,11,52,26,20,4,51,34,4,110,0,2,1,110,0,3,0,110,0,3,0,110,0,2,1,110,0,3,0,110,0,3,0,110,0,3,0,110,0,3,0,110,0,2,1,110,0,1,2,108,0,4,1,108,0,3,2,108,0,4,1,108,0,4,1,108,0,1,4,108,0,4,1,108,0,5,0,108,0,5,0,108,0,4,1,108,0,5,0,100,0,5,8,100,0,11,2,100,0,13,0,100,0,13,0,100,0,6,7,100,0,6,7,100,0,13,0,100,0,13,0,100,0,13,0,100,0,13,0,113,0,0,0,113,0,0,0,113,0,0,0,113,0,0,0,113,0,0,0,113,0,0,0,113,0,0,113,0,0,0,113,0,0,0,113,0,0,0,112,0,1,0,112,0,1,0,112,0,1,0,112,0,1,0,112,0,1,0,112,0,0,1,112,0,1,0,20,0,14,22,30,27,7,3,89,14,7,3,101,2,7,3,100,3,7,3,93,10,7,3,73,30,7,3,100,3,7,3,101,2,7,3,96,7,7,3,82,21,7,3,58,45,50,0,2,61,15,0,23,75,20,0,31,34,15,13,24,0,4,85,24,0,10,79,109,2,0,2,109,2,0,2,109,1,1,2,109,2,0,2,109,2,1,1,109,1,2,1,113,0,0,0,113,0,0,0,113,0,0,0,113,0,0,0,113,0,0,0,113,0,0,0,113,0,0,0,113,0,0,0,113,0,0,0,113,0,0,0,113,0,0,0,113,0,0,0,9,5,27,72,9,4,76,24,9,4,35,65,9,5,43,56,9,5,3,96,9,4,24,76,11,0,51,51,62,0,35,11,4,1,11,0,1,4,36,61,11,0,101,1,11,2,23,77,11,1,69,22,6,3,0,1,11,0,37,25,28,12,11,0,36,51,13,2,11,0,47,55,0,11,0,49,51,2,86,0,19,8,37,0,75,1,78,0,30,5,70,0,20,23,110,0,3,0,89,0,24,0,12,0,0,3,12,18,68,12,0,1,5,8,25,62,12,0,23,47,26,5,12,1,3,4,11,82,12,0,10,15,20,56,89,0,23,1,89,1,4,19,89,1,6,17,13,0,61,39,74,0,9,30,104,0,1,1,3,0,0,0,4,43,0,0,9,2,5,2,9,6,2,0,2,8,2,2,4,17,15,1,35,61,0,1,15,0,1,15,18,17,21,17,9,15,5,60,20,13,15,3,49,21,16,7,2,6.961538461538462,10.354427940687204,1.75,1.0552897060221726,14.315217391304348,5.262200575545998,1.8369565217391304,0.7599475677842356
FI,FIN,Finland,Pirkanmaa,2021-03-06,2021-03-03,100,0,0,0,0,7,100,1043994.9759828788,78,0,0,100,0,8,92,0,2,98,0,20,80,0,24,76,0,19,81,0,9,91,0,1,99,0,5,95,0,0,100,0,2,98,0,16,84,0,12,88,0,12,88,100,0,0,0,92,0,1,7,98,0,1,1,80,0,3,17,76,0,3,21,81,0,2,17,91,0,7,2,99,0,1,0,95,0,1,4,100,0,0,0,98,0,1,1,84,0,2,14,88,0,7,5,88,0,4,8,0,0,4,96,96,0,3,1,0,0,42,58,58,1,5,36,95,0,0,4,1,95,0,0,5,0,100,0,0,0,6,0,5,89,2,0,14,83,1,86,0,11,3,0,89,0,4,7,0,16,0,58,15,9,2,23,4,24,47,2,23,3,36,34,4,23,2,35,40,0,23,4,10,53,10,23,2,43,31,1,98,0,0,2,98,0,2,0,98,0,1,1,98,0,2,0,98,0,2,0,98,0,2,0,98,0,2,0,98,0,2,0,98,0,2,0,98,0,2,0,92,0,2,6,92,0,4,4,92,0,6,2,92,0,8,0,92,0,3,5,92,0,6,2,92,0,8,0,92,0,8,0,92,0,8,0,92,0,8,0,85,1,7,7,85,1,10,4,85,1,12,2,85,1,14,0,85,1,7,7,85,1,6,8,85,1,14,0,85,1,14,0,85,1,14,0,85,1,14,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,95,0,5,0,95,0,3,2,95,0,2,3,95,0,3,2,95,0,3,2,95,0,5,0,95,0,5,0,23,0,6,15,31,25,9,0,84,7,9,0,91,0,9,0,86,5,9,0,79,12,9,0,67,24,9,0,88,3,9,0,86,5,9,0,84,7,9,0,73,18,9,0,45,46,56,0,1,43,22,0,16,62,19,0,21,22,22,16,27,0,3,70,27,1,5,67,97,1,1,1,97,2,0,1,97,2,0,1,97,2,1,0,97,2,0,1,97,2,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,10,2,18,70,10,1,66,23,10,3,26,61,10,2,44,44,10,2,4,84,10,2,10,78,12,0,40,48,60,0,30,4,5,1,12,1,3,4,35,45,12,1,85,2,15,0,26,59,15,0,59,13,3,5,4,1,15,0,18,23,31,13,15,1,27,40,11,6,15,0,27,57,1,15,0,32,52,1,82,0,13,5,35,0,58,7,75,0,21,4,57,0,15,28,96,0,1,3,90,0,8,2,16,0,1,2,4,17,60,16,0,0,5,6,18,55,16,0,13,35,29,7,16,0,2,2,10,70,16,0,7,13,31,33,81,0,13,6,81,1,2,16,81,1,6,12,17,0,52,31,69,0,7,24,94,0,0,0,1,2,2,0,1,44,0,2,1,2,5,0,2,12,3,0,0,18,2,1,0,8,21,1,34,43,1,0,21,0,5,12,11,19,16,10,6,22,2,40,19,17,22,2,39,19,8,7,3,8.577777777777778,12.309436308061478,1.6666666666666667,1.5275252316519468,12.128378378378379,6.0895491042625425,1.6,0.8542421961772492
