ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2.3,V2a..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V5a_1..99,V5a_2..99,V5a_3..99,V5a_4..99,V5a_5..99,V5a_6..99,V5a_7..99,V5a_8..99,V5a_9..99,V5b_1..99,V5b_2..99,V5b_3..99,V5b_4..99,V5b_5..99,V5b_6..99,V5b_7..99,V5b_8..99,V5b_9..99,V5c_1..99,V5c_2..99,V5c_3..99,V5c_4..99,V5c_5..99,V5c_6..99,V5c_7..99,V5c_8..99,V5c_9..99,V5d_1..99,V5d_2..99,V5d_3..99,V5d_4..99,V5d_5..99,V5d_6..99,V5d_7..99,V5d_8..99,V5d_9..99,V6_1..99,V6_2..99,V6_3..99,V6_4..99,V6_5..99,V6_6..99,V6_7..99,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_2..99,V10_3..99,V10_4..99,V10_5..99,V10_6..99,V10_7..99,V10_8..99,V10_9..99,V10_10..99,V11..99,V12..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C9a..99,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
GRC,Greece,Attiki,2021-01-14,2021-01-14,257,0,0,0,0,19,252,2487786.711044848,219,1,1,255,1,12,244,0,9,248,1,29,227,1,22,234,1,11,245,1,11,245,1,2,254,0,3,254,1,0,256,1,7,249,1,31,225,1,0,256,1,25,231,256,0,1,0,245,0,1,11,248,0,5,4,228,0,6,23,235,0,7,15,246,0,4,7,246,0,3,8,255,0,1,1,254,0,2,1,257,0,0,0,250,0,1,6,226,0,6,25,257,0,0,0,232,0,10,15,5,0,11,241,247,0,3,7,6,0,108,143,149,2,47,59,210,1,1,45,0,210,10,37,0,247,0,2,8,0,55,1,20,181,6,1,8,240,2,249,0,8,0,0,0,14,0,123,66,34,20,17,11,46,100,83,17,10,122,79,29,17,10,135,66,29,17,9,72,92,67,17,16,14,79,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,36,58,104,47,0,0,0,0,0,0,0,0,0,0,0,0,237,5,4,11,237,7,4,9,237,5,6,9,237,5,6,9,237,7,1,12,237,7,1,12,257,0,0,0,257,0,0,0,257,0,0,0,257,0,0,0,257,0,0,0,257,0,0,0,257,0,0,0,257,0,0,0,257,0,0,0,257,0,0,0,257,0,0,0,257,0,0,0,16,2,81,158,16,1,175,65,16,5,7,229,16,2,124,115,16,3,12,226,16,2,26,213,20,0,118,119,139,0,84,17,4,13,21,1,0,25,87,123,21,1,235,0,22,2,30,203,22,0,208,20,3,0,0,4,22,0,79,61,61,34,23,0,74,118,26,16,24,0,102,131,0,0,25,1,73,156,2,177,0,76,4,83,0,171,3,250,0,6,1,133,0,86,38,245,0,9,3,232,0,23,2,26,2,1,13,34,66,115,26,1,5,19,41,67,98,27,2,100,85,31,12,27,0,7,17,47,159,27,0,39,70,69,52,148,2,101,6,148,44,16,49,148,38,29,42,29,2,106,120,137,0,42,78,216,1,16,0,3,1,0,0,20,112,0,1,15,3,12,3,8,18,7,0,6,16,8,9,6,33,35,2,115,104,0,1,35,0,21,34,64,49,35,14,5,38,4,196,16,3,38,5,58,88,53,11,4,3.9411764705882355,4.392506988845757,1.8888888888888888,1.1666666666666667,14.743055555555555,4.267775186061198,2.3962264150943398,1.4254241592597292
GRC,Greece,Kentriki Makedonia,2021-01-14,2021-01-14,131,0,0,0,0,34,125,1232029.0061870203,115,0,0,131,0,7,124,0,1,130,0,12,119,0,13,118,0,11,120,0,5,126,0,2,129,0,2,129,0,1,130,0,2,129,0,21,110,0,2,129,0,10,121,131,0,0,0,124,0,2,5,130,0,0,1,119,0,3,9,118,0,2,11,120,0,1,10,126,0,2,3,129,0,1,1,129,1,0,1,130,0,0,1,129,0,1,1,110,0,4,17,129,0,0,2,121,1,2,7,4,2,18,107,114,0,3,14,5,0,59,67,72,0,19,40,112,0,1,18,0,112,6,13,0,125,0,2,4,0,24,1,10,96,5,0,4,122,0,128,0,3,0,0,0,9,1,52,43,16,10,9,13,16,58,35,9,8,63,38,13,9,10,60,33,19,9,12,31,45,34,9,14,7,36,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,14,35,53,19,0,0,0,0,0,0,0,0,0,0,0,0,121,4,2,4,121,3,2,5,121,1,7,2,121,4,2,4,121,4,3,3,121,4,0,6,131,0,0,0,131,0,0,0,131,0,0,0,131,0,0,0,131,0,0,0,131,0,0,0,131,0,0,0,131,0,0,0,131,0,0,0,131,0,0,0,131,0,0,0,131,0,0,0,8,2,38,83,8,2,102,19,8,5,7,111,8,1,63,59,8,2,7,114,8,2,13,108,8,0,54,69,77,0,37,9,6,2,8,0,1,9,35,78,8,0,123,0,8,0,11,112,8,0,111,5,1,0,2,4,8,0,49,24,28,22,8,0,51,50,16,6,8,0,41,82,0,0,11,1,27,92,0,93,0,36,2,29,0,102,0,124,0,5,2,68,0,46,17,124,0,7,0,118,0,13,0,11,0,5,5,23,31,56,11,0,2,9,18,33,58,12,1,58,41,13,6,12,0,5,11,33,70,12,0,26,35,30,28,70,5,52,4,70,27,16,18,70,21,25,15,12,0,52,67,64,0,25,42,107,0,9,1,3,5,1,0,5,55,0,4,9,3,6,1,7,3,2,0,2,7,7,4,2,19,14,0,55,61,0,1,14,0,4,16,30,35,22,10,0,16,2,77,13,23,16,2,20,57,29,6,1,3,2.9699348175528737,2.230769230769231,1.589226549501683,14.567567567567568,4.859146243045398,2.3944954128440368,1.269429360162166
GRC,Greece,Attiki,2021-01-15,2021-01-15,242,1,4804.96569666332,0,0,29,239,2380724.9526661243,203,1,2,239,2,12,228,1,2,239,0,27,215,1,28,213,0,18,224,1,14,227,1,2,239,2,0,240,1,1,240,1,6,235,1,36,205,1,2,239,1,18,223,240,1,0,1,230,1,1,10,240,0,0,2,215,0,3,24,214,0,3,25,224,0,3,15,228,0,1,13,240,0,1,1,242,0,0,0,241,0,0,1,236,0,0,6,206,0,6,30,240,1,1,0,224,1,6,11,3,0,13,226,229,0,4,9,3,0,106,133,136,1,44,61,198,0,0,43,1,198,15,29,0,227,0,10,4,1,48,1,16,177,4,0,7,228,3,235,0,7,0,0,0,12,3,98,82,26,21,16,13,34,106,73,16,11,102,81,32,16,7,122,62,35,16,12,49,95,70,16,18,8,74,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,43,55,97,36,0,0,0,0,0,0,0,0,0,0,0,0,227,7,1,7,227,6,1,8,227,6,3,6,227,5,3,7,227,7,1,7,227,7,0,8,242,0,0,0,242,0,0,0,242,0,0,0,242,0,0,0,242,0,0,0,242,0,0,0,242,0,0,0,242,0,0,0,242,0,0,0,242,0,0,0,242,0,0,0,242,0,0,0,13,4,61,164,13,2,171,56,13,4,8,217,13,4,105,120,13,4,8,217,13,2,25,202,13,1,103,125,139,0,73,16,6,8,14,2,0,16,85,125,14,1,226,1,22,1,24,195,22,0,198,14,0,5,0,3,22,0,80,56,46,38,23,1,58,111,37,12,23,0,94,122,3,0,25,1,81,131,4,181,0,57,4,71,0,166,5,234,0,8,0,137,0,77,28,234,0,7,1,217,0,24,1,29,1,2,13,27,58,112,29,0,6,12,34,54,107,30,1,89,78,37,7,30,0,8,15,50,139,30,0,51,68,54,39,124,6,95,17,124,41,20,57,124,31,48,39,33,1,97,111,131,0,38,73,204,0,18,0,4,5,1,1,9,107,0,0,12,10,16,1,13,10,4,0,2,15,8,7,6,31,33,5,91,112,1,0,33,0,19,32,39,53,50,14,2,37,2,186,13,4,37,1,53,84,55,9,3,3.9342105263157894,4.290564924158712,2.6,1.577621275493231,15.05050505050505,4.361515447927753,2.315,1.4408871499511933
GRC,Greece,Kentriki Makedonia,2021-01-15,2021-01-15,168,0,0,0,0,37,166,1239290.9425293787,148,0,0,168,0,9,159,0,3,165,0,9,159,0,19,149,0,6,162,0,9,159,0,5,163,1,0,167,0,3,165,0,7,161,0,20,148,0,1,167,0,18,150,168,0,0,0,159,0,1,8,165,0,0,3,159,0,1,8,149,0,2,17,162,0,0,6,159,0,2,7,163,0,2,3,168,0,0,0,165,0,2,1,161,0,5,2,148,0,0,20,167,0,0,1,150,0,4,14,2,0,17,149,152,0,2,14,3,3,81,81,87,2,27,52,141,0,3,24,0,141,11,16,0,157,0,3,8,0,35,0,8,125,4,0,7,156,1,161,0,7,0,0,0,11,0,68,47,25,17,12,14,26,55,61,12,9,79,51,17,12,7,84,43,22,12,9,55,43,49,12,13,13,40,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,34,43,54,31,0,0,0,0,0,0,0,0,0,0,0,0,160,3,0,5,160,2,3,3,160,3,3,2,160,4,1,3,160,3,2,3,160,3,0,5,168,0,0,0,168,0,0,0,168,0,0,0,168,0,0,0,168,0,0,0,168,0,0,0,168,0,0,0,168,0,0,0,168,0,0,0,168,0,0,0,168,0,0,0,168,0,0,0,6,2,43,117,6,0,119,43,6,3,7,152,6,1,73,88,6,2,5,155,6,1,14,147,7,1,69,91,99,0,54,12,2,1,8,0,1,11,64,84,8,2,157,1,11,1,21,135,11,0,143,5,1,1,0,7,11,0,56,42,41,18,12,2,59,73,16,6,12,0,56,99,1,0,12,1,47,108,0,126,1,38,3,50,1,115,2,161,0,6,1,96,1,56,15,163,0,3,2,154,0,14,0,13,1,5,9,28,34,78,13,0,7,8,23,47,70,14,1,82,52,11,8,14,0,8,13,38,95,14,1,37,42,34,40,89,6,64,9,89,27,14,38,89,23,32,24,15,0,68,85,83,1,26,58,143,0,3,1,2,6,2,1,10,76,0,6,9,3,9,1,2,16,3,0,6,12,5,3,3,14,18,6,70,73,1,0,18,0,9,17,28,53,26,14,3,19,2,106,20,21,19,4,25,67,40,10,3,4.30188679245283,4.889489928015841,2.5384615384615383,1.4500221041639685,14.25,4.877086345659833,2.471014492753623,1.4100371635911355
GRC,Greece,Attiki,2021-01-16,2021-01-16,225,0,0,0,0,27,221,2528671.0735345776,196,1,0,224,1,17,207,1,3,221,2,22,201,1,19,205,1,13,211,1,9,215,1,5,219,1,1,223,1,2,222,1,6,218,1,24,200,1,3,221,1,20,204,225,0,0,0,208,1,4,12,222,1,1,1,203,0,8,14,206,0,0,19,212,1,3,9,216,0,3,6,220,0,1,4,224,0,1,0,223,1,1,0,219,1,1,4,201,1,5,18,222,1,2,0,205,2,5,13,3,1,14,207,212,0,0,13,6,3,99,117,126,1,42,56,183,0,1,40,1,183,13,29,0,212,0,6,7,0,53,2,16,154,8,1,11,205,0,214,0,11,0,0,0,21,1,109,64,20,10,23,18,34,95,55,23,10,113,59,20,23,7,104,69,22,23,11,62,72,57,23,18,8,70,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,37,52,78,45,0,0,0,0,0,0,0,0,0,0,0,0,210,4,4,7,210,5,4,6,210,5,6,4,210,5,5,5,210,5,4,6,210,7,2,6,225,0,0,0,225,0,0,0,225,0,0,0,225,0,0,0,225,0,0,0,225,0,0,0,225,0,0,0,225,0,0,0,225,0,0,0,225,0,0,0,225,0,0,0,225,0,0,0,15,1,72,137,15,1,158,51,15,2,8,200,15,1,109,100,15,2,8,200,15,2,29,179,16,0,103,106,122,0,81,12,5,5,16,2,1,16,86,104,16,2,206,1,18,0,34,173,18,0,189,10,1,2,0,5,18,0,66,45,53,43,18,1,68,99,29,10,20,0,96,107,2,0,22,1,69,131,2,153,3,69,0,67,1,156,1,217,1,6,1,117,2,64,42,217,0,6,2,196,1,27,1,22,2,9,10,32,52,98,22,1,6,14,37,61,84,22,2,76,94,25,6,22,0,5,19,41,138,22,0,51,58,47,47,117,6,93,9,117,42,17,49,117,34,42,32,23,1,97,104,121,1,39,64,187,2,13,0,6,3,1,0,13,90,0,0,11,6,6,2,7,15,7,0,8,20,11,10,3,29,26,4,97,97,0,1,26,1,15,32,33,52,44,16,6,28,13,161,15,8,28,7,49,73,57,6,5,4.447368421052632,5.172735541515354,2.3,1.0593499054713802,15.080213903743314,4.231091264358703,2.357142857142857,1.265316579270748
GRC,Greece,Kentriki Makedonia,2021-01-16,2021-01-16,133,0,0,0,0,39,132,1247636.478205842,114,0,0,133,0,4,129,1,3,129,0,7,126,0,9,124,0,13,120,0,3,130,0,1,132,0,1,132,0,0,133,0,1,132,1,10,122,0,3,130,0,10,123,133,0,0,0,129,0,1,3,130,0,0,3,126,0,2,5,124,0,3,6,120,1,5,7,130,0,0,3,132,0,0,1,132,1,0,0,133,0,0,0,132,0,0,1,123,0,1,9,130,0,1,2,123,0,4,6,1,0,19,113,115,0,3,15,2,1,63,67,71,0,19,43,114,0,1,18,0,114,6,13,0,127,0,2,4,0,23,1,7,102,3,0,5,125,0,128,0,5,0,0,0,8,0,58,33,18,16,11,9,12,59,42,11,4,62,42,14,11,5,63,37,17,11,7,23,56,36,11,8,3,38,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,20,29,49,29,0,0,0,0,0,0,0,0,0,0,0,0,126,2,4,1,126,3,0,4,126,3,3,1,126,2,2,3,126,3,1,3,126,3,0,4,133,0,0,0,133,0,0,0,133,0,0,0,133,0,0,0,133,0,0,0,133,0,0,0,133,0,0,0,133,0,0,0,133,0,0,0,133,0,0,0,133,0,0,0,133,0,0,0,6,1,31,95,6,1,98,28,6,0,4,123,6,1,51,75,6,1,4,122,6,1,8,118,7,1,46,79,87,0,33,6,3,4,10,0,0,11,41,71,10,0,123,0,12,0,20,101,12,0,108,8,1,0,0,4,12,0,54,30,21,16,12,1,46,52,16,6,13,0,42,78,0,0,15,0,29,88,1,102,0,29,2,35,0,97,1,129,0,4,0,82,0,35,16,129,0,2,2,125,0,8,0,15,0,2,4,19,28,65,15,0,2,8,23,30,55,16,1,52,49,11,4,16,1,3,8,25,80,16,0,25,32,36,24,77,2,49,5,77,15,10,31,77,14,17,25,17,0,60,56,77,0,21,35,112,0,3,0,0,8,0,0,10,52,0,1,5,6,9,0,6,13,5,0,5,8,6,5,1,11,17,3,62,51,0,0,17,0,5,19,31,28,24,7,2,18,2,81,19,13,18,1,17,53,32,9,3,4.086206896551724,5.220271212024677,2.3333333333333335,1.1751393027860062,15.403508771929825,3.96214230566809,2.5636363636363635,1.5176470968549178
GRC,Greece,Kriti,2021-01-16,2021-01-14,100,0,0,0,0,22,100,890236.0483545569,86,0,0,100,0,5,95,0,4,96,0,13,87,0,13,87,0,4,96,0,1,99,0,2,98,1,2,97,0,1,99,0,3,97,0,13,87,0,1,99,0,11,89,100,0,0,0,95,0,2,3,96,0,4,0,87,0,3,10,87,0,3,10,96,0,2,2,99,0,0,1,98,0,1,1,98,0,0,2,99,0,1,0,97,0,1,2,87,0,1,12,99,0,0,1,89,0,4,7,0,0,9,91,91,0,2,7,0,1,39,60,61,0,18,21,82,0,1,17,0,82,11,7,0,89,0,3,7,1,19,3,6,72,0,0,7,93,0,93,0,7,0,0,0,7,0,43,26,16,8,11,10,13,40,26,11,5,47,31,6,11,5,47,25,12,11,7,25,34,23,11,10,4,26,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,18,22,38,17,0,0,0,0,0,0,0,0,0,0,0,0,94,1,2,3,94,3,0,3,94,1,2,3,94,3,0,3,94,3,0,3,94,3,0,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,4,1,31,64,4,1,71,24,4,1,7,88,4,1,46,49,4,2,4,90,4,2,7,87,4,1,50,45,50,0,30,12,4,4,6,2,0,6,32,54,6,1,93,0,7,2,22,69,7,2,74,10,2,0,0,5,7,2,29,25,21,16,8,1,25,44,17,5,8,1,34,56,1,0,10,1,29,60,0,69,1,30,0,29,1,69,1,93,0,7,0,54,1,32,13,96,0,2,2,93,0,7,0,10,2,1,5,11,22,49,10,1,0,5,13,31,40,10,2,36,40,7,5,10,0,3,8,19,60,10,0,21,26,27,16,54,2,39,5,54,19,3,24,54,18,12,16,11,1,44,44,56,0,20,24,81,0,6,0,0,6,0,1,6,37,1,9,2,4,4,0,2,10,0,0,1,9,3,15,0,3,13,2,40,45,0,0,13,1,9,14,21,17,21,3,1,13,3,46,15,23,13,1,24,24,33,5,0,4.28125,4.349522591525827,2.4444444444444446,2.0069324297987157,14.94578313253012,4.780557708173329,2.426829268292683,1.3969144817261536
GRC,Greece,Peloponnisos,2021-01-16,2021-01-14,100,0,0,0,0,13,97,1401808.7944473114,82,0,1,99,0,4,96,0,3,97,0,12,88,0,11,89,0,9,91,0,5,95,0,0,100,0,2,98,0,0,100,0,0,100,0,15,85,0,1,99,0,9,91,99,0,0,1,96,0,0,4,97,0,0,3,88,1,1,10,89,0,0,11,91,0,1,8,95,0,0,5,100,0,0,0,98,0,1,1,100,0,0,0,100,0,0,0,85,1,3,11,99,0,1,0,91,1,2,6,3,0,6,91,94,0,2,4,3,0,37,60,64,0,10,26,90,0,0,10,0,90,2,8,0,98,0,1,1,0,14,1,6,79,4,0,1,95,0,99,0,1,0,0,0,5,0,33,28,22,12,7,14,17,31,31,7,11,42,27,13,7,5,46,23,19,7,12,17,21,43,7,14,4,20,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,22,26,27,17,0,0,0,0,0,0,0,0,0,0,0,0,94,3,0,3,94,3,0,3,94,3,2,1,94,1,3,2,94,3,0,3,94,2,1,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,8,0,26,66,8,0,71,21,8,0,8,84,8,0,37,55,8,0,3,89,8,0,1,91,8,1,34,57,66,0,25,6,2,1,8,1,0,6,38,47,8,0,91,1,8,1,7,84,8,0,80,8,0,0,2,2,8,0,40,24,14,14,9,0,29,44,9,9,9,0,32,57,2,0,11,1,29,57,2,74,0,22,4,29,0,69,2,92,0,7,1,63,0,22,15,97,0,0,3,99,0,1,0,13,0,1,4,12,23,47,13,0,3,2,16,31,35,13,4,41,25,11,6,13,1,9,8,22,47,13,0,29,18,23,17,53,4,39,4,53,27,2,18,53,17,19,11,13,0,33,54,46,0,20,34,81,1,1,0,4,6,0,0,7,48,0,4,2,2,5,3,4,2,4,0,3,7,1,3,2,10,16,2,34,46,1,1,16,1,7,9,13,26,15,9,4,17,3,44,11,25,17,1,15,34,24,6,3,3.482758620689655,4.041045565331297,2.75,2.362907813126304,14.085526315789473,4.112896917335952,2.5822784810126582,1.6533384636245012
GRC,Greece,Thessalia,2021-01-16,2021-01-14,100,0,0,0,0,16,99,1151787.4168317309,84,0,0,100,0,3,97,0,1,99,0,6,94,0,9,91,0,6,94,0,4,96,0,0,100,0,3,97,0,0,100,0,3,97,0,8,92,0,2,98,0,10,90,100,0,0,0,97,0,0,3,99,0,1,0,94,0,2,4,91,0,0,9,94,0,3,3,96,0,0,4,100,0,0,0,97,0,2,1,100,0,0,0,97,0,0,3,92,0,0,8,98,0,2,0,90,0,5,5,1,0,10,89,90,0,1,9,2,1,54,43,47,2,21,30,79,0,0,21,0,79,5,16,0,95,0,3,2,0,28,1,6,65,5,0,2,93,0,98,0,2,0,0,0,7,0,38,33,16,6,8,12,9,44,27,8,9,40,32,11,8,9,44,28,11,8,11,25,30,26,8,14,1,31,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,17,20,39,16,0,0,0,0,0,0,0,0,0,0,0,0,95,3,2,0,95,4,0,1,95,3,1,1,95,3,1,1,95,4,0,1,95,3,1,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,7,2,25,66,7,0,74,19,7,3,5,85,7,3,44,46,7,4,1,88,7,6,2,85,7,0,41,52,59,0,37,2,0,2,8,0,0,5,27,60,8,1,91,0,9,0,8,83,9,0,82,3,0,1,0,5,9,0,42,20,21,8,9,1,39,42,6,3,11,0,31,58,0,0,13,2,22,60,3,75,0,25,0,26,1,72,1,95,0,5,0,56,1,35,8,99,0,1,0,98,0,2,0,13,0,2,8,5,20,52,13,1,1,6,7,30,42,13,0,40,33,11,3,13,0,3,4,22,58,13,0,24,23,23,17,53,4,42,1,53,23,8,16,53,18,18,11,14,0,32,54,46,0,21,33,79,1,5,0,2,3,1,1,8,47,0,3,3,2,12,0,4,4,1,0,2,7,7,3,2,3,15,2,36,46,0,1,15,0,11,13,17,19,18,7,0,16,3,59,11,11,16,3,13,30,34,2,2,4.037037037037037,4.677947293759399,1.8571428571428572,1.4638501094227998,13.728395061728396,4.901561857405791,2.4936708860759493,1.3762958250273327
