ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2.3,V2a..99,V2a..77,V2a.1,V2a.2,V2a.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V4_6..77,V4_6.1,V4_6.2,V4_6.3,V5a_1..99,V5a_1.0,V5a_1.1,V5a_2..99,V5a_2.0,V5a_2.1,V5a_3..99,V5a_3.0,V5a_3.1,V5a_4..99,V5a_4.0,V5a_4.1,V5a_5..99,V5a_5.0,V5a_5.1,V5a_6..99,V5a_6.0,V5a_6.1,V5a_7..99,V5a_7.0,V5a_7.1,V5a_8..99,V5a_8.0,V5a_8.1,V5a_9..99,V5a_9.0,V5a_9.1,V5a_10..99,V5a_10.0,V5a_10.1,V5b_1..99,V5b_1..77,V5b_1.0,V5b_1.1,V5b_2..99,V5b_2..77,V5b_2.0,V5b_2.1,V5b_3..99,V5b_3..77,V5b_3.0,V5b_3.1,V5b_4..99,V5b_4..77,V5b_4.0,V5b_4.1,V5b_5..99,V5b_5..77,V5b_5.0,V5b_5.1,V5b_6..99,V5b_6..77,V5b_6.0,V5b_6.1,V5b_7..99,V5b_7..77,V5b_7.0,V5b_7.1,V5b_8..99,V5b_8..77,V5b_8.0,V5b_9..99,V5b_9..77,V5b_9.0,V5b_9.1,V5b_10..99,V5b_10..77,V5b_10.0,V5b_10.1,V5c_1..99,V5c_1.0,V5c_1.1,V5c_2..99,V5c_2.0,V5c_2.1,V5c_3..99,V5c_3.0,V5c_3.1,V5c_4..99,V5c_4.0,V5c_4.1,V5c_5..99,V5c_5.0,V5c_5.1,V5c_6..99,V5c_6.0,V5c_6.1,V5c_7..99,V5c_7.0,V5c_7.1,V5c_8..99,V5c_8.0,V5c_8.1,V5c_9..99,V5c_9.0,V5c_9.1,V5c_10..99,V5c_10.0,V5c_10.1,V5d_1..99,V5d_1.0,V5d_2..99,V5d_2.0,V5d_3..99,V5d_3.0,V5d_4..99,V5d_4.0,V5d_5..99,V5d_5.1,V5d_6..99,V5d_6.1,V5d_7..99,V5d_7.0,V5d_8..99,V5d_8.0,V5d_9..99,V5d_9.0,V5d_10..99,V5d_10.0,V6_1..99,V6_1.0,V6_2..99,V6_2.0,V6_2.1,V6_3..99,V6_3.0,V6_3.1,V6_4..99,V6_4.0,V6_4.1,V6_5..99,V6_5.0,V6_5.1,V6_6..99,V6_6.0,V6_6.1,V6_7..99,V6_7.0,V6_7.1,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_1..77,V10_1.0,V10_1.1,V10_2..99,V10_2..77,V10_2.0,V10_2.1,V10_3..99,V10_3..77,V10_3.0,V10_3.1,V10_4..99,V10_4..77,V10_4.0,V10_4.1,V10_5..99,V10_5..77,V10_5.0,V10_5.1,V10_6..99,V10_6..77,V10_6.0,V10_6.1,V10_7..99,V10_7..77,V10_7.0,V10_7.1,V10_8..99,V10_8..77,V10_8.0,V10_8.1,V10_9..99,V10_9..77,V10_9.0,V10_9.1,V10_10..99,V10_10..77,V10_10.0,V10_10.1,V11..99,V11..77,V11.1,V11.2,V12..99,V12..77,V12.1,V12.2,V13..99,V13..77,V13.1,V13.2,V13.3,V13.4,V15..99,V15..77,V15.1,V15.2,V16..99,V16..77,V16.1,V16.2,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1.2,B13_2..99,B13_2.2,B13_3..99,B13_3.2,B13_4..99,B13_4.1,B13_4.2,B13_5..99,B13_5.2,B13_6..99,B13_6.1,B13_6.2,B13_7..99,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.2,B14_2..99,B14_2..77,B14_2.2,B14_3..99,B14_3..77,B14_3.2,B14_4..99,B14_4..77,B14_4.2,B14_5..99,B14_5..77,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9a..99,C9a..77,C9a.1,C9a.2,C9a.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
BH,BHR,Bahrain,Capital,2021-04-29,2021-03-02,100,4,330370.862404029,3,320270.1573055246,85,87,6605928.536178489,46,6,7,87,5,9,86,9,7,84,8,21,71,8,17,75,7,13,80,8,11,81,8,15,77,10,6,84,8,3,89,11,10,79,6,10,84,8,7,85,5,25,70,93,1,5,1,91,2,5,2,93,1,4,2,79,2,10,9,83,1,7,9,87,0,9,4,89,2,5,4,85,2,7,6,94,0,4,2,97,0,2,1,90,0,7,3,90,1,4,5,93,0,7,0,75,2,13,10,13,0,18,69,84,1,7,8,15,3,57,25,43,0,35,22,65,2,30,3,65,0,22,12,1,79,6,15,0,53,1,6,40,17,2,23,57,1,77,0,11,12,0,89,0,2,9,0,40,1,29,14,10,6,52,3,24,10,11,52,3,22,12,11,52,3,17,12,16,52,4,11,9,24,52,2,26,13,7,94,4,2,94,5,1,94,4,2,94,6,0,94,5,1,94,6,0,94,6,0,94,6,0,94,4,2,94,6,0,90,0,4,6,90,0,6,4,90,0,9,1,90,0,9,1,90,0,5,5,90,0,8,2,90,0,10,0,90,0,10,90,0,8,2,90,0,7,3,86,5,9,86,9,5,86,13,1,86,14,0,86,8,6,86,9,5,86,14,0,86,13,1,86,12,2,86,13,1,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,98,2,98,2,0,98,2,0,98,2,0,98,1,1,98,1,1,98,2,0,55,1,12,12,11,9,35,3,53,9,35,3,62,0,35,3,62,0,35,3,61,1,35,3,57,5,35,3,61,1,35,3,59,3,35,3,58,4,35,3,56,6,35,3,24,38,87,0,1,12,54,0,13,33,50,1,14,15,13,7,58,0,4,38,59,1,10,30,94,2,3,1,94,2,3,1,94,2,3,1,94,3,1,2,94,4,0,2,94,4,0,2,100,0,100,0,100,0,100,0,0,100,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,38,3,33,26,38,2,41,19,38,3,30,29,38,5,20,37,38,5,5,52,38,3,16,43,38,1,23,38,77,14,4,3,2,38,0,1,7,30,24,38,1,57,4,39,2,9,50,39,1,45,8,2,2,0,3,39,1,32,7,14,7,39,2,21,26,8,4,41,0,5,48,6,41,1,3,52,3,67,0,32,1,59,1,37,3,70,0,27,3,80,1,15,4,95,0,4,1,84,0,13,3,43,1,1,0,9,8,38,43,1,2,1,10,8,35,48,2,16,17,10,7,48,1,4,8,11,28,48,1,14,7,13,17,80,1,16,3,80,4,11,5,80,2,13,5,50,2,27,21,79,0,7,14,93,0,1,0,1,1,1,1,2,66,1,3,3,0,0,2,0,4,0,3,6,0,4,2,6,54,0,33,11,0,2,54,0,7,14,10,8,5,1,1,54,1,33,4,8,54,0,13,9,12,7,5,7.7714285714285705,10.71306435615691,6.5,8.393720596645176,14.704545454545457,5.765089585437367,1.8636363636363635,1.5187343122498662
BH,BHR,Bahrain,Capital,2021-04-30,2021-03-02,100,4,330370.862404029,3,320270.1573055246,85,87,6252819.693024883,47,6,7,87,5,9,86,9,7,84,8,20,72,8,17,75,7,13,80,8,11,81,8,15,77,10,6,84,8,3,89,11,10,79,6,10,84,8,7,85,5,25,70,93,1,5,1,91,2,5,2,93,1,4,2,80,2,9,9,83,1,7,9,87,0,9,4,89,2,5,4,85,2,7,6,94,0,4,2,97,0,2,1,90,0,7,3,90,1,4,5,93,0,7,0,75,2,13,10,13,0,18,69,84,1,7,8,15,3,57,25,43,0,36,21,64,2,31,3,64,0,23,12,1,78,6,16,0,54,1,6,39,17,2,24,56,1,76,0,12,12,0,88,0,2,10,0,41,1,29,14,9,6,53,3,24,10,10,53,3,22,11,11,53,3,17,12,15,53,4,11,9,23,53,2,26,12,7,94,4,2,94,5,1,94,4,2,94,6,0,94,5,1,94,6,0,94,6,0,94,6,0,94,4,2,94,6,0,91,0,4,5,91,0,6,3,91,0,8,1,91,0,8,1,91,0,5,4,91,0,7,2,91,0,9,0,91,0,9,91,0,7,2,91,0,6,3,86,5,9,86,9,5,86,13,1,86,14,0,86,8,6,86,9,5,86,14,0,86,13,1,86,12,2,86,13,1,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,98,2,98,2,0,98,2,0,98,2,0,98,1,1,98,1,1,98,2,0,56,1,12,11,11,9,35,3,53,9,35,3,62,0,35,3,62,0,35,3,61,1,35,3,57,5,35,3,61,1,35,3,60,2,35,3,58,4,35,3,57,5,35,3,23,39,87,0,1,12,53,0,13,34,51,1,14,14,13,7,59,0,4,37,59,1,10,30,94,2,3,1,94,2,3,1,94,2,3,1,94,3,1,2,94,4,0,2,94,4,0,2,99,1,99,1,99,1,99,0,1,99,1,99,0,1,99,0,1,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,38,3,32,27,38,2,40,20,38,3,30,29,38,5,20,37,38,5,5,52,38,3,16,43,38,1,23,38,77,14,4,3,2,38,0,1,7,30,24,38,1,57,4,39,3,9,49,39,1,45,8,2,2,0,3,39,1,32,7,14,7,39,2,22,25,8,4,41,0,5,48,6,41,1,3,52,3,68,0,31,1,60,1,36,3,70,0,27,3,80,1,15,4,95,0,4,1,84,0,13,3,43,1,0,0,9,8,39,43,1,2,1,9,8,36,48,1,16,17,11,7,48,1,4,7,11,29,48,1,14,6,13,18,81,1,16,2,81,4,11,4,81,2,13,4,49,2,27,22,78,0,7,15,93,0,1,0,1,1,1,1,2,66,1,3,3,0,0,2,0,4,0,3,6,0,4,2,6,53,0,34,11,0,2,53,0,7,14,11,8,5,1,1,53,1,34,4,8,53,0,13,9,12,7,6,7.117647058823529,10.140721108428654,6.5,8.393720596645176,14.71111111111111,5.699370867282482,1.8636363636363635,1.5187343122498662
BH,BHR,Bahrain,Capital,2021-05-01,2021-03-03,100,4,330370.862404029,3,320270.1573055246,84,87,6248573.203903405,47,6,7,87,5,9,86,9,7,84,8,20,72,8,17,75,7,13,80,8,11,81,8,15,77,10,6,84,8,3,89,11,10,79,6,11,83,8,7,85,5,26,69,93,1,5,1,91,2,5,2,93,1,4,2,80,2,9,9,83,1,7,9,87,0,9,4,89,2,5,4,85,2,7,6,94,0,4,2,97,0,2,1,90,0,7,3,89,1,5,5,93,0,7,0,74,2,13,11,13,0,17,70,85,1,7,7,15,3,57,25,43,0,36,21,64,2,31,3,64,0,24,11,1,77,6,17,0,54,1,6,39,17,2,25,55,1,75,0,13,12,0,87,0,2,11,0,42,1,29,14,9,5,53,3,24,10,10,53,3,22,11,11,53,3,17,12,15,53,4,11,9,23,53,2,26,12,7,95,3,2,95,4,1,95,4,1,95,5,0,95,4,1,95,5,0,95,5,0,95,5,0,95,3,2,95,5,0,91,0,4,5,91,0,6,3,91,0,8,1,91,0,8,1,91,0,5,4,91,0,7,2,91,0,9,0,91,0,9,91,0,7,2,91,0,6,3,86,5,9,86,9,5,86,13,1,86,14,0,86,8,6,86,9,5,86,14,0,86,13,1,86,12,2,86,13,1,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,98,2,98,2,0,98,2,0,98,2,0,98,1,1,98,1,1,98,2,0,56,1,12,11,11,9,34,3,54,9,34,3,63,0,34,3,63,0,34,3,62,1,34,3,58,5,34,3,62,1,34,3,61,2,34,3,59,4,34,3,58,5,34,3,23,40,87,0,1,12,53,0,13,34,51,1,14,14,13,7,59,0,4,37,59,1,10,30,94,2,3,1,94,2,3,1,94,2,3,1,94,3,1,2,94,4,0,2,94,4,0,2,99,1,99,1,99,1,99,0,1,99,1,99,0,1,99,0,1,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,37,3,32,28,37,2,41,20,37,3,31,29,37,5,21,37,37,5,5,53,37,3,16,44,37,1,24,38,76,14,5,3,2,37,0,1,7,30,25,37,1,58,4,38,3,9,50,38,1,46,8,2,2,0,3,38,1,32,7,14,8,38,2,22,26,8,4,40,0,5,49,6,40,1,3,53,3,68,0,31,1,59,1,37,3,69,0,28,3,79,1,16,4,95,0,4,1,84,0,13,3,42,1,0,0,9,8,40,42,1,2,1,10,8,36,47,1,17,17,11,7,47,1,4,7,11,30,47,1,14,6,13,19,81,1,16,2,81,4,11,4,81,2,13,4,48,2,27,23,77,0,8,15,93,0,1,0,1,1,1,1,2,66,1,3,3,0,0,2,0,4,0,3,6,0,4,2,6,53,0,34,11,0,2,53,0,7,14,11,8,5,1,1,53,1,34,4,8,53,0,13,9,12,7,6,6.942857142857144,10.04385342369345,6.5,8.393720596645176,14.71111111111111,5.699370867282482,1.8636363636363635,1.5187343122498662
BH,BHR,Bahrain,Central,2021-05-01,2021-03-03,100,3,98177.1567688037,0,0,23,84,11470545.095985861,46,12,3,85,9,13,78,12,9,79,6,19,75,10,17,73,10,19,71,11,13,76,6,16,78,10,9,81,12,7,81,13,8,79,11,18,71,13,5,82,14,21,65,97,0,3,0,87,3,6,4,91,1,5,3,81,6,7,6,83,3,8,6,81,3,6,10,87,1,8,4,84,3,9,4,91,2,4,3,93,0,7,0,92,2,4,2,82,3,10,5,95,2,1,2,79,2,9,10,15,1,10,74,91,0,4,5,16,3,55,26,45,4,27,24,73,2,25,0,73,1,17,9,0,83,5,12,0,51,4,3,42,18,0,21,58,3,79,0,13,7,1,87,0,4,9,0,40,0,27,11,9,13,49,3,19,17,12,49,4,26,2,19,49,4,20,9,18,49,4,12,9,26,49,4,20,11,16,88,6,6,88,8,4,88,8,4,88,11,1,88,10,2,88,8,4,88,11,1,88,11,1,88,8,4,88,9,3,92,0,4,4,92,0,5,3,92,0,7,1,92,0,7,1,92,0,5,3,92,0,8,0,92,0,8,0,92,0,8,92,0,8,0,92,0,8,0,89,8,3,89,9,2,89,10,1,89,11,0,89,7,4,89,5,6,89,11,0,89,10,1,89,11,0,89,10,1,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,94,6,94,1,5,94,5,1,94,3,3,94,5,1,94,4,2,94,6,0,50,0,13,15,7,15,33,3,58,6,33,3,63,1,33,3,63,1,33,3,60,4,33,3,55,9,33,3,62,2,33,3,62,2,33,3,62,2,33,3,60,4,33,3,16,48,83,0,0,17,54,0,7,39,56,0,13,13,9,9,62,0,4,34,64,1,11,24,97,0,0,3,97,0,1,2,97,0,1,2,97,0,0,3,97,0,1,2,97,0,0,3,99,1,99,1,99,1,99,0,1,99,1,99,0,1,99,0,1,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,35,9,19,37,35,3,44,18,35,8,22,35,35,8,17,40,35,9,5,51,35,9,12,44,35,0,17,48,83,12,2,0,3,35,1,1,7,24,32,35,0,63,2,37,1,13,49,37,0,48,4,4,1,2,4,37,0,36,13,9,5,38,0,27,27,4,4,41,0,6,51,2,42,0,4,44,10,81,1,16,2,56,0,40,4,78,0,20,2,83,0,10,7,95,0,4,1,88,0,10,2,43,0,1,1,10,13,32,43,1,1,4,11,7,33,45,0,13,24,8,10,45,0,4,12,13,26,45,0,14,13,17,11,75,4,19,2,75,9,9,7,75,9,10,6,47,0,25,28,72,0,14,14,87,0,1,0,4,2,0,0,6,62,2,3,1,0,0,3,5,3,2,3,3,2,1,0,10,53,1,30,14,0,2,53,0,7,18,11,8,2,1,0,54,2,27,9,8,54,3,11,20,6,2,4,5.766666666666667,6.8111639257169925,3.6000000000000005,2.5099800796022267,12.795454545454547,5.998370109840674,2.45,1.7238894604338388
BH,BHR,Bahrain,Capital,2021-05-02,2021-03-05,100,4,330370.862404029,3,320270.1573055246,82,86,6481395.358542163,47,7,7,86,6,8,86,10,6,84,9,18,73,9,15,76,8,12,80,9,10,81,8,14,78,10,6,84,8,3,89,12,9,79,7,11,82,9,7,84,6,25,69,93,1,5,1,92,1,5,2,94,0,4,2,82,1,9,8,85,0,6,9,88,0,9,3,90,1,5,4,86,1,7,6,94,0,5,1,97,0,2,1,91,0,6,3,89,1,5,5,93,0,7,0,75,1,13,11,14,0,16,70,86,1,7,6,16,3,56,25,44,0,36,20,64,2,31,3,64,0,24,11,1,77,6,17,0,55,1,5,39,18,2,25,54,1,75,0,13,12,0,87,0,2,11,0,43,1,28,14,9,5,53,2,25,10,10,53,4,21,11,11,53,3,17,12,15,53,4,11,9,23,53,2,26,12,7,95,3,2,95,4,1,95,4,1,95,5,0,95,4,1,95,5,0,95,5,0,95,5,0,95,3,2,95,5,0,91,0,4,5,91,0,6,3,91,0,8,1,91,0,8,1,91,0,5,4,91,0,7,2,91,0,9,0,91,0,9,91,0,7,2,91,0,6,3,86,6,8,86,9,5,86,13,1,86,14,0,86,8,6,86,8,6,86,14,0,86,13,1,86,12,2,86,13,1,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,98,2,98,2,0,98,2,0,98,2,0,98,1,1,98,1,1,98,2,0,56,1,12,11,11,9,34,3,55,8,34,3,63,0,34,3,63,0,34,3,62,1,34,3,58,5,34,3,62,1,34,3,62,1,34,3,59,4,34,3,58,5,34,3,22,41,87,0,1,12,53,0,13,34,51,1,14,14,13,7,60,0,4,36,60,1,10,29,95,2,2,1,95,1,3,1,95,2,2,1,95,2,1,2,95,3,0,2,95,3,0,2,99,1,99,1,99,1,99,0,1,99,1,99,0,1,99,0,1,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,36,3,33,28,36,2,42,20,36,4,31,29,36,5,21,38,36,5,6,53,36,3,16,45,36,1,24,39,76,14,5,3,2,36,0,1,8,30,25,36,1,59,4,37,3,9,51,37,1,47,8,2,2,0,3,37,1,32,8,14,8,37,2,23,26,8,4,39,0,5,50,6,39,1,3,53,4,67,0,32,1,58,1,38,3,69,0,28,3,79,1,16,4,94,0,5,1,84,0,13,3,41,1,0,0,9,9,40,41,1,3,1,10,8,36,47,1,17,17,11,7,47,1,4,7,11,30,47,1,14,6,13,19,81,1,16,2,81,4,11,4,81,2,13,4,48,2,27,23,77,0,8,15,93,0,1,0,1,1,1,1,2,66,1,3,3,0,0,2,0,4,0,3,6,0,4,2,6,53,0,34,11,0,2,53,0,7,14,11,8,5,1,1,53,1,34,4,8,53,0,13,9,12,7,6,6.969696969696971,10.31529461674765,6.909090909090909,8.677033426863648,14.71111111111111,5.699370867282482,1.8636363636363635,1.5187343122498662
BH,BHR,Bahrain,Central,2021-05-02,2021-03-05,100,3,98177.1567688037,0,0,30,84,11469757.330321759,46,12,3,85,9,13,78,12,9,79,6,18,76,10,17,73,10,18,72,11,13,76,6,16,78,10,9,81,12,7,81,13,8,79,11,17,72,13,5,82,14,20,66,97,0,3,0,87,3,6,4,91,1,5,3,82,6,6,6,83,3,8,6,82,3,6,9,87,1,8,4,84,3,9,4,91,2,4,3,93,0,7,0,92,2,4,2,83,3,9,5,95,2,1,2,80,2,8,10,15,1,10,74,91,0,5,4,16,3,55,26,45,4,27,24,73,2,24,1,73,1,17,9,0,83,6,11,0,51,4,3,42,18,0,22,57,3,78,0,14,7,1,86,0,5,9,0,41,0,27,11,9,12,50,2,20,16,12,50,3,26,2,19,50,3,20,9,18,50,3,13,8,26,50,3,20,11,16,89,6,5,89,8,3,89,8,3,89,10,1,89,9,2,89,7,4,89,10,1,89,10,1,89,7,4,89,9,2,92,0,4,4,92,0,5,3,92,0,7,1,92,0,7,1,92,0,5,3,92,0,8,0,92,0,8,0,92,0,8,92,0,8,0,92,0,8,0,89,8,3,89,9,2,89,10,1,89,11,0,89,7,4,89,5,6,89,11,0,89,10,1,89,11,0,89,10,1,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,95,5,95,1,4,95,4,1,95,2,3,95,4,1,95,4,1,95,5,0,51,0,13,14,6,16,33,3,57,7,33,3,63,1,33,3,63,1,33,3,61,3,33,3,55,9,33,3,62,2,33,3,62,2,33,3,62,2,33,3,60,4,33,3,16,48,83,0,0,17,54,0,9,37,56,0,13,12,9,10,62,0,4,34,64,1,10,25,97,0,0,3,97,0,1,2,97,0,1,2,97,0,0,3,97,0,1,2,97,0,0,3,99,1,99,1,99,1,99,0,1,99,1,99,0,1,99,0,1,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,35,9,18,38,35,3,42,20,35,7,21,37,35,7,17,41,35,8,5,52,35,8,12,45,35,0,17,48,83,11,2,0,4,35,1,2,7,24,31,35,0,63,2,37,1,13,49,37,0,48,4,4,1,2,4,37,0,38,11,9,5,38,0,28,27,3,4,41,0,7,50,2,42,0,5,43,10,82,1,15,2,58,0,38,4,79,0,19,2,83,0,10,7,95,0,4,1,88,0,10,2,43,0,1,1,9,13,33,43,2,1,4,10,7,33,45,0,13,22,8,12,45,0,4,12,13,26,45,0,14,13,15,13,75,4,19,2,75,9,9,7,75,9,10,6,47,0,24,29,71,0,15,14,86,0,1,0,4,2,0,0,7,62,3,3,2,0,0,3,5,3,2,3,3,1,1,0,9,53,1,30,14,0,2,53,1,7,18,11,8,1,1,0,54,2,28,8,8,54,3,12,20,6,1,4,5.896551724137931,6.8938110317785695,5,3.24037034920393,12.627906976744185,5.99612277827039,2.41025641025641,1.727760167292183
