ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2.3,V2a..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V5a_1..99,V5a_2..99,V5a_3..99,V5a_4..99,V5a_5..99,V5a_6..99,V5a_7..99,V5a_8..99,V5a_9..99,V5b_1..99,V5b_2..99,V5b_3..99,V5b_4..99,V5b_5..99,V5b_6..99,V5b_7..99,V5b_8..99,V5b_9..99,V5c_1..99,V5c_2..99,V5c_3..99,V5c_4..99,V5c_5..99,V5c_6..99,V5c_7..99,V5c_8..99,V5c_9..99,V5d_1..99,V5d_2..99,V5d_3..99,V5d_4..99,V5d_5..99,V5d_6..99,V5d_7..99,V5d_8..99,V5d_9..99,V6_1..99,V6_2..99,V6_3..99,V6_4..99,V6_5..99,V6_6..99,V6_7..99,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_2..99,V10_3..99,V10_4..99,V10_5..99,V10_6..99,V10_7..99,V10_8..99,V10_9..99,V10_10..99,V11..99,V12..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C9a..99,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
BGD,Bangladesh,Dhaka,2021-01-14,2021-01-14,181,3,71778.82951548116,2,45126.30864418077,92,165,11941409.13033835,95,12,8,161,10,33,138,12,7,162,9,21,151,9,35,137,10,26,145,12,13,156,11,7,163,15,7,159,10,7,164,9,23,149,9,35,137,15,19,147,14,37,130,173,1,1,6,148,1,14,18,174,1,2,4,160,2,9,10,146,0,7,28,155,1,9,16,168,2,7,4,174,0,3,4,174,1,2,4,174,0,4,3,158,1,8,14,146,4,15,16,162,1,10,8,144,2,22,13,16,0,38,127,146,1,10,24,20,1,36,124,145,0,7,29,174,0,3,4,0,174,0,6,1,0,175,1,3,2,0,28,3,6,144,21,1,1,149,9,181,0,0,0,0,0,23,0,81,38,29,10,29,14,74,35,29,29,10,67,46,29,29,15,100,26,11,29,10,89,30,23,29,13,41,24,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2,55,42,25,22,0,0,0,0,0,0,0,0,0,0,0,0,176,2,1,2,176,3,2,0,176,2,3,0,176,3,1,1,176,3,0,2,176,1,3,1,181,0,0,0,181,0,0,0,181,0,0,0,181,0,0,0,181,0,0,0,181,0,0,0,181,0,0,0,181,0,0,0,181,0,0,0,181,0,0,0,181,0,0,0,181,0,0,0,42,7,87,45,42,7,81,51,42,6,69,64,42,7,77,55,42,7,57,75,42,6,56,77,44,1,66,70,115,0,33,13,5,15,46,3,1,13,55,63,46,5,127,3,51,3,20,107,51,2,76,35,6,0,3,8,51,3,51,18,27,31,52,2,28,59,26,14,56,4,4,102,15,0,60,3,10,97,11,95,5,78,3,101,2,74,4,113,1,64,3,105,2,59,15,124,3,49,5,126,2,49,4,65,0,1,11,26,25,53,65,0,4,16,24,29,43,70,2,33,33,22,21,70,0,11,9,38,53,70,0,17,26,38,30,139,1,31,10,139,5,19,18,139,4,23,15,72,1,62,46,135,0,13,33,169,0,4,1,3,1,0,0,3,109,0,3,5,0,10,2,8,5,10,0,2,9,1,0,2,15,80,2,74,25,0,0,80,1,30,49,14,5,2,0,0,86,2,74,12,7,86,1,25,18,37,10,4,5.533333333333333,7.308914058812096,2.8620689655172415,2.531574015326017,14.792553191489361,6.82752555755566,2.8444444444444446,1.7347156689022787
BGD,Bangladesh,Chittagong,2021-01-15,2021-01-14,100,4,264032.55591156706,1,30771.1121400477,32,82,8679224.330613337,53,8,5,87,11,16,73,9,10,81,10,11,79,10,19,71,11,9,80,11,5,84,11,10,79,9,4,87,9,9,82,9,12,79,10,13,77,12,13,75,11,25,64,95,1,3,1,84,3,3,10,90,2,4,4,89,1,5,5,81,3,5,11,91,1,6,2,95,1,1,3,90,0,5,5,96,0,3,1,91,2,5,2,88,2,7,3,87,1,6,6,87,2,5,6,75,2,13,10,16,2,12,70,88,0,7,5,17,1,13,69,88,0,3,9,97,0,0,3,0,97,0,0,3,0,100,0,0,0,0,22,1,2,75,18,0,2,67,13,98,0,1,0,1,0,20,2,47,16,7,8,24,10,35,18,13,24,13,28,19,16,24,12,47,9,8,24,13,30,21,12,24,10,11,19,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,32,17,15,9,0,0,0,0,0,0,0,0,0,0,0,0,98,0,1,1,98,0,2,0,98,1,0,1,98,1,1,0,98,1,0,1,98,1,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,26,4,52,18,26,4,48,22,26,4,41,29,26,4,46,24,26,3,41,30,26,3,30,41,30,0,31,39,69,1,14,9,2,5,32,1,6,14,26,21,32,2,57,9,38,0,10,52,38,1,26,19,7,4,3,2,38,1,26,9,14,12,38,0,13,26,16,7,38,0,4,51,7,0,41,2,4,52,1,50,2,44,4,54,2,36,8,61,2,30,7,56,2,30,12,61,1,35,3,72,2,20,6,41,3,3,3,12,19,19,41,2,2,8,16,10,21,43,2,17,19,11,8,43,2,4,16,17,18,43,2,15,19,12,9,66,1,29,4,66,8,18,8,66,7,18,9,43,0,39,18,82,0,10,8,90,0,7,0,0,0,0,0,3,52,0,0,7,0,6,0,4,2,4,0,2,4,1,1,1,16,46,0,49,5,0,0,46,0,16,25,12,1,0,0,0,47,0,16,18,19,47,0,18,11,17,4,3,7.295454545454545,9.419375245797443,3.5000000000000004,1.9272482233188628,14.204081632653063,6.5985465313605705,2.795918367346939,1.7675264240921398
BGD,Bangladesh,Dhaka,2021-01-15,2021-01-15,220,7,386507.6412743361,3,262761.2747112619,104,196,10950967.929246759,119,12,12,196,11,45,164,11,15,194,13,24,183,13,43,164,13,27,180,12,12,196,11,16,193,11,18,191,12,5,203,9,24,187,12,40,168,14,18,188,12,54,154,208,4,3,5,175,4,20,21,205,2,5,8,196,2,10,12,177,4,14,25,193,5,11,11,208,2,4,6,204,3,7,6,202,4,8,6,215,1,3,1,196,2,15,7,180,6,13,21,202,2,6,10,166,2,30,22,22,2,54,142,171,0,27,22,29,5,49,137,172,1,11,36,209,1,4,6,0,209,1,7,2,1,213,0,1,4,2,48,3,15,154,32,0,1,167,20,220,0,0,0,0,0,35,0,93,52,25,15,49,10,100,37,24,49,10,75,41,45,49,10,119,22,20,49,9,84,45,33,49,15,27,26,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,2,78,43,28,15,0,0,0,0,0,0,0,0,0,0,0,0,205,8,4,3,205,8,2,5,205,6,3,6,205,9,0,6,205,9,1,5,205,9,1,5,220,0,0,0,220,0,0,0,220,0,0,0,220,0,0,0,220,0,0,0,220,0,0,0,220,0,0,0,220,0,0,0,220,0,0,0,220,0,0,0,220,0,0,0,220,0,0,0,56,5,101,58,56,7,99,58,56,8,72,84,56,7,87,70,56,7,63,94,56,5,65,94,60,2,77,81,143,0,48,13,6,10,64,1,1,30,60,64,64,5,150,1,68,2,28,122,68,0,87,43,8,6,0,8,68,2,52,21,36,41,71,1,34,67,35,12,72,1,8,129,10,0,80,1,9,122,8,121,5,84,10,122,5,85,8,149,6,57,8,134,5,62,19,159,5,46,10,157,5,57,1,84,0,3,10,30,26,67,84,0,7,18,27,28,56,91,1,53,33,23,19,91,2,21,15,35,56,91,2,37,28,30,32,155,2,60,3,155,13,34,18,155,11,40,14,92,2,71,55,165,0,23,32,199,0,11,1,1,2,1,0,5,130,0,1,16,3,18,1,5,8,7,0,3,9,1,2,1,15,97,1,100,22,0,0,97,0,33,52,26,9,2,1,0,100,2,92,13,13,100,1,32,29,41,13,4,6.8686868686868685,8.624415348000454,2.484848484848485,2.2237526295826515,15.666666666666666,6.130759079963241,2.675675675675676,1.6020564180405028
BGD,Bangladesh,Chittagong,2021-01-16,2021-01-15,100,1,6434.0069520887,0,0,79,89,8033413.18572762,52,3,2,95,2,24,74,2,6,92,2,12,86,2,20,78,3,17,80,2,8,90,2,8,90,4,6,90,2,6,92,3,11,86,2,18,80,2,7,91,2,22,76,98,0,1,1,76,1,15,8,94,1,5,0,88,1,4,7,80,1,11,8,83,0,8,9,92,1,4,3,92,0,6,2,94,0,4,2,94,0,4,2,89,1,5,5,82,1,11,6,93,0,4,3,78,0,13,9,10,1,23,66,77,1,9,13,10,3,20,67,81,0,6,13,94,0,2,4,0,94,0,6,0,0,95,0,5,0,0,21,2,3,74,14,0,3,74,9,98,0,2,0,0,0,19,0,30,30,9,12,28,8,35,15,14,28,7,32,14,19,28,9,46,10,7,28,10,33,13,16,28,6,15,11,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2,21,19,19,10,0,0,0,0,0,0,0,0,0,0,0,0,97,2,1,0,97,2,1,0,97,2,1,0,97,2,1,0,97,1,2,0,97,1,2,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,32,2,52,14,32,1,54,13,32,1,39,28,32,1,44,23,32,1,36,31,32,0,36,32,35,0,33,32,67,0,13,10,2,8,37,0,2,16,21,24,37,0,60,3,38,1,11,50,38,1,43,12,3,3,0,0,38,1,17,14,19,11,39,1,12,24,17,7,39,2,2,53,4,0,40,3,3,50,4,49,3,45,3,47,3,49,1,62,3,33,2,57,2,39,2,65,3,29,3,65,3,31,1,42,0,1,2,11,18,26,42,1,2,5,13,17,20,45,0,18,17,11,9,45,1,4,17,11,22,45,2,15,20,9,9,65,2,27,6,65,7,18,10,65,6,21,8,45,0,30,25,75,0,10,15,90,0,4,0,0,0,0,0,6,61,0,1,5,3,5,0,2,7,3,0,1,1,2,0,1,8,46,1,53,0,0,0,46,0,13,20,16,5,0,0,0,47,0,28,14,11,47,0,16,15,17,4,1,5.791666666666667,6.860179060169541,3.8,2.912766816330444,14.557692307692308,6.87539934394819,2.7755102040816326,1.5581145941282284
BGD,Bangladesh,Dhaka,2021-01-16,2021-01-16,199,6,288368.7878306368,4,230473.2925571707,114,186,12114872.754879512,114,11,12,176,11,27,161,11,13,175,12,23,164,12,41,146,12,31,156,14,17,168,12,12,175,10,14,175,11,5,183,11,19,169,14,42,143,13,28,158,14,47,138,187,5,3,4,172,2,9,16,186,3,5,5,176,4,11,8,158,3,11,27,168,3,9,19,182,4,3,10,187,4,4,4,185,3,8,3,194,2,3,0,180,2,10,7,157,3,18,21,171,5,8,15,152,4,24,19,13,0,47,139,155,1,21,22,19,3,41,136,158,1,5,35,194,0,2,3,0,194,0,5,0,0,195,0,2,2,0,30,3,9,157,24,2,2,156,15,197,0,1,0,1,0,28,2,82,56,22,9,40,11,94,29,25,40,9,67,39,44,40,9,104,26,20,40,8,84,39,28,40,8,37,25,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3,79,36,27,14,0,0,0,0,0,0,0,0,0,0,0,0,190,4,4,1,190,5,2,2,190,5,2,2,190,3,5,1,190,5,1,3,190,4,3,2,199,0,0,0,199,0,0,0,199,0,0,0,199,0,0,0,199,0,0,0,199,0,0,0,199,0,0,0,199,0,0,0,199,0,0,0,199,0,0,0,199,0,0,0,199,0,0,0,45,2,100,52,45,3,100,51,45,4,67,83,45,4,78,72,45,3,57,94,45,2,58,94,45,1,73,80,126,0,38,21,6,8,47,2,4,25,62,59,47,3,142,7,49,4,22,124,49,2,85,36,19,1,3,4,49,3,54,25,43,25,50,2,35,63,40,9,52,2,10,121,14,0,58,3,8,114,16,99,3,90,7,99,3,87,10,132,4,56,7,121,3,55,20,142,3,47,7,141,3,52,3,63,3,4,8,24,33,64,63,1,4,13,32,28,58,67,0,40,43,27,22,67,1,17,19,47,48,67,1,31,36,34,30,134,3,51,11,134,12,32,21,134,7,36,22,72,1,74,52,147,0,20,32,182,0,7,1,2,0,1,1,5,108,2,1,14,5,13,1,8,4,7,0,1,16,3,1,2,13,79,1,107,12,0,0,79,0,39,43,20,12,6,0,0,81,1,89,14,14,81,0,17,29,51,18,3,7.187499999999999,9.143663322070013,2.9705882352941178,2.0814519133855063,15.339130434782609,5.698394597745005,3.1018518518518516,1.7979209946715264
BGD,Bangladesh,Khulna,2021-01-16,2021-01-14,100,3,374951.628119487,1,104131.118101518,29,86,11609123.897249658,49,5,5,90,8,13,79,6,6,88,7,9,84,7,24,69,8,12,80,7,11,82,7,6,87,9,5,86,7,6,87,5,9,86,6,16,78,7,14,79,6,15,79,95,3,0,2,87,1,2,10,94,1,3,2,91,1,2,6,76,2,9,13,88,2,3,7,89,2,2,7,94,0,2,4,95,0,0,5,94,2,3,1,91,1,3,5,84,1,7,8,86,0,4,10,85,1,9,5,13,1,10,76,92,0,2,6,16,1,10,73,90,0,2,8,98,0,0,2,0,98,0,1,1,0,99,0,0,1,0,19,2,5,74,19,0,4,70,7,96,0,2,0,2,0,23,1,36,24,7,9,31,8,29,20,12,31,10,27,18,14,31,10,39,16,4,31,11,33,19,6,31,9,13,14,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,30,9,15,18,0,0,0,0,0,0,0,0,0,0,0,0,97,2,1,0,97,2,0,1,97,2,0,1,97,2,0,1,97,1,1,1,97,1,1,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,31,4,40,25,31,1,47,21,31,3,36,30,31,2,31,36,31,2,41,26,31,2,31,36,34,0,33,33,67,0,16,5,5,7,35,1,2,14,27,21,35,4,57,4,38,3,12,47,38,1,20,23,4,7,6,1,38,1,18,7,24,12,39,0,12,21,17,11,40,1,3,48,8,0,42,0,7,45,6,62,3,31,4,55,3,36,6,66,1,29,4,70,4,18,8,61,3,28,8,71,2,23,4,45,0,3,2,7,14,29,45,2,3,3,7,14,26,46,3,11,14,10,16,46,1,6,9,6,32,46,2,12,11,11,18,78,1,17,4,78,1,13,8,78,2,12,8,48,2,24,26,74,1,12,13,88,0,7,0,1,1,0,0,3,64,0,4,6,1,12,1,1,2,0,0,4,1,0,0,0,4,49,0,50,1,0,0,49,0,15,21,11,3,0,1,0,51,0,10,17,22,51,0,19,7,14,3,6,7.102564102564102,9.292880330194134,4.8,3.2710854467592245,16.3,6.857643380001085,2.3777777777777778,1.6826506266343977
BGD,Bangladesh,Rajasahi,2021-01-16,2021-01-14,100,4,344677.7493394906,2,200170.74830560148,18,85,9666799.790645137,48,9,8,83,10,17,73,10,8,82,13,10,77,10,19,71,11,22,67,10,8,82,10,6,84,9,8,83,12,5,83,11,9,80,9,22,69,13,11,76,12,23,65,92,1,6,1,83,3,5,9,92,2,3,3,90,2,4,4,81,3,5,11,78,3,9,10,92,1,2,5,94,3,2,1,92,3,2,3,95,2,2,1,91,2,5,2,78,5,7,10,89,2,3,6,77,1,14,8,15,0,13,72,88,0,8,4,16,3,12,69,88,0,4,8,96,1,0,2,1,96,1,1,1,1,99,0,1,0,0,23,2,1,74,17,0,2,70,11,98,0,1,0,1,0,22,2,35,23,8,10,26,9,39,15,11,26,10,30,22,12,26,5,51,12,6,26,9,33,23,9,26,9,18,15,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,23,20,15,16,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,1,99,0,0,1,99,0,1,0,99,0,0,1,99,0,0,1,99,0,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,28,3,47,22,28,3,40,29,28,5,30,37,28,5,27,40,28,4,32,36,28,3,30,39,30,0,29,41,71,2,19,3,3,2,30,0,4,17,20,29,30,4,64,2,36,1,14,49,36,1,32,15,4,2,7,3,36,2,25,13,15,9,36,1,16,22,17,8,37,0,4,50,9,0,42,3,5,38,12,54,4,31,11,61,5,28,6,70,2,24,4,73,5,16,6,68,4,23,5,70,5,22,3,43,1,0,3,9,12,32,43,3,0,7,10,9,28,48,4,12,6,13,17,48,3,5,10,13,21,48,3,7,12,10,20,81,2,11,6,81,4,8,7,81,4,10,5,49,1,25,25,75,0,10,15,91,0,6,0,0,1,0,1,1,66,1,6,2,0,9,0,2,1,4,0,1,2,0,0,0,6,51,1,43,5,0,0,51,1,23,18,5,1,1,0,0,51,2,16,13,18,51,2,13,14,14,3,3,5.219512195121951,7.069342950805085,1.8333333333333333,0.40824829046386296,13.325581395348838,7.272652395668107,2.953488372093023,1.838134255577715
BGD,Bangladesh,-99,2021-01-17,2021-01-14,100,6,584061.427801021,3,280106.8785000623,36,76,8993307.905071273,28,20,14,66,21,20,59,23,7,70,23,13,64,16,26,58,23,19,58,21,12,67,23,8,69,23,7,70,22,4,74,17,19,64,18,27,55,23,11,66,24,21,55,86,6,7,1,80,2,9,9,93,3,2,2,87,2,4,7,74,6,13,7,81,5,7,7,88,3,6,3,92,4,1,3,93,1,3,3,96,2,2,0,81,6,10,3,73,6,14,7,89,2,5,4,79,3,14,4,23,1,27,49,80,0,7,13,30,1,17,52,84,0,5,11,95,0,2,3,0,95,0,2,2,1,98,0,0,2,0,37,1,4,58,32,3,2,56,7,98,0,0,0,2,0,39,3,26,19,8,5,45,10,25,9,11,45,10,19,13,13,45,11,29,9,6,45,11,25,13,6,45,12,9,8,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,4,22,8,15,6,0,0,0,0,0,0,0,0,0,0,0,0,96,3,0,1,96,3,0,1,96,3,0,1,96,3,0,1,96,3,0,1,96,2,0,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,50,6,24,20,50,6,27,17,50,7,19,24,50,7,24,19,50,8,18,24,50,7,15,28,51,1,22,26,78,0,16,4,1,1,53,1,1,6,23,16,53,3,40,4,58,1,7,34,58,1,25,7,2,4,0,3,58,1,16,9,9,7,59,1,9,20,9,2,59,1,3,32,5,0,64,3,3,24,6,76,0,20,4,73,1,20,6,81,0,16,3,76,1,18,5,82,0,14,4,85,0,13,2,65,2,0,3,7,8,15,65,1,0,5,8,7,14,68,0,15,6,3,8,68,0,4,2,9,17,68,0,9,8,7,8,84,2,10,4,84,2,6,8,84,2,9,5,69,0,18,13,87,0,6,7,94,0,1,1,0,1,0,0,3,76,0,1,6,2,3,0,2,2,1,0,0,1,1,1,0,4,70,1,21,7,0,1,70,1,8,11,5,2,3,0,0,70,0,23,2,5,70,0,6,8,11,4,1,4.475,5.213333497278508,1.7272727272727273,1.348399724926484,17.884615384615383,4.6589863539351395,2.8,1.5402641958779175
BGD,Bangladesh,Chittagong,2021-01-17,2021-01-16,100,2,39446.76249860194,1,29548.082596555898,69,83,9064072.056342032,40,9,6,85,6,14,80,7,6,87,8,15,77,8,15,77,9,16,75,10,5,85,8,11,81,12,5,83,11,8,81,8,8,84,7,21,72,8,13,79,7,26,67,94,1,3,2,86,2,6,6,94,1,4,1,85,3,8,4,85,1,6,8,84,3,9,4,95,0,2,3,89,3,6,2,95,0,2,3,92,1,4,3,92,0,6,2,79,3,12,6,87,2,7,4,74,4,11,11,16,1,25,58,78,0,10,12,19,2,13,66,87,0,5,8,95,0,1,4,0,95,0,3,2,0,98,0,2,0,0,26,1,4,69,20,0,2,70,8,98,0,2,0,0,0,24,0,40,19,10,7,30,5,33,16,16,30,7,25,16,22,30,8,37,16,9,30,5,31,16,18,30,8,12,13,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,21,9,16,23,0,0,0,0,0,0,0,0,0,0,0,0,96,1,1,2,96,1,2,1,96,1,2,1,96,1,1,2,96,1,2,1,96,1,1,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,33,3,45,19,33,2,44,21,33,2,32,33,33,2,28,37,33,3,35,29,33,3,31,33,35,1,23,41,77,0,11,4,1,7,37,0,1,14,31,17,37,1,60,2,40,0,13,47,40,0,32,16,5,2,3,2,40,1,21,12,11,15,41,1,15,21,16,6,44,0,1,48,7,0,47,1,4,41,7,57,5,34,4,58,6,34,2,70,3,25,2,74,4,19,3,67,6,25,2,71,6,20,3,50,1,3,4,8,9,25,50,1,3,4,13,12,17,54,1,10,17,6,12,54,0,9,8,15,14,54,0,16,16,7,7,68,2,23,7,68,2,17,13,68,2,22,8,54,0,26,20,80,0,7,13,94,0,3,0,0,0,1,0,2,70,0,1,3,2,6,1,2,1,1,0,2,5,1,0,1,4,59,2,33,5,1,0,59,0,16,15,10,0,0,0,0,60,1,17,7,15,60,0,18,3,11,6,2,6.853658536585367,7.869437640675972,4.142857142857143,3.505098327538656,14.756756756756756,7.2892821068767555,2.5714285714285716,1.7368957143965424
