ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B11..99,B11..77,B11.1,B11.2,V1..99,V2..99,V2a..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V5a_1..99,V5a_2..99,V5a_3..99,V5a_4..99,V5a_5..99,V5a_6..99,V5a_7..99,V5a_8..99,V5a_9..99,V5b_1..99,V5b_2..99,V5b_3..99,V5b_4..99,V5b_5..99,V5b_6..99,V5b_7..99,V5b_8..99,V5b_9..99,V5c_1..99,V5c_2..99,V5c_3..99,V5c_4..99,V5c_5..99,V5c_6..99,V5c_7..99,V5c_8..99,V5c_9..99,V5d_1..99,V5d_2..99,V5d_3..99,V5d_4..99,V5d_5..99,V5d_6..99,V5d_7..99,V5d_8..99,V5d_9..99,V6_1..99,V6_2..99,V6_3..99,V6_4..99,V6_5..99,V6_6..99,V6_7..99,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_2..99,V10_3..99,V10_4..99,V10_5..99,V10_6..99,V10_7..99,V10_8..99,V10_9..99,V10_10..99,V11..99,V12..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C9a..99,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
BJ,BEN,Benin,Littoral,2021-01-28,2021-01-15,100,3,362409.2637448195,1,72347.9154369405,16,91,11063450.299493372,55,3,3,94,2,11,87,2,4,94,3,27,70,3,16,81,4,24,72,3,7,90,3,8,89,3,5,92,3,9,88,5,7,88,3,19,78,3,5,92,4,21,75,97,0,2,1,89,1,7,3,96,2,1,1,73,2,8,17,84,2,4,10,76,3,7,14,93,1,4,2,92,1,2,5,95,2,3,0,91,1,3,5,93,1,4,2,81,3,6,10,95,0,4,1,79,0,10,11,7,2,11,80,89,6,5,9,2,29,60,71,0,13,16,87,3,10,0,87,4,8,1,96,1,3,24,1,25,50,100,100,0,10,1,31,13,20,25,11,15,23,28,23,11,12,21,30,26,11,11,34,22,22,11,14,27,28,20,11,14,15,21,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,40,15,17,15,0,0,0,0,0,0,0,0,0,0,0,0,75,11,3,11,75,7,9,9,75,7,12,6,75,9,6,10,75,7,3,15,75,9,2,14,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,13,3,55,29,13,6,41,40,13,9,27,51,13,9,35,43,13,7,22,58,13,8,16,63,14,1,39,46,61,1,21,5,2,10,19,3,5,13,26,34,19,2,72,7,22,3,10,65,22,1,47,22,1,4,2,1,22,2,26,16,21,13,24,2,27,34,11,2,24,0,3,68,5,0,26,0,4,66,4,46,0,52,2,59,2,37,2,74,0,25,1,65,0,22,13,78,0,20,2,85,0,14,1,27,1,0,6,8,27,31,27,2,0,6,10,23,32,31,3,31,15,7,13,31,0,26,8,10,25,31,2,28,12,14,13,61,4,29,6,61,14,8,17,61,14,12,13,32,0,34,34,66,1,16,17,84,1,5,0,0,2,1,0,7,50,1,1,6,4,1,0,2,1,1,0,3,6,7,5,3,9,45,1,48,6,0,45,0,16,18,11,8,2,0,0,45,1,39,11,4,45,1,14,14,12,5,9,4.377777777777778,4.503982525039211,1.4545454545454546,0.6875516509523286,7.791666666666668,6.122710890813175,3.826923076923077,2.2467506283795005
BJ,BEN,Benin,Littoral,2021-01-29,2021-01-15,100,3,362409.2637448195,1,72347.9154369405,17,91,11088035.52103255,56,3,3,94,2,11,87,2,4,94,3,26,71,3,17,80,4,24,72,3,7,90,3,8,89,3,6,91,3,9,88,5,7,88,3,19,78,3,5,92,4,20,76,97,0,2,1,89,1,7,3,96,2,1,1,74,2,8,16,83,2,4,11,76,3,6,15,93,1,4,2,92,1,2,5,94,2,3,1,91,1,3,5,93,1,4,2,81,3,7,9,95,0,4,1,80,0,8,12,7,2,12,79,88,6,6,8,2,31,59,69,0,14,17,86,3,11,0,86,4,9,1,96,1,3,24,1,26,49,100,100,0,10,1,32,14,19,24,11,14,26,26,23,11,11,22,29,27,11,11,34,22,22,11,13,28,27,21,11,13,15,20,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,40,15,18,16,0,0,0,0,0,0,0,0,0,0,0,0,74,11,4,11,74,8,9,9,74,7,13,6,74,10,6,10,74,7,4,15,74,8,4,14,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,12,4,55,29,12,5,41,42,12,9,26,53,12,8,37,43,12,7,22,59,12,8,16,64,13,1,39,47,61,1,21,5,2,10,17,3,5,14,27,34,17,2,74,7,20,3,10,67,20,1,48,22,2,4,2,1,20,2,27,16,22,13,23,1,26,37,11,2,23,0,3,70,4,0,25,0,4,67,4,46,0,52,2,59,2,36,3,75,0,23,2,63,0,24,13,78,0,20,2,85,0,14,1,26,1,0,6,9,25,33,26,2,0,7,10,21,34,30,2,31,17,7,13,30,0,26,8,11,25,30,1,29,12,14,14,60,5,30,5,60,15,8,17,60,14,13,13,31,0,35,34,66,1,16,17,84,1,5,0,1,2,1,0,6,49,1,2,7,4,1,0,2,1,1,0,3,6,7,4,4,8,44,1,49,6,0,44,0,16,18,12,8,2,0,0,44,1,40,11,4,44,1,14,14,12,6,9,4.326086956521739,4.472406003365213,1.4166666666666667,0.6685579234215214,7.73469387755102,6.071708677012049,3.8490566037735845,2.2308693236140233
BJ,BEN,Benin,Atlantique,2021-01-30,2021-01-14,100,5,404012.7274198868,3,274522.0302278095,4,86,9229741.683027958,45,3,7,90,4,12,84,4,5,91,2,31,67,3,14,83,4,23,73,4,3,93,4,5,91,4,2,94,4,8,88,3,7,90,3,19,78,4,6,90,5,10,85,93,1,2,4,88,0,5,7,95,2,0,3,69,2,10,19,86,1,2,11,77,1,7,15,97,1,2,0,95,1,1,3,98,0,1,1,92,1,1,6,93,1,4,2,81,1,6,12,94,1,3,2,90,1,3,6,14,0,4,82,96,3,1,14,2,20,64,80,1,6,13,94,0,6,0,94,1,5,0,99,1,0,23,1,16,60,100,100,0,15,0,23,17,18,27,21,10,18,18,33,21,10,20,15,34,21,10,28,15,26,21,11,25,16,27,21,11,10,17,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,38,12,13,12,0,0,0,0,0,0,0,0,0,0,0,0,84,7,2,7,84,5,6,5,84,2,9,5,84,7,3,6,84,7,3,6,84,5,3,8,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,24,1,57,18,24,2,41,33,24,2,42,32,24,2,44,30,24,2,25,49,24,3,11,62,27,0,37,36,63,0,15,10,5,7,27,1,3,14,28,27,27,1,63,9,28,0,5,67,28,1,35,19,10,2,1,4,28,0,23,20,16,13,29,1,21,30,16,3,31,2,1,63,3,0,34,3,2,56,5,44,4,46,6,59,3,35,3,58,3,35,4,56,3,28,13,75,3,18,4,89,1,6,4,36,1,0,3,12,18,30,36,1,0,2,12,22,27,40,1,28,9,9,13,40,1,21,7,3,28,40,0,30,12,5,13,60,4,34,2,60,20,7,13,60,16,15,9,43,0,42,15,85,0,6,9,94,0,3,1,0,1,0,0,1,54,0,1,7,3,3,2,1,1,2,1,5,7,2,0,3,8,54,0,39,7,0,54,0,10,20,8,6,2,0,0,55,2,23,14,6,55,0,9,19,6,5,6,4.512195121951219,4.817270758528693,1,0,7.897435897435898,6.410496621680117,4.190476190476191,3.0140977312565065
BJ,BEN,Benin,Littoral,2021-01-30,2021-01-18,100,4,473280.5043089285,2,183219.1560010495,17,91,11902491.995342774,54,2,4,94,1,12,87,2,4,94,2,28,70,2,16,82,2,23,75,1,8,91,2,8,90,2,5,93,2,9,89,3,6,91,2,17,81,2,4,94,3,19,78,96,0,3,1,88,0,9,3,96,1,1,2,72,0,11,17,84,0,5,11,77,2,7,14,92,1,4,3,92,0,3,5,95,0,4,1,91,0,4,5,94,0,4,2,83,1,7,9,96,0,4,0,81,0,8,11,7,2,12,79,88,6,6,8,1,28,63,72,0,14,14,86,3,11,0,86,4,9,1,96,1,3,23,1,24,52,100,100,0,10,1,31,13,18,27,12,15,27,23,23,12,11,22,24,31,12,13,31,19,25,12,16,27,23,22,12,15,12,19,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,39,15,17,17,0,0,0,0,0,0,0,0,0,0,0,0,76,11,4,9,76,8,10,6,76,6,13,5,76,10,4,10,76,7,4,13,76,8,4,12,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,13,3,56,28,13,4,43,40,13,8,26,53,13,8,38,41,13,8,23,56,13,7,17,63,14,1,41,44,59,1,20,7,2,11,19,2,5,15,27,32,19,2,72,7,21,3,9,67,21,1,47,21,2,4,2,2,21,2,26,16,22,13,24,0,27,35,10,4,24,0,4,68,4,0,26,0,5,64,5,45,0,53,2,57,2,38,3,75,0,23,2,62,0,25,13,77,0,21,2,84,0,14,2,27,1,0,5,7,26,34,27,2,0,6,10,21,34,31,2,30,16,7,14,31,0,25,8,11,25,31,1,28,11,15,14,62,4,29,5,62,14,7,17,62,14,10,14,32,0,36,32,68,1,15,16,85,1,5,0,1,1,1,0,6,49,1,2,8,3,1,0,3,0,1,0,3,6,8,4,3,8,46,0,47,7,0,46,0,15,18,10,8,3,0,0,46,2,38,10,4,46,1,14,15,9,6,9,4.2272727272727275,4.517993155865578,1.4166666666666667,0.6685579234215214,8.148936170212766,6.338216466333259,3.8599999999999994,2.3124331209303137
BJ,BEN,Benin,Atlantique,2021-01-31,2021-01-14,100,5,404012.7274198868,3,274522.0302278095,3,86,8911276.467381092,46,4,6,90,5,12,83,4,5,91,1,30,69,4,15,81,3,22,75,5,3,92,4,6,90,5,2,93,5,8,87,4,6,90,3,18,79,5,5,90,5,10,85,94,1,1,4,88,0,5,7,95,2,0,3,70,2,8,20,85,1,3,11,78,1,6,15,97,1,2,0,94,1,1,4,98,0,1,1,92,1,1,6,94,1,3,2,82,1,5,12,95,1,2,2,90,1,3,6,14,0,3,83,97,2,1,14,2,24,60,76,1,7,16,93,0,7,0,93,0,7,0,100,0,0,24,1,15,60,100,100,0,16,0,22,17,20,25,21,10,15,17,37,21,9,20,17,33,21,10,26,16,27,21,11,22,17,29,21,10,10,16,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,37,14,13,11,0,0,0,0,0,0,0,0,0,0,0,0,85,6,2,7,85,5,5,5,85,2,8,5,85,6,3,6,85,6,3,6,85,5,2,8,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,24,1,56,19,24,2,39,35,24,2,39,35,24,2,40,34,24,2,24,50,24,3,10,63,27,0,33,40,67,0,14,8,5,6,27,1,3,15,28,26,27,1,62,10,28,0,6,66,28,1,36,18,9,3,1,4,28,0,25,19,17,11,29,1,21,30,16,3,32,2,1,62,3,0,34,3,2,56,5,45,4,46,5,61,3,35,1,61,3,33,3,60,3,27,10,76,3,19,2,90,1,6,3,36,1,0,3,11,19,30,36,1,0,2,11,23,27,40,1,26,11,8,14,40,1,20,8,3,28,40,0,28,13,5,14,61,4,33,2,61,20,6,13,61,17,15,7,43,0,40,17,83,0,6,11,94,0,3,1,0,1,0,0,1,56,0,0,6,3,2,3,1,1,2,1,5,7,2,0,3,8,53,0,40,7,0,53,0,12,19,8,6,2,0,0,54,2,24,16,4,54,0,10,20,5,5,6,4.463414634146342,5.084769222765226,1,0,7.463414634146343,6.217304725424071,4.3023255813953485,3.0514234283514172
BJ,BEN,Benin,Littoral,2021-01-31,2021-01-19,100,4,473280.5043089285,2,183219.1560010495,18,90,12291964.05305559,54,2,4,94,1,12,87,2,4,94,2,31,67,2,15,83,2,23,75,1,8,91,2,8,90,2,5,93,2,8,90,3,6,91,2,18,80,2,5,93,3,21,76,96,0,3,1,88,0,9,3,96,1,1,2,69,0,13,18,85,0,4,11,77,2,8,13,92,1,4,3,92,0,3,5,95,0,4,1,92,0,4,4,94,0,4,2,82,1,8,9,95,0,4,1,79,0,9,12,8,2,13,77,87,7,6,9,1,29,61,71,0,15,14,85,3,12,0,85,4,10,1,96,1,3,25,1,23,51,100,100,0,11,1,28,13,18,29,13,15,26,22,24,13,13,21,22,31,13,14,28,20,25,13,17,27,21,22,13,16,12,19,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,42,13,15,17,0,0,0,0,0,0,0,0,0,0,0,0,77,10,4,9,77,7,10,6,77,6,12,5,77,9,4,10,77,6,4,13,77,7,4,12,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,14,3,56,27,14,5,41,40,14,8,28,50,14,8,38,40,14,8,23,55,14,7,15,64,15,1,41,43,59,1,17,9,3,11,19,2,5,15,27,32,19,2,72,7,21,2,9,68,21,1,44,24,2,4,2,2,21,2,25,16,22,14,24,0,28,33,10,5,24,0,4,67,5,0,27,1,5,62,5,45,0,53,2,59,2,37,2,73,0,25,2,62,0,26,12,77,0,21,2,86,0,12,2,27,1,0,6,7,24,35,27,2,0,6,9,20,36,31,2,31,15,7,14,31,0,24,8,12,25,31,1,27,11,16,14,63,3,29,5,63,14,7,16,63,14,10,13,32,1,34,33,67,1,15,17,85,1,6,0,1,0,1,0,6,51,1,2,8,3,1,0,2,0,0,0,3,5,8,4,3,9,46,0,46,8,0,46,0,15,17,11,8,3,0,0,46,2,39,9,4,46,1,13,15,8,6,11,4.041666666666667,4.399991940676049,1.3846153846153846,0.6504436355879909,7.851063829787234,6.2379578716821,3.9,2.443233053783867
BJ,BEN,Benin,Atlantique,2021-02-01,2021-01-15,100,5,404012.7274198868,3,274522.0302278095,3,87,9744204.446600648,46,4,6,90,5,13,82,4,5,91,1,30,69,4,15,81,3,24,73,5,3,92,4,6,90,5,2,93,5,7,88,4,6,90,3,18,79,5,5,90,5,9,86,94,1,1,4,87,0,5,8,95,2,0,3,70,2,8,20,85,1,3,11,76,1,6,17,97,1,2,0,94,1,1,4,98,0,1,1,93,1,0,6,94,1,3,2,82,1,5,12,95,1,2,2,91,1,3,5,13,0,3,84,97,2,1,13,2,27,58,74,1,7,18,93,0,7,0,93,0,7,0,100,0,0,24,1,14,61,100,100,0,16,0,23,16,19,26,23,9,15,18,35,23,8,19,18,32,23,9,25,17,26,23,10,21,18,28,23,9,11,17,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,34,15,13,11,0,0,0,0,0,0,0,0,0,0,0,0,86,7,1,6,86,6,3,5,86,3,7,4,86,5,4,5,86,7,2,5,86,5,2,7,97,1,0,2,97,1,0,2,97,1,0,2,97,0,1,2,97,1,1,1,97,1,1,1,97,1,0,2,98,1,0,1,98,1,0,1,98,1,1,98,1,0,1,98,1,0,1,26,1,53,20,26,2,38,34,26,2,35,37,26,2,37,35,26,2,24,48,26,3,12,59,30,0,33,37,67,0,14,9,4,6,30,1,3,15,27,24,30,1,60,9,31,0,6,63,31,1,35,18,7,3,1,4,31,0,26,16,17,10,32,1,21,29,14,3,35,2,1,58,4,0,37,3,2,53,5,48,3,44,5,62,2,35,1,65,2,30,3,63,2,26,9,76,2,20,2,88,1,8,3,39,1,0,3,10,20,27,39,1,0,2,11,22,25,43,1,26,10,8,12,43,1,18,8,4,26,43,0,27,12,5,13,63,4,30,3,63,18,6,13,63,15,14,8,46,0,36,18,82,0,6,12,94,0,3,1,0,1,0,0,1,60,0,0,6,3,1,4,1,1,2,1,4,5,2,0,2,8,53,0,40,7,0,53,0,12,18,7,7,3,0,0,54,2,24,17,3,54,0,10,19,6,5,6,4.744186046511628,5.127391536109035,1,0,7.829268292682927,6.276553349667277,4.348837209302325,3.054144108383391
BJ,BEN,Benin,Littoral,2021-02-01,2021-01-19,100,3,400932.588871988,1,110871.240564109,18,90,12459492.02266394,54,3,3,94,2,11,87,3,4,93,2,30,68,3,15,82,3,23,74,2,7,91,3,8,89,3,4,93,3,8,89,4,6,90,2,18,80,3,5,92,4,20,76,97,0,2,1,89,0,8,3,96,1,1,2,70,0,12,18,85,0,4,11,77,2,8,13,93,1,3,3,92,0,3,5,96,0,3,1,92,0,4,4,94,0,4,2,82,1,7,10,95,0,4,1,80,0,8,12,8,2,13,77,87,6,7,9,1,29,61,71,0,15,14,85,3,12,0,85,4,10,1,96,1,3,25,1,23,51,100,100,0,11,1,27,14,17,30,13,14,26,22,25,13,12,21,22,32,13,14,27,21,25,13,16,27,21,23,13,17,12,19,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,42,13,15,17,0,0,0,0,0,0,0,0,0,0,0,0,77,10,4,9,77,7,10,6,77,6,12,5,77,9,4,10,77,7,3,13,77,7,4,12,98,1,0,1,98,1,0,1,98,1,0,1,98,1,0,1,98,0,1,1,98,1,0,1,98,1,0,1,99,1,0,0,99,0,1,0,99,1,0,99,1,0,0,99,1,0,0,14,3,55,28,14,4,42,40,14,8,28,50,14,8,39,39,14,8,23,55,14,6,16,64,15,1,39,45,61,1,16,8,3,11,19,3,5,16,27,30,19,3,71,7,21,3,9,67,21,2,43,24,2,4,2,2,21,3,25,16,22,13,25,0,27,33,10,5,25,0,4,66,5,0,28,1,5,61,5,46,0,52,2,58,2,38,2,73,0,25,2,61,0,27,12,77,0,21,2,85,1,12,2,28,1,0,5,7,24,35,28,2,0,6,8,19,37,32,2,30,15,7,14,32,0,23,8,12,25,32,1,26,11,17,13,64,3,28,5,64,13,7,16,64,13,10,13,33,1,33,33,67,1,15,17,85,1,6,0,1,0,1,0,6,52,1,2,7,3,1,0,2,0,0,0,4,4,8,4,3,9,46,0,46,8,0,46,0,15,17,10,8,3,1,0,46,2,40,8,4,46,1,13,15,7,6,12,4.041666666666667,4.399991940676049,1.3846153846153846,0.6504436355879909,7.872340425531915,6.271457154291406,3.84,2.402039949369566
BJ,BEN,Benin,Atlantique,2021-02-02,2021-01-15,100,4,355342.4563070347,3,274522.0302278095,3,88,9876332.175671259,46,4,5,91,5,13,82,4,5,91,1,30,69,4,14,82,3,23,74,5,4,91,4,5,91,5,2,93,5,8,87,4,6,90,3,17,80,5,4,91,5,9,86,95,0,1,4,87,1,4,8,95,2,0,3,70,2,8,20,86,0,3,11,77,0,6,17,96,2,2,0,95,0,1,4,98,0,1,1,92,2,0,6,94,1,3,2,83,0,5,12,96,0,2,2,91,1,3,5,12,0,3,85,97,2,1,12,2,27,59,74,1,8,17,92,0,8,0,92,0,8,0,100,0,0,24,1,15,60,100,100,0,15,0,23,15,20,27,22,9,15,18,36,22,8,20,18,32,22,9,26,17,26,22,10,22,18,28,22,9,10,18,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,36,15,12,11,0,0,0,0,0,0,0,0,0,0,0,0,85,7,1,7,85,6,3,6,85,3,7,5,85,5,5,5,85,7,2,6,85,5,2,8,97,1,0,2,97,1,0,2,97,1,0,2,97,0,1,2,97,1,1,1,97,1,1,1,97,1,0,2,98,1,0,1,98,1,0,1,98,1,1,98,1,0,1,98,1,0,1,25,1,53,21,25,2,39,34,25,2,35,38,25,2,38,35,25,2,25,48,25,3,12,60,29,0,33,38,67,0,14,9,4,6,29,1,3,15,27,25,29,1,61,9,30,0,6,64,30,1,36,18,7,3,1,4,30,0,26,16,17,11,31,1,21,29,15,3,34,2,1,58,5,0,37,3,2,53,5,49,3,43,5,62,2,35,1,66,2,29,3,63,2,26,9,76,2,20,2,88,1,8,3,39,1,0,3,10,20,27,39,1,0,2,11,22,25,43,1,26,10,8,12,43,1,18,8,4,26,43,0,27,12,5,13,63,4,30,3,63,18,6,13,63,15,14,8,46,0,36,18,82,0,6,12,94,0,3,1,0,1,0,0,1,60,0,0,6,3,1,4,1,1,2,1,4,5,2,0,2,8,53,0,40,7,0,53,0,12,18,7,7,3,0,0,54,2,24,17,3,54,0,10,19,6,5,6,4.744186046511628,5.127391536109035,1,0,7.829268292682927,6.276553349667277,4.348837209302325,3.054144108383391
