ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2.3,V2a..99,V2a..77,V2a.1,V2a.2,V2a.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V4_6..77,V4_6.1,V4_6.2,V4_6.3,V5a_1..99,V5a_1..77,V5a_1.0,V5a_1.1,V5a_2..99,V5a_2..77,V5a_2.0,V5a_2.1,V5a_3..99,V5a_3..77,V5a_3.0,V5a_3.1,V5a_4..99,V5a_4..77,V5a_4.0,V5a_4.1,V5a_5..99,V5a_5..77,V5a_5.0,V5a_5.1,V5a_6..99,V5a_6..77,V5a_6.0,V5a_6.1,V5a_7..99,V5a_7..77,V5a_7.0,V5a_7.1,V5a_8..99,V5a_8..77,V5a_8.0,V5a_8.1,V5a_9..99,V5a_9..77,V5a_9.0,V5a_9.1,V5a_10..99,V5b_1..99,V5b_1..77,V5b_1.0,V5b_1.1,V5b_2..99,V5b_2..77,V5b_2.0,V5b_2.1,V5b_3..99,V5b_3..77,V5b_3.0,V5b_3.1,V5b_4..99,V5b_4..77,V5b_4.0,V5b_4.1,V5b_5..99,V5b_5..77,V5b_5.0,V5b_5.1,V5b_6..99,V5b_6..77,V5b_6.0,V5b_6.1,V5b_7..99,V5b_7..77,V5b_7.0,V5b_7.1,V5b_8..99,V5b_8..77,V5b_8.0,V5b_8.1,V5b_9..99,V5b_9..77,V5b_9.0,V5b_9.1,V5b_10..99,V5c_1..99,V5c_1..77,V5c_1.0,V5c_1.1,V5c_2..99,V5c_2..77,V5c_2.0,V5c_2.1,V5c_3..99,V5c_3..77,V5c_3.0,V5c_3.1,V5c_4..99,V5c_4..77,V5c_4.0,V5c_4.1,V5c_5..99,V5c_5..77,V5c_5.0,V5c_5.1,V5c_6..99,V5c_6..77,V5c_6.0,V5c_6.1,V5c_7..99,V5c_7..77,V5c_7.0,V5c_7.1,V5c_8..99,V5c_8..77,V5c_8.0,V5c_8.1,V5c_9..99,V5c_9..77,V5c_9.0,V5c_9.1,V5c_10..99,V5d_1..99,V5d_1..77,V5d_1.0,V5d_1.1,V5d_2..99,V5d_2..77,V5d_2.0,V5d_2.1,V5d_3..99,V5d_3..77,V5d_3.0,V5d_3.1,V5d_4..99,V5d_4..77,V5d_4.0,V5d_4.1,V5d_5..99,V5d_5..77,V5d_5.0,V5d_5.1,V5d_6..99,V5d_6..77,V5d_6.0,V5d_6.1,V5d_7..99,V5d_7..77,V5d_7.0,V5d_7.1,V5d_8..99,V5d_8..77,V5d_8.0,V5d_8.1,V5d_9..99,V5d_9..77,V5d_9.0,V5d_9.1,V5d_10..99,V6_1..99,V6_1..77,V6_1.0,V6_1.1,V6_2..99,V6_2..77,V6_2.0,V6_2.1,V6_3..99,V6_3..77,V6_3.0,V6_3.1,V6_4..99,V6_4..77,V6_4.0,V6_4.1,V6_5..99,V6_5..77,V6_5.0,V6_5.1,V6_6..99,V6_6..77,V6_6.0,V6_6.1,V6_7..99,V6_7..77,V6_7.0,V6_7.1,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_1..77,V10_1.0,V10_1.1,V10_2..99,V10_2..77,V10_2.0,V10_2.1,V10_3..99,V10_3..77,V10_3.0,V10_3.1,V10_4..99,V10_4..77,V10_4.0,V10_4.1,V10_5..99,V10_5..77,V10_5.0,V10_5.1,V10_6..99,V10_6..77,V10_6.0,V10_6.1,V10_7..99,V10_7..77,V10_7.0,V10_7.1,V10_8..99,V10_8..77,V10_8.0,V10_8.1,V10_9..99,V10_9..77,V10_9.0,V10_9.1,V10_10..99,V10_10..77,V10_10.0,V10_10.1,V11..99,V11..77,V11.1,V11.2,V12..99,V12..77,V12.1,V12.2,V13..99,V15..99,V16..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9a..99,C9a..77,C9a.1,C9a.2,C9a.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
BGD,Bangladesh,Dhaka,2021-02-06,2021-02-06,166,5,1112041.128413009,1,66372.4293450361,81,152,24209134.75320193,104,7,7,152,8,25,133,7,11,148,6,27,133,7,28,131,7,31,128,7,13,146,5,10,151,6,11,149,6,8,152,7,15,144,5,36,125,6,13,147,5,42,119,159,3,2,2,141,1,9,15,155,2,7,2,139,3,8,16,138,3,7,18,135,2,13,16,153,1,4,8,156,1,7,2,155,3,3,5,158,2,5,1,151,1,8,6,130,3,12,21,153,3,3,7,124,2,21,19,14,0,28,124,139,0,18,9,15,2,39,110,127,0,8,31,158,0,1,6,1,158,0,7,1,0,159,0,4,3,0,25,4,10,127,16,0,0,140,10,166,0,0,0,0,166,0,0,0,0,16,0,62,50,21,17,25,9,61,49,22,166,25,9,82,34,16,25,11,45,45,40,25,13,19,30,79,25,12,75,35,19,150,0,8,8,150,0,14,2,150,0,13,3,150,0,14,2,150,0,13,3,150,0,15,1,150,0,16,0,150,0,16,0,150,0,14,2,0,146,0,10,10,146,0,13,7,146,0,19,1,146,0,20,0,146,0,6,14,146,0,9,11,146,0,17,3,146,0,20,0,146,0,19,1,0,119,1,30,16,119,1,31,15,119,1,43,3,119,1,44,2,119,1,23,23,119,1,29,17,119,1,34,12,119,1,45,1,119,1,43,3,0,166,0,0,0,166,0,0,0,166,0,0,0,166,0,0,0,166,0,0,0,166,0,0,0,166,0,0,0,166,0,0,0,166,0,0,0,0,159,1,6,0,159,1,3,3,159,1,4,2,159,1,4,2,159,1,6,0,159,1,6,0,159,1,4,2,27,1,46,41,37,14,31,4,119,12,31,4,128,3,31,4,130,1,31,4,121,10,31,4,118,13,31,4,126,5,31,4,124,7,31,4,126,5,31,4,115,16,31,4,45,86,130,0,0,36,62,0,32,72,0,0,0,156,2,3,5,156,3,3,4,156,2,6,2,156,2,2,6,156,3,3,4,156,2,4,4,166,0,0,0,166,0,0,0,166,0,0,0,166,0,0,0,166,0,0,0,166,0,0,0,166,0,0,0,166,0,0,0,166,0,0,0,166,0,0,0,166,0,0,0,166,0,0,0,33,2,89,42,33,7,77,49,33,7,63,63,33,5,70,58,33,6,56,71,33,4,52,77,35,0,64,67,102,1,34,13,8,8,38,1,6,20,53,48,38,4,118,6,42,2,22,100,42,0,66,34,10,5,6,3,42,0,37,30,40,17,44,0,19,55,28,20,166,44,0,13,95,14,46,2,7,100,11,78,4,77,7,90,4,67,5,104,4,52,6,97,4,54,11,111,3,47,5,115,2,46,3,53,2,4,3,25,24,55,53,1,5,11,25,31,40,55,2,39,32,22,16,55,1,7,20,43,40,55,1,22,29,32,27,115,0,44,7,115,7,24,20,115,7,28,16,55,1,67,43,123,0,17,26,150,0,5,2,0,2,1,0,6,84,0,2,7,2,21,1,5,9,7,0,3,7,2,1,1,14,62,3,68,33,0,0,62,0,34,44,16,7,2,1,0,62,1,82,14,7,62,0,28,18,42,11,5,4.890243902439025,6.573433433166491,3.4090909090909087,2.3433612592474917,15.46078431372549,6.367727369635805,2.71,1.7482747628632767
BGD,Bangladesh,Chittagong,2021-02-07,2021-02-06,100,5,241480.41185279633,0,0,66,85,20006287.27843726,46,9,7,84,7,21,72,7,10,83,6,14,80,7,16,77,8,17,75,8,8,84,6,8,86,9,6,85,6,9,85,9,9,82,7,21,72,10,9,81,8,26,66,93,3,3,1,79,1,15,5,90,5,4,1,86,4,8,2,84,4,12,0,83,4,6,7,92,3,5,0,92,3,4,1,94,2,3,1,91,2,5,2,91,1,6,2,79,5,10,6,91,2,4,3,74,6,13,7,15,0,21,64,80,0,11,9,17,2,18,63,82,0,6,12,94,0,1,4,1,94,0,3,3,0,97,0,0,1,2,26,2,10,62,20,0,4,65,11,96,0,2,2,0,98,0,1,1,0,26,0,32,19,15,8,33,6,32,19,10,100,33,6,37,16,8,33,7,30,14,16,33,7,16,10,34,33,5,37,18,7,92,0,6,2,92,0,7,1,92,0,7,1,92,0,6,2,92,0,7,1,92,0,6,2,92,0,7,1,92,0,7,1,92,0,6,2,0,85,0,9,6,85,0,12,3,85,0,12,3,85,0,14,1,85,0,11,4,85,0,13,2,85,0,13,2,85,0,15,0,85,0,12,3,0,81,0,10,9,81,0,16,3,81,0,16,3,81,0,19,0,81,0,11,8,81,0,12,7,81,0,14,5,81,0,18,1,81,0,16,3,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,94,0,6,0,94,0,3,3,94,0,3,3,94,0,4,2,94,0,5,1,94,0,4,2,94,0,5,1,31,1,33,8,11,16,35,3,55,7,35,3,62,0,35,3,61,1,35,3,57,5,35,3,53,9,35,3,59,3,35,3,56,6,35,3,59,3,35,3,54,8,35,3,25,37,95,0,0,5,54,0,15,31,0,0,0,90,2,7,1,90,3,4,3,90,2,5,3,90,2,2,6,90,3,1,6,90,3,3,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,37,3,48,12,37,3,44,16,37,4,35,24,37,3,37,23,37,2,31,30,37,3,33,27,37,1,30,32,70,0,15,6,5,4,41,0,1,9,27,22,41,1,52,6,43,0,7,50,43,0,26,21,3,3,2,2,43,1,22,11,15,8,43,1,4,27,15,10,100,45,0,4,44,7,45,0,4,47,4,52,1,42,5,56,1,39,4,65,1,30,4,63,0,31,6,69,1,27,3,67,1,29,3,47,1,5,0,9,8,30,47,1,3,1,8,11,29,50,2,16,9,13,10,50,2,5,7,13,23,50,2,5,19,13,11,76,2,21,1,76,6,9,9,76,5,14,5,50,0,31,19,81,0,8,11,93,0,3,2,0,0,1,1,0,63,0,1,5,2,7,0,1,3,2,0,1,4,1,1,3,6,54,0,41,5,0,0,54,0,11,16,14,3,1,1,0,54,0,26,10,10,54,0,15,13,12,3,3,4.5625,4.543250932125372,3.8125,3.6371921404658654,15.159090909090908,5.88629935397161,2.9318181818181817,1.689884092251042
BGD,Bangladesh,Dhaka,2021-02-07,2021-02-07,187,3,1054475.3549221174,1,22418.496571925,116,167,30398972.349371362,107,5,5,177,4,24,159,4,13,170,5,24,158,6,35,146,5,32,150,5,10,172,4,8,175,5,13,169,5,6,176,4,15,168,4,38,145,6,15,166,3,46,138,182,0,4,1,163,1,8,15,174,1,5,7,163,1,9,14,152,4,12,19,155,2,17,13,177,1,2,7,179,0,3,5,174,0,5,8,181,1,3,2,172,0,6,9,149,2,10,26,172,2,8,5,141,5,22,19,20,0,44,123,148,0,12,27,25,3,43,116,144,1,8,34,179,0,2,6,0,179,0,5,3,0,182,0,4,0,1,37,0,9,141,28,0,7,146,6,181,0,3,1,2,182,0,1,3,1,38,0,38,49,43,19,51,10,47,54,25,187,51,7,86,26,17,51,8,41,48,39,51,11,17,32,76,51,8,78,33,17,169,0,10,8,169,0,14,4,169,0,17,1,169,0,17,1,169,0,10,8,169,0,15,3,169,0,17,1,169,0,17,1,169,0,17,1,0,146,1,21,19,146,1,27,13,146,1,36,4,146,1,37,3,146,1,16,24,146,1,25,15,146,1,37,3,146,1,39,1,146,1,34,6,0,139,0,27,21,139,0,37,11,139,0,45,3,139,0,47,1,139,0,20,28,139,0,27,21,139,0,41,7,139,0,48,0,139,0,43,5,0,186,0,1,0,186,0,1,0,186,0,1,0,186,0,1,0,186,0,1,0,186,0,1,0,186,0,1,0,186,0,1,0,186,0,0,1,0,180,0,5,2,180,0,2,5,180,0,2,5,180,0,2,5,180,0,3,4,180,0,4,3,180,0,4,3,48,1,48,40,35,15,50,1,124,12,50,1,131,5,50,1,135,1,50,1,124,12,50,1,116,20,50,1,135,1,50,1,134,2,50,1,131,5,50,1,122,14,50,1,45,91,165,0,1,21,80,0,43,64,0,0,0,180,2,1,4,180,2,1,4,180,1,3,3,180,2,1,4,180,1,2,4,180,2,4,1,187,0,0,0,187,0,0,0,187,0,0,0,187,0,0,0,187,0,0,0,187,0,0,0,187,0,0,0,187,0,0,0,187,0,0,0,187,0,0,0,187,0,0,0,187,0,0,0,53,6,83,45,53,7,80,47,53,11,50,73,53,9,59,66,53,9,49,76,53,7,44,83,56,0,51,80,136,0,26,13,3,9,58,1,0,18,59,51,58,3,123,3,59,3,26,99,59,2,79,30,7,3,4,3,59,2,44,16,33,33,59,3,30,47,40,8,187,61,2,10,105,9,62,1,4,108,12,104,3,73,7,107,3,68,9,137,2,40,8,128,3,42,14,138,2,39,8,144,4,33,6,65,0,3,4,22,29,64,65,0,6,15,24,37,40,66,1,36,28,29,27,66,3,9,16,35,58,66,1,19,34,34,33,135,5,44,3,135,15,13,24,135,15,22,15,67,1,65,54,133,0,15,39,174,0,3,0,0,2,1,0,7,109,1,1,10,3,14,2,3,6,5,0,2,10,1,0,2,18,75,2,89,20,0,1,75,1,40,44,19,4,3,1,0,80,1,77,18,11,80,1,16,36,39,9,6,6.081395348837209,7.826373386379986,3.088235294117647,2.9166984974071597,14.936274509803921,4.73750130940051,2.82,1.526731505834962
BGD,Bangladesh,Chittagong,2021-02-08,2021-02-07,100,6,546690.7929900382,2,324964.7295533639,42,86,12815972.142808203,42,5,9,86,3,22,75,5,8,87,5,9,86,6,17,77,4,12,84,4,11,85,3,6,91,6,5,89,7,7,86,7,10,83,6,19,75,7,11,82,6,17,77,91,2,3,4,78,2,10,10,92,2,3,3,91,1,2,6,83,1,6,10,88,2,4,6,89,1,6,4,94,1,4,1,95,2,1,2,93,0,4,3,90,1,4,5,81,2,7,10,89,2,5,4,83,1,8,8,14,0,16,70,85,1,5,9,16,2,17,65,83,0,5,12,95,0,0,4,1,95,0,2,3,0,98,0,1,0,1,23,1,5,71,18,0,4,74,4,96,0,1,1,2,97,0,1,1,1,24,0,31,24,14,7,33,6,25,24,12,100,33,2,39,19,7,33,6,26,18,17,33,8,14,14,31,33,9,33,15,10,94,0,4,2,94,0,4,2,94,0,5,1,94,0,5,1,94,0,5,1,94,0,3,3,94,0,6,0,94,0,6,0,94,0,5,1,0,87,0,8,5,87,0,8,5,87,0,11,2,87,0,11,2,87,0,10,3,87,0,10,3,87,0,13,0,87,0,13,0,87,0,13,0,0,76,1,11,12,76,1,19,4,76,1,23,0,76,1,23,0,76,1,9,14,76,1,15,8,76,1,21,2,76,1,23,0,76,1,21,2,0,99,0,1,0,99,0,1,0,99,0,1,0,99,0,1,0,99,0,1,0,99,0,1,0,99,0,1,0,99,0,1,0,99,0,0,1,0,97,0,3,0,97,0,1,2,97,0,3,0,97,0,3,0,97,0,3,0,97,0,2,1,97,0,3,0,30,0,23,16,18,13,31,0,63,6,31,0,69,0,31,0,69,0,31,0,65,4,31,0,60,9,31,0,69,0,31,0,66,3,31,0,68,1,31,0,67,2,31,0,20,49,94,0,0,6,57,0,11,32,0,0,0,96,2,1,1,96,3,0,1,96,3,0,1,96,2,1,1,96,3,0,1,96,3,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,33,5,41,21,33,5,43,19,33,6,35,26,33,6,31,30,33,5,31,31,33,5,31,31,36,0,29,35,71,1,15,3,6,4,38,1,2,19,19,21,38,2,57,3,42,1,7,50,42,1,29,18,2,3,4,1,42,0,19,16,9,14,42,0,13,20,14,11,100,43,1,5,47,4,43,1,4,48,4,60,2,33,5,58,2,35,5,66,2,29,3,70,2,22,6,70,2,24,4,70,2,27,1,48,1,4,3,9,7,28,48,2,3,6,8,8,25,51,1,7,12,14,15,51,1,3,9,17,19,51,1,9,14,11,14,77,4,14,5,77,8,5,10,77,6,12,5,52,0,25,23,77,1,6,16,94,0,1,0,0,2,0,0,3,69,0,2,2,1,10,0,3,0,1,0,1,3,2,0,0,6,53,0,40,7,0,0,53,0,11,18,15,3,0,0,0,57,1,23,9,10,57,0,11,9,12,7,4,5.382352941176471,5.5596746464778,3.166666666666666,2.4802248187442912,14.374999999999998,6.628174130761224,3.026315789473684,1.4975085995378792
BGD,Bangladesh,Dhaka,2021-02-08,2021-02-08,183,6,556073.7164735144,0,0,81,164,22562175.109830745,107,9,12,162,11,23,149,11,8,164,12,19,152,10,36,137,10,12,161,12,13,158,11,9,163,14,10,159,12,11,160,10,19,154,10,31,142,11,10,162,8,43,132,171,0,8,4,160,1,11,11,175,0,5,3,164,1,5,13,147,0,13,23,171,0,8,4,170,1,6,6,174,1,6,2,173,1,2,7,172,1,6,4,164,0,11,8,152,2,17,12,173,1,6,3,140,3,30,10,17,2,29,135,158,0,19,6,23,0,51,109,133,0,9,41,174,0,3,6,0,174,0,6,2,1,177,0,1,3,2,35,2,12,134,27,2,5,140,9,178,0,2,0,3,178,0,1,4,0,34,1,55,53,29,11,41,5,63,47,27,183,41,6,98,24,14,41,6,58,44,34,41,6,24,28,84,41,6,86,35,15,172,0,8,3,172,0,10,1,172,0,11,0,172,0,11,0,172,0,7,4,172,0,7,4,172,0,10,1,172,0,11,0,172,0,8,3,0,154,0,14,15,154,0,19,10,154,0,26,3,154,0,28,1,154,0,10,19,154,0,23,6,154,0,26,3,154,0,28,1,154,0,27,2,0,130,0,31,22,130,0,36,17,130,0,52,1,130,0,53,0,130,0,22,31,130,0,33,20,130,0,49,4,130,0,53,0,130,0,49,4,0,183,0,0,0,183,0,0,0,183,0,0,0,183,0,0,0,183,0,0,0,183,0,0,0,183,0,0,0,183,0,0,0,183,0,0,0,0,179,1,3,0,179,1,3,0,179,1,1,2,179,1,2,1,179,1,3,0,179,1,3,0,179,1,2,1,36,1,52,40,39,15,39,1,130,13,39,1,139,4,39,1,143,0,39,1,135,8,39,1,117,26,39,1,142,1,39,1,131,12,39,1,142,1,39,1,128,15,39,1,52,91,169,0,0,14,76,0,41,66,0,0,0,171,4,3,5,171,3,2,7,171,4,2,6,171,4,4,4,171,4,2,6,171,3,5,4,183,0,0,0,183,0,0,0,183,0,0,0,183,0,0,0,183,0,0,0,183,0,0,0,183,0,0,0,183,0,0,0,183,0,0,0,183,0,0,0,183,0,0,0,183,0,0,0,45,3,97,38,45,7,90,41,45,10,63,65,45,11,70,57,45,10,51,77,45,9,41,88,48,0,66,69,117,0,38,14,6,8,52,0,1,21,59,50,52,2,123,6,55,0,24,104,55,0,72,39,9,4,1,3,55,0,45,19,38,26,55,0,27,64,26,11,183,56,0,17,100,10,60,0,8,106,9,88,1,87,7,95,1,83,4,122,1,56,4,115,1,58,9,134,1,43,5,143,1,36,3,63,0,1,8,21,29,61,63,1,3,11,20,39,46,69,1,38,28,30,17,69,3,6,22,45,38,69,1,24,28,38,23,131,5,43,4,131,11,22,19,131,11,31,10,70,1,60,52,131,0,22,30,163,0,6,0,4,3,0,1,6,103,0,2,9,0,18,2,2,6,9,0,6,15,1,0,1,9,75,0,94,14,0,0,75,0,33,43,21,8,2,1,0,76,0,81,15,11,76,0,32,23,37,7,8,6.2749999999999995,7.58742297106021,3.55,2.6452539426400317,14.384615384615385,6.525986429633532,2.8,1.799572598830494
BGD,Bangladesh,Khulna,2021-02-08,2021-02-06,100,3,547061.2451213155,1,217133.01964462895,54,86,17031771.329215765,47,6,5,89,7,12,81,6,6,88,5,18,77,7,13,80,6,17,77,7,10,83,6,5,89,5,7,88,5,9,86,6,10,84,6,16,78,5,9,86,5,14,81,95,1,1,3,88,1,4,7,94,0,0,6,82,1,6,11,87,0,4,9,83,1,4,12,90,0,6,4,95,0,2,3,93,1,1,5,91,1,3,5,90,0,5,5,84,0,9,7,91,1,5,3,86,1,10,3,14,0,24,62,78,1,11,10,18,0,11,71,89,0,3,8,97,0,1,1,1,97,0,2,0,1,98,0,1,1,0,21,0,3,76,20,0,2,74,4,98,0,1,0,1,98,0,0,1,1,23,1,30,20,14,12,31,6,30,19,14,100,31,7,37,17,8,31,8,29,20,12,31,6,10,17,36,31,7,32,21,9,89,0,9,2,89,0,10,1,89,0,8,3,89,0,10,1,89,0,7,4,89,0,8,3,89,0,11,0,89,0,11,0,89,0,8,3,0,86,0,10,4,86,0,10,4,86,0,12,2,86,0,14,0,86,0,7,7,86,0,10,4,86,0,12,2,86,0,14,0,86,0,12,2,0,80,0,12,8,80,0,16,4,80,0,18,2,80,0,19,1,80,0,9,11,80,0,9,11,80,0,17,3,80,0,19,1,80,0,17,3,0,99,0,1,0,99,0,1,0,99,0,1,0,99,0,1,0,99,0,1,0,99,0,0,1,99,0,1,0,99,0,1,0,99,0,1,0,0,94,0,5,1,94,0,3,3,94,0,2,4,94,0,5,1,94,0,5,1,94,0,4,2,94,0,4,2,33,1,25,16,15,10,35,2,60,3,35,2,62,1,35,2,63,0,35,2,60,3,35,2,58,5,35,2,62,1,35,2,62,1,35,2,61,2,35,2,61,2,35,2,13,50,91,0,0,9,52,1,13,34,0,0,0,97,1,1,1,97,1,0,2,97,0,2,1,97,1,1,1,97,1,1,1,97,1,0,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,36,7,36,21,36,5,36,23,36,11,19,34,36,7,30,27,36,8,25,31,36,7,22,35,37,1,28,34,72,0,21,3,0,4,39,0,1,12,29,19,39,1,57,3,42,0,7,51,42,0,29,13,7,3,2,4,42,1,24,8,16,9,42,0,9,28,14,7,100,42,0,3,52,3,44,1,3,43,9,64,1,30,5,64,3,30,3,81,3,14,2,70,2,17,11,75,2,21,2,78,2,20,0,45,0,1,2,12,9,31,45,0,2,8,9,9,27,49,1,17,12,7,14,49,1,5,9,16,20,49,1,16,12,9,13,72,1,23,4,72,6,11,11,72,3,18,7,49,0,21,30,70,0,14,16,86,0,6,2,0,0,0,2,4,65,0,1,6,0,9,0,1,4,1,0,1,2,0,0,1,9,52,0,39,9,0,0,52,0,16,20,7,3,1,0,1,52,0,16,14,18,52,0,15,12,15,1,5,5.0256410256410255,8.323989363302783,2.611111111111111,2.0902825277343813,14.772727272727273,5.818429566606825,2.511111111111111,1.6736218512585512
