ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V2..99,V2a..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V5a_1..99,V5a_2..99,V5a_3..99,V5a_4..99,V5a_5..99,V5a_6..99,V5a_7..99,V5a_8..99,V5a_9..99,V5b_1..99,V5b_2..99,V5b_3..99,V5b_4..99,V5b_5..99,V5b_6..99,V5b_7..99,V5b_8..99,V5b_9..99,V5c_1..99,V5c_2..99,V5c_3..99,V5c_4..99,V5c_5..99,V5c_6..99,V5c_7..99,V5c_8..99,V5c_9..99,V5d_1..99,V5d_2..99,V5d_3..99,V5d_4..99,V5d_5..99,V5d_6..99,V5d_7..99,V5d_8..99,V5d_9..99,V6_1..99,V6_2..99,V6_3..99,V6_4..99,V6_5..99,V6_6..99,V6_7..99,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_2..99,V10_3..99,V10_4..99,V10_5..99,V10_6..99,V10_7..99,V10_8..99,V10_9..99,V10_10..99,V11..99,V12..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C9a..99,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
DZ,DZA,Algeria,Alger,2021-01-15,2021-01-15,124,2,10144.096637088847,1,3556.983315227689,74,110,2934714.4952434315,66,3,5,116,2,10,112,2,5,117,2,36,86,0,24,100,2,20,102,2,16,106,3,9,112,2,7,115,2,7,115,2,10,112,1,20,103,2,9,113,4,22,98,119,0,4,1,114,0,4,6,119,1,3,1,88,2,13,21,100,1,11,12,104,0,10,10,108,1,6,9,115,0,5,4,117,1,2,4,117,0,7,0,114,0,6,4,104,2,10,8,115,0,5,4,102,1,11,10,14,0,29,81,96,0,13,15,15,1,45,63,79,2,10,33,114,0,3,5,2,114,0,7,3,0,117,0,3,4,0,28,3,15,78,124,124,0,18,0,11,27,31,37,24,16,11,34,39,24,13,28,32,27,24,11,27,23,39,24,15,19,34,32,24,16,9,13,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,41,30,15,12,0,0,0,0,0,0,0,0,0,0,0,0,110,5,3,6,110,5,2,7,110,1,10,3,110,4,3,7,110,5,2,7,110,5,1,8,124,0,0,0,124,0,0,0,124,0,0,0,124,0,0,0,124,0,0,0,124,0,0,0,124,0,0,0,124,0,0,0,124,0,0,0,124,0,0,0,124,0,0,0,124,0,0,0,27,4,54,39,27,1,74,22,27,5,25,67,27,2,50,45,27,3,7,87,27,3,26,68,30,0,47,47,77,0,28,12,2,5,31,1,2,4,28,58,31,0,92,1,32,0,15,77,32,0,57,20,7,1,3,4,32,0,38,18,21,15,32,3,25,51,6,7,33,0,8,80,3,0,34,1,11,76,2,70,0,47,7,51,1,68,4,99,1,19,5,75,1,33,15,117,0,5,2,98,0,23,3,34,3,6,5,15,25,36,34,1,3,9,23,17,37,37,2,41,23,11,10,37,1,8,11,15,52,37,0,15,15,22,35,94,3,25,2,94,12,8,10,94,10,15,5,37,0,46,41,83,1,8,32,118,1,0,0,2,1,0,0,2,72,0,0,8,2,4,1,1,6,4,2,2,1,7,2,1,11,54,1,40,27,0,2,54,0,7,18,11,17,8,6,3,56,3,42,20,3,56,4,6,18,23,15,2,8.046511627906977,8.638103540686664,2.9565217391304346,2.6194770621349948,10.646071428571428,7.197294359958894,3.4838709677419355,2.2009084226103277
DZ,DZA,Algeria,Alger,2021-01-16,2021-01-16,101,2,237957.4642762029,1,227263.103916883,60,87,2962576.2160238815,39,5,4,92,5,13,83,5,13,83,5,23,73,4,21,76,6,17,78,5,15,81,4,13,84,4,12,85,5,5,91,4,9,88,6,22,73,5,6,90,4,29,68,97,0,4,0,88,2,5,6,88,1,7,5,78,2,13,8,80,2,11,8,84,0,8,9,86,0,8,7,88,1,8,4,89,0,6,6,96,2,3,0,92,1,6,2,79,1,11,10,95,0,4,2,72,1,18,10,14,0,23,64,80,0,7,14,17,1,36,47,65,1,5,30,96,0,0,5,0,96,0,4,1,0,97,0,1,2,1,24,2,13,62,101,101,0,19,1,15,21,24,21,31,13,10,23,24,31,14,19,21,16,31,12,16,21,21,31,10,18,24,18,31,15,7,17,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,3,30,12,13,10,0,0,0,0,0,0,0,0,0,0,0,0,89,2,1,9,89,3,2,7,89,2,2,8,89,2,4,6,89,2,2,8,89,3,2,7,101,0,0,0,101,0,0,0,101,0,0,0,101,0,0,0,101,0,0,0,101,0,0,0,101,0,0,0,101,0,0,0,101,0,0,0,101,0,0,0,101,0,0,0,101,0,0,0,34,3,38,26,34,4,45,18,34,4,21,42,34,5,29,33,34,4,11,52,34,5,9,53,35,0,30,36,71,0,19,1,5,5,36,1,0,5,18,41,36,0,63,2,38,0,7,56,38,1,32,19,7,1,1,2,38,1,25,11,13,13,39,0,19,31,7,5,39,1,6,50,5,0,42,1,8,47,3,64,1,31,5,57,1,39,4,81,1,15,4,73,0,18,10,91,0,6,4,93,0,5,3,43,0,2,6,16,13,21,43,0,0,3,14,14,27,47,2,25,16,7,4,47,0,8,4,12,30,47,0,12,8,14,20,81,0,18,2,81,4,10,6,81,3,14,3,48,0,27,26,75,1,8,17,94,1,2,0,2,1,0,0,1,68,0,1,8,3,1,0,1,3,1,0,1,2,6,0,0,6,60,0,23,16,0,2,60,0,4,14,10,7,6,0,0,62,1,21,14,3,62,0,6,10,10,11,2,6.065217391304348,8.048194204397085,3.1176470588235294,3.3144070537046377,10.628571428571428,6.092839163774984,3.470588235294118,1.973080872225527
DZ,DZA,Algeria,-99,2021-01-17,2021-01-14,100,7,354639.5748998932,6,314550.6131499681,31,65,5040540.893807914,24,13,10,77,12,28,60,15,11,74,14,27,59,11,20,69,12,25,63,16,13,71,14,14,72,15,5,80,16,9,75,14,10,76,9,27,64,17,19,64,15,36,49,90,2,5,3,72,4,10,14,89,2,6,3,73,4,9,14,80,2,6,12,75,5,7,13,87,2,6,5,86,2,8,4,95,1,1,3,91,1,5,3,90,1,6,3,73,4,11,12,81,3,7,9,64,7,18,11,29,6,15,50,86,0,6,8,34,4,16,46,84,0,8,8,92,0,2,6,0,92,0,2,6,0,98,0,1,1,0,47,3,7,43,100,100,0,36,0,14,11,14,25,41,19,10,21,9,41,17,16,16,10,41,20,12,18,9,41,19,12,15,13,41,20,6,13,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,25,10,6,15,0,0,0,0,0,0,0,0,0,0,0,0,93,5,1,1,93,5,1,1,93,2,4,1,93,5,1,1,93,4,2,1,93,4,1,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,46,4,21,29,46,4,30,20,46,4,16,34,46,5,26,23,46,5,12,37,46,6,12,36,50,0,24,26,76,0,9,6,5,4,51,2,0,5,18,24,51,3,44,2,55,0,9,36,55,0,25,10,2,2,4,2,55,0,17,11,6,11,56,2,16,18,5,3,57,3,8,31,1,0,62,6,5,27,0,81,1,17,1,72,1,25,2,85,0,13,2,75,1,16,8,90,0,7,3,89,0,11,0,63,1,1,1,7,9,18,63,1,0,1,5,11,19,66,1,14,9,4,6,66,0,5,4,7,18,66,0,8,9,5,12,83,4,12,1,83,7,9,1,83,5,9,3,67,0,13,20,80,1,6,13,95,1,0,0,0,2,1,0,1,82,0,0,3,3,2,0,0,2,2,0,0,1,2,0,0,3,75,1,10,13,0,1,75,1,3,3,5,7,3,2,1,75,5,8,6,6,75,5,2,6,7,2,3,5.793103448275862,5.690714933398261,2.4545454545454546,1.2135597524338357,11.789473684210526,6.3120603025603215,3.7777777777777777,1.6289858106324404
DZ,DZA,Algeria,Alger,2021-01-17,2021-01-16,100,1,21899.4402823382,1,21899.4402823382,60,87,3039960.584910038,38,6,2,92,7,15,78,7,6,87,7,26,67,8,13,79,7,11,82,8,8,84,8,3,89,8,8,84,7,3,90,7,7,86,7,11,82,8,8,84,5,22,73,98,0,2,0,85,0,7,8,94,1,3,2,74,1,10,15,87,1,7,5,89,1,3,7,92,1,4,3,97,0,2,1,92,0,3,5,97,1,1,1,93,0,4,3,89,1,5,5,92,0,2,6,78,0,14,8,13,0,26,61,77,0,5,18,18,3,25,54,75,0,3,22,97,0,2,1,0,97,0,3,0,0,97,0,1,2,0,24,1,9,66,100,100,0,20,1,10,15,24,30,29,13,7,21,30,29,12,19,18,22,29,15,15,15,26,29,9,15,23,24,29,13,7,12,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,28,20,12,9,0,0,0,0,0,0,0,0,0,0,0,0,92,3,1,4,92,4,1,3,92,4,2,2,92,1,3,4,92,4,0,4,92,3,1,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,31,3,35,31,31,5,44,20,31,5,18,46,31,5,34,30,31,4,5,60,31,5,13,51,33,2,29,36,71,0,19,5,4,1,35,2,1,7,16,39,35,2,63,0,36,1,15,48,36,1,39,12,8,2,1,1,36,1,22,13,14,14,38,0,18,25,13,6,38,0,6,53,3,0,40,0,5,54,1,66,1,32,1,58,0,39,3,83,1,14,2,68,0,18,14,96,0,4,0,88,0,11,1,40,2,3,4,18,15,18,40,0,1,7,19,9,24,42,1,29,14,10,4,42,0,6,11,15,26,42,0,12,18,11,17,71,4,20,5,71,13,6,10,71,13,10,6,44,1,26,29,71,1,6,22,94,0,2,0,0,1,0,0,3,69,0,1,4,0,2,0,3,7,1,0,1,1,3,2,2,4,60,0,21,18,0,1,60,0,6,8,8,8,9,1,0,61,0,28,10,1,61,2,3,9,14,6,5,4.947368421052632,6.798041722878939,2.5,2.1100665753432883,10.90625,6.447602079893358,3.916666666666666,1.90300514224964
DZ,DZA,Algeria,-99,2021-01-18,2021-01-15,100,5,276317.3450878568,5,276317.3450878568,27,72,5531895.4970510015,26,14,8,78,13,25,62,15,8,77,14,27,59,11,18,71,12,24,64,16,14,70,12,10,78,15,6,79,14,7,79,14,10,76,11,23,66,16,16,68,13,33,54,92,2,3,3,75,2,7,16,92,0,6,2,73,2,11,14,82,1,5,12,76,3,10,11,86,2,7,5,90,1,6,3,94,1,2,3,93,0,4,3,90,1,4,5,77,3,8,12,84,2,8,6,67,5,19,9,24,4,13,59,88,0,6,6,29,7,16,48,84,0,9,7,91,0,3,6,0,91,0,4,5,0,96,0,2,2,0,45,3,6,46,100,100,0,31,0,15,11,16,27,39,19,8,20,14,39,18,14,17,12,39,17,12,18,14,39,18,8,17,18,39,18,3,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,25,8,10,15,0,0,0,0,0,0,0,0,0,0,0,0,94,5,0,1,94,5,1,0,94,1,4,1,94,5,1,0,94,5,0,1,94,5,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,43,4,26,27,43,7,30,20,43,7,18,32,43,7,23,27,43,8,12,37,43,8,10,39,46,0,25,29,75,0,11,6,5,3,48,2,0,7,17,26,48,2,48,2,53,0,12,35,53,0,24,12,2,4,2,3,53,0,19,11,8,9,55,1,16,22,3,3,57,2,7,31,3,0,60,7,4,28,1,76,1,21,2,72,1,25,2,83,1,13,3,78,0,14,8,90,1,6,3,91,1,8,0,61,1,2,1,8,10,17,61,2,0,1,7,11,18,65,0,11,12,5,7,65,0,2,7,5,21,65,0,7,10,5,13,83,3,11,3,83,9,6,2,83,6,7,4,66,0,11,23,77,1,8,14,94,1,1,0,0,1,1,0,2,83,0,0,2,1,2,1,0,1,2,0,0,1,2,0,1,4,73,1,9,14,0,3,73,1,3,3,5,8,4,2,1,73,6,9,6,6,73,6,1,6,8,2,4,5.823529411764706,5.440981352188804,2.5555555555555554,1.2360330811826103,12.526315789473685,6.483898184928155,3.421052631578948,1.7421503147829254
DZ,DZA,Algeria,Alger,2021-01-18,2021-01-17,100,3,25026.00781027299,1,10379.6877223307,48,82,2935599.824278302,38,2,5,93,2,9,89,1,5,94,1,30,69,2,23,75,1,21,78,3,12,85,2,7,91,2,7,91,3,5,92,2,13,85,2,25,73,2,8,90,3,29,68,95,1,2,2,91,1,2,6,95,1,3,1,70,3,14,13,77,0,13,10,79,2,11,8,88,1,6,5,93,2,4,1,93,2,2,3,95,0,5,0,87,1,5,7,75,2,5,18,92,1,4,3,71,0,12,17,18,0,22,60,81,0,10,9,22,3,37,38,63,2,4,31,96,0,2,1,1,96,0,2,1,1,98,0,0,2,0,32,1,7,60,100,100,0,26,1,9,21,21,22,29,7,19,19,26,29,9,25,12,25,29,7,22,17,25,29,8,24,16,23,29,9,14,13,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,23,18,18,9,0,0,0,0,0,0,0,0,0,0,0,0,93,3,3,1,93,4,1,2,93,4,2,1,93,3,3,1,93,5,0,2,93,4,1,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,30,0,37,33,30,1,55,14,30,2,29,39,30,0,35,35,30,1,7,62,30,0,12,58,33,0,25,42,75,0,17,4,3,1,33,0,0,8,22,37,33,0,66,1,36,0,7,57,36,0,29,22,7,2,1,3,36,0,25,13,16,10,36,1,17,32,13,1,36,2,3,57,2,0,40,1,3,54,2,63,1,34,2,46,1,51,2,71,1,24,4,66,1,22,11,93,0,5,2,88,1,11,0,41,2,2,5,16,19,15,41,2,1,5,15,19,17,44,2,25,18,9,2,44,1,6,6,16,27,44,2,6,16,15,17,78,1,16,5,78,6,6,10,78,4,8,10,44,0,26,30,70,0,9,21,91,0,0,1,1,0,0,0,7,66,0,1,4,4,3,2,2,3,2,0,1,2,3,0,1,6,60,1,23,15,0,1,60,0,1,12,12,6,4,5,0,62,0,25,10,3,62,0,4,16,12,3,3,6.184210526315789,7.355289558883547,2.5294117647058822,2.5767626748214396,10.93939393939394,7.326916958804168,2.973684210526316,1.778046941058874
DZ,DZA,Algeria,Oran,2021-01-18,2021-01-14,100,0,0,0,0,51,85,4895185.998761119,46,3,2,95,4,17,79,4,7,89,2,27,71,4,17,79,4,15,81,4,13,83,3,15,82,2,7,91,2,6,92,1,14,85,3,21,76,5,9,86,5,26,69,98,1,0,1,83,0,10,7,93,0,3,4,73,1,15,11,83,0,7,10,85,2,5,8,87,2,5,6,85,0,9,6,93,1,4,2,94,0,4,2,86,2,9,3,79,0,12,9,91,1,6,2,74,1,16,9,15,0,21,64,80,0,8,12,16,1,23,60,78,0,5,17,95,0,0,5,0,95,0,5,0,0,95,0,2,3,0,24,1,18,57,100,100,0,21,1,15,26,14,23,24,11,14,32,19,24,12,26,21,17,24,10,23,20,23,24,10,23,25,18,24,14,9,20,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,23,19,22,11,0,0,0,0,0,0,0,0,0,0,0,0,83,7,5,5,83,7,6,4,83,9,6,2,83,10,3,4,83,10,4,3,83,10,1,6,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,26,4,39,31,26,1,60,13,26,5,23,46,26,5,34,35,26,5,12,57,26,4,22,48,28,0,32,40,68,0,18,6,5,3,30,0,1,3,33,33,30,1,65,4,31,1,7,61,31,0,32,22,6,7,0,2,31,0,32,9,14,14,31,0,18,30,17,4,31,0,7,60,2,0,36,4,11,48,1,61,1,32,6,40,1,54,5,77,0,19,4,66,1,16,17,88,0,9,3,78,0,17,5,37,0,2,6,19,14,22,37,0,3,6,17,11,26,40,0,28,18,4,10,40,0,2,6,15,37,40,0,5,17,15,23,78,3,12,7,78,6,9,7,78,3,12,7,40,0,29,31,69,0,11,20,89,1,1,0,0,0,1,0,8,60,0,1,5,5,2,2,1,5,7,0,1,1,2,0,2,6,53,0,29,15,0,3,53,0,4,8,8,11,12,3,1,54,2,38,6,0,54,1,5,9,18,9,4,8.459125,8.834462522468327,2.8125,1.8337120820892248,11.944444444444445,6.422925210055637,3.5454545454545454,2.2459736113770603
DZ,DZA,Algeria,-99,2021-01-19,2021-01-15,100,4,243583.0065682983,4,243583.0065682983,30,72,6020928.8391261455,30,13,8,79,10,24,66,15,6,79,12,31,57,12,16,72,9,23,68,14,15,71,13,6,81,13,5,82,12,6,82,13,9,78,11,22,67,14,14,72,12,31,57,92,2,3,3,76,3,7,14,94,1,3,2,69,3,12,16,84,2,5,9,77,4,10,9,85,3,5,7,94,1,3,2,95,2,1,2,94,0,4,2,91,1,2,6,78,3,7,12,86,3,8,3,69,3,19,9,24,4,13,59,88,0,6,6,29,7,13,51,87,0,6,7,94,0,3,3,0,94,0,4,2,0,96,0,2,2,0,42,2,8,48,100,100,0,31,0,17,12,15,25,38,17,9,18,18,38,18,15,18,11,38,16,13,18,15,38,20,8,15,19,38,17,4,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,27,9,11,13,0,0,0,0,0,0,0,0,0,0,0,0,92,7,0,1,92,7,1,0,92,1,6,1,92,7,1,0,92,6,1,1,92,7,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,40,4,27,29,40,7,29,24,40,8,15,37,40,7,23,30,40,9,12,39,40,9,10,41,43,0,23,34,77,0,9,6,5,3,45,1,0,7,16,31,45,1,51,3,49,1,12,38,49,0,27,12,4,3,2,3,49,0,24,11,7,9,51,1,17,20,7,4,53,1,9,34,3,0,58,7,4,30,1,75,1,22,2,73,1,25,1,86,1,10,3,79,0,13,8,90,1,6,3,91,1,8,0,59,1,4,1,8,9,18,59,2,2,2,8,10,17,62,0,14,11,5,8,62,0,4,7,5,22,62,0,9,10,4,15,81,2,13,4,81,9,8,2,81,6,9,4,63,0,11,26,74,0,10,16,92,1,1,0,0,2,1,1,2,81,0,0,3,1,2,1,0,1,2,0,0,1,2,0,1,5,69,1,10,16,0,4,69,1,3,5,6,8,4,3,1,69,5,12,7,7,69,5,2,8,9,3,4,6.714285714285714,6.688758913155662,2.888888888888889,1.4529663145135578,12.478260869565217,6.359456560668968,3.5000000000000004,1.8708286933869709
DZ,DZA,Algeria,Alger,2021-01-19,2021-01-18,100,5,291715.46324240306,3,226783.621047292,71,80,2899026.437235244,44,5,6,89,4,18,78,4,8,88,2,28,70,5,20,75,4,19,77,4,13,83,5,8,87,3,8,89,3,3,94,5,9,86,5,23,72,5,11,84,5,28,67,94,0,3,3,82,2,8,8,92,2,4,2,72,4,9,15,80,3,7,10,81,3,11,5,87,0,7,6,92,2,4,2,92,2,4,2,97,2,1,0,91,2,3,4,77,3,8,12,89,2,4,5,72,4,12,12,20,0,17,63,83,0,8,9,23,1,40,36,61,0,9,30,91,0,3,6,0,91,0,7,2,0,93,0,2,5,0,34,1,11,54,100,100,0,24,1,10,22,13,30,27,11,13,25,24,27,10,24,21,18,27,9,16,25,23,27,7,22,23,21,27,10,11,14,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2,29,13,15,13,0,0,0,0,0,0,0,0,0,0,0,0,89,4,2,5,89,4,2,5,89,2,4,5,89,4,2,5,89,4,2,5,89,2,3,6,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,33,3,44,20,33,1,58,8,33,3,23,41,33,2,32,33,33,4,11,52,33,3,15,49,34,0,24,42,76,0,11,5,3,5,36,0,1,4,19,40,36,0,63,1,37,0,12,51,37,0,37,17,5,3,1,0,37,0,25,15,7,16,37,0,19,31,10,3,38,1,3,56,2,0,38,0,5,56,1,56,0,39,5,42,0,52,6,77,0,18,5,68,0,18,14,89,0,7,4,85,0,10,5,38,0,0,4,16,20,22,38,0,0,7,13,15,27,39,0,30,16,8,7,39,0,4,7,16,34,39,1,12,13,9,26,75,2,18,5,75,7,6,12,75,5,9,11,39,1,33,27,73,0,6,21,94,0,1,0,0,0,0,0,5,61,0,0,5,2,1,0,2,6,4,0,0,5,7,1,3,3,53,0,33,13,0,1,53,0,4,10,7,15,5,5,1,55,2,26,14,3,55,2,7,17,11,4,4,9.882352941176471,10.137732415995425,4.176470588235294,3.1272051043553057,10.435897435897436,7.192082166100483,3.2093023255813953,2.0184640498925783
