ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2.3,V2a..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V5a_1..99,V5a_2..99,V5a_3..99,V5a_4..99,V5a_5..99,V5a_6..99,V5a_7..99,V5a_8..99,V5a_9..99,V5b_1..99,V5b_2..99,V5b_3..99,V5b_4..99,V5b_5..99,V5b_6..99,V5b_7..99,V5b_8..99,V5b_9..99,V5c_1..99,V5c_2..99,V5c_3..99,V5c_4..99,V5c_5..99,V5c_6..99,V5c_7..99,V5c_8..99,V5c_9..99,V5d_1..99,V5d_2..99,V5d_3..99,V5d_4..99,V5d_5..99,V5d_6..99,V5d_7..99,V5d_8..99,V5d_9..99,V6_1..99,V6_2..99,V6_3..99,V6_4..99,V6_5..99,V6_6..99,V6_7..99,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_2..99,V10_3..99,V10_4..99,V10_5..99,V10_6..99,V10_7..99,V10_8..99,V10_9..99,V10_10..99,V11..99,V12..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C9a..99,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
CZ,CZE,Czech Republic,Jihomoravsk<c3><bd>,2021-01-14,2021-01-14,117,0,0,0,0,39,113,770117.7506339306,89,2,1,114,2,15,100,2,9,106,2,40,75,1,30,86,2,13,102,2,6,109,2,6,109,1,3,113,2,6,109,1,17,99,2,25,90,2,2,113,2,25,90,116,0,1,0,102,2,2,11,108,3,3,3,77,1,11,28,87,3,8,19,104,0,7,6,111,0,2,4,111,1,4,1,114,1,0,2,111,0,6,0,100,1,8,8,92,2,8,15,115,0,2,0,92,1,10,14,4,0,20,93,99,0,8,10,6,2,58,51,60,0,21,36,96,0,3,17,1,96,0,3,18,0,114,1,2,0,30,0,5,82,7,2,1,102,5,116,0,1,0,0,0,8,0,45,30,19,15,10,9,43,36,19,10,7,46,39,15,10,9,27,43,28,10,8,33,49,17,10,11,10,40,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,14,12,45,37,0,0,0,0,0,0,0,0,0,0,0,0,112,1,0,4,112,1,1,3,112,1,1,3,112,0,0,5,112,1,0,4,112,1,0,4,117,0,0,0,117,0,0,0,117,0,0,0,117,0,0,0,117,0,0,0,117,0,0,0,117,0,0,0,117,0,0,0,117,0,0,0,117,0,0,0,117,0,0,0,117,0,0,0,12,2,36,67,12,2,57,46,12,8,5,92,12,4,50,51,12,7,3,95,12,3,36,66,12,1,59,45,58,0,39,11,5,4,13,0,0,10,40,54,13,0,104,0,13,1,24,79,13,0,48,41,4,4,0,7,13,0,26,22,38,18,13,0,28,43,23,10,14,0,16,86,1,0,14,0,17,81,5,81,1,28,7,60,1,56,0,112,0,5,0,67,1,22,27,114,0,3,0,81,1,35,0,18,0,1,1,12,21,64,18,0,1,2,9,16,71,22,0,16,49,19,11,22,0,3,4,15,73,22,0,6,9,34,46,102,0,14,1,102,2,3,10,102,2,1,12,23,0,61,33,84,0,8,25,110,0,1,0,0,0,2,0,4,50,1,2,4,3,6,0,4,7,8,0,0,10,5,2,2,13,25,1,39,50,0,2,25,0,16,16,18,18,11,9,4,27,2,36,28,24,27,1,25,36,17,8,3,6.121212121212121,7.679172935264381,2.4615384615384617,1.6132464481796025,13.823529411764707,4.279453877563827,2.1149425287356323,1.22403533309241
CZ,CZE,Czech Republic,Moravskoslezsk<c3><bd>,2021-01-14,2021-01-14,101,0,0,0,0,65,98,656344.8499451096,79,2,1,98,1,11,89,0,9,92,1,32,68,1,27,73,2,7,92,1,6,94,2,3,96,2,6,93,2,6,93,2,8,91,0,21,80,2,4,95,1,22,78,100,0,1,0,90,1,5,5,92,1,5,3,69,1,8,23,74,0,8,19,94,0,3,4,95,0,2,4,98,0,2,1,95,0,3,3,95,0,5,1,93,0,3,5,80,0,8,13,97,0,2,2,79,2,3,17,3,0,29,69,75,0,7,19,6,3,42,50,59,0,10,32,91,0,7,3,0,91,0,1,9,0,100,0,1,0,19,0,4,78,6,1,4,84,6,97,1,1,0,2,0,11,0,29,23,23,15,13,10,31,32,15,13,7,29,34,18,13,11,16,35,26,13,9,16,38,25,13,14,3,31,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,16,21,29,20,0,0,0,0,0,0,0,0,0,0,0,0,97,1,0,3,97,1,2,1,97,1,0,3,97,1,1,2,97,1,1,2,97,1,0,3,101,0,0,0,101,0,0,0,101,0,0,0,101,0,0,0,101,0,0,0,101,0,0,0,101,0,0,0,101,0,0,0,101,0,0,0,101,0,0,0,101,0,0,0,101,0,0,0,12,3,39,47,12,1,57,31,12,5,4,80,12,3,39,47,12,5,2,82,12,5,20,64,14,1,44,42,57,1,28,7,5,3,15,1,1,7,34,43,15,0,86,0,17,1,17,66,17,0,49,25,3,2,1,4,17,0,18,27,29,10,18,1,13,42,19,8,19,0,10,71,1,0,20,1,8,70,2,63,1,31,6,46,1,54,0,97,0,4,0,63,0,18,20,99,0,2,0,81,0,19,1,20,1,0,2,13,11,54,20,0,0,3,7,13,58,20,0,13,37,23,8,20,0,0,2,18,61,20,0,2,10,27,42,89,2,9,1,89,2,3,7,89,3,4,5,20,1,43,37,64,1,13,23,88,0,2,0,4,4,1,0,2,45,0,0,10,3,3,1,2,7,9,0,2,6,2,1,2,8,22,0,36,43,0,0,22,0,14,12,16,10,15,11,1,22,4,29,30,16,22,1,26,28,17,4,3,9.689655172413794,13.540332080915299,2.8,1.7651599003161753,11.917808219178083,5.166003787201085,2.026315789473684,1.18854178679059
CZ,CZE,Czech Republic,Prague,2021-01-14,2021-01-14,154,0,0,0,0,69,149,652972.0202048155,130,0,0,154,0,21,133,0,9,145,0,46,108,0,39,115,0,10,144,0,6,148,0,8,146,0,5,149,0,5,149,0,8,146,0,21,133,0,3,151,0,35,119,154,0,0,0,133,0,8,13,145,0,6,3,108,1,12,33,115,1,6,32,144,0,1,9,148,0,3,3,146,0,8,0,149,1,1,3,149,1,3,1,146,0,4,4,133,0,4,17,151,0,3,0,119,0,18,17,5,0,35,114,119,0,10,25,5,3,88,58,67,0,38,49,116,0,4,34,0,116,0,10,28,0,144,1,9,0,47,0,8,99,6,1,9,133,5,145,2,6,1,0,0,16,1,75,37,19,6,20,8,53,62,11,20,9,53,59,13,20,9,32,71,22,20,9,34,75,16,20,11,8,64,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,11,15,64,51,0,0,0,0,0,0,0,0,0,0,0,0,146,3,1,4,146,3,1,4,146,3,3,2,146,2,3,3,146,2,1,5,146,3,2,3,154,0,0,0,154,0,0,0,154,0,0,0,154,0,0,0,154,0,0,0,154,0,0,0,154,0,0,0,154,0,0,0,154,0,0,0,154,0,0,0,154,0,0,0,154,0,0,0,12,1,78,63,12,0,98,44,12,2,13,127,12,1,76,65,12,2,3,137,12,0,81,61,12,1,86,55,68,0,65,9,7,5,12,0,1,6,53,82,12,0,142,0,12,0,43,99,12,0,69,54,9,4,1,5,12,1,33,31,51,26,12,0,22,71,36,13,13,1,19,119,2,0,15,3,13,121,2,76,0,68,10,56,0,97,1,141,0,12,1,78,1,31,44,151,0,1,2,73,0,80,1,17,0,1,4,13,29,90,17,0,1,4,10,36,86,17,1,25,71,32,8,17,0,5,2,30,100,17,0,8,21,56,52,125,2,22,5,125,7,5,17,125,5,8,16,17,1,100,36,118,0,15,21,140,0,5,0,1,1,2,1,4,40,0,0,16,5,11,2,3,11,5,0,6,14,5,2,9,25,19,4,59,71,0,1,19,0,18,46,31,10,16,10,4,22,6,123,3,0,22,6,48,38,30,6,4,9.395061728395062,11.862418611254704,2.2142857142857144,1.4493202201477424,14.34274193548387,3.8537105630279207,2.0806451612903225,1.1728415510886951
CZ,CZE,Czech Republic,St<c5><99>edo<c4><8d>esk<c3><bd>,2021-01-14,2021-01-14,139,1,2393.11130614021,0,0,69,135,1186418.3335879939,113,4,1,134,4,10,125,1,5,133,1,40,98,4,27,108,4,13,122,4,7,128,4,1,134,5,4,130,3,7,129,4,12,123,3,26,110,4,2,133,2,29,108,138,0,1,0,129,0,4,6,134,1,3,1,99,1,11,28,112,1,9,17,126,0,4,9,132,1,4,2,138,0,1,0,135,0,3,1,132,0,7,0,127,0,4,8,113,1,9,16,137,0,0,2,110,1,13,15,4,0,29,106,111,0,12,16,6,2,55,76,84,0,14,41,125,0,4,10,0,125,0,2,12,0,137,0,2,0,22,1,8,108,6,2,5,115,11,135,0,2,0,2,0,11,0,54,31,29,14,15,8,52,53,11,15,12,50,48,14,15,14,25,60,25,15,14,29,58,23,15,17,6,51,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,14,14,50,49,0,0,0,0,0,0,0,0,0,0,0,0,131,2,1,5,131,2,0,6,131,1,0,7,131,1,2,5,131,2,1,5,131,2,1,5,139,0,0,0,139,0,0,0,139,0,0,0,139,0,0,0,139,0,0,0,139,0,0,0,139,0,0,0,139,0,0,0,139,0,0,0,139,0,0,0,139,0,0,0,139,0,0,0,11,4,58,66,11,4,86,38,11,7,11,110,11,5,64,59,11,6,2,120,11,4,25,99,12,0,69,58,70,0,44,13,7,5,12,0,0,11,49,67,12,0,126,1,15,0,22,102,15,0,65,35,9,6,4,5,15,0,29,35,43,17,16,2,26,55,22,18,17,0,12,107,3,0,19,1,10,105,4,81,1,41,16,53,1,85,0,128,0,10,1,75,1,28,35,137,0,0,2,114,0,25,0,19,1,0,2,12,22,83,19,0,0,1,12,23,84,20,1,21,55,29,13,20,0,2,3,16,98,20,1,5,16,35,62,118,0,17,4,118,7,2,12,118,6,6,9,22,1,75,41,98,0,14,27,126,1,4,0,1,0,0,1,6,51,0,1,15,5,8,2,3,8,12,0,3,3,4,4,6,14,24,4,55,56,0,0,24,1,15,15,24,26,17,12,5,26,0,14,49,50,26,0,17,41,34,15,6,8.073529411764707,10.52972505554588,2.739130434782609,1.6846200355070045,13.232727272727272,4.343298308908428,2.5486725663716814,1.2955359511640476
CZ,CZE,Czech Republic,<c3><9a>steck<c3><bd>,2021-01-15,2021-01-14,100,0,0,0,0,57,97,894028.1752891627,79,2,0,98,1,9,90,1,10,89,1,30,69,1,24,75,2,12,86,1,5,94,1,3,96,1,5,94,1,2,97,1,8,91,1,13,86,1,2,97,1,25,74,100,0,0,0,91,1,3,5,90,0,6,4,70,2,8,20,76,2,6,16,88,2,2,8,95,0,3,2,97,1,1,1,95,0,4,1,98,0,2,0,92,2,2,4,87,1,6,6,98,1,1,0,75,2,7,16,2,1,25,72,76,0,7,17,4,1,35,60,65,0,16,19,84,0,1,15,0,84,0,1,15,0,99,0,1,0,21,0,5,74,4,0,4,90,2,96,1,2,0,1,0,9,0,41,17,21,12,14,8,28,29,21,14,9,30,26,21,14,11,14,36,25,14,9,17,34,26,14,13,4,25,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,11,10,42,25,0,0,0,0,0,0,0,0,0,0,0,0,95,1,1,3,95,1,1,3,95,2,2,1,95,2,1,2,95,2,0,3,95,2,1,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,10,1,37,52,10,1,65,24,10,4,5,81,10,4,39,47,10,3,2,85,10,2,24,64,10,0,46,44,54,0,30,6,4,6,10,0,0,9,38,43,10,1,89,0,12,1,24,63,12,0,47,33,1,4,0,3,12,0,24,20,22,22,13,0,17,46,17,7,13,0,8,79,0,0,17,0,6,75,2,63,0,28,9,35,0,64,1,95,0,5,0,61,0,23,16,98,0,2,0,76,0,24,0,19,0,1,1,5,17,57,19,0,1,2,5,16,57,19,0,23,40,10,8,19,1,1,2,11,66,19,0,6,10,24,41,84,3,12,1,84,1,6,9,84,2,3,11,19,1,43,37,63,0,11,26,89,1,4,0,1,0,1,0,4,47,1,0,10,1,5,1,2,6,11,0,1,3,3,0,2,7,21,2,28,48,0,1,21,0,8,17,16,15,12,10,1,21,2,20,40,17,21,2,19,30,19,7,2,10.791666666666666,16.32118885601655,2.5238095238095237,1.5368489717290903,12.70138888888889,4.124522782657836,2.08,1.1479711833656094
CZ,CZE,Czech Republic,Jihomoravsk<c3><bd>,2021-01-15,2021-01-15,110,0,0,0,0,52,106,729014.7453558665,92,1,0,109,1,15,94,1,7,102,1,29,80,1,26,83,1,12,97,1,5,104,1,7,102,1,4,105,1,5,104,1,15,94,1,20,89,1,3,106,1,24,85,110,0,0,0,95,1,7,7,103,1,3,3,81,3,10,16,84,2,8,16,98,2,7,3,105,0,1,4,103,1,5,1,106,0,2,2,105,0,5,0,95,2,10,3,90,3,6,11,107,0,3,0,86,2,13,9,2,2,29,77,81,0,9,20,2,2,44,62,67,0,18,25,92,0,7,11,0,92,0,1,17,0,109,1,0,0,23,1,4,82,5,1,3,100,1,107,1,2,0,0,0,8,0,40,30,16,16,10,14,34,40,12,10,9,45,32,14,10,19,22,37,22,10,17,23,38,22,10,16,10,27,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,15,12,39,33,0,0,0,0,0,0,0,0,0,0,0,0,106,2,1,1,106,3,0,1,106,2,1,1,106,3,0,1,106,2,1,1,106,3,0,1,110,0,0,0,110,0,0,0,110,0,0,0,110,0,0,0,110,0,0,0,110,0,0,0,110,0,0,0,110,0,0,0,110,0,0,0,110,0,0,0,110,0,0,0,110,0,0,0,9,6,36,59,9,3,61,37,9,7,4,90,9,3,48,50,9,6,3,92,9,2,29,70,10,0,51,49,59,0,28,9,7,7,10,0,2,10,43,45,10,0,100,0,10,0,26,74,10,0,51,30,7,4,1,7,10,0,26,25,29,20,10,0,24,46,14,16,10,0,12,87,1,0,10,1,11,84,4,74,0,31,5,49,0,61,0,106,0,4,0,62,1,28,19,107,0,3,0,81,0,29,0,10,0,1,3,8,18,70,10,0,1,3,6,21,69,12,3,17,37,30,11,12,1,5,4,11,77,12,1,8,9,28,52,93,1,11,5,93,4,1,12,93,3,5,9,13,0,55,42,68,0,12,30,98,0,3,0,0,1,1,0,7,45,0,3,13,1,6,0,5,1,10,0,3,7,2,0,3,11,16,3,42,49,0,0,16,0,11,15,15,14,19,18,2,18,2,43,19,28,18,2,27,33,21,6,3,10.982142857142858,15.236906237432576,2.0952380952380953,1.609495632325913,12.761363636363637,4.4540936051300255,2.0588235294117645,1.357105999794368
CZ,CZE,Czech Republic,Kr<c3><a1>lov<c3><a9>hradeck<c3><bd>,2021-01-15,2021-01-14,100,0,0,0,0,56,96,817628.3108509145,77,1,0,99,1,13,86,1,6,93,1,32,67,0,20,80,1,12,87,1,5,94,1,5,94,1,2,97,0,6,94,0,13,87,1,18,81,1,5,94,1,28,71,100,0,0,0,87,2,4,7,94,3,1,2,68,3,13,16,80,4,6,10,88,3,7,2,95,0,2,3,95,1,3,1,98,1,0,1,94,0,5,1,87,4,5,4,82,1,6,11,95,0,3,2,72,2,11,15,4,0,25,71,76,0,14,10,5,0,46,49,54,1,15,30,85,0,4,11,0,85,0,0,15,0,100,0,0,0,22,2,9,67,6,2,4,86,2,96,0,3,0,1,0,10,0,39,25,15,11,11,9,34,35,11,11,11,37,31,10,11,14,28,33,14,11,12,28,32,17,11,13,10,28,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,11,12,35,32,0,0,0,0,0,0,0,0,0,0,0,0,91,1,2,6,91,1,2,6,91,2,3,4,91,2,5,2,91,2,0,7,91,1,2,6,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,10,2,31,57,10,2,55,33,10,4,8,78,10,2,43,45,10,4,3,83,10,3,20,67,10,1,48,41,52,0,30,9,3,6,13,0,1,9,33,44,13,2,85,0,13,0,11,76,13,0,42,26,1,9,2,7,13,0,24,18,29,16,13,2,23,44,10,8,13,1,13,73,0,0,14,1,11,73,1,69,1,22,8,45,1,54,0,92,1,7,0,57,0,18,25,97,0,3,0,80,0,20,0,15,2,0,4,7,15,57,15,0,0,3,8,16,58,15,1,20,42,12,10,15,0,0,2,21,62,15,0,3,15,19,48,82,3,13,2,82,6,1,11,82,4,4,10,15,1,44,40,60,0,10,30,90,0,2,1,1,1,1,0,4,46,0,0,6,1,2,4,1,3,11,0,4,6,2,1,2,11,19,2,33,45,1,0,19,0,13,10,12,13,14,15,4,21,5,21,32,21,21,2,25,21,18,8,5,10.333333333333334,11.54758271962867,2.6315789473684212,1.3420765964144055,12.071428571428571,4.358683321916365,2.041095890410959,1.3584954521289716
CZ,CZE,Czech Republic,Moravskoslezsk<c3><bd>,2021-01-15,2021-01-15,103,0,0,0,0,56,95,668095.8809633653,73,0,1,102,0,18,85,0,6,97,0,35,68,0,26,77,0,13,90,0,5,98,0,4,99,0,6,97,0,2,101,0,11,92,0,20,83,0,5,98,0,30,73,102,0,1,0,85,0,6,12,97,0,2,4,68,2,10,23,77,0,9,17,90,1,2,10,98,0,4,1,99,0,1,3,97,1,2,3,101,0,0,2,92,1,5,5,83,0,7,13,98,0,3,2,73,0,10,20,8,0,26,69,77,0,12,14,8,2,43,50,61,1,21,20,82,0,7,12,2,82,0,0,21,0,103,0,0,0,34,0,3,66,10,0,2,86,5,101,1,1,0,0,0,13,0,34,24,19,13,15,6,32,33,17,15,7,31,32,18,15,12,19,35,22,15,13,12,41,22,15,14,4,26,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,14,19,40,15,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,2,100,1,2,0,100,0,1,2,100,1,1,1,100,1,1,1,100,1,0,2,103,0,0,0,103,0,0,0,103,0,0,0,103,0,0,0,103,0,0,0,103,0,0,0,103,0,0,0,103,0,0,0,103,0,0,0,103,0,0,0,103,0,0,0,103,0,0,0,16,4,26,57,16,2,50,35,16,5,4,78,16,5,32,50,16,4,1,82,16,4,14,69,16,0,43,44,60,0,27,9,2,5,18,1,0,4,27,53,18,1,83,1,20,0,14,69,20,0,45,23,2,3,2,8,20,1,29,16,22,15,20,0,18,38,18,9,22,0,9,68,4,0,22,0,10,68,3,77,0,21,5,53,0,50,0,99,0,4,0,71,0,15,17,102,0,1,0,89,0,14,0,23,1,0,0,11,15,53,23,1,0,1,14,13,51,24,1,19,34,16,9,24,1,1,2,11,64,24,1,6,7,22,43,90,0,10,3,90,4,3,6,90,4,4,5,25,2,39,37,66,1,7,29,96,0,1,0,1,0,1,2,2,57,0,1,9,2,4,2,2,3,8,0,0,3,2,0,1,9,26,1,24,52,0,0,26,0,9,15,15,9,16,9,4,28,4,26,24,21,28,3,22,19,24,4,3,9.703703703703704,10.254551920018903,2.4285714285714284,2.014235055087379,12.382352941176471,4.564723305814706,2.1739130434782608,1.413761375770849
CZ,CZE,Czech Republic,Prague,2021-01-15,2021-01-15,157,0,0,0,0,86,152,764458.7241770555,134,0,0,157,0,18,139,1,6,150,0,43,114,0,37,120,0,13,144,0,11,146,0,1,156,0,4,153,0,2,155,0,9,148,0,22,135,0,2,155,0,27,130,157,0,0,0,139,1,4,13,151,2,3,1,114,2,4,37,120,2,7,28,144,1,2,10,146,1,2,8,156,0,1,0,153,0,3,1,155,0,2,0,148,0,3,6,135,1,10,11,155,0,2,0,130,1,7,19,5,0,33,119,125,0,8,24,6,3,86,62,71,0,33,53,124,0,0,33,0,124,0,5,28,0,152,2,3,0,42,1,7,107,8,0,7,140,2,150,1,4,1,1,0,15,0,71,35,22,14,17,14,55,58,13,17,8,73,47,12,17,18,37,61,24,17,15,37,68,20,17,14,9,65,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,6,29,49,62,0,0,0,0,0,0,0,0,0,0,0,0,150,1,1,5,150,2,0,5,150,1,3,3,150,1,3,3,150,2,0,5,150,2,1,4,157,0,0,0,157,0,0,0,157,0,0,0,157,0,0,0,157,0,0,0,157,0,0,0,157,0,0,0,157,0,0,0,157,0,0,0,157,0,0,0,157,0,0,0,157,0,0,0,10,1,65,81,10,1,86,60,10,6,14,127,10,2,73,72,10,3,4,140,10,2,75,70,12,1,80,64,77,0,55,10,6,9,12,1,2,5,65,72,12,1,143,1,13,0,29,115,13,0,81,52,4,2,1,4,13,0,30,38,50,26,13,2,23,69,31,19,13,0,21,122,1,0,16,3,17,118,3,92,0,56,9,72,0,83,2,143,0,14,0,85,1,32,39,153,0,2,2,82,1,73,1,18,2,1,3,8,33,92,18,0,1,1,10,27,100,18,0,31,65,26,17,18,0,2,6,17,114,18,0,5,27,44,63,126,0,31,0,126,8,5,18,126,9,5,17,19,0,93,45,112,0,10,35,147,0,2,1,1,0,0,0,6,54,0,0,21,1,15,1,7,6,3,0,5,16,4,3,3,18,21,2,63,71,0,0,21,1,14,38,32,17,12,17,5,21,1,128,4,3,21,1,45,58,25,6,1,9.469014084507043,13.800658281911211,2.892857142857143,1.640670272114096,13.983193277310924,4.396133110670568,2.2481203007518795,1.1375546276432777
