ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B11..99,B11..77,B11.1,B11.2,V1..99,V2..99,V2a..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V5a_1..99,V5a_2..99,V5a_3..99,V5a_4..99,V5a_5..99,V5a_6..99,V5a_7..99,V5a_8..99,V5a_9..99,V5b_1..99,V5b_2..99,V5b_3..99,V5b_4..99,V5b_5..99,V5b_6..99,V5b_7..99,V5b_8..99,V5b_9..99,V5c_1..99,V5c_2..99,V5c_3..99,V5c_4..99,V5c_5..99,V5c_6..99,V5c_7..99,V5c_8..99,V5c_9..99,V5d_1..99,V5d_2..99,V5d_3..99,V5d_4..99,V5d_5..99,V5d_6..99,V5d_7..99,V5d_8..99,V5d_9..99,V6_1..99,V6_2..99,V6_3..99,V6_4..99,V6_5..99,V6_6..99,V6_7..99,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_2..99,V10_3..99,V10_4..99,V10_5..99,V10_6..99,V10_7..99,V10_8..99,V10_9..99,V10_10..99,V11..99,V12..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9a..99,C12..99,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
CD,COD,Democratic Republic of the Congo,Kinshasa,2021-01-22,2021-01-14,100,5,821514.5153415542,3,569911.9727868532,34,87,19399025.35478988,52,6,12,82,3,16,81,6,2,92,6,25,69,6,15,79,7,15,78,4,9,87,5,7,88,4,4,92,3,8,89,6,9,85,3,25,72,4,5,91,3,13,84,88,1,4,7,84,1,6,9,98,1,0,1,75,1,8,16,85,0,10,5,85,0,8,7,91,0,6,3,93,1,4,2,96,0,1,3,92,2,5,1,91,1,3,5,75,0,12,13,95,0,5,0,87,0,7,6,13,0,20,67,81,0,10,9,15,0,27,58,73,0,14,13,86,3,11,0,86,10,4,0,90,0,5,5,31,0,20,49,100,100,0,17,0,22,18,14,29,19,5,17,21,38,19,7,18,23,33,19,7,22,22,30,19,4,23,19,35,19,7,12,20,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,44,10,15,10,0,0,0,0,0,0,0,0,0,0,0,0,80,11,2,7,80,9,4,7,80,6,9,5,80,7,8,5,80,11,3,6,80,11,1,8,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,20,4,45,31,20,4,46,30,20,5,27,48,20,3,41,36,20,4,28,48,20,3,41,36,21,0,40,39,60,0,18,14,2,6,21,1,2,11,35,30,21,1,75,3,24,2,21,53,24,0,31,34,5,2,1,3,24,3,24,20,17,12,25,0,22,35,13,5,100,0,100,56,2,39,3,55,2,40,3,74,2,20,4,60,2,30,8,72,2,24,2,60,2,37,1,28,2,0,0,11,20,39,28,0,0,1,11,23,37,33,1,27,20,10,9,33,2,20,12,11,22,33,1,23,9,17,17,68,2,26,4,68,6,8,18,68,5,16,11,34,0,38,28,72,14,14,87,1,2,1,1,1,0,0,7,49,0,6,3,5,0,2,6,0,0,5,2,5,1,3,13,46,1,49,1,0,3,46,0,5,22,13,10,2,2,0,47,1,33,18,1,47,0,3,16,20,9,5,3.792884615384615,3.2022732957908415,1.8235294117647058,0.8828430011649198,7.488372093023256,5.400053319945116,3.6923076923076925,3.1344916186505665
CD,COD,Democratic Republic of the Congo,Kinshasa,2021-01-23,2021-01-16,100,4,718559.2583503581,3,569911.9727868532,29,86,22368928.38559232,52,7,11,82,6,16,78,9,2,89,5,25,70,8,14,78,8,16,76,4,10,86,4,6,90,5,4,91,3,8,89,8,8,84,4,20,76,6,4,90,5,12,83,89,1,5,5,84,1,7,8,98,1,0,1,75,1,9,15,86,0,9,5,84,0,7,9,90,0,7,3,94,1,4,1,96,0,1,3,92,2,5,1,92,1,3,4,80,0,9,11,96,0,4,0,88,0,5,7,14,0,18,68,82,0,11,7,15,0,32,53,68,0,18,14,82,4,14,0,82,12,6,0,88,0,6,6,33,0,19,48,100,100,0,16,0,24,17,14,29,17,5,19,19,40,17,6,21,21,35,17,6,22,24,31,17,5,22,19,37,17,7,10,19,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,46,9,16,11,0,0,0,0,0,0,0,0,0,0,0,0,81,9,2,8,81,8,3,8,81,5,9,5,81,6,9,4,81,10,3,6,81,10,0,9,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,18,3,49,30,18,4,50,28,18,6,24,52,18,3,42,37,18,5,28,49,18,3,45,34,19,0,37,44,63,0,15,15,1,6,19,1,2,12,35,31,19,1,76,4,21,2,21,56,21,0,34,33,7,2,1,2,21,4,24,24,16,11,23,0,20,35,17,5,100,0,100,52,2,43,3,51,2,44,3,77,2,18,3,59,2,27,12,72,2,24,2,56,2,40,2,27,1,0,1,14,16,41,27,0,0,1,10,23,39,31,0,26,21,12,10,31,1,23,10,14,21,31,0,27,9,16,17,64,2,29,5,64,6,11,19,64,7,14,15,32,0,39,29,71,16,13,86,1,2,0,1,1,0,0,9,47,0,7,3,7,0,2,6,0,0,6,3,5,1,2,11,47,1,49,1,0,2,47,0,4,21,13,11,2,2,0,47,1,34,17,1,47,0,7,15,18,8,5,4.4275,3.588406099277691,1.6875,0.9464847243000457,7.844444444444444,5.443743512909424,3.480769230769231,3.025968550925729
CD,COD,Democratic Republic of the Congo,Kinshasa,2021-01-24,2021-01-17,100,3,1043776.6626402389,2,486086.83990004397,32,86,32842475.04644823,55,7,11,82,7,14,79,9,3,88,6,22,72,9,12,79,8,12,80,5,10,85,5,4,91,6,4,90,4,7,89,9,7,84,5,20,75,7,3,90,7,12,81,89,1,4,6,86,1,5,8,97,1,1,1,78,1,9,12,88,0,7,5,88,0,4,8,90,0,7,3,96,1,2,1,96,0,1,3,93,2,4,1,93,1,3,3,80,0,8,12,97,0,3,0,88,0,5,7,14,0,20,66,80,0,9,11,15,0,33,52,67,0,18,15,82,4,14,0,82,13,5,0,87,0,7,6,33,0,18,49,100,100,0,16,0,23,15,13,33,18,7,20,21,34,18,6,22,17,37,18,5,23,23,31,18,7,22,15,38,18,9,8,19,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,43,10,16,12,0,0,0,0,0,0,0,0,0,0,0,0,82,7,2,9,82,6,2,10,82,4,8,6,82,4,9,5,82,8,2,8,82,8,0,10,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,19,4,51,26,19,3,49,29,19,7,27,47,19,5,46,30,19,6,27,48,19,3,44,34,20,0,37,43,63,0,18,11,2,6,20,1,1,11,37,30,20,0,77,3,21,0,23,56,21,0,39,29,7,2,1,1,21,3,26,20,19,11,23,0,20,37,16,4,100,0,100,50,2,45,3,52,2,43,3,74,1,23,2,55,2,29,14,73,2,22,3,57,2,39,2,25,1,0,1,11,17,45,25,0,0,1,9,21,44,29,0,27,20,14,10,29,1,20,8,16,26,29,0,24,9,18,20,67,1,28,4,67,5,11,17,67,5,17,11,30,0,40,30,70,16,14,86,0,2,0,0,2,0,0,10,46,0,7,4,8,0,1,5,0,0,6,4,4,1,2,12,44,1,50,2,0,3,44,0,4,24,12,12,2,2,0,44,1,36,18,1,44,0,9,19,14,7,7,4.249591836734694,3.562420735482916,1.6666666666666667,0.9074852129730301,7.695652173913044,5.435968952643703,3.392857142857143,2.774419326165855
CD,COD,Democratic Republic of the Congo,Kinshasa,2021-01-25,2021-01-18,100,4,1307461.6275509489,3,749771.804810754,36,84,39962785.13426777,54,4,9,87,5,15,80,6,4,90,4,20,76,7,10,83,6,11,83,5,9,86,4,4,92,5,7,88,3,6,91,5,7,88,6,18,76,4,4,92,5,8,87,91,1,2,6,85,2,5,8,96,2,2,0,80,2,6,12,90,0,4,6,89,0,4,7,91,0,7,2,96,1,2,1,93,1,1,5,94,2,4,0,93,2,2,3,82,0,4,14,96,1,2,1,92,1,3,4,16,0,20,64,80,0,8,12,17,0,32,51,68,1,15,16,85,3,12,0,85,11,4,0,89,0,4,7,33,0,17,50,100,100,0,18,0,23,19,14,26,19,9,21,22,29,19,8,26,17,30,19,6,28,23,24,19,9,24,18,30,19,11,10,19,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,39,12,17,13,0,0,0,0,0,0,0,0,0,0,0,0,83,5,1,11,83,4,2,11,83,3,7,7,83,5,4,8,83,6,2,9,83,6,2,9,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,19,4,54,23,19,2,46,33,19,6,30,45,19,4,43,34,19,4,27,50,19,2,45,34,20,0,36,44,64,0,19,9,1,7,20,1,2,13,33,31,20,0,78,2,20,0,20,60,20,0,44,23,7,2,1,3,20,3,26,16,25,10,22,0,20,36,18,4,100,0,100,47,2,49,2,55,2,41,2,71,1,27,1,58,2,28,12,73,2,23,2,56,2,41,1,24,0,0,1,10,21,44,24,0,0,2,9,19,46,28,1,32,16,13,10,28,0,20,11,18,23,28,0,27,12,15,18,61,2,31,6,61,7,13,19,61,6,19,14,29,0,40,31,69,15,16,87,0,2,0,1,1,0,0,9,47,1,6,2,6,0,3,5,0,0,4,5,4,1,3,13,45,1,49,2,0,3,45,0,4,23,10,15,2,1,0,45,2,37,15,1,45,1,9,22,13,4,6,4.5634883720930235,4.019475139700592,1.8888888888888888,1.323493100445977,7.40909090909091,5.541883576270679,3.3333333333333335,2.781339435704275
CD,COD,Democratic Republic of the Congo,Kinshasa,2021-01-26,2021-01-22,100,3,2106492.603290665,2,1548802.78055047,27,82,50558341.450290605,52,4,5,91,5,14,81,5,4,91,3,22,75,6,11,83,5,14,81,5,8,87,3,5,92,5,8,87,3,3,94,4,10,86,6,15,79,4,4,92,6,7,87,95,0,1,4,86,1,6,7,96,1,2,1,78,2,7,13,89,0,3,8,86,1,5,8,92,0,7,1,95,0,4,1,92,1,1,6,97,2,1,0,90,1,3,6,85,0,2,13,96,1,2,1,93,2,2,3,18,0,16,66,84,0,8,8,19,2,33,46,67,1,17,15,83,3,14,0,83,11,6,0,89,0,3,8,40,0,17,43,100,100,0,23,0,15,21,17,24,24,10,18,23,25,24,9,22,17,28,24,7,22,20,27,24,8,18,21,29,24,12,9,14,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,36,16,14,10,0,0,0,0,0,0,0,0,0,0,0,0,85,4,1,10,85,4,2,9,85,3,7,5,85,4,3,8,85,4,3,8,85,4,3,8,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,24,4,49,23,24,3,39,34,24,8,30,38,24,5,41,30,24,5,19,52,24,2,44,30,24,0,34,42,66,0,20,9,2,3,25,0,3,10,30,32,25,0,72,3,25,0,14,61,25,0,38,24,6,3,1,3,25,2,22,18,24,9,26,0,17,36,19,2,100,0,100,51,1,47,1,61,1,37,1,70,0,29,1,59,1,28,12,81,1,17,1,56,1,42,1,28,0,0,2,10,22,38,28,0,0,1,13,16,42,30,1,33,12,15,9,30,0,18,13,18,21,30,0,27,12,13,18,61,2,30,7,61,5,12,22,61,5,21,13,31,0,32,37,63,18,19,84,0,4,0,1,1,0,0,10,52,2,8,1,7,1,2,3,0,0,5,3,3,0,3,10,48,0,45,5,0,2,48,0,5,23,9,12,2,1,0,48,2,34,15,1,48,1,12,18,9,4,8,4.184210526315789,3.7622252124341773,1.785714285714286,1.3114039117603011,8.390243902439025,5.991152012678729,3.2199999999999998,2.712706307399325
CD,COD,Democratic Republic of the Congo,Kinshasa,2021-01-27,2021-01-23,100,3,2106492.603290665,2,1548802.78055047,31,84,52318931.53919811,53,4,4,92,4,16,80,4,5,91,2,20,78,6,12,82,6,15,79,6,7,87,4,4,92,5,6,89,2,5,93,3,9,88,6,19,75,4,4,92,6,8,86,96,0,0,4,84,1,7,8,95,1,3,1,80,2,6,12,88,0,5,7,85,1,5,9,93,0,6,1,96,0,3,1,94,1,0,5,95,2,1,2,91,1,2,6,81,0,4,15,96,1,2,1,92,2,3,3,16,0,15,69,85,0,8,7,17,2,31,50,69,1,17,13,83,2,15,0,83,10,6,1,90,0,3,7,38,1,23,38,100,100,0,22,0,14,22,14,28,24,9,18,21,28,24,9,22,19,26,24,8,22,20,26,24,9,19,18,30,24,11,7,13,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,38,17,12,9,0,0,0,0,0,0,0,0,0,0,0,0,80,6,1,13,80,8,2,10,80,4,11,5,80,6,5,9,80,5,6,9,80,6,4,10,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,24,3,52,21,24,3,40,33,24,6,35,35,24,5,46,25,24,5,21,50,24,2,50,24,24,0,36,40,64,0,23,7,2,4,25,1,2,10,32,30,25,1,72,2,26,0,13,61,26,0,41,24,5,2,0,2,26,0,23,18,23,10,27,0,19,38,15,1,100,0,100,48,1,50,1,60,1,38,1,65,0,34,1,54,1,33,12,79,1,18,2,50,1,48,1,29,0,0,2,7,21,41,29,0,0,2,10,14,45,31,1,33,14,13,8,31,0,21,16,14,18,31,0,30,14,12,13,56,3,34,7,56,5,14,25,56,6,23,15,32,0,32,36,64,19,17,82,0,5,0,2,2,0,0,9,50,3,7,3,7,1,2,6,0,0,3,4,3,0,2,9,47,0,45,7,0,1,47,0,3,27,10,11,2,0,0,47,1,33,18,1,47,1,13,17,9,5,8,3.973684210526316,4.030202477009052,2.142857142857143,1.9158104473902606,7.9,5.34837622135244,3.0392156862745097,2.4816187000723984
CD,COD,Democratic Republic of the Congo,Kinshasa,2021-01-28,2021-01-24,100,5,2631496.321454876,2,1548802.78055047,29,84,53171506.226133905,49,4,7,89,2,16,82,3,6,91,4,21,75,5,11,84,6,13,81,6,8,86,4,6,90,5,6,89,3,6,91,3,8,89,5,19,76,5,4,91,6,7,87,93,0,1,6,84,1,7,8,94,1,4,1,79,2,4,15,89,0,4,7,87,1,4,8,92,0,7,1,94,0,4,2,94,1,0,5,94,2,2,2,92,1,2,5,81,0,6,13,96,1,2,1,93,2,3,2,16,0,13,71,87,0,8,5,17,2,32,49,68,1,16,15,84,2,12,2,84,10,5,1,90,0,3,7,37,1,22,40,100,100,0,23,0,16,25,12,24,27,9,19,20,25,27,9,21,22,21,27,7,24,19,23,27,7,20,21,25,27,10,8,12,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,34,15,14,10,0,0,0,0,0,0,0,0,0,0,0,0,81,7,1,11,81,8,3,8,81,5,9,5,81,7,4,8,81,6,5,8,81,7,5,7,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,27,4,47,22,27,2,39,32,27,5,37,31,27,4,45,24,27,4,23,46,27,1,50,22,27,0,37,36,63,0,24,7,2,4,29,1,2,9,28,31,29,1,69,1,30,1,12,57,30,0,39,21,5,3,0,2,30,0,26,16,20,8,30,0,19,38,11,2,100,0,100,53,2,44,1,61,3,35,1,63,2,34,1,55,2,35,8,77,3,18,2,50,3,47,0,32,0,0,1,6,22,39,32,0,0,2,8,16,42,34,1,33,15,9,8,34,0,17,17,14,18,34,0,26,16,11,13,58,2,34,6,58,4,12,26,58,4,23,15,35,0,28,37,63,19,18,82,0,4,1,2,2,0,0,9,54,3,5,5,5,1,2,5,0,0,2,3,4,0,3,8,49,0,42,7,0,2,49,0,5,25,9,10,2,0,0,50,1,31,17,1,50,1,10,15,11,6,7,3.5405405405405403,3.6178154442409842,2.3333333333333335,2.0150945537631877,7.837837837837839,5.273168526256894,3.3958333333333335,2.788575349935788
CD,COD,Democratic Republic of the Congo,Kinshasa,2021-01-29,2021-01-24,100,4,2073806.498714681,2,1548802.78055047,30,82,58979136.77329925,43,5,8,87,2,17,81,4,6,90,4,20,76,5,13,82,7,14,79,6,8,86,4,7,89,4,7,89,3,6,91,3,8,89,5,19,76,5,4,91,6,6,88,92,0,1,7,83,1,9,7,94,1,4,1,80,2,3,15,87,0,6,7,86,1,5,8,92,0,7,1,93,0,5,2,93,1,1,5,94,2,2,2,92,1,2,5,81,0,7,12,96,1,2,1,94,2,4,0,17,1,11,71,89,0,9,2,19,2,33,46,67,2,15,16,85,3,10,2,85,10,4,1,90,0,4,6,39,1,24,36,100,100,0,26,0,14,25,15,20,29,8,18,19,26,29,11,17,20,23,29,9,20,18,24,29,8,18,19,26,29,9,7,14,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,35,12,13,11,0,0,0,0,0,0,0,0,0,0,0,0,80,9,1,10,80,10,4,6,80,5,10,5,80,9,4,7,80,8,6,6,80,9,5,6,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,29,3,42,26,29,2,37,32,29,4,32,35,29,3,42,26,29,3,20,48,29,1,48,22,30,1,35,34,65,0,23,7,1,4,33,1,2,7,28,29,33,2,64,1,35,1,9,55,35,0,34,22,3,3,0,3,35,0,26,16,16,7,35,0,18,35,10,2,100,0,100,58,1,41,0,64,3,32,1,68,2,29,1,59,1,34,6,80,2,17,1,53,2,45,0,37,0,0,1,6,21,35,37,0,0,2,9,15,37,38,1,29,16,8,8,38,0,15,19,11,17,38,0,23,18,10,11,59,3,32,6,59,4,11,26,59,4,22,15,39,0,27,34,66,21,13,81,0,4,1,2,2,0,1,9,54,3,8,4,4,1,2,4,0,0,2,3,4,0,3,8,55,0,34,10,0,1,55,0,6,21,8,8,2,0,0,56,2,26,15,1,56,1,10,12,10,6,5,3.8,3.708495810496567,2.9,2.2335820757001272,7.636363636363637,5.073325966625481,3.3414634146341466,2.8249757175731705
CD,COD,Democratic Republic of the Congo,Kinshasa,2021-01-30,2021-01-25,100,3,1810121.533803971,1,1285117.81563976,22,84,59077925.723142266,43,4,8,88,2,15,83,4,5,91,4,19,77,4,15,81,6,15,79,5,8,87,3,6,91,4,5,91,3,6,91,3,7,90,4,20,76,5,3,92,6,6,88,92,0,2,6,85,0,9,6,95,0,4,1,81,1,5,13,85,0,6,9,85,1,5,9,92,0,7,1,94,0,5,1,95,0,1,4,94,1,3,2,93,0,2,5,80,0,8,12,97,0,2,1,94,1,5,0,15,1,9,75,91,0,8,1,17,2,36,45,64,1,21,14,79,3,16,2,79,15,5,1,85,0,4,11,42,1,22,35,100,100,0,24,0,16,26,14,20,27,8,19,22,24,27,10,15,25,23,27,8,19,20,26,27,10,15,23,25,27,8,7,15,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,33,13,14,13,0,0,0,0,0,0,0,0,0,0,0,0,82,8,1,9,82,9,4,5,82,4,10,4,82,8,4,6,82,7,6,5,82,8,4,6,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,27,2,42,29,27,1,40,32,27,3,34,36,27,2,46,25,27,2,20,51,27,1,46,26,28,1,37,34,63,0,22,8,3,4,31,1,1,8,28,31,31,3,65,1,34,1,12,53,34,0,33,24,4,3,0,2,34,0,25,19,11,11,34,0,18,34,11,3,100,0,100,58,1,41,0,61,3,35,1,66,2,32,0,55,1,37,7,80,2,17,1,55,2,43,0,36,0,0,2,7,18,37,36,0,0,1,10,17,36,37,0,30,17,10,6,37,0,15,16,14,18,37,0,20,18,11,14,62,3,30,5,62,3,11,24,62,5,18,15,38,0,31,31,69,19,12,83,0,4,1,2,1,0,1,8,52,2,7,4,3,1,2,4,0,0,2,6,6,0,3,8,55,0,31,13,0,1,55,0,7,15,10,9,4,0,0,56,1,28,14,1,56,0,9,13,9,7,6,4.25,3.849860850917676,2.625,2.1998376563477846,8.205882352941176,5.386736864405557,3.487804878048781,2.8558882262749026
