ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2.3,V2a..99,V2a..77,V2a.1,V2a.2,V2a.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V4_6..77,V4_6.1,V4_6.2,V4_6.3,V5a_1..99,V5a_1..77,V5a_1.0,V5a_1.1,V5a_2..99,V5a_2..77,V5a_2.0,V5a_2.1,V5a_3..99,V5a_3..77,V5a_3.0,V5a_3.1,V5a_4..99,V5a_4..77,V5a_4.0,V5a_4.1,V5a_5..99,V5a_5..77,V5a_5.0,V5a_5.1,V5a_6..99,V5a_6..77,V5a_6.0,V5a_6.1,V5a_7..99,V5a_7..77,V5a_7.0,V5a_7.1,V5a_8..99,V5a_8..77,V5a_8.0,V5a_8.1,V5a_9..99,V5a_9..77,V5a_9.0,V5a_9.1,V5a_10..99,V5b_1..99,V5b_1..77,V5b_1.0,V5b_1.1,V5b_2..99,V5b_2..77,V5b_2.0,V5b_2.1,V5b_3..99,V5b_3..77,V5b_3.0,V5b_3.1,V5b_4..99,V5b_4..77,V5b_4.0,V5b_4.1,V5b_5..99,V5b_5..77,V5b_5.0,V5b_5.1,V5b_6..99,V5b_6..77,V5b_6.0,V5b_6.1,V5b_7..99,V5b_7..77,V5b_7.0,V5b_7.1,V5b_8..99,V5b_8..77,V5b_8.0,V5b_8.1,V5b_9..99,V5b_9..77,V5b_9.0,V5b_9.1,V5b_10..99,V5c_1..99,V5c_1..77,V5c_1.0,V5c_1.1,V5c_2..99,V5c_2..77,V5c_2.0,V5c_2.1,V5c_3..99,V5c_3..77,V5c_3.0,V5c_3.1,V5c_4..99,V5c_4..77,V5c_4.0,V5c_4.1,V5c_5..99,V5c_5..77,V5c_5.0,V5c_5.1,V5c_6..99,V5c_6..77,V5c_6.0,V5c_6.1,V5c_7..99,V5c_7..77,V5c_7.0,V5c_7.1,V5c_8..99,V5c_8..77,V5c_8.0,V5c_8.1,V5c_9..99,V5c_9..77,V5c_9.0,V5c_9.1,V5c_10..99,V5d_1..99,V5d_1.0,V5d_1.1,V5d_2..99,V5d_2.0,V5d_2.1,V5d_3..99,V5d_3.0,V5d_3.1,V5d_4..99,V5d_4.0,V5d_4.1,V5d_5..99,V5d_5.0,V5d_5.1,V5d_6..99,V5d_6.0,V5d_6.1,V5d_7..99,V5d_7.0,V5d_7.1,V5d_8..99,V5d_8.0,V5d_8.1,V5d_9..99,V5d_9.0,V5d_9.1,V5d_10..99,V6_1..99,V6_1..77,V6_1.0,V6_1.1,V6_2..99,V6_2..77,V6_2.0,V6_2.1,V6_3..99,V6_3..77,V6_3.0,V6_3.1,V6_4..99,V6_4..77,V6_4.0,V6_4.1,V6_5..99,V6_5..77,V6_5.0,V6_5.1,V6_6..99,V6_6..77,V6_6.0,V6_6.1,V6_7..99,V6_7..77,V6_7.0,V6_7.1,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_1..77,V10_1.0,V10_1.1,V10_2..99,V10_2..77,V10_2.0,V10_2.1,V10_3..99,V10_3..77,V10_3.0,V10_3.1,V10_4..99,V10_4..77,V10_4.0,V10_4.1,V10_5..99,V10_5..77,V10_5.0,V10_5.1,V10_6..99,V10_6..77,V10_6.0,V10_6.1,V10_7..99,V10_7..77,V10_7.0,V10_7.1,V10_8..99,V10_8..77,V10_8.0,V10_8.1,V10_9..99,V10_9..77,V10_9.0,V10_9.1,V10_10..99,V10_10..77,V10_10.0,V10_10.1,V11..99,V11..77,V11.1,V11.2,V12..99,V12..77,V12.1,V12.2,V13..99,V15..99,V16..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9a..99,C12..99,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
ECU,Ecuador,Guayas,2021-02-06,2021-02-06,120,1,8780.0283578071,0,0,45,112,1852022.963557142,82,4,1,115,4,17,99,3,3,114,4,18,98,3,18,99,2,24,94,2,18,100,4,6,110,3,9,108,3,1,116,5,12,103,3,29,88,4,2,114,3,26,91,119,0,1,0,103,0,13,4,117,0,1,2,102,1,6,11,102,0,5,13,96,4,11,9,102,1,10,7,114,0,3,3,111,0,7,2,119,0,1,0,108,0,6,6,91,0,16,13,118,0,2,0,94,0,16,10,8,0,21,91,100,0,5,15,9,0,50,61,70,2,15,33,105,0,3,12,0,105,6,9,0,114,0,3,2,1,27,0,27,66,10,0,1,109,0,119,0,1,0,0,119,0,0,1,0,12,0,32,35,16,25,19,10,29,36,26,120,19,9,41,33,18,19,10,31,33,27,19,13,4,20,64,19,6,59,22,14,96,0,7,17,96,0,13,11,96,0,21,3,96,0,22,2,96,0,21,3,96,0,21,3,96,0,22,2,96,0,24,0,96,0,23,1,0,104,0,8,8,104,0,11,5,104,0,16,0,104,0,16,0,104,0,6,10,104,0,10,6,104,0,12,4,104,0,16,0,104,0,13,3,0,85,0,20,15,85,0,24,11,85,0,34,1,85,0,31,4,85,0,12,23,85,0,20,15,85,0,29,6,85,0,35,0,85,0,32,3,0,120,0,0,120,0,0,120,0,0,120,0,0,120,0,0,120,0,0,120,0,0,120,0,0,120,0,0,0,117,0,2,1,117,0,1,2,117,0,1,2,117,0,1,2,117,0,3,0,117,0,2,1,117,0,3,0,18,0,51,21,20,10,19,2,91,8,19,2,96,3,19,2,97,2,19,2,96,3,19,2,85,14,19,2,99,0,19,2,97,2,19,2,94,5,19,2,78,21,19,2,42,57,75,0,1,44,38,0,9,73,0,0,0,93,8,8,11,93,11,7,9,93,4,15,8,93,10,4,13,93,10,1,16,93,9,3,15,120,0,0,0,120,0,0,0,120,0,0,0,120,0,0,0,120,0,0,0,120,0,0,0,120,0,0,0,120,0,0,0,120,0,0,0,120,0,0,0,120,0,0,0,120,0,0,0,20,5,39,56,20,2,71,27,20,7,35,58,20,6,41,53,20,9,9,82,20,5,33,62,22,1,46,51,74,0,35,3,4,4,23,0,1,20,28,48,23,0,97,0,26,2,16,76,26,0,82,5,1,1,0,5,26,0,33,17,24,20,27,0,40,41,11,1,120,120,120,81,1,38,0,51,0,68,1,85,0,34,1,79,0,26,15,111,0,8,1,87,0,33,0,29,1,1,5,7,21,56,29,0,3,2,13,21,52,30,0,50,29,3,8,30,2,25,27,19,17,30,0,41,29,12,8,50,5,57,8,50,13,32,25,50,10,40,20,30,1,36,53,67,0,13,40,110,0,0,0,3,2,0,0,5,74,0,1,6,2,5,1,1,1,1,0,0,5,2,0,1,20,38,1,37,43,1,0,38,0,20,23,15,10,13,0,1,38,0,73,2,7,38,0,18,25,26,10,3,2.6379310344827585,1.8609399234443562,2.15,1.1367080817685316,11.545454545454545,6.0882662265979315,3.1951219512195124,1.5590359825292157
ECU,Ecuador,Pichincha,2021-02-06,2021-02-06,198,1,7900.49328684016,1,7900.49328684016,69,191,1791069.5923044619,153,1,4,193,2,24,172,1,5,192,2,29,167,2,42,154,2,13,183,1,25,172,2,8,188,1,12,185,1,4,193,1,18,179,1,42,155,2,6,190,1,57,140,194,0,2,2,174,0,14,10,193,0,1,4,169,0,17,12,156,1,22,19,185,0,7,6,173,0,14,11,190,0,5,3,186,1,5,6,194,0,2,2,180,1,9,8,156,1,24,17,192,0,4,2,141,1,36,20,7,0,31,160,167,0,7,24,8,1,85,104,113,1,24,60,174,0,3,21,0,174,13,11,0,185,0,10,3,0,35,0,37,126,9,0,0,189,0,198,0,0,0,0,198,0,0,0,0,9,0,94,59,16,20,11,10,71,68,38,198,11,7,115,39,26,11,10,73,60,44,11,11,14,42,120,11,8,140,30,9,178,0,9,11,178,0,14,6,178,0,19,1,178,0,20,0,178,0,8,12,178,0,18,2,178,0,18,2,178,0,19,1,178,0,18,2,0,182,0,4,12,182,0,8,8,182,0,16,0,182,0,16,0,182,0,6,10,182,0,12,4,182,0,13,3,182,0,16,0,182,0,15,1,0,139,0,22,37,139,0,41,18,139,0,56,3,139,0,57,2,139,0,22,37,139,0,35,24,139,0,46,13,139,0,59,0,139,0,55,4,0,198,0,0,198,0,0,198,0,0,198,0,0,198,0,0,198,0,0,198,0,0,198,0,0,198,0,0,0,194,0,2,2,194,0,2,2,194,0,2,2,194,0,2,2,194,0,4,0,194,0,4,0,194,0,4,0,11,0,72,53,37,25,12,6,169,11,12,6,179,1,12,6,179,1,12,6,175,5,12,6,167,13,12,6,176,4,12,6,173,7,12,6,176,4,12,6,155,25,12,6,55,125,119,1,1,77,45,1,31,121,0,0,0,161,11,11,15,161,10,12,15,161,3,23,11,161,11,10,16,161,12,8,17,161,10,9,18,198,0,0,0,198,0,0,0,198,0,0,0,198,0,0,0,198,0,0,0,198,0,0,0,198,0,0,0,198,0,0,0,198,0,0,0,198,0,0,0,198,0,0,0,198,0,0,0,16,6,68,108,16,3,134,45,16,9,70,103,16,5,89,88,16,9,13,160,16,4,66,112,19,2,103,74,95,0,75,18,6,4,25,1,2,25,67,78,25,2,170,1,27,2,26,143,27,0,155,8,0,0,0,8,27,0,37,55,46,33,29,0,61,87,16,5,198,198,198,130,1,66,1,64,1,133,0,128,1,68,1,109,2,62,25,185,0,9,4,132,0,66,0,31,0,4,6,23,34,100,31,0,6,10,21,43,87,33,1,102,47,9,6,33,1,34,46,51,33,33,1,70,49,33,12,81,7,104,6,81,21,64,32,81,19,68,30,35,0,97,66,132,0,23,43,175,0,8,1,5,2,0,1,6,81,1,11,8,6,11,1,3,9,8,1,5,10,7,3,3,30,42,0,75,80,0,1,42,0,30,44,43,18,15,6,0,44,4,121,15,14,44,3,28,40,55,21,7,3.106796116504854,1.9699339162760192,2.4615384615384617,1.5028178660308569,13.096551724137932,6.4045601569973325,3.061224489795918,1.5493016093248004
ECU,Ecuador,Guayas,2021-02-07,2021-02-07,141,3,26376.002948821937,2,19546.24527091796,82,133,2187620.0641097827,92,0,8,133,1,26,114,1,8,132,1,34,106,0,29,112,1,28,112,0,21,120,0,7,134,1,8,132,0,5,136,0,19,122,0,32,109,2,5,134,1,31,109,133,2,5,1,115,0,16,10,133,1,3,4,107,3,20,11,112,1,15,13,113,0,12,16,120,2,9,10,134,0,6,1,133,0,3,5,136,1,3,1,122,3,8,8,109,2,20,10,136,0,4,1,110,1,20,10,8,0,31,102,111,0,9,21,10,1,75,55,66,2,26,47,115,0,2,24,0,115,17,9,0,124,0,10,6,1,40,1,30,70,13,0,0,128,0,141,0,0,0,0,141,0,0,0,0,14,0,37,46,25,19,18,10,45,48,20,141,18,9,61,26,27,18,11,38,37,37,18,12,6,22,83,18,8,73,28,14,122,0,6,13,122,0,11,8,122,0,19,0,122,0,18,1,122,0,8,11,122,0,13,6,122,0,17,2,122,0,18,1,122,0,17,2,0,116,0,8,17,116,0,16,9,116,0,22,3,116,0,24,1,116,0,5,20,116,0,12,13,116,0,24,1,116,0,25,0,116,0,24,1,0,96,0,21,24,96,0,32,13,96,0,45,0,96,0,44,1,96,0,20,25,96,0,24,21,96,0,38,7,96,0,45,0,96,0,44,1,0,141,0,0,141,0,0,141,0,0,141,0,0,141,0,0,141,0,0,141,0,0,141,0,0,141,0,0,0,138,0,3,0,138,0,0,3,138,0,2,1,138,0,1,2,138,0,3,0,138,0,2,1,138,0,3,0,18,0,62,29,22,10,20,2,103,16,20,2,118,1,20,2,118,1,20,2,115,4,20,2,100,19,20,2,118,1,20,2,112,7,20,2,115,4,20,2,99,20,20,2,51,68,97,0,3,41,48,0,8,85,0,0,0,113,9,8,11,113,8,8,12,113,3,12,13,113,5,9,14,113,9,4,15,113,7,7,14,141,0,0,0,141,0,0,0,141,0,0,0,141,0,0,0,141,0,0,0,141,0,0,0,141,0,0,0,141,0,0,0,141,0,0,0,141,0,0,0,141,0,0,0,141,0,0,0,24,10,45,62,24,13,78,26,24,14,54,49,24,13,58,46,24,12,40,65,24,11,36,70,25,1,77,38,64,0,53,12,7,5,27,0,1,14,48,51,27,0,112,2,30,1,27,83,30,0,96,9,3,1,0,2,30,1,15,36,31,28,32,1,32,57,17,2,141,141,141,96,0,45,0,64,0,76,1,88,0,52,1,83,0,42,16,102,0,35,4,105,0,35,1,32,0,1,1,16,30,61,32,0,5,5,11,28,60,33,0,67,26,5,10,33,0,30,33,24,21,33,0,46,41,11,10,55,0,74,12,55,20,39,27,55,15,45,26,36,0,53,52,89,0,22,30,122,1,3,0,2,3,1,1,8,71,0,6,5,3,2,1,0,8,1,0,5,5,4,0,4,26,46,0,50,44,1,0,46,0,22,22,20,21,8,1,1,48,0,83,8,2,48,1,21,29,32,7,3,2.8153846153846156,1.9030592779481714,2.9615384615384617,2.009592381171251,12.034090909090908,6.318098185474464,3.343956043956044,1.6004311079767637
ECU,Ecuador,Pichincha,2021-02-07,2021-02-07,182,2,12487.8542024505,1,6247.2884315459705,74,167,1655843.2512553588,126,1,3,178,2,24,156,2,7,173,2,34,146,1,48,133,2,32,148,2,30,150,2,9,171,2,9,171,2,5,175,1,23,158,1,43,138,2,10,170,1,46,135,179,0,3,0,158,0,18,6,175,1,3,3,148,1,18,15,134,2,19,27,150,3,13,16,152,3,15,12,173,0,6,3,173,1,6,2,177,0,4,1,159,1,15,7,139,1,28,14,172,1,6,3,136,1,25,20,14,1,30,137,152,0,7,23,15,2,86,79,96,5,23,58,159,0,4,19,0,159,17,6,0,165,0,11,6,0,45,2,26,109,17,1,0,162,2,182,0,0,0,0,182,0,0,0,0,17,0,86,44,22,13,22,12,57,56,35,182,22,8,98,39,15,22,6,68,48,38,22,11,9,35,105,22,6,109,31,14,169,0,8,5,169,0,8,5,169,0,11,2,169,0,13,0,169,0,5,8,169,0,7,6,169,0,10,3,169,0,13,0,169,0,10,3,0,160,0,11,11,160,0,13,9,160,0,22,0,160,0,22,0,160,0,5,17,160,0,16,6,160,0,22,0,160,0,22,0,160,0,20,2,0,141,0,16,25,141,0,27,14,141,0,41,0,141,0,41,0,141,0,18,23,141,0,24,17,141,0,31,10,141,0,41,0,141,0,41,0,0,182,0,0,182,0,0,182,0,0,182,0,0,182,0,0,182,0,0,182,0,0,182,0,0,182,0,0,0,180,0,2,0,180,0,1,1,180,0,2,0,180,0,1,1,180,0,2,0,180,0,2,0,180,0,1,1,25,2,56,43,35,21,25,5,146,6,25,5,151,1,25,5,151,1,25,5,145,7,25,5,137,15,25,5,149,3,25,5,148,4,25,5,149,3,25,5,132,20,25,5,50,102,115,1,4,62,55,1,13,113,0,0,0,157,6,2,17,157,5,6,14,157,0,21,4,157,4,6,15,157,4,5,16,157,3,5,17,182,0,0,0,182,0,0,0,182,0,0,0,182,0,0,0,182,0,0,0,182,0,0,0,182,0,0,0,182,0,0,0,182,0,0,0,182,0,0,0,182,0,0,0,182,0,0,0,27,13,61,81,27,7,102,46,27,15,68,72,27,12,74,69,27,16,41,98,27,11,58,86,30,1,90,61,92,0,71,14,4,1,32,3,0,23,57,67,32,1,148,1,34,3,21,124,34,0,136,9,0,0,2,1,34,0,29,57,38,24,37,2,55,63,21,4,182,182,182,122,1,57,2,81,2,96,3,115,1,64,2,109,1,58,14,142,1,37,2,126,1,55,0,44,0,1,7,16,39,75,44,0,2,11,24,30,71,45,2,74,47,9,5,45,0,27,39,34,37,45,0,54,52,18,13,78,8,87,9,78,20,51,33,78,16,54,34,47,0,67,68,114,0,26,42,160,0,2,1,3,5,2,0,9,93,0,5,5,4,8,0,3,13,4,0,9,6,4,0,5,23,52,3,61,65,1,0,52,2,33,32,29,18,9,7,0,55,4,111,4,8,55,3,17,33,54,17,3,2.5643564356435644,1.6088246740037175,2.76,1.4224392195567912,12.967479674796747,5.9159896686716245,3.1983471074380163,1.5309029727078496
ECU,Ecuador,Azuay,2021-02-08,2021-02-06,100,1,9729.04126312598,1,9729.04126312598,23,91,944756.7535766502,70,2,1,97,1,10,89,1,2,97,1,20,79,2,36,62,2,14,84,1,19,80,2,4,94,2,7,91,2,3,95,1,18,81,2,29,69,2,3,95,2,18,80,99,0,1,0,90,1,5,4,98,0,2,0,80,1,13,6,64,0,12,24,86,0,8,6,81,0,13,6,96,1,3,0,93,0,5,2,97,0,2,1,82,1,8,9,71,2,16,11,97,0,2,1,82,0,10,8,8,1,10,81,90,0,4,6,8,2,51,39,49,1,15,35,85,0,3,12,0,85,9,6,0,91,0,6,3,0,26,2,13,59,8,1,0,90,1,100,0,0,0,0,100,0,0,0,0,9,1,39,33,10,8,14,5,20,41,20,100,14,4,54,21,7,14,6,32,31,17,14,8,5,23,50,14,1,61,20,4,93,0,2,5,93,0,5,2,93,0,6,1,93,0,7,0,93,0,5,2,93,0,4,3,93,0,5,2,93,0,7,0,93,0,7,0,0,91,0,4,5,91,0,6,3,91,0,9,0,91,0,8,1,91,0,4,5,91,0,5,4,91,0,8,1,91,0,9,0,91,0,8,1,0,67,0,17,16,67,0,18,15,67,0,33,0,67,0,29,4,67,0,14,19,67,0,18,15,67,0,19,14,67,0,33,0,67,0,33,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,0,99,0,1,0,99,0,0,1,99,0,1,0,99,0,1,0,99,0,1,0,99,0,1,0,99,0,1,0,15,0,29,26,21,9,15,3,71,11,15,3,81,1,15,3,81,1,15,3,79,3,15,3,76,6,15,3,80,2,15,3,78,4,15,3,80,2,15,3,67,15,15,3,32,50,64,0,2,34,29,0,12,59,0,0,0,87,2,5,6,87,3,1,9,87,1,8,4,87,3,2,8,87,3,2,8,87,4,3,6,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,19,7,26,48,19,8,50,23,19,13,30,38,19,9,42,30,19,10,19,52,19,6,20,55,22,0,48,30,52,0,35,8,2,3,22,0,0,8,39,31,22,1,77,0,22,0,15,63,22,1,69,4,1,1,0,2,22,1,10,30,26,11,23,1,29,38,8,1,100,100,100,74,1,22,3,51,1,47,1,70,0,28,2,59,1,31,9,82,0,16,2,81,0,18,1,25,0,1,2,14,20,38,25,0,1,1,11,22,40,25,1,40,23,3,8,25,0,14,27,18,16,25,0,29,27,15,4,44,4,46,6,44,12,25,19,44,14,25,17,25,0,37,38,62,0,12,26,88,0,4,1,2,2,0,0,3,51,0,4,5,5,4,0,1,3,2,0,4,3,1,3,2,12,28,0,36,36,0,0,28,0,23,17,13,8,6,4,1,29,1,47,7,16,29,1,14,18,22,13,3,2.8703703703703702,2.307054777639675,2.3,1.5670212364724212,12.738461538461538,6.519866091121338,3.101449275362319,1.6551606243027033
ECU,Ecuador,Guayas,2021-02-08,2021-02-08,147,3,54200.62664987192,1,29813.7984661074,50,135,2136199.3635844574,96,5,5,137,2,18,127,2,9,136,5,32,110,3,35,109,3,29,115,3,26,118,6,10,131,5,7,135,5,4,138,4,7,136,5,28,114,5,3,139,4,41,102,142,1,2,2,129,0,12,6,138,1,4,4,115,1,18,13,112,0,23,12,118,2,19,8,121,3,12,11,137,0,5,5,140,1,5,1,143,0,4,0,140,0,7,0,119,0,16,12,144,1,2,0,106,2,23,16,12,0,24,111,123,0,7,17,12,0,77,58,70,0,25,52,122,0,3,22,0,122,14,11,0,133,0,10,4,0,40,2,23,82,16,1,1,128,1,146,0,0,1,0,147,0,0,0,0,17,1,46,37,29,17,26,11,38,46,26,147,26,12,48,34,27,26,12,33,38,38,26,11,10,17,83,26,6,71,32,12,131,0,4,12,131,0,11,5,131,0,15,1,131,0,15,1,131,0,12,4,131,0,13,3,131,0,12,4,131,0,16,0,131,0,14,2,0,119,0,12,16,119,0,21,7,119,0,28,0,119,0,26,2,119,0,12,16,119,0,21,7,119,0,25,3,119,0,27,1,119,0,25,3,0,110,0,16,21,110,0,25,12,110,0,36,1,110,0,36,1,110,0,14,23,110,0,22,15,110,0,30,7,110,0,37,0,110,0,36,1,0,147,0,0,147,0,0,147,0,0,147,0,0,147,0,0,147,0,0,147,0,0,147,0,0,147,0,0,0,145,0,2,0,145,0,1,1,145,0,2,0,145,0,1,1,145,0,2,0,145,0,2,0,145,0,2,0,25,0,58,33,18,13,26,6,105,10,26,6,113,2,26,6,115,0,26,6,105,10,26,6,105,10,26,6,113,2,26,6,106,9,26,6,111,4,26,6,93,22,26,6,47,68,100,0,1,46,50,0,11,86,0,0,0,125,11,6,5,125,11,4,7,125,0,21,1,125,9,7,6,125,11,4,7,125,10,3,9,147,0,0,0,147,0,0,0,147,0,0,0,147,0,0,0,147,0,0,0,147,0,0,0,147,0,0,0,147,0,0,0,147,0,0,0,147,0,0,0,147,0,0,0,147,0,0,0,28,16,47,56,28,8,78,33,28,18,45,56,28,17,52,50,28,17,43,59,28,15,41,63,30,0,64,53,83,0,41,12,1,10,31,0,2,13,38,63,31,1,114,1,32,0,21,94,32,0,102,8,1,1,0,3,32,0,29,38,30,18,34,1,54,44,11,3,147,147,147,100,0,47,0,69,0,77,1,102,0,44,1,95,0,43,9,104,0,43,0,106,0,41,0,36,0,1,3,14,29,64,36,0,2,5,13,30,61,36,0,47,46,9,9,36,0,27,34,26,24,36,1,40,46,11,13,61,7,76,3,61,15,47,24,61,11,57,18,37,1,60,49,98,0,16,33,133,2,1,1,1,3,0,1,5,74,1,7,6,1,8,0,1,4,3,0,4,9,1,1,6,21,45,0,52,49,1,0,45,0,17,30,26,17,10,1,1,50,2,83,6,6,50,1,14,37,33,7,5,2.77027027027027,1.7324248371471442,2.3684210526315788,1.4609938138050442,12.725274725274723,5.919958584813719,3.127659574468085,1.7427826134383608
