ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2.3,V2a..99,V2a.1,V2a.2,V2a.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V4_6..77,V4_6.1,V4_6.2,V4_6.3,V5a_1..99,V5a_1..77,V5a_1.0,V5a_1.1,V5a_2..99,V5a_2..77,V5a_2.0,V5a_2.1,V5a_3..99,V5a_3..77,V5a_3.0,V5a_3.1,V5a_4..99,V5a_4..77,V5a_4.0,V5a_4.1,V5a_5..99,V5a_5..77,V5a_5.0,V5a_5.1,V5a_6..99,V5a_6..77,V5a_6.0,V5a_6.1,V5a_7..99,V5a_7..77,V5a_7.0,V5a_7.1,V5a_8..99,V5a_8..77,V5a_8.0,V5a_8.1,V5a_9..99,V5a_9..77,V5a_9.0,V5a_9.1,V5a_10..99,V5b_1..99,V5b_1..77,V5b_1.0,V5b_1.1,V5b_2..99,V5b_2..77,V5b_2.0,V5b_2.1,V5b_3..99,V5b_3..77,V5b_3.0,V5b_3.1,V5b_4..99,V5b_4..77,V5b_4.0,V5b_4.1,V5b_5..99,V5b_5..77,V5b_5.0,V5b_5.1,V5b_6..99,V5b_6..77,V5b_6.0,V5b_6.1,V5b_7..99,V5b_7..77,V5b_7.0,V5b_7.1,V5b_8..99,V5b_8..77,V5b_8.0,V5b_8.1,V5b_9..99,V5b_9..77,V5b_9.0,V5b_9.1,V5b_10..99,V5c_1..99,V5c_1..77,V5c_1.0,V5c_1.1,V5c_2..99,V5c_2..77,V5c_2.0,V5c_2.1,V5c_3..99,V5c_3..77,V5c_3.0,V5c_3.1,V5c_4..99,V5c_4..77,V5c_4.0,V5c_4.1,V5c_5..99,V5c_5..77,V5c_5.0,V5c_5.1,V5c_6..99,V5c_6..77,V5c_6.0,V5c_6.1,V5c_7..99,V5c_7..77,V5c_7.0,V5c_7.1,V5c_8..99,V5c_8..77,V5c_8.0,V5c_8.1,V5c_9..99,V5c_9..77,V5c_9.0,V5c_9.1,V5c_10..99,V5d_1..99,V5d_1.0,V5d_2..99,V5d_2.0,V5d_2.1,V5d_3..99,V5d_3.0,V5d_4..99,V5d_4.0,V5d_4.1,V5d_5..99,V5d_5.0,V5d_6..99,V5d_6.0,V5d_7..99,V5d_7.0,V5d_8..99,V5d_8.0,V5d_9..99,V5d_9.0,V5d_10..99,V6_1..99,V6_1.0,V6_1.1,V6_2..99,V6_2.0,V6_2.1,V6_3..99,V6_3.0,V6_3.1,V6_4..99,V6_4.0,V6_4.1,V6_5..99,V6_5.0,V6_5.1,V6_6..99,V6_6.0,V6_6.1,V6_7..99,V6_7.0,V6_7.1,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_1..77,V10_1.0,V10_1.1,V10_2..99,V10_2..77,V10_2.0,V10_2.1,V10_3..99,V10_3..77,V10_3.0,V10_3.1,V10_4..99,V10_4..77,V10_4.0,V10_4.1,V10_5..99,V10_5..77,V10_5.0,V10_5.1,V10_6..99,V10_6..77,V10_6.0,V10_6.1,V10_7..99,V10_7..77,V10_7.0,V10_7.1,V10_8..99,V10_8..77,V10_8.0,V10_8.1,V10_9..99,V10_9..77,V10_9.0,V10_9.1,V10_10..99,V10_10..77,V10_10.0,V10_10.1,V11..99,V11..77,V11.2,V12..99,V12.1,V12.2,V13..99,V15..99,V16..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.2,B13_2..99,B13_2..77,B13_2.2,B13_3..99,B13_3..77,B13_3.2,B13_4..99,B13_4..77,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9a..99,C9a..77,C9a.1,C9a.2,C9a.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7.1,D7.2,D8..99,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
GN,GIN,Guinea,Conakry,2021-02-12,2021-02-06,100,2,192572.79145822892,1,142562.00069420002,6,82,14486505.63947477,28,9,4,87,6,10,84,8,2,90,6,28,66,7,8,85,5,8,87,7,2,91,8,5,87,8,1,91,9,5,86,7,4,89,7,17,76,8,3,89,9,13,78,96,0,0,4,90,0,3,7,98,0,1,1,72,1,7,20,92,1,3,4,92,1,1,6,98,0,2,0,95,0,3,2,99,0,0,1,95,1,2,2,96,0,1,3,83,1,5,11,97,0,3,87,0,9,4,17,1,5,77,95,3,2,17,2,44,37,57,0,19,24,81,0,19,0,81,0,3,16,0,97,0,3,39,0,18,43,19,2,3,73,3,97,1,1,0,1,97,1,1,1,23,1,32,21,14,9,30,23,20,15,12,100,30,14,25,16,15,30,16,23,18,13,30,20,15,13,22,30,15,26,15,14,92,0,6,2,92,0,6,2,92,0,4,4,92,0,5,3,92,0,6,2,92,0,6,2,92,0,8,0,92,0,7,1,92,0,6,2,0,86,0,7,7,86,0,9,5,86,0,7,7,86,0,10,4,86,0,8,6,86,0,10,4,86,0,14,0,86,0,13,1,86,0,12,2,0,81,0,9,10,81,0,19,0,81,0,15,4,81,0,18,1,81,0,9,10,81,0,8,11,81,0,16,3,81,0,18,1,81,0,17,2,0,99,1,99,1,0,99,1,99,0,1,99,1,99,1,99,1,99,1,99,1,0,85,14,1,85,4,11,85,9,6,85,6,9,85,11,4,85,13,2,85,13,2,27,1,21,15,16,20,28,4,68,0,28,4,68,0,28,4,68,0,28,4,67,1,28,4,63,5,28,4,67,1,28,4,67,1,28,4,67,1,28,4,65,3,28,4,11,57,97,0,3,72,2,26,0,0,0,83,6,3,8,83,7,6,4,83,4,11,2,83,5,4,8,83,7,4,6,83,6,2,9,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,32,9,47,12,32,11,25,32,32,12,21,35,32,10,30,28,32,12,26,30,32,8,28,32,36,25,39,75,0,6,9,2,8,37,1,3,8,22,29,37,0,60,3,39,1,13,47,39,0,23,18,13,2,1,4,39,1,25,12,12,11,39,0,15,26,16,4,100,39,2,1,55,3,39,1,2,48,10,55,1,34,10,77,2,16,5,81,1,13,5,71,1,20,8,76,1,20,3,72,0,22,6,41,0,2,0,9,24,24,41,1,1,2,8,18,29,46,3,26,10,8,7,46,1,19,7,12,15,46,1,24,13,9,7,66,3,29,2,66,8,13,13,66,9,20,5,49,27,24,76,7,17,94,1,2,0,1,0,0,0,2,67,0,0,3,1,7,0,1,4,2,0,2,3,2,0,2,6,69,1,27,2,1,0,69,5,13,8,4,0,1,71,0,20,9,0,71,12,10,3,1,3,3.6969696969696964,3.787189331193125,1.3333333333333333,0.5773502691896257,10.88888888888889,6.350852961085883,3.6666666666666665,3.530090432487312
GN,GIN,Guinea,Conakry,2021-02-13,2021-02-07,100,2,192572.79145822892,1,142562.00069420002,7,85,15139861.375802562,31,9,5,86,7,10,83,7,2,91,6,28,66,7,9,84,4,11,85,7,2,91,9,6,85,8,3,89,9,6,85,7,4,89,6,15,79,8,3,89,8,15,77,95,0,0,5,90,0,4,6,98,0,1,1,72,2,7,19,91,1,3,5,89,2,2,7,98,0,2,0,94,0,4,2,97,0,2,1,94,1,3,2,96,0,1,3,85,1,5,9,97,0,3,85,1,10,4,14,1,6,79,94,4,2,14,2,45,39,56,0,19,25,81,0,19,0,81,0,4,15,0,96,1,3,36,0,23,41,17,2,3,75,3,97,1,1,0,1,97,1,1,1,21,1,31,22,13,12,29,26,19,15,11,100,29,16,25,15,15,29,17,20,19,15,29,25,13,15,18,29,16,23,17,15,89,0,8,3,89,0,7,4,89,0,5,6,89,0,7,4,89,0,9,2,89,0,8,3,89,0,10,1,89,0,10,1,89,0,9,2,0,87,0,6,7,87,0,7,6,87,0,7,6,87,0,9,4,87,0,7,6,87,0,11,2,87,0,13,0,87,0,12,1,87,0,12,1,0,80,0,9,11,80,0,18,2,80,0,16,4,80,0,19,1,80,0,8,12,80,0,10,10,80,0,16,4,80,0,18,2,80,0,18,2,0,99,1,99,1,0,99,1,99,0,1,99,1,99,1,99,1,99,1,99,1,0,85,15,0,85,3,12,85,8,7,85,5,10,85,11,4,85,12,3,85,13,2,26,1,25,20,13,15,27,4,69,0,27,4,68,1,27,4,69,0,27,4,68,1,27,4,64,5,27,4,68,1,27,4,69,0,27,4,68,1,27,4,65,4,27,4,11,58,94,0,6,69,1,30,0,0,0,78,9,3,10,78,8,8,6,78,5,13,4,78,7,6,9,78,10,4,8,78,9,3,10,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,30,10,47,13,30,13,27,30,30,14,23,33,30,13,30,27,30,15,27,28,30,12,26,32,34,28,38,72,0,7,9,2,10,35,1,3,10,21,30,35,0,61,4,37,1,14,48,37,0,24,18,10,4,2,5,37,1,24,12,17,9,37,0,14,28,17,4,100,37,2,2,55,4,37,1,4,50,8,55,1,34,10,75,2,18,5,79,0,14,7,71,1,19,9,75,1,19,5,74,0,21,5,39,0,2,0,8,25,26,39,1,1,2,5,20,32,44,2,28,10,9,7,44,1,19,9,12,15,44,1,23,13,11,8,66,5,27,2,66,11,10,13,66,9,20,5,46,25,29,71,11,18,90,2,3,0,0,0,1,0,4,65,1,0,5,2,4,1,0,5,2,0,4,3,2,0,2,4,65,1,28,4,1,1,65,6,14,11,3,0,1,68,0,24,7,1,68,13,9,5,2,3,3.8918918918918926,3.5884365504878133,1.25,0.5,9.428571428571429,6.014972500343969,3.6296296296296298,3.443479324397034
GN,GIN,Guinea,Conakry,2021-02-14,2021-02-08,100,2,192572.79145822892,1,142562.00069420002,8,84,13804722.876759723,31,11,5,84,7,9,84,8,1,91,5,29,66,7,9,84,5,10,85,7,2,91,9,5,86,8,3,89,11,5,84,7,5,88,5,16,79,8,3,89,7,15,78,95,0,0,5,91,1,3,5,99,0,0,1,71,2,9,18,91,1,3,5,90,2,2,6,98,1,1,0,95,0,4,1,97,0,2,1,95,1,3,1,95,0,2,3,84,1,6,9,97,0,3,85,2,8,5,15,1,7,77,94,3,3,16,2,42,40,59,0,15,26,85,0,15,0,85,0,3,12,0,97,1,2,34,0,24,42,20,2,1,74,3,99,0,1,0,0,99,0,0,1,22,1,31,24,10,12,31,22,15,20,12,100,31,15,23,17,14,31,15,17,21,16,31,22,12,18,17,31,15,22,19,13,89,0,8,3,89,0,6,5,89,0,5,6,89,0,8,3,89,0,9,2,89,0,8,3,89,0,10,1,89,0,10,1,89,0,9,2,0,90,0,5,5,90,0,5,5,90,0,5,5,90,0,7,3,90,0,5,5,90,0,9,1,90,0,10,0,90,0,9,1,90,0,9,1,0,79,0,10,11,79,0,17,4,79,0,18,3,79,0,21,0,79,0,8,13,79,0,13,8,79,0,18,3,79,0,18,3,79,0,20,1,0,99,1,99,1,0,99,1,99,0,1,99,1,99,1,99,1,99,1,99,1,0,87,13,0,87,3,10,87,8,5,87,4,9,87,10,3,87,10,3,87,12,1,30,0,24,18,14,14,31,3,66,0,31,3,64,2,31,3,66,0,31,3,65,1,31,3,61,5,31,3,65,1,31,3,66,0,31,3,65,1,31,3,65,1,31,3,9,57,94,0,6,69,1,30,0,0,0,77,11,1,11,77,9,8,6,77,5,14,4,77,8,6,9,77,10,6,7,77,10,4,9,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,35,9,42,14,35,11,24,30,35,13,22,30,35,11,26,28,35,13,26,26,35,10,24,31,38,25,37,75,0,7,9,1,8,38,2,3,10,20,27,38,2,55,5,40,2,11,47,40,0,21,20,8,4,2,5,40,1,26,11,14,8,40,0,12,26,17,5,100,41,2,2,51,4,42,1,4,45,8,60,1,31,8,78,2,15,5,80,1,14,5,75,1,16,8,76,1,19,4,76,1,19,4,44,0,2,0,8,22,24,44,1,1,1,6,16,31,50,1,25,10,8,6,50,1,18,8,10,13,50,1,22,10,10,7,70,5,23,2,70,10,10,10,70,8,17,5,52,23,25,75,9,16,91,1,2,0,0,0,1,0,5,68,1,0,5,2,3,1,0,4,2,1,4,2,3,0,1,3,67,0,27,4,1,1,67,6,13,11,2,0,1,68,1,23,7,1,68,13,9,6,2,2,4.088235294117647,3.646232152874522,1.2,0.44721359549995787,10.333333333333334,6.27571632442189,3.2692307692307696,3.2931163636615373
GN,GIN,Guinea,Conakry,2021-02-15,2021-02-09,100,2,192572.79145822892,1,142562.00069420002,8,88,13508201.623620618,33,11,6,83,8,9,83,11,1,88,8,29,63,9,10,81,9,11,80,10,2,88,12,3,85,11,3,86,11,7,82,9,6,85,9,17,74,10,2,88,8,17,75,94,0,1,5,91,1,3,5,99,0,0,1,71,2,10,17,90,2,3,5,89,2,1,8,98,1,1,0,97,1,2,0,97,0,2,1,93,2,4,1,94,1,3,2,83,0,7,10,98,0,2,83,2,10,5,11,1,7,81,94,4,2,13,1,39,47,62,0,13,25,87,0,13,0,87,0,4,9,0,96,1,3,28,0,24,48,16,0,1,80,3,99,0,1,0,0,99,0,0,1,18,1,29,29,11,12,28,20,19,21,12,100,28,15,23,19,15,28,17,18,22,15,28,24,12,18,18,28,19,22,18,13,89,0,7,4,89,0,6,5,89,0,5,6,89,0,8,3,89,0,9,2,89,0,7,4,89,0,10,1,89,0,10,1,89,0,9,2,0,89,0,5,6,89,0,7,4,89,0,7,4,89,0,8,3,89,0,6,5,89,0,10,1,89,0,11,0,89,0,10,1,89,0,10,1,0,74,0,13,13,74,0,19,7,74,0,22,4,74,0,25,1,74,0,11,15,74,0,16,10,74,0,22,4,74,0,23,3,74,0,25,1,0,99,1,99,1,0,99,1,99,0,1,99,1,99,1,99,1,99,1,99,1,0,87,13,0,87,4,9,87,8,5,87,5,8,87,10,3,87,9,4,87,12,1,27,1,26,18,13,15,28,3,69,0,28,3,67,2,28,3,69,0,28,3,68,1,28,3,67,2,28,3,68,1,28,3,68,1,28,3,68,1,28,3,68,1,28,3,8,61,93,0,7,67,1,32,0,0,0,76,12,3,9,76,12,7,5,76,8,13,3,76,10,7,7,76,13,6,5,76,14,3,7,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,32,9,46,13,32,12,23,33,32,14,19,35,32,12,26,30,32,13,25,30,32,10,26,32,34,29,37,71,0,11,8,2,8,34,2,4,10,23,27,34,2,60,4,36,3,13,48,36,0,21,22,7,6,3,5,36,1,27,10,14,12,36,0,12,27,20,5,100,38,1,3,54,4,40,1,3,46,10,55,1,33,11,78,2,14,6,82,1,11,6,74,1,14,11,76,1,18,5,74,1,18,7,43,0,2,0,7,22,26,43,1,1,0,6,18,31,49,2,24,12,6,7,49,1,16,9,14,11,49,1,22,12,9,7,68,7,22,3,68,16,8,8,68,11,17,4,51,24,25,75,10,15,91,1,2,0,0,0,1,0,5,67,1,0,6,2,3,1,0,2,1,1,6,2,3,1,1,3,65,0,28,5,1,1,65,7,13,13,1,0,1,66,1,22,10,1,66,13,12,4,2,3,3.923076923076923,3.5421121812350105,1.2,0.44721359549995787,9.76923076923077,6.6351047757074175,3.607142857142857,3.281138981493014
GN,GIN,Guinea,Conakry,2021-02-16,2021-02-10,100,3,349041.3252027339,2,299030.534438705,12,91,12195667.088678453,33,12,8,80,9,9,82,11,0,89,9,30,61,10,8,82,10,13,77,11,2,87,13,3,84,11,5,84,11,3,86,10,5,85,9,21,70,11,3,86,9,15,76,92,0,1,7,91,2,2,5,100,0,0,0,70,2,9,19,92,1,3,4,87,2,2,9,98,1,1,0,97,1,2,0,95,1,3,1,97,1,2,0,95,1,2,2,79,1,9,11,97,0,3,85,2,8,5,8,1,9,82,92,5,3,11,1,40,48,61,0,12,27,88,0,12,0,88,0,3,9,0,97,1,2,25,1,23,51,15,0,0,82,3,100,0,0,0,0,100,0,0,0,16,1,29,32,11,11,28,21,22,20,9,100,28,16,25,18,13,28,19,19,20,14,28,27,9,18,18,28,20,21,20,11,90,0,7,3,90,0,6,4,90,0,6,4,90,0,8,2,90,0,7,3,90,0,6,4,90,0,9,1,90,0,10,0,90,0,9,1,0,89,0,3,8,89,0,7,4,89,0,8,3,89,0,9,2,89,0,5,6,89,0,8,3,89,0,11,0,89,0,10,1,89,0,10,1,0,71,0,14,15,71,0,19,10,71,0,27,2,71,0,28,1,71,0,11,18,71,0,18,11,71,0,24,5,71,0,26,3,71,0,27,2,0,100,0,100,0,0,100,0,100,0,0,100,0,100,0,100,0,100,0,100,0,0,92,8,0,92,2,6,92,3,5,92,3,5,92,6,2,92,5,3,92,8,0,28,1,27,17,16,11,30,3,67,0,30,3,65,2,30,3,67,0,30,3,65,2,30,3,64,3,30,3,66,1,30,3,66,1,30,3,66,1,30,3,66,1,30,3,10,57,93,0,7,67,3,30,0,0,0,78,12,2,8,78,13,5,4,78,7,12,3,78,10,7,5,78,13,4,5,78,14,2,6,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,34,8,45,13,34,13,23,30,34,13,24,29,34,11,29,26,34,13,22,31,34,10,26,30,35,34,31,66,0,13,11,2,8,36,2,5,8,22,27,36,3,57,4,38,3,15,44,38,0,16,22,12,5,3,4,38,1,21,12,16,12,38,1,12,23,22,4,100,40,2,2,53,3,43,1,2,46,8,56,1,33,10,78,1,16,5,77,2,14,7,71,2,17,10,79,1,15,5,74,1,17,8,46,0,0,1,6,20,27,46,1,0,0,7,16,30,52,2,24,9,5,8,52,1,14,10,15,8,52,1,21,11,13,2,69,7,21,3,69,15,8,8,69,10,18,3,53,27,20,80,11,9,90,1,2,0,0,0,1,0,6,63,1,0,6,2,3,1,0,4,1,1,6,3,4,1,0,4,66,0,27,5,0,2,66,7,12,13,0,0,2,67,1,21,10,1,67,11,11,5,3,3,3.571428571428572,3.0294719586805976,1.5,0.8366600265340757,8.37037037037037,6.906786785742246,3.689655172413793,2.867346312681342
GN,GIN,Guinea,Conakry,2021-02-17,2021-02-12,100,4,537641.3254982609,3,487630.534734232,11,92,9961295.559015157,37,12,9,79,11,10,79,12,1,87,11,30,59,10,9,81,12,16,72,11,4,85,15,4,81,13,5,82,11,4,85,12,5,83,11,20,69,13,4,83,10,18,72,91,0,2,7,90,2,3,5,99,0,1,0,70,2,10,18,91,1,3,5,84,2,3,11,96,1,2,1,96,1,3,0,95,1,3,1,96,1,2,1,95,1,2,2,80,1,10,9,96,0,4,82,2,9,7,8,0,8,84,93,4,3,11,1,38,50,63,1,10,26,90,0,10,0,90,0,2,8,0,98,1,1,24,1,21,54,15,0,0,83,2,100,0,0,0,0,100,0,0,0,16,1,31,33,8,11,25,20,27,19,9,100,25,15,29,16,15,25,19,25,16,15,25,26,13,14,22,25,20,27,16,12,89,0,7,4,89,0,7,4,89,0,7,4,89,0,9,2,89,0,9,2,89,0,6,5,89,0,9,2,89,0,11,0,89,0,10,1,0,92,0,2,6,92,0,5,3,92,0,7,1,92,0,7,1,92,0,3,5,92,0,6,2,92,0,8,0,92,0,8,0,92,0,7,1,0,69,0,15,16,69,0,21,10,69,0,29,2,69,0,30,1,69,0,13,18,69,0,19,12,69,0,26,5,69,0,28,3,69,0,28,3,0,100,0,100,0,0,100,0,100,0,0,100,0,100,0,100,0,100,0,100,0,0,94,6,0,94,2,4,94,1,5,94,2,4,94,5,1,94,4,2,94,6,0,25,1,26,17,19,12,27,2,71,0,27,2,69,2,27,2,71,0,27,2,69,2,27,2,69,2,27,2,70,1,27,2,70,1,27,2,70,1,27,2,70,1,27,2,9,62,94,0,6,62,4,34,0,0,0,80,12,3,5,80,12,3,5,80,8,9,3,80,10,6,4,80,12,5,3,80,12,3,5,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,29,7,49,15,29,12,26,33,29,12,26,33,29,11,28,32,29,12,22,37,29,9,25,37,29,37,34,63,0,15,12,2,8,30,1,6,10,23,30,30,5,61,4,31,3,14,52,31,0,20,24,11,7,4,3,31,2,24,12,19,12,32,1,16,23,22,6,100,34,2,2,58,4,37,1,2,53,7,51,1,37,11,74,1,18,7,74,2,16,8,72,2,16,10,78,1,16,5,75,1,17,7,39,0,0,1,7,20,33,39,1,0,1,8,14,37,44,2,28,10,4,12,44,1,17,9,16,13,44,1,25,11,15,4,65,8,24,3,65,18,8,9,65,13,17,5,46,30,24,76,11,13,90,1,2,0,0,0,1,0,6,60,1,0,5,2,2,3,1,5,1,1,5,3,4,1,0,6,60,0,34,4,0,2,60,9,13,14,2,1,1,61,1,25,11,2,61,12,11,7,4,5,3.744186046511628,3.395326081933488,1.6,0.8944271909999157,8.064516129032258,6.697937413218927,3.882352941176471,2.760815710403226
