ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2.3,V2a..99,V2a..77,V2a.1,V2a.2,V2a.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V4_6..77,V4_6.1,V4_6.2,V4_6.3,V5a_1..99,V5a_1..77,V5a_1.0,V5a_1.1,V5a_2..99,V5a_2..77,V5a_2.0,V5a_2.1,V5a_3..99,V5a_3..77,V5a_3.0,V5a_3.1,V5a_4..99,V5a_4..77,V5a_4.0,V5a_4.1,V5a_5..99,V5a_5..77,V5a_5.0,V5a_5.1,V5a_6..99,V5a_6..77,V5a_6.0,V5a_6.1,V5a_7..99,V5a_7..77,V5a_7.0,V5a_7.1,V5a_8..99,V5a_8..77,V5a_8.0,V5a_8.1,V5a_9..99,V5a_9..77,V5a_9.0,V5a_9.1,V5a_10..99,V5a_10..77,V5a_10.0,V5a_10.1,V5b_1..99,V5b_1..77,V5b_1.0,V5b_1.1,V5b_2..99,V5b_2..77,V5b_2.0,V5b_2.1,V5b_3..99,V5b_3..77,V5b_3.0,V5b_3.1,V5b_4..99,V5b_4..77,V5b_4.0,V5b_4.1,V5b_5..99,V5b_5..77,V5b_5.0,V5b_5.1,V5b_6..99,V5b_6..77,V5b_6.0,V5b_6.1,V5b_7..99,V5b_7..77,V5b_7.0,V5b_7.1,V5b_8..99,V5b_8..77,V5b_8.0,V5b_8.1,V5b_9..99,V5b_9..77,V5b_9.0,V5b_9.1,V5b_10..99,V5b_10..77,V5b_10.0,V5b_10.1,V5c_1..99,V5c_1..77,V5c_1.0,V5c_1.1,V5c_2..99,V5c_2..77,V5c_2.0,V5c_2.1,V5c_3..99,V5c_3..77,V5c_3.0,V5c_3.1,V5c_4..99,V5c_4..77,V5c_4.0,V5c_4.1,V5c_5..99,V5c_5..77,V5c_5.0,V5c_5.1,V5c_6..99,V5c_6..77,V5c_6.0,V5c_6.1,V5c_7..99,V5c_7..77,V5c_7.0,V5c_7.1,V5c_8..99,V5c_8..77,V5c_8.0,V5c_8.1,V5c_9..99,V5c_9..77,V5c_9.0,V5c_9.1,V5c_10..99,V5c_10..77,V5c_10.0,V5c_10.1,V5d_1..99,V5d_1.0,V5d_1.1,V5d_2..99,V5d_2.0,V5d_2.1,V5d_3..99,V5d_3.0,V5d_3.1,V5d_4..99,V5d_4.0,V5d_4.1,V5d_5..99,V5d_5.0,V5d_5.1,V5d_6..99,V5d_6.0,V5d_6.1,V5d_7..99,V5d_7.0,V5d_7.1,V5d_8..99,V5d_8.0,V5d_8.1,V5d_9..99,V5d_9.0,V5d_9.1,V5d_10..99,V5d_10.0,V5d_10.1,V6_1..99,V6_1..77,V6_1.0,V6_1.1,V6_2..99,V6_2..77,V6_2.0,V6_2.1,V6_3..99,V6_3..77,V6_3.0,V6_3.1,V6_4..99,V6_4..77,V6_4.0,V6_4.1,V6_5..99,V6_5..77,V6_5.0,V6_5.1,V6_6..99,V6_6..77,V6_6.0,V6_6.1,V6_7..99,V6_7..77,V6_7.0,V6_7.1,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_1..77,V10_1.0,V10_1.1,V10_2..99,V10_2..77,V10_2.0,V10_2.1,V10_3..99,V10_3..77,V10_3.0,V10_3.1,V10_4..99,V10_4..77,V10_4.0,V10_4.1,V10_5..99,V10_5..77,V10_5.0,V10_5.1,V10_6..99,V10_6..77,V10_6.0,V10_6.1,V10_7..99,V10_7..77,V10_7.0,V10_7.1,V10_8..99,V10_8..77,V10_8.0,V10_8.1,V10_9..99,V10_9..77,V10_9.0,V10_9.1,V10_10..99,V10_10..77,V10_10.0,V10_10.1,V11..99,V11..77,V11.1,V11.2,V12..99,V12..77,V12.1,V12.2,V13..99,V13..77,V13.1,V13.2,V13.3,V13.4,V15..99,V15..77,V15.1,V15.2,V16..99,V16..77,V16.1,V16.2,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9a..99,C12..99,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
NZL,New Zealand,Auckland,2021-03-02,2021-03-02,199,2,10238.79360760537,0,0,5,195,903597.932721636,158,0,3,196,0,16,183,0,3,196,0,36,163,0,41,158,0,21,178,0,14,185,0,2,197,0,13,186,0,2,197,0,10,189,0,33,166,0,3,196,1,37,161,196,0,2,1,183,1,11,4,196,0,1,2,163,1,7,28,158,1,15,25,178,0,9,12,185,1,10,3,197,0,1,1,186,0,4,9,197,0,0,2,189,1,4,5,166,1,13,19,196,0,1,2,162,1,13,23,4,0,4,191,196,0,1,2,5,3,79,112,120,1,24,54,175,0,22,2,175,1,23,0,198,0,0,1,35,2,10,152,7,1,3,185,3,196,0,3,0,0,196,0,0,3,0,10,0,104,44,27,14,16,3,55,96,29,16,4,75,76,28,16,3,78,77,25,16,6,24,88,65,16,1,120,49,13,185,0,8,6,185,0,8,6,185,0,8,6,185,0,11,3,185,0,8,6,185,0,10,4,185,0,12,2,185,0,12,2,185,0,12,2,185,0,8,6,173,0,8,18,173,0,20,6,173,0,22,4,173,0,25,1,173,0,8,18,173,0,12,14,173,0,26,0,173,0,26,0,173,0,23,3,173,0,26,0,156,0,23,20,156,0,33,10,156,0,42,1,156,0,40,3,156,0,18,25,156,0,16,27,156,0,40,3,156,0,43,0,156,0,39,4,156,0,43,0,199,0,0,199,0,0,199,0,0,199,0,0,199,0,0,199,0,0,199,0,0,199,0,0,199,0,0,199,0,0,189,1,9,0,189,1,0,9,189,1,2,7,189,1,3,6,189,1,7,2,189,1,9,0,189,1,7,2,16,3,44,34,64,38,13,4,141,41,13,4,176,6,13,4,171,11,13,4,170,12,13,4,140,42,13,4,176,6,13,4,168,14,13,4,164,18,13,4,160,22,13,4,98,84,99,0,8,92,41,0,20,138,28,0,43,63,31,34,53,1,0,145,53,2,0,144,189,3,1,6,189,3,4,3,189,4,1,5,189,2,6,2,189,3,5,2,189,3,3,4,199,0,0,0,199,0,0,0,199,0,0,0,199,0,0,0,199,0,0,0,199,0,0,0,199,0,0,0,199,0,0,0,199,0,0,0,199,0,0,0,199,0,0,0,199,0,0,0,14,5,47,133,14,1,81,103,14,4,18,163,14,2,38,145,14,3,3,179,14,2,4,179,16,1,41,141,158,0,29,4,4,4,21,1,0,11,55,111,21,0,177,1,23,4,24,148,23,0,43,43,32,21,27,10,23,1,55,40,60,20,24,3,56,69,33,14,199,199,152,0,33,14,118,1,65,15,181,0,10,8,161,1,11,26,196,0,2,1,195,0,4,0,26,0,3,6,25,20,119,26,0,4,8,25,22,114,28,4,32,45,53,37,28,1,9,16,40,105,28,0,18,37,50,66,146,3,44,6,146,8,11,34,146,8,13,32,30,0,95,74,125,0,22,52,177,0,4,0,1,2,1,2,12,83,0,2,9,5,18,3,5,14,8,0,1,13,1,4,4,29,38,1,58,98,2,2,38,0,24,34,25,23,32,16,7,41,4,100,37,17,41,1,27,37,61,23,9,5.823529411764706,7.385920438800524,1.5,0.7071067811865476,12.93,5.648255061069687,3,1.5331827518757672
NZL,New Zealand,Auckland,2021-03-03,2021-03-03,210,0,0,0,0,15,205,880194.6051947351,164,1,0,209,1,14,195,0,3,207,1,31,178,0,15,195,1,29,180,0,8,202,0,5,205,1,5,204,1,2,207,1,7,202,0,41,169,1,5,204,1,25,184,210,0,0,0,196,0,4,10,207,0,2,1,179,0,5,26,195,0,7,8,181,0,7,22,202,0,4,4,205,0,2,3,205,0,1,4,208,0,0,2,203,0,4,3,169,0,10,31,205,0,2,3,185,0,11,14,5,0,8,197,202,0,6,2,6,2,80,122,130,0,14,66,196,0,14,0,196,0,14,0,210,0,0,0,22,1,15,172,8,0,5,196,1,205,0,5,0,0,205,0,1,4,0,14,0,112,52,19,13,25,5,59,104,17,25,4,82,79,20,25,4,86,79,16,25,5,23,111,46,25,3,113,62,7,198,0,6,6,198,0,8,4,198,0,9,3,198,0,10,2,198,0,8,4,198,0,12,0,198,0,12,0,198,0,11,1,198,0,12,0,198,0,9,3,191,1,11,7,191,1,13,5,191,1,15,3,191,1,17,1,191,1,2,16,191,1,10,8,191,1,18,0,191,1,18,0,191,1,17,1,191,1,16,2,161,0,22,27,161,0,37,12,161,0,49,0,161,0,48,1,161,0,22,27,161,0,24,25,161,0,47,2,161,0,49,0,161,0,45,4,161,0,49,0,210,0,0,210,0,0,210,0,0,210,0,0,210,0,0,210,0,0,210,0,0,210,0,0,210,0,0,210,0,0,204,1,5,0,204,1,4,1,204,1,4,1,204,1,4,1,204,1,4,1,204,1,3,2,204,1,4,1,26,1,36,37,55,55,23,5,154,28,23,5,176,6,23,5,176,6,23,5,171,11,23,5,147,35,23,5,180,2,23,5,168,14,23,5,169,13,23,5,164,18,23,5,84,98,109,0,4,97,46,0,20,144,32,1,60,55,37,25,49,1,3,157,52,1,4,153,195,5,1,9,195,5,1,9,195,5,1,9,195,3,7,5,195,5,2,8,195,3,5,7,210,0,0,0,210,0,0,0,210,0,0,0,210,0,0,0,210,0,0,0,210,0,0,0,210,0,0,0,210,0,0,0,210,0,0,0,210,0,0,0,210,0,0,0,210,0,0,0,26,2,46,136,26,1,87,96,26,3,20,161,26,1,52,131,26,2,6,176,26,2,6,176,26,0,41,143,169,0,24,7,6,4,26,0,2,14,58,110,26,1,182,1,28,1,29,152,28,0,52,36,25,23,30,16,28,0,73,45,41,23,29,0,49,79,41,12,210,210,164,1,29,16,123,1,65,21,190,0,9,11,158,2,16,34,204,0,1,5,204,0,5,1,31,0,4,3,16,22,134,31,0,3,6,20,23,127,33,2,22,51,55,47,33,0,8,18,22,129,33,0,17,32,34,94,161,1,37,11,161,5,6,38,161,3,10,36,35,2,102,71,139,0,26,45,184,1,5,0,1,1,0,2,16,83,0,3,9,3,10,4,11,17,8,0,7,9,3,5,7,31,40,3,65,97,3,2,40,0,16,33,40,24,28,21,8,45,7,105,33,20,45,0,35,40,48,32,10,4.566265060240964,6.64646021887451,1.875,1.3562026818605375,12.535031847133759,5.918819033302104,2.892405063291139,1.4123452196938375
NZL,New Zealand,Canterbury,2021-03-03,2021-03-02,100,1,4487.41164023653,1,4487.41164023653,4,98,461019.00548707595,79,0,1,99,0,11,89,0,5,95,0,24,76,0,12,88,0,15,85,0,10,90,0,4,96,0,4,96,0,0,100,0,12,88,0,21,79,0,0,100,0,9,91,99,0,1,0,89,1,4,6,95,0,3,2,76,1,4,19,88,1,6,5,85,1,3,11,90,1,5,4,96,0,3,1,96,0,2,2,100,0,0,0,88,1,6,5,79,0,8,13,100,0,0,0,91,0,3,6,2,0,3,95,98,0,1,1,3,2,27,68,73,0,3,24,97,0,2,1,97,0,3,0,100,0,0,0,9,3,3,85,5,0,1,94,0,99,0,1,0,0,99,0,0,1,0,6,0,57,22,8,7,8,3,31,51,7,8,2,45,38,7,8,1,45,39,7,8,2,13,51,26,8,1,63,26,2,93,0,2,5,93,0,6,1,93,0,6,1,93,0,7,0,93,0,3,4,93,0,5,2,93,0,7,0,93,0,7,0,93,0,7,0,93,0,5,2,92,0,4,4,92,0,6,2,92,0,6,2,92,0,8,0,92,0,3,5,92,0,3,5,92,0,8,0,92,0,8,0,92,0,8,0,92,0,8,0,78,1,10,11,78,1,16,5,78,1,21,0,78,1,19,2,78,1,13,8,78,1,12,9,78,1,21,0,78,1,21,0,78,1,21,0,78,1,21,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,97,0,3,0,97,0,2,1,97,0,2,1,97,0,3,0,97,0,3,0,97,0,3,0,97,0,1,2,8,0,10,26,33,23,8,3,65,24,8,3,84,5,8,3,86,3,8,3,80,9,8,3,65,24,8,3,86,3,8,3,83,6,8,3,79,10,8,3,70,19,8,3,55,34,54,1,2,43,21,1,10,68,13,0,30,23,22,12,21,0,2,77,21,1,0,78,98,1,0,1,98,1,0,1,98,1,0,1,98,1,0,1,98,1,0,1,98,0,1,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,8,2,47,43,8,0,60,32,8,2,44,46,8,0,59,33,8,2,29,61,8,2,7,83,9,1,49,41,51,0,19,12,5,13,10,0,0,4,27,59,10,1,89,0,11,0,25,64,11,0,1,4,8,7,62,7,11,0,21,14,25,29,11,0,3,19,39,28,100,100,54,0,9,37,41,1,4,54,57,1,3,39,42,0,5,53,72,0,4,24,93,0,4,3,13,0,0,1,7,8,71,13,0,0,3,6,17,61,13,2,10,24,23,28,13,1,2,4,16,64,13,1,8,12,28,38,80,1,15,4,80,2,6,12,80,2,8,10,13,0,58,29,71,0,5,24,95,0,1,0,1,0,0,1,2,40,0,2,7,4,4,2,1,7,6,0,3,5,1,2,3,13,17,3,34,46,0,0,17,0,8,14,6,14,23,12,6,19,5,50,14,12,19,3,13,23,30,10,2,3.5434782608695654,3.0601853374455783,1.5,0.7071067811865476,12.18421052631579,5.021847007667702,2.5526315789473686,1.3603405146467826
NZL,New Zealand,Waikato,2021-03-03,2021-03-02,100,0,0,0,0,6,98,383790.569282248,77,2,1,97,2,13,85,2,4,94,3,24,73,3,19,78,3,18,79,3,4,93,3,2,95,3,8,89,2,1,97,3,7,90,3,21,76,3,3,94,3,11,86,99,0,1,0,87,2,4,7,96,1,2,1,76,2,5,17,81,1,5,13,82,1,8,9,96,1,2,1,98,1,0,1,92,1,4,3,99,0,1,0,93,1,1,5,79,1,8,12,97,1,1,1,89,2,5,4,2,0,3,95,97,0,3,0,3,1,29,67,71,0,2,27,98,0,2,0,98,0,2,0,100,0,0,0,6,2,2,90,3,0,2,95,0,98,1,1,0,0,98,1,0,1,0,6,0,47,23,13,11,9,3,20,55,13,9,3,31,42,15,9,2,32,44,13,9,4,7,58,22,9,0,52,34,5,89,0,3,8,89,0,11,0,89,0,8,3,89,0,9,2,89,0,8,3,89,0,9,2,89,0,11,0,89,0,10,1,89,0,9,2,89,0,9,2,87,0,7,6,87,0,11,2,87,0,12,1,87,0,12,1,87,0,8,5,87,0,11,2,87,0,13,0,87,0,13,0,87,0,10,3,87,0,13,0,77,0,13,10,77,0,17,6,77,0,23,0,77,0,21,2,77,0,9,14,77,0,14,9,77,0,19,4,77,0,23,0,77,0,21,2,77,0,23,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,96,0,4,0,96,0,4,0,96,0,2,2,96,0,4,0,96,0,4,0,96,0,2,2,96,0,3,1,10,0,15,21,32,22,8,0,74,18,8,0,87,5,8,0,90,2,8,0,81,11,8,0,58,34,8,0,89,3,8,0,83,9,8,0,84,8,8,0,78,14,8,0,55,37,38,0,2,60,23,0,14,63,17,0,27,31,12,13,30,0,0,70,30,2,2,66,98,0,0,2,98,0,0,2,98,0,0,2,98,0,1,1,98,0,0,2,98,0,0,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,9,0,42,49,9,1,71,19,9,1,50,40,9,1,59,31,9,2,19,70,9,3,8,80,12,0,57,31,43,0,25,10,12,10,12,1,0,3,21,63,12,0,88,0,13,4,20,63,13,0,1,6,4,5,65,6,13,0,15,15,33,24,15,0,10,25,27,23,100,100,59,0,6,35,30,0,5,65,51,0,4,45,41,0,3,56,81,0,0,19,92,0,5,3,15,0,2,3,5,10,65,15,0,1,2,9,11,62,17,0,6,24,32,21,17,0,1,8,10,64,17,0,4,14,22,43,82,0,10,8,82,2,2,14,82,2,4,12,17,0,46,37,63,0,16,21,85,0,0,0,1,2,1,1,10,39,0,4,1,5,9,0,3,13,3,0,2,6,1,1,0,13,20,4,16,60,0,0,20,1,9,13,15,10,12,14,6,21,1,26,27,25,21,1,13,19,21,22,3,6.23404255319149,7.533152137623708,2,1.7320508075688772,12.274647887323944,5.661769493967138,2.8701298701298703,1.40815901979041
NZL,New Zealand,Wellington,2021-03-03,2021-03-02,100,0,0,0,0,6,98,472127.6428743405,80,0,2,98,0,11,89,0,4,96,0,18,82,0,21,79,0,12,88,0,4,96,0,3,97,0,1,99,0,1,99,0,1,99,0,12,88,0,1,99,0,12,88,98,0,2,0,89,0,4,7,96,0,2,2,82,0,2,16,79,0,7,14,88,0,0,12,96,0,4,0,97,0,1,2,99,0,0,1,99,0,1,0,99,0,0,1,88,0,5,7,99,0,1,0,88,0,1,11,2,0,4,94,97,0,3,0,3,1,28,68,72,0,3,25,97,0,2,1,97,0,3,0,100,0,0,0,7,2,5,86,3,1,0,96,0,100,0,0,0,0,100,0,0,0,0,3,0,66,19,10,2,7,4,36,47,6,7,3,53,33,4,7,2,54,33,4,7,3,24,47,19,7,1,70,21,1,98,0,0,2,98,0,2,0,98,0,2,0,98,0,0,2,98,0,0,2,98,0,1,1,98,0,2,0,98,0,1,1,98,0,2,0,98,0,2,0,90,0,3,7,90,0,8,2,90,0,9,1,90,0,10,0,90,0,2,8,90,0,7,3,90,0,10,0,90,0,10,0,90,0,10,0,90,0,10,0,81,0,14,5,81,0,18,1,81,0,18,1,81,0,19,0,81,0,10,9,81,0,6,13,81,0,18,1,81,0,19,0,81,0,18,1,81,0,18,1,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,98,0,2,0,98,0,0,2,98,0,0,2,98,0,2,0,98,0,2,0,98,0,2,0,98,0,0,2,8,0,11,17,38,26,8,2,66,24,8,2,86,4,8,2,88,2,8,2,81,9,8,2,70,20,8,2,88,2,8,2,78,12,8,2,84,6,8,2,68,22,8,2,56,34,43,2,0,55,20,2,9,69,9,1,36,32,13,9,16,1,2,81,16,2,1,81,95,0,2,3,95,2,1,2,95,2,1,2,95,2,1,2,95,2,1,2,95,2,1,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,8,2,49,41,8,0,78,14,8,2,65,25,8,3,67,22,8,4,33,55,8,1,31,60,10,0,63,27,37,0,25,13,9,16,11,1,0,6,24,58,11,0,89,0,12,1,17,70,12,0,4,3,10,21,48,2,12,0,11,11,27,39,12,0,9,14,32,33,100,100,53,1,9,37,24,4,15,57,36,3,9,52,35,3,4,58,67,0,4,29,70,0,26,4,12,0,0,2,7,14,65,12,0,0,1,10,17,60,14,1,11,28,24,22,14,0,3,5,11,67,14,0,4,17,18,47,79,2,13,6,79,4,6,11,79,4,7,10,14,1,58,27,73,0,11,16,91,0,2,0,1,0,0,2,4,33,0,1,4,3,7,3,3,6,0,0,1,8,10,2,7,12,18,7,23,51,0,1,18,3,10,10,9,16,14,9,11,20,3,42,27,8,20,3,21,17,22,13,4,6.2439024390243905,8.008684310811852,1.6666666666666667,1.1547005383792515,13.643835616438354,5.709081126235296,2.7142857142857144,1.5205361143978036
NZL,New Zealand,Auckland,2021-03-04,2021-03-04,181,0,0,0,0,11,168,883647.2687681911,133,4,3,174,3,15,163,2,3,176,3,30,148,3,23,155,2,25,154,3,14,164,2,2,177,2,6,173,3,3,175,3,7,171,2,26,153,3,5,173,3,25,153,178,0,1,2,166,0,5,10,178,0,0,3,151,2,6,22,158,1,3,19,156,1,8,16,167,1,6,7,179,0,1,1,175,0,1,5,178,0,1,2,174,1,1,5,155,1,4,21,176,1,1,3,156,1,8,16,13,0,8,160,173,0,4,4,14,2,65,100,116,1,11,53,170,0,11,0,170,1,10,0,180,0,1,0,28,1,5,147,14,1,3,163,0,178,0,2,0,1,178,0,0,2,1,18,0,81,48,26,8,23,5,63,78,12,23,4,64,69,21,23,3,72,67,16,23,9,16,84,49,23,4,100,47,7,173,0,4,4,173,0,6,2,173,0,6,2,173,0,6,2,173,0,5,3,173,0,6,2,173,0,7,1,173,0,6,2,173,0,7,1,173,0,4,4,156,0,13,12,156,0,17,8,156,0,25,0,156,0,24,1,156,0,6,19,156,0,18,7,156,0,25,0,156,0,25,0,156,0,25,0,156,0,25,0,133,0,25,23,133,0,32,16,133,0,48,0,133,0,47,1,133,0,22,26,133,0,18,30,133,0,47,1,133,0,48,0,133,0,46,2,133,0,47,1,180,1,0,180,1,0,180,0,1,180,1,0,180,1,0,180,1,0,180,1,0,180,1,0,180,1,0,180,1,0,178,0,3,0,178,0,1,2,178,0,1,2,178,0,1,2,178,0,2,1,178,0,1,2,178,0,2,1,25,0,37,37,49,33,25,5,116,35,25,5,147,4,25,5,144,7,25,5,133,18,25,5,113,38,25,5,149,2,25,5,135,16,25,5,139,12,25,5,132,19,25,5,90,61,93,1,5,82,48,2,19,112,27,1,44,50,31,28,52,0,1,128,52,2,4,123,176,2,0,3,176,2,0,3,176,1,1,3,176,2,0,3,176,2,0,3,176,2,1,2,181,0,0,0,181,0,0,0,181,0,0,0,181,0,0,0,181,0,0,0,181,0,0,0,181,0,0,0,181,0,0,0,181,0,0,0,181,0,0,0,181,0,0,0,181,0,0,0,28,2,40,111,28,1,90,62,28,2,15,136,28,2,53,98,28,2,2,149,28,2,4,147,28,1,49,103,132,0,33,11,3,2,29,0,1,12,55,84,29,1,151,0,33,2,20,126,33,0,41,32,20,18,25,12,33,0,61,35,35,17,33,1,43,56,33,15,181,181,141,0,23,17,91,0,65,25,166,0,9,6,128,0,17,36,179,0,0,2,177,0,3,1,36,0,1,3,9,22,110,36,0,0,2,11,28,104,38,4,18,44,43,34,38,0,3,8,22,110,38,0,10,25,41,67,146,0,25,10,146,4,5,26,146,3,11,21,39,1,75,66,115,0,26,40,155,1,9,0,5,1,0,3,7,80,0,1,9,6,9,3,9,10,6,0,4,6,4,4,5,25,46,3,46,86,0,0,46,0,13,21,23,25,29,14,10,48,5,85,24,19,48,2,29,28,39,27,8,4.91044776119403,6.844000565156766,1.125,0.8345229603962802,13.198412698412698,4.976777819062999,3.0859375,1.4528134190971191
