ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2.3,V2a..99,V2a..77,V2a.1,V2a.2,V2a.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V4_6..77,V4_6.1,V4_6.2,V4_6.3,V5a_1..99,V5a_1..77,V5a_1.0,V5a_1.1,V5a_2..99,V5a_2..77,V5a_2.0,V5a_2.1,V5a_3..99,V5a_3..77,V5a_3.0,V5a_3.1,V5a_4..99,V5a_4..77,V5a_4.0,V5a_4.1,V5a_5..99,V5a_5..77,V5a_5.0,V5a_5.1,V5a_6..99,V5a_6..77,V5a_6.0,V5a_6.1,V5a_7..99,V5a_7..77,V5a_7.0,V5a_7.1,V5a_8..99,V5a_8..77,V5a_8.0,V5a_8.1,V5a_9..99,V5a_9..77,V5a_9.0,V5a_9.1,V5a_10..99,V5b_1..99,V5b_1..77,V5b_1.0,V5b_1.1,V5b_2..99,V5b_2..77,V5b_2.0,V5b_2.1,V5b_3..99,V5b_3..77,V5b_3.0,V5b_3.1,V5b_4..99,V5b_4..77,V5b_4.0,V5b_4.1,V5b_5..99,V5b_5..77,V5b_5.0,V5b_5.1,V5b_6..99,V5b_6..77,V5b_6.0,V5b_6.1,V5b_7..99,V5b_7..77,V5b_7.0,V5b_7.1,V5b_8..99,V5b_8..77,V5b_8.0,V5b_8.1,V5b_9..99,V5b_9..77,V5b_9.0,V5b_9.1,V5b_10..99,V5c_1..99,V5c_1..77,V5c_1.0,V5c_1.1,V5c_2..99,V5c_2..77,V5c_2.0,V5c_2.1,V5c_3..99,V5c_3..77,V5c_3.0,V5c_3.1,V5c_4..99,V5c_4..77,V5c_4.0,V5c_4.1,V5c_5..99,V5c_5..77,V5c_5.0,V5c_5.1,V5c_6..99,V5c_6..77,V5c_6.0,V5c_6.1,V5c_7..99,V5c_7..77,V5c_7.0,V5c_7.1,V5c_8..99,V5c_8..77,V5c_8.0,V5c_8.1,V5c_9..99,V5c_9..77,V5c_9.0,V5c_9.1,V5c_10..99,V5d_1..99,V5d_1..77,V5d_1.0,V5d_1.1,V5d_2..99,V5d_2..77,V5d_2.0,V5d_2.1,V5d_3..99,V5d_3..77,V5d_3.0,V5d_4..99,V5d_4..77,V5d_4.0,V5d_4.1,V5d_5..99,V5d_5..77,V5d_5.0,V5d_5.1,V5d_6..99,V5d_6..77,V5d_6.0,V5d_6.1,V5d_7..99,V5d_7..77,V5d_7.0,V5d_7.1,V5d_8..99,V5d_8..77,V5d_8.0,V5d_8.1,V5d_9..99,V5d_9..77,V5d_9.0,V5d_9.1,V5d_10..99,V6_1..99,V6_1..77,V6_1.0,V6_1.1,V6_2..99,V6_2..77,V6_2.0,V6_2.1,V6_3..99,V6_3..77,V6_3.0,V6_3.1,V6_4..99,V6_4..77,V6_4.0,V6_4.1,V6_5..99,V6_5..77,V6_5.0,V6_5.1,V6_6..99,V6_6..77,V6_6.0,V6_6.1,V6_7..99,V6_7..77,V6_7.0,V6_7.1,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_1..77,V10_1.0,V10_1.1,V10_2..99,V10_2..77,V10_2.0,V10_2.1,V10_3..99,V10_3..77,V10_3.0,V10_3.1,V10_4..99,V10_4..77,V10_4.0,V10_4.1,V10_5..99,V10_5..77,V10_5.0,V10_5.1,V10_6..99,V10_6..77,V10_6.0,V10_6.1,V10_7..99,V10_7..77,V10_7.0,V10_7.1,V10_8..99,V10_8..77,V10_8.0,V10_8.1,V10_9..99,V10_9..77,V10_9.0,V10_9.1,V10_10..99,V10_10..77,V10_10.0,V10_10.1,V11..99,V11..77,V11.1,V11.2,V12..99,V12..77,V12.1,V12.2,V13..99,V15..99,V16..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1.2,B13_2..99,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4.1,B13_4.2,B13_5..99,B13_5.1,B13_5.2,B13_6..99,B13_6.1,B13_6.2,B13_7..99,B13_7.2,B14_1..99,B14_1.1,B14_1.2,B14_2..99,B14_2.1,B14_2.2,B14_3..99,B14_3.1,B14_3.2,B14_4..99,B14_4.1,B14_4.2,B14_5..99,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9a..99,C9a..77,C9a.1,C9a.2,C9a.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
PRT,Portugal,Lisboa,2021-02-06,2021-02-06,279,0,0,0,0,97,273,1168468.8780706837,201,0,0,279,0,25,254,0,5,274,0,30,249,0,33,246,0,22,257,1,6,272,0,2,277,0,2,277,0,4,275,0,8,271,0,39,240,0,5,274,0,53,226,279,0,0,0,254,0,4,21,274,1,1,3,249,0,8,22,246,0,7,26,257,0,7,15,273,0,2,4,277,1,0,1,277,0,0,2,275,0,1,3,271,0,2,6,240,0,11,28,274,0,2,3,226,1,17,35,4,2,43,230,236,0,11,32,7,1,141,130,139,1,31,108,248,0,4,26,1,248,0,7,24,0,272,0,7,0,42,0,18,219,10,1,12,256,0,267,1,4,7,0,274,0,1,4,0,24,1,151,70,19,14,31,18,64,143,23,279,31,13,144,78,13,31,17,106,98,27,31,15,27,107,99,31,11,177,53,7,265,0,4,10,265,0,9,5,265,0,13,1,265,0,14,0,265,0,7,7,265,0,12,2,265,0,14,0,265,0,14,0,265,0,12,2,0,262,0,11,6,262,0,14,3,262,0,16,1,262,0,17,0,262,0,9,8,262,0,4,13,262,0,17,0,262,0,17,0,262,0,14,3,0,210,0,35,34,210,0,54,15,210,0,67,2,210,0,65,4,210,0,44,25,210,0,22,47,210,0,68,1,210,0,69,0,210,0,67,2,0,279,0,0,0,279,0,0,0,279,0,0,279,0,0,0,279,0,0,0,279,0,0,0,279,0,0,0,279,0,0,0,279,0,0,0,0,275,0,4,0,275,0,3,1,275,0,1,3,275,0,2,2,275,0,3,1,275,0,4,0,275,0,3,1,19,0,45,121,58,36,19,9,229,22,19,9,233,18,19,9,242,9,19,9,237,14,19,9,203,48,19,9,251,0,19,9,233,18,19,9,237,14,19,9,208,43,19,9,128,123,145,2,9,123,77,1,71,130,0,0,0,261,4,1,13,261,4,2,12,261,2,8,8,261,4,3,11,261,4,1,13,261,3,1,14,279,0,279,0,279,0,0,0,279,0,0,279,0,0,279,0,0,279,0,279,0,0,279,0,0,279,0,0,279,0,0,279,0,0,20,12,82,165,20,3,181,75,20,15,11,233,20,15,63,181,20,15,1,243,20,10,19,230,23,0,80,176,199,0,63,9,2,6,24,0,1,13,85,156,24,1,254,0,26,2,47,204,26,0,226,15,0,1,0,11,26,0,90,65,54,44,27,1,123,113,10,5,279,27,1,49,199,3,27,0,47,200,5,197,0,81,1,99,0,179,1,268,0,11,0,216,0,50,13,278,0,0,1,260,0,19,0,28,0,1,11,52,64,123,28,0,4,13,47,80,107,31,1,132,92,16,7,31,0,29,47,63,109,31,1,64,61,67,55,156,5,104,14,156,33,24,66,156,26,43,54,33,1,139,106,173,0,54,52,227,1,14,1,4,1,6,2,23,90,0,0,18,7,14,4,15,24,3,0,9,20,15,9,9,42,70,3,70,133,1,2,70,0,15,36,55,57,31,13,2,76,5,146,35,17,76,4,18,85,73,19,4,4.009433962264151,3.860656946363177,2.5,1.6300744943538186,10.256410256410257,3.6347281832466756,2.4642857142857144,1.0830867569483633
PRT,Portugal,Porto,2021-02-06,2021-02-06,236,0,0,0,0,55,226,1003101.7988611927,153,0,0,236,0,9,227,0,2,234,0,21,215,0,24,212,0,12,224,0,11,225,0,6,230,0,7,229,1,4,231,0,14,222,0,31,205,0,8,228,0,37,199,236,0,0,0,227,0,1,8,234,0,0,2,215,3,2,16,212,3,3,18,224,1,4,7,225,0,3,8,230,0,3,3,229,0,0,7,232,0,3,1,222,1,3,10,205,3,6,22,228,1,1,6,199,0,18,19,7,3,27,199,209,1,6,20,8,0,112,116,124,1,25,86,211,0,2,22,1,211,0,2,23,0,234,0,2,0,34,2,8,192,8,0,7,220,1,229,0,3,4,0,233,0,1,2,0,15,0,139,50,25,7,20,10,72,107,27,236,20,8,124,72,12,20,10,97,83,26,20,15,31,83,87,20,7,160,40,9,229,0,4,3,229,0,6,1,229,0,7,0,229,0,7,0,229,0,3,4,229,0,4,3,229,0,7,0,229,0,7,0,229,0,5,2,0,211,0,13,12,211,0,23,2,211,0,24,1,211,0,24,1,211,0,16,9,211,0,12,13,211,0,25,0,211,0,25,0,211,0,24,1,0,186,1,24,25,186,1,37,12,186,1,49,0,186,1,48,1,186,1,28,21,186,1,16,33,186,1,49,0,186,1,49,0,186,1,47,2,0,236,0,0,0,236,0,0,0,236,0,0,236,0,0,0,236,0,0,0,236,0,0,0,236,0,0,0,236,0,0,0,236,0,0,0,0,235,0,1,0,235,0,1,0,235,0,1,0,235,0,0,1,235,0,1,0,235,0,1,0,235,0,1,0,14,2,31,91,76,22,14,8,191,23,14,8,202,12,14,8,202,12,14,8,196,18,14,8,165,49,14,8,207,7,14,8,205,9,14,8,205,9,14,8,185,29,14,8,108,106,149,2,5,80,82,1,47,106,0,0,0,228,2,2,4,228,2,1,5,228,2,1,5,228,3,1,4,228,3,1,4,228,3,0,5,236,0,236,0,236,0,0,0,236,0,0,236,0,0,236,0,0,236,0,236,0,0,236,0,0,236,0,0,236,0,0,236,0,0,15,6,65,150,15,3,137,81,15,11,17,193,15,7,67,147,15,10,4,207,15,9,14,198,18,0,74,144,162,0,52,12,6,4,22,1,1,18,65,129,22,1,212,1,23,3,46,164,23,0,183,12,1,1,1,15,23,0,60,53,38,62,25,3,115,86,5,2,236,25,3,55,151,2,25,0,50,155,6,171,0,64,1,101,0,135,0,219,0,17,0,169,0,54,13,232,0,3,1,222,0,14,0,26,0,1,13,45,43,108,26,1,4,12,40,58,95,28,1,119,68,15,5,28,1,22,33,57,95,28,0,31,64,63,50,142,7,73,14,142,28,20,46,142,21,37,36,30,3,98,105,131,0,47,58,194,2,12,0,3,1,5,1,18,96,0,1,18,9,9,0,8,16,4,1,5,13,6,4,5,41,77,2,70,86,0,1,77,0,19,23,37,44,21,12,3,79,8,93,35,21,79,6,18,58,50,17,8,3.753424657534246,3.3324199661882696,2.588235294117647,2.0328189641914673,10.511627906976743,3.3192532082480715,2.5337837837837838,1.1091183023982776
PRT,Portugal,Set<c3><ba>bal,2021-02-06,2021-02-06,116,0,0,0,0,24,113,569360.1540807527,79,1,0,115,0,11,105,0,2,114,0,12,104,1,17,98,0,6,110,0,5,111,0,1,115,0,1,115,0,5,111,0,4,112,0,17,99,0,3,113,0,22,94,116,0,0,0,105,0,3,8,114,0,0,2,104,0,3,9,99,0,5,12,110,0,3,3,111,0,2,3,115,0,0,1,115,0,1,0,111,0,3,2,112,0,2,2,99,0,6,11,113,0,1,2,94,0,10,12,3,0,13,100,103,0,2,11,3,1,49,63,67,1,18,30,98,0,3,15,0,98,0,3,15,0,113,0,3,0,23,1,10,82,4,1,3,108,0,113,0,2,1,0,114,0,0,2,0,7,0,60,35,10,4,10,11,36,49,10,116,10,9,63,27,7,10,12,47,37,10,10,11,16,42,37,10,4,77,22,3,112,0,2,2,112,0,2,2,112,0,4,0,112,0,3,1,112,0,3,1,112,0,3,1,112,0,4,0,112,0,4,0,112,0,4,0,0,106,0,6,4,106,0,7,3,106,0,10,0,106,0,10,0,106,0,1,9,106,0,4,6,106,0,10,0,106,0,10,0,106,0,10,0,0,83,0,17,16,83,0,27,6,83,0,32,1,83,0,32,1,83,0,20,13,83,0,7,26,83,0,33,0,83,0,33,0,83,0,31,2,0,116,0,0,0,116,0,0,0,116,0,0,116,0,0,0,116,0,0,0,116,0,0,0,116,0,0,0,116,0,0,0,116,0,0,0,0,115,0,1,0,115,0,0,1,115,0,0,1,115,0,0,1,115,0,1,0,115,0,1,0,115,0,1,0,9,0,25,47,22,13,11,3,91,11,11,3,99,3,11,3,97,5,11,3,92,10,11,3,78,24,11,3,101,1,11,3,96,6,11,3,96,6,11,3,90,12,11,3,52,50,67,1,0,48,37,1,22,56,0,0,0,106,4,0,6,106,2,3,5,106,2,5,3,106,4,1,5,106,3,3,4,106,4,2,4,116,0,116,0,116,0,0,0,116,0,0,116,0,0,116,0,0,116,0,116,0,0,116,0,0,116,0,0,116,0,0,116,0,0,12,3,25,76,12,1,55,48,12,3,3,98,12,4,24,76,12,4,1,99,12,3,8,93,12,0,34,70,82,0,30,2,0,2,12,1,0,6,38,59,12,0,104,0,14,0,12,90,14,0,95,3,0,0,0,4,14,0,37,29,16,20,14,1,54,43,4,0,116,15,0,12,89,0,17,0,10,88,1,91,1,23,1,61,1,53,1,113,0,3,0,92,0,18,6,115,0,1,0,108,1,7,0,18,0,2,5,22,26,43,18,0,1,8,17,28,44,18,1,59,32,4,2,18,0,13,15,31,39,18,0,16,31,30,21,69,4,38,5,69,17,9,21,69,11,24,12,19,0,44,53,63,0,27,26,89,1,5,1,2,1,3,0,14,45,0,3,9,2,3,1,3,2,1,0,2,11,9,4,2,19,34,0,30,52,0,0,34,0,9,10,18,21,16,4,4,36,2,53,20,5,36,2,8,31,34,4,1,3.9333333333333327,3.373695033908397,2.111111111111111,1.2692955176439846,10.090909090909092,3.511419930750227,2.3466666666666667,1.0716662113123043
PRT,Portugal,Aveiro,2021-02-07,2021-02-06,100,0,0,0,0,26,92,549631.0026851315,61,1,0,99,1,8,91,1,0,99,0,15,85,0,10,90,2,7,91,1,4,95,0,7,93,1,3,96,1,0,99,0,6,94,1,14,85,1,1,98,0,17,83,100,0,0,0,92,2,1,5,100,0,0,0,85,3,4,8,90,2,1,7,93,2,2,3,96,2,1,1,93,4,1,2,97,0,0,3,100,0,0,0,94,3,2,1,86,4,0,10,99,0,0,1,83,6,3,8,8,0,7,85,93,0,3,4,9,0,40,51,60,1,11,28,89,0,1,10,0,89,0,3,8,0,97,0,2,1,21,0,3,76,9,1,4,86,0,96,0,3,1,0,97,0,0,3,0,13,0,48,22,13,4,17,13,18,46,6,100,17,8,46,23,6,17,12,31,34,6,17,10,8,32,33,17,8,52,22,1,96,0,3,1,96,0,3,1,96,0,4,0,96,0,4,0,96,0,3,1,96,0,2,2,96,0,4,0,96,0,4,0,96,0,4,0,0,87,0,10,3,87,0,11,2,87,0,13,0,87,0,13,0,87,0,7,6,87,0,4,9,87,0,12,1,87,0,13,0,87,0,13,0,0,78,0,15,7,78,0,19,3,78,0,21,1,78,0,22,0,78,0,14,8,78,0,5,17,78,0,21,1,78,0,22,0,78,0,22,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,15,2,15,30,27,11,15,1,77,7,15,1,82,2,15,1,82,2,15,1,75,9,15,1,69,15,15,1,83,1,15,1,84,0,15,1,77,7,15,1,71,13,15,1,36,48,67,0,3,30,38,0,19,43,0,0,0,97,1,0,2,97,1,0,2,97,0,1,2,97,1,0,2,97,1,0,2,97,1,0,2,100,0,100,0,100,0,0,0,100,0,0,100,0,0,100,0,0,100,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,15,2,23,60,15,3,55,27,15,4,3,78,15,2,20,63,15,3,0,82,15,3,1,81,15,1,22,62,78,0,21,1,0,0,17,1,0,6,26,50,17,1,82,0,18,3,12,67,18,1,69,7,1,0,0,4,18,2,21,14,19,26,20,1,47,28,1,3,100,21,1,13,64,1,21,1,12,65,1,77,0,23,0,45,0,55,0,97,0,3,0,80,0,17,3,100,0,0,0,99,0,1,0,22,0,1,1,16,24,36,22,0,1,3,18,20,36,22,0,48,24,5,1,22,0,4,11,19,44,22,0,10,29,15,24,62,5,23,10,62,7,5,26,62,4,13,21,24,2,45,29,71,0,13,16,89,1,3,0,2,1,0,0,4,46,0,1,3,2,2,0,3,7,10,0,2,6,2,2,2,12,37,0,29,34,0,0,37,0,9,12,10,16,11,3,2,38,0,26,20,16,38,0,5,19,30,7,1,2.896551724137931,3.1435288131357693,4.166666666666667,2.48327740429189,9.127659574468085,3.842649794973321,2.4833333333333334,1.127343760705784
PRT,Portugal,Braga,2021-02-07,2021-02-06,100,0,0,0,0,27,98,539273.8399435827,56,0,0,100,0,7,93,0,3,97,0,5,95,0,4,96,0,8,92,0,6,94,0,2,98,0,2,98,0,1,99,0,7,93,0,10,90,0,3,97,0,14,86,100,0,0,0,93,0,2,5,97,0,1,2,95,0,1,4,96,0,0,4,92,0,0,8,94,0,1,5,98,0,1,1,98,0,1,1,99,0,1,0,93,0,1,6,90,0,1,9,97,0,0,3,86,0,3,11,2,0,14,84,87,0,5,8,3,1,53,43,47,2,13,38,87,0,2,11,0,87,0,2,11,0,98,0,2,0,19,2,7,72,3,0,3,94,0,97,0,1,2,0,99,0,0,1,0,7,1,53,22,13,4,8,9,23,41,19,100,8,7,53,25,7,8,8,42,35,7,8,9,10,31,42,8,4,60,24,4,96,0,2,2,96,0,3,1,96,0,3,1,96,0,4,0,96,0,2,2,96,0,2,2,96,0,4,0,96,0,4,0,96,0,4,0,0,87,0,9,4,87,0,12,1,87,0,13,0,87,0,13,0,87,0,10,3,87,0,6,7,87,0,13,0,87,0,13,0,87,0,12,1,0,78,0,11,11,78,0,19,3,78,0,22,0,78,0,21,1,78,0,18,4,78,0,8,14,78,0,22,0,78,0,22,0,78,0,20,2,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,1,0,99,0,1,0,6,4,22,35,26,7,7,4,79,10,7,4,82,7,7,4,84,5,7,4,85,4,7,4,74,15,7,4,87,2,7,4,87,2,7,4,83,6,7,4,77,12,7,4,42,47,70,0,0,30,43,0,13,44,0,0,0,93,2,1,4,93,2,0,5,93,1,2,4,93,2,0,5,93,2,0,5,93,2,1,4,100,0,100,0,100,0,0,0,100,0,0,100,0,0,100,0,0,100,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,7,4,26,63,7,1,51,41,7,6,5,82,7,5,24,64,7,6,2,85,7,5,3,85,7,0,23,70,77,0,19,3,1,0,7,0,0,4,36,53,7,1,92,0,9,0,12,79,9,0,81,3,0,1,0,6,9,0,27,25,13,26,9,3,60,24,3,1,100,10,0,22,68,0,11,0,20,68,1,74,1,25,0,49,0,51,0,95,0,4,1,76,1,15,8,98,0,1,1,97,0,2,1,11,0,1,4,19,22,43,11,0,0,4,18,28,39,12,0,43,38,4,3,12,0,11,17,20,40,12,0,17,27,21,23,56,4,34,6,56,11,9,24,56,10,11,23,13,0,45,42,58,0,18,24,83,1,6,0,2,0,2,2,4,39,1,0,6,3,6,1,4,5,6,0,4,2,7,0,1,15,42,0,27,31,0,0,42,0,4,5,20,14,11,3,1,43,1,24,12,20,43,0,4,13,33,6,1,3.2222222222222223,3.2025630761017427,2.2,2.043961295567452,10.73469387755102,2.9984406378154964,2.482142857142857,1.1753695191272855
PRT,Portugal,Coimbra,2021-02-07,2021-02-06,100,0,0,0,0,43,94,399445.6014106476,58,0,0,100,1,12,87,0,4,96,1,7,92,1,10,89,0,6,94,1,7,92,1,2,97,0,2,98,1,3,96,1,2,97,1,13,86,1,3,96,0,17,83,100,0,0,0,88,0,2,10,96,0,3,1,93,0,2,5,90,0,2,8,94,0,3,3,93,0,1,6,98,0,0,2,98,0,1,1,97,0,3,0,98,0,1,1,87,0,2,11,97,0,1,2,83,1,4,12,6,0,16,78,85,0,2,13,8,0,39,53,61,0,14,25,86,0,3,11,0,86,0,2,12,0,98,0,2,0,22,0,8,70,9,0,5,86,0,95,0,3,2,0,97,0,0,3,0,14,0,58,20,5,3,15,8,23,46,8,100,15,5,48,23,9,15,7,33,33,12,15,13,8,33,31,15,9,58,16,2,98,0,1,1,98,0,2,0,98,0,1,1,98,0,2,0,98,0,2,0,98,0,2,0,98,0,2,0,98,0,2,0,98,0,1,1,0,95,0,1,4,95,0,3,2,95,0,5,0,95,0,4,1,95,0,2,3,95,0,5,0,95,0,5,0,95,0,5,0,95,0,5,0,0,80,0,10,10,80,0,16,4,80,0,20,0,80,0,20,0,80,0,15,5,80,0,3,17,80,0,19,1,80,0,20,0,80,0,18,2,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,99,0,1,0,99,0,1,0,99,0,0,1,99,0,1,0,99,0,0,1,99,0,0,1,99,0,1,0,10,1,20,40,20,9,10,2,74,14,10,2,83,5,10,2,87,1,10,2,84,4,10,2,63,25,10,2,86,2,10,2,84,4,10,2,85,3,10,2,75,13,10,2,50,38,69,0,1,30,42,0,20,38,0,0,0,93,1,0,6,93,1,0,6,93,0,1,6,93,1,1,5,93,1,0,6,93,0,1,6,100,0,100,0,100,0,0,0,100,0,0,100,0,0,100,0,0,100,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,11,4,25,60,11,0,67,22,11,6,4,79,11,5,18,66,11,6,1,82,11,5,5,79,13,1,26,60,74,0,17,2,3,4,14,1,0,3,23,59,14,0,86,0,14,0,24,62,14,0,80,3,0,0,0,3,14,0,25,17,26,18,16,1,50,23,8,2,100,18,0,17,64,1,19,0,13,64,4,75,0,25,0,34,0,66,0,97,0,3,0,82,0,11,7,100,0,0,0,96,0,4,0,21,0,0,4,14,20,41,21,0,0,6,14,22,37,22,0,43,32,0,3,22,0,10,18,27,23,22,0,15,30,19,14,55,2,33,10,55,11,8,26,55,10,12,23,23,2,43,32,68,0,17,15,84,1,4,0,2,1,1,2,5,41,0,2,3,2,6,0,5,8,1,1,2,4,2,1,3,19,40,0,27,33,0,0,40,0,5,9,12,18,10,5,1,42,3,26,13,16,42,2,3,13,24,12,4,2.902439024390244,3.0806239469365657,3.076923076923077,2.1779783615981456,11.155555555555555,2.6020582373780705,2.3773584905660377,1.078218172127223
