ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2.3,V2a..99,V2a..77,V2a.1,V2a.2,V2a.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V4_6..77,V4_6.1,V4_6.2,V4_6.3,V5a_1..99,V5a_1..77,V5a_1.0,V5a_1.1,V5a_2..99,V5a_2..77,V5a_2.0,V5a_2.1,V5a_3..99,V5a_3..77,V5a_3.0,V5a_3.1,V5a_4..99,V5a_4..77,V5a_4.0,V5a_4.1,V5a_5..99,V5a_5..77,V5a_5.0,V5a_5.1,V5a_6..99,V5a_6..77,V5a_6.0,V5a_6.1,V5a_7..99,V5a_7..77,V5a_7.0,V5a_7.1,V5a_8..99,V5a_8..77,V5a_8.0,V5a_8.1,V5a_9..99,V5a_9..77,V5a_9.0,V5a_9.1,V5a_10..99,V5a_10..77,V5a_10.0,V5a_10.1,V5b_1..99,V5b_1..77,V5b_1.0,V5b_1.1,V5b_2..99,V5b_2..77,V5b_2.0,V5b_2.1,V5b_3..99,V5b_3..77,V5b_3.0,V5b_3.1,V5b_4..99,V5b_4..77,V5b_4.0,V5b_4.1,V5b_5..99,V5b_5..77,V5b_5.0,V5b_5.1,V5b_6..99,V5b_6..77,V5b_6.0,V5b_6.1,V5b_7..99,V5b_7..77,V5b_7.0,V5b_7.1,V5b_8..99,V5b_8..77,V5b_8.0,V5b_8.1,V5b_9..99,V5b_9..77,V5b_9.0,V5b_9.1,V5b_10..99,V5b_10..77,V5b_10.0,V5b_10.1,V5c_1..99,V5c_1..77,V5c_1.0,V5c_1.1,V5c_2..99,V5c_2..77,V5c_2.0,V5c_2.1,V5c_3..99,V5c_3..77,V5c_3.0,V5c_3.1,V5c_4..99,V5c_4..77,V5c_4.0,V5c_4.1,V5c_5..99,V5c_5..77,V5c_5.0,V5c_5.1,V5c_6..99,V5c_6..77,V5c_6.0,V5c_6.1,V5c_7..99,V5c_7..77,V5c_7.0,V5c_7.1,V5c_8..99,V5c_8..77,V5c_8.0,V5c_8.1,V5c_9..99,V5c_9..77,V5c_9.0,V5c_9.1,V5c_10..99,V5c_10..77,V5c_10.0,V5c_10.1,V5d_1..99,V5d_1.0,V5d_1.1,V5d_2..99,V5d_2.0,V5d_2.1,V5d_3..99,V5d_3.0,V5d_3.1,V5d_4..99,V5d_4.0,V5d_4.1,V5d_5..99,V5d_5.0,V5d_5.1,V5d_6..99,V5d_6.0,V5d_6.1,V5d_7..99,V5d_7.0,V5d_8..99,V5d_8.0,V5d_9..99,V5d_9.0,V5d_9.1,V5d_10..99,V5d_10.0,V5d_10.1,V6_1..99,V6_1..77,V6_1.0,V6_1.1,V6_2..99,V6_2..77,V6_2.0,V6_2.1,V6_3..99,V6_3..77,V6_3.0,V6_3.1,V6_4..99,V6_4..77,V6_4.0,V6_4.1,V6_5..99,V6_5..77,V6_5.0,V6_5.1,V6_6..99,V6_6..77,V6_6.0,V6_6.1,V6_7..99,V6_7..77,V6_7.0,V6_7.1,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_1..77,V10_1.0,V10_1.1,V10_2..99,V10_2..77,V10_2.0,V10_2.1,V10_3..99,V10_3..77,V10_3.0,V10_3.1,V10_4..99,V10_4..77,V10_4.0,V10_4.1,V10_5..99,V10_5..77,V10_5.0,V10_5.1,V10_6..99,V10_6..77,V10_6.0,V10_6.1,V10_7..99,V10_7..77,V10_7.0,V10_7.1,V10_8..99,V10_8..77,V10_8.0,V10_8.1,V10_9..99,V10_9..77,V10_9.0,V10_9.1,V10_10..99,V10_10..77,V10_10.0,V10_10.1,V11..99,V11..77,V11.1,V11.2,V12..99,V12..77,V12.1,V12.2,V13..99,V13..77,V13.1,V13.2,V13.3,V13.4,V15..99,V15..77,V15.1,V15.2,V16..99,V16..77,V16.1,V16.2,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9a..99,C9a.1,C9a.2,C12..99,C12.1,C12.2,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
AO,AGO,Angola,Luanda,2021-03-04,2021-03-02,100,1,113581.27870934199,0,0,59,94,20522303.05740834,56,4,3,93,2,5,93,3,4,93,2,17,81,4,9,87,3,17,80,3,7,90,3,6,91,4,10,86,3,3,94,4,5,91,3,19,78,3,7,90,2,19,79,97,0,1,2,95,0,1,4,96,0,2,2,83,1,5,11,91,1,3,5,83,1,8,8,93,2,1,4,94,1,2,3,90,2,8,0,97,1,1,1,95,0,3,2,81,1,4,14,93,1,1,5,81,1,10,8,6,0,8,86,92,0,4,4,7,0,37,56,63,0,12,25,88,0,12,0,88,0,7,5,0,93,0,4,3,0,19,1,11,69,7,0,0,93,0,100,0,0,0,0,100,0,0,0,0,11,0,32,24,21,12,20,15,29,26,10,20,6,39,25,10,20,15,25,23,17,20,19,6,11,44,20,11,43,17,9,90,0,5,5,90,0,6,4,90,0,9,1,90,0,8,2,90,0,6,4,90,0,6,4,90,0,10,0,90,0,10,0,90,0,9,1,90,0,5,5,80,0,11,9,80,0,16,4,80,0,19,1,80,0,20,0,80,0,11,9,80,0,9,11,80,0,19,1,80,0,20,0,80,0,19,1,80,0,18,2,77,0,10,13,77,0,16,7,77,0,20,3,77,0,23,0,77,0,8,15,77,0,13,10,77,0,18,5,77,0,23,0,77,0,23,0,77,0,18,5,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,100,0,100,0,0,100,0,0,96,0,4,0,96,0,0,4,96,0,0,4,96,0,2,2,96,0,4,0,96,0,3,1,96,0,3,1,21,1,46,19,7,6,21,1,75,3,21,1,77,1,21,1,78,0,21,1,76,2,21,1,61,17,21,1,78,0,21,1,73,5,21,1,76,2,21,1,71,7,21,1,27,51,86,0,2,12,44,0,7,49,27,0,13,30,18,12,46,0,0,54,47,1,3,49,89,6,3,2,89,4,4,3,89,4,5,2,89,8,1,2,89,7,2,2,89,5,2,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,23,9,35,33,23,7,46,24,23,11,29,37,23,7,41,29,23,10,15,52,23,5,24,48,23,0,41,36,59,0,18,8,4,11,24,0,2,17,27,30,24,2,71,3,26,0,12,62,26,1,48,16,4,2,1,2,26,0,12,15,21,26,27,0,22,30,16,5,100,0,0,100,0,0,65,0,34,1,54,2,44,0,71,1,28,0,59,1,29,11,85,0,14,1,76,0,23,1,29,1,1,1,6,17,45,29,0,1,2,5,18,45,31,1,48,9,9,2,31,0,23,13,18,15,31,0,26,19,16,8,55,5,29,11,55,13,14,18,55,11,21,13,32,0,33,35,65,2,20,13,80,4,3,2,5,0,0,0,6,47,0,0,9,1,6,3,3,2,0,0,3,4,7,0,4,11,44,0,42,13,0,1,44,0,6,17,16,11,4,2,0,44,1,39,11,5,44,1,9,15,18,7,6,2.880952380952381,2.6887514642862604,8.285714285714286,18.400310556385417,10.387755102040817,5.044866724910465,3.3962264150943398,2.3397865011208365
AO,AGO,Angola,Luanda,2021-03-05,2021-03-02,100,1,113581.27870934199,0,0,65,93,22107898.79400541,52,4,2,94,2,8,90,3,4,93,2,18,80,4,10,86,3,15,82,3,7,90,3,5,92,4,8,88,3,4,93,4,5,91,3,16,81,3,6,91,2,19,79,98,0,0,2,92,0,2,6,96,0,2,2,82,1,4,13,90,1,4,5,85,0,8,7,93,1,2,4,95,1,1,3,92,2,5,1,96,1,1,2,95,0,3,2,84,1,5,10,94,1,0,5,81,1,8,10,7,0,9,84,91,0,5,4,7,1,44,48,56,0,13,31,87,1,12,0,87,0,6,7,0,94,0,4,2,0,21,1,11,67,8,0,0,92,0,100,0,0,0,0,100,0,0,0,0,12,0,30,29,18,11,22,10,33,25,10,22,6,35,27,10,22,10,27,25,16,22,14,12,11,41,22,10,44,17,7,91,0,4,5,91,0,5,4,91,0,8,1,91,0,7,2,91,0,6,3,91,0,5,4,91,0,9,0,91,0,9,0,91,0,8,1,91,0,4,5,83,0,8,9,83,0,14,3,83,0,17,0,83,0,17,0,83,0,10,7,83,0,8,9,83,0,17,0,83,0,17,0,83,0,16,1,83,0,15,2,72,0,13,15,72,0,24,4,72,0,25,3,72,0,27,1,72,0,13,15,72,0,16,12,72,0,25,3,72,0,28,0,72,0,26,2,72,0,23,5,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,100,0,100,0,0,100,0,0,97,0,3,0,97,0,0,3,97,0,0,3,97,0,2,1,97,0,3,0,97,0,2,1,97,0,2,1,23,1,39,25,8,4,23,2,73,2,23,2,74,1,23,2,75,0,23,2,71,4,23,2,54,21,23,2,75,0,23,2,72,3,23,2,73,2,23,2,68,7,23,2,28,47,86,0,1,13,48,0,5,47,28,0,13,30,19,10,43,0,0,57,44,2,2,52,90,7,2,1,90,7,2,1,90,3,6,1,90,9,1,0,90,7,2,1,90,7,1,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,24,4,34,38,24,5,44,27,24,5,26,45,24,4,35,37,24,5,12,59,24,3,22,51,24,0,42,34,58,0,18,7,6,11,26,1,1,11,29,32,26,4,66,4,28,0,14,58,28,1,48,15,3,1,1,3,28,0,13,16,19,24,29,0,26,27,13,5,100,0,0,100,0,0,66,0,34,0,56,2,42,0,74,1,25,0,65,1,27,7,88,0,11,1,78,0,22,0,31,1,1,1,5,17,44,31,0,1,2,6,18,42,33,1,42,13,7,4,33,0,25,10,18,14,33,0,29,19,13,6,52,3,34,11,52,9,17,22,52,8,27,13,35,0,37,28,72,2,15,11,86,2,3,2,3,0,0,0,4,49,0,0,7,1,8,2,5,4,0,0,4,3,4,0,4,9,48,0,38,13,0,1,48,0,4,13,19,10,4,2,0,48,1,34,11,6,48,1,7,11,19,9,5,2.857142857142857,2.609283880557648,8,17.096365528547707,10.744186046511627,5.136670328121191,3.4081632653061225,2.2905454894971595
AO,AGO,Angola,Luanda,2021-03-06,2021-03-03,100,1,113581.27870934199,0,0,65,95,19733768.790419977,48,5,1,94,2,8,90,4,3,93,3,12,85,4,6,90,4,11,85,5,4,91,5,2,93,6,6,88,4,2,94,5,3,92,3,11,86,5,5,90,4,13,83,99,0,0,1,92,0,3,5,97,0,2,1,88,0,4,8,94,1,2,3,89,0,5,6,96,0,2,2,98,1,1,0,94,1,3,2,98,0,1,1,97,0,2,1,89,0,4,7,95,1,0,4,87,1,5,7,5,0,9,86,91,0,5,4,5,3,41,51,59,0,13,28,87,1,12,0,87,0,4,9,0,96,0,1,3,0,21,1,17,61,6,1,0,92,1,100,0,0,0,0,100,0,0,0,0,7,1,30,29,21,12,22,13,27,28,10,22,9,34,26,9,22,11,27,21,19,22,16,11,9,42,22,11,42,16,9,90,0,5,5,90,0,3,7,90,0,7,3,90,0,7,3,90,0,7,3,90,0,6,4,90,0,10,0,90,0,9,1,90,0,9,1,90,0,6,4,80,0,9,11,80,0,16,4,80,0,18,2,80,0,20,0,80,0,11,9,80,0,14,6,80,0,20,0,80,0,20,0,80,0,19,1,80,0,17,3,72,0,16,12,72,0,23,5,72,0,25,3,72,0,27,1,72,0,16,12,72,0,18,10,72,0,26,2,72,0,28,0,72,0,26,2,72,0,23,5,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,100,0,100,0,0,100,0,0,93,0,7,0,93,0,4,3,93,0,1,6,93,0,3,4,93,0,5,2,93,0,6,1,93,0,4,3,25,0,41,18,8,8,26,2,68,4,26,2,69,3,26,2,72,0,26,2,69,3,26,2,54,18,26,2,72,0,26,2,69,3,26,2,71,1,26,2,69,3,26,2,24,48,88,0,0,12,52,0,5,43,24,1,20,30,16,9,43,0,0,57,44,2,3,51,84,10,6,0,84,9,7,0,84,6,8,2,84,12,1,3,84,11,3,2,84,10,2,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,27,5,30,38,27,7,35,31,27,9,22,42,27,4,34,35,27,6,12,55,27,4,23,46,27,0,40,33,60,0,17,5,6,12,29,1,2,11,27,30,29,4,64,3,31,1,13,55,31,0,46,13,4,3,1,2,31,0,15,13,18,23,32,0,22,27,11,8,100,0,0,100,0,0,70,0,29,1,65,0,35,0,78,1,21,0,66,0,24,10,88,0,11,1,77,0,23,0,33,1,1,2,3,19,41,33,0,0,1,10,13,43,36,1,37,10,7,9,36,0,22,7,20,15,36,0,29,17,10,8,55,3,33,9,55,14,12,19,55,10,23,12,39,0,32,29,71,2,12,15,90,1,2,0,1,0,2,0,4,58,0,0,3,1,5,1,5,4,0,1,2,1,5,0,5,9,52,0,36,11,0,1,52,0,5,13,18,6,3,3,0,52,1,31,9,7,52,0,8,13,16,8,3,2.484848484848485,2.093460235489501,9,18.211717839530316,10.23076923076923,5.258884905124291,3.0217391304347827,2.361629667409846
AO,AGO,Angola,Luanda,2021-03-07,2021-03-04,100,1,113581.27870934199,0,0,12,93,21842275.234799936,46,5,2,93,3,7,90,4,3,93,3,13,84,5,3,92,5,8,87,5,6,89,5,3,92,7,5,88,4,4,92,6,8,86,3,13,84,6,2,92,5,11,84,98,1,0,1,93,0,4,3,97,0,1,2,87,2,4,7,97,0,1,2,92,0,4,4,94,1,1,4,97,1,2,0,95,1,0,4,96,1,1,2,92,1,4,3,87,1,6,6,98,0,0,2,89,0,5,6,7,0,5,88,95,0,2,3,7,4,39,50,61,0,12,27,88,1,11,0,88,0,4,8,0,96,0,1,3,0,23,0,18,59,8,2,1,87,2,99,0,1,0,0,99,0,0,1,0,9,1,27,37,17,9,22,14,25,28,11,22,12,34,23,9,22,14,26,22,16,22,17,10,12,39,22,12,39,18,9,91,0,5,4,91,0,2,7,91,0,6,3,91,0,7,2,91,0,5,4,91,0,5,4,91,0,9,0,91,0,8,1,91,0,8,1,91,0,5,4,84,0,7,9,84,0,13,3,84,0,13,3,84,0,16,0,84,0,7,9,84,0,12,4,84,0,16,0,84,0,16,0,84,0,14,2,84,0,14,2,64,1,17,18,64,1,28,7,64,1,31,4,64,1,34,1,64,1,18,17,64,1,21,14,64,1,32,3,64,1,35,0,64,1,32,3,64,1,31,4,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,100,0,100,0,0,100,0,0,91,0,9,0,91,0,5,4,91,0,3,6,91,0,5,4,91,0,7,2,91,0,8,1,91,0,4,5,28,0,34,20,9,9,28,2,66,4,28,2,66,4,28,2,70,0,28,2,68,2,28,2,52,18,28,2,70,0,28,2,70,0,28,2,70,0,28,2,67,3,28,2,24,46,87,0,0,13,54,0,5,41,24,1,16,34,16,9,38,0,0,62,39,1,3,57,83,8,7,2,83,10,7,0,83,6,9,2,83,11,2,4,83,10,3,4,83,9,3,5,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,30,7,27,36,30,8,34,28,30,14,16,40,30,6,36,28,30,10,11,49,30,8,19,43,30,0,42,28,58,1,21,4,7,9,31,2,3,7,22,35,31,3,64,2,33,1,12,54,33,0,42,16,2,3,1,3,33,0,15,12,17,23,35,0,18,30,12,5,100,0,0,100,0,0,73,0,26,1,66,0,34,0,84,0,16,0,64,0,25,11,89,0,8,3,81,0,19,0,35,0,1,2,3,18,41,35,0,0,2,8,15,40,37,0,33,10,10,10,37,0,19,7,23,14,37,0,28,17,8,10,57,2,33,8,57,15,10,18,57,10,22,11,41,0,32,27,73,1,14,12,88,0,1,2,0,0,2,0,7,57,0,1,1,1,4,2,5,5,1,1,3,0,2,1,4,12,54,0,33,12,0,1,54,0,7,11,17,5,4,2,0,54,1,31,10,4,54,0,4,12,18,9,3,2.8620689655172415,2.9120947042468353,2.75,2.8722813232690143,9.942857142857143,5.6357204098336116,3.2222222222222223,2.0213506835427113
AO,AGO,Angola,Luanda,2021-03-08,2021-03-04,100,1,116525.683177356,1,116525.683177356,18,94,23194047.441812705,49,2,2,96,2,7,91,2,3,95,2,12,86,2,3,95,3,7,90,3,6,91,3,4,93,4,5,91,2,4,94,3,11,86,1,11,88,4,2,94,4,12,84,98,2,0,0,93,1,4,2,97,1,0,2,88,3,2,7,97,0,2,1,93,1,3,3,94,2,1,3,96,1,2,1,95,1,0,4,96,1,1,2,89,1,5,5,89,1,5,5,98,1,0,1,88,0,5,7,6,0,7,87,93,0,4,3,6,4,37,53,63,0,9,28,91,1,8,0,91,0,2,7,0,98,0,0,2,0,19,1,21,59,7,2,2,87,2,98,0,2,0,0,98,0,0,2,0,9,1,28,38,14,10,22,14,25,25,14,22,10,35,22,11,22,14,26,19,19,22,15,9,12,42,22,12,39,16,11,90,0,6,4,90,0,3,7,90,0,8,2,90,0,9,1,90,0,6,4,90,0,6,4,90,0,10,0,90,0,9,1,90,0,8,2,90,0,5,5,87,0,6,7,87,0,11,2,87,0,10,3,87,0,13,0,87,0,6,7,87,0,10,3,87,0,13,0,87,0,13,0,87,0,11,2,87,0,11,2,64,1,15,20,64,1,30,5,64,1,32,3,64,1,33,2,64,1,19,16,64,1,21,14,64,1,31,4,64,1,35,0,64,1,31,4,64,1,30,5,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,100,0,100,0,0,100,0,0,92,0,8,0,92,0,5,3,92,0,3,5,92,0,5,3,92,0,6,2,92,0,7,1,92,0,4,4,27,0,36,20,8,9,26,2,68,4,26,2,68,4,26,2,72,0,26,2,69,3,26,2,50,22,26,2,72,0,26,2,71,1,26,2,72,0,26,2,68,4,26,2,28,44,85,0,0,15,51,0,5,44,25,1,16,31,17,10,36,0,0,64,37,1,4,58,80,10,7,3,80,11,7,2,80,6,11,3,80,12,2,6,80,12,2,6,80,11,3,6,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,27,7,24,42,27,8,33,32,27,12,15,46,27,5,36,32,27,8,11,54,27,6,19,48,27,0,42,31,58,1,20,5,8,8,28,2,3,9,24,34,28,2,68,2,30,1,14,55,30,0,46,15,2,3,1,3,30,0,14,12,21,23,32,0,20,32,13,3,100,0,0,100,0,0,76,0,23,1,67,0,33,0,85,0,15,0,64,0,24,12,89,0,8,3,81,0,19,0,32,0,1,2,3,16,46,32,0,0,2,10,15,41,33,0,39,9,10,9,33,0,24,8,23,12,33,0,29,21,8,9,53,2,39,6,53,16,13,18,53,8,29,10,37,0,32,31,69,1,16,14,87,0,1,2,0,0,2,0,8,56,0,1,0,1,6,2,5,5,1,1,4,0,2,1,3,12,50,0,34,15,0,1,50,0,9,11,19,6,3,2,0,51,2,32,12,3,51,1,4,14,18,10,2,3.424242424242424,3.2310050973952267,3.2,3.03315017762062,9.621621621621621,5.663486123852964,3.127659574468085,1.895268952769039
AO,AGO,Angola,Luanda,2021-03-09,2021-03-06,100,2,237282.215300652,1,116525.683177356,12,94,20959455.628953412,44,2,5,93,2,10,88,2,5,93,2,16,82,2,9,89,3,13,84,3,6,91,2,6,92,4,4,92,3,5,92,4,15,81,1,17,82,4,2,94,3,14,83,95,2,1,2,90,3,5,2,95,2,0,3,84,4,5,7,91,2,2,5,87,1,6,6,94,2,1,3,94,2,2,2,96,2,0,2,95,2,1,2,85,2,7,6,83,4,5,8,98,1,1,0,86,2,7,5,6,0,7,87,93,0,5,2,6,3,38,53,62,0,7,31,93,0,7,0,93,0,1,6,0,99,0,0,1,0,16,1,21,62,6,2,4,86,2,96,0,4,0,0,96,0,1,3,0,11,1,32,35,11,10,22,14,30,23,11,22,11,32,23,12,22,15,27,14,22,22,14,10,15,39,22,9,42,19,8,90,0,4,6,90,0,6,4,90,0,7,3,90,0,9,1,90,0,5,5,90,0,6,4,90,0,10,0,90,0,9,1,90,0,8,2,90,0,3,7,89,0,3,8,89,0,9,2,89,0,9,2,89,0,11,0,89,0,4,7,89,0,7,4,89,0,11,0,89,0,11,0,89,0,9,2,89,0,10,1,68,1,13,18,68,1,22,9,68,1,28,3,68,1,29,2,68,1,13,18,68,1,16,15,68,1,28,3,68,1,31,0,68,1,28,3,68,1,25,6,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,100,0,100,0,0,100,0,0,92,0,8,0,92,0,3,5,92,0,3,5,92,0,5,3,92,0,7,1,92,0,7,1,92,0,5,3,27,0,35,20,12,6,24,1,71,4,24,1,71,4,24,1,74,1,24,1,73,2,24,1,54,21,24,1,75,0,24,1,74,1,24,1,75,0,24,1,66,9,24,1,29,46,90,0,0,10,56,0,3,41,26,1,18,27,19,9,37,0,1,62,37,1,5,57,79,9,7,5,79,10,7,4,79,7,11,3,79,11,2,8,79,11,2,8,79,10,4,7,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,25,6,29,40,25,8,30,37,25,11,18,46,25,5,47,23,25,8,17,50,25,7,24,44,25,0,43,32,57,2,20,10,5,6,25,1,4,12,28,30,25,0,73,2,29,0,14,57,29,0,48,15,3,2,1,2,29,0,9,16,24,22,32,0,17,30,19,2,100,0,0,100,0,0,71,0,28,1,70,0,29,1,82,1,17,0,53,1,30,16,83,1,12,4,76,1,22,1,32,0,0,1,5,18,44,32,1,0,2,7,21,37,35,2,34,9,12,8,35,0,20,13,20,12,35,0,24,25,7,9,55,3,35,7,55,17,10,18,55,7,27,11,40,0,35,25,75,0,17,8,85,2,0,2,0,1,2,0,8,52,0,3,1,1,3,3,4,3,1,0,3,2,2,1,3,18,54,0,34,12,0,0,54,0,10,9,14,9,3,1,0,56,3,31,9,1,56,1,4,14,13,7,5,3.6904761904761907,3.279560464587091,2.25,2.5,10,5.742075284374855,3.2195121951219514,1.9171879814190262
