ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..99,B1_1..77,B1_1.1,B1_1.2,B1_2..99,B1_2..77,B1_2.1,B1_2.2,B1_3..99,B1_3..77,B1_3.1,B1_3.2,B1_4..99,B1_4..77,B1_4.1,B1_4.2,B1_5..99,B1_5..77,B1_5.1,B1_5.2,B1_6..99,B1_6..77,B1_6.1,B1_6.2,B1_7..99,B1_7..77,B1_7.1,B1_7.2,B1_8..99,B1_8..77,B1_8.1,B1_8.2,B1_9..99,B1_9..77,B1_9.1,B1_9.2,B1_10..99,B1_10..77,B1_10.1,B1_10.2,B1_11..99,B1_11..77,B1_11.1,B1_11.2,B1_12..99,B1_12..77,B1_12.1,B1_12.2,B1_13..99,B1_13..77,B1_13.1,B1_13.2,B1_14..99,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2.3,V2a..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V5a_1..99,V5a_2..99,V5a_3..99,V5a_4..99,V5a_5..99,V5a_6..99,V5a_7..99,V5a_8..99,V5a_9..99,V5b_1..99,V5b_2..99,V5b_3..99,V5b_4..99,V5b_5..99,V5b_6..99,V5b_7..99,V5b_8..99,V5b_9..99,V5c_1..99,V5c_2..99,V5c_3..99,V5c_4..99,V5c_5..99,V5c_6..99,V5c_7..99,V5c_8..99,V5c_9..99,V5d_1..99,V5d_2..99,V5d_3..99,V5d_4..99,V5d_5..99,V5d_6..99,V5d_7..99,V5d_8..99,V5d_9..99,V6_1..99,V6_2..99,V6_3..99,V6_4..99,V6_5..99,V6_6..99,V6_7..99,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_2..99,V10_3..99,V10_4..99,V10_5..99,V10_6..99,V10_7..99,V10_8..99,V10_9..99,V10_10..99,V11..99,V12..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C9a..99,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
DO,DOM,Dominican Republic,Distrito Nacional,2021-01-14,2021-01-14,135,2,20827.86121089011,0,0,80,125,1570243.6185074924,89,1,1,5,128,1,0,12,122,1,1,5,128,1,0,22,112,1,1,18,115,1,1,19,114,1,1,5,128,1,1,4,129,1,1,6,127,1,1,6,127,1,1,11,122,1,0,28,106,1,2,5,127,1,1,30,103,130,0,4,1,123,1,6,5,130,0,1,4,113,1,8,13,117,1,10,7,116,1,10,8,130,1,3,1,131,0,2,2,129,0,5,1,129,0,5,1,124,1,7,3,107,1,14,13,130,1,3,1,105,1,15,14,9,1,28,97,107,0,11,17,10,4,62,59,73,2,24,36,111,0,4,19,1,111,1,2,21,0,133,0,2,0,0,41,2,17,75,12,1,0,122,0,135,0,0,0,0,0,12,0,39,47,26,11,13,12,40,46,24,13,10,42,46,24,13,11,51,40,20,13,12,44,39,27,13,18,4,25,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,60,26,22,13,0,0,0,0,0,0,0,0,0,0,0,0,119,4,7,5,119,9,4,3,119,6,5,5,119,8,5,3,119,9,3,4,119,9,4,3,135,0,0,0,135,0,0,0,135,0,0,0,135,0,0,0,135,0,0,0,135,0,0,0,135,0,0,0,135,0,0,0,135,0,0,0,135,0,0,0,135,0,0,0,135,0,0,0,19,3,51,62,19,5,66,45,19,6,29,81,19,5,54,57,19,5,12,99,19,5,26,85,22,1,55,57,80,0,37,10,2,6,22,1,2,11,43,56,22,3,109,1,23,3,27,82,23,1,94,8,0,0,1,8,23,1,22,26,37,26,24,1,34,56,17,3,25,2,20,82,6,0,28,2,21,77,7,85,2,48,0,71,3,61,0,108,1,25,1,83,3,43,6,124,1,9,1,109,3,22,1,32,1,0,4,9,20,69,32,1,0,5,11,19,67,37,0,40,41,10,7,37,0,16,21,20,41,37,0,26,33,10,29,76,4,49,6,76,18,21,20,76,10,26,23,39,0,49,47,88,0,22,25,113,0,6,0,3,1,1,1,10,64,0,0,3,3,7,4,5,8,1,0,0,8,8,1,6,17,43,1,44,45,1,1,43,1,9,17,20,20,17,7,1,45,6,82,0,2,45,0,19,27,33,9,2,2.6875,2.474472847500225,3,1.9798989873223332,13.090909090909092,6.28012073175617,3,1.4395447740957925
DO,DOM,Dominican Republic,Distrito Nacional,2021-01-15,2021-01-15,111,1,14657.7287242627,1,14657.7287242627,77,98,1455638.218434149,78,0,2,3,106,0,1,20,90,0,2,3,106,0,1,14,96,0,2,29,80,0,2,25,84,0,2,11,98,0,2,6,103,0,2,6,103,0,1,6,104,0,2,9,100,0,2,22,87,0,1,9,101,0,1,23,87,108,0,3,0,91,1,12,7,108,0,3,0,97,0,9,5,82,1,12,16,86,0,13,12,100,0,5,6,105,0,4,2,105,1,2,3,105,1,5,0,102,0,7,2,89,0,10,12,102,0,8,1,88,1,17,5,12,1,28,70,84,0,7,20,13,0,53,45,58,1,19,33,92,0,4,12,3,92,0,3,16,0,108,1,1,1,0,34,1,11,65,14,1,0,95,1,111,0,0,0,0,0,14,0,20,42,25,10,15,9,31,34,22,15,8,41,30,17,15,6,39,31,20,15,7,33,33,23,15,10,5,18,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,55,18,10,11,0,0,0,0,0,0,0,0,0,0,0,0,100,3,3,5,100,4,3,4,100,5,1,5,100,4,3,4,100,5,1,5,100,5,2,4,111,0,0,0,111,0,0,0,111,0,0,0,111,0,0,0,111,0,0,0,111,0,0,0,111,0,0,0,111,0,0,0,111,0,0,0,111,0,0,0,111,0,0,0,111,0,0,0,17,2,35,57,17,5,52,37,17,4,27,63,17,3,47,44,17,4,7,83,17,4,19,71,17,1,52,41,59,0,35,9,5,3,17,0,1,18,34,41,17,0,94,0,17,1,22,71,17,0,81,7,0,1,0,5,17,1,19,24,32,18,18,0,28,45,16,4,19,0,13,68,11,0,23,2,17,59,10,76,1,34,0,59,2,50,0,84,2,24,1,64,2,36,9,104,0,4,3,92,1,18,0,24,1,2,1,12,22,49,24,0,3,3,9,16,56,24,0,30,39,13,5,24,0,11,20,24,32,24,0,22,29,20,16,61,3,42,5,61,14,16,20,61,10,22,18,25,0,37,49,62,0,18,31,93,1,7,0,2,5,1,0,2,56,0,0,2,4,5,0,3,3,5,0,4,4,4,5,1,15,32,1,41,37,0,0,32,0,10,19,18,12,10,7,3,33,3,70,0,5,33,1,16,22,32,7,0,3.769230769230769,2.839603566748287,3.130434782608696,1.9141660378748129,13.927536231884057,7.505525103273842,2.808219178082192,1.4968256619943654
DO,DOM,Dominican Republic,Santo Domingo,2021-01-15,2021-01-14,100,2,27012.87061086274,0,0,40,89,1263828.8407437457,61,0,3,4,93,0,3,14,83,0,4,5,91,0,4,10,86,0,2,25,73,0,4,14,82,0,4,7,89,0,3,6,91,0,3,7,90,0,3,4,93,0,2,12,86,0,2,27,71,0,3,3,94,0,3,20,77,96,2,1,1,86,1,7,6,95,0,3,2,90,1,4,5,75,3,13,9,86,2,5,7,93,0,5,2,94,1,4,1,93,2,2,3,96,0,4,0,88,3,5,4,73,2,12,13,97,0,1,2,80,4,8,8,11,0,21,68,81,0,6,13,13,2,34,51,66,0,15,19,85,0,4,9,2,85,0,4,11,0,96,0,1,3,0,30,2,11,57,14,1,0,83,2,100,0,0,0,0,0,14,0,32,30,15,9,14,13,37,22,14,14,10,34,32,10,14,15,38,21,12,14,7,37,27,15,14,12,10,18,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,39,15,17,11,0,0,0,0,0,0,0,0,0,0,0,0,89,3,5,3,89,5,1,5,89,2,3,6,89,5,2,4,89,4,3,4,89,4,2,5,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,18,3,40,39,18,3,48,31,18,6,17,59,18,3,47,32,18,5,5,72,18,2,23,57,18,1,48,33,52,1,29,12,4,2,20,1,0,12,37,30,20,1,79,0,21,0,21,58,21,0,56,9,3,2,0,9,21,1,18,15,28,17,22,0,30,37,11,0,24,0,5,67,4,0,26,2,7,59,6,60,2,37,1,52,2,46,0,83,0,17,0,53,1,36,10,95,0,4,1,77,3,20,0,26,0,0,2,7,13,52,26,0,1,2,12,14,45,28,0,35,28,5,4,28,0,13,20,14,25,28,0,25,16,14,17,59,2,35,4,59,8,18,15,59,8,19,14,31,0,35,34,66,0,18,16,83,0,3,0,5,1,2,1,5,49,0,0,2,2,8,0,2,6,2,0,2,4,2,2,4,15,34,0,36,29,0,1,34,0,12,16,12,16,4,6,0,35,2,54,4,5,35,2,11,24,25,3,0,3.125,2.7844577799286396,2.2666666666666666,1.3870146083619754,13.322033898305087,7.347156799287317,2.9523809523809526,1.419092979615017
DO,DOM,Dominican Republic,-99,2021-01-16,2021-01-14,100,1,13989.7960219643,1,13989.7960219643,50,78,1466956.2008559282,40,0,5,4,91,0,6,9,85,0,7,4,89,0,4,9,87,0,6,15,79,0,5,16,79,0,4,6,90,0,4,9,87,0,7,8,85,0,6,4,90,0,4,8,88,0,7,17,76,0,7,6,87,0,7,12,81,96,0,3,1,91,0,6,3,96,0,4,0,91,0,5,4,85,0,8,7,84,1,8,7,94,1,3,2,91,1,4,4,92,0,6,2,96,0,4,0,92,0,5,3,83,1,11,5,94,1,3,2,88,1,10,1,21,1,23,55,79,1,7,13,24,3,31,42,69,4,9,18,91,0,0,9,0,91,0,2,7,0,98,0,1,1,0,40,3,11,46,25,0,2,71,2,98,1,1,0,0,0,27,0,23,22,14,14,32,24,19,12,13,32,22,21,13,12,32,21,25,11,11,32,19,24,14,11,32,28,6,13,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,30,10,17,10,0,0,0,0,0,0,0,0,0,0,0,0,89,5,3,3,89,5,3,3,89,2,6,3,89,4,6,1,89,5,4,2,89,4,3,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,37,14,21,28,37,11,38,14,37,16,15,32,37,15,18,30,37,17,6,40,37,14,18,31,38,1,29,32,71,1,15,8,2,3,38,1,1,11,20,29,38,3,59,0,39,3,9,49,39,1,48,5,0,0,0,7,39,0,25,11,16,9,41,3,25,20,6,5,42,1,6,46,5,0,43,5,9,36,7,79,1,20,0,62,2,35,1,85,1,13,1,82,2,9,7,94,0,5,1,82,0,17,1,46,1,0,1,5,6,41,46,1,0,2,6,7,38,48,2,22,17,5,6,48,1,10,13,8,20,48,1,21,12,7,11,68,1,27,4,68,16,7,9,68,12,15,5,51,1,26,22,78,0,10,12,90,0,2,0,2,1,0,0,5,65,0,2,1,1,1,2,0,4,1,1,5,2,1,2,1,11,55,1,23,21,0,0,55,2,3,4,9,8,12,7,0,59,2,20,9,10,59,1,8,20,11,0,1,2.4444444444444446,1.7225911474978353,2.8,1.6561573424216502,12,7.847817231187131,2.6578947368421053,1.3002352342156687
DO,DOM,Dominican Republic,Distrito Nacional,2021-01-16,2021-01-15,100,3,42984.0633867711,2,22712.1087643746,48,91,1365508.3364035354,66,0,5,3,92,0,3,17,80,0,4,6,90,0,3,14,83,0,0,26,74,0,2,12,86,0,3,8,89,0,4,4,92,0,1,10,89,0,3,6,91,0,2,7,91,0,2,17,81,0,3,3,94,0,3,21,76,97,1,2,0,83,2,11,4,94,0,4,2,86,1,8,5,74,1,14,11,88,0,9,3,92,0,5,3,96,0,3,1,90,1,6,3,94,0,6,0,93,0,3,4,83,1,8,8,97,0,3,0,79,1,10,10,9,0,18,73,83,0,3,14,11,1,42,46,58,0,18,24,82,0,2,15,1,82,0,3,15,0,97,0,2,1,0,30,3,14,53,12,0,0,88,0,100,0,0,0,0,0,14,0,25,24,23,14,16,13,26,27,18,16,11,32,19,22,16,8,34,19,23,16,10,26,25,23,16,13,8,11,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,45,11,18,7,0,0,0,0,0,0,0,0,0,0,0,0,86,1,6,7,86,4,3,7,86,4,2,8,86,3,7,4,86,4,2,8,86,4,2,8,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,17,5,41,37,17,2,52,29,17,8,20,55,17,6,42,35,17,7,12,64,17,6,19,58,17,0,36,47,64,0,19,9,6,2,17,1,1,10,39,32,17,1,82,0,19,3,14,64,19,1,68,4,1,0,1,6,19,0,18,18,27,18,20,3,23,34,10,10,20,0,8,66,6,0,23,2,10,58,7,59,1,40,0,48,1,51,0,80,0,18,2,58,0,35,7,88,0,12,0,81,1,17,1,24,0,0,2,7,17,50,24,0,1,5,6,21,43,26,1,36,26,8,3,26,1,15,17,18,23,26,0,26,21,14,13,53,3,39,5,53,10,20,17,53,9,24,14,27,1,33,39,61,0,16,23,84,0,4,1,4,2,0,0,5,52,0,0,3,3,2,0,4,5,0,0,5,6,3,1,1,15,31,2,35,32,0,0,31,0,6,18,22,14,7,2,0,33,5,57,3,2,33,0,10,30,19,6,2,3.204081632653061,2.6769042430633583,3.1428571428571432,2.0326997151247235,13.609375000000002,7.501570602742902,3.1166666666666667,1.5523810761696748
DO,DOM,Dominican Republic,Santiago,2021-01-16,2021-01-14,100,4,59011.103337347304,0,0,54,84,1532149.273931635,57,0,3,5,92,0,3,12,85,0,2,8,90,0,6,14,80,0,3,20,77,0,5,17,78,0,4,13,83,0,4,9,87,0,4,5,91,0,3,9,88,0,4,6,90,0,3,31,66,0,3,8,89,0,2,24,74,95,1,3,1,88,1,5,6,92,0,6,2,86,0,9,5,80,0,12,8,83,1,11,5,87,1,5,7,91,0,6,3,95,0,3,2,91,2,5,2,94,0,6,0,69,1,14,16,92,1,5,2,76,0,20,4,16,0,27,57,74,0,14,12,17,0,33,50,67,2,13,18,87,0,3,7,3,87,0,6,7,0,94,1,4,1,0,33,0,10,57,19,0,1,78,2,99,0,1,0,0,0,21,0,19,24,19,17,24,10,31,17,18,24,15,20,28,13,24,9,34,19,14,24,10,21,23,22,24,17,8,12,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,58,6,7,6,0,0,0,0,0,0,0,0,0,0,0,0,90,3,5,2,90,5,3,2,90,3,6,1,90,5,0,5,90,5,2,3,90,5,3,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,23,5,32,40,23,3,47,27,23,6,16,55,23,4,41,32,23,6,10,61,23,3,29,45,24,1,41,34,59,0,25,9,5,2,25,1,1,15,28,30,25,2,73,0,26,3,24,47,26,0,61,2,1,3,0,7,26,1,19,20,21,13,27,2,28,28,13,2,30,0,7,55,8,0,33,2,9,49,7,68,1,31,0,53,2,44,1,84,0,15,1,59,2,28,11,90,0,9,1,71,1,28,0,34,1,0,3,6,7,49,34,0,0,3,10,11,42,38,1,36,14,4,7,38,1,18,10,15,18,38,0,23,19,9,11,58,7,34,1,58,10,18,14,58,11,21,10,38,0,23,39,61,0,16,23,85,0,4,0,2,4,1,1,3,62,0,2,0,2,4,2,0,5,3,0,4,2,1,3,2,8,40,1,24,35,0,0,40,0,6,20,18,11,4,1,0,41,3,43,6,7,41,1,8,21,22,5,2,3.395652173913043,2.3553208341718666,2.588235294117647,1.4168108346481794,12.20754716981132,7.104598972512961,3.290909090909091,1.4359501599821847
DO,DOM,Dominican Republic,Santo Domingo,2021-01-16,2021-01-15,100,2,21216.033574041183,2,21216.033574041183,31,88,1329029.2317783432,63,0,2,4,94,0,3,18,79,0,3,8,89,0,3,16,81,0,3,25,72,0,3,14,83,0,3,10,87,0,3,5,92,0,3,8,89,0,3,7,90,0,2,10,88,0,3,21,76,0,3,3,94,0,2,20,78,96,3,0,1,82,2,7,9,92,1,6,1,84,2,5,9,75,2,11,12,86,3,4,7,90,1,5,4,95,2,2,1,92,2,3,3,93,1,6,0,90,1,6,3,79,2,8,11,97,1,1,1,80,5,5,10,12,0,15,73,86,0,5,9,13,1,35,51,65,0,15,20,85,0,4,11,0,85,0,4,11,0,96,0,3,1,0,29,2,11,58,14,2,0,83,1,100,0,0,0,0,0,15,0,30,29,9,17,16,13,29,24,18,16,13,26,30,15,16,14,35,19,16,16,11,28,24,21,16,15,8,16,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,43,16,9,14,0,0,0,0,0,0,0,0,0,0,0,0,89,2,5,4,89,4,1,6,89,3,3,5,89,4,3,4,89,4,1,6,89,4,1,6,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,19,5,43,33,19,5,41,35,19,6,15,60,19,5,44,32,19,6,7,68,19,4,24,53,19,0,42,39,58,1,24,8,4,5,19,2,0,12,33,34,19,0,79,2,20,0,12,68,20,1,62,7,2,2,0,6,20,1,21,13,23,22,21,1,25,37,13,3,24,0,6,67,3,0,25,1,8,59,7,57,2,40,1,59,2,39,0,85,0,15,0,56,1,29,14,93,0,7,0,76,3,21,0,25,0,0,3,6,12,54,25,0,2,3,8,11,51,27,0,36,22,8,7,27,0,18,17,14,24,27,0,28,20,12,13,52,3,42,3,52,12,18,18,52,11,24,13,30,1,36,33,67,0,22,11,79,2,5,0,4,3,2,0,5,43,0,0,3,3,14,1,2,3,2,0,8,3,1,1,4,12,34,1,29,35,0,1,34,0,18,19,16,8,3,2,0,36,2,50,7,5,36,1,12,21,26,3,1,3.3111111111111113,2.695300811532261,2.6,1.3498971154211057,13.571428571428571,6.714589658773966,3.225806451612903,1.5302346850836652
DO,DOM,Dominican Republic,-99,2021-01-17,2021-01-15,100,4,61555.0606708485,2,36858.4786154452,66,79,1631688.8862638872,38,0,4,4,92,0,5,12,83,0,6,5,89,0,5,10,85,0,4,13,83,0,4,22,74,0,4,10,86,0,6,7,87,0,6,4,90,0,5,4,91,0,4,6,90,0,6,15,79,0,7,7,86,0,6,14,80,96,1,3,0,88,1,7,4,95,1,4,0,90,0,5,5,87,1,6,6,78,2,9,11,90,2,6,2,93,0,2,5,96,0,3,1,96,1,3,0,94,0,4,2,85,2,9,4,93,2,4,1,86,1,10,3,21,0,28,51,76,1,6,17,26,4,29,41,71,3,6,20,94,0,1,4,1,94,0,2,4,0,98,0,0,2,0,39,2,11,48,28,0,0,70,2,100,0,0,0,0,0,28,0,22,23,16,11,33,20,24,10,13,33,24,22,11,10,33,14,28,9,16,33,18,26,12,11,33,21,9,10,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,35,9,15,6,0,0,0,0,0,0,0,0,0,0,0,0,89,4,6,1,89,6,1,4,89,4,3,4,89,5,2,4,89,6,1,4,89,4,2,5,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,38,8,26,28,38,11,34,17,38,16,11,35,38,13,22,27,38,16,4,42,38,10,16,36,40,0,35,25,65,0,21,6,4,4,42,1,3,7,22,25,42,2,56,0,42,2,9,47,42,0,50,4,0,0,0,4,42,0,19,13,14,12,43,3,21,23,8,2,44,1,5,45,5,0,46,5,6,37,6,74,1,25,0,66,1,33,0,89,0,10,1,78,1,14,7,96,0,3,1,84,0,15,1,47,1,0,1,7,12,32,47,1,0,1,6,11,34,52,2,22,12,3,9,52,1,10,12,8,17,52,0,19,14,5,10,68,0,28,4,68,16,9,7,68,13,13,6,55,3,23,19,81,0,9,10,91,1,2,1,1,0,1,0,3,68,0,0,0,3,3,1,2,4,2,0,4,1,2,2,1,7,60,1,24,15,0,0,60,0,2,3,8,8,12,7,0,62,3,20,6,9,62,1,8,15,11,3,0,2.8421052631578947,2.7741496774234333,3,1.5275252316519468,11.517241379310345,8.650436362466563,2.727272727272727,1.4847711791873706
