ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V2..99,V2a..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V5a_1..99,V5a_2..99,V5a_3..99,V5a_4..99,V5a_5..99,V5a_6..99,V5a_7..99,V5a_8..99,V5a_9..99,V5b_1..99,V5b_2..99,V5b_3..99,V5b_4..99,V5b_5..99,V5b_6..99,V5b_7..99,V5b_8..99,V5b_9..99,V5c_1..99,V5c_2..99,V5c_3..99,V5c_4..99,V5c_5..99,V5c_6..99,V5c_7..99,V5c_8..99,V5c_9..99,V5d_1..99,V5d_2..99,V5d_3..99,V5d_4..99,V5d_5..99,V5d_6..99,V5d_7..99,V5d_8..99,V5d_9..99,V6_1..99,V6_2..99,V6_3..99,V6_4..99,V6_5..99,V6_6..99,V6_7..99,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_2..99,V10_3..99,V10_4..99,V10_5..99,V10_6..99,V10_7..99,V10_8..99,V10_9..99,V10_10..99,V11..99,V12..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C9a..99,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
AF,AFG,Afghanistan,-99,2021-01-17,2021-01-15,100,5,237802.1090073294,1,50917.454582761,65,66,5053861.179924696,22,36,12,52,35,20,45,37,10,53,37,17,46,36,20,44,39,18,43,32,17,51,39,12,49,36,18,46,38,11,51,38,17,45,34,16,50,44,7,49,42,12,46,88,5,6,1,80,3,13,4,90,3,5,2,83,5,7,5,80,5,8,7,82,2,13,3,83,3,11,3,88,2,7,3,82,6,10,2,89,4,4,3,83,6,6,5,84,5,7,4,93,1,3,3,88,0,6,6,29,5,32,34,76,1,16,7,42,3,21,34,81,4,6,9,94,0,3,3,0,94,1,2,3,0,98,1,0,1,0,58,2,5,35,100,100,0,47,3,25,8,2,15,57,15,17,7,4,57,14,18,7,4,57,16,19,6,2,57,18,15,7,3,57,17,11,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,6,15,2,6,11,0,0,0,0,0,0,0,0,0,0,0,0,96,2,0,2,96,1,1,2,96,1,2,1,96,1,1,2,96,1,1,2,96,1,0,3,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,65,3,15,17,65,7,17,11,65,11,7,17,65,10,11,14,65,10,7,18,65,10,9,16,65,0,22,13,78,1,11,5,1,4,66,0,4,4,11,15,66,3,30,1,69,1,7,23,69,1,19,6,2,1,1,1,69,3,11,8,6,3,70,2,8,12,3,5,70,1,12,15,2,0,71,3,9,14,3,85,1,11,3,83,0,16,1,93,0,7,0,89,0,7,4,93,0,6,1,91,0,7,2,72,0,0,0,3,6,19,72,1,0,1,3,6,17,74,1,9,5,5,6,74,0,4,7,6,9,74,1,7,7,3,8,87,0,10,3,87,2,8,3,87,2,6,5,75,0,11,14,86,0,3,11,97,0,1,0,0,0,0,1,1,86,1,0,1,2,1,0,2,2,0,0,0,0,0,1,1,3,78,0,17,5,0,0,78,0,2,8,1,3,3,3,2,78,0,12,6,4,78,0,5,8,5,3,1,7.208333333333333,8.9441706382312,4.666666666666667,5.385164807134504,11.368421052631579,4.90136632102371,3,2.3169853371636986
AF,AFG,Afghanistan,Badakhshan,2021-01-17,2021-01-14,100,14,781055.1755191789,9,302893.3374847179,34,65,4964427.564607134,30,20,19,61,22,19,59,18,20,62,18,32,50,25,23,52,26,17,57,20,20,60,24,18,58,27,14,59,22,17,61,21,17,62,25,19,56,27,17,56,26,17,57,81,8,10,1,81,5,11,3,80,9,9,2,68,11,15,6,77,6,14,3,83,7,6,4,80,8,10,2,82,5,11,2,86,8,3,3,83,8,8,1,83,7,9,1,81,8,8,3,83,6,9,2,83,7,9,1,34,1,13,52,91,1,5,3,40,5,12,43,88,1,5,6,95,0,0,4,1,95,0,3,2,0,97,0,2,0,1,51,2,7,40,100,100,0,43,1,27,12,6,11,51,9,18,11,11,51,11,14,11,13,51,10,17,12,10,51,11,18,10,10,51,8,8,13,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1,13,9,10,14,0,0,0,0,0,0,0,0,0,0,0,0,93,2,3,2,93,2,2,3,93,2,0,5,93,2,1,4,93,2,1,4,93,1,1,5,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,57,0,17,26,57,1,23,19,57,1,13,29,57,2,9,32,57,2,12,29,57,2,11,30,57,0,17,26,83,0,7,6,4,0,58,0,1,9,18,14,58,0,39,3,59,2,8,31,59,1,24,6,2,2,5,1,59,0,20,9,6,6,59,1,17,10,10,3,63,0,7,27,3,0,66,0,7,23,4,83,0,13,4,77,1,16,6,87,1,9,3,91,1,4,4,88,1,5,6,89,1,6,4,66,1,1,2,6,7,17,66,1,1,2,8,5,17,67,0,6,3,9,15,67,0,5,4,8,16,67,0,8,10,5,10,82,1,14,3,82,2,12,4,82,3,10,5,67,0,16,17,83,1,3,13,97,0,1,0,0,0,0,0,2,81,0,1,1,0,2,2,1,0,2,0,1,0,3,0,1,5,69,0,27,3,0,1,69,0,10,9,4,4,3,1,0,70,1,14,7,8,70,0,10,4,9,4,3,6.681818181818182,9.862803443995615,5.2,2.6832815729997477,13.153846153846152,4.277310441782852,2.5652173913043477,1.8543826945551483
AF,AFG,Afghanistan,Kabul,2021-01-17,2021-01-15,100,3,149642.313512502,1,47419.8082858641,260,90,6252313.575056708,58,8,5,87,7,27,66,8,8,84,7,21,72,9,22,69,6,25,69,9,17,74,8,8,84,9,6,85,9,5,86,9,10,81,6,18,76,10,6,84,9,18,73,95,1,2,2,73,3,12,12,92,1,4,3,79,0,11,10,78,1,11,10,75,5,8,12,83,2,6,9,92,1,2,5,94,1,2,3,95,0,3,2,90,2,2,6,82,2,12,4,94,1,1,4,82,2,8,8,10,0,34,56,66,1,20,13,10,1,21,68,79,0,9,12,91,0,0,7,2,91,0,4,3,2,96,0,1,3,0,21,4,6,69,100,100,0,14,0,41,27,5,13,15,9,43,10,23,15,9,31,15,30,15,7,63,5,10,15,7,39,14,25,15,9,13,8,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,24,18,22,18,0,0,0,0,0,0,0,0,0,0,0,0,94,3,3,0,94,4,1,1,94,2,3,1,94,2,2,2,94,4,0,2,94,4,1,1,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,19,6,54,21,19,8,59,14,19,12,31,38,19,7,45,29,19,9,36,36,19,7,38,36,23,1,49,27,51,0,19,15,7,8,24,0,3,20,33,20,24,1,67,8,26,1,13,60,26,1,20,18,13,7,14,1,26,1,17,20,15,21,28,0,11,24,24,13,29,1,6,58,6,0,32,2,5,55,6,46,1,34,19,41,0,39,20,69,0,14,17,55,0,18,27,64,0,21,15,62,0,25,13,33,2,4,5,12,18,26,33,2,4,7,8,19,27,36,1,25,15,15,8,36,2,16,11,14,21,36,2,21,16,13,12,63,4,30,3,63,7,20,10,63,6,24,7,38,0,38,24,76,1,7,16,93,0,6,0,0,0,0,1,0,55,0,0,10,3,3,1,1,5,1,0,2,4,2,0,1,12,40,1,57,1,0,1,40,0,11,28,13,8,0,0,0,40,0,44,4,12,40,0,17,13,14,9,7,8.04,10.16990357749326,10.416666666666666,16.70958242828157,14.196428571428571,4.621765278085235,3.288135593220339,2.2594693262954246
AF,AFG,Afghanistan,-99,2021-01-18,2021-01-16,100,4,185624.0411472439,1,50917.454582761,91,68,5296729.990135596,25,36,9,55,33,21,46,34,11,55,37,17,46,37,15,48,39,16,45,34,12,54,34,12,54,34,16,50,36,10,54,35,17,48,34,15,51,42,5,53,38,16,46,91,6,2,1,79,6,11,4,89,5,6,0,83,4,7,6,85,5,3,7,84,2,10,4,88,3,8,1,88,2,8,2,84,6,7,3,90,2,5,3,83,5,8,4,85,4,6,5,95,2,2,1,84,3,9,4,30,2,27,41,79,1,10,10,40,1,18,41,83,1,6,10,94,2,1,3,0,94,2,0,4,0,100,0,0,0,0,50,4,3,43,100,100,0,44,0,26,11,5,14,53,15,17,7,8,53,14,19,7,7,53,14,19,8,6,53,14,17,9,7,53,17,9,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,2,12,6,13,13,0,0,0,0,0,0,0,0,0,0,0,0,98,2,0,0,98,2,0,0,98,1,1,0,98,2,0,0,98,2,0,0,98,2,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,57,5,21,17,57,5,24,14,57,11,12,20,57,11,11,21,57,11,8,24,57,10,13,20,57,0,21,22,79,1,10,5,3,2,58,0,3,6,17,16,58,4,37,1,59,0,5,36,59,1,24,7,3,2,2,2,59,3,22,6,5,5,60,2,11,14,4,9,61,1,10,22,6,0,64,3,9,19,5,79,3,15,3,76,1,22,1,88,0,11,1,89,0,9,2,92,0,7,1,87,1,11,1,64,0,1,0,4,7,24,64,1,1,0,5,8,21,67,1,12,8,5,7,67,0,7,6,10,10,67,1,12,9,4,7,79,1,18,2,79,5,12,4,79,5,11,5,68,0,18,14,86,0,3,11,97,0,0,1,0,0,0,1,1,79,1,2,2,3,2,0,2,2,1,0,0,0,0,1,1,4,74,0,20,5,0,1,74,0,3,11,2,3,1,4,2,75,0,12,5,8,75,0,9,7,5,2,2,8.074074074074074,9.74255505077487,7.400000000000001,8.126773310757748,11.863636363636363,3.059652245186021,3.5652173913043477,2.5013830166624684
AF,AFG,Afghanistan,Badakhshan,2021-01-18,2021-01-15,100,15,908713.1337032059,7,226587.0377850311,23,63,5486451.622847029,29,28,20,52,30,18,52,21,23,56,21,37,42,30,23,47,31,18,51,25,26,49,30,18,52,33,16,51,28,20,52,29,17,54,33,20,47,37,14,49,35,15,50,80,9,10,1,82,5,10,3,77,11,11,1,63,13,19,5,77,8,12,3,82,7,10,1,74,11,13,2,82,8,9,1,84,9,6,1,80,8,9,3,83,7,8,2,80,9,8,3,86,7,7,0,85,7,8,0,36,1,13,50,92,2,4,2,43,6,13,38,87,1,6,6,94,0,1,4,1,94,1,3,2,0,97,0,2,0,1,56,1,7,36,100,100,0,44,3,24,12,6,11,53,10,17,11,9,53,13,13,11,10,53,11,16,11,9,53,10,18,9,10,53,9,9,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,2,12,10,7,15,0,0,0,0,0,0,0,0,0,0,0,0,93,2,2,3,93,2,3,2,93,2,0,5,93,2,1,4,93,2,1,4,93,1,2,4,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,57,1,17,25,57,2,20,21,57,2,10,31,57,3,8,32,57,4,8,31,57,3,9,31,57,1,14,28,86,0,6,6,2,0,58,0,1,10,18,13,58,0,39,3,60,1,7,32,60,1,21,8,2,2,4,2,60,0,24,8,4,4,60,0,16,12,9,3,64,0,8,25,3,0,67,0,7,21,5,83,0,14,3,80,1,14,5,90,1,7,2,92,1,3,4,92,1,2,5,91,1,6,2,67,1,1,3,5,8,15,67,1,1,1,8,5,17,68,0,6,2,9,15,68,0,6,5,6,15,68,0,9,9,5,9,82,1,13,4,82,2,13,3,82,3,12,3,68,0,15,17,83,1,2,14,98,0,1,0,0,0,0,0,1,83,0,2,2,0,1,1,1,0,2,0,1,0,3,0,1,3,70,0,27,2,0,1,70,0,7,10,4,5,3,1,0,71,0,15,6,8,71,0,10,5,8,3,3,5.444444444444445,7.172022622435879,4.333333333333333,3.0550504633038935,12.615384615384615,4.517317107106146,2,1.7728105208558367
AF,AFG,Afghanistan,Kabul,2021-01-18,2021-01-15,100,2,107657.3605069779,1,47419.8082858641,226,94,6272066.813659449,62,11,4,85,8,25,67,10,8,82,8,23,69,10,17,73,8,19,73,11,14,75,10,9,81,11,6,83,12,10,78,11,10,79,7,13,80,10,3,87,9,18,73,96,0,2,2,75,2,10,13,92,0,4,4,77,0,14,9,83,1,8,8,81,2,9,8,86,1,6,7,91,0,5,4,94,0,3,3,90,0,6,4,90,1,2,7,87,1,8,4,97,0,0,3,82,1,9,8,6,0,31,63,69,0,18,13,6,0,24,70,77,0,11,12,89,0,0,10,1,89,0,4,5,2,96,0,2,2,0,18,3,8,71,100,100,0,9,0,45,30,3,13,10,7,42,14,27,10,8,30,18,34,10,4,67,8,11,10,8,42,15,25,10,8,14,11,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,23,24,23,17,0,0,0,0,0,0,0,0,0,0,0,0,92,4,4,0,92,6,0,2,92,4,4,0,92,4,2,2,92,6,0,2,92,6,0,2,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,14,7,57,22,14,8,62,16,14,11,35,40,14,9,46,31,14,10,39,37,14,7,44,35,19,0,54,27,46,0,23,16,4,11,19,0,5,23,32,21,19,1,74,6,21,0,21,58,21,0,28,17,11,5,17,1,21,0,21,20,19,19,23,0,15,24,24,14,23,1,6,64,6,0,27,1,4,63,5,44,0,35,21,39,0,39,22,65,0,18,17,55,0,19,26,62,0,19,19,56,0,27,17,28,1,4,5,17,20,25,28,2,6,6,9,20,29,32,1,22,18,19,8,32,1,17,12,17,21,32,1,28,14,10,15,58,5,34,3,58,10,21,11,58,9,24,9,33,1,39,27,73,0,11,16,89,0,8,0,0,1,0,1,1,50,0,0,9,3,6,1,0,6,0,0,2,5,4,0,2,12,37,0,61,2,0,0,37,0,15,24,13,9,2,0,0,37,0,50,2,11,37,0,21,14,12,9,7,9.38,14.278412419610584,9.125,14.371809664877915,14.133333333333335,5.469380613358821,3.459016393442623,2.3279015621499353
AF,AFG,Afghanistan,-99,2021-01-19,2021-01-17,100,6,263255.2828110276,2,117622.6830243014,64,70,5344164.641699149,27,30,14,56,32,20,48,30,12,58,32,20,48,32,18,50,30,18,52,32,16,52,29,15,56,32,12,56,32,11,57,34,12,54,30,17,53,39,6,55,36,18,46,86,10,4,0,80,5,11,4,88,5,6,1,80,4,10,6,82,5,6,7,82,5,9,4,84,3,9,4,85,2,10,3,88,5,5,2,89,2,6,3,88,2,8,2,83,5,9,3,94,1,5,0,82,3,10,5,30,0,23,47,79,0,11,10,34,1,15,50,87,1,7,5,93,2,2,3,0,93,3,0,4,0,100,0,0,0,0,46,2,8,44,100,100,0,39,0,25,17,8,11,46,14,23,7,10,46,16,19,7,12,46,16,22,8,8,46,15,20,8,11,46,18,11,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1,13,13,16,11,0,0,0,0,0,0,0,0,0,0,0,0,93,3,2,2,93,3,2,2,93,3,2,2,93,4,2,1,93,4,1,2,93,3,3,1,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,49,4,23,24,49,5,28,18,49,9,12,30,49,9,15,27,49,9,10,32,49,7,14,30,50,0,20,30,80,0,9,5,3,3,50,0,2,10,20,18,50,2,46,2,53,0,7,40,53,0,28,5,4,4,3,3,53,2,23,9,3,10,53,1,18,12,7,9,54,0,11,30,5,0,56,1,9,27,7,77,3,17,3,72,2,23,3,88,1,9,2,85,1,10,4,90,1,6,3,86,2,11,1,57,0,1,2,6,4,30,57,1,3,1,6,9,23,62,1,16,8,6,7,62,1,5,12,10,10,62,2,12,11,7,6,78,3,18,1,78,5,12,5,78,4,14,4,64,1,15,20,80,0,6,14,94,0,0,1,1,0,0,2,2,79,0,3,5,1,3,1,2,1,1,0,0,0,0,0,1,3,71,0,20,8,0,1,71,0,8,8,4,4,0,4,1,72,0,14,5,9,72,1,9,7,7,3,1,6.535714285714285,6.95212273927975,5.555555555555555,7.779960011322537,11.083333333333334,4.62428999642264,3.36,2.0992061991778384
AF,AFG,Afghanistan,Badakhshan,2021-01-19,2021-01-15,100,15,850732.2358711445,5,130075.35692779205,13,61,5930804.889506737,23,32,21,47,32,19,49,26,19,55,25,31,44,31,22,47,34,22,44,31,21,48,34,15,51,34,16,50,31,21,48,29,19,52,35,19,46,37,13,50,36,15,49,79,6,12,3,81,4,12,3,81,7,11,1,69,10,16,5,78,8,11,3,78,6,15,1,79,8,12,1,85,7,7,1,84,9,6,1,79,8,10,3,81,6,12,1,81,7,9,3,87,6,7,0,85,7,7,1,38,1,13,48,90,2,5,3,44,5,15,36,85,3,6,6,94,0,2,3,1,94,1,3,2,0,97,0,3,0,0,58,2,4,36,100,100,0,47,4,18,10,9,12,56,12,14,9,9,56,15,8,11,10,56,13,12,11,8,56,12,13,8,11,56,13,5,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,3,12,8,6,14,0,0,0,0,0,0,0,0,0,0,0,0,96,1,1,2,96,1,2,1,96,1,0,3,96,1,1,2,96,1,0,3,96,1,1,2,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,59,3,15,23,59,5,21,15,59,5,11,25,59,7,12,22,59,8,9,24,59,5,11,25,59,1,15,25,85,1,8,4,1,1,62,0,1,11,12,14,62,2,34,2,65,1,6,28,65,2,19,5,0,2,5,2,65,1,21,7,3,3,65,0,15,8,9,3,69,0,6,22,3,0,74,0,4,20,2,85,0,12,3,79,2,13,6,89,3,5,3,88,2,5,5,91,2,0,7,89,3,6,2,74,1,1,2,3,7,12,74,1,0,1,6,5,13,74,0,7,2,6,11,74,0,3,4,6,13,74,0,6,8,5,7,86,1,9,4,86,1,10,3,86,1,10,3,74,0,13,13,87,1,1,11,99,0,0,0,0,0,0,0,1,86,0,1,2,0,1,0,1,0,2,0,3,0,2,0,0,2,77,0,19,3,0,1,77,0,5,9,3,5,0,1,0,77,1,13,3,6,77,0,9,2,8,2,2,6.578947368421052,9.020444615019349,1,0,12.2,4.212762564048991,2.4444444444444446,2.661760192102481
AF,AFG,Afghanistan,Kabul,2021-01-19,2021-01-16,100,3,112428.69321923974,2,106535.1192288866,124,95,6050430.30811853,59,11,6,83,9,21,70,10,7,83,8,22,70,9,14,77,9,19,72,11,12,77,10,8,82,11,8,81,12,11,77,11,11,78,6,17,77,10,3,87,9,18,73,94,0,5,1,79,2,9,10,93,0,4,3,78,0,15,7,86,1,5,8,81,2,9,8,88,1,6,5,92,0,4,4,92,0,3,5,89,0,7,4,89,1,3,7,83,1,8,8,97,0,1,2,82,1,9,8,5,0,29,66,71,0,15,14,5,1,30,64,71,0,9,20,91,0,0,8,1,91,0,2,5,2,98,0,1,1,0,16,3,6,75,100,100,0,9,0,46,30,6,9,12,10,43,14,21,12,11,27,19,31,12,8,63,9,8,12,10,47,13,18,12,11,17,13,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,26,26,20,13,0,0,0,0,0,0,0,0,0,0,0,0,94,3,3,0,94,4,0,2,94,2,3,1,94,4,0,2,94,3,2,1,94,4,0,2,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,17,6,54,23,17,8,58,17,17,11,39,33,17,9,47,27,17,9,40,34,17,7,45,31,22,0,52,26,48,0,20,17,7,8,24,0,6,18,28,24,24,1,70,5,26,1,20,53,26,0,26,20,9,6,13,0,26,0,19,16,19,20,28,0,14,23,26,9,28,0,7,59,6,0,33,0,3,56,8,48,1,34,17,44,1,35,20,62,2,19,17,55,1,18,26,62,1,19,18,56,1,29,14,34,0,3,5,18,17,23,34,1,5,7,11,17,25,36,1,20,15,19,9,36,2,10,13,16,23,36,1,24,13,8,18,63,5,32,0,63,9,20,8,63,6,21,10,37,2,38,23,77,0,13,10,87,0,7,0,0,2,0,1,3,49,0,0,6,2,7,3,0,4,1,0,2,7,6,0,1,12,40,0,58,2,0,0,40,0,14,26,13,4,2,0,1,40,1,44,3,12,40,0,19,15,10,7,9,9.448979591836734,14.42518229880446,5.75,10.813612279267081,14.92982456140351,4.765424764169233,3.9473684210526314,2.5172338320890124
