ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V2..99,V2a..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V5a_1..99,V5a_2..99,V5a_3..99,V5a_4..99,V5a_5..99,V5a_6..99,V5a_7..99,V5a_8..99,V5a_9..99,V5b_1..99,V5b_2..99,V5b_3..99,V5b_4..99,V5b_5..99,V5b_6..99,V5b_7..99,V5b_8..99,V5b_9..99,V5c_1..99,V5c_2..99,V5c_3..99,V5c_4..99,V5c_5..99,V5c_6..99,V5c_7..99,V5c_8..99,V5c_9..99,V5d_1..99,V5d_2..99,V5d_3..99,V5d_4..99,V5d_5..99,V5d_6..99,V5d_7..99,V5d_8..99,V5d_9..99,V6_1..99,V6_2..99,V6_3..99,V6_4..99,V6_5..99,V6_6..99,V6_7..99,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_2..99,V10_3..99,V10_4..99,V10_5..99,V10_6..99,V10_7..99,V10_8..99,V10_9..99,V10_10..99,V11..99,V12..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5.1,B13_6..99,B13_6..77,B13_6.1,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1.1,B14_1.2,B14_2..99,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9a..99,C12..99,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9.1,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
AS,ASM,American Samoa,Eastern,2021-02-02,2021-01-15,100,15,577802.3401990512,11,451856.40124127,63,79,6591710.634287853,34,12,19,69,11,22,67,15,16,69,13,27,60,13,21,66,13,26,61,17,19,64,16,18,66,13,19,68,15,14,71,17,21,62,15,27,58,16,16,68,17,21,62,81,4,14,1,78,9,11,2,84,5,10,1,73,9,10,8,79,6,9,6,74,7,17,2,81,6,12,1,82,3,11,4,81,9,7,3,86,4,9,1,79,7,10,4,73,4,16,7,84,4,11,1,79,4,13,4,19,2,18,61,85,1,10,4,24,7,21,48,81,1,9,9,91,1,2,4,2,91,6,2,1,94,2,2,2,43,4,9,44,100,100,0,29,1,24,17,9,20,37,12,22,16,13,37,11,19,15,18,37,9,24,14,16,37,13,18,16,16,37,13,13,12,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2,28,5,11,15,0,0,0,0,0,0,0,0,0,0,0,0,92,3,1,4,92,3,2,3,92,2,2,4,92,4,0,4,92,3,1,4,92,2,3,3,98,1,0,1,98,1,0,1,98,1,0,1,98,1,0,1,98,2,98,1,1,98,1,0,1,98,2,0,98,2,0,98,1,1,0,98,1,1,0,98,1,1,0,42,6,28,24,42,9,25,24,42,9,19,30,42,10,20,28,42,11,11,36,42,8,22,28,42,1,24,33,76,1,11,8,0,4,43,3,7,11,16,20,43,4,48,5,47,3,13,37,47,0,22,9,7,4,6,5,47,2,27,6,5,13,49,2,19,7,13,10,100,0,100,72,2,22,4,75,2,21,2,81,1,13,5,80,0,12,8,89,0,8,3,78,0,19,3,52,0,4,3,11,7,23,52,1,3,1,15,6,22,55,1,21,8,2,13,55,2,12,10,5,16,55,1,17,10,6,11,73,2,22,3,73,7,13,7,73,6,16,5,55,1,15,29,71,0,9,20,91,1,0,1,2,1,4,78,1,4,1,4,1,1,1,0,0,1,2,1,0,1,0,4,59,1,21,14,3,2,59,1,13,10,10,5,1,0,1,64,2,15,11,8,64,0,15,9,5,1,6,4.5,4.913538149119954,5.5,5.126185499743233,11.514285714285714,8.583059335867672,3.8181818181818183,4.103767670191514
AS,ASM,American Samoa,Eastern,2021-02-03,2021-01-18,100,16,660699.3408646927,12,534753.4019069115,58,78,6456153.620684151,29,14,20,66,11,24,65,16,18,66,14,28,58,13,24,63,14,25,61,18,22,60,17,19,64,15,21,64,16,15,69,18,22,60,14,29,57,18,17,65,18,20,62,80,5,13,2,76,10,11,3,82,6,11,1,72,9,11,8,76,5,11,8,75,8,15,2,78,5,14,3,81,3,12,4,79,9,9,3,85,5,9,1,78,7,9,6,71,3,18,8,83,5,11,1,80,3,13,4,20,2,17,61,86,1,9,4,25,7,22,46,80,1,10,9,90,1,3,4,2,90,6,3,1,94,2,2,2,45,3,10,42,100,100,0,30,1,25,14,8,22,39,13,18,16,14,39,12,17,14,18,39,12,22,12,15,39,13,18,15,15,39,14,14,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2,29,6,8,13,0,0,0,0,0,0,0,0,0,0,0,0,91,3,2,4,91,4,2,3,91,3,3,3,91,5,1,3,91,4,2,3,91,3,3,3,98,1,0,1,98,1,0,1,98,1,0,1,98,1,0,1,98,2,98,1,1,98,1,0,1,98,2,0,98,2,0,98,1,1,0,98,1,1,0,98,1,1,0,45,4,26,25,45,9,21,25,45,9,19,27,45,10,19,26,45,11,9,35,45,7,19,29,45,1,23,31,77,2,9,8,0,4,46,3,5,14,11,21,46,5,44,5,50,4,12,34,50,0,21,7,7,5,5,5,50,1,23,6,7,13,52,2,20,8,10,8,100,0,100,74,2,21,3,79,2,17,2,81,1,12,6,81,0,11,8,91,0,6,3,81,0,16,3,53,0,3,3,9,8,24,53,2,2,1,14,6,22,56,1,21,6,2,14,56,2,10,11,4,17,56,1,15,11,7,10,74,2,20,4,74,7,11,8,74,6,14,6,56,0,19,25,75,0,10,15,91,2,0,1,2,1,3,74,1,4,5,4,1,1,1,0,0,1,2,1,0,1,0,4,62,1,21,10,2,4,62,1,15,10,7,4,0,0,1,67,2,16,8,7,67,0,16,7,6,0,4,5.25,5.798398793755788,6.125,5.617256574927962,10.8125,7.842964794909739,3.517241379310345,3.9876657122321966
AS,ASM,American Samoa,Eastern,2021-02-04,2021-01-19,100,16,660699.3408646927,12,534753.4019069115,65,77,6294568.77868651,28,13,20,67,11,25,64,16,18,66,14,31,55,13,26,61,14,27,59,18,24,58,17,20,63,15,25,60,16,18,66,18,23,59,14,31,55,17,20,63,18,22,60,80,5,13,2,75,11,11,3,82,7,10,1,69,10,12,9,74,6,13,7,73,10,15,2,76,6,14,4,80,4,12,4,75,10,11,4,82,6,10,2,77,8,9,6,69,4,19,8,80,6,13,1,78,4,14,4,21,2,17,60,85,1,9,5,25,7,19,49,83,1,10,6,90,1,2,5,2,90,6,3,1,94,2,2,2,45,2,9,44,100,100,0,30,1,22,15,9,23,39,13,18,17,13,39,13,14,16,18,39,12,20,14,15,39,14,14,16,17,39,14,10,12,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2,31,6,9,10,0,0,0,0,0,0,0,0,0,0,0,0,92,3,1,4,92,3,2,3,92,2,4,2,92,4,1,3,92,3,2,3,92,2,3,3,98,1,0,1,98,1,0,1,98,1,0,1,98,1,0,1,98,2,98,1,1,98,1,0,1,98,2,0,98,2,0,98,1,1,0,98,1,1,0,98,1,1,0,45,4,27,24,45,9,24,22,45,9,21,25,45,10,23,22,45,11,11,33,45,7,21,27,46,2,22,30,78,2,8,8,0,4,47,3,6,13,12,19,47,4,42,7,50,4,11,35,50,0,20,7,7,5,5,6,50,1,22,6,10,11,53,2,20,9,11,5,100,0,100,74,2,21,3,77,2,18,3,80,1,14,5,78,0,14,8,90,0,7,3,80,0,18,2,54,0,3,3,8,8,24,54,2,3,1,11,6,23,57,1,21,5,2,14,57,2,11,10,4,16,57,1,16,11,6,9,73,2,21,4,73,6,12,9,73,5,15,7,57,0,18,25,75,0,10,15,91,2,0,1,2,1,3,75,1,3,5,3,1,1,1,0,0,1,2,1,1,1,0,4,63,1,19,12,2,3,63,1,16,11,7,2,0,0,0,68,2,14,9,7,68,0,16,6,5,0,5,8.725,15.353922909730553,6.333333333333332,5.291502622129181,10.709677419354838,8.017454077977193,3.4642857142857144,4.0868546527104375
AS,ASM,American Samoa,Eastern,2021-02-05,2021-01-20,100,15,597876.4351501821,11,471930.4961924009,64,77,6459205.72465274,30,14,19,67,12,25,63,17,18,65,16,29,55,14,24,62,15,26,59,19,23,58,18,20,62,16,23,61,16,18,66,18,23,59,15,30,55,18,19,63,19,20,61,81,5,13,1,75,12,10,3,82,7,11,0,71,9,12,8,76,6,12,6,74,10,14,2,77,6,12,5,80,5,12,3,77,10,9,4,82,6,10,2,77,9,9,5,70,4,18,8,81,6,13,0,80,4,12,4,21,2,16,61,86,1,8,5,24,8,19,49,82,1,10,7,90,1,2,5,2,90,5,4,1,95,2,1,2,44,2,8,46,100,100,0,27,1,23,15,10,24,35,15,18,16,16,35,15,15,16,19,35,13,20,15,17,35,15,14,16,20,35,16,10,12,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2,33,6,9,11,0,0,0,0,0,0,0,0,0,0,0,0,92,3,1,4,92,3,2,3,92,2,4,2,92,4,1,3,92,3,2,3,92,2,3,3,98,1,0,1,98,1,0,1,98,1,0,1,98,1,0,1,98,2,98,1,1,98,1,0,1,98,2,0,98,2,0,98,1,1,0,98,1,1,0,98,1,1,0,43,4,28,25,43,9,25,23,43,9,21,27,43,10,24,23,43,11,11,35,43,7,21,29,44,2,23,31,77,2,9,8,0,4,45,3,6,13,12,21,45,4,44,7,48,4,12,36,48,0,22,7,7,6,5,5,48,1,22,6,11,12,51,2,20,9,11,7,100,0,100,73,2,21,4,76,2,18,4,80,1,14,5,77,0,14,9,90,0,7,3,80,0,18,2,52,0,3,3,8,9,25,52,2,4,1,11,6,24,55,1,22,6,2,14,55,2,12,10,5,16,55,1,18,11,6,9,71,2,23,4,71,6,13,10,71,5,16,8,55,0,18,27,73,0,11,16,90,2,1,1,2,1,3,74,1,3,5,3,2,1,1,0,0,1,2,1,1,1,0,4,61,1,20,14,2,2,61,1,16,12,8,2,0,0,0,66,2,16,10,6,66,0,17,7,5,0,5,8.692307692307692,15.510868593809086,7.000000000000001,5.237229365663817,11,8.056253832051944,3.5517241379310347,4.0141375776884924
AS,ASM,American Samoa,Eastern,2021-02-06,2021-01-20,100,15,597876.4351501821,11,471930.4961924009,55,77,6458827.353346911,29,14,19,67,12,25,63,17,18,65,16,29,55,14,24,62,15,27,58,19,23,58,18,21,61,16,23,61,16,18,66,18,23,59,15,30,55,18,19,63,19,19,62,81,5,13,1,75,12,10,3,82,7,11,0,71,9,13,7,76,6,12,6,73,10,14,3,77,6,12,5,79,5,13,3,77,10,9,4,82,6,10,2,77,9,9,5,70,4,18,8,81,6,13,0,81,4,12,3,21,2,16,61,86,1,8,5,24,8,20,48,81,1,11,7,89,1,3,5,2,89,6,4,1,94,3,1,2,45,2,8,45,100,100,0,27,1,22,16,10,24,35,15,19,15,16,35,15,14,17,19,35,13,20,15,17,35,15,13,16,21,35,16,10,12,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2,32,6,10,11,0,0,0,0,0,0,0,0,0,0,0,0,92,3,1,4,92,3,2,3,92,2,4,2,92,4,1,3,92,3,2,3,92,2,3,3,98,1,0,1,98,1,0,1,98,1,0,1,98,1,0,1,98,2,98,1,1,98,1,0,1,98,2,0,98,2,0,98,1,1,0,98,1,1,0,98,1,1,0,43,4,27,26,43,9,26,22,43,9,20,28,43,10,23,24,43,11,11,35,43,7,21,29,44,2,22,32,78,2,9,7,0,4,45,3,6,14,12,20,45,4,43,8,48,4,13,35,48,0,22,6,8,6,5,5,48,1,22,7,11,11,51,2,20,9,11,7,100,0,100,74,2,20,4,75,2,19,4,81,1,13,5,78,0,13,9,90,0,7,3,80,0,18,2,52,0,3,3,9,8,25,52,2,4,1,12,5,24,55,1,21,6,3,14,55,2,12,11,5,15,55,1,18,11,6,9,71,2,23,4,71,6,13,10,71,5,16,8,55,0,18,27,73,0,11,16,90,2,1,1,2,1,3,74,1,3,5,3,2,1,1,0,0,1,2,1,1,0,0,5,61,1,20,14,2,2,61,1,16,12,8,2,0,0,0,66,2,16,10,6,66,0,17,8,4,0,5,8.666666666666666,15.521349190767996,5.875,5.462534733462636,10.96875,8.042164589855307,3.3793103448275867,3.9678511016080247
AS,ASM,American Samoa,Eastern,2021-02-09,2021-01-20,100,15,597876.4351501821,11,471930.4961924009,55,76,6469831.907806733,29,14,19,67,13,25,62,18,18,64,17,28,55,14,24,62,16,26,58,20,22,58,18,22,60,16,22,62,17,18,65,19,22,59,16,29,55,19,18,63,20,18,62,81,5,12,2,75,12,10,3,82,7,11,0,72,9,12,7,76,7,11,6,74,10,13,3,78,6,11,5,78,6,13,3,78,10,8,4,82,6,10,2,78,9,8,5,71,4,17,8,82,6,12,0,82,4,11,3,22,2,16,60,86,1,8,5,25,8,20,47,81,1,11,7,89,1,3,5,2,89,6,4,1,94,3,1,2,46,2,8,44,100,100,1,28,1,22,16,10,23,36,15,19,14,16,36,15,14,16,19,36,13,20,14,17,36,15,13,15,21,36,16,10,11,27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40,2,32,6,10,10,1,1,1,1,1,1,1,1,1,1,1,1,92,3,1,4,92,3,2,3,92,2,4,2,92,4,1,3,92,3,2,3,92,2,3,3,98,1,0,1,98,1,0,1,98,1,0,1,98,1,0,1,98,2,98,1,1,98,1,0,1,98,2,0,98,2,0,98,1,1,0,98,1,1,0,98,1,1,0,44,4,26,26,44,9,26,21,44,9,19,28,44,10,22,24,44,11,10,35,44,7,20,29,45,2,21,32,79,2,9,6,0,4,46,3,6,13,12,20,46,4,43,7,49,4,12,35,49,0,22,6,8,5,5,5,49,1,22,7,11,10,52,2,20,9,10,7,100,1,100,75,2,19,4,75,2,19,4,82,1,12,5,79,0,12,9,91,0,6,3,81,0,17,2,53,0,3,2,9,8,25,53,2,4,0,12,5,24,56,1,21,6,2,14,56,2,12,11,4,15,56,1,18,11,5,9,71,2,23,4,71,6,13,10,71,5,16,8,56,0,18,26,74,0,11,15,90,2,1,1,2,1,3,74,1,3,5,3,2,1,1,0,0,1,2,1,1,0,0,5,62,1,19,14,2,2,62,1,15,12,8,2,0,0,0,66,2,16,10,6,66,0,17,8,4,0,5,8.789473684210526,15.710485214068054,5.875,5.462534733462636,11.258064516129032,8.00403124238232,3.3793103448275867,3.9678511016080247
AS,ASM,American Samoa,Eastern,2021-02-10,2021-01-20,100,15,597876.4351501821,11,471930.4961924009,55,76,6545146.713152556,30,14,19,67,13,25,62,18,18,64,17,28,55,14,25,61,16,26,58,20,23,57,18,22,60,16,22,62,17,18,65,19,22,59,16,29,55,19,18,63,20,17,63,81,5,12,2,75,12,10,3,82,7,11,0,72,9,12,7,75,7,12,6,74,10,13,3,77,6,12,5,78,6,13,3,78,10,8,4,82,6,10,2,78,9,8,5,71,4,17,8,82,6,12,0,83,4,11,2,22,2,16,60,86,1,8,5,25,8,19,48,82,1,11,6,89,1,3,5,2,89,6,4,1,94,3,1,2,46,2,8,44,100,100,2,28,1,21,17,10,23,36,15,18,14,17,36,15,13,17,19,36,13,19,15,17,36,15,12,16,21,36,16,9,12,27,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,40,2,31,6,11,10,2,2,2,2,2,2,2,2,2,2,2,2,92,3,1,4,92,3,2,3,92,2,4,2,92,4,1,3,92,3,2,3,92,2,3,3,98,1,0,1,98,1,0,1,98,1,0,1,98,1,0,1,98,2,98,1,1,98,1,0,1,98,2,0,98,2,0,98,1,1,0,98,1,1,0,98,1,1,0,44,4,25,27,44,9,27,20,44,9,19,28,44,10,22,24,44,11,10,35,44,7,21,28,45,2,21,32,79,2,9,6,0,4,46,3,6,13,12,20,46,4,43,7,49,4,11,36,49,0,23,5,8,5,5,5,49,2,22,7,10,10,52,2,21,9,9,7,100,2,100,76,2,18,4,74,2,20,4,82,1,13,4,79,0,12,9,91,0,6,3,80,0,18,2,53,0,3,1,9,9,25,53,2,4,0,11,6,24,55,1,21,6,3,14,55,2,12,11,5,15,55,1,18,12,5,9,70,2,23,5,70,6,14,10,70,5,17,8,55,0,18,27,73,0,11,16,90,2,1,1,2,1,3,74,1,3,5,3,2,1,1,0,0,1,2,1,1,0,0,5,61,1,20,14,2,2,61,1,16,12,8,2,0,0,0,65,2,16,10,7,65,0,18,8,4,0,5,8.763157894736842,15.721278763968135,5.875,5.462534733462636,11.21875,7.877015871017276,3.266666666666666,3.9473547085867895
AS,ASM,American Samoa,Eastern,2021-02-11,2021-01-20,100,15,597876.4351501821,11,471930.4961924009,55,76,6545146.713152556,30,14,19,67,13,25,62,18,18,64,17,28,55,14,25,61,16,26,58,20,23,57,18,22,60,16,22,62,17,18,65,19,22,59,16,29,55,19,18,63,20,17,63,81,5,12,2,75,12,10,3,82,7,11,0,72,9,12,7,75,7,12,6,74,10,13,3,77,6,12,5,78,6,13,3,78,10,8,4,82,6,10,2,78,9,8,5,71,4,17,8,82,6,12,0,83,4,11,2,22,2,16,60,86,1,8,5,25,8,19,48,82,1,11,6,89,1,3,5,2,89,6,4,1,94,3,1,2,46,2,8,44,100,100,2,28,1,21,17,10,23,36,15,18,14,17,36,15,13,17,19,36,13,19,15,17,36,15,12,16,21,36,16,9,12,27,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,40,2,31,6,11,10,2,2,2,2,2,2,2,2,2,2,2,2,92,3,1,4,92,3,2,3,92,2,4,2,92,4,1,3,92,3,2,3,92,2,3,3,98,1,0,1,98,1,0,1,98,1,0,1,98,1,0,1,98,2,98,1,1,98,1,0,1,98,2,0,98,2,0,98,1,1,0,98,1,1,0,98,1,1,0,44,4,25,27,44,9,27,20,44,9,19,28,44,10,22,24,44,11,10,35,44,7,21,28,45,2,21,32,79,2,9,6,0,4,46,3,6,13,12,20,46,4,43,7,49,4,11,36,49,0,23,5,8,5,5,5,49,2,22,7,10,10,52,2,21,9,9,7,100,2,100,76,2,18,4,74,2,20,4,82,1,13,4,79,0,12,9,91,0,6,3,80,0,18,2,53,0,3,1,9,9,25,53,2,4,0,11,6,24,55,1,21,6,3,14,55,2,12,11,5,15,55,1,18,12,5,9,70,2,23,5,70,6,14,10,70,5,17,8,55,0,18,27,73,0,11,16,90,2,1,1,2,1,3,74,1,3,5,3,2,1,1,0,0,1,2,1,1,0,0,5,61,1,20,14,2,2,61,1,16,12,8,2,0,0,0,65,2,16,10,7,65,0,18,8,4,0,5,8.763157894736842,15.721278763968135,5.875,5.462534733462636,11.21875,7.877015871017276,3.266666666666666,3.9473547085867895
AS,ASM,American Samoa,Eastern,2021-02-12,2021-01-20,100,15,597876.4351501821,11,471930.4961924009,55,76,6545146.713152556,30,14,19,67,13,25,62,18,18,64,17,28,55,14,25,61,16,26,58,20,23,57,18,22,60,16,22,62,17,18,65,19,22,59,16,29,55,19,18,63,20,17,63,81,5,12,2,75,12,10,3,82,7,11,0,72,9,12,7,75,7,12,6,74,10,13,3,77,6,12,5,78,6,13,3,78,10,8,4,82,6,10,2,78,9,8,5,71,4,17,8,82,6,12,0,83,4,11,2,22,2,16,60,86,1,8,5,25,8,19,48,82,1,11,6,89,1,3,5,2,89,6,4,1,94,3,1,2,46,2,8,44,100,100,2,28,1,21,17,10,23,36,15,18,14,17,36,15,13,17,19,36,13,19,15,17,36,15,12,16,21,36,16,9,12,27,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,40,2,31,6,11,10,2,2,2,2,2,2,2,2,2,2,2,2,92,3,1,4,92,3,2,3,92,2,4,2,92,4,1,3,92,3,2,3,92,2,3,3,98,1,0,1,98,1,0,1,98,1,0,1,98,1,0,1,98,2,98,1,1,98,1,0,1,98,2,0,98,2,0,98,1,1,0,98,1,1,0,98,1,1,0,44,4,25,27,44,9,27,20,44,9,19,28,44,10,22,24,44,11,10,35,44,7,21,28,45,2,21,32,79,2,9,6,0,4,46,3,6,13,12,20,46,4,43,7,49,4,11,36,49,0,23,5,8,5,5,5,49,2,22,7,10,10,52,2,21,9,9,7,100,2,100,76,2,18,4,74,2,20,4,82,1,13,4,79,0,12,9,91,0,6,3,80,0,18,2,53,0,3,1,9,9,25,53,2,4,0,11,6,24,55,1,21,6,3,14,55,2,12,11,5,15,55,1,18,12,5,9,70,2,23,5,70,6,14,10,70,5,17,8,55,0,18,27,73,0,11,16,90,2,1,1,2,1,3,74,1,3,5,3,2,1,1,0,0,1,2,1,1,0,0,5,61,1,20,14,2,2,61,1,16,12,8,2,0,0,0,65,2,16,10,7,65,0,18,8,4,0,5,8.763157894736842,15.721278763968135,5.875,5.462534733462636,11.21875,7.877015871017276,3.266666666666666,3.9473547085867895
