ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2.3,V2a..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V5a_1..99,V5a_2..99,V5a_3..99,V5a_4..99,V5a_5..99,V5a_6..99,V5a_7..99,V5a_8..99,V5a_9..99,V5b_1..99,V5b_2..99,V5b_3..99,V5b_4..99,V5b_5..99,V5b_6..99,V5b_7..99,V5b_8..99,V5b_9..99,V5c_1..99,V5c_2..99,V5c_3..99,V5c_4..99,V5c_5..99,V5c_6..99,V5c_7..99,V5c_8..99,V5c_9..99,V5d_1..99,V5d_2..99,V5d_3..99,V5d_4..99,V5d_5..99,V5d_6..99,V5d_7..99,V5d_8..99,V5d_9..99,V6_1..99,V6_2..99,V6_3..99,V6_4..99,V6_5..99,V6_6..99,V6_7..99,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_2..99,V10_3..99,V10_4..99,V10_5..99,V10_6..99,V10_7..99,V10_8..99,V10_9..99,V10_10..99,V11..99,V12..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C9a..99,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
CH,CHE,Switzerland,Z<c3><bc>rich,2021-01-14,2021-01-14,102,0,0,0,0,17,99,970639.1113373466,89,0,0,102,0,5,97,0,0,102,0,21,81,0,18,84,0,5,97,0,4,98,0,2,100,0,5,97,0,2,100,0,2,100,0,12,90,0,2,100,0,15,87,102,0,0,0,97,0,2,3,102,0,0,0,81,1,8,12,84,1,7,10,97,0,0,5,98,1,3,0,100,0,1,1,97,1,4,0,100,0,2,0,100,0,1,1,90,1,1,10,100,0,0,2,87,2,6,7,3,0,9,90,93,0,3,6,4,2,38,58,64,0,8,30,94,0,8,0,94,0,4,4,0,98,0,0,4,0,14,1,4,83,5,1,0,95,1,102,0,0,0,0,0,5,0,36,38,13,10,7,4,26,53,12,7,4,37,43,11,7,3,31,47,14,7,4,39,40,12,7,4,8,44,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,13,26,40,16,0,0,0,0,0,0,0,0,0,0,0,0,98,1,2,1,98,2,0,2,98,2,0,2,98,1,2,1,98,2,0,2,98,2,0,2,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,7,0,33,62,7,0,57,38,7,0,14,81,7,0,46,49,7,0,1,94,7,0,31,64,8,0,40,54,62,0,31,5,1,3,8,0,1,12,33,48,8,0,94,0,9,2,10,81,9,0,53,24,10,3,1,2,9,0,21,25,37,10,9,0,24,47,15,7,9,0,22,71,0,0,10,0,24,66,2,70,1,28,3,46,1,55,0,89,0,13,0,56,0,25,21,101,0,0,1,72,0,29,1,10,1,1,3,12,21,54,10,0,0,6,15,26,45,11,2,15,41,22,11,11,0,2,6,14,69,11,0,10,17,23,41,76,0,23,3,76,6,7,13,76,4,10,12,13,0,55,34,68,0,10,24,92,0,4,0,4,0,0,0,2,37,0,0,7,4,5,2,6,8,2,0,5,5,2,2,1,16,13,0,42,47,0,0,13,0,4,11,24,19,12,16,3,13,1,43,24,21,13,1,31,25,19,9,4,6.452830188679245,8.872095489480246,2,0.5345224838248488,14.000000000000002,5.011890623212723,2.3411764705882354,1.2397478735275034
CH,CHE,Switzerland,Aargau,2021-01-15,2021-01-14,100,0,0,0,0,17,97,838768.2768962705,82,0,0,100,1,2,97,0,2,98,0,26,74,0,11,89,0,16,84,0,2,98,0,1,99,0,1,99,0,1,99,0,4,96,0,13,87,0,4,96,0,6,94,100,0,0,0,98,0,0,2,98,0,1,1,74,1,7,18,89,0,2,9,84,0,7,9,98,0,2,0,99,0,0,1,99,0,0,1,99,0,1,0,96,0,2,2,87,1,2,10,96,0,0,4,94,2,3,1,2,1,11,86,89,0,5,6,2,3,24,71,76,0,8,16,92,2,6,0,92,0,1,7,0,99,0,0,1,0,13,2,6,79,2,0,2,95,1,98,0,2,0,0,0,5,0,49,21,18,7,6,9,27,48,10,6,6,41,39,8,6,5,27,46,16,6,6,34,41,13,6,8,4,48,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,14,20,47,15,0,0,0,0,0,0,0,0,0,0,0,0,94,1,3,2,94,2,1,3,94,2,2,2,94,2,0,4,94,2,0,4,94,2,2,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,5,1,39,55,5,0,61,34,5,2,11,82,5,0,41,54,5,1,1,93,5,1,15,79,5,0,40,55,60,0,28,9,1,2,6,1,2,9,35,47,6,1,92,1,9,1,10,80,9,0,55,23,6,3,0,4,9,0,25,26,24,16,9,1,23,48,16,3,10,0,26,64,0,0,10,1,21,67,1,61,0,35,4,39,0,60,1,89,0,10,1,59,0,25,16,99,0,1,0,85,0,15,0,10,0,1,0,12,14,63,10,0,1,3,13,13,60,11,0,18,40,23,8,11,0,4,2,13,70,11,0,9,12,25,43,79,1,20,0,79,5,4,12,79,5,6,10,11,0,55,34,66,0,9,25,91,0,2,0,1,1,0,0,5,37,0,1,4,5,8,2,3,5,6,0,2,8,5,1,5,8,14,1,43,42,0,0,14,0,2,8,17,24,21,6,8,16,1,2,23,58,16,1,39,22,6,10,6,4.355555555555555,5.419474796574579,1.8571428571428572,1.2149857925879117,12.884615384615387,4.869680298929922,2.0843373493975905,1.0145865345188823
CH,CHE,Switzerland,Bern,2021-01-15,2021-01-14,100,1,14145.0849803473,1,14145.0849803473,13,99,1026154.2096444694,86,0,1,99,0,9,91,0,4,96,0,24,76,0,15,85,0,8,92,0,6,94,0,5,95,0,2,98,0,1,99,0,2,98,0,16,84,0,1,99,0,9,91,99,0,1,0,91,0,3,6,96,0,1,3,76,0,8,16,85,0,4,11,92,0,2,6,94,0,1,5,95,0,4,1,98,0,2,0,99,0,1,0,98,0,1,1,84,0,6,10,99,0,1,0,91,0,4,5,1,0,8,91,92,0,3,5,1,3,34,62,66,1,7,26,93,0,7,0,93,0,0,7,0,100,0,0,0,0,12,3,0,85,1,1,0,98,0,100,0,0,0,0,0,1,0,39,28,14,18,3,4,24,52,17,3,3,34,43,17,3,3,25,51,18,3,2,34,45,16,3,4,8,46,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,19,23,36,18,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,5,1,41,53,5,0,62,33,5,2,24,69,5,2,48,45,5,1,2,92,5,0,29,66,7,0,45,48,55,0,32,6,4,3,7,1,2,6,34,50,7,1,90,2,7,0,13,80,7,1,64,21,2,0,3,2,7,0,15,30,31,17,9,1,22,51,11,6,9,0,21,70,0,0,9,2,18,71,0,59,2,34,5,38,1,61,0,76,1,22,1,52,1,27,20,98,0,0,2,71,0,29,0,10,0,0,2,9,15,64,10,0,0,2,9,18,61,10,0,19,44,13,14,10,0,1,0,11,78,10,1,8,10,25,46,82,2,15,1,82,2,7,9,82,4,1,13,10,0,65,25,75,0,8,17,93,0,2,0,0,0,3,0,2,29,0,1,7,6,2,1,2,12,5,0,3,5,7,2,7,11,14,1,44,41,0,0,14,0,6,10,17,18,23,11,1,14,3,26,16,41,14,1,40,17,17,6,5,6.739130434782608,8.942867505842472,1.8333333333333333,2.041241452319315,11.987179487179487,5.737761882643042,2.1707317073170733,1.2452862038903016
CH,CHE,Switzerland,Vaud,2021-01-15,2021-01-14,100,0,0,0,0,23,97,755301.7632691817,68,1,1,98,1,3,96,1,1,98,1,17,82,1,11,88,1,7,92,1,3,96,1,2,97,1,4,95,1,1,98,1,5,94,0,11,89,1,3,96,1,10,89,99,0,0,1,97,0,1,2,99,0,1,0,83,1,8,8,89,0,3,8,93,0,4,3,97,0,2,1,98,0,1,1,96,0,2,2,99,0,1,0,95,0,3,2,89,0,5,6,97,0,2,1,90,0,5,5,2,1,9,88,92,0,2,6,6,2,31,61,69,0,3,28,97,0,3,0,97,0,2,1,0,98,0,0,2,0,11,2,3,84,7,0,2,91,0,98,0,2,0,0,0,9,0,38,19,17,17,13,5,22,41,19,13,4,34,36,13,13,6,27,37,17,13,4,30,38,15,13,5,6,36,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,21,18,27,21,0,0,0,0,0,0,0,0,0,0,0,0,98,1,0,1,98,0,2,0,98,1,0,1,98,1,0,1,98,1,0,1,98,1,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,14,1,44,41,14,1,56,29,14,2,26,58,14,1,44,41,14,1,3,82,14,1,20,65,15,0,43,42,57,0,31,6,1,5,17,0,0,5,33,45,17,0,83,0,20,1,12,67,20,0,46,22,5,1,3,3,20,0,26,22,21,11,20,0,19,36,14,11,20,0,19,61,0,0,21,0,16,62,1,57,2,35,6,44,1,54,1,74,1,24,1,57,1,21,21,97,0,1,2,80,0,19,1,21,0,1,3,16,17,42,21,0,1,4,13,21,40,22,2,19,38,13,6,22,1,4,5,14,54,22,0,10,15,21,32,75,0,19,6,75,4,5,16,75,3,8,14,23,0,37,40,60,0,7,33,93,0,1,0,2,1,0,0,3,56,0,2,3,2,4,2,3,8,3,0,2,1,1,1,2,10,30,1,26,43,0,0,30,0,2,13,15,12,13,10,5,32,2,23,20,23,32,0,22,24,11,9,2,7.233333333333333,8.842231475779425,3,1.6329931618554518,10.479166666666666,5.7315460887421885,2.5076923076923077,1.3592630922106852
CH,CHE,Switzerland,Z<c3><bc>rich,2021-01-15,2021-01-14,100,0,0,0,0,33,99,1013329.97586373,89,1,0,99,1,6,93,1,0,99,1,17,82,1,20,79,1,8,91,1,3,96,1,2,97,1,2,97,1,2,97,1,2,97,0,12,88,1,0,99,1,16,83,100,0,0,0,94,0,3,3,100,0,0,0,83,0,7,10,80,0,7,13,92,0,3,5,97,0,1,2,98,0,1,1,98,0,2,0,98,0,2,0,98,0,0,2,88,0,2,10,100,0,0,0,84,0,9,7,1,0,16,83,84,0,3,13,1,3,39,57,61,0,9,30,91,2,7,0,91,0,1,8,0,99,0,0,1,0,13,1,2,84,1,0,1,97,1,99,0,1,0,0,0,2,1,62,19,5,11,4,4,25,53,14,4,5,38,42,11,4,4,36,40,16,4,5,45,34,12,4,7,10,49,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,27,40,18,0,0,0,0,0,0,0,0,0,0,0,0,98,1,0,1,98,0,1,1,98,1,0,1,98,1,0,1,98,1,0,1,98,1,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,4,0,26,70,4,0,67,29,4,0,20,76,4,0,41,55,4,0,4,92,4,0,31,65,4,0,44,52,56,0,35,8,0,1,5,0,0,14,39,42,5,0,95,0,6,0,16,78,6,0,55,28,4,1,3,3,6,0,25,25,30,14,7,0,22,47,16,8,7,0,27,65,1,0,8,1,20,69,2,74,1,21,4,33,1,64,2,80,1,16,3,59,1,16,24,96,0,2,2,69,1,27,3,8,0,1,1,9,15,66,8,0,0,2,11,27,52,8,1,19,37,25,10,8,0,0,3,10,79,8,0,8,13,22,49,79,1,16,4,79,4,4,13,79,4,6,11,8,1,49,42,58,1,9,32,91,1,0,0,2,0,1,0,5,43,1,0,4,0,5,0,7,13,1,0,2,9,2,1,2,10,10,1,44,44,0,1,10,0,1,16,16,15,15,19,8,11,3,40,23,23,11,3,27,35,15,4,5,5.162790697674419,7.325526903065092,2.2142857142857144,1.3688047244316384,14.48235294117647,4.2218585523267285,2.0813953488372094,0.9727476703111446
CH,CHE,Switzerland,Aargau,2021-01-16,2021-01-15,100,0,0,0,0,10,95,840384.8608521556,79,0,0,100,1,5,94,0,2,98,0,24,76,0,17,83,0,13,87,0,2,98,0,2,98,0,2,98,0,0,100,0,5,95,0,15,85,0,4,96,0,4,96,100,0,0,0,95,0,3,2,98,0,0,2,76,1,8,15,83,0,4,13,87,0,6,7,98,0,1,1,98,0,0,2,98,0,1,1,100,0,0,0,95,0,2,3,85,0,4,11,96,0,0,4,96,1,2,1,4,1,9,86,91,0,3,6,4,3,37,56,63,0,6,31,94,3,3,0,94,0,1,4,1,99,0,0,1,0,13,0,3,84,4,0,2,94,0,98,0,2,0,0,0,6,0,43,19,20,12,9,5,31,40,15,9,1,40,32,18,9,4,30,37,20,9,5,29,34,23,9,4,11,37,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,17,23,41,12,0,0,0,0,0,0,0,0,0,0,0,0,97,0,2,1,97,1,0,2,97,1,0,2,97,1,0,2,97,1,0,2,97,1,1,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,8,1,36,55,8,1,55,36,8,1,11,80,8,1,45,46,8,1,2,89,8,1,13,78,8,0,40,52,60,0,31,7,2,0,9,0,1,11,36,43,9,0,91,0,12,1,7,80,12,0,52,27,5,1,1,2,12,0,18,27,25,18,13,1,21,45,10,10,17,0,19,64,0,0,17,1,20,62,0,64,0,32,4,45,0,53,2,89,0,11,0,55,0,17,28,98,0,2,0,87,0,12,1,17,0,0,2,5,11,65,17,0,0,3,6,11,63,17,0,16,37,23,7,17,0,4,1,8,70,17,0,7,10,25,41,83,1,13,3,83,5,3,9,83,4,3,10,17,0,60,23,77,0,2,21,98,0,0,0,0,0,0,0,2,38,0,0,11,3,4,0,5,11,3,0,1,10,3,0,4,7,18,0,39,43,0,0,18,0,1,11,21,16,20,10,3,19,2,5,21,53,19,3,39,14,13,3,9,5.714285714285714,8.34115776688021,1.1666666666666667,0.40824829046386296,12.460526315789474,5.0923230834232145,2.0256410256410255,1.2584711294859265
CH,CHE,Switzerland,Bern,2021-01-16,2021-01-15,100,0,0,0,0,25,99,921192.1082768758,84,0,0,100,0,5,95,0,4,96,0,19,81,0,13,87,0,12,88,0,1,99,0,6,94,0,4,96,0,2,98,0,5,95,0,13,87,0,2,98,0,9,91,100,0,0,0,95,0,0,5,96,0,3,1,81,1,6,12,87,0,3,10,88,1,2,9,99,0,1,0,94,0,5,1,96,0,2,2,98,0,2,0,95,1,2,2,87,1,8,4,98,0,1,1,91,0,5,4,1,0,9,90,91,0,1,8,3,2,40,55,60,1,7,32,93,3,4,0,93,0,1,6,0,99,0,0,1,0,13,2,1,84,4,2,1,93,0,99,0,1,0,0,0,6,0,37,24,17,16,7,3,27,49,14,7,2,38,34,19,7,3,30,41,19,7,5,35,36,17,7,4,7,52,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,15,25,38,16,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,6,4,37,53,6,0,68,26,6,0,26,68,6,0,40,54,6,0,1,93,6,0,24,70,7,0,34,59,66,0,27,4,1,2,7,0,1,3,45,44,7,0,92,1,8,1,15,76,8,0,58,24,4,4,1,1,8,0,21,26,23,22,9,1,25,40,15,10,9,0,23,68,0,0,10,1,14,74,1,63,0,29,8,32,0,67,1,74,1,23,2,60,0,11,29,99,0,0,1,76,0,23,1,11,1,1,1,14,18,54,11,0,2,2,13,15,57,11,0,20,37,27,5,11,0,1,4,14,70,11,0,10,19,27,33,71,2,23,4,71,5,8,16,71,4,6,19,11,0,58,31,69,0,8,23,92,0,2,0,0,0,2,1,3,35,0,2,6,6,4,3,3,12,2,0,1,2,7,2,3,12,16,2,35,47,0,0,16,0,1,16,21,14,19,9,4,16,2,14,15,53,16,0,37,18,12,9,8,7.7073170731707314,9.206638644041115,2.7777777777777777,1.5634719199411433,12.424657534246576,5.063260390683661,2.2625,1.3847610953298914
CH,CHE,Switzerland,St. Gallen,2021-01-16,2021-01-14,100,0,0,0,0,26,99,953430.0055468015,89,0,0,100,0,5,95,0,1,99,1,23,76,0,13,87,0,13,87,0,3,97,1,4,95,0,1,99,0,1,99,0,4,96,0,15,85,0,1,99,0,13,87,100,0,0,0,95,1,0,4,99,0,1,0,77,0,6,17,87,1,1,11,87,0,1,12,97,0,0,3,96,0,1,3,99,0,1,0,99,0,1,0,96,0,2,2,85,0,4,11,99,0,1,0,87,0,6,7,1,0,9,90,92,0,1,7,2,1,48,49,52,0,7,41,93,0,7,0,93,0,2,5,0,98,0,0,2,0,10,2,3,85,2,0,2,96,0,98,0,2,0,0,0,4,0,28,22,21,25,5,4,23,47,21,5,4,39,35,17,5,0,23,46,26,5,3,30,38,24,5,2,5,41,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,23,20,41,12,0,0,0,0,0,0,0,0,0,0,0,0,97,1,1,1,97,2,1,0,97,1,1,1,97,2,0,1,97,2,0,1,97,1,1,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,3,0,45,52,3,0,64,33,3,0,23,74,3,0,53,44,3,0,3,94,3,0,19,78,4,0,53,43,47,0,41,6,2,4,4,0,1,9,35,51,4,1,95,0,5,0,14,81,5,0,62,19,8,2,4,0,5,0,15,22,30,28,5,0,22,50,13,10,5,0,22,72,1,0,6,1,15,77,1,56,1,38,5,36,1,62,1,77,0,20,3,48,1,31,20,97,0,3,0,81,0,17,2,8,1,1,1,9,16,64,8,1,2,3,8,16,62,9,2,17,38,20,14,9,0,2,3,12,74,9,0,8,17,23,43,75,1,17,7,75,2,8,15,75,2,5,18,9,0,62,29,71,0,11,18,89,0,1,0,3,0,1,0,6,28,0,1,4,5,6,1,5,11,7,0,3,3,4,0,2,20,11,2,38,49,0,0,11,0,2,12,18,21,22,12,2,11,4,19,24,42,11,0,42,19,18,6,4,4.488372093023256,3.9962607106861894,3.428571428571428,1.8126539343499317,12.541666666666664,5.281935760829178,2.206896551724138,1.182605824307341
CH,CHE,Switzerland,Ticino,2021-01-16,2021-01-14,100,0,0,0,0,26,95,677075.478202271,83,0,0,100,0,7,93,0,1,99,0,11,89,0,13,87,0,13,87,0,2,98,0,3,97,0,4,96,0,2,98,0,8,92,0,14,86,0,1,99,0,16,84,100,0,0,0,93,0,0,7,99,0,1,0,89,0,1,10,87,1,1,11,87,0,2,11,98,0,0,2,97,0,0,3,96,0,3,1,98,0,1,1,92,0,4,4,86,0,0,14,99,0,0,1,84,0,6,10,5,0,11,84,89,0,3,8,5,1,39,55,61,0,4,35,96,1,3,0,96,0,0,3,1,100,0,0,0,0,10,0,2,88,5,0,4,91,0,96,0,4,0,0,0,9,0,38,27,17,9,10,3,34,32,21,10,1,48,32,9,10,4,28,41,17,10,3,33,35,19,10,4,7,34,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,20,31,27,15,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,2,98,0,1,1,98,0,0,2,98,0,1,1,98,0,0,2,98,0,1,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,6,0,29,65,6,0,76,18,6,0,12,82,6,1,49,44,6,0,1,93,6,0,15,79,8,0,35,57,65,0,27,6,0,2,8,0,0,3,32,57,8,0,92,0,9,1,10,80,9,0,76,11,3,0,0,1,9,0,37,14,20,20,9,0,23,46,19,3,10,0,18,70,2,0,11,2,12,73,2,71,0,28,1,25,0,75,0,88,0,11,1,52,0,30,18,99,0,0,1,85,0,15,0,12,2,1,3,20,24,38,12,1,2,4,14,22,45,12,1,23,44,14,6,12,0,5,7,15,61,12,0,12,24,22,30,65,2,26,7,65,9,8,18,65,8,12,15,13,0,7,80,20,0,6,74,94,0,2,0,0,0,0,0,4,87,0,0,2,0,1,0,3,0,1,0,2,0,0,1,0,3,15,2,36,46,1,0,15,0,8,10,14,19,21,8,5,17,1,22,47,13,17,0,18,30,26,8,1,5.978260869565218,7.864093167852032,2.5,1.509230856356236,14.063291139240508,4.823398557544305,2.451219512195122,1.353116558303576
