ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B11..99,B11..77,B11.1,B11.2,V1..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1.2,B13_2..99,B13_2.2,B13_3..99,B13_3.1,B13_3.2,B13_4..99,B13_4.2,B13_5..99,B13_5.1,B13_5.2,B13_6..99,B13_6.1,B13_6.2,B13_7..99,B13_7.2,B14_1..99,B14_1..77,B14_1.2,B14_2..99,B14_2..77,B14_2.2,B14_3..99,B14_3..77,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3.1,D3.2,D3.3,D3.4,D4..99,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
AQ,ATA,Antarctica,-99,2021-01-01,2020-12-21,100,7,364714.0979616203,4,176625.07353158918,1479,86,2813517.540903421,43,14,9,77,13,16,71,12,19,69,12,23,65,13,22,65,12,25,63,15,15,70,12,14,74,10,10,80,13,14,73,14,11,75,13,19,68,13,11,76,13,29,58,91,3,5,1,84,4,8,4,81,3,10,6,77,5,10,8,78,2,12,8,75,3,12,10,85,3,10,2,86,2,10,2,90,5,4,1,86,4,8,2,89,10,1,81,2,9,8,89,4,5,2,71,4,16,9,12,2,18,68,82,1,11,6,17,7,24,52,76,0,11,13,89,3,7,1,89,3,6,2,97,2,1,37,4,4,55,100,23,1,15,11,14,36,39,5,17,13,26,39,10,9,17,25,39,11,18,9,23,39,13,11,11,26,39,15,5,8,33,96,1,2,1,96,2,1,1,96,1,2,1,96,2,2,96,2,1,1,96,1,2,1,93,7,93,7,93,1,6,93,7,93,2,5,93,2,5,93,7,97,1,2,97,1,2,97,1,2,97,1,1,1,97,1,1,1,37,4,31,28,37,4,40,19,37,4,26,33,37,3,37,23,37,5,22,36,37,4,25,34,37,2,32,29,68,7,2,4,19,38,2,7,6,19,28,38,2,56,4,41,1,9,49,41,1,30,5,5,0,10,8,41,1,18,11,8,21,41,2,13,21,4,19,46,1,14,32,7,49,5,9,31,6,69,1,19,11,60,1,27,12,74,1,12,13,63,1,21,15,78,1,9,12,75,1,13,11,50,8,3,7,6,26,50,3,4,5,10,3,25,53,13,9,4,21,53,11,7,9,20,53,0,16,7,8,16,77,3,16,4,77,5,7,11,77,4,10,9,53,1,25,21,79,0,12,9,88,3,1,1,1,1,1,4,63,2,1,4,5,1,1,2,7,0,0,3,1,2,8,57,1,21,14,5,2,57,0,6,3,10,9,9,2,4,57,1,22,8,12,57,2,11,10,9,4,7,83.775,164.36271451602678,122.75,289.4933269760054,18.28205128205128,16.581455586459292,16.05263157894737,34.33298576888622
AQ,ATA,Antarctica,-99,2021-01-02,2020-12-21,100,7,364714.0979616203,4,176625.07353158918,1479,86,2881017.6912042145,42,14,9,77,13,16,71,12,19,69,12,23,65,13,22,65,12,25,63,15,15,70,12,14,74,10,10,80,13,14,73,14,12,74,13,20,67,13,11,76,13,30,57,91,3,5,1,84,4,8,4,81,3,10,6,77,5,10,8,78,2,12,8,75,3,12,10,85,3,10,2,86,2,10,2,90,5,4,1,86,4,8,2,88,11,1,80,2,10,8,89,4,5,2,70,4,17,9,12,2,18,68,82,1,11,6,17,7,23,53,77,0,11,12,89,3,7,1,89,3,6,2,97,2,1,37,4,4,55,100,23,1,14,12,14,36,39,5,17,13,26,39,10,9,17,25,39,11,18,9,23,39,13,11,11,26,39,15,5,8,33,96,1,2,1,96,2,1,1,96,1,2,1,96,2,2,96,2,1,1,96,1,2,1,93,7,93,7,93,1,6,93,7,93,2,5,93,2,5,93,7,97,1,2,97,1,2,97,1,2,97,1,1,1,97,1,1,1,38,4,31,27,38,4,39,19,38,4,26,32,38,3,37,22,38,5,22,35,38,4,25,33,38,2,32,28,68,7,2,4,19,39,2,7,6,18,28,39,2,55,4,42,1,9,48,42,1,29,5,5,0,10,8,42,1,18,10,8,21,42,2,13,20,4,19,47,1,14,31,7,50,5,9,30,6,69,1,19,11,61,1,26,12,74,1,12,13,63,1,21,15,78,1,9,12,75,1,13,11,51,8,3,7,6,25,51,3,4,5,10,3,24,54,12,9,4,21,54,10,7,9,20,54,0,16,7,8,15,77,3,16,4,77,5,7,11,77,4,10,9,54,1,24,21,79,0,12,9,88,3,1,1,1,1,1,4,64,2,1,4,5,1,1,2,7,0,0,3,1,2,7,58,1,21,13,5,2,58,0,6,3,9,9,9,2,4,58,1,21,8,12,58,2,11,9,9,4,7,81.7560975609756,162.8092105023246,122.75,289.4933269760054,17.81578947368421,16.542909419524392,16.43243243243243,34.72554338470981
AQ,ATA,Antarctica,-99,2021-01-03,2020-12-22,100,8,369181.1702257348,4,176625.07353158918,1480,89,2919638.230437183,46,13,11,76,13,14,73,11,19,70,12,22,66,13,21,66,12,24,64,14,16,70,12,13,75,10,9,81,13,14,73,14,12,74,12,21,67,13,10,77,12,27,61,89,3,5,3,86,4,6,4,81,4,9,6,78,5,9,8,79,2,11,8,76,3,10,11,84,3,11,2,87,2,9,2,91,5,3,1,86,4,7,3,88,10,2,79,2,10,9,90,4,4,2,73,4,17,6,11,0,18,71,82,0,12,6,16,6,26,52,74,1,13,12,87,3,9,1,87,4,7,2,96,3,1,38,3,5,54,100,22,1,14,11,14,38,31,5,18,14,32,31,10,10,18,31,31,12,18,12,27,31,14,11,13,31,31,16,5,10,38,95,1,2,2,95,2,2,1,95,1,2,2,95,2,3,95,2,2,1,95,1,3,1,93,7,93,7,93,1,6,93,7,93,2,5,93,2,5,93,7,97,1,2,97,1,2,97,1,2,97,1,1,1,97,1,1,1,35,5,30,30,35,2,42,21,35,3,30,32,35,3,39,23,35,4,24,37,35,3,29,33,36,2,33,29,67,8,2,5,18,37,3,10,6,17,27,37,4,53,6,40,1,10,49,40,1,30,5,5,0,12,7,40,1,21,10,8,20,40,2,10,21,4,23,44,1,15,31,9,46,6,9,32,7,71,1,19,9,59,1,28,12,71,1,14,14,62,1,22,15,77,1,11,11,71,1,16,12,47,7,4,7,6,29,47,3,4,6,10,3,27,50,12,9,6,23,50,9,7,11,23,50,1,16,8,8,17,76,3,17,4,76,5,8,11,76,4,10,10,50,1,22,27,73,2,12,13,88,3,1,1,1,1,1,4,66,2,1,4,5,0,1,2,7,0,0,3,1,2,6,54,1,21,15,3,6,54,1,8,4,11,8,8,3,3,54,3,23,9,11,54,3,11,8,10,6,8,73.17948717948718,160.7213790178964,122.75,289.49395503187975,19.195121951219512,17.22965396082452,15.205128205128204,33.92653013046954
AQ,ATA,Antarctica,-99,2021-01-04,2020-12-22,100,8,369181.1702257348,4,176625.07353158918,1480,89,2890113.891043469,46,13,11,76,13,14,73,11,19,70,12,22,66,13,21,66,12,24,64,14,16,70,12,13,75,10,9,81,13,14,73,14,12,74,12,21,67,13,10,77,12,27,61,89,3,5,3,86,4,6,4,81,4,9,6,78,5,9,8,79,2,11,8,76,3,10,11,84,3,11,2,87,2,9,2,91,5,3,1,86,4,7,3,88,10,2,79,2,10,9,90,4,4,2,73,4,17,6,11,0,18,71,82,0,12,6,16,6,26,52,74,1,13,12,87,3,9,1,87,4,7,2,96,3,1,38,3,5,54,100,23,1,13,11,14,38,32,5,17,14,32,32,10,9,18,31,32,12,17,12,27,32,14,10,13,31,32,16,5,10,37,95,1,2,2,95,2,2,1,95,1,2,2,95,2,3,95,2,2,1,95,1,3,1,93,7,93,7,93,1,6,93,7,93,2,5,93,2,5,93,7,97,1,2,97,1,2,97,1,2,97,1,1,1,97,1,1,1,35,5,30,30,35,2,42,21,35,3,30,32,35,3,39,23,35,4,24,37,35,3,29,33,36,2,33,29,67,8,2,5,18,37,3,10,6,17,27,37,4,53,6,40,1,10,49,40,1,30,5,5,0,12,7,40,1,21,10,8,20,40,2,10,21,4,23,44,1,15,31,9,46,6,9,32,7,71,1,19,9,59,1,28,12,71,1,14,14,62,1,22,15,77,1,11,11,71,1,16,12,47,7,4,7,6,29,47,3,4,6,10,3,27,50,12,9,6,23,50,9,7,11,23,50,1,16,8,8,17,76,3,17,4,76,5,8,11,76,4,10,10,50,1,22,27,73,2,12,13,88,3,1,1,1,1,1,4,66,2,1,4,5,0,1,2,7,0,0,3,1,2,6,54,1,21,15,3,6,54,1,8,4,11,8,8,3,3,54,3,23,9,11,54,3,11,8,10,6,8,73.17948717948718,160.7213790178964,122.75,289.49395503187975,19.195121951219512,17.22965396082452,15.205128205128204,33.92653013046954
AQ,ATA,Antarctica,-99,2021-01-13,2020-12-23,100,6,271600.66886417224,3,85896.4186129306,1746,92,2832574.6155013624,51,13,9,78,12,13,75,11,19,70,11,21,68,12,20,68,13,23,64,13,16,71,12,11,77,10,8,82,13,10,77,14,10,76,12,18,70,13,8,79,12,24,64,91,3,3,3,87,5,5,3,81,5,7,7,79,6,7,8,80,3,9,8,77,3,9,11,84,4,10,2,89,2,7,2,92,5,2,1,90,3,4,3,90,8,2,82,2,8,8,92,4,2,2,76,4,14,6,8,0,19,73,81,0,13,6,13,5,26,56,74,1,12,13,88,2,9,1,88,4,6,2,96,3,1,32,3,6,59,100,19,1,11,13,14,42,29,4,17,13,37,29,12,9,18,32,29,15,16,12,28,29,16,10,13,32,29,18,5,10,38,94,2,2,2,94,2,3,1,94,2,2,2,94,3,3,94,3,2,1,94,2,3,1,93,7,93,7,93,1,6,93,7,93,2,5,93,2,5,93,7,97,1,2,97,1,2,97,1,2,97,1,1,1,97,1,1,1,31,5,30,34,31,2,44,23,31,2,29,38,31,3,37,29,31,3,23,43,31,3,27,39,32,1,34,33,66,8,3,4,19,33,2,12,7,18,28,33,3,57,7,35,1,10,54,35,1,33,5,5,1,13,7,35,1,26,10,8,20,35,1,14,21,5,24,38,1,16,36,9,40,7,9,37,7,71,0,20,9,57,0,30,13,72,0,14,14,64,0,20,16,78,0,10,12,73,0,15,12,41,7,4,7,7,34,41,3,4,6,10,6,30,44,12,9,8,27,44,9,7,13,27,44,2,17,7,11,19,76,3,17,4,76,4,9,11,76,3,11,10,44,1,25,30,70,2,12,16,88,3,1,1,1,1,1,4,63,2,2,4,5,0,1,2,7,1,1,3,1,2,6,49,1,26,14,4,6,49,1,8,6,13,9,7,4,3,49,3,24,10,14,49,3,13,10,11,6,8,79.76315789473684,167.85715198000727,124.28571428571429,271.2729050439594,19.636363636363637,16.915784439792635,14.000000000000002,32.497618960398285
AQ,ATA,Antarctica,-99,2021-01-14,2020-12-23,100,6,271600.66886417224,3,85896.4186129306,1746,92,2837514.775873403,51,13,9,78,12,13,75,11,18,71,11,21,68,12,19,69,13,23,64,13,16,71,12,11,77,10,8,82,13,10,77,14,9,77,12,18,70,13,8,79,12,24,64,91,3,3,3,87,5,5,3,82,5,6,7,79,6,7,8,81,3,9,7,77,3,9,11,84,4,10,2,89,2,7,2,92,5,2,1,90,3,4,3,91,8,1,82,2,8,8,92,4,2,2,76,4,14,6,8,0,19,73,81,0,13,6,13,5,27,55,73,1,12,14,88,2,9,1,88,4,6,2,96,3,1,32,3,6,59,100,19,1,10,13,15,42,28,4,17,13,38,28,12,9,18,33,28,15,16,12,29,28,16,10,13,33,28,18,5,11,38,94,2,2,2,94,2,3,1,94,2,2,2,94,3,3,94,3,2,1,94,2,3,1,93,7,93,7,93,1,6,93,7,93,2,5,93,2,5,93,7,97,1,2,97,1,2,97,1,2,97,1,1,1,97,1,1,1,30,5,30,35,30,2,44,24,30,2,29,39,30,3,37,30,30,3,23,44,30,3,27,40,31,1,34,34,66,8,3,4,19,32,2,12,7,18,29,32,3,58,7,34,2,10,54,34,1,33,6,5,1,13,7,34,1,27,10,8,20,34,1,15,21,5,24,37,1,16,37,9,39,7,9,38,7,71,0,20,9,57,0,30,13,72,0,14,14,64,0,20,16,78,0,10,12,73,0,15,12,40,7,4,7,8,34,40,3,4,6,10,6,31,43,12,10,8,27,43,9,7,14,27,43,2,17,8,11,19,76,3,17,4,76,4,9,11,76,3,11,10,44,1,25,30,70,2,12,16,88,3,1,1,1,1,1,4,63,2,2,4,5,0,1,2,7,1,1,3,1,2,6,49,1,26,14,4,6,49,1,8,6,13,9,7,4,3,49,3,24,10,14,49,3,13,10,11,6,8,81.89189189189189,169.6517321167403,124.28571428571429,271.2729050439594,19.636363636363637,16.915784439792635,14.000000000000002,32.497618960398285
