ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2.3,V2a..99,V2a..77,V2a.1,V2a.2,V2a.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V4_6..77,V4_6.1,V4_6.2,V4_6.3,V5a_1..99,V5a_1..77,V5a_1.0,V5a_1.1,V5a_2..99,V5a_2..77,V5a_2.0,V5a_2.1,V5a_3..99,V5a_3..77,V5a_3.0,V5a_3.1,V5a_4..99,V5a_4..77,V5a_4.0,V5a_4.1,V5a_5..99,V5a_5..77,V5a_5.0,V5a_5.1,V5a_6..99,V5a_6..77,V5a_6.0,V5a_6.1,V5a_7..99,V5a_7..77,V5a_7.0,V5a_7.1,V5a_8..99,V5a_8..77,V5a_8.0,V5a_8.1,V5a_9..99,V5a_9..77,V5a_9.0,V5a_9.1,V5a_10..99,V5b_1..99,V5b_1..77,V5b_1.0,V5b_1.1,V5b_2..99,V5b_2..77,V5b_2.0,V5b_2.1,V5b_3..99,V5b_3..77,V5b_3.0,V5b_3.1,V5b_4..99,V5b_4..77,V5b_4.0,V5b_4.1,V5b_5..99,V5b_5..77,V5b_5.0,V5b_5.1,V5b_6..99,V5b_6..77,V5b_6.0,V5b_6.1,V5b_7..99,V5b_7..77,V5b_7.0,V5b_7.1,V5b_8..99,V5b_8..77,V5b_8.0,V5b_8.1,V5b_9..99,V5b_9..77,V5b_9.0,V5b_9.1,V5b_10..99,V5c_1..99,V5c_1..77,V5c_1.0,V5c_1.1,V5c_2..99,V5c_2..77,V5c_2.0,V5c_2.1,V5c_3..99,V5c_3..77,V5c_3.0,V5c_3.1,V5c_4..99,V5c_4..77,V5c_4.0,V5c_4.1,V5c_5..99,V5c_5..77,V5c_5.0,V5c_5.1,V5c_6..99,V5c_6..77,V5c_6.0,V5c_6.1,V5c_7..99,V5c_7..77,V5c_7.0,V5c_7.1,V5c_8..99,V5c_8..77,V5c_8.0,V5c_8.1,V5c_9..99,V5c_9..77,V5c_9.0,V5c_9.1,V5c_10..99,V5d_1..99,V5d_1.0,V5d_1.1,V5d_2..99,V5d_2.0,V5d_2.1,V5d_3..99,V5d_3.0,V5d_3.1,V5d_4..99,V5d_4.0,V5d_4.1,V5d_5..99,V5d_5.0,V5d_5.1,V5d_6..99,V5d_6.0,V5d_6.1,V5d_7..99,V5d_7.0,V5d_8..99,V5d_8.0,V5d_9..99,V5d_9.0,V5d_9.1,V5d_10..99,V6_1..99,V6_1..77,V6_1.0,V6_1.1,V6_2..99,V6_2..77,V6_2.0,V6_2.1,V6_3..99,V6_3..77,V6_3.0,V6_3.1,V6_4..99,V6_4..77,V6_4.0,V6_4.1,V6_5..99,V6_5..77,V6_5.0,V6_5.1,V6_6..99,V6_6..77,V6_6.0,V6_6.1,V6_7..99,V6_7..77,V6_7.0,V6_7.1,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_1..77,V10_1.0,V10_1.1,V10_2..99,V10_2..77,V10_2.0,V10_2.1,V10_3..99,V10_3..77,V10_3.0,V10_3.1,V10_4..99,V10_4..77,V10_4.0,V10_4.1,V10_5..99,V10_5..77,V10_5.0,V10_5.1,V10_6..99,V10_6..77,V10_6.0,V10_6.1,V10_7..99,V10_7..77,V10_7.0,V10_7.1,V10_8..99,V10_8..77,V10_8.0,V10_8.1,V10_9..99,V10_9..77,V10_9.0,V10_9.1,V10_10..99,V10_10..77,V10_10.0,V10_10.1,V11..99,V11..77,V11.1,V11.2,V12..99,V12..77,V12.1,V12.2,V13..99,V15..99,V16..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9a..99,C9a..77,C9a.1,C9a.2,C9a.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
DZ,DZA,Algeria,Alger,2021-02-07,2021-02-06,100,0,0,0,0,42,88,2313822.529966034,54,7,1,92,7,6,87,4,2,94,5,29,66,6,18,76,6,15,79,7,9,84,7,6,87,4,5,91,7,3,90,5,10,85,6,18,76,5,12,83,4,26,70,99,0,0,1,94,0,2,4,98,2,0,0,71,2,12,15,82,1,8,9,85,2,4,9,91,1,3,5,94,0,4,2,95,1,2,2,97,0,0,3,90,1,5,4,82,1,11,6,88,1,4,7,74,3,13,10,12,0,15,73,87,0,6,7,14,1,36,49,65,0,6,29,94,0,2,4,0,94,0,3,3,0,97,0,1,2,0,22,0,17,61,16,1,1,79,3,99,0,1,0,0,99,0,1,0,0,17,0,19,20,25,19,20,13,19,23,25,100,20,14,22,24,20,20,11,17,33,19,20,14,9,20,37,20,7,30,28,15,82,1,8,9,82,1,10,7,82,1,12,5,82,1,17,0,82,1,9,8,82,1,13,4,82,1,17,0,82,1,17,0,82,1,13,4,0,75,0,11,14,75,0,16,9,75,0,22,3,75,0,20,5,75,0,10,15,75,0,17,8,75,0,24,1,75,0,25,0,75,0,23,2,0,80,1,11,8,80,1,12,7,80,1,18,1,80,1,18,1,80,1,8,11,80,1,10,9,80,1,19,0,80,1,19,0,80,1,19,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,100,0,100,0,0,0,91,1,7,1,91,1,4,4,91,1,6,2,91,1,4,4,91,1,6,2,91,1,6,2,91,1,6,2,21,3,26,18,19,13,22,3,70,5,22,3,73,2,22,3,75,0,22,3,63,12,22,3,68,7,22,3,73,2,22,3,68,7,22,3,74,1,22,3,72,3,22,3,26,49,78,1,0,21,46,1,15,38,0,0,0,83,6,3,8,83,9,3,5,83,6,6,5,83,5,8,4,83,8,2,7,83,9,2,6,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,22,5,53,20,22,1,64,13,22,5,31,42,22,4,47,27,22,5,15,58,22,5,16,57,23,2,42,33,58,0,21,8,5,8,26,1,2,10,19,42,26,2,71,1,28,1,15,56,28,0,33,20,12,3,2,2,28,0,21,13,16,22,28,1,11,46,11,3,100,28,0,10,61,1,30,0,6,63,1,47,2,46,5,37,0,59,4,69,2,24,5,54,2,24,20,85,1,7,7,85,2,12,1,32,0,1,9,20,20,18,32,0,4,9,15,14,26,32,2,25,26,9,6,32,2,7,11,15,33,32,2,12,17,19,18,71,6,17,6,71,14,5,10,71,9,12,8,33,2,31,34,66,0,10,24,91,0,0,1,1,0,0,0,7,61,0,1,6,4,1,1,2,6,2,0,2,1,1,1,1,10,44,0,34,21,0,1,44,0,7,16,14,12,5,2,0,45,2,37,14,2,45,2,6,14,16,10,7,8.64864864864865,8.910718315652275,3.0833333333333335,3.36987545853858,11.180434782608696,6.175925286149163,3.3877551020408165,2.2062064587829284
DZ,DZA,Algeria,Alger,2021-02-08,2021-02-07,100,3,144554.95960526686,2,34719.117012594856,80,90,3567763.9314661436,48,3,3,94,4,17,79,3,4,93,3,32,65,5,15,80,3,15,82,3,13,84,3,3,94,1,6,93,4,4,92,4,3,93,4,15,81,2,12,86,3,24,73,97,1,1,1,83,1,9,7,96,2,2,0,68,2,11,19,85,1,7,7,85,1,5,9,87,3,5,5,97,2,1,0,94,0,4,2,96,1,3,0,97,0,1,2,85,1,6,8,88,2,2,8,76,1,9,14,10,0,22,68,80,0,8,12,13,0,39,48,61,0,11,28,89,0,2,9,0,89,0,5,6,0,95,0,2,3,0,24,3,18,55,15,0,0,84,1,100,0,0,0,0,100,0,0,0,0,16,0,22,23,19,20,18,10,20,33,19,100,18,15,22,29,16,18,14,17,30,21,18,15,9,20,38,18,10,32,26,14,81,0,10,9,81,0,12,7,81,0,15,4,81,0,17,2,81,0,13,6,81,0,14,5,81,0,19,0,81,0,19,0,81,0,14,5,0,81,0,6,13,81,0,9,10,81,0,18,1,81,0,16,3,81,0,5,14,81,0,11,8,81,0,19,0,81,0,19,0,81,0,19,0,0,77,0,14,9,77,0,15,8,77,0,21,2,77,0,20,3,77,0,11,12,77,0,13,10,77,0,22,1,77,0,22,1,77,0,21,2,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,100,0,100,0,0,0,93,1,5,1,93,1,4,2,93,1,4,2,93,1,2,4,93,1,5,1,93,1,5,1,93,1,5,1,19,2,24,19,21,15,21,4,71,4,21,4,69,6,21,4,73,2,21,4,67,8,21,4,62,13,21,4,72,3,21,4,70,5,21,4,73,2,21,4,71,4,21,4,28,47,80,0,0,20,52,0,13,35,0,0,0,84,7,1,8,84,8,3,5,84,4,8,4,84,5,7,4,84,7,2,7,84,7,3,6,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,26,6,50,18,26,2,61,11,26,8,21,45,26,7,37,30,26,9,12,53,26,5,16,53,28,2,38,32,62,0,20,8,4,6,29,1,3,6,19,42,29,2,68,1,31,3,9,57,31,1,39,15,9,1,3,1,31,1,18,12,26,12,32,2,18,32,11,5,100,32,1,8,58,1,35,0,8,56,1,51,1,42,6,41,0,56,3,80,0,15,5,64,0,22,14,88,0,9,3,85,0,14,1,37,0,0,10,21,14,18,37,0,2,8,20,15,18,40,0,35,14,6,5,40,0,6,7,17,30,40,0,9,17,18,16,74,6,18,2,74,10,8,8,74,9,12,5,41,0,28,31,69,1,11,19,89,0,1,0,1,0,0,1,8,61,0,1,4,3,4,2,4,2,1,0,1,2,3,0,2,10,52,1,28,19,0,0,52,1,13,9,11,9,3,2,0,52,2,31,12,3,52,0,8,11,15,7,7,8.4,8.411835373981969,3.85,3.5729244987382827,10.022222222222222,6.5660590397232435,3.6086956521739126,2.195735876340172
DZ,DZA,Algeria,Alger,2021-02-09,2021-02-08,100,6,121175.27449743681,4,54124.49104629569,70,91,3249516.2436935804,46,3,6,91,3,14,83,3,8,89,3,33,64,3,19,78,3,16,81,3,12,85,3,6,91,3,12,85,4,7,89,3,5,92,2,19,79,4,14,82,4,29,67,94,2,3,1,86,1,8,5,92,1,4,3,67,5,15,13,81,0,6,13,84,2,10,4,88,1,7,4,94,1,0,5,88,0,9,3,93,0,7,0,95,0,4,1,81,3,11,5,86,1,5,8,71,2,14,13,9,0,25,66,77,0,9,14,11,0,38,51,62,0,7,31,93,0,1,6,0,93,0,1,6,0,99,0,1,0,0,19,2,18,61,15,0,0,84,1,100,0,0,0,0,100,0,0,0,0,16,0,20,14,25,25,19,14,20,22,25,100,19,16,20,23,22,19,14,21,22,24,19,15,16,18,32,19,11,26,24,20,75,0,16,9,75,0,16,9,75,0,18,7,75,0,18,7,75,0,14,11,75,0,17,8,75,0,25,0,75,0,25,0,75,0,21,4,0,76,0,11,13,76,0,15,9,76,0,20,4,76,0,23,1,76,0,9,15,76,0,15,9,76,0,24,0,76,0,23,1,76,0,21,3,0,86,0,10,4,86,0,13,1,86,0,13,1,86,0,10,4,86,0,8,6,86,0,8,6,86,0,12,2,86,0,14,0,86,0,12,2,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,100,0,100,0,0,0,88,0,8,4,88,0,7,5,88,0,6,6,88,0,7,5,88,0,11,1,88,0,11,1,88,0,10,2,20,0,29,17,14,20,21,4,75,0,21,4,72,3,21,4,74,1,21,4,67,8,21,4,65,10,21,4,74,1,21,4,70,5,21,4,71,4,21,4,68,7,21,4,24,51,85,2,0,13,54,1,9,36,0,0,0,84,5,2,9,84,5,4,7,84,4,8,4,84,2,10,4,84,6,1,9,84,6,3,7,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,23,6,59,12,23,6,60,11,23,8,31,38,23,4,44,29,23,12,18,47,23,9,21,47,24,3,39,34,61,0,17,8,6,8,27,2,2,6,28,35,27,1,71,1,28,4,9,59,28,1,29,23,12,4,2,1,28,1,25,7,18,21,29,1,17,35,14,4,100,30,2,6,60,2,33,0,8,58,1,41,0,46,13,40,0,55,5,69,0,26,5,56,0,27,17,82,0,12,6,79,0,17,4,35,0,0,4,24,13,24,35,1,1,5,19,14,25,39,2,32,14,5,8,39,1,5,9,13,33,39,1,14,13,14,19,74,4,18,4,74,12,7,7,74,10,11,5,40,1,27,32,68,1,13,18,88,0,5,0,0,0,0,1,6,61,0,1,4,4,4,0,5,3,1,0,1,2,3,1,2,8,52,3,33,11,0,1,52,2,9,9,6,9,10,3,0,53,5,24,14,4,53,2,4,12,18,6,5,7.481481481481482,7.2495692539333065,3.0952380952380953,3.0315798175994293,9,5.995933581369554,3.6666666666666665,1.720276022473119
DZ,DZA,Algeria,Alger,2021-02-10,2021-02-09,100,0,0,0,0,47,88,3380881.783719033,44,8,4,88,5,12,83,7,6,87,7,31,62,8,19,73,7,16,77,8,10,82,7,3,90,7,7,86,7,6,87,8,5,87,6,20,74,8,10,82,8,26,66,96,0,3,1,88,0,6,6,94,2,4,0,69,1,14,16,81,0,7,12,84,2,6,8,90,2,4,4,97,0,2,1,93,0,3,4,94,1,5,0,95,0,0,5,80,2,10,8,90,1,5,4,74,2,14,10,12,0,23,65,77,0,9,14,12,1,29,58,71,0,4,25,96,0,2,2,0,96,0,3,1,0,97,0,0,3,0,18,2,12,68,14,2,1,81,2,99,0,1,0,0,99,0,0,1,0,17,1,17,19,27,19,23,16,14,27,20,100,23,16,13,29,19,23,16,13,25,23,23,17,12,15,33,23,12,25,24,16,82,0,11,7,82,0,13,5,82,0,10,8,82,0,11,7,82,0,12,6,82,0,15,3,82,0,17,1,82,0,18,0,82,0,16,2,0,74,0,13,13,74,0,21,5,74,0,21,5,74,0,21,5,74,0,13,13,74,0,23,3,74,0,26,0,74,0,26,0,74,0,24,2,0,82,1,10,7,82,1,12,5,82,1,16,1,82,1,16,1,82,1,6,11,82,1,8,9,82,1,15,2,82,1,17,0,82,1,17,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,100,0,100,0,0,0,86,1,10,3,86,1,8,5,86,1,8,5,86,1,6,7,86,1,12,1,86,1,10,3,86,1,11,2,25,2,29,18,12,14,25,5,66,4,25,5,66,4,25,5,70,0,25,5,65,5,25,5,61,9,25,5,70,0,25,5,67,3,25,5,65,5,25,5,67,3,25,5,27,43,79,0,0,21,56,0,12,32,0,0,0,88,2,4,6,88,4,1,7,88,4,5,3,88,2,6,4,88,4,2,6,88,4,1,7,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,28,3,38,31,28,2,57,13,28,3,26,43,28,3,36,33,28,3,14,55,28,2,18,52,29,3,28,40,72,0,15,6,3,4,32,0,3,6,27,32,32,3,65,0,33,3,16,48,33,1,29,17,12,3,2,3,33,0,27,13,9,18,33,2,18,27,18,2,100,34,0,2,63,1,35,2,3,58,2,63,1,26,10,44,1,47,8,75,1,21,3,65,0,18,17,86,0,9,5,82,1,17,0,35,0,1,7,14,17,26,35,0,6,10,10,9,30,38,1,33,20,5,3,38,0,10,9,15,28,38,0,14,6,24,18,81,2,14,3,81,7,6,6,81,4,11,4,39,1,24,36,64,0,15,21,86,0,2,0,0,0,1,1,10,63,0,0,7,2,3,3,1,5,1,0,2,3,2,1,0,7,56,2,23,17,0,2,56,1,5,8,12,8,7,2,1,56,0,29,11,4,56,0,6,9,21,4,4,5.926829268292683,6.623406389096321,2.3333333333333335,1.9402850002906635,9.941176470588236,6.009795924889923,3.9047619047619047,2.1618592247835307
DZ,DZA,Algeria,Alger,2021-02-11,2021-02-10,100,0,0,0,0,66,89,4625887.6948066335,38,7,4,89,5,10,85,8,5,87,7,28,65,7,18,75,6,16,78,6,13,81,6,5,89,6,6,88,8,2,90,8,8,84,6,18,76,8,2,90,7,22,71,96,0,2,2,90,0,6,4,95,1,4,0,72,0,16,12,82,0,5,13,84,0,8,8,87,1,5,7,95,0,2,3,94,1,3,2,98,0,2,0,92,0,2,6,82,0,8,10,98,1,0,1,78,1,12,9,11,0,25,64,75,0,11,14,11,0,39,50,61,0,9,30,91,0,2,7,0,91,0,6,3,0,94,0,2,4,0,21,3,10,66,13,0,0,84,3,100,0,0,0,0,100,0,0,0,0,15,0,14,27,27,17,24,18,12,23,23,100,24,16,13,31,16,24,12,17,24,23,24,19,8,21,28,24,13,26,24,13,84,0,12,4,84,0,10,6,84,0,10,6,84,0,12,4,84,0,14,2,84,0,13,3,84,0,16,0,84,0,15,1,84,0,12,4,0,75,0,12,13,75,0,17,8,75,0,20,5,75,0,20,5,75,0,13,12,75,0,19,6,75,0,24,1,75,0,25,0,75,0,21,4,0,74,0,16,10,74,0,22,4,74,0,26,0,74,0,25,1,74,0,11,15,74,0,14,12,74,0,25,1,74,0,26,0,74,0,25,1,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,100,0,100,0,0,0,89,0,7,4,89,0,7,4,89,0,8,3,89,0,7,4,89,0,10,1,89,0,8,3,89,0,9,2,25,0,22,24,16,13,25,3,66,6,25,3,69,3,25,3,72,0,25,3,67,5,25,3,61,11,25,3,72,0,25,3,67,5,25,3,67,5,25,3,69,3,25,3,31,41,82,0,0,18,61,0,12,27,0,0,0,90,5,2,3,90,7,1,2,90,6,3,1,90,4,4,2,90,8,1,1,90,8,0,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,27,7,35,31,27,5,59,9,27,4,23,46,27,7,28,38,27,7,11,55,27,5,17,51,31,0,30,39,70,0,12,12,3,3,32,0,1,5,30,32,32,1,67,0,35,1,15,49,35,0,31,21,7,0,2,4,35,0,31,13,10,11,35,1,19,29,15,1,100,35,0,6,59,0,35,1,10,52,2,67,0,29,4,43,0,54,3,79,1,17,3,74,0,18,8,89,0,10,1,83,0,17,0,36,0,0,7,22,15,20,36,0,1,8,15,23,17,40,1,28,20,7,4,40,0,5,6,19,30,40,0,11,11,15,23,79,5,10,6,79,9,5,7,79,7,8,6,42,1,20,37,63,1,11,25,90,1,1,0,0,0,0,0,8,70,0,0,3,1,1,2,1,5,2,0,2,3,4,1,2,3,60,0,22,16,0,2,60,0,3,8,11,8,9,1,0,61,0,24,13,2,61,1,2,11,15,7,3,6.594594594594596,8.590884896406383,3.05,2.4809802816416613,11.068965517241379,5.725450914761203,3.4736842105263155,1.9415352257213692
DZ,DZA,Algeria,Oran,2021-02-11,2021-02-06,100,1,52086.0306401117,0,0,48,88,6475734.881895238,34,8,4,88,5,18,77,7,7,86,4,33,63,5,14,81,6,21,73,6,14,80,6,4,90,4,6,90,5,7,88,5,9,86,4,18,78,7,7,86,6,30,64,96,0,2,2,82,2,7,9,93,1,4,2,67,2,17,14,86,0,9,5,79,1,14,6,86,1,6,7,96,0,1,3,94,1,4,1,93,1,4,2,91,1,3,5,82,1,6,11,93,0,4,3,70,0,15,15,12,0,23,65,80,1,9,10,17,3,29,51,71,0,7,22,93,0,4,3,0,93,0,5,2,0,95,0,4,1,0,29,1,19,51,19,2,0,76,3,100,0,0,0,0,100,0,0,0,0,20,1,17,29,16,17,23,16,24,21,16,100,23,16,27,15,19,23,17,20,12,28,23,17,14,11,35,23,14,35,15,13,84,0,10,6,84,0,12,4,84,0,15,1,84,0,16,0,84,0,11,5,84,0,10,6,84,0,16,0,84,0,16,0,84,0,11,5,0,84,0,11,5,84,0,9,7,84,0,12,4,84,0,13,3,84,0,6,10,84,0,13,3,84,0,14,2,84,0,16,0,84,0,14,2,0,71,0,9,20,71,0,16,13,71,0,24,5,71,0,28,1,71,0,11,18,71,0,18,11,71,0,27,2,71,0,29,0,71,0,28,1,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,100,0,100,0,0,0,90,0,8,2,90,0,6,4,90,0,3,7,90,0,4,6,90,0,9,1,90,0,9,1,90,0,8,2,26,2,24,20,14,14,30,3,60,7,30,3,61,6,30,3,67,0,30,3,59,8,30,3,57,10,30,3,67,0,30,3,65,2,30,3,66,1,30,3,62,5,30,3,27,40,92,0,0,8,65,0,10,25,0,0,0,81,7,2,10,81,6,8,5,81,5,10,4,81,7,7,5,81,8,3,8,81,8,2,9,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,33,6,37,24,33,5,46,16,33,8,20,39,33,9,34,24,33,9,15,43,33,8,15,44,39,0,31,30,69,1,13,8,2,7,39,0,3,4,27,27,39,3,57,1,39,2,11,48,39,2,22,27,4,2,2,2,39,1,23,13,14,10,39,1,9,36,12,3,100,40,1,8,51,0,40,0,11,49,0,64,1,27,8,55,1,38,6,81,1,15,3,67,0,18,15,85,0,8,7,85,1,11,3,41,0,1,4,18,15,21,41,1,3,2,18,14,21,44,2,29,13,3,9,44,1,5,8,17,25,44,1,12,12,11,20,77,4,13,6,77,9,2,12,77,5,11,7,47,0,23,30,70,0,7,23,93,0,1,3,0,1,0,1,1,70,0,0,7,3,0,1,1,5,2,0,2,2,1,1,0,5,61,0,30,8,0,1,61,0,2,8,9,8,6,5,1,62,2,26,10,0,62,1,4,8,11,7,7,8.84,10.061768416807723,2.388888888888889,1.649915822768611,10.413793103448276,6.6682469391422,3.4411764705882355,1.894028518402112
