ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2.3,V2a..99,V2a.1,V2a.2,V2a.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V4_6..77,V4_6.1,V4_6.2,V4_6.3,V5a_1..99,V5a_1..77,V5a_1.0,V5a_1.1,V5a_2..99,V5a_2..77,V5a_2.0,V5a_2.1,V5a_3..99,V5a_3..77,V5a_3.0,V5a_3.1,V5a_4..99,V5a_4..77,V5a_4.0,V5a_4.1,V5a_5..99,V5a_5..77,V5a_5.0,V5a_5.1,V5a_6..99,V5a_6..77,V5a_6.0,V5a_6.1,V5a_7..99,V5a_7..77,V5a_7.0,V5a_7.1,V5a_8..99,V5a_8..77,V5a_8.0,V5a_8.1,V5a_9..99,V5a_9..77,V5a_9.0,V5a_9.1,V5a_10..99,V5b_1..99,V5b_1..77,V5b_1.0,V5b_1.1,V5b_2..99,V5b_2..77,V5b_2.0,V5b_2.1,V5b_3..99,V5b_3..77,V5b_3.0,V5b_3.1,V5b_4..99,V5b_4..77,V5b_4.0,V5b_4.1,V5b_5..99,V5b_5..77,V5b_5.0,V5b_5.1,V5b_6..99,V5b_6..77,V5b_6.0,V5b_6.1,V5b_7..99,V5b_7..77,V5b_7.0,V5b_7.1,V5b_8..99,V5b_8..77,V5b_8.0,V5b_8.1,V5b_9..99,V5b_9..77,V5b_9.0,V5b_9.1,V5b_10..99,V5c_1..99,V5c_1..77,V5c_1.0,V5c_1.1,V5c_2..99,V5c_2..77,V5c_2.0,V5c_2.1,V5c_3..99,V5c_3..77,V5c_3.0,V5c_3.1,V5c_4..99,V5c_4..77,V5c_4.0,V5c_4.1,V5c_5..99,V5c_5..77,V5c_5.0,V5c_5.1,V5c_6..99,V5c_6..77,V5c_6.0,V5c_6.1,V5c_7..99,V5c_7..77,V5c_7.0,V5c_7.1,V5c_8..99,V5c_8..77,V5c_8.0,V5c_8.1,V5c_9..99,V5c_9..77,V5c_9.0,V5c_9.1,V5c_10..99,V5d_1..99,V5d_1.0,V5d_1.1,V5d_2..99,V5d_2.0,V5d_3..99,V5d_3.0,V5d_3.1,V5d_4..99,V5d_4.0,V5d_4.1,V5d_5..99,V5d_5.0,V5d_5.1,V5d_6..99,V5d_6.0,V5d_6.1,V5d_7..99,V5d_7.0,V5d_8..99,V5d_8.0,V5d_8.1,V5d_9..99,V5d_9.0,V5d_10..99,V6_1..99,V6_1..77,V6_1.0,V6_1.1,V6_2..99,V6_2..77,V6_2.0,V6_2.1,V6_3..99,V6_3..77,V6_3.0,V6_3.1,V6_4..99,V6_4..77,V6_4.0,V6_4.1,V6_5..99,V6_5..77,V6_5.0,V6_5.1,V6_6..99,V6_6..77,V6_6.0,V6_6.1,V6_7..99,V6_7..77,V6_7.0,V6_7.1,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_1..77,V10_1.0,V10_1.1,V10_2..99,V10_2..77,V10_2.0,V10_2.1,V10_3..99,V10_3..77,V10_3.0,V10_3.1,V10_4..99,V10_4..77,V10_4.0,V10_4.1,V10_5..99,V10_5..77,V10_5.0,V10_5.1,V10_6..99,V10_6..77,V10_6.0,V10_6.1,V10_7..99,V10_7..77,V10_7.0,V10_7.1,V10_8..99,V10_8..77,V10_8.0,V10_8.1,V10_9..99,V10_9..77,V10_9.0,V10_9.1,V10_10..99,V10_10..77,V10_10.0,V10_10.1,V11..99,V11..77,V11.1,V11.2,V12..99,V12..77,V12.1,V12.2,V13..99,V15..99,V16..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9a..99,C9a..77,C9a.1,C9a.2,C9a.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
DO,DOM,Dominican Republic,Distrito Nacional,2021-02-07,2021-02-06,100,2,43680.8978471082,0,0,78,91,1897941.2980430238,55,2,3,95,2,15,83,2,4,94,2,13,85,1,14,85,2,20,78,2,4,94,2,5,93,2,4,94,2,4,94,2,7,91,2,21,77,3,4,93,2,16,82,97,1,1,1,85,0,11,4,96,1,0,3,87,1,4,8,86,1,8,5,80,2,9,9,96,1,2,1,95,0,2,3,96,0,2,2,96,1,2,1,93,0,3,4,79,2,11,8,96,1,3,0,84,1,10,5,8,1,29,62,72,0,9,19,11,2,47,40,53,3,13,31,87,3,10,0,87,0,3,10,0,97,0,3,0,0,29,0,10,61,12,1,1,86,0,99,0,0,0,1,99,0,1,0,14,1,36,22,18,9,20,9,33,29,9,100,20,6,34,25,15,20,10,29,28,13,20,11,4,19,46,20,7,47,21,5,91,0,2,7,91,0,8,1,91,0,8,1,91,0,8,1,91,0,9,0,91,0,8,1,91,0,9,0,91,0,9,0,91,0,9,0,0,82,0,7,11,82,0,13,5,82,0,17,1,82,0,17,1,82,0,7,11,82,0,14,4,82,0,16,2,82,0,17,1,82,0,15,3,0,78,0,12,10,78,0,16,6,78,0,20,2,78,0,20,2,78,0,11,11,78,0,13,9,78,0,18,4,78,0,22,0,78,0,21,1,0,100,0,0,100,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,100,0,0,100,0,0,97,0,3,0,97,0,2,1,97,0,1,2,97,0,1,2,97,0,2,1,97,0,3,0,97,0,3,0,19,1,40,11,17,12,22,5,64,9,22,5,68,5,22,5,71,2,22,5,67,6,22,5,52,21,22,5,73,0,22,5,71,2,22,5,71,2,22,5,60,13,22,5,36,37,72,0,1,27,44,0,7,49,0,0,0,91,2,4,3,91,4,1,4,91,3,3,3,91,3,5,1,91,4,2,3,91,4,2,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,25,2,34,39,25,6,46,23,25,8,22,45,25,6,40,29,25,6,15,54,25,7,8,60,27,0,39,34,61,0,25,7,1,6,29,0,1,6,39,25,29,0,71,0,29,0,13,58,29,0,57,11,0,1,0,2,29,0,12,16,17,26,29,1,22,34,9,5,100,30,0,7,63,0,31,1,9,56,3,66,0,33,1,54,0,46,0,78,0,21,1,60,1,31,8,85,0,13,2,92,0,8,0,32,0,2,2,7,10,47,32,1,2,1,8,14,42,34,0,28,28,6,4,34,0,12,12,19,23,34,0,18,23,16,9,59,5,31,5,59,13,14,14,59,11,16,14,34,2,35,29,71,0,9,20,92,0,3,0,2,0,1,2,0,57,0,0,5,3,3,0,0,2,1,0,4,8,3,1,3,10,39,0,33,28,0,0,39,0,7,18,15,9,6,2,4,43,3,52,0,2,43,3,7,15,25,5,2,3.3111111111111113,2.7204797556699627,3.227272727272727,1.6310037278231955,14.237288135593221,6.800960842488633,2.8703703703703702,1.492702959194675
DO,DOM,Dominican Republic,Distrito Nacional,2021-02-08,2021-02-07,100,1,25532.4700858019,0,0,44,89,1981341.9590392567,61,1,5,94,2,11,87,1,3,96,0,15,85,2,16,82,0,19,81,1,6,93,0,5,95,1,6,93,0,4,96,0,8,92,0,25,75,2,3,95,0,22,78,95,0,3,2,89,0,8,3,97,0,2,1,85,0,8,7,84,0,10,6,81,0,8,11,94,0,4,2,95,0,3,2,94,0,3,3,96,0,4,0,92,0,5,3,75,0,14,11,97,0,2,1,78,0,17,5,11,0,16,73,85,0,6,9,13,3,50,34,50,1,17,32,83,3,14,0,83,0,6,11,0,94,0,5,1,0,34,0,11,55,15,1,1,82,1,99,0,0,0,1,99,0,1,0,17,0,37,22,15,9,21,5,33,24,17,100,21,4,39,19,17,21,7,33,23,16,21,9,4,20,46,21,6,48,21,4,91,0,3,6,91,0,5,4,91,0,8,1,91,0,8,1,91,0,5,4,91,0,8,1,91,0,8,1,91,0,9,0,91,0,9,0,0,86,0,5,9,86,0,6,8,86,0,13,1,86,0,14,0,86,0,4,10,86,0,12,2,86,0,13,1,86,0,13,1,86,0,12,2,0,78,1,7,14,78,1,16,5,78,1,19,2,78,1,17,4,78,1,6,15,78,1,13,8,78,1,19,2,78,1,21,0,78,1,19,2,0,100,0,0,100,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,100,0,0,100,0,0,96,0,3,1,96,0,3,1,96,0,2,2,96,0,3,1,96,0,2,2,96,0,2,2,96,0,4,0,20,0,41,15,11,13,22,4,65,9,22,4,71,3,22,4,73,1,22,4,67,7,22,4,54,20,22,4,71,3,22,4,73,1,22,4,72,2,22,4,60,14,22,4,37,37,65,0,3,32,38,0,9,53,0,0,0,90,3,3,4,90,5,0,5,90,3,4,3,90,5,2,3,90,5,2,3,90,5,0,5,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,26,3,38,33,26,2,52,20,26,3,21,50,26,1,42,31,26,1,15,58,26,3,15,56,26,0,45,29,55,0,31,9,1,4,28,1,0,9,29,33,28,2,70,0,30,1,14,55,30,1,56,9,1,1,0,2,30,1,10,20,18,21,30,0,28,28,10,4,100,30,2,6,59,3,30,1,10,55,4,62,1,36,1,48,0,51,1,79,1,20,0,58,1,33,8,85,1,12,2,85,1,14,0,31,0,1,1,6,12,49,31,1,1,3,4,14,46,33,1,37,19,4,6,33,0,11,10,19,27,33,0,19,23,14,11,58,3,36,3,58,10,14,18,58,9,20,13,34,0,35,31,69,0,11,20,89,0,2,0,3,2,1,1,2,54,0,0,6,0,2,0,2,4,2,0,3,6,3,0,2,16,35,1,29,35,0,0,35,0,7,13,14,15,10,5,1,38,1,58,0,3,38,1,11,13,30,7,0,3.0851063829787235,2.701286225309219,3.1538461538461537,1.6251232694862383,15.25,6.4537426080371105,3.081967213114754,1.4977214022998748
DO,DOM,Dominican Republic,Santo Domingo,2021-02-08,2021-02-06,100,1,12082.2847739148,0,0,47,93,1896818.7638823471,66,1,3,96,0,15,85,1,4,95,1,16,83,1,20,79,1,16,83,1,8,91,1,5,94,1,5,94,1,4,95,1,10,89,2,23,75,1,4,95,1,21,78,97,0,1,2,85,2,8,5,96,2,1,1,84,2,6,8,80,0,12,8,84,3,8,5,92,0,3,5,95,3,2,0,95,1,2,2,96,1,2,1,90,1,5,4,77,2,11,10,96,1,3,0,79,1,13,7,7,0,17,76,84,0,7,9,8,1,44,47,56,2,16,26,84,4,12,0,84,0,3,13,0,97,0,1,2,0,27,0,12,61,9,0,1,87,3,99,0,0,0,1,99,0,1,0,10,0,28,25,25,12,14,3,39,30,14,100,14,2,41,26,17,14,4,37,19,26,14,4,5,16,61,14,3,55,20,8,89,0,5,6,89,0,7,4,89,0,7,4,89,0,9,2,89,0,3,8,89,0,7,4,89,0,10,1,89,0,10,1,89,0,9,2,0,75,0,10,15,75,0,14,11,75,0,21,4,75,0,19,6,75,0,6,19,75,0,15,10,75,0,23,2,75,0,24,1,75,0,24,1,0,76,0,12,12,76,0,17,7,76,0,23,1,76,0,24,0,76,0,10,14,76,0,12,12,76,0,19,5,76,0,24,0,76,0,23,1,0,100,0,0,100,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,100,0,0,100,0,0,91,0,6,3,91,0,5,4,91,0,5,4,91,0,4,5,91,0,7,2,91,0,7,2,91,0,6,3,14,0,49,17,11,9,15,3,76,6,15,3,82,0,15,3,81,1,15,3,78,4,15,3,69,13,15,3,80,2,15,3,81,1,15,3,81,1,15,3,77,5,15,3,26,56,67,0,1,32,33,0,3,64,0,0,0,89,2,4,5,89,2,5,4,89,2,7,2,89,3,2,6,89,4,1,6,89,4,2,5,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,17,5,32,46,17,3,54,26,17,5,34,44,17,4,49,30,17,3,21,59,17,5,29,49,18,1,52,29,48,0,27,10,7,8,19,2,2,15,28,34,19,0,81,0,23,2,19,56,23,0,61,11,0,1,0,4,23,0,15,19,23,20,24,0,21,42,9,4,100,24,1,8,56,11,26,0,10,50,14,68,1,31,0,46,2,51,1,66,1,32,1,51,2,35,12,79,1,17,3,71,0,28,1,27,0,1,6,9,12,45,27,0,1,3,17,15,37,29,1,31,25,8,6,29,1,15,17,16,22,29,0,27,20,11,13,54,3,37,6,54,11,17,18,54,8,29,9,30,0,31,39,61,0,20,19,80,0,5,0,2,3,1,1,8,49,0,0,2,1,6,0,2,6,3,0,6,2,5,2,5,11,32,1,35,32,0,0,32,1,13,20,12,9,9,3,1,33,1,52,7,7,33,0,9,27,25,4,2,2.6,1.9235384061671346,3.1428571428571432,1.5118578920369088,13.147540983606557,7.667759484955542,3.0606060606060606,1.487163411214454
DO,DOM,Dominican Republic,Distrito Nacional,2021-02-09,2021-02-08,100,0,0,0,0,33,92,2013558.4560678292,67,4,2,94,4,10,86,4,2,94,2,10,88,4,21,75,2,14,84,4,12,84,2,4,94,2,6,92,2,4,94,3,8,89,2,22,76,2,7,91,1,22,77,98,0,1,1,90,0,5,5,98,0,0,2,90,0,5,5,79,0,13,8,86,0,6,8,88,0,8,4,96,0,3,1,94,0,3,3,96,0,3,1,92,0,3,5,78,0,12,10,93,0,3,4,78,0,15,7,8,0,14,78,86,0,1,13,8,4,51,37,49,0,16,35,84,0,15,1,84,0,4,12,0,96,0,0,4,0,28,1,18,53,10,2,1,87,0,99,0,1,0,0,99,0,1,0,12,1,33,34,9,11,17,12,34,25,12,100,17,9,44,20,10,17,11,36,23,13,17,14,8,14,47,17,9,53,19,2,89,0,4,7,89,0,7,4,89,0,10,1,89,0,10,1,89,0,5,6,89,0,6,5,89,0,10,1,89,0,11,0,89,0,11,0,0,91,0,3,6,91,0,5,4,91,0,8,1,91,0,6,3,91,0,3,6,91,0,9,0,91,0,9,0,91,0,9,0,91,0,8,1,0,67,1,12,20,67,1,26,6,67,1,30,2,67,1,29,3,67,1,9,23,67,1,24,8,67,1,29,3,67,1,32,0,67,1,30,2,0,100,0,0,100,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,100,0,0,100,0,0,96,0,4,0,96,0,1,3,96,0,2,2,96,0,3,1,96,0,3,1,96,0,1,3,96,0,4,0,16,0,42,17,19,6,16,2,73,9,16,2,81,1,16,2,80,2,16,2,72,10,16,2,64,18,16,2,81,1,16,2,78,4,16,2,79,3,16,2,71,11,16,2,32,50,66,0,2,32,32,0,4,64,0,0,0,84,4,5,7,84,7,1,8,84,6,5,5,84,7,4,5,84,7,1,8,84,7,0,9,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,16,4,46,34,16,4,57,23,16,8,20,56,16,4,43,37,16,6,14,64,16,4,20,60,18,1,52,29,48,1,30,12,5,4,20,0,3,11,30,36,20,2,77,1,22,0,22,56,22,1,65,7,0,1,0,4,22,1,12,28,20,17,22,0,20,45,6,7,100,23,1,11,56,9,24,0,9,57,10,54,1,45,0,43,0,55,2,80,1,19,0,57,1,33,9,86,1,11,2,80,1,19,0,24,2,0,2,4,13,55,24,1,0,3,7,14,51,26,2,40,24,7,1,26,1,12,23,21,17,26,1,21,28,13,11,51,4,33,12,51,14,18,17,51,10,25,14,27,0,34,39,61,1,14,24,86,0,4,0,3,2,0,1,4,52,0,2,3,1,2,2,6,5,2,0,3,4,3,0,0,15,30,2,35,33,0,0,30,0,8,19,11,15,11,5,1,32,4,57,1,6,32,2,11,22,25,8,0,3.5000000000000004,2.7598951568122554,2.5833333333333335,1.5050420310248864,12.340461538461538,6.871752057965557,2.8412698412698414,1.358442528571091
DO,DOM,Dominican Republic,Santiago,2021-02-09,2021-02-06,100,2,32249.8490674629,1,20287.8490498718,61,93,2200719.206509581,64,4,4,92,3,13,84,3,4,93,4,18,78,3,17,80,4,14,82,2,10,88,4,9,87,4,7,89,1,5,94,3,13,84,4,19,77,4,0,96,4,15,81,96,0,3,1,87,0,7,6,96,0,2,2,82,0,11,7,83,1,6,10,86,0,6,8,90,0,5,5,91,1,7,1,93,0,4,3,95,0,5,0,87,1,7,5,81,0,5,14,100,0,0,0,85,0,10,5,7,0,32,61,70,0,8,22,11,1,48,40,52,0,14,34,86,2,11,1,86,0,6,8,0,94,0,4,2,0,26,0,10,64,11,1,0,88,0,100,0,0,0,0,100,0,0,0,11,0,33,25,18,13,14,16,31,22,17,100,14,16,33,25,12,14,17,25,28,16,14,16,6,16,48,14,8,49,22,7,87,0,3,10,87,0,8,5,87,0,8,5,87,0,11,2,87,0,7,6,87,0,9,4,87,0,12,1,87,0,11,2,87,0,11,2,0,82,0,6,12,82,0,10,8,82,0,18,0,82,0,17,1,82,0,9,9,82,0,12,6,82,0,17,1,82,0,18,0,82,0,15,3,0,75,0,13,12,75,0,19,6,75,0,25,0,75,0,24,1,75,0,9,16,75,0,18,7,75,0,22,3,75,0,25,0,75,0,25,0,0,100,0,0,100,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,100,0,0,100,0,0,95,1,3,1,95,1,2,2,95,1,3,1,95,1,2,2,95,1,3,1,95,1,1,3,95,1,3,1,15,0,45,19,9,12,16,5,72,7,16,5,76,3,16,5,77,2,16,5,68,11,16,5,60,19,16,5,75,4,16,5,74,5,16,5,75,4,16,5,68,11,16,5,42,37,70,1,3,26,34,1,5,60,0,0,0,90,4,5,1,90,8,1,1,90,4,5,1,90,7,2,1,90,7,2,1,90,6,3,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,17,4,33,46,17,6,42,35,17,7,18,58,17,5,45,33,17,6,12,65,17,3,16,64,19,0,48,33,52,0,26,9,5,8,21,1,1,15,28,34,21,1,78,0,22,2,15,61,22,0,62,6,2,2,0,6,22,1,18,18,20,21,22,1,23,32,18,4,100,23,1,5,67,4,24,0,10,60,6,68,0,30,2,59,0,39,2,83,0,16,1,57,0,31,12,88,0,9,3,85,0,15,0,24,0,1,1,9,14,51,24,0,0,3,14,15,44,25,0,34,21,10,10,25,0,14,14,19,28,25,0,21,25,17,12,56,2,35,7,56,12,18,14,56,11,19,14,27,0,36,37,63,0,12,25,90,1,1,1,4,2,0,0,1,56,1,1,3,3,2,1,4,1,5,0,5,2,0,2,1,13,34,1,36,29,0,0,34,1,11,17,19,9,8,1,0,34,4,42,9,11,34,1,12,23,21,9,0,3.659090909090909,2.4772751517725786,2.1666666666666665,1.551063216458077,13.58181818181818,6.770554190050032,3.0634920634920637,1.8826287033330324
DO,DOM,Dominican Republic,Santo Domingo,2021-02-09,2021-02-07,100,1,12082.2847739148,0,0,41,90,1904929.8702490076,64,1,4,95,0,14,86,1,6,93,1,16,83,1,21,78,1,22,77,1,12,87,1,6,93,1,6,93,1,4,95,1,11,88,2,29,69,1,7,92,1,25,74,96,0,2,2,86,1,8,5,94,1,3,2,84,1,7,8,79,0,12,9,78,3,10,9,88,0,6,6,94,2,3,1,94,1,4,1,96,1,3,0,89,1,4,6,71,2,10,17,93,1,4,2,75,2,11,12,10,0,20,70,82,0,10,8,12,2,41,45,59,3,15,23,85,3,12,0,85,0,5,10,0,95,0,2,2,1,32,1,12,55,12,0,1,85,2,99,0,0,0,1,99,0,1,0,13,0,28,24,22,13,18,5,37,29,11,100,18,6,39,23,14,18,9,29,24,20,18,8,5,11,58,18,4,54,15,9,89,0,4,7,89,0,7,4,89,0,9,2,89,0,7,4,89,0,6,5,89,0,11,0,89,0,10,1,89,0,11,0,89,0,9,2,0,78,0,8,14,78,0,13,9,78,0,18,4,78,0,17,5,78,0,4,18,78,0,16,6,78,0,19,3,78,0,21,1,78,0,21,1,0,76,0,9,15,76,0,15,9,76,0,23,1,76,0,23,1,76,0,6,18,76,0,16,8,76,0,21,3,76,0,24,0,76,0,23,1,0,100,0,0,100,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,100,0,0,100,0,0,93,0,4,3,93,0,5,2,93,0,3,4,93,0,3,4,93,0,5,2,93,0,5,2,93,0,6,1,18,0,44,18,14,6,19,1,71,9,19,1,80,0,19,1,79,1,19,1,77,3,19,1,67,13,19,1,80,0,19,1,80,0,19,1,79,1,19,1,71,9,19,1,27,53,67,0,0,33,35,0,5,60,0,0,0,88,4,5,3,88,6,2,4,88,6,5,1,88,5,4,3,88,8,0,4,88,8,1,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,20,5,33,42,20,4,48,28,20,7,31,42,20,4,46,30,20,5,16,59,20,6,25,49,22,0,47,31,53,0,27,11,4,5,23,2,4,12,30,29,23,2,74,1,26,1,17,56,26,0,56,13,0,1,0,4,26,0,16,15,27,16,27,0,16,45,9,3,100,27,0,9,56,8,28,1,11,52,8,68,0,31,1,53,1,46,0,69,0,30,1,55,0,34,11,84,0,13,3,75,0,25,0,29,0,1,6,15,9,40,29,0,2,8,14,15,32,32,1,28,31,3,5,32,0,17,16,14,21,32,0,27,21,10,10,52,1,41,6,52,16,15,17,52,13,23,12,32,0,34,34,66,0,15,19,85,0,5,0,4,0,2,1,3,52,0,1,1,2,7,1,3,3,2,0,5,1,2,3,5,12,33,1,33,33,0,0,33,1,15,21,15,6,5,3,1,35,1,49,9,6,35,0,7,24,27,6,1,2.627450980392157,1.8757482167255337,2.3125,1.352466881911223,12.098360655737705,7.068014615229151,3.1904761904761907,1.5224888670300398
