ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2.1,V2.2,V2.3,V2a..99,V2a.1,V2a.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V4_6..77,V4_6.1,V4_6.2,V4_6.3,V5a_1..99,V5a_1.0,V5a_1.1,V5a_2..99,V5a_2.0,V5a_2.1,V5a_3..99,V5a_3.0,V5a_3.1,V5a_4..99,V5a_4.0,V5a_4.1,V5a_5..99,V5a_5.0,V5a_5.1,V5a_6..99,V5a_6.0,V5a_6.1,V5a_7..99,V5a_7.0,V5a_7.1,V5a_8..99,V5a_8.0,V5a_8.1,V5a_9..99,V5a_9.0,V5a_9.1,V5a_10..99,V5b_1..99,V5b_1.0,V5b_1.1,V5b_2..99,V5b_2.0,V5b_2.1,V5b_3..99,V5b_3.0,V5b_3.1,V5b_4..99,V5b_4.0,V5b_4.1,V5b_5..99,V5b_5.0,V5b_5.1,V5b_6..99,V5b_6.0,V5b_6.1,V5b_7..99,V5b_7.0,V5b_7.1,V5b_8..99,V5b_8.0,V5b_8.1,V5b_9..99,V5b_9.0,V5b_9.1,V5b_10..99,V5c_1..99,V5c_1..77,V5c_1.0,V5c_1.1,V5c_2..99,V5c_2..77,V5c_2.0,V5c_2.1,V5c_3..99,V5c_3..77,V5c_3.0,V5c_3.1,V5c_4..99,V5c_4..77,V5c_4.0,V5c_4.1,V5c_5..99,V5c_5..77,V5c_5.0,V5c_5.1,V5c_6..99,V5c_6..77,V5c_6.0,V5c_6.1,V5c_7..99,V5c_7..77,V5c_7.0,V5c_7.1,V5c_8..99,V5c_8..77,V5c_8.0,V5c_9..99,V5c_9..77,V5c_9.0,V5c_9.1,V5c_10..99,V5d_1..99,V5d_1.0,V5d_2..99,V5d_2.0,V5d_3..99,V5d_3.0,V5d_4..99,V5d_4.0,V5d_5..99,V5d_5.0,V5d_5.1,V5d_6..99,V5d_6.1,V5d_7..99,V5d_7.0,V5d_8..99,V5d_8.0,V5d_9..99,V5d_9.0,V5d_10..99,V6_1..99,V6_1..77,V6_1.0,V6_1.1,V6_2..99,V6_2..77,V6_2.0,V6_2.1,V6_3..99,V6_3..77,V6_3.0,V6_3.1,V6_4..99,V6_4..77,V6_4.0,V6_4.1,V6_5..99,V6_5..77,V6_5.0,V6_5.1,V6_6..99,V6_6..77,V6_6.0,V6_6.1,V6_7..99,V6_7..77,V6_7.0,V6_7.1,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_1..77,V10_1.0,V10_1.1,V10_2..99,V10_2..77,V10_2.0,V10_2.1,V10_3..99,V10_3..77,V10_3.0,V10_3.1,V10_4..99,V10_4..77,V10_4.0,V10_4.1,V10_5..99,V10_5..77,V10_5.0,V10_5.1,V10_6..99,V10_6..77,V10_6.0,V10_6.1,V10_7..99,V10_7..77,V10_7.0,V10_7.1,V10_8..99,V10_8..77,V10_8.0,V10_8.1,V10_9..99,V10_9..77,V10_9.0,V10_9.1,V10_10..99,V10_10..77,V10_10.0,V10_10.1,V11..99,V11..77,V11.1,V11.2,V12..99,V12..77,V12.1,V12.2,V13..99,V15..99,V16..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9a..99,C9a..77,C9a.1,C9a.2,C9a.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7.1,D7.2,D8..99,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
BJ,BEN,Benin,Littoral,2021-02-21,2021-02-06,100,1,56831.3889684481,0,0,10,85,11726322.839410333,46,5,8,87,5,7,88,6,1,93,3,29,68,6,7,87,5,21,74,5,7,88,5,3,92,5,0,95,4,5,91,5,7,88,4,23,73,6,4,90,4,11,85,92,0,1,7,93,0,3,4,99,0,0,1,71,0,9,20,93,0,2,5,79,0,8,13,93,0,0,7,97,0,0,3,100,0,0,0,95,0,4,1,93,0,3,4,77,0,8,15,96,0,2,2,89,0,8,3,15,0,7,78,94,5,1,16,0,34,50,66,1,11,22,89,1,8,2,89,1,10,0,99,0,1,31,0,24,45,19,1,2,74,4,98,1,0,1,99,1,0,22,1,21,15,16,25,25,15,17,21,22,100,25,14,31,17,13,25,13,27,19,16,25,16,10,17,32,25,11,28,23,13,76,14,10,76,16,8,76,19,5,76,23,1,76,12,12,76,22,2,76,24,0,76,24,0,76,22,2,0,84,7,9,84,6,10,84,13,3,84,16,0,84,6,10,84,8,8,84,13,3,84,16,0,84,16,0,0,85,1,7,7,85,1,9,5,85,1,13,1,85,1,13,1,85,1,6,8,85,1,9,5,85,1,11,3,85,1,14,85,1,13,1,0,100,0,100,0,100,0,100,0,100,0,0,100,0,100,0,100,0,100,0,0,91,0,7,2,91,0,8,1,91,0,6,3,91,0,3,6,91,0,8,1,91,0,8,1,91,0,7,2,24,2,36,11,13,14,25,1,67,7,25,1,72,2,25,1,73,1,25,1,71,3,25,1,66,8,25,1,72,2,25,1,73,1,25,1,73,1,25,1,70,4,25,1,15,59,88,0,0,12,54,0,4,42,0,0,0,76,10,1,13,76,9,4,11,76,7,9,8,76,7,8,9,76,9,4,11,76,9,2,13,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,26,0,54,20,26,6,41,27,26,5,32,37,26,4,37,33,26,6,18,50,26,9,8,57,26,0,33,41,67,0,12,8,4,9,26,0,4,6,30,34,26,1,71,2,29,0,12,59,29,0,38,21,9,2,0,1,29,1,27,17,16,10,29,0,19,35,14,3,100,29,0,0,66,5,31,0,2,60,7,46,1,50,3,59,3,35,3,68,3,24,5,63,0,27,10,82,1,14,3,92,0,7,1,34,0,0,3,6,19,38,34,0,0,4,4,14,44,38,0,28,14,12,8,38,0,11,7,14,30,38,0,16,15,12,19,69,2,26,3,69,15,9,7,69,12,14,5,40,39,21,79,9,12,91,0,1,0,1,0,2,5,52,0,0,4,2,1,1,1,7,2,4,5,5,0,5,11,54,1,34,10,0,1,54,0,3,13,15,9,6,0,54,2,41,2,1,54,0,8,15,7,7,9,5.186046511627907,5.319576665726989,1.5,0.5477225575051661,10.35135135135135,7.040423820166479,3.704545454545455,2.2575923113789753
BJ,BEN,Benin,Littoral,2021-02-22,2021-02-07,100,2,297798.1181897451,0,0,15,88,10648446.595702976,46,4,8,88,4,8,88,5,2,93,3,28,69,5,7,88,5,20,75,4,6,90,4,4,92,4,1,95,4,4,92,4,5,91,4,20,76,5,3,92,4,9,87,92,0,1,7,92,0,3,5,98,0,0,2,72,0,8,20,93,0,2,5,80,0,6,14,94,0,0,6,96,0,0,4,99,0,0,1,96,0,4,0,95,0,3,2,80,0,6,14,97,0,1,2,91,0,7,2,12,0,9,79,92,6,2,13,0,33,54,67,1,12,20,88,2,9,1,88,1,11,0,99,0,1,29,0,25,46,16,1,2,77,4,98,1,0,1,99,1,0,19,1,25,16,17,22,22,16,20,23,19,88,22,14,34,16,14,22,13,29,19,17,22,16,7,19,36,22,11,32,22,13,79,12,9,79,13,8,79,17,4,79,20,1,79,11,10,79,19,2,79,21,0,79,21,0,79,19,2,0,83,8,9,83,7,10,83,13,4,83,17,0,83,6,11,83,9,8,83,14,3,83,17,0,83,16,1,0,85,1,6,8,85,1,9,5,85,1,13,1,85,1,14,0,85,1,6,8,85,1,9,5,85,1,12,2,85,1,14,85,1,13,1,0,100,0,100,0,100,0,100,0,100,0,0,100,0,100,0,100,0,100,0,0,91,0,7,2,91,0,9,0,91,0,7,2,91,0,2,7,91,0,9,0,91,0,8,1,91,0,7,2,21,2,36,11,14,16,22,3,69,6,22,3,74,1,22,3,75,0,22,3,73,2,22,3,67,8,22,3,74,1,22,3,75,0,22,3,74,1,22,3,72,3,22,3,15,60,88,0,0,12,54,0,3,43,0,0,0,75,11,1,13,75,9,6,10,75,8,10,7,75,7,9,9,75,10,4,11,75,9,2,14,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,24,0,55,21,24,6,40,30,24,5,35,36,24,4,40,32,24,6,18,52,24,8,8,60,24,0,38,38,62,0,14,12,3,9,24,0,5,7,33,31,24,1,72,3,27,1,10,62,27,0,39,21,10,2,0,1,27,1,25,20,13,14,27,0,19,38,13,3,88,27,0,0,67,6,29,0,2,59,10,45,2,51,2,60,4,33,3,65,4,26,5,60,1,30,9,82,2,14,2,92,0,7,1,31,0,2,3,5,18,41,31,0,0,3,5,19,42,38,0,31,12,12,7,38,0,12,8,14,28,38,0,17,16,11,18,67,3,26,4,67,13,12,8,67,11,16,6,40,36,24,76,11,13,89,0,1,0,1,0,2,7,53,0,0,4,2,1,0,0,7,2,4,5,6,0,5,11,53,1,35,10,0,1,53,0,4,12,15,10,6,0,54,2,41,2,1,54,0,9,13,8,7,9,5.659090909090909,5.7423080272583285,1.7500000000000002,0.7071067811865476,9.692307692307692,7.01559858328435,3.7954545454545454,2.267870073947015
BJ,BEN,Benin,Littoral,2021-02-23,2021-02-08,100,2,297798.1181897451,0,0,15,89,10793882.612825952,48,4,7,89,4,9,87,5,2,93,3,29,68,5,9,86,5,19,76,4,6,90,4,4,92,4,2,94,4,3,93,4,5,91,4,18,78,5,3,92,4,11,85,93,0,0,7,91,0,4,5,98,0,0,2,71,0,9,20,91,0,4,5,81,0,5,14,94,0,1,5,96,0,0,4,98,0,1,1,97,0,3,0,95,0,3,2,82,0,5,13,97,0,1,2,89,0,9,2,11,0,9,80,92,6,2,12,0,34,54,66,1,13,20,87,2,10,1,87,1,12,0,99,0,1,28,0,23,49,14,1,2,79,4,98,1,0,1,99,1,0,17,1,23,15,18,26,21,16,20,23,20,87,21,14,33,15,17,21,13,29,19,18,21,16,7,18,38,21,11,32,22,14,75,14,11,75,17,8,75,20,5,75,24,1,75,14,11,75,23,2,75,25,0,75,25,0,75,23,2,0,82,8,10,82,8,10,82,14,4,82,18,0,82,7,11,82,9,9,82,15,3,82,18,0,82,17,1,0,86,1,6,7,86,1,8,5,86,1,12,1,86,1,13,0,86,1,5,8,86,1,8,5,86,1,11,2,86,1,13,86,1,12,1,0,100,0,100,0,100,0,100,0,100,0,0,100,0,100,0,100,0,100,0,0,91,0,7,2,91,0,9,0,91,0,7,2,91,0,2,7,91,0,9,0,91,0,8,1,91,0,7,2,20,2,37,11,15,15,21,3,70,6,21,3,76,0,21,3,76,0,21,3,74,2,21,3,68,8,21,3,75,1,21,3,76,0,21,3,75,1,21,3,73,3,21,3,14,62,88,0,0,12,52,0,3,45,0,0,0,77,10,1,12,77,8,6,9,77,8,9,6,77,6,8,9,77,9,4,10,77,8,2,13,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,22,0,55,23,22,6,42,30,22,6,35,37,22,4,40,34,22,7,19,52,22,9,10,59,22,0,37,41,63,0,13,12,3,9,22,0,4,6,36,32,22,1,73,4,25,1,11,63,25,0,42,21,9,2,0,1,25,1,27,19,14,14,25,0,20,39,14,2,87,25,0,0,70,5,27,0,2,62,9,45,2,51,2,58,4,35,3,65,4,26,5,60,1,31,8,81,2,15,2,90,0,9,1,29,0,3,3,5,19,41,29,0,1,3,6,19,42,37,0,32,12,13,6,37,0,13,8,15,27,37,0,16,18,11,18,66,3,27,4,66,13,12,9,66,11,16,7,38,38,24,76,11,13,89,0,1,0,1,0,2,7,51,0,1,4,2,1,0,0,7,2,3,5,6,1,5,12,51,1,37,10,0,1,51,0,5,12,16,10,6,0,52,2,42,3,1,52,0,9,14,9,7,9,5.434782608695652,5.635806849119273,1.7500000000000002,0.7071067811865476,9.463414634146341,6.946573115485108,3.956521739130434,2.230660308211006
BJ,BEN,Benin,Littoral,2021-02-24,2021-02-09,100,4,491149.62080947205,1,118721.17952650599,16,88,10594810.45636235,48,2,9,89,2,9,89,3,4,93,2,27,71,3,9,88,3,20,77,2,7,91,2,5,93,2,3,95,2,2,96,2,4,94,2,16,82,3,2,95,3,11,86,91,0,0,9,91,0,5,4,96,0,1,3,73,0,7,20,91,0,3,6,80,0,5,15,93,0,1,6,95,0,0,5,97,0,2,1,98,0,2,0,96,0,2,2,84,0,5,11,98,0,1,1,89,0,9,2,12,0,9,79,92,6,2,13,0,35,52,65,1,12,22,88,2,9,1,88,1,11,0,99,0,1,28,0,23,49,15,1,2,80,2,98,1,0,1,99,1,0,18,1,25,14,16,26,22,13,23,23,19,79,22,12,35,14,17,22,11,30,19,18,22,13,10,17,38,22,9,35,20,14,75,14,11,75,16,9,75,21,4,75,24,1,75,13,12,75,22,3,75,25,0,75,25,0,75,24,1,0,84,8,8,84,9,7,84,12,4,84,16,0,84,5,11,84,9,7,84,13,3,84,16,0,84,15,1,0,87,1,6,6,87,1,9,3,87,1,11,1,87,1,12,0,87,1,6,6,87,1,8,4,87,1,10,2,87,1,12,87,1,10,2,0,100,0,100,0,100,0,100,0,100,0,0,100,0,100,0,100,0,100,0,0,92,0,6,2,92,0,8,0,92,0,6,2,92,0,2,6,92,0,8,0,92,0,8,0,92,0,7,1,21,2,37,10,16,14,22,3,69,6,22,3,75,0,22,3,74,1,22,3,73,2,22,3,68,7,22,3,74,1,22,3,75,0,22,3,74,1,22,3,73,2,22,3,16,59,89,0,0,11,52,0,3,45,0,0,0,77,11,1,11,77,9,6,8,77,8,10,5,77,6,8,9,77,10,3,10,77,10,1,12,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,23,0,51,26,23,7,40,30,23,7,35,35,23,5,38,34,23,8,16,53,23,9,11,57,24,0,36,40,64,0,14,10,3,9,24,0,3,8,35,30,24,1,70,5,26,1,12,61,26,0,41,20,10,2,0,1,26,1,27,20,13,13,26,0,20,40,12,2,79,26,0,0,70,4,28,0,1,61,10,49,2,47,2,60,4,33,3,65,4,26,5,62,2,28,8,84,1,14,1,89,0,10,1,29,0,3,2,6,20,40,29,0,1,2,6,20,42,37,0,29,14,15,5,37,0,13,8,16,26,37,0,16,19,12,16,65,4,27,4,65,12,12,11,65,10,17,8,38,38,24,76,10,14,90,0,1,0,0,0,2,7,52,0,1,4,1,1,0,0,6,2,3,5,7,1,5,12,51,0,38,9,0,2,51,0,6,11,15,12,5,0,52,1,41,4,2,52,1,9,15,9,6,8,5.116279069767442,5.674543414926423,2,0.8164965809277259,9.05,6.6907896893167,3.782608695652174,2.3085641855997454
BJ,BEN,Benin,Atlantique,2021-02-25,2021-02-08,100,3,235511.0098040214,2,147696.2911641759,23,87,10215339.767843787,44,6,8,86,6,14,80,4,6,90,4,28,68,5,11,84,6,20,74,7,8,85,5,8,87,6,3,91,6,4,90,6,11,83,6,16,78,7,2,91,6,15,79,92,1,5,2,86,1,6,7,94,0,1,5,72,1,11,16,89,0,5,6,80,1,9,10,92,0,5,3,92,1,2,5,97,0,3,0,96,1,2,1,89,1,2,8,84,0,6,10,98,0,2,0,85,1,9,5,13,0,12,75,88,6,6,14,1,26,59,74,0,17,9,83,4,11,2,83,1,16,0,99,1,0,33,0,25,42,17,0,1,79,3,99,0,1,0,100,0,0,18,1,16,26,17,22,21,13,18,23,25,77,21,12,27,21,19,21,13,21,25,20,21,17,15,14,33,21,10,23,25,21,79,8,13,79,10,11,79,20,1,79,19,2,79,15,6,79,15,6,79,16,5,79,21,0,79,18,3,0,83,7,10,83,8,9,83,15,2,83,15,2,83,10,7,83,15,2,83,15,2,83,16,1,83,14,3,0,75,1,11,13,75,1,13,11,75,1,24,0,75,1,23,1,75,1,10,14,75,1,18,6,75,1,17,7,75,1,24,75,1,19,5,0,100,0,100,0,100,0,100,0,100,0,0,100,0,100,0,100,0,100,0,0,97,0,3,0,97,0,0,3,97,0,1,2,97,0,0,3,97,0,3,0,97,0,2,1,97,0,3,0,20,2,42,13,12,11,22,2,70,6,22,2,76,0,22,2,76,0,22,2,74,2,22,2,71,5,22,2,76,0,22,2,76,0,22,2,73,3,22,2,74,2,22,2,14,62,94,0,0,6,55,0,6,39,0,0,0,77,13,1,9,77,11,7,5,77,7,13,3,77,9,7,7,77,14,2,7,77,13,3,7,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,23,7,45,25,23,9,32,36,23,10,29,38,23,6,38,33,23,9,14,54,23,11,10,56,25,0,32,43,68,0,21,7,2,2,25,0,6,14,27,28,25,0,74,1,27,1,11,61,27,0,39,22,5,1,2,4,27,0,31,19,18,5,27,0,21,32,19,1,77,28,0,2,65,5,29,2,1,62,6,56,0,41,3,69,0,28,3,72,0,23,5,63,0,27,10,87,0,10,3,90,0,9,1,34,1,2,2,5,23,33,34,1,0,2,8,22,33,36,1,29,15,6,13,36,0,18,15,9,22,36,0,24,18,12,10,59,1,35,5,59,15,6,20,59,13,14,14,38,35,27,73,18,9,83,0,4,0,0,3,1,9,49,0,3,6,2,5,2,4,5,1,7,4,3,0,1,8,54,1,40,5,0,0,54,0,10,21,4,8,3,0,55,1,26,12,6,55,0,9,15,9,7,5,3.813953488372093,3.0335882725427608,2.1,1.5951314818673865,7.1842105263157885,5.699005428440976,3.5454545454545454,2.337306593959146
BJ,BEN,Benin,Littoral,2021-02-25,2021-02-11,100,4,491149.62080947205,1,118721.17952650599,16,86,10618135.908346126,47,3,10,87,3,9,88,4,4,92,3,26,71,4,10,86,4,21,75,3,9,88,3,7,90,3,4,93,3,2,95,3,6,91,3,19,78,4,4,92,4,13,83,90,0,0,10,91,0,5,4,96,0,1,3,74,1,7,18,90,1,3,6,79,1,5,15,91,0,1,8,93,1,0,6,96,0,2,2,98,0,2,0,94,1,3,2,81,1,6,12,96,1,2,1,87,1,9,3,13,1,9,77,92,6,2,14,1,32,53,68,1,12,19,88,2,9,1,88,1,11,0,99,0,1,29,0,26,45,15,1,1,80,3,99,1,0,0,100,0,0,17,1,27,15,14,26,23,14,23,24,16,71,23,11,37,14,15,23,12,29,18,18,23,14,9,18,36,23,11,35,17,14,75,14,11,75,18,7,75,21,4,75,24,1,75,14,11,75,21,4,75,25,0,75,25,0,75,23,2,0,86,8,6,86,8,6,86,12,2,86,14,0,86,5,9,86,9,5,86,11,3,86,14,0,86,13,1,0,86,1,6,7,86,1,9,4,86,1,12,1,86,1,13,0,86,1,7,6,86,1,9,4,86,1,10,3,86,1,13,86,1,11,2,0,100,0,100,0,100,0,100,0,100,0,0,100,0,100,0,100,0,100,0,0,94,0,5,1,94,0,6,0,94,0,4,2,94,0,1,5,94,0,6,0,94,0,6,0,94,0,6,0,23,2,34,11,16,14,24,3,67,6,24,3,73,0,24,3,72,1,24,3,71,2,24,3,67,6,24,3,72,1,24,3,73,0,24,3,72,1,24,3,71,2,24,3,15,58,90,0,0,10,53,0,3,44,0,0,0,74,13,1,12,74,11,7,8,74,9,11,6,74,7,10,9,74,12,3,11,74,12,1,13,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,25,0,49,26,25,7,39,29,25,8,34,33,25,5,34,36,25,8,16,51,25,8,12,55,26,0,34,40,66,0,15,10,3,6,26,0,2,11,33,28,26,1,69,4,28,1,10,61,28,0,40,19,10,2,0,1,28,1,27,21,12,11,28,0,17,40,13,2,71,28,0,1,67,4,29,0,1,59,11,51,2,45,2,61,4,32,3,66,4,25,5,66,2,25,7,84,1,14,1,88,0,11,1,31,0,3,2,8,19,37,31,0,1,3,5,20,40,38,0,26,15,16,5,38,0,12,9,16,25,38,0,15,19,14,14,66,5,25,4,66,11,12,11,66,8,18,8,39,36,25,75,9,16,91,0,1,0,0,1,2,5,55,0,1,4,1,0,0,0,6,2,3,5,6,1,5,11,52,0,38,8,0,2,52,0,7,12,14,11,4,0,53,1,38,5,3,53,1,10,15,9,5,7,5.386363636363637,5.965855984863807,2,0.8164965809277259,9.179487179487179,6.508584593773442,3.6666666666666665,2.3741027013091993
