ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2.3,V2a..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V5a_1..99,V5a_2..99,V5a_3..99,V5a_4..99,V5a_5..99,V5a_6..99,V5a_7..99,V5a_8..99,V5a_9..99,V5b_1..99,V5b_2..99,V5b_3..99,V5b_4..99,V5b_5..99,V5b_6..99,V5b_7..99,V5b_8..99,V5b_9..99,V5c_1..99,V5c_2..99,V5c_3..99,V5c_4..99,V5c_5..99,V5c_6..99,V5c_7..99,V5c_8..99,V5c_9..99,V5d_1..99,V5d_2..99,V5d_3..99,V5d_4..99,V5d_5..99,V5d_6..99,V5d_7..99,V5d_8..99,V5d_9..99,V6_1..99,V6_2..99,V6_3..99,V6_4..99,V6_5..99,V6_6..99,V6_7..99,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_2..99,V10_3..99,V10_4..99,V10_5..99,V10_6..99,V10_7..99,V10_8..99,V10_9..99,V10_10..99,V11..99,V12..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C9a..99,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
HR,HRV,Croatia,Grad Zagreb,2021-01-15,2021-01-14,100,1,2433.26216746387,0,0,22,97,481105.5839165503,81,1,1,98,1,6,93,1,6,93,1,23,76,1,17,82,1,8,91,1,6,93,1,2,97,2,1,97,1,1,98,1,8,91,1,15,84,1,3,96,1,13,86,99,0,0,1,94,0,2,4,94,1,1,4,77,0,3,20,83,0,5,12,92,0,1,7,94,0,3,3,98,0,0,2,99,0,0,1,99,0,1,0,92,0,3,5,85,0,2,13,97,0,2,1,87,0,6,7,2,1,8,89,92,0,2,6,4,2,29,65,71,2,3,24,97,0,0,3,0,97,0,3,0,100,0,0,0,0,11,2,1,86,4,0,4,92,0,96,0,4,0,0,0,8,1,35,22,20,14,10,5,25,43,17,10,6,27,43,14,10,5,26,42,17,10,6,16,43,25,10,6,4,35,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,20,24,33,17,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,7,4,10,79,7,1,69,23,7,3,15,75,7,2,49,42,7,3,4,86,7,3,20,70,8,1,42,49,58,0,33,7,1,1,8,0,0,9,31,52,8,1,90,1,8,2,20,70,8,0,32,43,12,4,1,0,8,1,35,16,27,13,9,2,16,37,27,9,10,0,17,73,0,0,12,0,18,70,0,90,1,9,0,31,1,68,0,85,0,15,0,51,1,29,19,96,0,2,2,80,1,19,0,12,1,1,4,6,23,53,12,0,0,2,8,30,48,15,1,20,39,17,8,15,0,0,9,22,54,15,0,9,21,25,30,70,1,25,4,70,5,6,19,70,4,12,14,16,0,48,36,64,0,17,19,85,2,6,1,0,2,1,0,3,37,1,2,8,1,7,3,6,9,2,0,2,3,2,3,2,12,19,2,20,58,0,1,19,0,6,16,24,15,8,10,2,19,4,73,1,3,19,2,22,33,15,3,6,5.2439024390243905,5.233452435079916,3.3333333333333335,2.6583202716502514,14.411392405063292,3.646001931929533,1.8846153846153846,1.173083064460431
HR,HRV,Croatia,Grad Zagreb,2021-01-16,2021-01-15,100,1,2433.26216746387,0,0,22,96,460622.6706554805,76,1,1,98,1,11,88,1,6,93,1,20,79,1,21,78,1,8,91,1,4,95,1,2,97,1,0,99,1,7,92,1,2,97,1,11,88,1,2,97,1,11,88,99,0,0,1,89,0,3,8,94,1,1,4,80,0,3,17,79,0,5,16,92,0,2,6,96,0,2,2,98,0,1,1,100,0,0,0,93,0,5,2,98,0,0,2,89,0,1,10,98,0,2,0,89,0,5,6,3,1,7,89,93,0,4,3,3,0,35,62,65,2,7,26,93,0,2,5,0,93,2,5,0,98,0,0,2,0,12,2,4,82,3,2,1,93,1,99,0,1,0,0,0,6,0,34,32,22,6,10,6,21,50,13,10,9,29,42,10,10,8,22,48,12,10,8,12,50,20,10,7,3,38,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,10,28,33,18,0,0,0,0,0,0,0,0,0,0,0,0,96,2,0,2,96,3,0,1,96,2,0,2,96,3,0,1,96,3,0,1,96,3,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,11,3,12,74,11,0,64,25,11,4,22,63,11,2,61,26,11,4,5,80,11,3,18,68,12,0,47,41,53,0,34,8,2,3,12,0,0,3,22,63,12,0,88,0,13,0,13,74,13,0,32,36,14,5,0,0,13,0,19,19,30,19,14,0,12,40,19,15,15,0,19,66,0,0,15,0,14,71,0,88,0,11,1,36,1,63,0,78,0,22,0,39,1,35,25,95,0,4,1,82,0,18,0,15,1,0,4,10,28,42,15,0,0,3,12,24,46,16,0,20,44,14,6,16,0,1,9,11,63,16,0,8,19,21,36,73,3,18,6,73,5,5,17,73,4,10,13,17,1,58,24,76,0,10,14,92,1,1,1,1,0,0,0,4,34,0,1,4,3,7,4,2,3,5,0,6,9,5,4,2,11,22,3,26,49,0,0,22,0,6,10,27,19,9,6,1,23,3,69,2,3,23,1,20,30,14,8,4,6.048780487804878,5.881969140994345,3.1428571428571432,1.7728105208558367,14.512987012987013,3.645449602238481,1.9459459459459463,1.3021782792731327
HR,HRV,Croatia,-99,2021-01-17,2021-01-14,100,0,0,0,0,20,91,858110.3849352535,62,4,1,95,3,9,88,3,5,92,3,18,79,2,6,92,2,11,87,3,3,94,4,6,90,4,4,92,2,2,96,4,6,90,4,15,81,2,2,96,4,14,82,99,1,0,0,91,1,3,5,95,0,3,2,82,1,10,7,94,2,2,2,89,1,5,5,97,0,0,3,94,0,3,3,96,0,3,1,98,0,1,1,94,2,1,3,85,1,5,9,98,1,0,1,86,1,9,4,8,1,11,80,90,1,1,8,9,3,27,61,73,0,8,19,92,0,3,5,0,92,1,7,0,99,0,0,1,0,20,4,5,71,10,2,5,82,1,95,0,5,0,0,0,15,0,24,31,22,8,22,14,26,28,10,22,9,27,30,12,22,19,22,28,9,22,14,13,28,23,22,19,4,21,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,15,16,22,28,0,0,0,0,0,0,0,0,0,0,0,0,96,3,0,1,96,3,0,1,96,0,3,1,96,3,0,1,96,3,0,1,96,2,1,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,17,2,10,71,17,2,55,26,17,3,9,71,17,3,25,55,17,3,1,79,17,2,7,74,18,0,26,56,74,0,18,4,3,1,20,1,2,6,16,55,20,2,77,1,23,1,17,59,23,0,30,23,9,8,2,5,23,0,40,11,13,13,23,6,19,34,8,10,23,0,18,58,1,0,27,2,16,55,0,90,0,9,1,45,1,51,3,91,0,9,0,75,0,17,8,99,0,1,0,93,0,7,0,27,5,0,4,4,20,40,27,4,0,3,0,21,45,27,1,19,24,16,13,27,0,4,9,13,47,27,1,8,15,23,26,78,3,15,4,78,12,4,6,78,11,3,8,28,2,22,48,52,0,11,37,89,0,2,0,0,2,2,0,5,67,0,2,1,1,2,0,1,4,1,0,2,1,3,6,2,7,30,2,20,44,1,3,30,1,2,4,7,15,23,13,5,36,9,32,8,15,36,7,21,20,13,1,2,5.090909090909091,4.61786480147214,3.25,1.2583057392117916,12.409090909090908,3.1081890484394865,1.7450980392156863,1.481123050322315
HR,HRV,Croatia,Grad Zagreb,2021-01-17,2021-01-16,100,1,8033.909550901299,1,8033.909550901299,16,96,496120.51373577124,75,1,1,98,1,12,87,1,6,93,1,25,74,0,28,72,1,12,87,1,6,93,1,2,97,1,2,97,1,5,94,1,6,93,1,13,86,1,4,95,1,13,86,99,0,0,1,88,1,2,9,94,0,2,4,75,0,6,19,72,0,5,23,88,1,4,7,94,1,3,2,98,0,1,1,98,0,1,1,95,0,3,2,94,0,2,4,87,0,1,12,96,0,1,3,87,0,6,7,3,1,8,88,92,0,3,5,4,0,29,67,71,2,7,20,93,0,1,6,0,93,2,5,0,98,0,1,1,0,13,0,4,83,4,1,2,91,2,98,0,2,0,0,0,9,0,32,25,23,11,12,3,21,58,6,12,4,27,50,7,12,4,22,50,12,12,5,12,49,22,12,6,2,35,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,16,24,22,26,0,0,0,0,0,0,0,0,0,0,0,0,96,3,0,1,96,4,0,0,96,3,0,1,96,4,0,0,96,4,0,0,96,3,1,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,10,2,10,78,10,0,69,21,10,2,25,63,10,2,56,32,10,3,12,75,10,3,20,67,11,2,41,46,59,0,28,11,1,1,11,0,1,5,26,57,11,0,89,0,13,0,11,76,13,0,25,39,12,9,2,0,13,0,18,22,25,22,14,1,14,35,17,19,15,0,18,67,0,0,16,0,14,70,0,91,0,7,2,32,1,67,0,76,0,24,0,45,1,24,30,89,0,8,3,81,0,19,0,17,1,1,1,13,30,37,17,0,1,0,10,26,46,17,0,13,46,15,9,17,0,0,5,22,56,17,0,5,18,21,39,77,3,13,7,77,4,3,16,77,2,7,14,17,1,63,19,81,1,4,14,96,0,3,0,0,0,0,0,1,34,0,0,10,3,2,2,3,1,2,0,3,12,4,7,2,15,21,3,28,48,0,0,21,1,7,20,17,15,10,8,1,24,1,71,3,1,24,0,33,31,7,3,2,4.1568627450980395,4.7090234614816175,2,0.9258200997725514,14.796052631578945,3.3328442623670527,1.8378378378378377,1.1589677389464077
HR,HRV,Croatia,Osjecko-Baranjska,2021-01-17,2021-01-14,100,0,0,0,0,40,95,709108.4184114824,85,1,0,99,0,15,85,1,4,95,0,26,74,0,23,77,0,11,89,1,3,96,1,4,95,1,6,93,1,2,97,2,4,94,0,17,83,1,1,98,1,15,84,100,0,0,0,85,0,8,7,96,0,3,1,74,0,13,13,77,0,9,14,89,1,3,7,97,0,2,1,96,0,0,4,94,1,2,3,98,0,2,0,96,0,2,2,83,0,6,11,99,0,1,0,85,0,8,7,5,0,15,80,85,0,3,12,6,0,28,66,72,0,8,20,92,0,4,3,1,92,0,8,0,100,0,0,0,0,14,0,3,83,6,0,5,87,2,95,0,4,1,0,0,13,0,27,26,21,13,13,4,27,37,19,13,3,28,40,16,13,1,34,36,16,13,3,16,35,33,13,4,4,35,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,22,31,29,0,0,0,0,0,0,0,0,0,0,0,0,97,2,1,0,97,3,0,0,97,1,2,0,97,3,0,0,97,2,1,0,97,1,2,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,9,2,15,74,9,1,58,32,9,1,17,73,9,2,52,37,9,1,6,84,9,2,10,79,9,0,41,50,59,0,34,2,3,2,10,0,0,4,28,58,10,0,89,1,11,2,12,75,11,0,27,36,6,14,2,4,11,0,29,21,25,14,11,0,15,42,15,17,11,0,13,76,0,0,11,0,11,77,1,85,0,11,4,42,0,57,1,83,1,14,2,48,0,31,21,94,0,5,1,90,0,10,0,11,0,1,2,14,25,47,11,0,2,3,8,25,51,11,0,16,41,22,10,11,0,4,4,15,66,11,0,11,14,34,30,75,0,17,8,75,8,5,12,75,10,5,10,12,0,53,35,65,0,12,23,89,0,1,0,1,1,0,0,8,37,0,5,3,4,6,2,2,10,4,0,3,2,0,3,2,17,15,1,39,45,0,0,15,0,5,17,20,25,11,7,0,15,2,43,11,29,15,1,23,33,20,5,3,3.6249999999999996,3.4185040899150554,3.0833333333333335,2.4664414311581235,12.380952380952381,4.265029447785348,1.8452380952380953,1.2271432946152703
HR,HRV,Croatia,Primorsko-Goranska,2021-01-17,2021-01-14,100,1,2213.85895420461,0,0,33,98,710968.0638543173,84,1,2,97,1,8,91,1,2,97,0,16,84,1,21,78,0,10,90,1,8,91,1,2,97,2,1,97,2,2,96,1,6,93,1,8,91,1,2,97,0,14,86,98,0,1,1,92,0,3,5,98,0,0,2,84,0,8,8,79,0,6,15,90,0,5,5,92,0,3,5,98,0,2,0,99,0,0,1,98,0,2,0,94,0,4,2,92,0,4,4,98,0,1,1,86,0,7,7,2,0,8,90,93,0,5,2,3,0,43,54,57,0,11,32,89,1,4,6,0,89,1,10,0,99,0,0,1,0,14,0,3,83,4,1,4,91,0,96,0,4,0,0,0,8,0,35,25,19,13,10,5,28,46,11,10,4,30,45,11,10,4,27,42,17,10,7,16,44,23,10,7,2,34,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,18,25,26,24,0,0,0,0,0,0,0,0,0,0,0,0,97,0,1,2,97,0,0,3,97,0,1,2,97,0,1,2,97,0,1,2,97,0,0,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,8,2,14,76,8,1,64,27,8,3,25,64,8,2,50,40,8,3,4,85,8,3,7,82,8,1,39,52,61,0,34,5,0,0,8,0,0,4,29,59,8,0,92,0,8,1,18,73,8,0,28,35,11,16,1,1,8,0,32,20,29,11,8,3,14,44,17,14,9,0,19,72,0,0,11,0,15,74,0,86,0,12,2,36,0,64,0,75,0,24,1,50,0,29,21,96,0,3,1,93,0,7,0,11,2,0,2,8,18,59,11,0,0,1,9,17,62,11,0,23,37,20,9,11,0,3,9,18,59,11,0,8,16,31,34,76,1,15,8,76,5,2,17,76,4,7,13,12,2,41,45,55,1,18,26,83,1,5,0,1,2,1,0,7,42,0,1,5,2,3,1,5,9,3,1,2,4,3,5,5,9,14,1,39,46,0,0,14,0,8,11,13,24,11,18,1,15,3,45,25,12,15,2,26,33,20,3,1,3.1463414634146343,3.094842286852079,5.166666666666667,4.167333280008532,13.604938271604938,3.7036435180295064,1.8292682926829271,1.2049781315446155
HR,HRV,Croatia,Splitsko-Dalmatinska,2021-01-17,2021-01-14,100,0,0,0,0,28.2,98,810037.9233137178,82,1,1,98,1,6,93,1,2,97,1,11,88,1,20,79,1,8,91,1,2,97,1,1,98,1,1,98,1,2,97,1,4,95,1,6,93,1,2,97,1,6,93,99,0,0,1,94,0,5,1,98,0,1,1,89,1,7,3,80,0,6,14,92,1,2,5,98,0,1,1,99,0,1,0,99,0,0,1,98,0,1,1,96,0,2,2,94,0,3,3,98,0,0,2,94,0,3,3,2,0,12,86,88,0,1,11,2,0,34,64,66,0,7,27,93,0,2,5,0,93,1,6,0,99,0,1,0,0,10,2,5,83,3,0,4,93,0,96,0,4,0,0,0,8,0,21,25,30,16,8,6,29,45,12,8,5,17,56,14,8,2,16,56,18,8,4,11,48,29,8,4,3,40,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,23,25,23,25,0,0,0,0,0,0,0,0,0,0,0,0,95,1,0,4,95,2,0,3,95,2,1,2,95,2,1,2,95,2,1,2,95,2,0,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,7,2,16,75,7,1,63,29,7,3,19,71,7,0,49,44,7,3,7,83,7,2,11,80,7,0,45,48,55,0,33,11,0,1,8,0,0,4,37,51,8,0,92,0,9,1,13,77,9,0,21,36,12,15,4,3,9,0,31,17,22,21,9,2,15,40,15,19,10,0,12,73,5,0,14,1,7,76,2,84,0,10,6,37,0,63,0,81,0,18,1,51,0,17,32,93,0,3,4,89,0,8,3,14,2,0,4,7,25,48,14,2,0,4,7,23,50,15,0,20,36,17,12,15,0,5,8,20,52,15,0,8,18,31,28,74,1,20,5,74,9,4,13,74,8,7,11,15,0,38,47,53,0,24,23,77,0,3,2,0,6,1,1,10,39,0,3,6,1,7,2,3,1,3,0,2,3,3,15,1,11,17,3,27,52,0,1,17,0,10,17,24,15,9,8,0,18,7,47,21,7,18,2,18,27,26,6,3,4.633333333333334,5.255429595179167,3.025,3.052750516220694,12.575,4.72476641978405,2.0526315789473686,1.4319658919783926
HR,HRV,Croatia,Zagreba<c4><8d>ka,2021-01-17,2021-01-14,100,0,0,0,0,77,96,1110744.1179898684,80,2,1,97,2,8,90,2,3,95,2,29,69,2,23,75,2,8,90,2,5,93,2,2,96,2,7,91,1,3,96,2,8,90,2,14,84,2,0,98,2,17,81,99,0,0,1,92,0,2,6,97,0,1,2,71,1,10,18,77,0,5,18,92,0,1,7,95,1,0,4,98,0,1,1,93,1,1,5,97,0,3,0,92,1,3,4,86,1,7,6,100,0,0,0,83,0,7,10,4,0,25,71,77,0,9,14,6,2,35,57,65,1,7,27,93,0,4,3,0,93,0,7,0,100,0,0,0,0,16,1,7,76,7,0,3,90,0,97,0,3,0,0,0,10,0,34,29,19,8,11,5,29,43,12,11,5,34,34,16,11,3,25,42,19,11,4,15,38,32,11,4,3,24,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,17,29,24,21,0,0,0,0,0,0,0,0,0,0,0,0,93,2,3,2,93,4,0,3,93,4,2,1,93,5,1,1,93,4,0,3,93,4,1,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,8,0,12,80,8,0,69,23,8,2,15,75,8,0,41,51,8,2,7,83,8,0,17,75,10,0,41,49,59,0,31,5,1,4,10,0,0,4,34,52,10,0,90,0,13,0,13,74,13,0,31,28,13,8,4,3,13,0,26,27,20,14,13,2,19,40,17,9,14,0,13,73,0,0,16,2,10,71,1,88,0,12,0,32,1,67,0,85,0,14,1,59,1,19,21,94,0,4,2,83,0,17,0,18,2,0,6,8,24,42,18,2,0,2,10,20,48,19,4,22,37,13,5,19,0,1,9,17,54,19,0,12,19,19,31,69,6,18,7,69,9,8,14,69,9,6,16,19,3,36,42,58,0,20,22,80,4,3,0,1,0,2,0,10,44,1,3,7,4,7,3,1,3,5,0,4,5,2,2,2,7,19,1,34,46,0,0,19,0,7,12,18,18,11,13,2,19,6,44,16,15,19,5,25,21,21,4,5,4.372549019607843,4.166345085629493,3.4761904761904763,3.0433377666477908,13.057692307692308,3.946049124922762,2,1.0456258094238748
HR,HRV,Croatia,-99,2021-01-18,2021-01-15,100,0,0,0,0,30,92,816128.3101414685,67,2,1,97,2,7,91,1,6,93,2,17,81,1,10,89,2,11,87,1,6,93,2,7,91,1,5,94,0,3,97,3,4,93,3,11,86,1,1,98,2,11,87,99,0,1,0,93,1,4,2,94,1,3,2,83,1,9,7,90,2,3,5,89,1,5,5,94,1,1,4,93,1,3,3,95,1,4,0,97,0,2,1,96,1,0,3,89,1,3,7,99,1,0,0,89,2,5,4,7,1,13,79,88,0,4,8,9,1,31,59,69,0,9,22,91,0,3,6,0,91,1,7,1,99,0,0,1,0,19,2,4,75,10,3,3,83,1,97,0,3,0,0,0,13,0,20,32,26,9,18,11,31,27,13,18,9,27,32,14,18,17,20,33,12,18,11,13,34,24,18,15,4,20,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,16,20,22,25,0,0,0,0,0,0,0,0,0,0,0,0,97,2,0,1,97,2,0,1,97,0,2,1,97,2,0,1,97,2,0,1,97,2,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,15,5,11,69,15,3,54,28,15,6,12,67,15,6,32,47,15,6,3,76,15,5,9,71,16,1,33,50,67,0,23,6,3,1,17,2,3,6,24,48,17,1,81,1,20,1,18,61,20,0,30,22,11,10,2,5,20,0,39,14,14,13,20,6,17,34,11,12,20,0,17,62,1,0,23,2,12,63,0,89,0,9,2,47,1,48,4,88,0,11,1,68,0,18,14,97,0,2,1,91,0,9,0,23,4,1,4,6,18,44,23,2,0,5,1,20,49,24,0,20,32,12,12,24,0,3,7,15,51,24,1,8,16,26,25,76,3,16,5,76,13,3,8,76,10,6,8,24,3,19,54,46,0,16,38,84,1,3,0,1,2,3,0,6,65,0,1,2,1,3,0,0,3,1,0,4,2,2,8,2,6,27,3,24,43,1,2,27,1,3,4,8,18,25,10,4,32,6,37,10,15,32,4,22,26,12,2,2,3.956521739130434,3.3639568269519806,4.4,3.5071355833500366,11.391304347826088,3.7971250397866725,1.7457627118644066,1.4454830995205084
