ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2.3,V2a..99,V2a..77,V2a.1,V2a.2,V2a.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V4_6..77,V4_6.1,V4_6.2,V4_6.3,V5a_1..99,V5a_1.0,V5a_1.1,V5a_2..99,V5a_2.0,V5a_2.1,V5a_3..99,V5a_3.0,V5a_3.1,V5a_4..99,V5a_4.0,V5a_4.1,V5a_5..99,V5a_5.0,V5a_5.1,V5a_6..99,V5a_6.0,V5a_6.1,V5a_7..99,V5a_7.0,V5a_7.1,V5a_8..99,V5a_8.0,V5a_8.1,V5a_9..99,V5a_9.0,V5a_9.1,V5a_10..99,V5b_1..99,V5b_1..77,V5b_1.0,V5b_1.1,V5b_2..99,V5b_2..77,V5b_2.0,V5b_2.1,V5b_3..99,V5b_3..77,V5b_3.0,V5b_3.1,V5b_4..99,V5b_4..77,V5b_4.0,V5b_4.1,V5b_5..99,V5b_5..77,V5b_5.0,V5b_5.1,V5b_6..99,V5b_6..77,V5b_6.0,V5b_6.1,V5b_7..99,V5b_7..77,V5b_7.0,V5b_7.1,V5b_8..99,V5b_8..77,V5b_8.0,V5b_8.1,V5b_9..99,V5b_9..77,V5b_9.0,V5b_9.1,V5b_10..99,V5c_1..99,V5c_1..77,V5c_1.0,V5c_1.1,V5c_2..99,V5c_2..77,V5c_2.0,V5c_2.1,V5c_3..99,V5c_3..77,V5c_3.0,V5c_3.1,V5c_4..99,V5c_4..77,V5c_4.0,V5c_4.1,V5c_5..99,V5c_5..77,V5c_5.0,V5c_5.1,V5c_6..99,V5c_6..77,V5c_6.0,V5c_6.1,V5c_7..99,V5c_7..77,V5c_7.0,V5c_7.1,V5c_8..99,V5c_8..77,V5c_8.0,V5c_8.1,V5c_9..99,V5c_9..77,V5c_9.0,V5c_9.1,V5c_10..99,V5d_1..99,V5d_1.0,V5d_1.1,V5d_2..99,V5d_2.0,V5d_3..99,V5d_3.0,V5d_4..99,V5d_4.0,V5d_4.1,V5d_5..99,V5d_5.0,V5d_5.1,V5d_6..99,V5d_6.0,V5d_6.1,V5d_7..99,V5d_7.0,V5d_7.1,V5d_8..99,V5d_8.0,V5d_9..99,V5d_9.0,V5d_10..99,V6_1..99,V6_1..77,V6_1.0,V6_1.1,V6_2..99,V6_2..77,V6_2.0,V6_2.1,V6_3..99,V6_3..77,V6_3.0,V6_3.1,V6_4..99,V6_4..77,V6_4.0,V6_4.1,V6_5..99,V6_5..77,V6_5.0,V6_5.1,V6_6..99,V6_6..77,V6_6.0,V6_6.1,V6_7..99,V6_7..77,V6_7.0,V6_7.1,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_1..77,V10_1.0,V10_1.1,V10_2..99,V10_2..77,V10_2.0,V10_2.1,V10_3..99,V10_3..77,V10_3.0,V10_3.1,V10_4..99,V10_4..77,V10_4.0,V10_4.1,V10_5..99,V10_5..77,V10_5.0,V10_5.1,V10_6..99,V10_6..77,V10_6.0,V10_6.1,V10_7..99,V10_7..77,V10_7.0,V10_7.1,V10_8..99,V10_8..77,V10_8.0,V10_8.1,V10_9..99,V10_9..77,V10_9.0,V10_9.1,V10_10..99,V10_10..77,V10_10.0,V10_10.1,V11..99,V11..77,V11.1,V11.2,V12..99,V12..77,V12.1,V12.2,V13..99,V15..99,V16..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9a..99,C12..99,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
NZL,New Zealand,Auckland,2021-02-06,2021-02-06,117,0,0,0,0,9,116,834491.4568789856,100,0,1,116,0,7,110,0,1,116,0,18,99,0,13,104,0,11,106,0,3,114,0,3,114,0,6,111,0,1,116,0,7,110,0,18,99,0,0,117,0,17,100,116,0,1,0,110,0,0,7,116,0,0,1,99,0,4,14,104,0,3,10,106,0,2,9,114,0,0,3,114,1,0,2,111,0,5,1,116,0,0,1,110,0,4,3,99,0,6,12,117,0,0,0,100,0,4,13,1,0,4,112,113,0,3,1,1,1,39,76,78,1,4,34,113,0,4,0,113,0,4,0,117,0,0,8,0,1,108,2,0,0,115,0,117,0,0,0,0,117,0,0,0,0,2,0,67,32,12,4,7,1,39,61,9,117,7,1,60,39,10,7,3,53,50,4,7,2,23,61,24,7,1,75,29,5,113,3,1,113,3,1,113,3,1,113,4,0,113,3,1,113,1,3,113,4,0,113,4,0,113,4,0,0,105,0,8,4,105,0,11,1,105,0,11,1,105,0,12,0,105,0,4,8,105,0,10,2,105,0,12,0,105,0,11,1,105,0,11,1,0,85,1,14,17,85,1,23,8,85,1,30,1,85,1,31,0,85,1,11,20,85,1,13,18,85,1,30,1,85,1,31,0,85,1,30,1,0,117,0,0,117,0,117,0,117,0,0,117,0,0,117,0,0,117,0,0,117,0,117,0,0,114,1,2,0,114,1,1,1,114,1,2,0,114,1,2,0,114,1,2,0,114,1,2,0,114,1,1,1,8,0,17,31,35,26,8,2,93,14,8,2,104,3,8,2,103,4,8,2,101,6,8,2,78,29,8,2,106,1,8,2,104,3,8,2,99,8,8,2,87,20,8,2,60,47,57,1,3,56,17,2,10,88,0,0,0,116,0,0,1,116,0,0,1,116,0,0,1,116,0,0,1,116,0,0,1,116,0,0,1,117,0,0,0,117,0,0,0,117,0,0,0,117,0,0,0,117,0,0,0,117,0,0,0,117,0,0,0,117,0,0,0,117,0,0,0,117,0,0,0,117,0,0,0,117,0,0,0,9,2,39,67,9,2,81,25,9,0,75,33,9,4,75,29,9,5,36,67,9,5,22,81,10,0,72,35,45,0,36,15,9,12,12,1,2,5,26,71,12,0,105,0,12,2,20,83,12,1,3,4,14,17,65,1,12,0,16,15,39,35,13,0,3,20,34,47,117,117,117,78,0,3,36,36,1,7,73,42,1,5,69,42,1,5,69,81,1,4,31,95,1,17,4,13,0,0,1,5,17,81,13,0,1,4,3,25,71,13,2,21,29,34,18,13,0,1,8,17,78,13,0,10,16,23,55,91,0,18,8,91,2,4,20,91,2,7,17,14,0,61,42,75,0,14,28,104,0,3,0,3,1,0,0,6,43,0,0,9,4,10,0,6,9,3,1,4,8,3,3,4,10,15,3,41,56,1,1,15,0,9,12,13,30,16,15,7,16,3,63,18,17,16,1,14,29,29,19,9,5.191489361702128,6.429004581386846,2.25,1.8929694486000914,12.577319587628866,5.855615274294395,3.125,1.6173402467273887
NZL,New Zealand,Auckland,2021-02-07,2021-02-07,135,1,8503.267267383579,0,0,3,132,948543.0286047471,104,0,1,134,0,12,123,0,3,132,0,16,119,0,13,122,0,12,123,0,6,129,0,2,133,0,4,131,0,1,134,0,7,128,0,17,118,0,2,133,0,9,126,134,0,1,0,123,0,4,8,132,0,0,3,119,0,4,12,122,0,4,9,123,0,4,8,129,0,3,3,133,0,1,1,131,0,3,1,134,0,0,1,128,0,4,3,118,0,4,13,133,0,1,1,126,0,3,6,3,0,3,129,132,0,3,0,4,2,56,73,79,1,7,48,128,0,7,0,128,0,7,0,135,0,0,15,2,5,113,6,1,1,127,0,134,0,1,0,0,134,0,1,0,0,7,0,55,48,22,3,9,4,44,60,18,135,9,3,52,58,13,9,3,54,57,12,9,1,19,64,42,9,1,76,44,5,132,1,2,132,1,2,132,2,1,132,3,0,132,2,1,132,1,2,132,3,0,132,2,1,132,3,0,0,113,0,11,11,113,0,15,7,113,0,20,2,113,0,20,2,113,0,9,13,113,0,17,5,113,0,20,2,113,0,21,1,113,0,22,0,0,88,1,28,18,88,1,37,9,88,1,45,1,88,1,44,2,88,1,21,25,88,1,24,22,88,1,43,3,88,1,45,1,88,1,43,3,0,135,0,0,135,0,135,0,135,0,0,135,0,0,135,0,0,135,0,0,135,0,135,0,0,131,0,4,0,131,0,2,2,131,0,2,2,131,0,2,2,131,0,2,2,131,0,3,1,131,0,4,0,9,1,25,30,41,29,9,1,91,34,9,1,121,4,9,1,120,5,9,1,117,8,9,1,101,24,9,1,122,3,9,1,116,9,9,1,120,5,9,1,107,18,9,1,70,55,79,0,1,55,30,0,16,89,0,0,0,130,1,3,1,130,3,1,1,130,3,1,1,130,2,2,1,130,3,1,1,130,3,1,1,135,0,0,0,135,0,0,0,135,0,0,0,135,0,0,0,135,0,0,0,135,0,0,0,135,0,0,0,135,0,0,0,135,0,0,0,135,0,0,0,135,0,0,0,135,0,0,0,13,2,57,63,13,0,100,22,13,1,92,29,13,2,97,23,13,3,59,60,13,6,26,90,15,0,100,20,35,0,42,21,13,24,17,0,0,5,50,63,17,1,117,0,18,1,24,92,18,0,2,8,11,24,68,4,18,0,11,13,37,56,20,0,5,19,31,60,135,135,135,78,1,12,44,35,1,18,81,43,1,11,80,38,0,13,84,76,0,7,52,109,0,24,2,21,0,0,2,5,7,100,21,0,0,0,5,19,90,23,1,21,25,36,29,23,0,5,6,12,89,23,0,5,18,36,53,112,2,16,5,112,5,4,14,112,3,9,11,24,0,74,37,98,1,11,25,125,0,1,0,1,0,0,1,7,51,0,1,4,5,9,2,6,9,5,0,1,13,2,0,7,20,25,2,51,57,0,0,25,0,6,24,16,16,30,13,5,28,4,71,23,9,28,3,17,29,39,10,9,5.871,6.758204717230752,1,0,12.211538461538462,5.474873012532868,3.088235294117647,1.5357324254903222
NZL,New Zealand,Canterbury,2021-02-07,2021-02-06,100,1,13392.446727878001,1,13392.446727878001,4,94,605722.4025969103,89,0,1,99,1,4,95,1,2,97,1,16,83,1,15,84,1,11,88,1,10,89,1,5,94,1,1,98,1,1,98,1,3,96,1,14,85,1,1,98,1,4,95,99,0,1,0,96,0,1,3,98,0,0,2,84,0,3,13,85,0,1,14,89,0,3,8,90,0,5,5,95,0,2,3,99,0,0,1,99,0,1,0,97,0,1,2,86,0,5,9,99,0,1,0,96,0,1,3,5,1,2,92,98,0,2,0,5,0,28,67,72,0,1,27,99,0,1,0,99,0,1,0,100,0,0,6,0,0,94,5,0,0,95,0,100,0,0,0,0,100,0,0,0,0,5,0,54,26,12,3,7,0,32,51,10,100,7,1,42,42,8,7,0,43,45,5,7,1,12,62,18,7,0,59,31,3,97,0,3,97,1,2,97,2,1,97,2,1,97,1,2,97,1,2,97,2,1,97,2,1,97,2,1,0,88,0,5,7,88,0,6,6,88,0,9,3,88,0,9,3,88,0,4,8,88,0,9,3,88,0,11,1,88,0,12,0,88,0,12,0,0,76,0,16,8,76,0,18,6,76,0,23,1,76,0,23,1,76,0,10,14,76,0,10,14,76,0,23,1,76,0,24,0,76,0,24,0,0,100,0,0,100,0,100,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,100,0,0,95,0,5,0,95,0,2,3,95,0,1,4,95,0,5,0,95,0,4,1,95,0,5,0,95,0,3,2,8,0,14,17,37,24,9,2,73,16,9,2,85,4,9,2,85,4,9,2,84,5,9,2,63,26,9,2,89,0,9,2,82,7,9,2,78,11,9,2,75,14,9,2,52,37,34,0,1,65,11,0,11,78,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,9,1,37,53,9,1,71,19,9,1,61,29,9,1,74,16,9,0,42,49,9,1,10,80,9,0,73,18,27,0,27,18,11,17,9,0,2,5,30,54,9,0,91,0,9,0,9,82,9,0,0,0,2,5,80,4,9,0,8,6,36,41,9,1,1,10,22,57,100,100,100,63,1,2,34,29,1,1,69,39,0,0,61,26,1,0,73,58,0,0,42,90,0,3,7,9,0,1,2,3,9,76,9,0,2,1,5,9,74,9,4,8,20,30,29,9,1,1,1,11,77,9,0,1,15,26,49,84,1,9,6,84,3,1,12,84,1,5,10,9,0,60,31,69,0,12,19,88,0,1,0,1,2,1,0,7,28,0,4,7,6,10,0,3,13,4,0,1,6,4,0,0,14,11,4,23,61,0,1,11,0,14,9,11,20,15,13,7,11,1,56,20,12,11,0,15,25,28,15,6,3.3857142857142857,5.078915056511627,2,0,12.94578313253012,4.865265169742256,2.839080459770115,1.3543518420468148
NZL,New Zealand,Waikato,2021-02-07,2021-02-06,100,1,4669.67776207938,1,4669.67776207938,0,95,609055.5425171505,79,1,1,98,0,7,93,0,0,100,0,20,80,0,11,89,0,14,86,0,6,94,0,2,98,0,3,97,0,0,100,0,5,95,0,13,87,0,1,99,0,13,87,99,0,0,1,93,0,3,4,100,0,0,0,80,0,3,17,89,0,1,10,86,0,2,12,94,0,3,3,98,0,0,2,97,0,0,3,100,0,0,0,95,0,2,3,87,0,5,8,99,0,1,0,87,0,4,9,4,1,0,95,100,0,0,0,5,2,33,60,67,0,1,32,99,0,1,0,99,0,1,0,100,0,0,8,1,0,91,5,0,0,95,0,100,0,0,0,0,100,0,0,0,0,5,0,52,25,15,3,9,1,27,57,6,100,9,3,33,48,7,9,0,43,44,4,9,1,13,53,24,9,2,50,35,4,97,1,2,97,2,1,97,2,1,97,3,0,97,2,1,97,3,0,97,3,0,97,3,0,97,2,1,0,86,0,7,7,86,0,11,3,86,0,11,3,86,0,14,0,86,0,4,10,86,0,6,8,86,0,14,0,86,0,14,0,86,0,14,0,0,75,0,10,15,75,0,19,6,75,0,24,1,75,0,25,0,75,0,11,14,75,0,7,18,75,0,24,1,75,0,25,0,75,0,24,1,0,100,0,0,100,0,100,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,100,0,0,96,0,4,0,96,0,1,3,96,0,2,2,96,0,4,0,96,0,2,2,96,0,3,1,96,0,4,0,9,0,14,31,22,24,11,0,69,20,11,0,84,5,11,0,83,6,11,0,80,9,11,0,60,29,11,0,88,1,11,0,82,7,11,0,76,13,11,0,79,10,11,0,57,32,53,2,1,44,20,0,8,72,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,11,3,32,54,11,2,59,28,11,4,54,31,11,3,63,23,11,3,35,51,11,5,5,79,12,0,58,30,42,0,23,12,8,15,14,1,0,3,24,58,14,0,86,0,14,1,21,64,14,0,1,0,4,4,73,4,14,0,6,12,29,39,15,1,3,17,28,36,100,100,100,68,1,3,28,41,1,5,53,46,1,3,50,38,1,2,59,65,0,3,32,95,0,2,3,15,0,3,1,3,5,73,15,0,1,0,3,8,73,15,0,9,21,34,21,15,0,3,1,10,71,15,0,3,8,24,50,89,1,6,4,89,0,4,7,89,1,7,3,17,0,48,35,65,0,7,28,95,0,0,0,1,1,0,0,3,47,0,6,2,4,5,0,2,9,5,0,2,4,5,1,2,6,20,3,33,43,1,0,20,1,3,12,6,15,25,13,5,20,0,31,30,19,20,0,8,15,37,16,4,5,6.082762530298219,0,0,12.285714285714286,5.736086776835507,2.6923076923076925,1.4442693952009389
NZL,New Zealand,Auckland,2021-02-08,2021-02-08,143,0,0,0,0,6,142,973174.6064467502,118,2,0,141,1,14,128,1,4,138,1,18,124,2,18,123,1,14,128,1,5,137,1,3,139,0,6,137,1,3,139,1,6,136,1,11,131,1,1,141,1,12,130,143,0,0,0,129,0,2,12,139,0,1,3,125,0,3,15,125,0,2,16,129,0,2,12,138,0,0,5,140,0,2,1,137,0,4,2,140,0,0,3,137,0,2,4,132,0,0,11,142,0,0,1,131,0,1,11,1,0,3,139,140,0,3,0,3,3,65,72,78,2,7,56,136,0,7,0,136,0,7,0,143,0,0,15,2,3,123,3,1,1,135,3,142,0,1,0,0,143,0,0,0,0,4,0,71,42,17,9,6,4,51,70,12,143,6,3,63,64,7,6,2,70,57,8,6,3,27,68,39,6,2,99,34,2,134,3,6,134,6,3,134,8,1,134,8,1,134,2,7,134,8,1,134,8,1,134,9,0,134,7,2,0,127,0,6,10,127,0,11,5,127,0,16,0,127,0,16,0,127,0,3,13,127,0,9,7,127,0,16,0,127,0,15,1,127,0,16,0,0,101,1,20,21,101,1,27,14,101,1,39,2,101,1,41,0,101,1,17,24,101,1,12,29,101,1,37,4,101,1,41,0,101,1,40,1,0,143,0,0,143,0,143,0,143,0,0,143,0,0,143,0,0,143,0,0,143,0,143,0,0,140,0,3,0,140,0,1,2,140,0,1,2,140,0,2,1,140,0,3,0,140,0,3,0,140,0,0,3,6,0,35,29,47,26,6,5,106,26,6,5,129,3,6,5,127,5,6,5,119,13,6,5,96,36,6,5,128,4,6,5,123,9,6,5,121,11,6,5,108,24,6,5,78,54,75,1,1,66,25,1,19,98,0,0,0,140,0,1,2,140,0,1,2,140,1,1,1,140,0,2,1,140,0,1,2,140,0,1,2,143,0,0,0,143,0,0,0,143,0,0,0,143,0,0,0,143,0,0,0,143,0,0,0,143,0,0,0,143,0,0,0,143,0,0,0,143,0,0,0,143,0,0,0,143,0,0,0,8,3,66,66,8,4,104,27,8,3,92,40,8,4,106,25,8,5,61,69,8,7,25,103,9,0,101,33,42,0,40,26,11,24,10,1,2,9,38,83,10,1,131,1,14,2,21,106,14,0,4,4,11,18,88,4,14,0,20,19,38,52,14,1,12,18,42,56,143,143,143,77,1,9,56,39,1,13,90,51,2,6,84,37,2,9,95,82,3,7,51,118,0,20,5,16,0,4,3,6,18,96,16,0,2,4,11,19,91,17,0,21,37,37,31,17,0,5,9,17,95,17,0,11,20,32,63,113,1,21,8,113,6,6,18,113,6,8,16,19,0,82,42,101,0,18,24,126,0,0,0,1,1,1,0,14,44,0,2,5,8,11,3,1,12,5,0,7,18,4,4,5,14,21,2,51,68,0,1,21,1,16,21,20,25,16,16,7,24,6,68,27,18,24,2,21,25,42,25,4,5.125,6.9884645211688925,2,1,12.569444444444445,5.650844917939649,3.0973451327433628,1.6089293343817603
NZL,New Zealand,Bay of Plenty,2021-02-08,2021-02-06,100,2,10865.69721452129,1,4283.20106306871,7,99,557727.2286727928,68,1,3,96,0,11,89,0,7,93,0,19,81,0,20,80,0,19,81,0,5,95,0,2,98,0,6,94,1,1,98,0,7,93,0,18,82,0,1,99,1,11,88,97,0,3,0,89,0,4,7,93,0,1,6,81,1,5,13,80,0,4,16,81,1,6,12,95,0,2,3,98,0,0,2,94,0,3,3,99,0,0,1,93,0,4,3,82,1,6,11,99,0,0,1,89,1,3,7,1,0,5,94,95,0,4,1,2,0,32,66,68,1,5,26,95,0,5,0,95,0,5,0,100,0,0,8,2,1,89,2,0,0,96,2,100,0,0,0,0,100,0,0,0,0,2,0,39,30,23,6,6,3,30,50,11,100,6,2,36,46,10,6,4,37,43,10,6,3,15,44,32,6,1,54,35,4,94,3,3,94,2,4,94,3,3,94,4,2,94,3,3,94,3,3,94,6,0,94,6,0,94,4,2,0,77,0,11,12,77,0,17,6,77,0,18,5,77,0,19,4,77,0,8,15,77,0,13,10,77,0,21,2,77,0,23,0,77,0,20,3,0,72,0,16,12,72,0,20,8,72,0,27,1,72,0,27,1,72,0,13,15,72,0,20,8,72,0,24,4,72,0,28,0,72,0,22,6,0,100,0,0,100,0,100,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,100,0,0,91,0,9,0,91,0,5,4,91,0,2,7,91,0,8,1,91,0,4,5,91,0,8,1,91,0,8,1,8,1,24,20,29,18,10,0,70,20,10,0,83,7,10,0,83,7,10,0,81,9,10,0,61,29,10,0,86,4,10,0,87,3,10,0,78,12,10,0,75,15,10,0,56,34,53,0,0,47,32,1,10,57,0,0,0,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,13,1,36,50,13,1,69,17,13,1,56,30,13,0,58,29,13,1,39,47,13,4,6,77,14,0,60,26,40,0,25,8,10,17,15,1,1,2,26,55,15,0,84,1,18,0,13,69,18,0,2,1,4,5,67,3,18,0,17,14,26,25,19,3,6,16,20,36,100,100,100,65,0,0,35,32,0,4,64,45,0,4,51,43,0,0,57,62,0,1,37,94,0,2,4,24,0,0,0,4,6,66,24,0,0,0,4,9,63,25,1,10,19,22,23,25,0,4,1,9,61,25,0,5,11,19,40,84,0,9,7,84,0,3,13,84,0,7,9,25,0,48,27,73,0,10,17,92,2,0,0,1,0,1,0,4,44,0,5,3,5,11,1,0,6,3,1,3,4,1,2,2,9,30,0,22,47,1,0,30,0,4,2,10,24,17,9,4,32,3,36,18,11,32,3,9,16,26,7,7,5.682926829268292,5.667623066110889,1.5,1,12.88135593220339,5.0002922182288225,2.8153846153846156,1.5800742436305373
