ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2.3,V2a..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V5a_1..99,V5a_2..99,V5a_3..99,V5a_4..99,V5a_5..99,V5a_6..99,V5a_7..99,V5a_8..99,V5a_9..99,V5b_1..99,V5b_2..99,V5b_3..99,V5b_4..99,V5b_5..99,V5b_6..99,V5b_7..99,V5b_8..99,V5b_9..99,V5c_1..99,V5c_2..99,V5c_3..99,V5c_4..99,V5c_5..99,V5c_6..99,V5c_7..99,V5c_8..99,V5c_9..99,V5d_1..99,V5d_2..99,V5d_3..99,V5d_4..99,V5d_5..99,V5d_6..99,V5d_7..99,V5d_8..99,V5d_9..99,V6_1..99,V6_2..99,V6_3..99,V6_4..99,V6_5..99,V6_6..99,V6_7..99,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_2..99,V10_3..99,V10_4..99,V10_5..99,V10_6..99,V10_7..99,V10_8..99,V10_9..99,V10_10..99,V11..99,V12..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9a..99,C12..99,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
ECU,Ecuador,Guayas,2021-01-14,2021-01-14,195,0,0,0,0,77,184,2099483.5873489706,146,5,4,186,4,23,168,5,11,179,4,31,160,5,46,144,5,27,163,4,29,162,5,7,183,5,21,169,5,5,185,4,24,167,3,61,131,5,2,188,3,55,137,191,0,2,2,172,0,11,12,184,0,8,3,164,0,15,16,149,0,34,12,168,1,17,9,166,0,14,15,188,0,4,3,174,0,14,7,190,0,2,3,171,0,18,6,134,0,29,32,193,0,2,0,140,0,33,22,11,0,34,150,161,0,15,19,11,1,92,91,103,1,27,64,168,1,26,0,168,0,16,11,0,179,0,10,6,0,41,2,40,112,12,2,0,181,0,195,0,0,0,0,0,12,1,39,56,54,33,17,16,53,52,57,17,16,68,43,51,17,15,72,48,43,17,13,33,65,67,17,17,6,31,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,103,33,24,12,0,0,0,0,0,0,0,0,0,0,0,0,155,15,9,16,155,16,10,14,155,4,22,14,155,17,7,16,155,16,4,20,155,15,6,19,195,0,0,0,195,0,0,0,195,0,0,0,195,0,0,0,195,0,0,0,195,0,0,0,195,0,0,0,195,0,0,0,195,0,0,0,195,0,0,0,195,0,0,0,195,0,0,0,19,6,75,95,19,6,118,52,19,9,63,104,19,6,71,99,19,11,17,148,19,7,50,119,22,0,90,83,105,0,56,20,8,6,25,0,1,17,68,84,25,0,170,0,32,3,31,129,32,0,139,7,3,2,0,12,32,1,38,48,46,30,34,3,63,69,21,5,195,0,195,121,1,69,4,78,1,113,3,132,1,62,0,125,1,51,18,178,0,15,2,146,0,47,2,34,0,2,2,21,44,92,34,0,8,6,26,39,82,39,1,84,57,6,8,39,0,45,38,37,36,39,0,69,42,30,15,84,4,95,12,84,25,57,29,84,23,64,24,41,0,74,80,115,0,31,49,165,1,8,0,9,2,4,1,5,92,0,9,9,4,8,1,1,13,6,0,3,5,3,1,4,36,46,1,62,84,0,2,46,0,30,49,37,19,5,6,3,47,3,120,15,10,47,2,26,53,45,15,7,2.8487394957983194,1.8163040114669489,2.433333333333333,1.3565507307349296,11.85735294117647,6.477992742988642,3.5174825174825175,1.5915850317920823
ECU,Ecuador,Pichincha,2021-01-14,2021-01-14,285,3,26343.19087108199,2,18909.447879197443,89,271,1746788.5803684844,211,4,6,275,7,28,250,6,11,268,5,40,240,7,56,222,5,28,252,6,34,245,6,13,266,6,16,263,5,6,274,8,34,243,6,64,215,7,14,264,4,81,200,279,2,1,3,257,3,14,11,274,0,3,8,245,2,16,22,229,2,23,31,257,1,16,11,251,4,15,15,272,2,7,4,269,1,11,4,279,1,3,2,251,0,18,16,221,3,33,28,271,2,9,3,204,2,50,29,13,1,38,233,249,0,15,21,16,3,124,142,161,0,30,94,255,0,28,2,255,0,15,14,1,270,0,10,5,0,51,4,53,177,18,1,0,265,1,285,0,0,0,0,0,21,1,122,80,37,24,26,11,108,83,57,26,15,130,77,37,26,13,133,73,40,26,11,103,88,57,26,17,17,44,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2,115,73,46,22,0,0,0,0,0,0,0,0,0,0,0,0,232,22,8,23,232,22,12,19,232,4,34,15,232,18,12,23,232,22,4,27,232,21,10,22,285,0,0,0,285,0,0,0,285,0,0,0,285,0,0,0,285,0,0,0,285,0,0,0,285,0,0,0,285,0,0,0,285,0,0,0,285,0,0,0,285,0,0,0,285,0,0,0,29,5,103,148,29,6,176,74,29,9,99,148,29,7,129,120,29,10,24,222,29,7,81,168,37,0,141,107,144,0,105,24,8,4,38,1,4,37,88,117,38,3,244,0,41,3,48,193,41,0,220,9,0,1,0,14,41,1,54,82,70,37,44,0,89,125,26,1,285,0,285,184,3,98,0,110,3,171,1,187,1,92,5,158,3,102,22,263,1,20,1,206,3,76,0,49,1,2,13,36,52,132,49,0,4,15,39,62,116,52,3,135,70,22,3,52,0,43,84,58,48,52,0,95,85,32,21,107,7,157,14,107,19,88,71,107,24,93,61,58,2,102,123,162,0,56,67,230,5,9,0,11,12,5,2,11,129,0,10,13,7,16,1,6,13,8,1,5,9,4,7,10,46,69,3,105,107,0,1,69,1,56,57,51,33,13,5,0,73,1,177,15,19,73,1,40,48,88,24,11,2.466666666666667,1.5001864164550787,2.5454545454545454,1.5630680785499453,12.641414141414142,6.141123925324657,3.0999999999999996,1.5231860338710779
ECU,Ecuador,Azuay,2021-01-15,2021-01-14,100,1,7860.726982904871,0,0,34,90,825687.149954383,68,0,1,99,0,15,85,0,7,93,0,15,85,0,29,71,0,16,84,0,17,83,0,5,95,0,9,91,0,2,98,0,10,90,0,23,77,0,8,92,1,22,77,99,0,1,0,85,1,8,6,93,1,4,2,85,2,9,4,71,1,9,19,84,1,5,10,83,1,9,7,95,1,4,0,91,0,5,4,98,0,1,1,90,0,6,4,77,0,13,10,92,1,5,2,78,3,10,9,10,0,17,73,83,0,6,11,10,3,42,45,58,1,9,32,91,2,6,1,91,0,6,3,0,94,0,4,2,0,23,2,14,61,11,1,1,87,0,99,0,0,0,1,0,12,0,40,30,12,6,13,7,36,24,20,13,3,46,26,12,13,6,50,22,9,13,9,32,28,18,13,9,3,13,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,27,25,21,14,0,0,0,0,0,0,0,0,0,0,0,0,87,3,6,4,87,6,3,4,87,2,8,3,87,6,3,4,87,5,1,7,87,5,1,7,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,13,7,31,49,13,1,55,31,13,4,29,54,13,3,31,53,13,4,11,72,13,4,22,61,15,0,46,39,54,0,30,11,3,2,16,0,1,16,35,32,16,1,83,0,20,0,14,66,20,0,67,10,1,0,0,2,20,1,16,26,27,10,20,0,27,40,12,1,100,0,100,69,0,30,1,46,2,52,0,71,0,28,1,69,0,19,12,89,0,8,3,78,0,21,1,24,0,1,2,7,15,51,24,0,0,5,7,18,46,24,1,42,25,6,2,24,0,6,30,24,16,24,0,24,26,19,7,50,4,37,9,50,6,31,13,50,10,23,17,26,1,31,42,58,0,11,31,89,1,1,1,1,1,0,0,6,58,0,1,7,1,4,0,2,3,4,0,3,2,1,2,0,12,31,0,45,24,0,0,31,0,20,17,10,13,4,4,1,32,1,53,7,7,32,0,9,14,34,8,3,3.145833333333334,1.821731504299924,2.4166666666666665,1.6213537179739275,13.075757575757576,6.457698103958159,3.5000000000000004,1.5012815038646663
ECU,Ecuador,Guayas,2021-01-15,2021-01-15,196,3,32335.55997950922,2,22244.16294620012,115,186,2338713.81321742,147,3,7,186,2,18,176,5,7,184,2,31,163,2,39,155,2,32,162,3,33,160,3,14,179,3,16,177,3,5,188,2,17,177,2,59,135,4,4,188,3,52,141,189,1,5,1,178,0,15,3,189,1,6,0,165,1,22,8,157,0,19,20,164,1,17,14,163,1,19,13,182,2,8,4,180,0,11,5,191,0,3,2,179,0,10,7,137,1,27,31,192,1,2,1,144,1,30,21,10,0,42,144,156,0,14,26,12,2,92,90,104,1,37,54,159,5,31,1,159,0,21,16,0,175,0,10,11,0,53,4,40,99,14,1,0,177,4,196,0,0,0,0,0,17,0,43,61,41,34,21,12,54,47,62,21,14,62,54,45,21,12,76,49,38,21,17,47,59,52,21,19,9,23,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,104,33,20,16,0,0,0,0,0,0,0,0,0,0,0,0,156,13,14,13,156,17,10,13,156,7,20,13,156,16,14,10,156,15,8,17,156,13,15,12,196,0,0,0,196,0,0,0,196,0,0,0,196,0,0,0,196,0,0,0,196,0,0,0,196,0,0,0,196,0,0,0,196,0,0,0,196,0,0,0,196,0,0,0,196,0,0,0,25,14,74,83,25,3,111,57,25,14,56,101,25,14,65,92,25,14,23,134,25,13,49,109,26,0,82,88,114,0,43,20,9,10,26,2,2,25,62,79,26,1,169,0,28,1,28,139,28,0,136,22,1,2,1,6,28,0,41,56,35,36,29,2,70,70,20,5,196,0,196,123,0,72,1,86,0,108,2,141,0,55,0,132,0,41,23,173,0,19,4,148,0,48,0,33,0,3,7,27,45,81,33,0,6,12,17,45,83,36,2,102,45,6,5,36,0,56,52,28,24,36,0,80,53,16,11,66,3,118,9,66,22,75,33,66,22,77,31,41,1,84,70,126,0,27,43,169,1,6,1,6,2,0,1,10,86,1,5,14,4,8,2,4,4,3,0,12,12,2,1,4,34,45,3,65,81,2,0,45,1,34,35,33,25,16,4,3,49,0,121,16,10,49,0,28,59,44,13,3,2.8333333333333335,1.6355174996768378,3.2121212121212115,1.7276714053454971,12.130714285714285,6.3103762492412985,3.2447552447552446,1.5529017963054772
ECU,Ecuador,Manabi,2021-01-15,2021-01-14,100,1,7307.58663686016,1,7307.58663686016,51,94,1315696.1346834833,71,6,3,91,6,17,77,3,4,93,5,18,77,5,16,79,6,18,76,4,19,77,6,9,85,5,6,89,5,3,92,6,11,83,5,28,67,7,3,90,6,20,74,97,1,2,0,83,0,8,9,96,0,1,3,82,2,11,5,84,0,9,7,82,1,11,6,81,1,12,6,91,1,8,0,94,1,5,0,97,0,2,1,89,2,6,3,72,2,16,10,97,1,1,1,80,2,11,7,6,0,19,75,81,0,11,8,6,0,34,60,66,1,11,22,89,1,10,0,89,0,7,4,0,93,0,5,2,0,18,1,22,59,6,0,1,92,1,99,0,0,1,0,0,8,0,32,33,16,11,10,6,30,36,18,10,7,40,21,22,10,6,47,22,15,10,9,26,27,28,10,6,11,14,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,48,11,24,6,0,0,0,0,0,0,0,0,0,0,0,0,78,7,6,9,78,9,7,6,78,5,11,6,78,9,5,8,78,9,4,9,78,9,6,7,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,12,3,32,53,12,3,55,30,12,4,27,57,12,4,36,48,12,4,9,75,12,4,33,51,13,0,48,39,52,0,34,5,5,4,14,2,2,11,27,44,14,2,83,1,16,1,22,61,16,0,71,5,1,0,0,7,16,1,16,22,24,21,17,1,23,42,12,5,100,0,100,69,1,29,1,45,2,52,1,73,1,25,1,64,0,26,10,92,2,5,1,68,3,28,1,18,0,1,2,9,17,53,18,0,2,2,13,19,46,20,1,44,25,5,5,20,0,25,26,18,11,20,0,42,24,10,4,34,3,58,5,34,17,29,20,34,11,41,14,22,1,38,39,61,0,22,17,78,1,2,1,5,5,1,1,6,42,0,3,3,6,7,2,0,7,2,0,5,3,2,1,1,16,26,0,33,38,2,1,26,0,13,23,21,8,7,2,0,28,1,54,8,9,28,0,12,22,28,7,3,2.864406779661017,1.8331960701674497,2.8823529411764706,1.6156404667026196,11.651515151515152,6.316017304605379,3.4788732394366195,1.53863719783429
ECU,Ecuador,Pichincha,2021-01-15,2021-01-15,232,0,0,0,0,126,227,1776618.1329963438,191,2,5,225,0,26,206,2,3,227,3,36,193,2,58,172,1,26,205,1,33,198,2,17,213,2,14,216,4,8,220,3,26,203,3,61,168,3,6,223,2,58,172,227,0,4,1,206,4,9,13,229,0,2,1,196,2,18,16,174,3,25,30,206,1,15,10,199,2,19,12,215,0,13,4,218,0,9,5,224,1,5,2,206,1,16,9,171,3,30,28,226,0,5,1,174,1,37,20,5,0,41,186,192,0,12,28,6,2,100,124,132,0,32,68,200,4,28,0,200,0,17,14,1,215,0,7,9,1,40,2,31,159,7,1,1,223,0,231,0,0,1,0,0,8,0,81,78,41,24,9,13,84,77,49,9,11,104,72,36,9,9,108,63,43,9,14,71,84,54,9,18,7,44,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,88,59,49,26,0,0,0,0,0,0,0,0,0,0,0,0,202,8,6,16,202,8,7,15,202,4,20,6,202,7,6,17,202,9,6,15,202,6,9,15,232,0,0,0,232,0,0,0,232,0,0,0,232,0,0,0,232,0,0,0,232,0,0,0,232,0,0,0,232,0,0,0,232,0,0,0,232,0,0,0,232,0,0,0,232,0,0,0,11,6,97,118,11,7,130,84,11,11,71,139,11,11,97,113,11,11,15,195,11,5,66,150,13,1,101,117,131,0,81,13,6,1,13,1,3,30,88,97,13,0,217,2,15,3,42,172,15,0,195,11,0,2,0,9,15,1,46,79,64,27,16,2,74,102,34,4,232,0,232,135,2,93,2,103,2,127,0,161,2,68,1,136,2,70,24,217,0,13,2,166,0,65,1,18,0,0,10,24,57,123,18,0,4,13,30,48,119,24,2,112,64,11,19,24,1,38,50,64,55,24,0,77,67,38,26,88,6,124,14,88,25,66,53,88,28,78,38,25,1,121,85,147,0,39,46,195,1,6,1,9,5,1,3,11,75,0,7,11,7,15,4,4,12,5,0,17,17,6,4,7,41,36,2,94,100,0,0,36,0,49,49,43,28,17,9,1,39,4,151,19,19,39,1,29,56,76,22,9,2.789772727272727,1.8048465143383308,3.125,1.785805858457902,12.693121693121693,5.995654924122515,3.1122994652406417,1.620834962096558
ECU,Ecuador,Azuay,2021-01-16,2021-01-15,100,1,12506.190095349099,1,12506.190095349099,22,89,703241.981381663,69,0,1,99,0,16,84,0,5,95,0,21,79,0,22,78,0,17,83,0,17,83,0,8,92,0,9,91,0,4,96,0,14,86,0,28,72,0,5,95,1,21,78,99,1,0,0,84,3,8,5,95,1,4,0,79,3,8,10,78,2,7,13,83,1,8,8,83,1,6,10,92,0,6,2,91,0,5,4,96,0,3,1,86,0,7,7,72,2,13,13,95,0,5,0,79,2,12,7,11,0,12,77,88,0,6,6,12,2,46,40,54,2,11,33,89,1,10,0,89,0,10,1,0,90,0,9,1,0,27,1,9,63,12,0,0,87,1,100,0,0,0,0,0,13,0,36,34,12,5,16,8,19,32,25,16,2,46,24,12,16,7,50,19,8,16,7,30,30,17,16,8,5,11,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,32,22,20,10,0,0,0,0,0,0,0,0,0,0,0,0,91,3,4,2,91,4,2,3,91,2,6,1,91,3,2,4,91,4,2,3,91,4,2,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,18,4,32,46,18,1,54,27,18,3,34,45,18,2,41,39,18,3,12,67,18,4,15,63,19,0,50,31,50,0,30,12,5,3,19,0,0,11,40,30,19,1,80,0,20,0,20,60,20,0,63,10,1,1,0,5,20,0,18,26,21,15,21,2,21,41,13,2,100,0,100,68,0,30,2,47,1,52,0,66,0,34,0,59,0,26,15,88,0,10,2,85,0,12,3,24,0,1,4,11,21,39,24,0,0,4,12,18,42,24,0,42,24,7,3,24,0,14,19,23,20,24,0,27,24,15,10,50,7,41,2,50,7,29,14,50,7,27,16,25,0,37,38,62,0,10,28,90,1,0,1,0,0,1,1,6,53,0,3,4,1,6,1,2,6,3,0,4,3,0,2,4,8,27,1,40,32,0,0,27,0,22,18,13,13,6,1,0,30,1,47,4,18,30,0,7,24,29,6,4,3.1400000000000006,2.0001020382133774,2,1.4907119849998598,13.183098591549298,6.485830399868249,3.3333333333333335,1.5113946293044038
ECU,Ecuador,El Oro,2021-01-16,2021-01-14,100,2,14105.20508921284,0,0,39,90,1058708.1405515186,61,4,2,94,5,12,83,4,3,93,5,11,84,4,21,75,4,12,84,4,14,82,3,7,90,4,8,88,4,4,92,3,9,88,3,29,68,4,2,94,4,29,67,98,0,1,1,88,0,10,2,97,0,1,2,89,1,5,5,79,1,13,7,88,0,8,4,86,1,9,4,93,1,3,3,92,1,4,3,96,0,3,1,91,1,6,2,71,1,20,8,98,0,1,1,71,1,18,10,7,3,19,71,83,0,3,14,9,2,27,62,73,1,9,17,91,1,8,0,91,0,5,4,0,95,0,4,1,0,21,2,17,60,9,1,3,86,1,97,0,0,3,0,0,12,2,25,31,14,16,14,12,21,21,32,14,10,36,22,18,14,11,37,22,16,14,13,24,25,24,14,14,5,19,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,44,18,16,8,0,0,0,0,0,0,0,0,0,0,0,0,83,6,7,4,83,9,2,6,83,2,11,4,83,9,3,5,83,9,1,7,83,8,4,5,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,12,7,30,51,12,7,49,32,12,11,25,52,12,8,35,45,12,10,9,69,12,7,23,58,14,1,52,33,48,0,36,7,4,5,16,3,4,10,33,34,16,3,79,2,18,0,19,63,18,1,64,8,1,1,0,7,18,1,25,17,21,18,18,0,28,38,11,5,100,0,100,71,1,27,1,52,1,46,1,75,0,23,2,66,1,24,9,91,1,8,0,79,0,20,1,20,0,4,3,11,20,42,20,0,3,2,13,33,29,22,1,40,24,6,7,22,1,25,27,12,13,22,0,41,23,9,5,37,4,55,4,37,15,34,14,37,15,37,11,24,0,41,35,65,0,15,20,87,1,1,0,2,2,0,1,6,48,1,6,8,2,3,1,4,3,1,0,6,1,1,1,1,13,36,0,27,36,0,1,36,0,13,21,18,5,6,1,0,39,3,44,5,9,39,1,8,24,18,8,2,2.9272727272727272,1.793553739600522,2.3333333333333335,1.3451854182690985,12.080645161290322,6.374381068242855,3.2241379310344827,1.4872924115597994
ECU,Ecuador,Guayas,2021-01-16,2021-01-16,171,6,95709.47511876612,4,68537.7269777825,104,156,2244563.5430536396,116,7,9,155,4,28,139,5,10,156,4,41,126,4,47,120,6,20,145,2,32,137,6,18,147,6,13,152,5,9,157,6,18,147,2,58,111,7,2,162,7,47,117,162,1,7,1,143,2,15,11,161,0,7,3,130,4,22,15,124,3,18,26,151,3,9,8,139,2,17,13,153,0,15,3,158,2,5,6,162,2,6,1,153,2,7,9,113,4,27,27,169,0,1,1,124,1,33,13,15,0,41,115,131,0,15,25,16,5,71,79,100,1,18,52,153,1,17,0,153,0,13,5,0,158,0,7,6,0,42,0,42,87,20,1,0,150,0,171,0,0,0,0,0,20,1,41,45,28,36,25,14,50,37,45,25,16,53,33,44,25,13,59,28,46,25,16,38,34,58,25,18,8,22,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,87,25,20,14,0,0,0,0,0,0,0,0,0,0,0,0,130,16,9,16,130,17,10,14,130,5,26,10,130,18,7,16,130,17,11,13,130,16,11,14,171,0,0,0,171,0,0,0,171,0,0,0,171,0,0,0,171,0,0,0,171,0,0,0,171,0,0,0,171,0,0,0,171,0,0,0,171,0,0,0,171,0,0,0,171,0,0,0,26,11,59,75,26,7,99,39,26,15,56,74,26,14,53,78,26,13,16,116,26,13,41,91,28,0,76,67,95,0,49,17,6,4,28,1,2,31,44,65,28,4,138,1,29,1,24,117,29,1,126,7,3,0,0,5,29,2,37,39,34,30,34,2,47,63,20,5,171,0,171,114,1,53,3,74,2,93,2,117,1,52,1,119,1,43,8,155,0,14,2,131,1,38,1,35,0,6,6,19,38,67,35,0,6,15,20,30,65,38,0,79,39,11,4,38,1,46,34,27,25,38,0,68,40,17,8,66,4,89,12,66,17,67,21,66,19,69,17,44,1,63,63,108,1,30,32,142,2,1,2,7,6,0,2,9,81,0,11,8,5,5,2,2,11,1,0,4,3,2,4,7,25,50,1,63,56,0,1,50,0,26,26,36,16,13,3,1,53,3,99,6,10,53,1,28,39,32,14,4,3.079545454545455,2.046705179029007,2.8529411764705883,1.7603779370588075,11.991304347826087,6.057466977086189,3.3873873873873874,1.8099280305690266
