ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1.-77,B1_1.1,B1_1.2,B1_2.-77,B1_2.1,B1_2.2,B1_3.-77,B1_3.1,B1_3.2,B1_4.-77,B1_4.1,B1_4.2,B1_5.-77,B1_5.1,B1_5.2,B1_6.-77,B1_6.1,B1_6.2,B1_7.-77,B1_7.1,B1_7.2,B1_8.-77,B1_8.1,B1_8.2,B1_9.-77,B1_9.1,B1_9.2,B1_10.-77,B1_10.1,B1_10.2,B1_11.-77,B1_11.1,B1_11.2,B1_12.-77,B1_12.1,B1_12.2,B1_13.-77,B1_13.1,B1_13.2,B1_14.-77,B1_14.1,B1_14.2,B1b_x1.-99,B1b_x1.-77,B1b_x1.1,B1b_x1.2,B1b_x2.-99,B1b_x2.-77,B1b_x2.1,B1b_x2.2,B1b_x3.-99,B1b_x3.-77,B1b_x3.1,B1b_x3.2,B1b_x4.-99,B1b_x4.-77,B1b_x4.1,B1b_x4.2,B1b_x5.-99,B1b_x5.-77,B1b_x5.1,B1b_x5.2,B1b_x6.-99,B1b_x6.-77,B1b_x6.1,B1b_x6.2,B1b_x7.-99,B1b_x7.-77,B1b_x7.1,B1b_x7.2,B1b_x8.-99,B1b_x8.-77,B1b_x8.1,B1b_x8.2,B1b_x9.-99,B1b_x9.-77,B1b_x9.1,B1b_x9.2,B1b_x10.-99,B1b_x10.-77,B1b_x10.1,B1b_x10.2,B1b_x11.-99,B1b_x11.-77,B1b_x11.1,B1b_x11.2,B1b_x12.-99,B1b_x12.-77,B1b_x12.1,B1b_x12.2,B1b_x13.-99,B1b_x13.-77,B1b_x13.1,B1b_x13.2,B1b_x14.-99,B1b_x14.-77,B1b_x14.1,B1b_x14.2,B3.-99,B3.-77,B3.1,B3.2,B5.-99,B5.-77,B5.1,B5.2,B6.-99,B6.-77,B6.1,B6.2,B7.-99,B7.-77,B7.1,B7.2,B8.-99,B8.-77,B8.1,B8.2,B8.3,B9.-99,B9.-77,B9.1,B9.2,B9.3,B10.-99,B10.-77,B10.1,B10.2,B10.3,B11.-99,B11.-77,B11.1,B11.2,V1.-99,V1.-77,V1.1,V1.2,V1.3,V2.-99,V2.-77,V2.1,V2.2,V2.3,V2a.-99,V2a.-77,V2a.1,V2a.2,V2a.3,V3.-99,V3.-77,V3.1,V3.2,V3.3,V3.4,V4_1.-99,V4_1.-77,V4_1.1,V4_1.2,V4_1.3,V4_2.-99,V4_3.-99,V4_3.-77,V4_3.1,V4_3.2,V4_3.3,V4_4.-99,V4_4.-77,V4_4.1,V4_4.2,V4_4.3,V4_5.-99,V4_5.-77,V4_5.1,V4_5.2,V4_5.3,V4_6.-99,V4_6.-77,V4_6.1,V4_6.2,V4_6.3,V5a_1.-99,V5a_1.-77,V5a_1.0,V5a_1.1,V5a_2.-99,V5a_2.-77,V5a_2.0,V5a_2.1,V5a_3.-99,V5a_3.-77,V5a_3.0,V5a_3.1,V5a_4.-99,V5a_4.-77,V5a_4.0,V5a_4.1,V5a_5.-99,V5a_5.-77,V5a_5.0,V5a_5.1,V5a_6.-99,V5a_6.-77,V5a_6.0,V5a_6.1,V5a_7.-99,V5a_7.-77,V5a_7.0,V5a_7.1,V5a_8.-99,V5a_8.-77,V5a_8.0,V5a_8.1,V5a_9.-99,V5a_9.-77,V5a_9.0,V5a_9.1,V5a_10.-99,V5b_1.-99,V5b_1.-77,V5b_1.0,V5b_1.1,V5b_2.-99,V5b_2.-77,V5b_2.0,V5b_2.1,V5b_3.-99,V5b_3.-77,V5b_3.0,V5b_3.1,V5b_4.-99,V5b_4.-77,V5b_4.0,V5b_4.1,V5b_5.-99,V5b_5.-77,V5b_5.0,V5b_5.1,V5b_6.-99,V5b_6.-77,V5b_6.0,V5b_6.1,V5b_7.-99,V5b_7.-77,V5b_7.0,V5b_7.1,V5b_8.-99,V5b_8.-77,V5b_8.0,V5b_8.1,V5b_9.-99,V5b_9.-77,V5b_9.0,V5b_9.1,V5b_10.-99,V5c_1.-99,V5c_1.-77,V5c_1.0,V5c_1.1,V5c_2.-99,V5c_2.-77,V5c_2.0,V5c_2.1,V5c_3.-99,V5c_3.-77,V5c_3.0,V5c_3.1,V5c_4.-99,V5c_4.-77,V5c_4.0,V5c_4.1,V5c_5.-99,V5c_5.-77,V5c_5.0,V5c_5.1,V5c_6.-99,V5c_6.-77,V5c_6.0,V5c_6.1,V5c_7.-99,V5c_7.-77,V5c_7.0,V5c_7.1,V5c_8.-99,V5c_8.-77,V5c_8.0,V5c_8.1,V5c_9.-99,V5c_9.-77,V5c_9.0,V5c_9.1,V5c_10.-99,V5d_1.-99,V5d_1.-77,V5d_1.0,V5d_1.1,V5d_2.-99,V5d_2.-77,V5d_2.0,V5d_2.1,V5d_3.-99,V5d_3.-77,V5d_3.0,V5d_3.1,V5d_4.-99,V5d_4.-77,V5d_4.0,V5d_5.-99,V5d_5.-77,V5d_5.0,V5d_5.1,V5d_6.-99,V5d_6.-77,V5d_6.0,V5d_6.1,V5d_7.-99,V5d_7.-77,V5d_7.0,V5d_7.1,V5d_8.-99,V5d_8.-77,V5d_8.0,V5d_9.-99,V5d_9.-77,V5d_9.0,V5d_9.1,V5d_10.-99,V6_1.-99,V6_1.-77,V6_1.0,V6_1.1,V6_2.-99,V6_2.-77,V6_2.0,V6_2.1,V6_3.-99,V6_3.-77,V6_3.0,V6_3.1,V6_4.-99,V6_4.-77,V6_4.0,V6_4.1,V6_5.-99,V6_5.-77,V6_5.0,V6_5.1,V6_6.-99,V6_6.-77,V6_6.0,V6_6.1,V6_7.-99,V6_7.-77,V6_7.0,V6_7.1,V9.-99,V9.-77,V9.1,V9.2,V9.3,V9.4,V10_1.-99,V10_1.-77,V10_1.0,V10_1.1,V10_2.-99,V10_2.-77,V10_2.0,V10_2.1,V10_3.-99,V10_3.-77,V10_3.0,V10_3.1,V10_4.-99,V10_4.-77,V10_4.0,V10_4.1,V10_5.-99,V10_5.-77,V10_5.0,V10_5.1,V10_6.-99,V10_6.-77,V10_6.0,V10_6.1,V10_7.-99,V10_7.-77,V10_7.0,V10_7.1,V10_8.-99,V10_8.-77,V10_8.0,V10_8.1,V10_9.-99,V10_9.-77,V10_9.0,V10_9.1,V10_10.-99,V10_10.-77,V10_10.0,V10_10.1,V11.-99,V11.-77,V11.1,V11.2,V12.-99,V12.-77,V12.1,V12.2,V13.-99,V15.-99,V16.-99,B12_1.-99,B12_1.-77,B12_1.1,B12_1.2,B12_2.-99,B12_2.-77,B12_2.1,B12_2.2,B12_3.-99,B12_3.-77,B12_3.1,B12_3.2,B12_4.-99,B12_4.-77,B12_4.1,B12_4.2,B12_5.-99,B12_5.-77,B12_5.1,B12_5.2,B12_6.-99,B12_6.-77,B12_6.1,B12_6.2,B13_1.-99,B13_1.-77,B13_1.1,B13_1.2,B13_2.-99,B13_2.-77,B13_2.1,B13_2.2,B13_3.-99,B13_3.-77,B13_3.1,B13_3.2,B13_4.-99,B13_4.-77,B13_4.1,B13_4.2,B13_5.-99,B13_5.-77,B13_5.1,B13_5.2,B13_6.-99,B13_6.-77,B13_6.1,B13_6.2,B13_7.-99,B13_7.-77,B13_7.1,B13_7.2,B14_1.-99,B14_1.-77,B14_1.1,B14_1.2,B14_2.-99,B14_2.-77,B14_2.1,B14_2.2,B14_3.-99,B14_3.-77,B14_3.1,B14_3.2,B14_4.-99,B14_4.-77,B14_4.1,B14_4.2,B14_5.-99,B14_5.-77,B14_5.1,B14_5.2,C0_1.-99,C0_1.-77,C0_1.1,C0_1.2,C0_2.-99,C0_2.-77,C0_2.1,C0_2.2,C0_3.-99,C0_3.-77,C0_3.1,C0_3.2,C0_4.-99,C0_4.-77,C0_4.1,C0_4.2,C0_5.-99,C0_5.-77,C0_5.1,C0_5.2,C0_6.-99,C0_6.-77,C0_6.1,C0_6.2,C1_m.-99,C1_m.-77,C1_m.1,C1_m.2,C2.-99,C2.-77,C2.1,C2.2,C2.3,C2.4,C7.-99,C7.-77,C7.1,C7.2,C7.3,C7.4,C8.-99,C8.-77,C8.1,C8.2,C3.-99,C3.-77,C3.1,C3.2,C5.-99,C5.-77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6.-99,C6.-77,C6.1,C6.2,C6.3,C6.4,C14.-99,C14.-77,C14.1,C14.2,C14.3,C14.4,C9.-99,C9a.-99,C9a.-77,C9a.1,C9a.2,C9a.3,C12.-99,C12.-77,C12.1,C12.2,C12.3,C13_1.-99,C13_1.-77,C13_1.1,C13_1.2,C13_2.-99,C13_2.-77,C13_2.1,C13_2.2,C13_3.-99,C13_3.-77,C13_3.1,C13_3.2,C13_4.-99,C13_4.-77,C13_4.1,C13_4.2,C13_5.-99,C13_5.-77,C13_5.1,C13_5.2,C13_6.-99,C13_6.-77,C13_6.1,C13_6.2,D1.-99,D1.-77,D1.1,D1.2,D1.3,D1.4,D1.5,D2.-99,D2.-77,D2.1,D2.2,D2.3,D2.4,D2.5,D3.-99,D3.-77,D3.1,D3.2,D3.3,D3.4,D4.-99,D4.-77,D4.1,D4.2,D4.3,D4.4,D5.-99,D5.-77,D5.1,D5.2,D5.3,D5.4,D6_1.-99,D6_1.-77,D6_1.1,D6_1.2,D6_2.-99,D6_2.-77,D6_2.1,D6_2.2,D6_3.-99,D6_3.-77,D6_3.1,D6_3.2,D7.-99,D7.-77,D7.1,D7.2,D8.-99,D8.-77,D8.1,D8.2,D9.-99,D9.-77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10.-99,D10.-77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3.-99,E3.-77,E3.1,E3.2,E3.3,E3.4,E4.-99,E4.-77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2.-99,E2.-77,E2.1,E2.2,E2.3,E7.-99,E7.-77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
AFG,Afghanistan,Badakhshan,2021-02-10,2021-02-06,100,13,2510403.3066464127,11,1768068.131843648,64,72,7197068.053022543,20,30,17,53,24,26,50,29,19,52,28,25,47,27,22,51,29,24,47,25,23,52,26,23,51,29,16,55,28,17,55,26,21,53,29,21,50,30,17,53,32,19,49,83,5,8,4,74,9,15,2,81,7,10,2,75,8,13,4,78,5,11,6,76,7,14,3,77,5,16,2,77,7,11,5,84,6,8,2,83,5,9,3,79,5,11,5,79,4,15,2,83,4,12,1,81,6,12,1,28,0,22,50,83,0,11,6,35,3,19,43,82,1,9,8,91,1,4,4,0,91,1,5,2,1,95,0,4,0,1,49,4,6,41,40,2,4,44,10,96,0,2,2,0,98,1,1,0,0,47,0,17,20,4,12,52,7,12,19,10,100,52,12,13,16,7,52,10,18,10,10,52,11,8,16,13,52,10,18,9,11,88,0,12,0,88,0,11,1,88,0,7,5,88,0,10,2,88,0,11,1,88,0,10,2,88,0,12,0,88,0,11,1,88,0,7,5,0,96,0,3,1,96,0,3,1,96,0,4,0,96,0,4,0,96,0,3,1,96,0,3,1,96,0,4,0,96,0,4,0,96,0,3,1,0,81,1,9,9,81,1,14,4,81,1,16,2,81,1,16,2,81,1,10,8,81,1,9,9,81,1,14,4,81,1,18,0,81,1,17,1,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,0,93,0,6,1,93,0,1,6,93,0,4,3,93,0,6,1,93,0,5,2,93,0,5,2,93,0,7,0,51,2,17,5,8,17,53,4,39,4,53,4,42,1,53,4,43,0,53,4,40,3,53,4,36,7,53,4,41,2,53,4,41,2,53,4,43,0,53,4,38,5,53,4,19,24,93,0,1,6,80,0,12,8,0,0,0,94,3,0,3,94,3,0,3,94,3,1,2,94,2,2,2,94,3,2,1,94,3,2,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,54,6,15,25,54,5,22,19,54,8,12,26,54,8,18,20,54,7,8,31,54,9,9,28,54,1,15,30,85,1,7,3,2,2,57,5,7,5,13,13,57,5,31,7,59,6,7,28,59,3,23,5,6,0,2,2,59,4,23,5,5,4,59,2,14,14,6,5,100,61,2,12,24,1,64,3,9,20,4,85,2,10,3,78,2,18,2,88,1,9,2,82,1,11,6,92,0,4,4,91,0,6,3,68,2,2,2,4,4,18,68,3,4,1,0,5,19,71,2,8,6,4,9,71,1,7,5,3,13,71,2,10,5,3,9,85,2,10,3,85,5,7,3,85,3,8,4,72,1,15,12,88,0,5,7,95,0,2,1,0,0,0,0,2,81,0,2,5,2,0,0,0,0,3,0,1,1,0,0,0,5,78,0,15,4,0,3,78,0,6,4,6,3,1,1,1,80,1,8,5,6,80,2,7,3,4,2,2,10.917391304347825,19.539764867244276,5.1,4.483302354291979,10.133333333333333,5.890266385762031,3,3.012793235010175
AFG,Afghanistan,Kabul,2021-02-10,2021-02-07,100,4,224207.4267430735,2,109769.43408900121,113,91,12040628.289538061,59,8,6,86,6,17,77,5,6,89,6,16,78,7,14,79,7,18,75,7,18,75,8,6,86,9,8,83,9,4,87,8,13,79,7,19,74,9,3,88,7,15,78,94,0,5,1,83,1,6,10,94,0,4,2,84,1,9,6,86,1,6,7,82,1,10,7,82,0,8,10,94,0,4,2,92,0,5,3,96,0,2,2,87,0,7,6,81,0,8,11,97,0,2,1,85,0,13,2,9,0,25,66,76,0,19,5,11,0,21,68,79,1,6,14,94,0,0,5,1,94,1,1,4,0,99,0,0,1,0,19,1,6,74,14,1,1,79,5,99,0,1,0,0,99,0,1,0,0,15,0,41,22,7,15,18,9,30,22,21,100,18,8,48,14,12,18,7,35,19,21,18,9,10,15,48,18,5,46,19,12,85,0,10,5,85,0,11,4,85,0,12,3,85,0,13,2,85,0,9,6,85,0,11,4,85,0,14,1,85,0,13,2,85,0,13,2,0,93,0,4,3,93,0,4,3,93,0,5,2,93,0,7,0,93,0,3,4,93,0,5,2,93,0,5,2,93,0,7,0,93,0,7,0,0,78,0,12,10,78,0,17,5,78,0,18,4,78,0,20,2,78,0,12,10,78,0,13,9,78,0,13,9,78,0,21,1,78,0,18,4,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,0,91,0,8,1,91,0,4,5,91,0,1,8,91,0,5,4,91,0,7,2,91,0,6,3,91,0,7,2,19,0,21,22,22,16,20,1,73,6,20,1,78,1,20,1,78,1,20,1,77,2,20,1,73,6,20,1,77,2,20,1,74,5,20,1,78,1,20,1,76,3,20,1,17,62,93,0,1,6,41,0,9,50,0,0,0,94,1,4,1,94,1,2,3,94,1,3,2,94,1,2,3,94,2,1,3,94,1,1,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,23,6,49,22,23,5,52,20,23,8,32,37,23,5,43,29,23,5,35,37,23,4,42,31,23,0,52,25,48,0,18,17,11,6,26,0,7,13,35,19,26,2,66,6,26,1,18,55,26,2,18,13,15,5,17,4,26,3,20,20,11,20,29,0,9,20,27,15,100,29,0,4,63,4,29,1,4,60,6,51,3,26,20,48,3,27,22,68,2,17,13,57,3,17,23,65,3,17,15,58,3,24,15,31,0,3,6,11,17,32,31,1,6,6,7,24,25,35,0,12,18,18,17,35,1,11,14,19,20,35,1,18,14,19,13,69,3,23,5,69,7,15,9,69,4,19,8,37,1,36,26,74,0,9,17,91,0,3,2,0,0,1,1,2,55,0,1,5,4,3,1,4,7,0,0,3,3,4,0,3,7,40,1,53,5,0,1,40,0,16,34,6,2,0,1,1,41,1,46,3,9,41,0,14,16,12,7,10,6.976190476190476,15.432762260438802,5,5.494586079995124,14.888888888888891,3.4894269771598347,3.909090909090909,2.8367477940659525
AFG,Afghanistan,Badakhshan,2021-02-11,2021-02-07,100,12,2154399.2282362967,11,1768068.131843648,64,67,8188853.498985231,19,32,17,51,25,26,49,30,19,51,28,25,47,26,22,52,28,27,45,26,24,50,30,22,48,32,16,52,28,19,53,28,18,54,33,20,47,30,17,53,32,20,48,83,6,7,4,74,8,17,1,81,6,11,2,75,8,13,4,78,6,11,5,73,7,16,4,76,5,16,3,78,5,12,5,84,6,8,2,81,5,11,3,82,5,10,3,80,2,15,3,83,4,12,1,80,6,12,2,29,4,22,45,83,0,12,5,37,5,16,42,84,1,10,5,90,0,3,6,1,90,1,4,4,1,96,0,3,0,1,53,4,6,37,40,4,4,43,9,96,0,3,1,0,97,1,1,1,0,46,2,17,17,6,12,51,8,12,18,11,100,51,12,13,17,7,51,12,17,11,9,51,14,6,16,13,51,12,18,9,10,88,0,11,1,88,0,11,1,88,0,6,6,88,0,11,1,88,0,11,1,88,0,10,2,88,0,12,0,88,0,11,1,88,0,8,4,0,94,0,4,2,94,0,5,1,94,0,6,0,94,0,6,0,94,0,5,1,94,0,4,2,94,0,6,0,94,0,6,0,94,0,5,1,0,84,0,8,8,84,0,11,5,84,0,14,2,84,0,14,2,84,0,9,7,84,0,8,8,84,0,14,2,84,0,16,0,84,0,15,1,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,0,92,0,7,1,92,0,2,6,92,0,5,3,92,0,7,1,92,0,5,3,92,0,6,2,92,0,8,0,49,3,20,6,6,16,51,4,41,4,51,4,43,2,51,4,45,0,51,4,43,2,51,4,38,7,51,4,44,1,51,4,42,3,51,4,45,0,51,4,43,2,51,4,16,29,94,0,1,5,81,0,12,7,0,0,0,94,3,0,3,94,3,0,3,94,3,1,2,94,2,2,2,94,2,3,1,94,3,2,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,54,9,16,21,54,9,19,18,54,12,11,23,54,12,13,21,54,11,11,24,54,11,9,26,55,1,15,29,85,2,8,1,2,2,57,4,5,9,11,14,57,5,33,5,59,6,10,25,59,3,23,4,6,2,2,1,59,4,23,4,6,4,60,3,14,10,6,7,100,62,3,9,25,1,65,3,8,21,3,85,2,11,2,81,2,15,2,89,1,7,3,87,1,7,5,89,0,5,6,91,0,6,3,69,2,2,1,4,4,18,69,2,2,1,2,5,19,71,1,8,6,5,9,71,0,6,7,3,13,71,1,11,5,3,9,84,2,11,3,84,4,10,2,84,2,11,3,72,0,17,11,89,0,4,7,96,0,2,1,0,0,0,0,1,80,0,4,5,1,0,0,0,0,3,0,1,1,0,0,0,5,77,0,17,4,0,2,77,0,6,6,7,3,0,1,0,80,1,7,6,6,80,2,7,5,3,1,2,11.295833333333333,19.095537360897946,5.555555555555555,4.503085362035432,11.214285714285714,5.645673243611109,2.5,2.62385506166316
AFG,Afghanistan,Kabul,2021-02-11,2021-02-07,100,5,490294.0819616285,3,375856.0893075562,107,91,10448619.881389406,58,9,7,84,5,19,76,6,7,87,7,16,77,6,16,78,6,21,73,8,16,76,8,7,85,9,9,82,10,6,84,7,13,80,7,20,73,8,5,87,5,16,79,93,0,5,2,81,1,9,9,93,0,4,3,84,1,9,6,84,1,7,8,79,1,11,9,84,0,6,10,93,0,4,3,91,0,4,5,94,0,3,3,87,0,7,6,80,0,10,10,95,0,2,3,84,0,15,1,9,0,24,67,78,0,18,4,13,1,20,66,80,1,6,13,94,0,0,5,1,94,1,1,4,0,99,0,0,1,0,22,0,7,71,16,1,1,77,5,99,0,1,0,0,99,0,1,0,0,17,0,35,22,7,19,20,10,31,19,20,100,20,7,42,16,15,20,9,30,19,22,20,9,12,13,46,20,7,40,17,16,81,0,12,7,81,0,14,5,81,0,16,3,81,0,16,3,81,0,13,6,81,0,12,7,81,0,16,3,81,0,17,2,81,0,17,2,0,93,0,4,3,93,0,3,4,93,0,5,2,93,0,7,0,93,0,3,4,93,0,6,1,93,0,5,2,93,0,7,0,93,0,7,0,0,78,0,13,9,78,0,16,6,78,0,19,3,78,0,21,1,78,0,14,8,78,0,13,9,78,0,13,9,78,0,21,1,78,0,19,3,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,0,92,0,7,1,92,0,4,4,92,0,1,7,92,0,5,3,92,0,6,2,92,0,6,2,92,0,7,1,21,0,19,22,20,18,22,1,72,5,22,1,76,1,22,1,76,1,22,1,74,3,22,1,71,6,22,1,75,2,22,1,73,4,22,1,76,1,22,1,74,3,22,1,16,61,95,0,1,4,42,0,8,50,0,0,0,94,1,4,1,94,1,2,3,94,1,3,2,94,1,2,3,94,2,1,3,94,1,1,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,24,5,51,20,24,4,56,16,24,7,30,39,24,4,40,32,24,4,35,37,24,3,40,33,24,0,53,23,47,0,20,13,13,7,28,0,8,12,34,18,28,2,64,6,28,1,16,55,28,2,20,8,17,5,18,2,28,2,18,20,10,22,30,0,10,16,29,15,100,30,0,4,62,4,30,1,4,59,6,49,3,27,21,44,3,27,26,70,2,14,14,60,3,13,24,65,3,13,19,60,3,21,16,31,0,5,6,11,17,30,31,1,8,5,9,19,27,36,1,10,16,17,20,36,1,9,12,16,26,36,1,16,10,18,19,75,0,18,7,75,2,12,11,75,2,13,10,38,1,40,21,79,0,7,14,94,0,2,3,0,0,0,0,1,54,0,1,6,4,4,1,5,7,0,0,4,3,5,0,3,3,41,2,54,2,0,1,41,0,13,33,9,3,0,0,1,42,1,49,2,6,42,0,15,14,10,10,9,10.837209302325581,24.291807586840914,5.15,5.7516587996306265,15.264150943396226,3.414623210412187,3.8679245283018866,2.7388777590118676
AFG,Afghanistan,Badakhshan,2021-02-12,2021-02-09,100,9,1882838.898812079,8,1764124.994547062,29,67,7523086.4724766025,22,29,12,59,21,22,57,24,16,60,22,24,54,26,15,59,24,25,51,25,17,58,26,17,57,25,17,58,24,12,64,24,17,59,26,22,52,27,15,58,24,23,53,88,4,5,3,78,7,14,1,84,4,9,3,76,7,11,6,85,2,8,5,75,9,13,3,83,4,10,3,83,3,9,5,83,6,9,2,88,4,8,0,83,4,10,3,78,5,12,5,85,1,13,1,77,7,14,2,29,4,18,49,87,0,11,2,37,3,18,42,82,1,11,6,89,0,3,7,1,89,1,3,6,1,97,0,2,0,1,52,1,4,43,39,3,4,47,7,96,0,3,1,0,97,1,1,1,0,44,2,20,12,8,14,49,11,13,15,12,100,49,11,16,13,11,49,11,18,8,14,49,14,6,17,14,49,12,15,11,13,86,0,10,4,86,0,11,3,86,0,8,6,86,0,13,1,86,0,11,3,86,0,12,2,86,0,11,3,86,0,13,1,86,0,10,4,0,93,0,4,3,93,0,6,1,93,0,7,0,93,0,7,0,93,0,7,0,93,0,5,2,93,0,7,0,93,0,7,0,93,0,5,2,0,88,0,8,4,88,0,9,3,88,0,12,0,88,0,11,1,88,0,6,6,88,0,7,5,88,0,11,1,88,0,12,0,88,0,11,1,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,0,94,0,6,0,94,0,3,3,94,0,5,1,94,0,6,0,94,0,4,2,94,0,5,1,94,0,6,0,46,4,16,10,10,14,46,5,42,7,46,5,45,4,46,5,49,0,46,5,48,1,46,5,45,4,46,5,49,0,46,5,48,1,46,5,49,0,46,5,48,1,46,5,14,35,94,0,1,5,78,0,10,12,0,0,0,96,2,1,1,96,3,0,1,96,3,0,1,96,2,1,1,96,2,2,0,96,3,1,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,49,11,19,21,49,12,21,18,49,15,12,24,49,14,14,23,49,16,10,25,49,14,8,29,51,1,13,35,87,1,6,2,2,2,52,3,4,12,15,14,52,5,41,2,54,7,8,31,54,3,26,4,7,5,0,1,54,4,25,4,7,6,56,3,16,11,5,9,100,58,3,8,28,3,60,3,7,24,6,82,4,12,2,80,4,14,2,88,2,8,2,86,1,8,5,90,1,6,3,92,1,7,0,64,3,2,0,4,3,24,64,2,2,1,4,4,23,67,2,11,5,7,8,67,2,5,7,4,15,67,2,10,9,4,8,82,1,15,2,82,4,12,2,82,2,12,4,69,0,20,11,89,0,4,7,96,0,2,1,0,0,0,0,1,77,0,2,6,3,0,0,0,0,2,0,2,1,0,0,0,7,74,0,20,5,0,1,74,0,5,4,7,8,2,0,0,77,2,9,10,2,77,3,6,7,2,0,5,4.8,4.926833081252735,2.25,1.58113883008419,11,5.385164807134504,2.2666666666666666,2.086236073022646
