ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
CZ,CZE,Czech Republic,<c3><9a>steck<c3><bd>,2020-12-26,2020-12-25,100,1,10854.4429490251,1,10854.4429490251,40,96,912927.8702081777,79,1,2,97,0,21,79,1,8,91,0,31,69,1,25,74,0,10,90,1,9,90,1,2,97,1,3,96,1,4,95,0,10,90,0,18,82,1,5,94,1,20,79,98,0,0,2,79,1,3,17,92,0,3,5,69,1,4,26,75,0,4,21,90,1,2,7,91,0,3,6,98,0,0,2,97,0,2,1,96,0,1,3,90,1,1,8,82,1,5,12,95,0,4,1,80,0,13,7,4,0,21,75,79,0,7,14,5,0,30,65,70,0,12,18,88,2,10,0,88,1,11,0,99,1,0,0,17,2,4,77,100,0,0,0,0,0,5,0,30,24,21,20,6,5,28,43,18,6,13,27,34,20,6,14,17,35,28,6,11,22,35,26,6,13,5,23,53,0,96,0,2,2,96,0,1,3,96,0,1,3,96,0,0,4,96,0,0,4,96,0,0,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,7,3,18,72,7,3,27,63,7,4,4,85,7,1,55,37,7,4,3,86,7,4,13,76,7,0,56,37,44,0,38,17,1,0,9,0,1,7,41,42,9,1,90,0,10,0,8,82,10,0,48,31,7,0,0,4,10,0,20,36,28,6,11,1,21,51,14,2,11,0,10,79,0,12,0,16,70,2,82,0,12,6,73,1,26,0,96,0,4,0,45,0,21,34,97,0,2,1,87,0,13,0,13,2,3,2,10,13,57,13,2,2,1,9,13,60,17,0,21,34,23,5,17,0,1,5,22,55,17,0,6,19,23,35,76,1,16,7,76,6,6,12,76,5,5,14,19,1,40,40,60,0,13,27,88,0,3,1,1,2,2,1,2,48,0,0,4,1,3,3,1,4,9,0,3,4,2,0,4,14,20,1,32,47,0,0,20,0,5,16,8,16,19,12,4,21,2,25,37,15,21,1,18,31,16,9,4,6.315789473684211,9.250787408062783,2.357142857142857,1.4468609447374663,12.3,4.4425765594400835,2.0641025641025643,1.2724834455560194
CZ,CZE,Czech Republic,Jiho<c4><8d>esk<c3><bd>,2020-12-26,2020-12-24,100,0,0,0,0,21,97,979695.1193867318,80,0,0,100,0,7,93,0,1,99,0,23,77,0,26,74,0,8,92,0,4,96,0,3,97,0,3,97,0,4,96,0,3,97,0,17,83,0,1,99,0,17,83,100,0,0,0,93,0,0,7,99,0,1,0,77,1,6,16,74,1,6,19,92,0,4,4,96,0,0,4,97,0,2,1,97,0,1,2,96,1,3,0,97,0,2,1,83,1,5,11,99,0,1,0,83,1,8,8,1,2,11,86,89,0,6,5,1,1,35,63,65,1,12,22,88,5,7,0,88,0,12,0,100,0,0,0,15,1,8,76,100,0,0,0,0,0,1,0,33,31,19,16,4,7,28,42,19,4,8,36,37,15,4,12,18,39,27,4,13,23,33,27,4,13,5,27,51,0,92,2,1,5,92,3,1,4,92,2,3,3,92,2,2,4,92,3,0,5,92,3,0,5,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,5,5,20,70,5,3,46,46,5,6,7,82,5,2,52,41,5,6,5,84,5,8,12,75,6,1,47,46,53,0,31,12,1,3,6,0,1,9,38,46,6,1,93,0,6,2,16,76,6,0,39,39,5,6,1,4,6,0,20,30,38,6,6,1,22,44,19,8,8,0,17,72,3,9,2,16,71,2,80,0,14,6,54,1,41,4,93,0,5,2,48,0,17,35,95,0,3,2,88,0,11,1,10,0,0,3,7,21,59,10,0,0,2,9,15,64,11,0,20,40,16,13,11,0,2,4,22,61,11,0,5,19,28,37,76,0,16,8,76,5,6,13,76,5,6,13,11,0,51,38,62,0,15,23,85,1,1,2,1,2,3,0,5,34,0,1,8,5,2,0,5,7,17,0,3,3,3,1,3,8,15,1,35,48,0,1,15,0,5,15,17,15,21,11,1,16,4,23,35,22,16,5,17,29,17,9,7,7.319148936170213,8.285939853748909,2.111111111111111,1.536590742882148,12.953947368421053,4.132938931381193,2.5,1.3933981633253438
CZ,CZE,Czech Republic,Jihomoravsk<c3><bd>,2020-12-26,2020-12-25,100,1,6251.55154821655,1,6251.55154821655,31,95,792446.3018364094,74,3,1,96,2,13,85,2,8,90,2,23,75,2,24,74,2,12,86,3,6,91,2,5,93,3,10,87,3,5,92,2,4,94,3,14,83,3,5,92,1,17,82,99,0,1,0,87,0,6,7,92,0,5,3,77,2,6,15,76,0,10,14,88,3,5,4,94,0,2,4,95,0,5,0,90,1,4,5,95,0,5,0,96,1,2,1,86,0,5,9,95,0,4,1,83,2,6,9,5,0,20,75,82,0,8,10,7,0,27,66,73,1,11,15,89,3,8,0,89,1,10,0,99,0,1,0,19,0,12,69,100,0,0,0,0,0,9,0,26,21,26,18,9,4,27,43,17,9,5,30,43,13,9,9,15,40,27,9,7,12,44,28,9,8,5,33,45,0,88,4,3,5,88,2,4,6,88,3,4,5,88,3,4,5,88,5,1,6,88,4,1,7,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,11,1,11,77,11,2,20,67,11,1,6,82,11,1,60,28,11,1,3,85,11,1,15,73,13,0,54,33,46,0,31,18,3,2,16,1,0,13,25,45,16,1,83,0,16,1,9,74,16,0,37,28,5,6,3,5,16,0,15,28,28,13,17,0,15,42,14,12,17,0,9,73,1,17,0,10,71,2,89,0,5,6,80,0,18,2,94,0,3,3,40,0,14,46,97,0,0,3,85,0,12,3,18,3,1,3,1,18,56,18,2,0,0,6,15,59,21,0,11,37,22,9,21,0,1,5,16,57,21,0,5,14,19,41,81,0,16,3,81,6,3,10,81,7,6,6,22,0,45,33,67,0,13,20,88,0,5,0,2,0,1,0,4,43,0,0,8,2,7,0,4,7,5,0,1,7,3,1,3,9,24,2,25,48,1,0,24,0,11,16,10,21,8,8,2,25,2,29,21,23,25,2,12,26,20,10,5,6.934782608695652,8.404766303613533,2,1.1832159566199232,13.859154929577464,3.64219625519661,2.3944444444444444,1.5075293554135156
CZ,CZE,Czech Republic,Karlovarsk<c3><bd>,2020-12-26,2020-12-22,100,2,15672.399591895199,1,5848.554892450589,25,99,1004056.8883329689,81,1,2,97,1,8,91,1,6,93,1,22,77,1,21,78,1,8,91,1,5,94,1,6,93,0,3,97,1,2,97,1,6,93,1,10,89,1,2,97,1,20,79,98,0,1,1,92,0,2,6,94,0,1,5,78,0,3,19,79,0,5,16,92,0,3,5,95,0,1,4,94,0,2,4,97,0,0,3,98,0,1,1,94,0,3,3,90,0,5,5,98,0,0,2,80,0,6,14,1,0,12,87,88,0,6,6,2,4,26,68,74,0,7,19,93,1,6,0,93,0,7,0,100,0,0,0,13,1,6,80,100,0,0,0,0,0,2,0,31,23,24,20,4,10,28,39,19,4,12,34,31,19,4,13,18,29,36,4,16,13,35,32,4,17,4,23,52,0,94,1,1,4,94,2,0,4,94,0,2,4,94,2,1,3,94,2,1,3,94,2,0,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,5,4,29,62,5,2,55,38,5,6,14,75,5,4,52,39,5,5,4,86,5,6,13,76,7,1,54,38,46,0,34,12,2,6,7,0,1,11,36,45,7,1,91,1,8,0,11,81,8,0,44,30,9,4,2,3,8,0,24,17,30,21,10,0,18,45,18,9,10,0,10,80,0,14,0,12,73,1,71,0,18,11,45,0,54,1,86,0,13,1,48,0,20,32,96,0,4,0,87,0,13,0,15,1,0,4,9,22,49,15,0,0,2,11,14,58,16,0,13,35,26,10,16,0,3,2,18,61,16,0,5,12,26,41,83,1,14,2,83,3,5,9,83,5,3,9,18,0,47,35,65,0,7,28,93,0,2,0,2,0,1,0,2,46,1,0,7,2,4,2,0,2,6,2,5,3,4,2,4,10,18,1,47,33,1,0,18,0,11,9,14,14,17,10,7,19,1,9,53,18,19,2,19,32,19,7,2,9.133333333333333,9.801669616587128,2.0833333333333335,1.2401124093721456,12.435064935064934,3.5432948624931093,2.0945945945945947,1.2624060406530186
CZ,CZE,Czech Republic,Kr<c3><a1>lov<c3><a9>hradeck<c3><bd>,2020-12-26,2020-12-24,100,2,10800.816618245772,0,0,33,95,962987.196601182,74,1,3,96,1,11,88,1,8,91,1,25,74,1,28,71,1,7,92,1,8,91,0,4,96,1,7,92,1,3,96,0,8,92,0,14,86,1,5,94,1,19,80,97,0,1,2,89,0,2,9,92,0,3,5,75,0,5,20,72,0,8,20,93,0,2,5,92,0,4,4,96,0,2,2,93,0,1,6,97,0,2,1,92,1,4,3,86,0,3,11,95,1,4,0,81,1,4,14,5,0,18,77,83,0,7,10,6,1,24,69,76,0,7,17,93,3,4,0,93,1,6,0,99,0,1,0,15,1,10,74,100,0,0,0,0,0,9,0,30,19,21,21,13,9,26,37,15,13,7,38,29,13,13,16,18,30,23,13,13,17,38,19,13,16,5,23,43,0,92,1,2,5,92,2,2,4,92,2,2,4,92,2,1,5,92,2,1,5,92,2,1,5,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,15,2,17,66,15,1,26,58,15,2,9,74,15,1,53,31,15,2,6,77,15,2,7,76,15,0,57,28,43,1,38,11,5,2,15,1,2,9,30,43,15,0,85,0,16,1,4,79,16,0,38,30,3,4,2,7,16,0,18,32,29,5,17,2,15,45,12,9,18,0,10,72,0,18,1,11,70,0,83,0,9,8,74,0,24,2,91,0,8,1,47,0,13,40,94,0,3,3,93,0,6,1,19,3,0,2,2,16,58,19,2,1,2,5,12,59,19,0,12,36,25,8,19,0,0,5,14,62,19,0,4,11,31,35,85,0,9,6,85,5,1,9,85,5,2,8,20,0,34,46,54,0,16,30,85,1,4,0,0,1,2,1,6,51,0,2,3,1,2,1,3,2,18,0,2,6,0,1,2,6,25,1,35,39,0,0,25,0,11,11,11,12,16,9,5,26,5,13,33,23,26,1,20,24,24,3,2,6.444444444444445,8.38167794970227,2.1538461538461537,1.908147174886057,13.295774647887324,3.751740038957859,2.3,1.4481372342686871
CZ,CZE,Czech Republic,Kraj Vyso<c4><8d>ina,2020-12-26,2020-12-23,100,1,8226.01841272602,1,8226.01841272602,53,97,1089092.642292675,78,1,2,97,1,9,90,0,5,95,1,19,80,0,17,83,1,9,90,0,7,93,1,1,98,1,3,96,1,2,97,1,6,93,1,15,84,1,4,95,2,14,84,98,0,1,1,91,0,5,4,95,1,2,2,81,0,3,16,83,0,8,9,91,0,3,6,93,1,3,3,99,0,1,0,97,0,1,2,98,0,1,1,94,0,3,3,85,0,3,12,96,0,4,0,86,1,5,8,2,1,22,75,79,0,6,15,5,0,34,61,66,1,12,21,88,3,8,1,88,4,8,0,96,0,4,0,18,0,4,78,100,0,0,0,0,0,6,1,31,22,17,23,7,10,30,30,23,7,12,30,28,23,7,15,15,31,32,7,12,21,33,27,7,14,6,20,53,0,96,0,1,3,96,0,0,4,96,0,2,2,96,0,0,4,96,0,1,3,96,0,0,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,9,1,20,70,9,1,38,52,9,2,2,87,9,2,57,32,9,2,2,87,9,2,14,75,11,0,56,33,44,0,36,18,2,0,11,0,1,11,34,43,11,1,87,1,13,0,10,77,13,0,46,30,7,2,1,1,13,0,13,27,38,9,14,1,16,38,20,11,15,0,11,72,2,18,1,9,71,1,80,0,13,7,62,1,37,0,98,0,2,0,43,1,19,37,98,0,1,1,86,1,13,0,19,2,0,1,8,21,49,19,2,0,1,6,17,55,19,1,15,35,18,12,19,0,1,3,16,61,19,0,2,14,25,40,84,1,9,6,84,5,6,5,84,4,6,6,19,0,44,37,63,0,13,24,88,0,2,1,2,1,2,0,4,44,0,3,3,1,3,4,2,5,9,0,6,3,5,0,3,9,20,1,35,44,0,0,20,0,5,13,16,16,16,14,0,21,1,9,42,27,21,1,13,31,25,6,3,5.435897435897436,7.279368363991306,2.7222222222222223,1.487420014875958,12.854430379746837,4.764419341173951,2.25974025974026,1.3992723428775533
CZ,CZE,Czech Republic,Libereck<c3><bd>,2020-12-26,2020-12-24,100,0,0,0,0,37,93,627082.6773937253,72,1,1,98,1,12,87,0,10,90,0,28,72,0,27,73,1,13,86,0,10,90,1,4,95,1,9,90,1,2,97,1,12,87,2,17,81,1,4,95,0,23,77,99,0,1,0,88,0,4,8,90,3,6,1,72,1,6,21,73,1,4,22,87,0,2,11,90,2,2,6,96,1,2,1,91,2,2,5,98,0,2,0,88,0,6,6,83,1,3,13,96,0,2,2,77,0,11,12,6,1,21,72,80,1,11,8,8,1,28,63,72,1,13,14,87,2,11,0,87,2,11,0,98,0,2,0,23,0,16,61,100,0,0,0,0,0,10,0,21,27,24,18,14,7,26,32,21,14,6,34,29,17,14,10,13,32,31,14,10,17,34,25,14,10,6,19,51,0,85,1,3,11,85,3,3,9,85,2,6,7,85,4,4,7,85,3,3,9,85,3,2,10,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,14,4,12,70,14,2,37,47,14,5,10,71,14,3,52,31,14,5,5,76,14,5,11,70,15,0,50,35,50,0,34,14,2,0,17,0,1,7,33,42,17,0,83,0,19,1,12,68,19,0,36,35,5,3,0,2,19,0,14,27,27,13,19,1,13,38,24,5,19,0,12,69,0,20,2,9,65,4,88,1,6,5,63,0,35,2,90,0,9,1,48,0,13,39,95,0,4,1,89,0,11,0,21,2,1,0,12,9,55,21,2,0,4,7,9,57,21,1,10,43,15,10,21,0,1,5,16,57,21,0,6,18,18,37,77,3,17,3,77,9,2,12,77,4,8,11,22,0,41,37,63,0,14,23,87,1,4,0,2,0,1,0,5,46,0,2,2,4,5,0,3,7,13,0,4,3,2,1,2,6,26,4,30,38,0,2,26,1,11,10,15,11,11,11,4,28,2,24,34,12,28,3,18,21,20,8,2,5.980392156862745,8.046092706595994,2.142857142857143,1.6104057232283402,13.102941176470589,4.243132136152061,2.485294117647059,1.4194033543545475
CZ,CZE,Czech Republic,Moravskoslezsk<c3><bd>,2020-12-26,2020-12-25,100,4,38024.41627951047,4,38024.41627951047,71,94,734344.1294400075,77,3,4,93,3,20,77,3,7,90,3,32,65,2,32,66,3,18,79,3,10,87,3,7,90,3,4,93,3,7,90,3,11,86,2,16,82,3,7,90,3,23,74,96,0,2,2,80,0,5,15,93,0,4,3,68,0,8,24,68,0,6,26,82,0,10,8,90,0,1,9,93,0,5,2,96,0,3,1,93,0,6,1,89,0,8,3,84,1,3,12,93,0,4,3,77,0,8,15,5,1,36,58,64,0,21,15,5,1,41,53,59,0,21,20,79,6,15,0,79,4,17,0,96,0,4,0,27,0,11,62,100,0,0,0,0,0,7,0,29,25,20,19,12,5,25,40,18,12,8,30,34,16,12,13,20,28,27,12,13,20,29,26,12,13,5,27,43,0,91,3,1,5,91,2,2,5,91,3,2,4,91,2,3,4,91,3,1,5,91,2,2,5,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,12,1,10,77,12,2,21,65,12,3,5,80,12,0,53,35,12,2,2,84,12,2,11,75,13,0,53,34,47,0,36,15,2,0,13,0,0,9,36,42,13,0,87,0,16,1,10,73,16,0,45,27,3,3,1,5,16,0,17,21,38,8,17,1,12,40,22,8,17,0,8,73,2,18,1,7,72,2,91,0,6,3,80,0,19,1,95,0,5,0,47,0,20,33,98,0,1,1,90,0,10,0,18,2,0,0,9,12,59,18,1,0,0,8,11,62,19,1,10,41,18,11,19,0,1,6,12,62,19,0,8,10,20,43,82,0,16,2,82,5,4,9,82,5,5,8,19,0,42,39,61,0,18,21,83,0,1,0,1,0,2,0,13,41,0,3,8,0,8,0,2,3,7,1,2,8,2,2,2,11,21,2,34,43,0,0,21,0,6,16,12,15,17,10,3,22,1,25,38,14,22,0,20,22,26,5,5,7.037037037037037,9.20000607662425,2.2962962962962963,1.6598149761300969,13.228571428571428,5.2974465508008795,2.3766233766233764,1.5221086571540106
CZ,CZE,Czech Republic,Olomouck<c3><bd>,2020-12-26,2020-12-24,100,1,17750.2075239164,1,17750.2075239164,45,93,974386.1354855862,76,2,3,95,3,13,84,3,6,91,2,31,67,2,24,74,3,15,82,2,10,88,3,5,92,2,9,89,3,1,96,3,9,88,2,25,73,3,7,90,3,23,74,97,0,2,1,87,0,7,6,94,0,4,2,69,1,12,18,76,1,9,14,85,1,7,7,90,0,5,5,95,0,3,2,91,0,3,6,99,0,1,0,91,0,8,1,75,0,10,15,93,0,5,2,77,1,7,15,7,0,23,70,77,0,12,11,7,2,31,60,69,0,10,21,90,4,5,1,90,0,9,1,100,0,0,0,19,3,8,70,100,0,0,0,0,0,7,0,37,26,14,16,11,9,31,36,13,11,9,36,30,14,11,10,20,32,27,11,10,19,36,24,11,11,7,23,48,0,92,0,2,6,92,1,2,5,92,1,3,4,92,2,2,4,92,1,1,6,92,1,1,6,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,12,0,16,72,12,2,35,51,12,1,6,81,12,1,50,37,12,1,7,80,12,0,9,79,12,0,44,44,56,0,32,9,1,2,14,2,1,6,34,43,14,1,85,0,15,1,15,69,15,0,43,30,6,2,0,4,15,0,22,30,22,11,16,1,15,50,15,3,17,0,13,70,0,19,0,11,68,2,84,0,13,3,65,1,34,0,94,0,6,0,50,1,19,30,93,1,5,1,91,0,8,1,21,2,0,1,5,13,58,21,1,0,2,6,12,58,22,0,13,42,17,6,22,1,2,3,14,58,22,0,5,9,22,42,86,2,9,3,86,3,2,9,86,3,7,4,22,0,33,45,55,0,16,29,85,0,3,0,0,2,3,1,6,52,0,0,4,3,4,1,0,2,14,0,3,3,3,2,2,7,23,1,31,45,0,0,23,0,11,14,12,13,14,11,2,24,2,18,24,32,24,1,19,18,30,7,1,6.891304347826087,9.743894409365772,2.375,1.8211717839530315,13.38888888888889,4.937797751565748,2.2972972972972974,1.3622074121407597
CZ,CZE,Czech Republic,Pardubick<c3><bd>,2020-12-26,2020-12-23,100,0,0,0,0,30,96,967252.0033219056,85,1,1,98,1,12,87,0,6,94,0,23,77,0,32,68,1,6,93,0,4,96,0,1,99,1,2,97,1,0,99,1,8,91,1,9,90,1,2,97,1,18,81,99,1,0,0,88,0,4,8,94,0,3,3,77,0,3,20,68,1,7,24,94,0,3,3,96,0,3,1,99,0,1,0,98,0,1,1,100,0,0,0,92,1,1,6,91,0,1,8,98,0,1,1,82,0,5,13,4,0,20,76,80,0,4,16,4,0,31,65,70,1,9,20,91,1,8,0,91,2,7,0,98,1,1,0,15,1,8,76,100,0,0,0,0,0,5,0,25,29,22,19,8,4,32,42,14,8,5,40,30,17,8,9,18,35,30,8,7,21,37,27,8,9,5,36,42,0,92,1,4,3,92,2,0,6,92,1,2,5,92,1,1,6,92,1,1,6,92,1,0,7,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,8,3,31,58,8,1,50,41,8,4,15,73,8,3,51,38,8,4,2,86,8,3,13,76,9,0,56,35,44,0,42,10,2,2,9,1,1,8,30,51,9,1,90,0,9,2,6,83,9,0,40,34,8,3,1,5,9,0,17,29,30,15,9,0,17,41,21,12,9,0,9,79,3,11,0,13,72,4,69,0,19,12,50,0,50,0,85,0,15,0,49,0,23,28,98,0,2,0,87,0,13,0,11,0,0,2,6,16,65,11,0,0,2,6,13,68,12,0,14,44,24,6,12,0,0,4,16,68,12,0,4,10,27,47,86,1,8,5,86,2,5,7,86,3,5,6,12,0,59,29,71,0,7,22,93,0,2,0,0,1,0,0,4,35,0,0,12,5,4,1,3,2,12,0,5,3,5,0,5,8,14,5,42,39,0,0,14,0,14,16,12,15,15,12,2,15,0,17,36,32,15,1,19,27,22,12,4,7.1521739130434785,9.709027623367046,1.9090909090909092,1.044465935734187,12.620481927710845,3.893858799478888,2.6785714285714284,1.4575165731824626
