ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2.3,V2a..99,V2a..77,V2a.1,V2a.2,V2a.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V4_6..77,V4_6.1,V4_6.2,V4_6.3,V5a_1..99,V5a_1..77,V5a_1.0,V5a_1.1,V5a_2..99,V5a_2..77,V5a_2.0,V5a_2.1,V5a_3..99,V5a_3..77,V5a_3.0,V5a_3.1,V5a_4..99,V5a_4..77,V5a_4.0,V5a_4.1,V5a_5..99,V5a_5..77,V5a_5.0,V5a_5.1,V5a_6..99,V5a_6..77,V5a_6.0,V5a_6.1,V5a_7..99,V5a_7..77,V5a_7.0,V5a_7.1,V5a_8..99,V5a_8..77,V5a_8.0,V5a_8.1,V5a_9..99,V5a_9..77,V5a_9.0,V5a_9.1,V5a_10..99,V5b_1..99,V5b_1..77,V5b_1.0,V5b_1.1,V5b_2..99,V5b_2..77,V5b_2.0,V5b_2.1,V5b_3..99,V5b_3..77,V5b_3.0,V5b_3.1,V5b_4..99,V5b_4..77,V5b_4.0,V5b_4.1,V5b_5..99,V5b_5..77,V5b_5.0,V5b_5.1,V5b_6..99,V5b_6..77,V5b_6.0,V5b_6.1,V5b_7..99,V5b_7..77,V5b_7.0,V5b_7.1,V5b_8..99,V5b_8..77,V5b_8.0,V5b_8.1,V5b_9..99,V5b_9..77,V5b_9.0,V5b_9.1,V5b_10..99,V5c_1..99,V5c_1..77,V5c_1.0,V5c_1.1,V5c_2..99,V5c_2..77,V5c_2.0,V5c_2.1,V5c_3..99,V5c_3..77,V5c_3.0,V5c_3.1,V5c_4..99,V5c_4..77,V5c_4.0,V5c_4.1,V5c_5..99,V5c_5..77,V5c_5.0,V5c_5.1,V5c_6..99,V5c_6..77,V5c_6.0,V5c_6.1,V5c_7..99,V5c_7..77,V5c_7.0,V5c_7.1,V5c_8..99,V5c_8..77,V5c_8.0,V5c_8.1,V5c_9..99,V5c_9..77,V5c_9.0,V5c_9.1,V5c_10..99,V5d_1..99,V5d_1.0,V5d_1.1,V5d_2..99,V5d_2.0,V5d_2.1,V5d_3..99,V5d_3.0,V5d_4..99,V5d_4.0,V5d_4.1,V5d_5..99,V5d_5.0,V5d_5.1,V5d_6..99,V5d_6.0,V5d_6.1,V5d_7..99,V5d_7.0,V5d_7.1,V5d_8..99,V5d_8.0,V5d_9..99,V5d_9.0,V5d_9.1,V5d_10..99,V6_1..99,V6_1..77,V6_1.0,V6_1.1,V6_2..99,V6_2..77,V6_2.0,V6_2.1,V6_3..99,V6_3..77,V6_3.0,V6_3.1,V6_4..99,V6_4..77,V6_4.0,V6_4.1,V6_5..99,V6_5..77,V6_5.0,V6_5.1,V6_6..99,V6_6..77,V6_6.0,V6_6.1,V6_7..99,V6_7..77,V6_7.0,V6_7.1,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_1..77,V10_1.0,V10_1.1,V10_2..99,V10_2..77,V10_2.0,V10_2.1,V10_3..99,V10_3..77,V10_3.0,V10_3.1,V10_4..99,V10_4..77,V10_4.0,V10_4.1,V10_5..99,V10_5..77,V10_5.0,V10_5.1,V10_6..99,V10_6..77,V10_6.0,V10_6.1,V10_7..99,V10_7..77,V10_7.0,V10_7.1,V10_8..99,V10_8..77,V10_8.0,V10_8.1,V10_9..99,V10_9..77,V10_9.0,V10_9.1,V10_10..99,V10_10..77,V10_10.0,V10_10.1,V11..99,V11..77,V11.1,V11.2,V12..99,V12..77,V12.1,V12.2,V13..99,V15..99,V16..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9a..99,C12..99,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
AUS,Australia,New South Wales,2021-02-06,2021-02-06,256,2,30799.797730367198,2,30799.797730367198,13,247,4457202.97327489,205,0,4,252,0,24,232,0,10,246,1,50,205,0,29,227,0,46,210,0,18,238,0,5,251,0,8,248,0,3,253,0,12,244,0,55,201,0,2,254,0,37,219,252,0,3,1,232,1,9,14,246,0,4,6,206,1,18,31,227,1,8,20,210,0,14,32,238,0,5,13,251,0,1,4,248,0,3,5,253,1,0,2,244,0,3,9,201,1,9,45,254,0,2,0,219,1,16,20,8,1,9,238,247,0,7,2,10,2,125,119,132,1,9,114,247,0,0,9,0,247,0,9,0,256,0,0,0,0,24,1,3,228,12,2,0,240,2,256,0,0,0,0,256,0,0,0,0,12,1,119,70,38,16,18,4,78,132,24,256,18,5,92,114,27,18,5,93,112,28,18,6,23,136,73,18,5,143,80,10,240,0,9,7,240,0,13,3,240,0,12,4,240,0,15,1,240,0,11,5,240,0,15,1,240,0,16,0,240,0,13,3,240,0,10,6,0,218,0,18,20,218,0,24,14,218,0,36,2,218,0,38,0,218,0,14,24,218,0,25,13,218,0,37,1,218,0,37,1,218,0,36,2,0,188,1,36,31,188,1,46,21,188,1,65,2,188,1,66,1,188,1,27,40,188,1,32,35,188,1,62,5,188,1,67,0,188,1,61,6,0,256,0,0,256,0,0,256,0,256,0,0,256,0,0,256,0,0,256,0,0,256,0,256,0,0,0,248,0,8,0,248,0,5,3,248,0,5,3,248,0,7,1,248,0,5,3,248,0,8,0,248,0,7,1,20,2,51,49,82,52,20,6,180,50,20,6,220,10,20,6,220,10,20,6,208,22,20,6,178,52,20,6,224,6,20,6,218,12,20,6,215,15,20,6,177,53,20,6,129,101,119,0,3,134,49,0,24,183,0,0,0,253,0,0,3,253,0,0,3,253,0,0,3,253,0,1,2,253,0,0,3,253,0,0,3,256,0,0,0,256,0,0,0,256,0,0,0,256,0,0,0,256,0,0,0,256,0,0,0,256,0,0,0,256,0,0,0,256,0,0,0,256,0,0,0,256,0,0,0,256,0,0,0,23,4,94,135,23,3,169,61,23,3,157,73,23,4,150,79,23,6,77,150,23,5,44,184,28,1,146,81,110,0,73,31,20,22,31,2,2,15,78,128,31,2,222,1,33,1,60,162,33,0,29,36,45,39,69,5,33,0,36,39,78,70,34,3,20,75,70,54,256,256,256,164,2,31,59,91,3,57,105,103,3,31,119,108,2,15,131,180,2,17,57,212,1,34,9,34,1,2,7,14,31,167,34,0,1,8,17,39,157,37,2,28,55,86,48,37,1,8,5,33,172,37,0,13,33,60,113,210,3,29,14,210,3,8,35,210,2,17,27,40,2,150,64,192,0,19,45,237,0,5,1,4,0,0,1,8,88,0,0,14,3,17,4,7,32,4,0,6,17,11,2,9,42,43,7,74,128,0,4,43,2,27,47,38,33,36,23,7,49,5,99,66,37,49,1,46,51,53,42,14,5.982300884955753,8.321639498582849,1.5,0.9258200997725514,13.980295566502463,4.2658679791079175,2.85,1.5779574610057518
AUS,Australia,Queensland,2021-02-06,2021-02-06,236,0,0,0,0,12,233,2805611.3849289473,194,0,0,236,0,20,216,0,6,230,0,41,195,0,17,219,0,41,195,0,6,230,0,3,233,0,5,231,0,1,235,0,12,224,0,30,206,0,0,236,0,21,215,236,0,0,0,216,0,5,15,230,0,1,5,195,0,8,33,219,0,5,12,195,1,14,26,230,0,3,3,233,0,0,3,231,0,1,4,235,0,1,0,224,0,6,6,206,0,3,27,236,0,0,0,215,0,4,17,3,0,8,225,228,0,5,3,5,3,90,138,146,1,6,83,230,0,0,6,0,230,0,6,0,236,0,0,0,0,15,1,4,216,6,1,0,229,0,236,0,0,0,0,236,0,0,0,0,8,1,119,54,33,21,13,5,56,133,29,236,13,7,81,104,31,13,5,89,107,22,13,8,18,118,79,13,2,134,76,11,216,0,3,17,216,0,10,10,216,0,10,10,216,0,17,3,216,0,12,8,216,0,18,2,216,0,20,0,216,0,18,2,216,0,15,5,0,203,0,9,24,203,0,25,8,203,0,27,6,203,0,31,2,203,0,12,21,203,0,19,14,203,0,32,1,203,0,32,1,203,0,30,3,0,183,0,26,27,183,0,47,6,183,0,53,0,183,0,52,1,183,0,26,27,183,0,26,27,183,0,51,2,183,0,53,0,183,0,50,3,0,236,0,0,236,0,0,236,0,236,0,0,236,0,0,236,0,0,236,0,0,236,0,236,0,0,0,220,0,16,0,220,0,9,7,220,0,9,7,220,0,10,6,220,0,9,7,220,0,13,3,220,0,12,4,13,1,46,54,76,46,13,2,172,49,13,2,209,12,13,2,206,15,13,2,210,11,13,2,173,48,13,2,219,2,13,2,202,19,13,2,206,15,13,2,181,40,13,2,119,102,112,0,2,122,39,0,30,167,0,0,0,232,1,0,3,232,0,1,3,232,1,0,3,232,1,0,3,232,1,1,2,232,1,1,2,236,0,0,0,236,0,0,0,236,0,0,0,236,0,0,0,236,0,0,0,236,0,0,0,236,0,0,0,236,0,0,0,236,0,0,0,236,0,0,0,236,0,0,0,236,0,0,0,16,3,95,122,16,0,168,52,16,1,151,68,16,1,154,65,16,1,78,141,16,2,22,196,18,0,149,69,87,0,70,31,15,33,20,0,0,8,64,144,20,1,215,0,22,1,58,155,22,0,2,4,17,9,177,5,22,0,33,38,60,83,24,2,20,61,86,43,236,236,236,141,0,2,93,69,1,7,159,85,1,6,144,83,0,12,141,159,0,5,72,214,0,1,21,24,1,1,5,17,26,162,24,0,1,7,26,43,135,26,2,20,62,72,54,26,0,4,5,44,157,26,0,15,36,55,104,185,2,34,15,185,5,9,37,185,5,18,28,29,0,130,77,159,1,20,56,218,1,3,3,1,3,0,1,6,89,0,4,7,6,19,3,5,16,6,1,10,11,14,6,9,30,34,3,76,119,0,4,34,1,18,39,43,36,36,19,10,39,11,92,63,31,39,5,39,55,59,32,7,6.6,8.077305066843591,1.5714285714285714,0.5345224838248488,13.47969543147208,3.6442005798183517,2.8404255319148937,1.4089339960126013
AUS,Australia,South Australia,2021-02-06,2021-02-06,109,1,6786.070573329829,1,6786.070573329829,4,108,1063408.139919597,93,0,2,107,1,9,99,0,1,108,0,21,88,0,16,93,0,18,91,0,4,105,0,0,109,0,6,103,1,1,107,0,4,105,0,25,84,0,1,108,0,12,97,107,0,1,1,100,0,3,6,108,0,0,1,88,1,4,16,93,0,3,13,91,1,4,13,105,0,3,1,109,0,0,0,103,1,1,4,108,0,1,0,105,0,2,2,84,1,6,18,108,1,0,0,97,0,5,7,1,0,3,105,106,0,3,0,1,1,37,70,72,0,1,36,108,0,0,1,0,108,0,1,0,109,0,0,0,0,3,1,3,102,1,0,1,107,0,108,0,0,1,0,109,0,0,0,0,2,0,55,38,9,5,5,5,23,69,7,109,5,5,41,45,13,5,4,37,52,11,5,3,11,58,32,5,1,65,33,5,104,0,3,2,104,0,4,1,104,0,4,1,104,0,4,1,104,0,2,3,104,0,5,0,104,0,4,1,104,0,5,0,104,0,4,1,0,100,0,6,3,100,0,8,1,100,0,8,1,100,0,9,0,100,0,3,6,100,0,8,1,100,0,9,0,100,0,9,0,100,0,8,1,0,71,0,25,13,71,0,27,11,71,0,38,0,71,0,36,2,71,0,15,23,71,0,22,16,71,0,36,2,71,0,38,0,71,0,34,4,0,109,0,0,109,0,0,109,0,109,0,0,109,0,0,109,0,0,109,0,0,109,0,109,0,0,0,107,0,2,0,107,0,1,1,107,0,1,1,107,0,2,0,107,0,2,0,107,0,2,0,107,0,1,1,5,0,19,25,41,19,5,3,80,21,5,3,94,7,5,3,99,2,5,3,88,13,5,3,78,23,5,3,101,0,5,3,96,5,5,3,94,7,5,3,80,21,5,3,56,45,45,0,3,61,16,0,8,85,0,0,0,106,0,0,3,106,0,1,2,106,0,1,2,106,0,1,2,106,0,0,3,106,0,0,3,109,0,0,0,109,0,0,0,109,0,0,0,109,0,0,0,109,0,0,0,109,0,0,0,109,0,0,0,109,0,0,0,109,0,0,0,109,0,0,0,109,0,0,0,109,0,0,0,6,2,37,64,6,1,68,34,6,2,64,37,6,2,68,33,6,1,34,68,6,2,9,92,6,0,64,39,45,0,27,18,11,8,7,2,0,6,38,56,7,1,101,0,9,1,22,77,9,0,2,1,6,9,78,4,9,0,23,16,31,30,9,0,10,29,40,21,109,109,109,72,1,3,33,41,0,4,64,45,1,2,61,41,1,3,64,75,0,3,31,100,1,1,7,10,1,0,2,10,7,79,10,0,2,3,9,18,67,11,1,5,31,43,18,11,1,0,3,10,84,11,0,1,16,26,55,92,1,10,6,92,3,3,11,92,1,7,9,14,0,54,41,68,0,10,31,99,0,2,1,1,0,0,0,6,45,0,1,3,2,14,3,2,13,3,0,0,3,7,0,0,13,15,6,29,59,0,0,15,0,7,20,17,16,14,16,4,16,4,55,18,16,16,4,22,24,29,12,2,5.630434782608695,7.355598610437793,1,1,13.045977011494253,3.753782730814752,2.5764705882352943,1.339655877883742
AUS,Australia,Victoria,2021-02-06,2021-02-06,244,3,41741.99089016186,1,13287.2464509861,5,234,3618860.2649371973,198,0,6,238,0,15,229,0,10,234,0,42,202,0,31,213,0,44,200,0,12,232,0,5,239,0,7,237,1,2,241,0,11,233,0,29,215,0,4,240,1,25,218,238,0,4,2,229,0,6,9,234,0,5,5,202,0,11,31,213,0,7,24,200,0,11,33,232,0,8,4,239,0,2,3,237,0,2,5,242,0,1,1,233,0,3,8,215,0,3,26,240,0,2,2,219,0,10,15,10,0,4,230,240,0,4,0,12,3,124,105,121,3,20,100,224,0,0,19,1,224,0,20,0,244,0,0,0,0,39,1,4,200,14,1,0,229,0,244,0,0,0,0,244,0,0,0,0,16,0,122,63,30,13,21,5,63,140,15,244,21,6,98,99,20,21,3,95,101,24,21,7,16,129,71,21,1,144,72,6,231,0,5,8,231,0,8,5,231,0,12,1,231,0,12,1,231,0,7,6,231,0,10,3,231,0,12,1,231,0,12,1,231,0,9,4,0,214,0,5,25,214,0,19,11,214,0,27,3,214,0,26,4,214,0,9,21,214,0,25,5,214,0,30,0,214,0,29,1,214,0,26,4,0,182,0,29,33,182,0,46,16,182,0,61,1,182,0,60,2,182,0,26,36,182,0,32,30,182,0,59,3,182,0,62,0,182,0,59,3,0,244,0,0,244,0,0,244,0,244,0,0,244,0,0,244,0,0,244,0,0,244,0,244,0,0,0,239,0,5,0,239,0,3,2,239,0,2,3,239,0,3,2,239,0,3,2,239,0,5,0,239,0,4,1,21,0,40,54,77,52,22,7,175,40,22,7,209,6,22,7,205,10,22,7,187,28,22,7,166,49,22,7,213,2,22,7,198,17,22,7,195,20,22,7,180,35,22,7,121,94,137,1,4,102,45,0,24,175,0,0,0,240,1,1,2,240,1,1,2,240,2,0,2,240,2,2,0,240,1,1,2,240,2,0,2,244,0,0,0,244,0,0,0,244,0,0,0,244,0,0,0,244,0,0,0,244,0,0,0,244,0,0,0,244,0,0,0,244,0,0,0,244,0,0,0,244,0,0,0,244,0,0,0,25,2,78,139,25,0,180,39,25,0,160,59,25,2,144,73,25,3,54,162,25,2,33,184,28,0,138,78,106,0,81,22,20,15,29,1,1,8,72,133,29,1,212,2,29,1,59,155,29,0,92,76,29,9,7,2,29,0,33,52,69,61,31,1,19,67,88,38,244,244,244,168,0,62,14,65,0,169,10,85,1,143,15,102,0,60,82,191,0,34,19,211,0,31,2,35,0,0,7,14,37,151,35,0,2,10,15,44,138,37,1,28,64,68,46,37,0,2,10,21,174,37,0,9,41,53,104,194,2,40,8,194,7,6,37,194,8,16,26,38,1,146,59,185,1,14,44,230,0,1,0,3,1,1,0,8,85,0,5,8,12,28,4,11,20,9,1,2,18,6,2,5,28,40,5,93,105,1,0,40,1,16,39,36,42,35,30,5,44,4,95,69,32,44,1,45,64,42,35,13,6.527472527472527,8.78804827193117,1.25,0.5,14.300518134715025,3.7835787926430404,2.6581632653061225,1.3050138790410606
AUS,Australia,Western Australia,2021-02-06,2021-02-06,205,2,13737.38240918043,2,13737.38240918043,9,197,1323528.1388014469,168,2,4,199,1,9,195,2,5,198,2,35,168,2,22,181,2,29,174,2,16,187,2,5,198,1,5,199,2,0,203,1,10,194,1,33,171,2,4,199,2,19,184,201,1,1,2,196,1,3,5,200,0,0,5,170,1,4,30,183,1,9,12,176,1,4,24,189,1,5,10,200,0,2,3,200,0,4,1,205,0,0,0,195,1,4,5,172,1,7,25,201,1,2,1,186,1,4,14,8,0,7,190,198,0,2,5,9,2,51,143,154,0,11,40,194,0,0,11,0,194,0,11,0,205,0,0,0,0,24,3,8,170,11,0,0,194,0,205,0,0,0,0,205,0,0,0,0,12,1,101,58,17,16,16,4,61,108,16,205,16,3,94,69,23,16,2,93,74,20,16,3,26,97,63,16,1,125,56,7,189,0,7,9,189,0,11,5,189,0,13,3,189,0,12,4,189,0,6,10,189,0,12,4,189,0,16,0,189,0,16,0,189,0,14,2,0,188,0,10,7,188,0,15,2,188,0,14,3,188,0,16,1,188,0,5,12,188,0,12,5,188,0,17,0,188,0,17,0,188,0,15,2,0,148,1,26,30,148,1,47,9,148,1,53,3,148,1,55,1,148,1,26,30,148,1,27,29,148,1,55,1,148,1,56,0,148,1,51,5,0,205,0,0,205,0,0,205,0,205,0,0,205,0,0,205,0,0,205,0,0,205,0,205,0,0,0,196,0,9,0,196,0,7,2,196,0,3,6,196,0,6,3,196,0,5,4,196,0,8,1,196,0,6,3,16,0,35,53,62,39,16,5,142,42,16,5,176,8,16,5,173,11,16,5,170,14,16,5,144,40,16,5,183,1,16,5,170,14,16,5,174,10,16,5,153,31,16,5,102,82,96,1,0,108,36,1,22,146,0,0,0,197,1,1,6,197,2,1,5,197,2,2,4,197,2,0,6,197,2,0,6,197,1,1,6,205,0,0,0,205,0,0,0,205,0,0,0,205,0,0,0,205,0,0,0,205,0,0,0,205,0,0,0,205,0,0,0,205,0,0,0,205,0,0,0,205,0,0,0,205,0,0,0,17,4,66,118,17,2,134,52,17,6,102,80,17,2,103,83,17,7,25,156,17,7,8,173,20,0,90,95,115,0,53,19,10,8,23,0,2,10,58,112,23,0,182,0,27,4,29,145,27,0,130,13,10,2,15,8,27,0,48,73,30,27,27,0,43,68,38,29,205,205,205,139,2,55,9,71,2,115,17,103,1,84,17,102,2,53,48,180,0,14,11,197,0,6,2,29,1,3,3,17,24,128,29,0,4,6,21,20,125,30,2,20,49,60,44,30,0,2,3,27,143,30,0,12,33,36,94,161,2,34,8,161,7,8,29,161,5,14,25,31,0,96,78,127,0,31,47,174,0,9,0,1,0,1,0,20,78,0,4,6,2,16,2,7,17,4,11,3,12,7,3,4,29,33,3,62,105,1,1,33,0,21,33,28,36,31,17,6,35,4,97,47,22,35,1,38,43,42,32,14,4.697028985507246,6.864138924556966,1.3333333333333333,0.5163977794943222,13.342261904761905,3.9248707522685526,2.7904191616766467,1.365814710436623
AUS,Australia,New South Wales,2021-02-07,2021-02-07,237,1,22977.7114441418,0,0,10,233,4302240.560208567,178,1,1,235,1,19,217,1,4,232,1,37,199,0,26,211,1,31,205,1,15,221,1,5,231,1,6,230,1,3,233,1,10,226,1,36,200,1,1,235,1,11,225,236,0,0,1,218,0,6,13,233,0,1,3,200,0,3,34,211,0,11,15,206,0,6,25,222,0,6,9,232,0,3,2,231,0,4,2,234,0,0,3,227,0,0,10,201,0,10,26,236,0,1,0,226,0,4,7,4,0,7,226,232,0,4,1,7,3,105,122,133,2,7,95,230,0,0,7,0,230,0,7,0,237,0,0,0,0,21,3,5,208,9,0,0,228,0,237,0,0,0,0,237,0,0,0,0,9,1,128,52,33,14,16,6,64,127,24,237,16,8,90,91,32,16,5,91,102,23,16,7,24,115,75,16,0,145,67,9,223,0,6,8,223,0,11,3,223,0,10,4,223,0,10,4,223,0,9,5,223,0,11,3,223,0,14,0,223,0,12,2,223,0,10,4,0,204,0,10,23,204,0,28,5,204,0,31,2,204,0,32,1,204,0,12,21,204,0,25,8,204,0,33,0,204,0,33,0,204,0,32,1,0,186,2,29,20,186,2,37,12,186,2,49,0,186,2,47,2,186,2,24,25,186,2,29,20,186,2,45,4,186,2,49,0,186,2,45,4,0,237,0,0,237,0,0,237,0,237,0,0,237,0,0,237,0,0,237,0,0,237,0,237,0,0,0,231,0,6,0,231,0,4,2,231,0,3,3,231,0,5,1,231,0,5,1,231,0,4,2,231,0,3,3,18,1,39,51,85,43,18,8,161,50,18,8,202,9,18,8,199,12,18,8,191,20,18,8,158,53,18,8,209,2,18,8,201,10,18,8,199,12,18,8,170,41,18,8,121,90,140,1,2,94,56,1,25,155,0,0,0,232,2,0,3,232,2,2,1,232,2,1,2,232,1,2,2,232,2,1,2,232,1,2,2,237,0,0,0,237,0,0,0,237,0,0,0,237,0,0,0,237,0,0,0,237,0,0,0,237,0,0,0,237,0,0,0,237,0,0,0,237,0,0,0,237,0,0,0,237,0,0,0,24,2,75,136,24,1,147,65,24,3,133,77,24,3,139,71,24,5,57,151,24,5,32,176,26,0,127,84,110,0,65,31,15,16,30,3,1,12,61,130,30,0,207,0,34,3,44,156,34,0,33,35,37,33,56,9,34,0,47,45,50,61,36,1,30,64,62,44,237,237,237,163,2,27,45,91,3,66,77,105,3,43,86,99,2,35,101,181,2,17,37,205,1,26,5,37,0,1,7,12,24,156,37,0,0,12,20,37,131,42,4,25,62,63,41,42,0,2,7,27,159,42,0,13,25,47,110,199,0,27,11,199,6,4,28,199,6,13,19,43,1,119,74,163,0,25,49,213,0,8,0,1,0,0,1,14,95,0,4,8,9,7,3,4,18,6,4,8,15,8,3,9,36,51,4,88,93,0,1,51,0,12,26,35,42,38,24,9,55,7,94,47,34,55,3,42,55,37,35,10,5.2967032967032965,8.35662678556433,1.6,0.5477225575051661,14.088888888888889,3.4742289669737736,2.6228571428571428,1.3919071746789813
