"date","region","population","sample_size","reach","sample_size_recent","reach_recent","p_infected","p_infected_low","p_infected_high","p_fatalities","p_fatalities_low","p_fatalities_high","p_recent","p_recent_low","p_recent_high","p_daily","p_daily_low","p_daily_high","p_active","p_active_low","p_active_high"
"2022/07/01","ITRC",548009,1,29,1,29,0.172413793103448,0.0349330986557415,0.309894487551155,0,0,0,0,0,0,0,0,0,0,0,0
"2022/07/02","ITRC",548009,1,29,1,29,0.172413793103448,0.0349330986557415,0.309894487551155,0,0,0,0,0,0,0,0,0,0,0,0
"2022/07/03","ITRC",548009,1,29,1,29,0.172413793103448,0.0349330986557415,0.309894487551155,0,0,0,0,0,0,0,0,0,0,0,0
"2022/07/04","ITRC",548009,1,29,1,29,0.172413793103448,0.0349330986557415,0.309894487551155,0,0,0,0,0,0,0,0,0,0,0,0
"2022/07/05","ITRC",548009,1,29,1,29,0.172413793103448,0.0349330986557415,0.309894487551155,0,0,0,0,0,0,0,0,0,0,0,0
"2022/07/06","ITRC",548009,1,29,1,29,0.172413793103448,0.0349330986557415,0.309894487551155,0,0,0,0,0,0,0,0,0,0,0,0
"2022/07/07","ITRC",548009,1,29,1,29,0.172413793103448,0.0349330986557415,0.309894487551155,0,0,0,0,0,0,0,0,0,0,0,0
"2022/07/08","ITRC",548009,1,29,1,29,0.172413793103448,0.0349330986557415,0.309894487551155,0,0,0,0,0,0,0,0,0,0,0,0
"2022/07/09","ITRC",548009,1,29,1,29,0.172413793103448,0.0349330986557415,0.309894487551155,0,0,0,0,0,0,0,0,0,0,0,0
"2022/07/10","ITRC",548009,1,29,1,29,0.172413793103448,0.0349330986557415,0.309894487551155,0,0,0,0,0,0,0,0,0,0,0,0
"2022/07/11","ITRC",548009,1,29,1,29,0.172413793103448,0.0349330986557415,0.309894487551155,0,0,0,0,0,0,0,0,0,0,0,0
"2022/07/12","ITRC",548009,1,29,1,29,0.172413793103448,0.0349330986557415,0.309894487551155,0,0,0,0,0,0,0,0,0,0,0,0
"2022/07/13","ITRC",548009,1,29,0,0,0.172413793103448,0.0349330986557415,0.309894487551155,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/14","ITRC",548009,1,29,0,0,0.172413793103448,0.0349330986557415,0.309894487551155,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/15","ITRC",548009,2,62,2,62,0.370967741935484,0.250725579419103,0.491209904451865,0,0,0,0.0645161290322581,0.00336499022805337,0.125667267836463,0.00921658986175115,0,0.0330028815464246,0.0645161290322581,0.00336499022805337,0.125667267836463
"2022/07/16","ITRC",548009,2,62,2,62,0.370967741935484,0.250725579419103,0.491209904451865,0,0,0,0.0645161290322581,0.00336499022805337,0.125667267836463,0.00921658986175115,0,0.0330028815464246,0.0645161290322581,0.00336499022805337,0.125667267836463
"2022/07/17","ITRC",548009,2,62,2,62,0.370967741935484,0.250725579419103,0.491209904451865,0,0,0,0.0645161290322581,0.00336499022805337,0.125667267836463,0.00921658986175115,0,0.0330028815464246,0.0645161290322581,0.00336499022805337,0.125667267836463
"2022/07/18","ITRC",548009,2,62,2,62,0.370967741935484,0.250725579419103,0.491209904451865,0,0,0,0.0645161290322581,0.00336499022805337,0.125667267836463,0.00921658986175115,0,0.0330028815464246,0.0645161290322581,0.00336499022805337,0.125667267836463
"2022/07/19","ITRC",548009,2,62,2,62,0.370967741935484,0.250725579419103,0.491209904451865,0,0,0,0.0645161290322581,0.00336499022805337,0.125667267836463,0.00921658986175115,0,0.0330028815464246,0.0645161290322581,0.00336499022805337,0.125667267836463
"2022/07/20","ITRC",548009,2,62,2,62,0.370967741935484,0.250725579419103,0.491209904451865,0,0,0,0.0645161290322581,0.00336499022805337,0.125667267836463,0.00921658986175115,0,0.0330028815464246,0.0645161290322581,0.00336499022805337,0.125667267836463
"2022/07/21","ITRC",548009,2,62,2,62,0.370967741935484,0.250725579419103,0.491209904451865,0,0,0,0.0645161290322581,0.00336499022805337,0.125667267836463,0.00921658986175115,0,0.0330028815464246,0.0645161290322581,0.00336499022805337,0.125667267836463
"2022/07/22","ITRC",548009,2,62,2,62,0.370967741935484,0.250725579419103,0.491209904451865,0,0,0,0.0645161290322581,0.00336499022805337,0.125667267836463,0.00921658986175115,0,0.0330028815464246,0.0645161290322581,0.00336499022805337,0.125667267836463
"2022/07/23","ITRC",548009,2,62,2,62,0.370967741935484,0.250725579419103,0.491209904451865,0,0,0,0.0645161290322581,0.00336499022805337,0.125667267836463,0.00921658986175115,0,0.0330028815464246,0.0645161290322581,0.00336499022805337,0.125667267836463
"2022/07/24","ITRC",548009,2,62,2,62,0.370967741935484,0.250725579419103,0.491209904451865,0,0,0,0.0645161290322581,0.00336499022805337,0.125667267836463,0.00921658986175115,0,0.0330028815464246,0.0645161290322581,0.00336499022805337,0.125667267836463
"2022/07/25","ITRC",548009,3,93,3,93,0.32258064516129,0.227573871465651,0.41758741885693,0,0,0,0.0537634408602151,0.00792287115069804,0.0996040105697321,0.00768049155145929,0,0.0254234848836905,0.0537634408602151,0.00792287115069804,0.0996040105697321
