"date","region","population","sample_size","reach","sample_size_recent","reach_recent","p_infected","p_infected_low","p_infected_high","p_fatalities","p_fatalities_low","p_fatalities_high","p_recent","p_recent_low","p_recent_high","p_daily","p_daily_low","p_daily_high","p_active","p_active_low","p_active_high"
"2022/07/01","ITRM",4342212,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/02","ITRM",4342212,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/03","ITRM",4342212,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/04","ITRM",4342212,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/05","ITRM",4342212,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/06","ITRM",4342212,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/07","ITRM",4342212,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/08","ITRM",4342212,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/09","ITRM",4342212,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/10","ITRM",4342212,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/11","ITRM",4342212,15,426,15,426,0.507042253521127,0.459566680498241,0.554517826544012,0.00492610837438424,0,0.011736384501767,0.0492957746478873,0.0287382484993663,0.0698533007964083,0.00704225352112676,0,0.0149830580110403,0.0375586854460094,0.0195041793580325,0.0556131915339862
"2022/07/12","ITRM",4342212,15,426,15,426,0.507042253521127,0.459566680498241,0.554517826544012,0.00492610837438424,0,0.011736384501767,0.0492957746478873,0.0287382484993663,0.0698533007964083,0.00704225352112676,0,0.0149830580110403,0.0375586854460094,0.0195041793580325,0.0556131915339862
"2022/07/13","ITRM",4342212,15,426,15,426,0.507042253521127,0.459566680498241,0.554517826544012,0.00492610837438424,0,0.011736384501767,0.0492957746478873,0.0287382484993663,0.0698533007964083,0.00704225352112676,0,0.0149830580110403,0.0375586854460094,0.0195041793580325,0.0556131915339862
