"date","region","population","sample_size","reach","sample_size_recent","reach_recent","p_infected","p_infected_low","p_infected_high","p_fatalities","p_fatalities_low","p_fatalities_high","p_recent","p_recent_low","p_recent_high","p_daily","p_daily_low","p_daily_high","p_active","p_active_low","p_active_high"
"2022/07/01","ITSP",219556,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/02","ITSP",219556,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/03","ITSP",219556,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/04","ITSP",219556,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/05","ITSP",219556,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/06","ITSP",219556,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/07","ITSP",219556,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/08","ITSP",219556,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/09","ITSP",219556,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/10","ITSP",219556,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/11","ITSP",219556,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/12","ITSP",219556,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/13","ITSP",219556,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/14","ITSP",219556,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/15","ITSP",219556,2,75,2,75,0.746666666666667,0.648236774366127,0.845096558967206,0.0133333333333333,0,0.0392913828055158,0,0,0,0,0,0,0.0133333333333333,0,0.0392913828055158
"2022/07/16","ITSP",219556,2,75,2,75,0.746666666666667,0.648236774366127,0.845096558967206,0.0133333333333333,0,0.0392913828055158,0,0,0,0,0,0,0.0133333333333333,0,0.0392913828055158
"2022/07/17","ITSP",219556,2,75,2,75,0.746666666666667,0.648236774366127,0.845096558967206,0.0133333333333333,0,0.0392913828055158,0,0,0,0,0,0,0.0133333333333333,0,0.0392913828055158
"2022/07/18","ITSP",219556,2,75,2,75,0.746666666666667,0.648236774366127,0.845096558967206,0.0133333333333333,0,0.0392913828055158,0,0,0,0,0,0,0.0133333333333333,0,0.0392913828055158
"2022/07/19","ITSP",219556,2,75,2,75,0.746666666666667,0.648236774366127,0.845096558967206,0.0133333333333333,0,0.0392913828055158,0,0,0,0,0,0,0.0133333333333333,0,0.0392913828055158
"2022/07/20","ITSP",219556,2,75,2,75,0.746666666666667,0.648236774366127,0.845096558967206,0.0133333333333333,0,0.0392913828055158,0,0,0,0,0,0,0.0133333333333333,0,0.0392913828055158
