"date","region","population","sample_size","reach","sample_size_recent","reach_recent","p_infected","p_infected_low","p_infected_high","p_fatalities","p_fatalities_low","p_fatalities_high","p_recent","p_recent_low","p_recent_high","p_daily","p_daily_low","p_daily_high","p_active","p_active_low","p_active_high"
"2022/07/01","ITSS",491571,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/02","ITSS",491571,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/03","ITSS",491571,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/04","ITSS",491571,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/05","ITSS",491571,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/06","ITSS",491571,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/07","ITSS",491571,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/08","ITSS",491571,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/09","ITSS",491571,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/10","ITSS",491571,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/11","ITSS",491571,1,30,1,30,0.333333333333333,0.164646491749112,0.502020174917555,0,0,0,0,0,0,0,0,0,0,0,0
"2022/07/12","ITSS",491571,1,30,1,30,0.333333333333333,0.164646491749112,0.502020174917555,0,0,0,0,0,0,0,0,0,0,0,0
"2022/07/13","ITSS",491571,1,30,1,30,0.333333333333333,0.164646491749112,0.502020174917555,0,0,0,0,0,0,0,0,0,0,0,0
"2022/07/14","ITSS",491571,1,30,1,30,0.333333333333333,0.164646491749112,0.502020174917555,0,0,0,0,0,0,0,0,0,0,0,0
"2022/07/15","ITSS",491571,1,30,1,30,0.333333333333333,0.164646491749112,0.502020174917555,0,0,0,0,0,0,0,0,0,0,0,0
"2022/07/16","ITSS",491571,1,30,1,30,0.333333333333333,0.164646491749112,0.502020174917555,0,0,0,0,0,0,0,0,0,0,0,0
"2022/07/17","ITSS",491571,1,30,1,30,0.333333333333333,0.164646491749112,0.502020174917555,0,0,0,0,0,0,0,0,0,0,0,0
"2022/07/18","ITSS",491571,1,30,1,30,0.333333333333333,0.164646491749112,0.502020174917555,0,0,0,0,0,0,0,0,0,0,0,0
"2022/07/19","ITSS",491571,1,30,1,30,0.333333333333333,0.164646491749112,0.502020174917555,0,0,0,0,0,0,0,0,0,0,0,0
"2022/07/20","ITSS",491571,1,30,1,30,0.333333333333333,0.164646491749112,0.502020174917555,0,0,0,0,0,0,0,0,0,0,0,0
"2022/07/21","ITSS",491571,2,60,2,60,0.333333333333333,0.21405372375219,0.452612942914477,0,0,0,0,0,0,0,0,0,0,0,0
"2022/07/22","ITSS",491571,2,60,2,60,0.333333333333333,0.21405372375219,0.452612942914477,0,0,0,0,0,0,0,0,0,0,0,0
"2022/07/23","ITSS",491571,2,60,2,60,0.333333333333333,0.21405372375219,0.452612942914477,0,0,0,0,0,0,0,0,0,0,0,0
"2022/07/24","ITSS",491571,2,60,2,60,0.333333333333333,0.21405372375219,0.452612942914477,0,0,0,0,0,0,0,0,0,0,0,0
"2022/07/25","ITSS",491571,4,85,3,55,0.4,0.295853603210131,0.504146396789869,0,0,0,0,0,0,0,0,0,0,0,0
"2022/07/26","ITSS",491571,4,85,3,55,0.4,0.295853603210131,0.504146396789869,0,0,0,0,0,0,0,0,0,0,0,0
"2022/07/27","ITSS",491571,4,85,3,55,0.4,0.295853603210131,0.504146396789869,0,0,0,0,0,0,0,0,0,0,0,0
