"date","region","population","sample_size","reach","p_cases","p_cases_error"
"2020/04/16","FI01",30129,0,0,NA,NA
"2020/04/17","FI01",30129,0,0,NA,NA
"2020/04/18","FI01",30129,0,0,NA,NA
"2020/04/19","FI01",30129,0,0,NA,NA
"2020/04/20","FI01",30129,0,0,NA,NA
"2020/04/21","FI01",30129,0,0,NA,NA
"2020/04/22","FI01",30129,0,0,NA,NA
"2020/04/23","FI01",30129,0,0,NA,NA
"2020/04/24","FI01",30129,0,0,NA,NA
"2020/04/25","FI01",30129,0,0,NA,NA
"2020/04/26","FI01",30129,0,0,NA,NA
"2020/04/27","FI01",30129,0,0,NA,NA
"2020/04/16","FI02",126921,0,0,NA,NA
"2020/04/17","FI02",126921,0,0,NA,NA
"2020/04/18","FI02",126921,0,0,NA,NA
"2020/04/19","FI02",126921,0,0,NA,NA
"2020/04/20","FI02",126921,0,0,NA,NA
"2020/04/21","FI02",126921,0,0,NA,NA
"2020/04/22","FI02",126921,0,0,NA,NA
"2020/04/23","FI02",126921,0,0,NA,NA
"2020/04/24","FI02",126921,0,0,NA,NA
"2020/04/25","FI02",126921,0,0,NA,NA
"2020/04/26","FI02",126921,0,0,NA,NA
"2020/04/27","FI02",126921,0,0,NA,NA
"2020/04/16","FI03",192150,0,0,NA,NA
"2020/04/17","FI03",192150,0,0,NA,NA
"2020/04/18","FI03",192150,0,0,NA,NA
"2020/04/19","FI03",192150,0,0,NA,NA
"2020/04/20","FI03",192150,0,0,NA,NA
"2020/04/21","FI03",192150,0,0,NA,NA
"2020/04/22","FI03",192150,0,0,NA,NA
"2020/04/23","FI03",192150,0,0,NA,NA
"2020/04/24","FI03",192150,0,0,NA,NA
"2020/04/25","FI03",192150,0,0,NA,NA
"2020/04/26","FI03",192150,0,0,NA,NA
"2020/04/27","FI03",192150,0,0,NA,NA
"2020/04/16","FI04",132702,0,0,NA,NA
"2020/04/17","FI04",132702,0,0,NA,NA
"2020/04/18","FI04",132702,0,0,NA,NA
"2020/04/19","FI04",132702,0,0,NA,NA
"2020/04/20","FI04",132702,0,0,NA,NA
"2020/04/21","FI04",132702,0,0,NA,NA
"2020/04/22","FI04",132702,0,0,NA,NA
"2020/04/23","FI04",132702,0,0,NA,NA
"2020/04/24","FI04",132702,0,0,NA,NA
"2020/04/25","FI04",132702,0,0,NA,NA
"2020/04/26","FI04",132702,0,0,NA,NA
"2020/04/27","FI04",132702,0,0,NA,NA
"2020/04/16","FI05",71664,0,0,NA,NA
"2020/04/17","FI05",71664,0,0,NA,NA
"2020/04/18","FI05",71664,0,0,NA,NA
"2020/04/19","FI05",71664,0,0,NA,NA
"2020/04/20","FI05",71664,0,0,NA,NA
"2020/04/21","FI05",71664,0,0,NA,NA
"2020/04/22","FI05",71664,0,0,NA,NA
"2020/04/23","FI05",71664,0,0,NA,NA
"2020/04/24","FI05",71664,0,0,NA,NA
"2020/04/25","FI05",71664,0,0,NA,NA
"2020/04/26","FI05",71664,0,0,NA,NA
"2020/04/27","FI05",71664,0,0,NA,NA
"2020/04/16","FI06",170577,0,0,NA,NA
"2020/04/17","FI06",170577,0,0,NA,NA
"2020/04/18","FI06",170577,0,0,NA,NA
"2020/04/19","FI06",170577,0,0,NA,NA
"2020/04/20","FI06",170577,0,0,NA,NA
"2020/04/21","FI06",170577,0,0,NA,NA
"2020/04/22","FI06",170577,0,0,NA,NA
"2020/04/23","FI06",170577,0,0,NA,NA
"2020/04/24","FI06",170577,0,0,NA,NA
"2020/04/25","FI06",170577,0,0,NA,NA
"2020/04/26","FI06",170577,0,0,NA,NA
"2020/04/27","FI06",170577,0,0,NA,NA
"2020/04/16","FI07",67988,0,0,NA,NA
"2020/04/17","FI07",67988,0,0,NA,NA
"2020/04/18","FI07",67988,0,0,NA,NA
"2020/04/19","FI07",67988,0,0,NA,NA
"2020/04/20","FI07",67988,0,0,NA,NA
"2020/04/21","FI07",67988,0,0,NA,NA
"2020/04/22","FI07",67988,0,0,NA,NA
"2020/04/23","FI07",67988,0,0,NA,NA
"2020/04/24","FI07",67988,0,0,NA,NA
"2020/04/25","FI07",67988,0,0,NA,NA
"2020/04/26","FI07",67988,0,0,NA,NA
"2020/04/27","FI07",67988,0,0,NA,NA
"2020/04/16","FI08",272617,0,0,NA,NA
"2020/04/17","FI08",272617,0,0,NA,NA
"2020/04/18","FI08",272617,0,0,NA,NA
"2020/04/19","FI08",272617,0,0,NA,NA
"2020/04/20","FI08",272617,0,0,NA,NA
"2020/04/21","FI08",272617,0,0,NA,NA
"2020/04/22","FI08",272617,0,0,NA,NA
"2020/04/23","FI08",272617,0,0,NA,NA
"2020/04/24","FI08",272617,0,0,NA,NA
"2020/04/25","FI08",272617,0,0,NA,NA
"2020/04/26","FI08",272617,0,0,NA,NA
"2020/04/27","FI08",272617,0,0,NA,NA
"2020/04/16","FI09",162812,0,0,NA,NA
"2020/04/17","FI09",162812,0,0,NA,NA
"2020/04/18","FI09",162812,0,0,NA,NA
"2020/04/19","FI09",162812,0,0,NA,NA
"2020/04/20","FI09",162812,0,0,NA,NA
"2020/04/21","FI09",162812,0,0,NA,NA
"2020/04/22","FI09",162812,0,0,NA,NA
"2020/04/23","FI09",162812,0,0,NA,NA
"2020/04/24","FI09",162812,0,0,NA,NA
"2020/04/25","FI09",162812,0,0,NA,NA
"2020/04/26","FI09",162812,0,0,NA,NA
"2020/04/27","FI09",162812,0,0,NA,NA
"2020/04/16","FI10",176665,0,0,NA,NA
"2020/04/17","FI10",176665,0,0,NA,NA
"2020/04/18","FI10",176665,0,0,NA,NA
"2020/04/19","FI10",176665,0,0,NA,NA
"2020/04/20","FI10",176665,0,0,NA,NA
"2020/04/21","FI10",176665,0,0,NA,NA
"2020/04/22","FI10",176665,0,0,NA,NA
"2020/04/23","FI10",176665,0,0,NA,NA
"2020/04/24","FI10",176665,0,0,NA,NA
"2020/04/25","FI10",176665,0,0,NA,NA
"2020/04/26","FI10",176665,0,0,NA,NA
"2020/04/27","FI10",176665,0,0,NA,NA
"2020/04/16","FI11",522852,0,0,NA,NA
"2020/04/17","FI11",522852,0,0,NA,NA
"2020/04/18","FI11",522852,0,0,NA,NA
"2020/04/19","FI11",522852,0,0,NA,NA
"2020/04/20","FI11",522852,0,0,NA,NA
"2020/04/21","FI11",522852,0,0,NA,NA
"2020/04/22","FI11",522852,0,0,NA,NA
"2020/04/23","FI11",522852,0,0,NA,NA
"2020/04/24","FI11",522852,0,0,NA,NA
"2020/04/25","FI11",522852,0,0,NA,NA
"2020/04/26","FI11",522852,0,0,NA,NA
"2020/04/27","FI11",522852,0,0,NA,NA
"2020/04/16","FI12",175816,0,0,NA,NA
