"Timestamp","Country","ISO.3166.1.a2","Region","ISO.3166.2","Language","Reach","Cases","Visibility","Recovered","Fatalities","RecentCases","RecentCases14","PositiveTest14Days","PositiveTest07Days","LongCovid","StillSick","Tested","Positive","Hospital","Severe","ICU","Vaccinated","RecentVaccinated","VaccineSideEffects","RefuseVaccine","ContactsDoctors","Surveyfirst","Surveyknown","Surveyforward","Dataset","Cookie","Campaign"
"2020-03-31","Chile","CL","Región del Biobío","CLBI",,9,0,,,,,,,,,,,,,,,,,,,,,,,"CL-g-sheet",,
"2020-04-05","Chile","CL","Región del Biobío","CLBI",,30,0,,,,,,,,,,,,,,,,,,,,,,,"CL-g-sheet",,
"2020-04-05","Chile","CL","","",,50,0,,,,,,,,,,,,,,,,,,,,,,,"CL-g-sheet",,
"2020-04-05","Chile","CL","Región del Biobío","CLBI",,10,0,,,,,,,,,,,,,,,,,,,,,,,"CL-g-sheet",,
"2020-04-06","Chile","CL","Región Metropolitana de Santiago","CLRM",,30,0,,,,,,,,,,,,,,,,,,,,,,,"CL-g-sheet",,
"2020-04-06","Chile","CL","Región Metropolitana de Santiago","CLRM",,10,0,,,,,,,,,,,,,,,,,,,,,,,"CL-g-sheet",,
"2020-04-06","Chile","CL","Región Metropolitana de Santiago","CLRM",,50,0,,,,,,,,,,,,,,,,,,,,,,,"CL-g-sheet",,
"2020-04-07","Chile","CL","Región Metropolitana de Santiago","CLRM",,120,0,,,,,,,,,,,,,,,,,,,,,,,"CL-g-sheet",,
"2020-04-07","Chile","CL","Región Metropolitana de Santiago","CLRM",,13,0,,,,,,,,,,,,,,,,,,,,,,,"CL-g-sheet",,
"2020-04-08","Chile","CL","","",,100,3,,,,,,,,,,,,,,,,,,,,,,,"CL-g-sheet",,
"2020-04-13","Chile","CL","Región del Biobío","CLBI",,100,0,,,,,,,,,,,,,,,,,,,,,,,"CL-g-sheet",,
"2020-04-13","Chile","CL","Región del Biobío","CLBI",,80,0,,,,,,,,,,,,,,,,,,,,,,,"CL-g-sheet",,
"2020-04-13","Chile","CL","Región del Biobío","CLBI",,100,0,,,,,,,,,,,,,,,,,,,,,,,"CL-g-sheet",,
"2020-04-13","Chile","CL","Región del Maule","CLML",,30,0,,,,,,,,,,,,,,,,,,,,,,,"CL-g-sheet",,
"2020-04-13","Chile","CL","Región del Biobío","CLBI",,20,0,,,,,,,,,,,,,,,,,,,,,,,"CL-g-sheet",,
"2020-04-13","Chile","CL","Región del Biobío","CLBI",,20,0,,,,,,,,,,,,,,,,,,,,,,,"CL-g-sheet",,
"2020-04-16","Chile","CL","Región Metropolitana de Santiago","CLRM",,80,0,,,,,,,,,,,,,,,,,,,,,,,"CL-g-sheet",,
"2020-04-18","Chile","CL","Región Metropolitana de Santiago","CLRM",,30,0,,,,,,,,,,,,,,,,,,,,,,,"CL-g-sheet",,
"2020-04-20","Chile","CL","Región de Coquimbo","CLCO",,25,0,,,,,,,,,,,,,,,,,,,,,,,"CL-g-sheet",,
"2020-04-27","Chile","CL","","",,10,0,,,,,,,,,,,,,,,,,,,,,,,"CL-g-sheet",,
"2020-05-05","Chile","CL","","",,50,0,,,,,,,,,,,,,,,,,,,,,,,"CL-g-sheet",,
