ISO2,ISO_3,country_agg,date,first_date,day_count,weight,Finished,B2,B4,E5,E6,pos_RF,count,symptomatic,infected,not_infected,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,stringent_cli,stringent_cli_vaccinated,stringent_cli_unvaccinated,stringent_cli_vac1dose,stringent_cli_vac2doses,classic_cli,classic_cli_vaccinated,classic_cli_unvaccinated,classic_cli_vac1dose,classic_cli_vac2doses,broad_cli,broad_cli_vaccinated,broad_cli_unvaccinated,broad_cli_vac1dose,broad_cli_vac2doses,test_recent,tested_vaccinated,tested_unvaccinated,tested_vac1dose,tested_vac2doses,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,days_aggregated,p_rf,p_rf_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
BM,BMU,Bermuda,2021-09-08,2021-06-11,1,9829757.67054087,45,257,84,382,0,7,100,43,12,80,36,43,17,17,5,706136.486183464,1,0,0,1,3,684157.443704689,84,95,4535.5303030303,7,1,1,0,0,9,3,2,2,1,11,4,2,2,1,21,10,0,0,0,4,2,1,2,0,2,2,1,2,0,5,1,2,0,1,1,1,1,1,2,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2,5,1,3,4,3,3,3,5,3,2,3,0,1,0,0,0,0,0,0,1,0,0,0,62,0.07,0.0500078962992033,0.05,0.042716424707947,0.0718366118322233,0.000161421664924747,0.03,0.0334344809563718,0.0696006419115563,0.000159080888831171,0.0185204362858909,0.00392374063109458
BM,BMU,Bermuda,2021-09-09,2021-06-16,4,9795181.059943,46,234,90,380,0,6,100,43,13,79,36,43,15,19,5,706136.486183464,1,0,0,1,3,684157.443704689,90,96,4583.27272727273,6,1,1,0,0,8,3,2,2,1,10,4,2,2,1,22,11,0,0,0,4,2,1,2,0,2,2,1,2,0,4,1,2,0,1,1,1,1,1,2,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2,4,0,2,3,2,2,2,4,2,1,2,0,1,0,0,0,0,0,0,1,0,0,0,60,0.06,0.046546565661405,0.05,0.042716424707947,0.0720901922957995,0.000161969347072935,0.03,0.0334344809563718,0.0698463294877236,0.000159621358695756,0.0196366232941923,0.00401686452360411
BM,BMU,Bermuda,2021-09-10,2021-06-16,2,9827088.70679185,48,339,91,480,0,6,102,45,13,81,36,44,15,19,5,706136.486183464,1,0,0,1,3,684157.443704689,91,98,4678.75757575758,7,1,2,0,0,8,3,2,2,1,11,4,3,2,1,23,11,0,0,0,4,2,1,2,0,2,2,1,2,0,4,1,2,0,1,1,1,1,1,2,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2,4,0,2,3,2,2,2,4,2,1,2,0,1,0,0,0,0,0,0,1,0,0,0,61,0.0588235294117647,0.0456624358497672,0.0490196078431373,0.0419004514931721,0.0718561221183877,0.000161463808804136,0.0294117647058824,0.032788840416564,0.0696195449250237,0.00015912247753206,0.0194496078342476,0.00395706516884226
BM,BMU,Bermuda,2021-09-11,2021-06-19,3,9704325.63261461,47,337,169,483,0,6,100,44,14,77,37,40,14,21,5,706136.486183464,1,0,0,1,3,684157.443704689,169,96,4583.27272727273,7,1,2,0,0,8,3,2,2,1,11,4,3,2,1,23,11,0,0,0,4,2,1,2,0,2,2,1,2,0,4,1,2,0,1,1,1,1,1,2,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2,4,0,2,3,2,2,2,4,2,1,2,0,1,0,0,0,0,0,0,1,0,0,0,59,0.06,0.046546565661405,0.05,0.042716424707947,0.0727651269048782,0.000163426294819424,0.03,0.0334344809563718,0.0705002562368013,0.000161059147285824,0.0368732148524278,0.00545578783575644
BM,BMU,Bermuda,2021-09-12,2021-06-21,1,9700866.0612161,48,337,168,486,0,6,100,44,14,76,38,39,14,22,5,706136.486183464,1,0,0,1,3,684157.443704689,168,95,4535.5303030303,7,1,2,0,0,8,3,2,2,1,11,4,3,2,1,24,12,0,0,0,4,2,1,2,0,2,2,1,2,0,4,1,2,0,1,1,1,1,1,2,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2,4,0,2,3,2,2,2,4,2,1,2,0,1,0,0,0,0,0,0,1,0,0,0,59,0.06,0.046546565661405,0.05,0.042716424707947,0.0727910767685563,0.000163482289043118,0.03,0.0334344809563718,0.0705253983909683,0.000161114405958872,0.0370408725717817,0.00549640322744735
BM,BMU,Bermuda,2021-09-13,2021-06-22,1,9707897.08815806,49,355,168,487,0,6,100,44,14,76,39,39,14,23,5,706136.486183464,1,0,0,1,3,684157.443704689,168,95,4535.5303030303,7,1,2,0,0,8,3,2,2,1,11,4,3,2,1,25,13,0,0,0,4,2,1,2,0,2,2,1,2,0,4,1,2,0,1,1,1,1,1,2,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2,4,0,2,3,2,2,2,4,2,1,2,0,1,0,0,0,0,0,0,1,0,0,0,59,0.06,0.046546565661405,0.05,0.042716424707947,0.072738357212792,0.000163368529839643,0.03,0.0334344809563718,0.0704743197720175,0.000161002141178608,0.0370408725717817,0.00549640322744735
BM,BMU,Bermuda,2021-09-14,2021-06-25,2,5942989.73655427,50,355,168,495,0,6,100,44,14,77,41,38,15,24,5,706136.486183464,1,0,0,1,3,684157.443704689,168,95,4535.5303030303,7,1,2,0,0,8,3,2,2,1,11,4,3,2,1,26,14,0,0,0,4,2,1,2,0,2,2,1,2,0,4,1,2,0,1,1,1,1,1,2,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2,4,0,2,3,2,2,2,4,2,1,2,0,1,0,0,0,0,0,0,1,0,0,0,58,0.06,0.046546565661405,0.05,0.042716424707947,0.118818392338816,0.000260147794744099,0.03,0.0334344809563718,0.115120078282579,0.000256603933531975,0.0370408725717817,0.00549640322744735
BM,BMU,Bermuda,2021-09-15,2021-06-26,2,5939674.48220262,51,357,168,496,0,6,101,45,16,76,42,37,16,24,6,715832.420938008,2,0,1,1,4,693853.378459233,168,96,4583.27272727273,7,1,2,0,0,9,4,2,3,1,11,4,3,2,1,25,14,0,0,0,4,2,1,2,0,2,2,1,2,0,4,1,2,0,1,1,1,1,1,2,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2,4,0,2,3,2,2,2,4,2,1,2,0,1,0,0,0,0,0,0,1,0,0,0,58,0.0594059405940594,0.0461002688546413,0.0594059405940594,0.0461002688546413,0.12051711303084,0.000261821209779361,0.0396039603960396,0.0380348662281565,0.116816734745021,0.000258312079568779,0.036655030149159,0.00544023860832621
BM,BMU,Bermuda,2021-09-18,2021-06-27,1,5902732.91527578,50,359,268,509,0,6,100,45,17,74,42,36,15,25,6,715832.420938008,2,0,1,1,4,693853.378459233,268,95,4535.5303030303,7,1,2,0,0,9,4,2,3,1,12,5,3,2,2,26,15,0,0,0,4,2,1,2,0,2,2,1,2,0,4,1,2,0,1,1,1,1,1,2,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2,4,0,2,3,2,2,2,4,2,1,2,0,1,0,0,0,0,0,0,1,0,0,0,58,0.06,0.046546565661405,0.06,0.046546565661405,0.121271355355668,0.00026334679188841,0.04,0.0384072934108425,0.117547818683037,0.000259821091125772,0.0590890110073661,0.0068621733596939
BM,BMU,Bermuda,2021-09-20,2021-06-30,3,5810869.86945276,51,352,266,511,0,4,100,44,16,75,43,36,15,26,5,626528.655810448,2,0,1,1,3,604549.613331673,266,95,4535.5303030303,6,1,2,0,0,8,4,2,3,1,11,5,3,2,2,24,15,0,0,0,2,1,1,1,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,1,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,57,0.04,0.0384072934108425,0.05,0.042716424707947,0.107820114696434,0.000252175926236798,0.03,0.0334344809563718,0.104037713270734,0.000248237723498437,0.0586480482386544,0.00683812208290372
