ISO2,ISO_3,country_agg,date,first_date,day_count,weight,Finished,B2,B4,E5,E6,pos_RF,count,symptomatic,infected,not_infected,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,stringent_cli,stringent_cli_vaccinated,stringent_cli_unvaccinated,stringent_cli_vac1dose,stringent_cli_vac2doses,classic_cli,classic_cli_vaccinated,classic_cli_unvaccinated,classic_cli_vac1dose,classic_cli_vac2doses,broad_cli,broad_cli_vaccinated,broad_cli_unvaccinated,broad_cli_vac1dose,broad_cli_vac2doses,test_recent,tested_vaccinated,tested_unvaccinated,tested_vac1dose,tested_vac2doses,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,days_aggregated,p_rf,p_rf_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
LY,LBY,Libya,2021-07-01,2021-06-30,84,6844895.2742002,136,530,221,628,0,18,194,97,52,124,39,142,36,1,4,81467.3952978078,0,3,0,0,3,61231.3876804356,224,188,10764.6986545291,7,0,5,0,0,8,1,7,1,0,12,2,8,1,0,26,9,0,0,0,8,1,6,1,0,5,1,14,1,0,15,1,3,1,4,2,3,1,0,1,2,5,0,0,1,0,1,0,1,0,0,0,0,1,0,5,3,4,10,6,9,3,2,1,10,8,2,0,1,0,1,0,1,0,0,0,0,1,0,2,0.0927835051546392,0.0408261176338316,0.0206185567010309,0.0199964219463454,0.0119019199029787,8.12406194938644e-05,0.0154639175257732,0.0173629217142545,0.00894555507828282,7.05370172390903e-05,0.0208087571411723,0.00269652209901913
LY,LBY,Libya,2021-07-02,2021-07-02,114,2910555.09491742,84,333,204,326,0,9,114,50,32,74,27,81,26,0,7,179342.058457844,0,6,0,0,4,86958.6865581006,204,109,6241.23485821103,6,0,5,0,0,4,0,3,0,0,7,0,6,0,0,22,7,0,0,0,4,0,4,0,0,3,0,8,0,0,8,3,2,1,3,2,2,2,3,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,7,5,5,4,3,4,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0789473684210526,0.0495001731711798,0.0614035087719298,0.0440688505430878,0.0616178194912103,0.00027625059212145,0.0350877192982456,0.0337766950017001,0.0298770109900867,0.00019558797497287,0.0326858393626408,0.00441139982945202
LY,LBY,Libya,2021-07-03,2021-07-03,122,3356865.78747387,86,304,166,368,0,10,122,67,25,88,31,81,28,2,4,155836.154292559,2,2,1,0,4,155836.154292559,166,116,6642.04810598605,3,1,2,1,0,8,3,4,2,0,6,2,3,2,0,17,5,0,0,0,5,1,4,1,0,4,3,6,2,0,9,1,2,0,2,2,3,1,2,0,2,1,1,1,1,0,1,1,1,1,0,0,1,0,1,3,6,1,6,5,4,4,5,1,4,2,3,2,3,1,3,2,2,3,2,0,1,0,2,1,0.0819672131147541,0.0486762772783279,0.0327868852459016,0.0315994369537229,0.0464231113659832,0.00022507439044219,0.0327868852459016,0.0315994369537229,0.0464231113659832,0.00022507439044219,0.0249922911353796,0.00375408535748839
LY,LBY,Libya,2021-07-04,2021-07-04,145,3611529.18644824,111,846,174,476,0,6,145,79,34,99,33,105,30,1,4,120697.395229806,0,4,0,0,4,120697.395229806,175,144,8245.30109708613,3,0,3,0,0,10,0,10,0,0,11,1,10,1,0,17,2,0,0,0,2,0,2,0,0,2,0,5,0,0,6,1,2,1,2,1,2,2,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,3,3,3,2,1,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0413793103448276,0.0324174696549222,0.0275862068965517,0.0266584957303103,0.0334200248699929,0.000185363750347078,0.0275862068965517,0.0266584957303103,0.0334200248699929,0.000185363750347078,0.0212242097577061,0.00311101571641054
LY,LBY,Libya,2021-07-05,2021-07-05,127,3188219.40695122,91,339,114,434,0,12,127,72,29,86,26,92,25,0,3,87537.3918039792,1,1,1,0,2,35371.8533312348,114,120,6871.08424757177,6,2,4,2,0,6,1,4,1,0,7,2,4,2,0,16,4,0,0,0,4,1,3,1,0,2,2,10,2,0,10,1,1,1,2,2,1,2,1,0,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,3,1,6,4,3,4,3,2,8,3,1,1,1,1,1,1,1,1,1,0,2,1,1,1,0.0944881889763779,0.050872379620678,0.0236220472440945,0.0264127718210884,0.0274565143205398,0.000179370577280889,0.015748031496063,0.0216527226936702,0.011094548027063,0.000114975732040148,0.0165912679705954,0.00302024569013909
LY,LBY,Libya,2021-07-06,2021-07-06,157,3149120.7288681,115,401,187,565,0,9,157,77,39,106,30,124,27,3,6,128961.732565193,2,4,1,1,4,81219.9667300633,187,156,8932.4095218433,3,1,2,1,0,9,2,7,1,1,9,3,6,2,1,23,7,0,0,0,6,0,6,0,0,5,2,7,2,0,8,1,3,0,4,2,3,3,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,7,4,6,6,2,1,3,6,2,1,1,0,2,1,2,2,0,0,1,2,1,1,0.0573248407643312,0.0363622480279276,0.0382165605095541,0.0299890502035254,0.0409516635494461,0.000218881702521735,0.0254777070063694,0.0246475821893877,0.0257913156474177,0.000175071794103318,0.0209350007456231,0.00296897151599172
LY,LBY,Libya,2021-07-07,2021-07-07,135,2962479.74596894,90,428,157,450,0,14,135,77,32,92,26,98,26,0,4,86605.1283656442,0,3,0,0,3,73067.7909896135,158,130,7443.67460153609,9,2,6,2,0,13,2,9,2,0,15,4,10,4,0,15,7,0,0,0,7,2,5,2,0,7,2,11,2,0,14,1,4,2,6,3,7,2,2,0,4,4,2,0,1,0,1,0,2,0,0,0,2,1,0,3,8,3,13,8,13,7,3,3,9,8,3,0,1,0,1,0,2,0,0,0,2,1,0,1,0.103703703703704,0.051428533596421,0.0296296296296296,0.0286030985058798,0.0292339984715467,0.000191832322603728,0.0222222222222222,0.0248653760268881,0.0246644018711139,0.000176617091201159,0.0212260756223002,0.00327439033758506
LY,LBY,Libya,2021-07-08,2021-07-08,183,3329026.94529416,140,576,193,677,0,24,183,98,45,122,34,136,34,0,8,78285.288988627,1,5,1,0,7,68207.8060014355,194,177,10134.8492651684,13,1,11,1,0,14,2,9,2,0,15,1,12,1,0,26,8,0,0,0,6,1,5,1,0,3,3,18,3,0,21,2,1,2,3,2,3,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,4,18,11,12,9,8,3,15,12,6,1,1,0,0,1,0,0,0,0,1,0,1,1,0.131147540983607,0.0489075198021469,0.0437158469945355,0.0296234389785737,0.0235159673607597,0.000162780895483621,0.0382513661202186,0.027789249009054,0.0204888116324359,0.00015217822745475,0.0191418732458847,0.00266768630637185
LY,LBY,Libya,2021-07-09,2021-07-09,223,3427164.56773067,170,644,444,698,0,27,223,128,47,160,48,165,45,3,10,168861.633266162,0,10,0,0,8,128741.186617814,444,217,12425.2106810256,17,0,16,0,0,20,1,19,1,0,25,2,22,2,0,27,10,0,0,0,9,2,7,2,0,6,5,21,5,0,24,4,3,2,6,4,4,5,3,3,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,9,15,6,20,15,16,12,9,6,20,16,5,0,0,0,0,0,0,0,0,0,3,0,0,1,0.121076233183857,0.0428154698445474,0.0448430493273543,0.0271631791633453,0.0492715275058925,0.000229143147810037,0.0358744394618834,0.0244092828479027,0.0375649269457351,0.00020130641111575,0.0357338005284713,0.0032638807777704
LY,LBY,Libya,2021-07-10,2021-07-10,220,3153364.69380742,154,692,354,707,0,33,220,135,52,157,53,157,50,3,7,117372.365749759,1,6,1,0,6,72523.0217521592,354,213,12196.1745394399,17,1,16,1,0,17,1,16,1,0,22,1,21,1,0,41,13,0,0,0,15,2,13,2,0,12,4,28,4,0,30,4,6,2,8,5,6,6,2,3,5,8,3,0,0,0,0,0,0,1,0,0,0,1,0,9,14,6,22,14,16,15,7,6,20,20,5,1,1,1,2,1,2,2,1,0,1,2,1,1,0.15,0.0471836836030934,0.0318181818181818,0.0231927844375701,0.0372213102976178,0.000208939260776438,0.0272727272727273,0.0215226915482508,0.022998615382033,0.000165447201437402,0.0290254947447036,0.00297940817134513
