ISO2,ISO_3,country_agg,date,first_date,day_count,weight,Finished,B2,B4,E5,E6,pos_RF,count,symptomatic,infected,not_infected,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,stringent_cli,stringent_cli_vaccinated,stringent_cli_unvaccinated,stringent_cli_vac1dose,stringent_cli_vac2doses,classic_cli,classic_cli_vaccinated,classic_cli_unvaccinated,classic_cli_vac1dose,classic_cli_vac2doses,broad_cli,broad_cli_vaccinated,broad_cli_unvaccinated,broad_cli_vac1dose,broad_cli_vac2doses,test_recent,tested_vaccinated,tested_unvaccinated,tested_vac1dose,tested_vac2doses,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,days_aggregated,p_rf,p_rf_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
NO,NOR,Norway,2021-07-01,2021-07-01,642,3632420.1157831,572,2262.5,132,1485,0,1,642,216,19,602,553,85,223,320,4,39182.4668511901,3,1,1,2,2,32727.4654544997,132,637,11315.1705761728,11,8,3,3,5,28,21,7,13,7,29,22,7,13,8,35,27,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0.00155763239875389,0.003050524825487,0.00623052959501558,0.00608675587971404,0.0107868764080839,0.000106228938325311,0.00311526479750779,0.00431072713948458,0.00900982386709531,9.71723890171443e-05,0.0116657543173024,0.00197845361766175
NO,NOR,Norway,2021-07-02,2021-07-02,682,3707209.36683756,610,2890,85,1639,0,3,682,266,19,637,576,91,207,362,6,48839.1824080142,3,2,2,1,2,34525.1807385671,85,667,11848.0671496189,9,5,4,1,4,35,22,11,8,13,35,21,11,7,13,40,27,0,0,0,3,1,2,1,0,3,1,2,1,0,3,0,2,1,2,2,3,1,1,1,2,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,2,1,2,2,3,1,1,1,2,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.00439882697947214,0.0049666898803546,0.00879765395894428,0.00700842616283068,0.0131741095727961,0.000116066112193817,0.00293255131964809,0.00405827042608444,0.00931298378974989,9.77771092345841e-05,0.00717416595691173,0.00151966052261178
NO,NOR,Norway,2021-07-03,2021-07-03,677,3794138.5992116,597,2207,59,1618,0,2,677,260,12,642,573,93,217,347,2,10171.5553791452,1,1,0,1,1,3457.01120650046,59,666,11830.303930504,3,2,1,0,2,21,14,6,4,10,21,12,6,5,7,49,38,0,0,0,2,1,1,1,0,2,1,1,1,0,2,0,2,0,2,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,2,0,2,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0.00295420974889217,0.00408819847831155,0.00295420974889217,0.00408819847831155,0.00268086025672831,5.20290217460043e-05,0.00147710487444609,0.00289293340240261,0.000911145208880564,3.03589921810506e-05,0.00498719224346135,0.00126938256851789
NO,NOR,Norway,2021-07-04,2021-07-04,753,3767846.47838438,659,2358,67,1727,0,0,753,256,17,707,639,107,239,390,4,18508.8817966443,2,2,0,2,3,15478.4373106664,67,743,13198.0718023491,5,1,4,0,1,26,18,6,10,8,30,20,8,11,9,38,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.00531208499335989,0.00519190253688806,0.00491232376447056,7.05952786436198e-05,0.00398406374501992,0.00449932003812604,0.00410803290406445,6.45839440009961e-05,0.00507649912831016,0.00121246678547201
NO,NOR,Norway,2021-07-05,2021-07-05,667,3729691.33043105,583,2123,62,1704,0,1,667,222,19,615,561,94,216,339,3,14532.4500849518,2,1,2,0,3,14532.4500849518,62,657,11670.4349584702,6,4,1,1,3,18,14,4,7,7,19,14,4,7,7,47,35,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.00149925037481259,0.00293627315602488,0.00449775112443778,0.00507813225182077,0.00389642165998554,6.32261693236102e-05,0.00449775112443778,0.00507813225182077,0.00389642165998554,6.32261693236102e-05,0.00531256977316013,0.00131886459008963
NO,NOR,Norway,2021-07-06,2021-07-06,712,3793030.4519619,631,2748,29,1603.2,0,2,712,266,24,660,594,109,232,357,5,34790.4713662216,2,3,0,2,3,28372.9498578178,29,704,12505.3062568691,6,5,1,2,3,34,23,9,10,13,39,30,7,14,16,41,31,0,0,0,2,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00280898876404494,0.00388751674542446,0.00702247191011236,0.00613370393844897,0.00917220987462061,9.59380766437201e-05,0.00421348314606742,0.00475786204580003,0.00748028528037319,8.67128734509427e-05,0.00231901557661336,0.000843040823011144
NO,NOR,Norway,2021-07-07,2021-07-07,702,3912683.48194446,627,2613,59,1743,0,3,702,247,16,668,607,84,216,384,0,0,0,0,0,0,0,0,59,688,12221.0947510312,3,3,0,0,3,20,16,3,5,11,23,18,4,5,13,45,35,0,0,0,3,1,2,1,0,2,1,2,1,0,2,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.00427350427350427,0.00482549242333523,0,0,0,0,0,0,0,0,0.00482771807288556,0.00122889031428088
NO,NOR,Norway,2021-07-08,2021-07-08,697,3812848.43171991,630,2712,47,1727,0,0,697,259,13,661,604,87,240,356,3,11218.8574704577,3,0,3,0,1,3275.5341860754,47,692,12292.1476274907,9,6,2,3,3,27,24,3,11,13,30,26,3,10,16,48,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.00430416068866571,0.00486003376426423,0.00294238222981161,5.43667025217585e-05,0.00143472022955524,0.00280998203713758,0.000859077995030047,2.94071536759571e-05,0.00382357920066688,0.00109103173079693
NO,NOR,Norway,2021-07-09,2021-07-09,648,3696881.88286931,580,2659,37,1572,0,2,648,215,19,610,548,89,207,331,3,24517.2911305354,2,1,0,2,1,4223.37888893623,37,641,11386.2234526322,7,4,3,1,3,25,16,8,5,11,30,19,10,7,12,47,36,0,0,0,2,1,1,1,0,2,1,1,1,0,2,0,1,0,1,1,1,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.00308641975308642,0.00427087478723972,0.00462962962962963,0.00522668186986231,0.00663188381650606,8.27377804957619e-05,0.00154320987654321,0.0030223010536175,0.00114241650741037,3.44345430398482e-05,0.00324954100487519,0.00104535180315762
NO,NOR,Norway,2021-07-10,2021-07-10,637,3772127.20161226,576,2248,66,1504,0,0,637,235,11,608,549,77,196,350,5,28810.5662608543,4,1,0,4,3,19103.4062715827,66,629,11173.0648232538,4,3,0,1,2,27,20,6,8,12,26,20,6,9,11,44,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.00784929356357928,0.00685302764608309,0.007637750457763,8.78562730774168e-05,0.00470957613814757,0.00531672501449395,0.00506435898116524,7.16332510547014e-05,0.00590706319564515,0.00142089254088054
