ISO2,ISO_3,country_agg,date,first_date,day_count,weight,Finished,B2,B4,E5,E6,pos_RF,count,symptomatic,infected,not_infected,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,stringent_cli,stringent_cli_vaccinated,stringent_cli_unvaccinated,stringent_cli_vac1dose,stringent_cli_vac2doses,classic_cli,classic_cli_vaccinated,classic_cli_unvaccinated,classic_cli_vac1dose,classic_cli_vac2doses,broad_cli,broad_cli_vaccinated,broad_cli_unvaccinated,broad_cli_vac1dose,broad_cli_vac2doses,test_recent,tested_vaccinated,tested_unvaccinated,tested_vac1dose,tested_vac2doses,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,days_aggregated,p_rf,p_rf_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
TR,TUR,Turkey,2021-07-01,2021-07-01,1012,48067863.018853,796,2892.9,337,2423,0,19,1012,397,141,828,721,265,386,311,12,708879.229369578,5,6,3,1,9,617396.039430037,339,991,34085.4801320204,14,5,9,4,1,36,18,17,11,6,39,21,17,13,7,79,53,0,0,0,7,3,4,3,0,4,6,13,5,1,15,2,3,2,3,4,3,4,3,1,3,3,3,0,0,0,1,1,1,1,0,0,1,1,0,5,12,6,11,12,9,11,6,4,13,10,5,0,2,1,4,3,3,3,1,1,4,4,0,1,0.0187747035573123,0.00836235782366795,0.0118577075098814,0.00666911099165579,0.0147474671193838,3.40763587574339e-05,0.00889328063241107,0.00578427648089723,0.0128442581104112,3.18323010705323e-05,0.00994558382886144,0.0010534357600238
TR,TUR,Turkey,2021-07-02,2021-07-02,1013,50861184.4667568,783,3551.5,286,2269,0,19,1013,426,141,811,720,245,383,320,9,466592.529718398,4,2,4,0,5,273388.661484565,286,985,33879.1099193139,13,8,5,4,4,37,28,7,19,8,61,45,11,31,13,89,64,0,0,0,6,4,2,4,0,2,13,6,9,3,15,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,0,4,4,5,5,8,6,5,1,3,12,7,3,2,1,3,3,6,4,3,1,1,8,5,2,1,0.018756169792695,0.00835418167879079,0.00888450148075025,0.00577859202801799,0.00917384316960542,2.62016863329255e-05,0.00493583415597236,0.00431567956436802,0.00537519258253321,2.00946994025421e-05,0.00844178022035213,0.000974222656315843
TR,TUR,Turkey,2021-07-03,2021-07-03,1116,48266677.6928611,897,3124,345,2682,0,26,1116,448,172,903,820,267,397,404,14,470340.455908669,6,6,4,2,10,394562.747230283,347,1088,37421.7985707752,17,12,4,8,4,37,20,13,15,4,50,34,13,22,11,87,65,0,0,0,14,9,5,7,2,11,17,7,10,7,23,3,5,2,7,4,6,4,6,2,6,6,4,1,2,1,5,2,4,3,4,1,4,4,3,5,8,5,14,10,13,7,11,5,14,13,9,1,3,3,8,6,10,5,7,3,9,8,5,1,0.0232974910394265,0.00885017222277912,0.0125448028673835,0.00652990125921197,0.00974462047919728,2.771280320495e-05,0.00896057347670251,0.00552878068324858,0.00817464068567207,2.54024922890446e-05,0.00927267029519506,0.000971102882729391
TR,TUR,Turkey,2021-07-04,2021-07-04,1239,50682502.4965768,988,3261,415,2883,0,31,1239,499,197,980,921,284,472,419,13,724636.073984008,5,7,3,2,8,358251.254021377,415,1213,41721.1780021602,20,13,6,7,5,49,32,17,18,14,68,46,20,22,23,78,53,0,0,0,13,6,6,2,3,5,14,15,7,6,23,1,1,2,3,4,3,0,2,2,2,3,2,0,0,0,1,2,0,0,0,0,0,1,1,6,10,9,15,15,15,6,4,5,18,16,8,3,5,3,8,8,6,2,1,1,8,7,3,1,0.0250201775625504,0.00869671915457211,0.0104923325262308,0.00567359123122224,0.0142975590842806,3.26830765968664e-05,0.00645682001614205,0.00445979761994958,0.00706853916784346,2.306447300386e-05,0.00994698663538485,0.000952236451213766
TR,TUR,Turkey,2021-07-05,2021-07-05,1102,48673578.495928,822,2792.4,354.2,2343,0,25,1102,420,172,878,798,263,409,370,13,519639.232655928,6,3,4,2,8,354446.200498345,357.2,1074,36940.2680744601,14,9,4,4,4,42,22,14,17,4,52,32,16,22,9,81,58,0,0,0,13,7,6,3,4,8,13,11,7,5,20,1,3,3,4,4,3,3,2,3,3,3,3,0,1,1,2,2,1,1,1,1,1,2,1,4,11,8,14,12,13,10,4,8,12,11,7,1,4,4,7,6,7,4,2,3,7,6,3,1,0.0226860254083485,0.00879130920596246,0.0117967332123412,0.00637472295747392,0.0106760022318762,2.88718792302116e-05,0.00725952813067151,0.00501221109760021,0.00728210687299265,2.38859710555718e-05,0.00966966453194103,0.000997915606283651
TR,TUR,Turkey,2021-07-06,2021-07-06,1081,46926983.7704018,840,3185.2,307,2308,0,21,1081,417,173,858,814,235,410,386,6,260802.953238963,4,2,3,1,3,80439.3579621994,308,1059,36424.3425426939,12,5,5,4,1,40,26,11,18,7,46,28,15,18,9,90,71,0,0,0,6,4,2,4,0,5,12,6,11,1,20,0,2,0,2,2,2,0,1,0,2,2,1,0,2,0,2,2,1,0,1,0,1,2,1,4,9,7,13,10,11,5,4,3,14,8,7,3,7,4,8,6,6,3,2,2,7,5,6,1,0.0194264569842738,0.00822758030853951,0.00555041628122109,0.0044288340498791,0.00555763299245879,2.1270196982996e-05,0.00277520814061055,0.00313602530117013,0.00171413867884121,1.1835516305386e-05,0.00845588357947671,0.000940346145442661
TR,TUR,Turkey,2021-07-07,2021-07-07,1104,48894848.7867157,867,2286,280,2515,0,26,1104,436,198,841,814,243,376,416,8,156109.227847603,4,3,1,2,4,81069.09541661,281,1064,36596.3177199493,16,4,10,0,3,47,32,10,16,15,62,41,15,19,21,75,54,0,0,0,13,5,8,1,4,9,10,13,2,8,21,3,4,0,4,7,3,3,1,1,3,2,4,0,2,0,1,4,1,1,0,0,0,0,1,6,10,5,12,14,12,10,5,5,14,10,8,1,2,2,4,6,4,3,1,1,4,3,3,1,0.0235507246376812,0.00894520989107357,0.0072463768115942,0.00500316414438532,0.00319275407780822,1.58126575118473e-05,0.0036231884057971,0.00354422120132455,0.00165802937176964,1.14038714190587e-05,0.00767836813939404,0.00089431412669248
TR,TUR,Turkey,2021-07-08,2021-07-08,1118,52146991.944189,896,2444,558,2523,0,31,1118,409,185,886,846,236,428,406,15,1200846.91392919,7,7,3,3,7,510953.59793055,560,1097,37731.3538898349,18,11,6,7,4,44,30,13,16,12,60,42,14,25,15,98,67,0,0,0,16,10,6,7,2,11,19,11,11,7,26,2,6,3,5,5,7,3,4,3,5,6,4,1,4,1,3,2,5,0,2,2,3,4,2,7,14,11,13,16,15,9,8,6,15,15,8,2,9,5,8,8,9,2,3,2,10,10,3,1,0.0277280858676208,0.00962456266800999,0.0134168157423971,0.00674401878696774,0.0230281147417748,4.07102421486475e-05,0.00626118067978533,0.00462371902759739,0.00979833311339233,2.67344581803776e-05,0.0148417679798887,0.00122009236902554
TR,TUR,Turkey,2021-07-09,2021-07-09,1050,48788884.3806893,814,2330.3,323,2237,0,21,1050,382,157,837,790,222,359,403,12,591246.270376396,8,3,4,4,9,522571.567466975,323,1019,35048.5411246506,14,6,4,4,2,44,30,11,16,12,52,37,12,20,15,81,66,0,0,0,8,6,2,4,1,6,10,7,4,5,19,1,3,1,3,4,5,3,3,1,3,3,1,1,2,1,2,3,4,2,3,0,2,1,1,6,9,6,12,13,13,9,7,5,14,11,7,3,4,2,5,6,7,5,3,1,5,4,3,1,0.02,0.00846801224134824,0.0114285714285714,0.00642914827817989,0.0121184625941234,3.07018004809404e-05,0.00857142857142857,0.0055758458904731,0.0107108734725201,2.88842908593167e-05,0.0092157901480477,0.00100038908607201
TR,TUR,Turkey,2021-07-10,2021-07-10,1083,48443261.5322535,855,3012,335,2528.3,0,22,1083,411,166,862,809,238,346,442,11,777306.201773748,7,2,3,4,7,508619.318524233,337,1052,36183.5772945363,14,8,5,7,1,36,24,8,15,9,45,32,9,15,17,87,67,0,0,0,8,5,3,4,1,3,12,8,8,4,17,0,3,2,2,2,1,2,1,1,2,2,1,0,2,1,1,2,1,2,1,1,2,2,1,4,9,10,13,11,8,7,7,2,14,11,6,3,4,4,5,6,5,4,3,2,8,6,4,1,0.0203139427516159,0.00840184061186271,0.0101569713758079,0.00597171594175102,0.0160457033070785,3.53832927389156e-05,0.00646352723915051,0.00477266071468838,0.0104992790005602,2.87024652095606e-05,0.00931361753584511,0.000989736614494647
