ISO2,ISO_3,country_agg,date,first_date,day_count,weight,Finished,B2,B4,E5,E6,pos_RF,count,symptomatic,infected,not_infected,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,stringent_cli,stringent_cli_vaccinated,stringent_cli_unvaccinated,stringent_cli_vac1dose,stringent_cli_vac2doses,classic_cli,classic_cli_vaccinated,classic_cli_unvaccinated,classic_cli_vac1dose,classic_cli_vac2doses,broad_cli,broad_cli_vaccinated,broad_cli_unvaccinated,broad_cli_vac1dose,broad_cli_vac2doses,test_recent,tested_vaccinated,tested_unvaccinated,tested_vac1dose,tested_vac2doses,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,days_aggregated,p_rf,p_rf_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
AZ,AZE,Azerbaijan,2021-07-01,2021-06-30,62,4897829.04955019,90,253.3,35,222,0,1,132,62,36,85,61,61,18,41,0,0,0,0,0,0,0,0,35,127,3899.68137149525,3,1,2,0,1,3,0,3,0,0,4,1,3,0,1,16,11,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.00757575757575758,0.014791861850129,0,0,0,0,0,0,0,0,0.00897509223595363,0.0029600242856184
AZ,AZE,Azerbaijan,2021-07-02,2021-07-01,42,4117059.85907186,71,247,28,154.5,0,0,104,47,24,71,57,42,17,37,0,0,0,0,0,0,0,0,28,102,3132.02755820878,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.00893989579581264,0.00329648822535135
AZ,AZE,Azerbaijan,2021-07-03,2021-07-02,64,3554480.3021829,73,285,5,152.5,0,4,106,45,27,74,62,37,16,42,0,0,0,0,0,0,0,0,5,105,3224.14601580316,0,0,0,0,0,3,1,0,0,1,3,1,0,0,1,17,10,0,0,0,3,1,2,0,1,2,2,2,0,2,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0.0377358490566038,0.0362759984499167,0,0,0,0,0,0,0,0,0.00155079825029403,0.00135825520582212
AZ,AZE,Azerbaijan,2021-07-04,2021-07-03,64,3588941.58661016,97,376,39,314,0,5,128,54,32,91,74,47,22,49,3,99011.8376767876,1,2,1,0,2,65422.1821947927,39,126,3868.97521896379,1,0,1,0,0,4,0,2,0,0,5,0,3,0,0,24,18,0,0,0,3,1,2,0,1,2,2,3,0,2,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,1,3,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0.0390625,0.0335637667591062,0.0234375,0.0262088985896068,0.0275880326517954,0.000169453447640949,0.015625,0.0214849034782183,0.0182288233497234,0.000138404226687758,0.0100801886269112,0.00314763564260823
AZ,AZE,Azerbaijan,2021-07-05,2021-07-04,61,4374052.49292383,94,518,40,333,0,1,125,51,29,92,66,54,21,43,3,99011.8376767876,1,2,1,0,2,65422.1821947927,40,122,3746.15060883796,1,0,1,0,0,3,0,3,0,0,5,1,4,0,1,20,17,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.008,0.0156168670868465,0.024,0.0268301817237139,0.0226361795696245,0.000139391339061596,0.016,0.0219963501832478,0.0149568809017793,0.000113750740946785,0.0106776272971064,0.00329125679149184
AZ,AZE,Azerbaijan,2021-07-06,2021-07-05,66,5334718.21976453,98,460,11,291,0,1,127,52,28,95,63,58,15,47,3,105547.696534057,1,1,1,0,0,0,11,122,3746.15060883796,2,1,1,1,0,3,2,1,2,0,5,3,2,2,1,18,12,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,2,0.0078740157480315,0.0153719081972501,0.0236220472440945,0.0264127718210884,0.0197850555898181,0.000118173921033119,0,0,0,0,0.00293634750670427,0.00173268909568703
AZ,AZE,Azerbaijan,2021-07-07,2021-07-06,63,5742778.27476356,98,502,138,262,0,2,129,53,26,98,72,52,17,53,5,261328.577659589,2,2,1,1,2,155780.881125532,138,124,3807.56291390087,3,1,2,1,0,7,4,3,2,2,6,3,3,2,1,20,13,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,1,2,1,0,2,1,0,0,0,0,1,1,1,1,0,0,1,1,0,2,0.0155038759689922,0.0213196653743568,0.0387596899224806,0.0333088294103217,0.045505601149184,0.000170453603422993,0.0155038759689922,0.0213196653743568,0.0271263966101749,0.000132865225896806,0.0362436558818717,0.00593641386957363
AZ,AZE,Azerbaijan,2021-07-08,2021-07-07,61,5264569.67118041,86,509,160,214,0,2,124,53,37,83,74,43,17,55,3,163206.088782549,1,1,0,1,2,155780.881125532,160,120,3684.73830377504,2,0,1,0,0,8,3,3,1,2,5,2,3,1,1,19,14,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,0,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0161290322580645,0.0221722862313382,0.0241935483870968,0.0270438722530324,0.0310008412797688,0.000148052277328283,0.0161290322580645,0.0221722862313382,0.0295904301501253,0.000144750418114637,0.0434223510082328,0.00658054022098491
AZ,AZE,Azerbaijan,2021-07-09,2021-07-08,59,4243407.81049545,83,517,41,202,0,4,120,54,35,81,66,48,14,52,1,7425.2076570164,0,0,0,0,0,0,41,117,3592.61984618066,2,1,0,1,0,4,2,0,2,0,2,1,1,1,0,19,13,0,0,0,0,0,0,0,0,0,2,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,2,3,1,3,2,1,0,2,0,0,0,0,2,1,1,1,0,1,2,0.0333333333333333,0.032117017786256,0.00833333333333333,0.0162648365258355,0.00174982183862961,3.97655798617307e-05,0,0,0,0,0.0114122845598561,0.00347325251956964
AZ,AZE,Azerbaijan,2021-07-10,2021-07-09,60,4138946.88837988,76,500,20,151,0,6,119,56,23,88,63,47,14,49,2,35957.0700229964,0,1,0,0,1,24945.1245725916,20,115,3531.20754111774,2,1,1,1,0,6,2,2,2,0,3,1,1,1,0,18,11,0,0,0,2,1,1,0,1,1,3,3,1,2,5,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,3,1,1,3,3,2,3,2,3,0,2,0,0,0,0,2,1,1,1,0,1,2,0.0504201680672269,0.0393135711490441,0.0168067226890756,0.0230959365431803,0.00868749249330696,8.94037382352246e-05,0.00840336134453782,0.0164009367054754,0.00602692550673342,7.45655775570716e-05,0.00566378491411732,0.00247517821638324
AZ,AZE,Azerbaijan,2021-07-11,2021-07-10,55,3716044.74094282,73,309,33,177,0,6,115,53,25,81,62,41,12,50,3,59787.385981809,1,1,0,1,2,48775.4405314042,33,109,3346.97062592899,1,0,1,0,0,6,2,2,1,1,4,2,1,1,1,18,10,0,0,0,5,3,2,0,3,2,3,3,0,3,3,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,2,3,2,3,2,2,2,2,2,1,2,3,1,1,1,1,1,1,1,1,1,0,1,1,2,0.0521739130434783,0.0406434162092685,0.0260869565217391,0.0291320448021993,0.0160889844309678,0.000127923357962195,0.0173913043478261,0.023892167460625,0.0131256332826146,0.000115717406467511,0.009859662270218,0.0033473531776133
AZ,AZE,Azerbaijan,2021-07-12,2021-07-11,48,3271091.22954394,73,151,58,196,0,3,103,36,21,76,57,40,10,47,2,42568.9577097817,2,0,1,1,2,42568.9577097817,58,100,3070.61525314587,0,0,0,0,0,2,2,0,1,1,2,2,0,1,1,19,14,0,0,0,3,2,1,0,2,1,2,1,0,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,2,0.029126213592233,0.0324752782875229,0.0194174757281553,0.0266482036524112,0.0130136870917283,0.000122816723701932,0.0194174757281553,0.0266482036524112,0.0130136870917283,0.000122816723701932,0.0188887226885813,0.00481499475883208
AZ,AZE,Azerbaijan,2021-07-13,2021-07-12,59,3360509.08951561,79,316,63,197,0,0,107,43,20,82,66,36,16,50,3,94458.9717873185,3,0,2,1,2,45105.2876426174,63,103,3162.73371074024,0,0,0,0,0,3,3,0,2,1,4,4,0,3,1,18,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0280373831775701,0.0312787739529993,0.0281085303658364,0.000176715038098984,0.0186915887850467,0.0256615019570993,0.0134221590958765,0.000123033229322587,0.0199194765547476,0.00486952519830122
AZ,AZE,Azerbaijan,2021-07-14,2021-07-13,65,4314956.65847289,89,373,33,218,0,1,124,56,28,91,71,48,14,57,3,98122.0219059003,2,1,1,1,2,48768.3377611992,33,119,3654.03215124358,1,0,1,0,0,7,3,4,1,2,8,4,4,2,2,14,10,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.00806451612903226,0.0157422976270391,0.0241935483870968,0.0270438722530324,0.022739978561135,0.000140656550968637,0.0161290322580645,0.0221722862313382,0.0113021616718762,9.9740702355858e-05,0.00903111922230052,0.00306734555723511
AZ,AZE,Azerbaijan,2021-07-15,2021-07-14,56,4560164.83166789,88,370,13,223,0,1,121,47,31,87,63,56,14,48,2,40854.5677904196,0,2,0,0,1,22401.6918695509,13,119,3654.03215124358,2,0,2,0,0,8,1,7,0,1,7,1,6,0,1,12,7,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.00826446280991736,0.0161309765023335,0.0165289256198347,0.0227173941974505,0.00895901119773272,8.64835819406476e-05,0.00826446280991736,0.0161309765023335,0.00491247415312341,6.4170969509513e-05,0.00355771363302748,0.00193051632117206
AZ,AZE,Azerbaijan,2021-07-16,2021-07-15,65,4413897.32704558,88,382,56,234,0,1,121,47,27,90,68,48,16,51,1,18452.8759208687,0,1,0,0,0,0,56,117,3592.61984618066,1,0,1,0,0,3,0,3,0,0,3,0,3,0,0,18,12,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.00826446280991736,0.0161309765023335,0.00826446280991736,0.0161309765023335,0.00418063098291868,6.01933036329589e-05,0,0,0,0,0.01558751061834,0.00405060036362698
