ISO2,ISO_3,country_agg,date,first_date,day_count,weight,Finished,B2,B4,E5,E6,pos_RF,count,symptomatic,infected,not_infected,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,stringent_cli,stringent_cli_vaccinated,stringent_cli_unvaccinated,stringent_cli_vac1dose,stringent_cli_vac2doses,classic_cli,classic_cli_vaccinated,classic_cli_unvaccinated,classic_cli_vac1dose,classic_cli_vac2doses,broad_cli,broad_cli_vaccinated,broad_cli_unvaccinated,broad_cli_vac1dose,broad_cli_vac2doses,test_recent,tested_vaccinated,tested_unvaccinated,tested_vac1dose,tested_vac2doses,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,days_aggregated,p_rf,p_rf_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
PK,PAK,Pakistan,2021-07-01,2021-07-01,385,100967258.148384,261,969,238,1048,0,14,385,181,79,285,244,103,127,110,9,2313613.07244247,3,5,1,2,5,1987714.54258606,238,370,12115.9486671995,6,2,2,1,1,15,7,6,2,5,21,11,8,6,5,30,20,0,0,0,3,1,1,1,0,3,5,5,1,3,12,1,1,2,2,1,2,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,6,9,6,8,6,10,7,7,5,7,6,3,2,3,2,3,3,3,3,1,1,3,3,0,1,0.0363636363636364,0.0186985516969597,0.0233766233766234,0.0150928819064179,0.0229144884675617,2.91863092438667e-05,0.012987012987013,0.0113092498081361,0.0196867239839757,2.70973597956455e-05,0.0196435299073459,0.00247099094888677
PK,PAK,Pakistan,2021-07-02,2021-07-02,368,101853465.96204,243,950.2,385.6,1060,0,14,368,165,72,266,241,87,116,117,13,4115006.15895006,4,5,1,3,5,861026.672412469,387.6,348,11395.5409086092,9,5,0,3,2,25,12,8,5,7,26,12,10,4,8,38,31,0,0,0,7,4,1,1,3,4,7,2,1,6,11,3,1,2,2,3,2,0,0,2,2,1,1,1,0,1,0,0,1,0,0,1,0,0,0,6,8,5,7,8,7,5,2,5,6,5,1,2,3,1,2,2,3,1,1,2,2,1,0,1,0.0380434782608696,0.0195452851968039,0.0353260869565217,0.0188608914546371,0.0404012383877412,3.82386334272453e-05,0.0135869565217391,0.011828091560038,0.00845358245082566,1.7780219014453e-05,0.0340133042484339,0.00332805582994708
PK,PAK,Pakistan,2021-07-03,2021-07-03,363,105099133.983465,255,1085.2,253.17,994,0,19,363,150,71,269,247,84,149,95,6,2459421.51443451,3,1,3,0,4,2147952.68432536,256.17,355,11624.7615590697,12,5,2,4,1,14,8,2,6,2,20,13,2,8,5,38,27,0,0,0,11,7,2,4,3,8,9,6,6,3,16,4,4,2,4,0,4,2,1,1,4,5,4,2,2,1,1,0,3,0,0,0,2,3,2,6,10,8,10,5,9,7,6,3,9,11,8,3,4,2,2,2,4,1,0,0,3,4,4,1,0.0523415977961433,0.0229110068531246,0.0165289256198347,0.0131158936551849,0.0234009684116088,2.89017128692481e-05,0.0110192837465565,0.0107390378588197,0.0204373966075048,2.70506314331057e-05,0.022036581025624,0.00266863683710692
PK,PAK,Pakistan,2021-07-04,2021-07-04,398,96920600.9330988,294,1166,466,1149,0,14,398,169,90,287,265,107,128,133,9,3647322.35907255,6,2,4,1,6,3304628.84642791,467,391,12803.610618581,11,3,5,1,1,17,9,5,7,2,19,8,8,6,2,38,31,0,0,0,5,3,2,2,1,4,6,6,3,2,12,3,3,2,3,4,3,4,1,4,3,4,1,2,2,2,2,2,2,2,0,2,1,2,0,8,6,4,10,9,7,9,2,9,9,10,5,4,3,3,5,4,3,4,0,4,3,3,0,1,0.0351758793969849,0.0180989388593134,0.0226130653266332,0.0146056045650479,0.0376320650507541,3.78869495339129e-05,0.0150753768844221,0.0119713228039766,0.0340962480072631,3.61293596354415e-05,0.0364740864051484,0.0032471755853595
PK,PAK,Pakistan,2021-07-05,2021-07-05,379,106430815.151374,259,1081,427,1041,0,18,379,166,79,285,249,100,134,112,9,1451468.31322268,4,4,3,1,4,591762.230763697,427,367,12017.7112455735,11,4,5,2,2,16,7,8,4,3,22,9,10,6,3,46,35,0,0,0,11,9,1,5,2,7,10,5,6,2,14,3,4,1,4,5,4,3,3,3,3,4,3,3,2,1,2,3,3,2,3,2,1,2,2,7,7,5,9,9,9,6,7,4,8,9,4,4,2,1,2,3,3,2,3,2,2,2,2,1,0.0474934036939314,0.0214130795084982,0.0237467018469657,0.0153289141808445,0.0136376697966495,2.20344757030094e-05,0.0105540897097625,0.0102880935723299,0.00556006481696159,1.41267936777213e-05,0.0355308919705719,0.00330966795148202
PK,PAK,Pakistan,2021-07-06,2021-07-06,398,103746049.97504,265,1318,210,979,0,13,398,190,92,276,269,93,138,124,12,2647112.22049042,5,5,3,2,5,910705.558427598,212,379,12410.6609320773,12,6,3,3,3,21,11,7,4,7,33,18,12,9,9,46,32,0,0,0,7,3,1,1,2,4,6,2,4,2,10,2,3,2,2,2,3,2,1,2,2,2,1,1,2,0,2,2,2,1,0,1,2,2,0,5,6,3,7,6,8,4,3,4,7,5,2,2,3,0,5,4,4,2,0,1,4,4,0,1,0.0326633165829146,0.0174632681955193,0.0301507537688442,0.0167999410675785,0.0255153060875791,3.0342419484232e-05,0.0125628140703518,0.0109422028162752,0.00877821910951504,1.79494411933961e-05,0.0170820878243521,0.00227971068977648
PK,PAK,Pakistan,2021-07-07,2021-07-07,355,105348921.68485,243,887,340,1008,0,23,355,156,67,259,246,74,114,129,10,2751590.88206025,5,1,1,4,5,757885.359051688,340,337,11035.3370293141,19,6,7,3,3,14,10,1,4,6,32,17,9,9,8,36,27,0,0,0,5,3,1,3,0,1,10,6,6,4,19,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,9,8,10,15,8,17,9,5,7,16,13,7,3,5,3,6,3,7,5,1,1,6,5,3,1,0.0647887323943662,0.0256058101579933,0.028169014084507,0.0172113568450902,0.0261188329035926,3.04553020378828e-05,0.0140845070422535,0.0122581402446193,0.00719404951593995,1.6138082851794e-05,0.0308101147338617,0.00322408426929235
PK,PAK,Pakistan,2021-07-08,2021-07-08,414,109612854.262697,288,1084,308,1107,0,18,414,193,89,302,280,109,141,135,13,2626497.52468225,7,3,3,4,5,927158.3968607,310,397,13000.0854618329,16,7,5,4,3,25,18,5,8,10,37,25,7,13,12,43,32,0,0,0,8,6,2,4,2,5,12,4,7,5,14,3,3,1,2,2,4,2,1,1,3,2,1,2,3,1,1,2,2,2,1,1,2,1,1,11,10,5,7,8,11,7,5,4,8,9,2,7,8,3,3,6,6,5,4,3,3,6,1,1,0.0434782608695652,0.0196440678206621,0.0314009661835749,0.0167993099047473,0.0239615831769841,2.86291568651871e-05,0.0120772946859903,0.0105219015883303,0.0084584823841799,1.71442710420744e-05,0.0238459970828755,0.00262265944312226
PK,PAK,Pakistan,2021-07-09,2021-07-09,368,96260491.9948253,247,926,319,828,0,17,368,159,75,269,242,99,111,127,13,6292086.99199936,8,4,4,4,9,5346623.83808737,319,358,11722.9989806957,14,5,4,3,2,25,13,9,6,7,27,15,8,7,8,45,31,0,0,0,4,1,2,0,1,3,4,6,2,2,15,1,2,1,1,1,2,2,2,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,7,10,5,7,6,7,8,5,5,10,9,7,1,2,1,1,2,1,1,1,1,2,2,0,1,0.046195652173913,0.0214463990179246,0.0353260869565217,0.0188608914546371,0.0653652070710132,4.93762775054281e-05,0.0244565217391304,0.0157813750827509,0.0555432839297641,4.57541886782466e-05,0.027211467008169,0.00294519413270391
PK,PAK,Pakistan,2021-07-10,2021-07-10,394,104457352.832135,270,1029,397,1111,0,16,394,151,82,291,273,97,158,111,9,3088495.71301986,6,2,4,2,4,2043379.76061408,398,381,12476.1525464946,10,7,2,6,1,16,11,3,6,5,19,15,3,8,7,41,30,0,0,0,4,1,3,0,1,3,7,7,5,2,15,1,2,2,2,1,1,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,8,10,5,7,6,5,4,9,6,3,3,4,4,4,3,4,3,2,3,6,2,3,1,0.0406091370558376,0.0194899017372104,0.0228426395939086,0.0147521519739976,0.0295670494156896,3.24836890025627e-05,0.0101522842639594,0.0098984241034087,0.0195618566353853,2.65578992156865e-05,0.0319008603427045,0.00308367690297452
