ISO2,ISO_3,country_agg,date,first_date,day_count,weight,Finished,B2,B4,E5,E6,pos_RF,count,symptomatic,infected,not_infected,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,stringent_cli,stringent_cli_vaccinated,stringent_cli_unvaccinated,stringent_cli_vac1dose,stringent_cli_vac2doses,classic_cli,classic_cli_vaccinated,classic_cli_unvaccinated,classic_cli_vac1dose,classic_cli_vac2doses,broad_cli,broad_cli_vaccinated,broad_cli_unvaccinated,broad_cli_vac1dose,broad_cli_vac2doses,test_recent,tested_vaccinated,tested_unvaccinated,tested_vac1dose,tested_vac2doses,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,days_aggregated,p_rf,p_rf_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
DZ,DZA,Algeria,2021-07-01,2021-07-01,328,22015415.7892074,212,1272,292,838,0,32,328,159,100,210,54,253,20,33,13,982122.849687658,1,11,0,1,10,600249.309798296,293,313,13253.30539815,12,0,10,0,0,19,2,15,1,1,22,1,20,1,0,37,5,0,0,0,6,0,6,0,0,4,1,24,0,1,30,4,3,3,4,2,4,2,3,4,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,14,17,13,26,15,18,13,12,12,15,18,14,0,0,0,1,0,0,0,0,0,1,0,1,1,0.0975609756097561,0.0321113208625544,0.0396341463414634,0.0211136966957878,0.0446106882146248,8.62371302310542e-05,0.0304878048780488,0.0186059086965929,0.0272649545003169,6.80274693040225e-05,0.0221076924735244,0.00250324415342139
DZ,DZA,Algeria,2021-07-02,2021-07-02,358,24330441.8418248,250,1669,513,1035,0,46,358,175,121,210,56,277,24,28,15,968854.46118269,0,14,0,0,8,409102.683298106,513,346,14650.6187468367,17,2,12,2,0,19,2,16,1,1,28,3,21,2,1,45,7,0,0,0,18,1,13,0,1,12,5,34,2,3,39,7,6,2,10,6,9,7,8,5,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,18,16,11,35,21,26,15,19,9,19,23,18,0,2,0,2,1,2,2,0,0,2,1,1,1,0.128491620111732,0.0346640868310612,0.0418994413407821,0.0207546895043904,0.0398206685879908,7.76968735411903e-05,0.0223463687150838,0.0153109651059448,0.0168144370726078,5.10895415539885e-05,0.0350155859533758,0.00297653474325781
DZ,DZA,Algeria,2021-07-03,2021-07-03,365,23250333.8940815,240,1978,471,967,0,43,365,204,110,238,51,292,26,24,18,1162188.34216943,1,15,1,0,14,1023559.08319555,472,349,14777.647233081,14,0,12,0,0,33,4,28,2,2,39,4,33,2,2,46,4,0,0,0,15,0,15,0,0,12,3,36,1,2,38,7,9,1,8,6,10,6,4,6,5,9,7,0,0,0,0,0,0,0,0,0,0,0,0,19,22,7,33,22,27,21,13,14,13,26,17,1,1,0,1,1,1,0,0,0,1,1,0,1,0.117808219178082,0.0330727994963885,0.0493150684931507,0.0222131313301606,0.0499858775131514,8.85772483837067e-05,0.0383561643835616,0.0197027283876249,0.0440234143672278,8.33871216077847e-05,0.0319401317784464,0.0028350772925553
DZ,DZA,Algeria,2021-07-04,2021-07-04,383,21578175.1567325,239,1796.022021,461,1014,0,56,383,210,141,218,63,297,25,37,20,650652.620415408,1,17,1,0,18,595740.876143824,462,365,15455.1324930503,24,2,19,0,2,35,3,28,2,1,41,4,33,2,2,45,7,0,0,0,21,0,20,0,0,18,2,49,1,1,53,9,11,8,14,7,13,12,5,7,10,16,5,0,0,0,0,0,0,0,0,0,0,0,0,27,30,18,45,33,38,30,16,20,26,40,19,0,2,1,2,1,2,1,1,0,1,2,1,1,0.14621409921671,0.0353848875586284,0.0522193211488251,0.0222801566712926,0.0301532736521699,7.21538518964918e-05,0.0469973890339426,0.0211949606617949,0.027608491997895,6.91325625980196e-05,0.0298929821667817,0.00268476433202596
DZ,DZA,Algeria,2021-07-05,2021-07-05,398,23868939.8877669,271,1706,386,1053,0,35,398,196,113,258,67,308,29,38,13,1228323.08398704,0,12,0,0,8,659814.102215399,388,383,16217.3034105158,17,1,16,0,1,20,1,18,1,0,26,2,23,2,0,42,10,0,0,0,14,1,13,1,0,9,5,28,3,2,30,6,5,3,8,4,7,3,3,5,5,9,5,0,0,0,0,0,0,0,0,0,0,0,0,13,17,10,25,16,17,10,11,13,18,18,11,1,2,1,3,2,1,0,0,1,2,2,1,1,0.0879396984924623,0.0278234396069006,0.0326633165829146,0.0174632681955193,0.0514611495006766,8.86336897236645e-05,0.0201005025125628,0.0137879842905348,0.027643209347289,6.5771626638932e-05,0.0239250626431771,0.00235194354308669
DZ,DZA,Algeria,2021-07-06,2021-07-06,412,24513426.9665593,284,1713,404,1112,0,48,412,220,130,263,65,321,30,31,24,1197257.24576156,1,21,0,1,19,814887.471800925,406,392,16598.3888692485,20,2,16,0,2,30,3,25,2,1,38,4,33,3,1,46,6,0,0,0,19,1,18,0,1,17,2,42,0,2,46,8,8,2,16,9,9,7,8,11,11,13,6,0,0,0,1,0,1,0,0,0,1,0,0,24,27,13,41,26,23,24,18,21,23,29,16,1,1,1,2,1,1,1,1,0,2,1,0,1,0.116504854368932,0.0309794410353927,0.058252427184466,0.0226164142699113,0.0488408759572799,8.53226602049405e-05,0.0461165048543689,0.0202523461948385,0.0332424949360437,7.09662174985562e-05,0.0244602053366871,0.00234999894739986
DZ,DZA,Algeria,2021-07-07,2021-07-07,436,24500012.0726634,285,1538,425,1308,0,49,436,248,153,258,69,338,36,32,15,1010666.99632338,2,13,2,0,11,696938.577858176,427,414,17529.9311017063,22,2,20,2,0,39,3,34,3,0,35,3,29,3,0,44,10,0,0,0,15,2,12,1,1,14,4,41,1,3,48,5,10,0,12,8,8,8,6,4,5,11,2,1,2,0,2,2,1,2,1,0,1,2,0,14,32,7,37,25,23,24,18,9,25,26,10,1,3,0,4,2,1,2,2,1,2,2,0,1,0.112385321100917,0.0296463942433133,0.0344036697247706,0.0171082282021427,0.0412516938083906,7.87477473848892e-05,0.0252293577981651,0.0147200459170241,0.0284464585483125,6.58282658904175e-05,0.0243583387477454,0.00228205962767013
DZ,DZA,Algeria,2021-07-08,2021-07-08,428,24295294.5673358,269,2304,649,987,0,65,428,242,164,241,77,318,42,32,31,1924917.62635855,1,24,1,0,22,1261022.63155916,652,407,17233.5313004698,28,2,22,1,0,38,2,30,1,0,55,4,46,1,2,55,14,0,0,0,25,5,20,4,1,21,6,56,4,1,61,8,9,5,12,9,11,8,7,7,12,14,8,1,1,2,1,1,1,3,1,1,3,1,0,34,34,17,47,30,39,29,22,18,31,40,29,1,2,3,2,2,2,3,2,1,4,2,1,1,0.151869158878505,0.0340010577874778,0.0724299065420561,0.0245560516282902,0.0792300591797118,0.000107400811586695,0.0514018691588785,0.0209197646666303,0.0519039861016777,8.82091267728626e-05,0.0378332210985817,0.0028485430707231
DZ,DZA,Algeria,2021-07-09,2021-07-09,438,24070531.3667431,283,1901.2,562,1345,0,46,438,221,135,282,62,348,31,27,20,1067933.25551047,0,20,0,0,20,1067933.25551047,564,424,17953.3593891872,21,3,17,0,2,35,1,34,0,1,35,2,32,0,1,48,14,0,0,0,17,4,12,1,1,14,4,39,1,1,43,4,10,4,10,8,7,8,6,2,8,9,6,0,2,2,1,2,1,2,1,1,2,2,1,22,33,14,37,26,27,24,22,15,20,27,13,0,2,2,1,2,1,2,1,1,2,2,1,1,0.105022831050228,0.0287116978236068,0.045662100456621,0.0195496984995739,0.0443668334213003,8.22583655247219e-05,0.045662100456621,0.0195496984995739,0.0443668334213003,8.22583655247219e-05,0.0314147334642943,0.00255158974276026
DZ,DZA,Algeria,2021-07-10,2021-07-10,491,22796695.8973208,336,2145,852,1270,0,69,491,280,170,287,80,378,38,41,32,2028158.82914292,4,25,4,0,23,1486062.93365023,856,473,20028.1579978432,30,5,23,5,0,52,7,42,5,2,59,10,46,8,2,64,11,0,0,0,27,4,21,2,2,22,9,54,7,2,63,11,14,9,18,13,15,12,9,10,12,16,8,1,1,1,2,1,1,1,0,1,1,3,1,31,42,22,53,29,45,30,21,21,31,42,23,3,4,3,6,4,6,2,2,3,4,7,4,1,0.140529531568228,0.0307401953943735,0.065173116089613,0.0218326868052075,0.0889672274560318,0.000116867611030152,0.0468431771894094,0.0186901461486191,0.0651876456282808,0.000101334425049441,0.042739826602735,0.00280129573363199
