"date","region","population","sample_size","reach","p_cases","p_cases_error"
"2020/04/25","ECN",133705,0,0,NA,NA
"2020/04/26","ECN",133705,0,0,NA,NA
"2020/04/27","ECN",133705,0,0,NA,NA
"2020/04/13","ECD",161338,0,0,NA,NA
"2020/04/14","ECD",161338,0,0,NA,NA
"2020/04/15","ECD",161338,0,0,NA,NA
"2020/04/16","ECD",161338,0,0,NA,NA
"2020/04/17","ECD",161338,0,0,NA,NA
"2020/04/18","ECD",161338,0,0,NA,NA
"2020/04/19","ECD",161338,0,0,NA,NA
"2020/04/20","ECD",161338,0,0,NA,NA
"2020/04/21","ECD",161338,0,0,NA,NA
"2020/04/22","ECD",161338,0,0,NA,NA
"2020/04/23","ECD",161338,0,0,NA,NA
"2020/04/24","ECD",161338,0,0,NA,NA
"2020/04/25","ECD",161338,0,0,NA,NA
"2020/04/26","ECD",161338,0,0,NA,NA
"2020/04/27","ECD",161338,0,0,NA,NA
"2020/04/13","ECY",114202,1,12,0.416666666666667,0.278939645175499
"2020/04/14","ECY",114202,1,12,0.416666666666667,0.278939645175499
"2020/04/15","ECY",114202,1,12,0.416666666666667,0.278939645175499
"2020/04/16","ECY",114202,1,12,0.416666666666667,0.278939645175499
"2020/04/17","ECY",114202,1,12,0.416666666666667,0.278939645175499
"2020/04/18","ECY",114202,1,12,0.416666666666667,0.278939645175499
"2020/04/19","ECY",114202,1,12,0.416666666666667,0.278939645175499
"2020/04/20","ECY",114202,1,12,0.416666666666667,0.278939645175499
"2020/04/21","ECY",114202,1,12,0.416666666666667,0.278939645175499
"2020/04/22","ECY",114202,1,12,0.416666666666667,0.278939645175499
"2020/04/23","ECY",114202,1,12,0.416666666666667,0.278939645175499
"2020/04/24","ECY",114202,1,12,0.416666666666667,0.278939645175499
"2020/04/25","ECY",114202,1,12,0.416666666666667,0.278939645175499
"2020/04/26","ECY",114202,1,12,0.416666666666667,0.278939645175499
"2020/04/27","ECY",114202,1,12,0.416666666666667,0.278939645175499
"2020/04/13","ECP",3228233,50,4695,0.00425985090521832,0.00186294700842002
"2020/04/14","ECP",3228233,50,4835,0.0047569803516029,0.00193945675662195
"2020/04/15","ECP",3228233,50,4955,0.00524722502522704,0.00201163269625429
"2020/04/16","ECP",3228233,50,5005,0.00579420579420579,0.00210271858418121
"2020/04/17","ECP",3228233,50,4955,0.00665993945509586,0.0022646984216227
"2020/04/18","ECP",3228233,50,4955,0.00665993945509586,0.0022646984216227
"2020/04/19","ECP",3228233,50,5005,0.00739260739260739,0.00237319608878809
"2020/04/20","ECP",3228233,50,5005,0.00739260739260739,0.00237319608878809
"2020/04/21","ECP",3228233,50,5005,0.00739260739260739,0.00237319608878809
"2020/04/22","ECP",3228233,50,5145,0.00913508260447036,0.00259967385751489
"2020/04/23","ECP",3228233,50,5284,0.0107872823618471,0.00278527162942803
"2020/04/24","ECP",3228233,50,5334,0.0123734533183352,0.00296663027800257
"2020/04/25","ECP",3228233,50,5434,0.013986013986014,0.00312231554069943
"2020/04/26","ECP",3228233,50,5434,0.013986013986014,0.00312231554069943
"2020/04/27","ECP",3228233,50,5384,0.0159732540861813,0.00334885016596029
"2020/04/13","ECSE",401178,0,0,NA,NA
"2020/04/14","ECSE",401178,0,0,NA,NA
"2020/04/15","ECSE",401178,0,0,NA,NA
"2020/04/16","ECSE",401178,0,0,NA,NA
"2020/04/17","ECSE",401178,0,0,NA,NA
"2020/04/18","ECSE",401178,0,0,NA,NA
"2020/04/19","ECSE",401178,0,0,NA,NA
"2020/04/20","ECSE",401178,0,0,NA,NA
"2020/04/21","ECSE",401178,0,0,NA,NA
"2020/04/22","ECSE",401178,0,0,NA,NA
"2020/04/23","ECSE",401178,0,0,NA,NA
"2020/04/24","ECSE",401178,0,0,NA,NA
"2020/04/25","ECSE",401178,0,0,NA,NA
"2020/04/26","ECSE",401178,0,0,NA,NA
"2020/04/27","ECSE",401178,0,0,NA,NA
"2020/04/13","ECSD",458580,0,0,NA,NA
"2020/04/14","ECSD",458580,0,0,NA,NA
"2020/04/15","ECSD",458580,0,0,NA,NA
"2020/04/16","ECSD",458580,0,0,NA,NA
"2020/04/17","ECSD",458580,0,0,NA,NA
"2020/04/18","ECSD",458580,0,0,NA,NA
"2020/04/19","ECSD",458580,0,0,NA,NA
"2020/04/20","ECSD",458580,0,0,NA,NA
"2020/04/21","ECSD",458580,0,0,NA,NA
"2020/04/22","ECSD",458580,0,0,NA,NA
"2020/04/23","ECSD",458580,0,0,NA,NA
"2020/04/24","ECSD",458580,0,0,NA,NA
"2020/04/25","ECSD",458580,0,0,NA,NA
"2020/04/26","ECSD",458580,0,0,NA,NA
"2020/04/27","ECSD",458580,0,0,NA,NA
"2020/04/13","ECU",230503,0,0,NA,NA
"2020/04/14","ECU",230503,0,0,NA,NA
"2020/04/15","ECU",230503,0,0,NA,NA
"2020/04/16","ECU",230503,0,0,NA,NA
"2020/04/17","ECU",230503,0,0,NA,NA
"2020/04/18","ECU",230503,0,0,NA,NA
"2020/04/19","ECU",230503,0,0,NA,NA
"2020/04/20","ECU",230503,0,0,NA,NA
"2020/04/21","ECU",230503,0,0,NA,NA
"2020/04/22","ECU",230503,0,0,NA,NA
"2020/04/23","ECU",230503,0,0,NA,NA
"2020/04/24","ECU",230503,0,0,NA,NA
"2020/04/25","ECU",230503,0,0,NA,NA
"2020/04/26","ECU",230503,0,0,NA,NA
"2020/04/27","ECU",230503,0,0,NA,NA
"2020/04/13","ECT",590600,50,3470,0.0435158501440922,0.00678806478705275
"2020/04/14","ECT",590600,50,3510,0.043019943019943,0.00671244734406625
"2020/04/15","ECT",590600,50,3510,0.043019943019943,0.00671244734406625
"2020/04/16","ECT",590600,50,3510,0.043019943019943,0.00671244734406625
"2020/04/17","ECT",590600,50,3510,0.043019943019943,0.00671244734406625
"2020/04/18","ECT",590600,50,3510,0.043019943019943,0.00671244734406625
"2020/04/19","ECT",590600,50,3510,0.043019943019943,0.00671244734406625
"2020/04/20","ECT",590600,50,3510,0.043019943019943,0.00671244734406625
"2020/04/21","ECT",590600,50,3510,0.043019943019943,0.00671244734406625
"2020/04/22","ECT",590600,50,3510,0.043019943019943,0.00671244734406625
"2020/04/23","ECT",590600,50,3510,0.043019943019943,0.00671244734406625
"2020/04/24","ECT",590600,50,3510,0.043019943019943,0.00671244734406625
"2020/04/25","ECT",590600,50,3510,0.043019943019943,0.00671244734406625
"2020/04/26","ECT",590600,50,3510,0.043019943019943,0.00671244734406625
"2020/04/27","ECT",590600,50,3510,0.043019943019943,0.00671244734406625
"2020/04/13","ECZ",120416,0,0,NA,NA
"2020/04/14","ECZ",120416,0,0,NA,NA
"2020/04/15","ECZ",120416,0,0,NA,NA
"2020/04/16","ECZ",120416,0,0,NA,NA
"2020/04/17","ECZ",120416,0,0,NA,NA
"2020/04/18","ECZ",120416,0,0,NA,NA
"2020/04/19","ECZ",120416,0,0,NA,NA
"2020/04/20","ECZ",120416,0,0,NA,NA
"2020/04/21","ECZ",120416,0,0,NA,NA
"2020/04/22","ECZ",120416,0,0,NA,NA
"2020/04/23","ECZ",120416,0,0,NA,NA
"2020/04/24","ECZ",120416,0,0,NA,NA
"2020/04/25","ECZ",120416,0,0,NA,NA
"2020/04/26","ECZ",120416,0,0,NA,NA
"2020/04/27","ECZ",120416,0,0,NA,NA
