ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,test_recent,positive_recent,weight,Finished,B1_1.1,B1_1.2,B1_1.NA,B1_2.1,B1_2.2,B1_2.NA,B1_3.1,B1_3.2,B1_3.NA,B1_4.1,B1_4.2,B1_4.NA,B1_5.1,B1_5.2,B1_5.NA,B1_6.1,B1_6.2,B1_6.NA,B1_7.1,B1_7.2,B1_7.NA,B1_8.1,B1_8.2,B1_8.NA,B1_9.1,B1_9.2,B1_9.NA,B1_10.1,B1_10.2,B1_10.NA,B1_11.1,B1_11.2,B1_11.NA,B1_12.1,B1_12.2,B1_12.NA,B3.1,B3.2,B3.NA,B5.1,B5.2,B5.NA,B6.1,B6.2,B6.NA,B7.1,B7.2,B7.NA,B8.1,B8.2,B8.3,B8.NA,C0_1.1,C0_1.2,C0_1.NA,C0_2.1,C0_2.2,C0_2.NA,C0_3.1,C0_3.2,C0_3.NA,C0_4.1,C0_4.2,C0_4.NA,C0_5.1,C0_5.2,C0_5.NA,C0_6.1,C0_6.2,C0_6.NA,C1_m.1,C1_m.2,C1_m.NA,C2.1,C2.2,C2.3,C2.4,C2.NA,C3.1,C3.2,C3.NA,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C5.NA,C6.1,C6.2,C6.3,C6.4,C6.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D3.1,D3.2,D3.3,D3.4,D3.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,E3.1,E3.2,E3.3,E3.4,E3.NA,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E4.NA,E2.1,E2.2,E2.3,E2.NA,B2.mean,B2.sd,B4.mean,B4.sd,E5.mean,E5.sd,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
BD,BGD,Bangladesh,1,2020-12-01,2020-12-01,135,1,166634.385642745,0,0,252,124,8,5,9777530.27517515,129,4,127,4,30,101,4,14,116,5,18,112,5,29,101,5,21,110,4,18,114,3,12,120,3,13,118,4,5,125,5,20,112,3,27,103,5,41,94,0,24,17,94,23,111,1,8,15,112,5,3,0,127,68,66,1,68,64,3,44,88,3,67,65,3,52,80,3,40,91,4,52,82,1,28,12,5,7,83,22,111,2,72,27,12,4,4,15,1,57,25,33,18,2,8,13,27,25,60,2,7,20,32,27,48,1,44,40,23,26,2,18,28,39,46,4,100,34,0,0,1,135,0,0,0,0,0,0,0,78,25,26,6,19.4855967078189,31.3920570891001,37.8,88.3446034883696,4.24482665950013,10.6369266364571,0.00740740740740741,0.0144643804875982,0.0170425844720547,8.112759201154e-05,0,0,0,0,0.0286233530213539,0.00348306963135463
BD,BGD,Bangladesh,2,2020-12-01,2020-12-01,166,8,530194.384014238,3,144965.720188699,185,155,13,5,13250054.8402489,161,14,150,2,45,120,1,5,158,3,19,144,3,41,122,3,27,137,2,17,146,3,9,154,3,10,152,4,12,152,2,17,146,3,34,130,2,54,112,0,27,26,113,43,122,1,13,30,123,5,8,0,153,123,42,1,114,49,3,69,93,4,80,84,2,74,91,1,72,90,4,85,81,0,50,16,6,13,81,44,122,0,92,53,13,6,0,2,0,59,28,44,34,1,5,6,34,37,84,0,5,13,41,35,71,1,54,41,31,39,1,12,34,58,61,1,144,19,0,1,2,0,166,0,0,0,0,0,0,95,31,35,5,10.5226694316147,16.5040241836141,16.5191995673337,14.671837370959,3.51691987513007,7.51934661043323,0.0481927710843374,0.0325806313565317,0.0400145048761382,0.00010553106292405,0.0180722891566265,0.0202647097858665,0.0109407637882634,5.60111159397685e-05,0.0168105406633348,0.00240194199471071
BD,BGD,Bangladesh,1,2020-12-02,2020-12-01,100,1,31023.6942536313,1,31023.6942536313,83,97,0,0,8402644.75906792,94,2,93,5,28,67,5,12,83,5,14,82,4,28,67,5,14,80,6,10,85,5,9,86,5,10,84,6,7,88,5,12,82,6,18,77,5,24,76,0,8,16,76,8,92,0,0,8,92,0,0,0,100,46,51,3,48,49,3,33,63,4,43,54,3,24,74,2,29,68,3,37,63,0,18,9,4,5,64,19,81,0,40,39,5,2,2,12,0,36,28,21,15,0,6,8,18,24,43,1,7,10,25,23,35,0,27,35,20,16,2,11,23,27,37,2,78,22,0,0,0,100,0,0,0,0,0,0,0,49,14,33,4,11.82861328125,16.4306597438724,18.8208616780045,16.52841917836,4.91386287432073,13.4557167537714,0.01,0.0195013954179879,0.00369213445804088,4.10086642196381e-05,0.01,0.0195013954179879,0.00369213445804088,4.10086642196381e-05,0.0120516915928561,0.00257705783494563
BD,BGD,Bangladesh,2,2020-12-02,2020-12-02,153,2,261567.297710207,0,0,375,141,9,3,13027328.508726,150,6,144,3,25,123,5,4,145,4,22,127,4,19,129,5,23,126,4,13,136,4,13,135,5,8,140,5,9,139,5,13,136,4,24,124,5,69,84,0,30,39,84,34,119,0,9,25,119,3,6,0,144,109,42,2,95,58,0,72,78,3,73,77,3,63,88,2,65,86,2,77,76,0,36,22,6,13,76,35,117,1,84,48,9,8,1,3,0,50,31,34,38,0,6,14,22,39,69,3,3,17,34,35,60,4,55,48,27,23,0,14,35,40,63,1,140,12,0,1,0,0,153,0,0,0,0,0,0,99,25,27,2,16.8742603550296,27.4512370761142,17.6592797783934,38.9572242981471,3.3667823228634,2.81018293426725,0.0130718954248366,0.0179975925804315,0.02007835279006,7.61693281346899e-05,0,0,0,0,0.0374587953251424,0.00371959734019878
BD,BGD,Bangladesh,3,2020-12-02,2020-12-01,100,2,119651.151531419,1,98191.7629598684,90,96,6,1,7700947.59389249,96,2,96,2,16,83,1,5,94,1,14,84,2,14,85,1,17,81,2,8,90,2,2,96,2,5,94,1,2,97,1,6,91,3,14,84,2,28,72,0,11,17,72,22,76,2,6,16,78,1,5,0,94,68,30,2,67,32,1,48,49,3,49,48,3,42,55,3,34,63,3,34,66,0,14,7,7,6,66,20,80,0,60,25,9,1,2,3,0,38,13,23,26,0,1,2,18,27,51,1,1,9,14,30,46,0,38,23,22,16,1,11,25,25,38,1,92,8,0,0,0,0,0,100,0,0,0,0,0,63,15,17,5,26.2396694214876,44.0165087532501,15.625,8.70979375452581,3.78740058073476,2.11824928199114,0.02,0.0274394957835608,0.0155371985164933,8.73498210779525e-05,0.01,0.0195013954179879,0.0127506078651597,7.92419016720902e-05,0.0132042253521127,0.00270990087131649
BD,BGD,Bangladesh,1,2020-12-03,2020-12-03,114,4,426056.024351015,1,195341.149403875,77,107,2,1,7644355.7417002,112,4,107,3,31,79,4,13,95,6,12,96,6,30,79,5,15,94,5,7,99,8,5,103,6,5,101,8,5,106,3,11,97,6,20,90,4,26,88,0,9,17,88,12,102,0,2,10,102,1,1,0,112,69,42,3,79,33,2,40,69,5,67,43,4,46,65,3,47,64,3,50,64,0,28,13,4,5,64,18,96,0,50,35,11,6,3,9,0,38,18,33,25,0,3,9,20,27,54,1,2,16,34,24,37,1,39,36,19,19,1,12,22,35,43,2,94,18,1,1,0,114,0,0,0,0,0,0,0,65,18,28,3,10.6961906549071,15.8589338394371,24.3157894736842,18.2727867836875,3.10466358134567,2.8946385889813,0.0350877192982456,0.0337766950017001,0.055734719673872,0.000162625096615534,0.0087719298245614,0.0171170940046306,0.025553644545646,0.000111862118212753,0.0101355798341451,0.00225236714800961
BD,BGD,Bangladesh,2,2020-12-03,2020-12-03,143,2,37658.550837886,1,20938.4955842216,186,133,10,3,13028715.9958531,138,4,135,4,23,116,4,9,129,5,17,120,6,32,105,6,17,120,6,16,122,5,10,129,4,15,123,5,6,132,5,7,132,4,26,112,5,43,100,0,18,24,101,26,116,1,10,16,117,3,6,0,134,99,41,3,97,40,6,69,69,5,74,63,6,54,84,5,60,77,6,68,75,0,36,16,6,9,76,28,114,1,87,43,6,2,0,2,3,52,24,32,33,2,5,9,27,23,78,1,5,15,29,29,64,1,43,35,38,25,2,12,29,46,54,2,126,17,0,0,0,0,143,0,0,0,0,0,0,74,36,28,5,14.7021548575603,28.8472952294395,24.4242424242424,39.0123086637119,3.29705947872577,2.28717555128923,0.013986013986014,0.0192472456407752,0.00289042687321393,2.91507490322524e-05,0.00699300699300699,0.0136580345505899,0.00160710353889716,2.1750535423609e-05,0.019697130149317,0.00280268771872453
BD,BGD,Bangladesh,3,2020-12-03,2020-12-02,100,1,36396.4194376979,0,0,196,99,7,3,6941426.08942267,96,1,98,1,16,83,1,6,93,1,9,89,2,22,77,1,14,85,1,8,91,1,5,94,1,6,93,1,3,96,1,6,92,2,12,87,1,36,64,0,14,22,64,21,78,1,7,14,79,3,4,0,93,77,22,1,68,31,1,44,55,1,49,50,1,44,55,1,40,60,0,39,61,0,19,7,5,8,61,25,75,0,60,32,4,1,0,3,0,37,17,22,24,0,1,5,19,23,52,0,2,12,21,18,47,0,30,26,26,18,0,6,25,32,37,0,90,10,0,0,0,0,0,100,0,0,0,0,0,76,10,10,4,26.0681449432125,45.2786694551593,16,22.9326483979722,4.24400181077411,3.35867550683831,0.01,0.0195013954179879,0.00524336339086844,5.37263256982518e-05,0,0,0,0,0.0278844785887039,0.00384894337685855
BD,BGD,Bangladesh,1,2020-12-04,2020-12-04,113,3,396864.147973863,2,270632.128158516,167,111,5,1,7909640.26802183,111,5,104,4,28,81,4,12,97,4,14,95,4,33,76,4,17,92,4,13,96,4,9,100,4,10,99,4,10,99,4,19,89,5,27,83,3,28,85,0,10,18,85,16,96,1,5,11,97,1,4,0,108,63,48,2,60,47,6,39,66,8,58,47,8,40,66,7,43,64,6,51,62,0,31,7,8,5,62,16,96,1,53,39,10,7,2,2,0,43,23,32,14,1,1,15,22,30,45,0,5,19,30,21,37,1,31,34,23,24,1,9,19,39,46,0,88,24,0,1,0,113,0,0,0,0,0,0,0,62,26,24,1,10.5387502345656,15.2360100226908,27.7485207100592,42.7265063729366,2.76734693877551,2.10454429167867,0.0265486725663717,0.0296406276500937,0.0501747405098004,0.000152136755434857,0.0176991150442478,0.0243112289346397,0.034215478705481,0.000126683821461967,0.0211902042887958,0.00317961218477912
BD,BGD,Bangladesh,2,2020-12-04,2020-12-04,156,5,252881.870139642,1,135385.213060114,207,148,7,2,13538008.4890641,150,8,142,6,38,111,7,8,144,4,19,131,6,38,113,5,20,129,7,7,141,8,8,141,7,12,136,8,9,141,6,11,139,6,30,119,7,41,114,1,17,24,115,34,120,2,7,26,123,2,5,0,149,102,51,3,106,47,3,73,77,6,79,75,2,67,83,6,67,85,4,77,79,0,44,15,7,11,79,33,121,2,89,38,12,6,3,7,1,55,25,44,31,1,4,13,24,31,82,2,5,16,33,34,67,1,44,46,30,36,0,13,35,41,67,0,139,15,0,0,2,0,156,0,0,0,0,0,0,86,28,38,4,11.7479191438763,16.0653920039368,27.9342560553633,76.1867112156741,3.55844907407407,4.68403444657371,0.0320512820512821,0.0276397855606406,0.0186793995840612,7.21203148746958e-05,0.00641025641025641,0.0125235381351971,0.0100003787979212,5.30025103516092e-05,0.0196992767415303,0.00265700799468531
