ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,test_recent,positive_recent,weight,Finished,B1_1.1,B1_1.2,B1_1.NA,B1_2.1,B1_2.2,B1_2.NA,B1_3.1,B1_3.2,B1_3.NA,B1_4.1,B1_4.2,B1_4.NA,B1_5.1,B1_5.2,B1_5.NA,B1_6.1,B1_6.2,B1_6.NA,B1_7.1,B1_7.2,B1_7.NA,B1_8.1,B1_8.2,B1_8.NA,B1_9.1,B1_9.2,B1_9.NA,B1_10.1,B1_10.2,B1_10.NA,B1_11.1,B1_11.2,B1_11.NA,B1_12.1,B1_12.2,B1_12.NA,B3.1,B3.2,B3.NA,B5.1,B5.2,B5.NA,B6.1,B6.2,B6.NA,B7.1,B7.2,B7.NA,B8.1,B8.2,B8.3,B8.NA,C0_1.1,C0_1.2,C0_1.NA,C0_2.1,C0_2.2,C0_2.NA,C0_3.1,C0_3.2,C0_3.NA,C0_4.1,C0_4.2,C0_4.NA,C0_5.1,C0_5.2,C0_5.NA,C0_6.1,C0_6.2,C0_6.NA,C1_m.1,C1_m.2,C1_m.NA,C2.1,C2.2,C2.3,C2.4,C2.NA,C3.1,C3.2,C3.NA,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C5.NA,C6.1,C6.2,C6.3,C6.4,C6.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D3.1,D3.2,D3.3,D3.4,D3.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,E3.1,E3.2,E3.3,E3.4,E3.NA,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E4.NA,E2.1,E2.2,E2.3,E2.NA,B2.mean,B2.sd,B4.mean,B4.sd,E5.mean,E5.sd,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
SI,SVN,Slovenia,1,2021-01-01,2020-12-24,100,1,5899.3467546481,1,5899.3467546481,157,99,13,3,767263.068315129,98,1,98,1,9,90,1,5,94,1,27,72,1,32,67,1,8,91,1,4,95,1,5,94,1,11,88,1,2,97,1,7,92,1,20,79,1,38,62,0,7,31,62,30,70,0,13,17,70,3,10,0,87,19,80,1,34,64,2,8,91,1,49,50,1,2,97,1,5,94,1,46,54,0,42,2,1,1,54,12,88,0,67,19,6,4,2,2,0,25,40,27,8,0,3,4,15,24,54,0,4,7,17,30,42,0,15,47,29,9,0,1,3,30,66,0,53,45,0,1,1,100,0,0,0,0,0,0,0,32,29,38,1,12.5638269282451,20.1627800279725,11.3951789627465,9.95353084133325,3.52647569444444,3.27445879524269,0.01,0.0195013954179879,0.00768881886574153,0.000195447311711379,0.01,0.0195013954179879,0.00768881886574153,0.000195447311711379,0.0223360364205435,0.00345461120772985
SI,SVN,Slovenia,2,2021-01-01,2020-12-29,100,2,13973.6664875285,2,13973.6664875285,238,99,24,6,750909.857465209,99,3,97,0,20,80,0,4,96,0,23,77,0,35,65,0,15,85,0,11,89,0,5,95,0,6,94,0,6,94,0,10,90,0,22,78,0,46,54,0,12,34,54,57,43,0,24,33,43,6,18,0,76,20,80,0,57,43,0,8,92,0,54,46,0,1,99,0,3,95,2,47,53,0,37,10,0,0,53,13,87,0,69,23,3,0,2,3,0,24,32,32,12,0,1,3,16,23,57,0,2,3,11,27,57,0,26,46,20,8,0,6,7,16,71,0,41,58,0,1,0,0,100,0,0,0,0,0,0,37,16,46,1,11.8998628257888,19.5902385902485,11.7530864197531,16.0009975995271,2.85896482091614,1.78874864005338,0.02,0.0274394957835608,0.0186089799575922,0.000305658524430132,0.02,0.0274394957835608,0.0186089799575922,0.000305658524430132,0.0338597240005691,0.00422827397246042
SI,SVN,Slovenia,3,2021-01-01,2020-12-30,100,1,8478.62198128176,1,8478.62198128176,206,94,14,5,731056.743473903,98,2,96,2,15,83,2,3,96,1,18,80,2,13,85,2,8,90,2,4,94,2,3,95,2,4,94,2,5,93,2,5,93,2,13,85,2,45,55,0,15,30,55,41,59,0,14,27,59,5,9,0,86,23,77,0,58,41,1,8,90,2,42,58,0,4,95,1,3,96,1,31,69,0,24,6,1,0,69,7,93,0,68,13,6,4,6,3,0,38,32,20,10,0,0,0,5,22,73,0,0,3,8,25,64,0,23,40,20,17,0,3,12,15,70,0,37,61,0,0,2,0,0,100,0,0,0,0,0,35,20,43,2,14.7647376960519,21.8800348358944,13.4779750164366,16.8007473802821,3.30193905817175,1.75475527045577,0.01,0.0195013954179879,0.0115977618111999,0.000245429351554884,0.01,0.0195013954179879,0.0115977618111999,0.000245429351554884,0.0308660473479173,0.00414942007119625
SI,SVN,Slovenia,4,2021-01-01,2020-12-30,100,1,4615.0047079679,1,4615.0047079679,166,97,16,5,685202.891193596,99,2,97,1,11,88,1,5,94,1,16,83,1,12,87,1,8,91,1,2,97,1,3,96,1,2,97,1,5,95,0,6,93,1,14,85,1,38,62,0,12,26,62,37,63,0,16,21,63,5,11,0,84,28,71,1,51,47,2,13,85,2,39,59,2,4,94,2,3,95,2,42,58,0,33,5,2,2,58,12,88,0,64,22,5,2,3,4,0,38,22,22,18,0,0,4,7,27,62,0,1,4,7,22,66,0,28,41,18,13,0,4,11,21,64,0,50,50,0,0,0,0,0,0,100,0,0,0,0,45,21,31,3,31.401384083045,43.6049868354412,13.5510204081633,12.2271980918705,3.08706208810267,2.0866251208276,0.01,0.0195013954179879,0.00673523822984569,0.00019366337341118,0.01,0.0195013954179879,0.00673523822984569,0.00019366337341118,0.0241033831857122,0.003622212777764
SI,SVN,Slovenia,5,2021-01-01,2020-12-30,100,1,5645.00711509169,1,5645.00711509169,229,91,12,4,498507.594110685,96,2,98,0,7,93,0,1,98,1,9,91,0,6,94,0,4,96,0,1,99,0,4,96,0,1,99,0,1,99,0,2,98,0,9,91,0,34,65,1,4,30,66,32,65,3,12,20,68,4,8,0,88,25,72,3,52,45,3,8,87,5,27,69,4,3,92,5,6,90,4,26,73,1,18,5,1,2,74,8,91,1,67,16,5,3,2,7,0,47,24,15,14,0,0,2,6,19,69,4,0,1,7,24,66,2,31,41,10,17,1,0,8,18,74,0,34,64,0,0,2,0,0,0,0,100,0,0,0,36,17,41,6,74.1496598639456,104.832999994835,33.8757396449704,73.5250971986443,2.09876543209877,1.37799165152103,0.01,0.0195013954179879,0.0113238136826423,0.000293721404402345,0.01,0.0195013954179879,0.0113238136826423,0.000293721404402345,0.035443429809627,0.00450847787719829
SI,SVN,Slovenia,6,2021-01-01,2020-12-29,100,0,0,0,0,122,85,6,3,955588.955493825,95,0,99,1,7,92,1,1,98,1,6,93,1,10,89,1,4,95,1,4,95,1,0,99,1,0,99,1,0,99,1,3,96,1,5,94,1,44,54,2,5,38,57,10,83,7,6,4,90,3,3,0,94,7,89,4,50,49,1,4,90,6,23,74,3,1,95,4,4,92,4,25,73,2,22,3,0,0,75,1,98,1,68,19,2,0,3,8,0,70,18,10,2,0,0,1,3,21,74,1,0,1,6,26,66,1,39,32,16,12,1,4,7,10,78,1,55,38,0,0,7,0,0,0,0,0,100,0,0,34,17,39,10,70,113.994459699168,12.6951092611863,11.8943051303615,2.39446366782007,2.47875839169407,0,0,0,0,0,0,0,0,0.0202154101077051,0.00355071679361784
SI,SVN,Slovenia,7,2021-01-01,2020-12-17,100,0,0,0,0,48,90,5,1,824733.642029494,92,0,98,2,6,93,1,4,94,2,11,89,0,10,90,0,7,92,1,1,99,0,1,98,1,2,97,1,0,99,1,1,98,1,3,97,0,29,71,0,2,27,71,11,87,2,5,6,89,1,3,1,95,7,88,5,59,38,3,10,85,5,26,70,4,3,94,3,8,88,4,23,77,0,23,0,0,0,77,5,95,0,88,5,1,1,2,3,0,65,24,10,1,0,0,1,7,23,66,3,0,1,8,28,59,4,36,36,16,9,3,1,5,19,73,2,59,38,0,2,1,0,0,0,0,0,0,100,0,48,21,21,10,29.4924554183813,46.1734150587168,13.2963988919668,9.82588040215921,1.51935526489629,1.23317271216543,0,0,0,0,0,0,0,0,0.00751173708920188,0.0021170472024582
SI,SVN,Slovenia,1,2021-01-02,2020-12-25,100,1,5899.3467546481,1,5899.3467546481,167,99,12,3,787191.85450368,98,1,98,1,9,90,1,5,94,1,29,70,1,31,68,1,8,91,1,4,95,1,5,94,1,11,88,1,2,97,1,7,92,1,19,80,1,40,60,0,7,33,60,29,70,1,12,17,71,3,9,0,88,20,79,1,31,68,1,10,89,1,54,46,0,3,96,1,5,94,1,47,53,0,42,3,2,0,53,10,90,0,66,20,6,5,1,2,0,23,39,29,9,0,3,3,14,27,53,0,4,8,16,30,42,0,17,48,27,8,0,1,3,30,66,0,52,46,0,1,1,100,0,0,0,0,0,0,0,32,26,41,1,14.4250780437045,23.1265252200064,10.913872452334,9.20219653258064,3.62413194444444,3.26261037078138,0.01,0.0195013954179879,0.00749416641050943,0.00019051799199771,0.01,0.0195013954179879,0.00749416641050943,0.00019051799199771,0.023758713899559,0.00356033913858738
SI,SVN,Slovenia,2,2021-01-02,2020-12-30,100,2,13973.6664875285,2,13973.6664875285,225,99,31,10,750785.664084147,99,5,95,0,18,82,0,2,98,0,21,79,0,34,66,0,11,89,0,12,88,0,4,96,0,4,96,0,9,91,0,9,91,0,22,78,0,46,54,0,13,33,54,59,41,0,31,28,41,10,21,0,69,17,83,0,49,51,0,7,93,0,54,46,0,1,99,0,1,97,2,48,52,0,37,11,0,0,52,13,87,0,68,20,6,1,2,3,0,22,30,33,15,0,1,2,16,20,61,0,2,1,10,27,60,0,26,47,18,9,0,5,7,15,73,0,38,61,0,1,0,0,100,0,0,0,0,0,0,40,12,47,1,9.90752551020408,17.8035882345473,11.1111111111111,15.8910431540932,2.90147730895951,1.77523443881381,0.02,0.0274394957835608,0.0186120582158084,0.000305708606370412,0.02,0.0274394957835608,0.0186120582158084,0.000305708606370412,0.0320102432778489,0.00411510752548351
SI,SVN,Slovenia,3,2021-01-02,2020-12-31,100,1,8478.62198128176,1,8478.62198128176,234,96,19,4,666952.597530041,100,2,97,1,13,87,0,4,94,2,12,87,1,14,85,1,6,93,1,4,95,1,3,96,1,3,96,1,3,96,1,5,94,1,15,84,1,44,56,0,14,30,56,43,57,0,19,24,57,4,15,0,81,20,80,0,34,66,0,6,93,1,56,44,0,4,96,0,2,98,0,47,53,0,36,9,2,0,53,10,90,0,62,16,8,5,5,4,0,26,33,30,11,0,1,0,8,26,65,0,0,1,11,23,65,0,23,40,22,15,0,2,9,17,72,0,38,58,0,1,3,0,0,100,0,0,0,0,0,37,19,44,0,20.578231292517,34.0913538159294,14.5625,18.8268723317197,3.26947105372761,1.63133220076582,0.01,0.0195013954179879,0.0127124806360768,0.000268867050260522,0.01,0.0195013954179879,0.0127124806360768,0.000268867050260522,0.034330985915493,0.00432255557868421
SI,SVN,Slovenia,4,2021-01-02,2021-01-01,100,3,14398.1566272898,3,14398.1566272898,196,96,17,6,576503.523701596,100,6,92,2,11,87,2,5,93,2,18,80,2,14,84,2,10,87,3,8,90,2,7,91,2,4,95,1,5,94,1,9,89,2,15,83,2,39,61,0,14,25,61,41,57,2,17,23,60,6,11,0,83,28,71,1,29,70,1,9,89,2,46,53,1,5,93,2,4,95,1,48,52,0,36,8,1,3,52,11,89,0,64,21,6,1,4,4,0,28,28,22,22,0,0,2,11,23,63,1,0,2,12,25,59,2,31,44,12,13,0,2,7,25,66,0,47,52,0,0,1,0,0,0,100,0,0,0,0,42,17,37,4,18.598615916955,18.4277775759147,16,15.5908059218155,3.49030470914127,2.32991294296481,0.03,0.0334344809563718,0.0249749672557811,0.000402816688305519,0.03,0.0334344809563718,0.0249749672557811,0.000402816688305519,0.0287558685446009,0.00396744348225297
SI,SVN,Slovenia,5,2021-01-02,2020-12-31,100,1,2492.84082284528,1,2492.84082284528,224,89,15,2,446180.568828001,98,2,97,1,7,91,2,0,97,3,11,87,2,10,88,2,3,95,2,3,95,2,0,97,3,2,96,2,1,97,2,0,98,2,7,91,2,37,62,1,8,29,63,27,72,1,15,12,73,2,13,0,85,18,79,3,32,66,2,6,90,4,35,62,3,3,93,4,9,88,3,28,71,1,19,7,1,1,72,9,91,0,70,11,5,3,3,8,0,47,28,15,10,0,0,0,3,18,77,2,0,0,6,20,73,1,32,32,21,15,0,3,11,17,69,0,33,64,0,0,3,0,0,0,0,100,0,0,0,33,24,38,5,45.8049886621315,93.8648155941403,30.7270233196159,69.6530755126325,2.22714681440443,1.46359655620934,0.01,0.0195013954179879,0.00558706720329242,0.000218709724823505,0.01,0.0195013954179879,0.00558706720329242,0.000218709724823505,0.0354486469378066,0.00455917667522638
SI,SVN,Slovenia,6,2021-01-02,2020-12-30,100,0,0,0,0,91,86,5,2,946795.11755366,95,0,98,2,8,90,2,1,96,3,6,91,3,11,87,2,5,93,2,3,95,2,2,94,4,1,97,2,1,97,2,3,95,2,8,90,2,35,64,1,4,31,65,8,87,5,5,3,92,2,3,0,95,5,91,4,46,51,3,2,92,6,26,70,4,0,95,5,3,92,5,33,65,2,30,3,0,0,67,2,96,2,70,17,2,0,2,9,0,65,23,10,1,1,0,2,2,24,72,0,0,3,4,26,67,0,46,31,13,8,2,5,6,15,74,0,48,45,0,1,6,0,0,0,0,0,100,0,0,41,18,30,11,59.1836734693878,106.432261878825,18.801652892562,18.7831016765079,2.38062283737024,2.3736932948274,0,0,0,0,0,0,0,0,0.0149033737307566,0.00303914487381992
SI,SVN,Slovenia,7,2021-01-02,2020-12-17,100,0,0,0,0,51,90,5,1,816153.426815338,92,0,98,2,7,92,1,4,94,2,10,90,0,9,91,0,7,91,2,1,99,0,1,98,1,2,97,1,0,99,1,1,98,1,3,97,0,29,71,0,2,27,71,12,86,2,5,7,88,1,3,1,95,7,88,5,59,38,3,10,85,5,23,73,4,3,94,3,8,88,4,22,78,0,22,0,0,0,78,6,94,0,88,5,1,1,2,3,0,65,24,9,2,0,0,1,7,23,65,4,0,1,8,28,58,5,35,37,15,10,3,1,4,18,75,2,60,37,0,2,1,0,0,0,0,0,0,100,0,48,20,22,10,29.2181069958848,46.2630459894292,14.1274238227147,10.2376548601645,1.55899061963271,1.22671213194245,0,0,0,0,0,0,0,0,0.007981220657277,0.00218168611538272
SI,SVN,Slovenia,1,2021-01-03,2020-12-27,100,1,5899.3467546481,1,5899.3467546481,178,99,12,2,759404.541985789,98,1,98,1,9,90,1,4,95,1,28,71,1,27,72,1,9,90,1,4,95,1,5,94,1,9,90,1,3,96,1,8,91,1,16,83,1,42,58,0,8,34,58,29,70,1,12,17,71,2,10,0,88,16,83,1,27,72,1,7,92,1,53,47,0,3,96,1,4,95,1,45,55,0,40,4,1,0,55,6,94,0,63,22,6,5,1,3,0,22,41,28,9,0,1,6,14,26,53,0,2,10,16,28,44,0,19,45,29,7,0,2,4,30,64,0,51,48,0,1,0,100,0,0,0,0,0,0,0,33,24,42,1,15.8971991381964,25.5378272536045,10.5294467578822,8.47432038605023,3.72178819444444,3.30354283723901,0.01,0.0195013954179879,0.00776838487062736,0.000197461937085578,0.01,0.0195013954179879,0.00776838487062736,0.000197461937085578,0.025323659126476,0.00367277869874669
SI,SVN,Slovenia,2,2021-01-03,2020-12-30,100,3,18694.4222983332,3,18694.4222983332,201,100,29,9,746054.389420165,99,5,95,0,16,84,0,3,97,0,19,81,0,32,68,0,11,89,0,13,87,0,3,97,0,5,95,0,8,92,0,8,92,0,18,82,0,42,58,0,13,29,58,52,48,0,29,23,48,9,20,0,71,18,82,0,36,64,0,4,96,0,57,42,1,2,98,0,1,98,1,50,50,0,40,10,0,0,50,13,87,0,64,23,7,2,1,3,0,21,26,36,17,0,2,2,13,21,62,0,2,1,10,28,59,0,23,46,20,11,0,5,6,15,74,0,42,58,0,0,0,0,100,0,0,0,0,0,0,41,10,48,1,10.7746772178259,21.3820753899084,11.3945578231293,17.4531198241164,2.91545189504373,1.74601201204819,0.03,0.0334344809563718,0.025057720406769,0.000354668875417546,0.03,0.0334344809563718,0.025057720406769,0.000354668875417546,0.0283098591549296,0.00385790624439365
