ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,test_recent,positive_recent,weight,Finished,B1_1.1,B1_1.2,B1_1.NA,B1_2.1,B1_2.2,B1_2.NA,B1_3.1,B1_3.2,B1_3.NA,B1_4.1,B1_4.2,B1_4.NA,B1_5.1,B1_5.2,B1_5.NA,B1_6.1,B1_6.2,B1_6.NA,B1_7.1,B1_7.2,B1_7.NA,B1_8.1,B1_8.2,B1_8.NA,B1_9.1,B1_9.2,B1_9.NA,B1_10.1,B1_10.2,B1_10.NA,B1_11.1,B1_11.2,B1_11.NA,B1_12.1,B1_12.2,B1_12.NA,B3.1,B3.2,B3.NA,B5.1,B5.2,B5.NA,B6.1,B6.2,B6.NA,B7.1,B7.2,B7.NA,B8.1,B8.2,B8.3,B8.NA,C0_1.1,C0_1.2,C0_1.NA,C0_2.1,C0_2.2,C0_2.NA,C0_3.1,C0_3.2,C0_3.NA,C0_4.1,C0_4.2,C0_4.NA,C0_5.1,C0_5.2,C0_5.NA,C0_6.1,C0_6.2,C0_6.NA,C1_m.1,C1_m.2,C1_m.NA,C2.1,C2.2,C2.3,C2.4,C2.NA,C3.1,C3.2,C3.NA,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C5.NA,C6.1,C6.2,C6.3,C6.4,C6.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D3.1,D3.2,D3.3,D3.4,D3.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,E3.1,E3.2,E3.3,E3.4,E3.NA,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E4.NA,E2.1,E2.2,E2.3,E2.NA,B2.mean,B2.sd,B4.mean,B4.sd,E5.mean,E5.sd,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
HT,HTI,Haiti,1,2021-01-01,2020-12-09,100,5,485484.154142629,4,409498.579826165,60,99,7,0,8976238.81625724,93,10,81,9,30,60,10,5,85,10,33,58,9,29,61,10,8,82,10,6,84,10,7,82,11,8,84,8,5,82,13,10,79,11,33,60,7,17,83,0,11,6,83,19,81,0,7,11,82,0,7,0,93,45,47,8,43,48,9,29,60,11,61,31,8,41,48,11,59,33,8,63,36,1,31,11,7,13,38,13,87,0,14,20,20,20,14,12,0,34,24,23,19,0,3,4,18,34,39,2,5,7,20,29,38,1,52,21,10,15,2,39,30,17,13,1,66,31,0,3,0,100,0,0,0,0,0,0,0,31,38,21,10,10.44536271809,14.056286984035,23.046875,16.8817501931326,4.87312208054539,3.27118693278854,0.05,0.042716424707947,0.0540854765654573,0.000147967783706052,0.04,0.0384072934108425,0.0456202857576054,0.000136502464406114,0.00853606487409305,0.00215064452844738
HT,HTI,Haiti,2,2021-01-01,2020-12-20,100,2,107411.593658385,2,107411.593658385,47,96,5,0,8975007.8470318,98,4,93,3,10,89,1,3,96,1,25,74,1,14,84,2,6,93,1,11,88,1,7,92,1,6,93,1,3,95,2,3,94,3,15,82,3,20,80,0,11,9,80,13,84,3,5,7,88,0,5,0,95,56,37,7,51,40,9,39,51,10,60,32,8,45,49,6,56,36,8,58,42,0,22,16,10,10,42,17,82,1,25,20,23,19,6,6,1,23,33,24,20,0,2,5,17,24,50,2,4,6,19,25,44,2,48,18,15,17,2,40,21,15,23,1,75,24,0,1,0,0,100,0,0,0,0,0,0,39,40,16,5,24.8242293131422,47.6729895532587,17.96875,16.4372227479786,3.74350923801473,2.44615166293041,0.02,0.0274394957835608,0.0119678551249298,7.1141721694744e-05,0.02,0.0274394957835608,0.0119678551249298,7.1141721694744e-05,0.00689553990610329,0.00196455822304454
HT,HTI,Haiti,3,2021-01-01,2020-12-14,100,4,208316.991874897,3,154605.21211525,99,97,9,2,7272241.09613523,96,6,86,8,14,78,8,3,90,7,27,67,6,15,78,7,3,88,9,7,86,7,5,88,7,2,91,7,4,90,6,5,86,9,12,81,7,13,87,0,6,7,87,20,77,3,9,10,81,2,7,0,91,61,36,3,56,39,5,41,52,7,53,42,5,38,57,5,35,62,3,57,43,0,29,11,5,12,43,28,71,1,38,24,22,9,6,1,0,42,17,25,13,3,1,3,15,25,55,1,2,0,16,21,61,0,50,21,15,12,2,33,26,21,18,2,83,15,1,1,0,0,0,100,0,0,0,0,0,54,33,9,4,17.6136363636364,33.7887419028481,99,211.788678744744,4.30056710775047,2.40047887934042,0.04,0.0384072934108425,0.0286455013139767,0.000121235846232343,0.03,0.0334344809563718,0.0212596378573606,0.000104839668042181,0.0143749092493103,0.00281119829443896
HT,HTI,Haiti,1,2021-01-02,2020-12-11,100,6,621252.898692196,4,409498.579826165,70,99,7,0,8813774.23616088,93,11,80,9,30,60,10,5,85,10,35,55,10,32,58,10,10,80,10,10,80,10,9,80,11,9,83,8,6,81,13,11,78,11,35,58,7,18,82,0,11,7,82,17,83,0,7,9,84,0,7,0,93,45,46,9,44,46,10,28,60,12,62,29,9,41,47,12,58,34,8,66,33,1,32,12,9,12,35,13,87,0,15,18,20,19,15,13,0,35,22,21,22,0,2,4,19,34,40,1,5,7,21,28,37,2,49,23,11,15,2,40,31,16,12,1,65,32,0,3,0,100,0,0,0,0,0,0,0,33,38,20,9,9.64094425709185,13.0019539119115,23.8754325259516,16.568849257676,4.88888888888889,3.22461059188153,0.06,0.046546565661405,0.0704865908799137,0.000168985022078576,0.04,0.0384072934108425,0.0464612059321972,0.000138957359332736,0.00995874235310855,0.00232129434980727
HT,HTI,Haiti,2,2021-01-02,2020-12-20,100,2,107411.593658385,2,107411.593658385,47,95,5,0,8922223.66838214,98,4,93,3,10,89,1,3,96,1,24,75,1,13,85,2,6,93,1,10,89,1,7,92,1,6,93,1,3,95,2,3,94,3,16,81,3,21,79,0,11,10,79,13,85,2,5,7,88,0,5,0,95,55,38,7,50,41,9,39,51,10,61,31,8,45,49,6,57,35,8,59,41,0,24,17,10,8,41,16,83,1,25,21,22,17,8,6,1,23,34,23,20,0,2,5,17,25,49,2,4,6,19,25,44,2,50,19,14,15,2,40,23,15,21,1,76,23,0,1,0,0,100,0,0,0,0,0,0,38,42,14,6,27.0672218917311,51.0036242254519,17.96875,16.4372227479786,3.77973674676971,2.4692491695408,0.02,0.0274394957835608,0.0120386573628524,7.15600344111113e-05,0.02,0.0274394957835608,0.0120386573628524,7.15600344111113e-05,0.00696812453669385,0.00198516523282037
HT,HTI,Haiti,3,2021-01-02,2020-12-14,100,3,154605.21211525,3,154605.21211525,99,97,9,2,7343171.00494559,96,5,87,8,14,78,8,2,91,7,27,67,6,15,78,7,5,86,9,9,84,7,5,88,7,3,90,7,4,90,6,6,85,9,12,81,7,13,87,0,6,7,87,23,74,3,9,13,78,2,7,0,91,59,38,3,56,40,4,39,55,6,54,41,5,36,59,5,35,62,3,56,44,0,29,11,6,10,44,27,72,1,41,23,20,9,6,1,0,42,18,25,12,3,1,3,15,26,54,1,2,0,17,23,58,0,50,22,15,12,1,33,24,21,20,2,80,17,1,1,1,0,0,100,0,0,0,0,0,55,32,9,4,17.6296296296296,32.716172203992,99,211.788678744744,4.33576135969476,2.61206721871542,0.03,0.0334344809563718,0.0210542845878333,0.000103837881590441,0.03,0.0334344809563718,0.0210542845878333,0.000103837881590441,0.0143749092493103,0.00281119829443896
HT,HTI,Haiti,1,2021-01-03,2020-12-12,100,6,621252.898692196,4,409498.579826165,71,99,7,0,8856742.19316647,93,11,80,9,29,61,10,4,86,10,35,55,10,31,59,10,10,80,10,10,80,10,9,80,11,9,83,8,6,81,13,11,78,11,34,59,7,19,81,0,11,8,81,17,83,0,7,9,84,0,7,0,93,46,45,9,45,46,9,29,60,11,62,29,9,42,47,11,59,33,8,67,32,1,34,12,9,11,34,13,87,0,16,17,22,19,14,12,0,35,23,21,21,0,2,4,18,36,39,1,5,7,19,28,39,2,50,22,11,15,2,43,29,16,11,1,65,32,0,3,0,100,0,0,0,0,0,0,0,33,38,20,9,9.62110692322952,13.0114056391974,21.6049382716049,15.7006409641269,4.66682419659735,3.20074383462798,0.06,0.046546565661405,0.0701446293843273,0.000168196131870628,0.04,0.0384072934108425,0.0462358021600898,0.000138299559166263,0.0101010101010101,0.0023376482495426
HT,HTI,Haiti,2,2021-01-03,2020-12-22,100,2,82187.4553135639,1,41626.3786021983,75,95,4,0,8656574.89898543,98,6,91,3,10,89,1,2,96,2,24,74,2,13,85,2,6,92,2,10,88,2,5,93,2,6,92,2,3,94,3,2,94,4,18,79,3,24,76,0,15,9,76,12,86,2,4,7,89,0,4,0,96,53,40,7,50,42,8,40,50,10,60,32,8,46,48,6,56,34,10,58,42,0,21,15,11,11,42,17,82,1,24,18,24,18,9,6,1,27,35,19,19,0,2,7,17,25,48,1,3,9,18,28,41,1,50,19,15,14,2,42,21,19,18,0,77,22,0,1,0,0,100,0,0,0,0,0,0,40,39,14,7,25.3125,51.3259677741075,20.4986149584488,26.1923853260395,4.03703703703704,2.70862742089085,0.02,0.0274394957835608,0.00949422332419216,6.46001123615092e-05,0.01,0.0195013954179879,0.00480864303583592,4.60828799787507e-05,0.011119347664937,0.00250246901392161
HT,HTI,Haiti,3,2021-01-03,2020-12-15,100,2,116710.108036755,2,116710.108036755,100,98,9,2,7375879.60603802,96,4,89,7,15,78,7,2,91,7,27,68,5,17,77,6,4,88,8,10,84,6,5,89,6,3,90,7,4,92,4,4,88,8,14,80,6,13,87,0,5,8,87,24,73,3,9,14,77,2,7,0,91,59,39,2,57,41,2,42,55,3,53,44,3,37,60,3,32,65,3,56,44,0,28,13,5,10,44,27,72,1,40,22,21,9,5,3,0,44,19,23,11,3,2,2,15,23,56,2,2,0,15,23,60,0,53,21,13,12,1,36,24,17,21,2,78,19,1,1,1,0,0,100,0,0,0,0,0,54,33,10,3,16.2064282480761,30.760987489152,82.6446280991736,184.276765684526,4.37980986871888,2.59111798444623,0.02,0.0274394957835608,0.0158232121822072,9.00585740423683e-05,0.02,0.0274394957835608,0.0158232121822072,9.00585740423683e-05,0.0143719459614832,0.00279653458586949
HT,HTI,Haiti,1,2021-01-04,2020-12-15,100,6,621252.898692196,4,409498.579826165,76,99,7,0,8764047.91843264,93,11,80,9,30,61,9,4,86,10,37,53,10,32,58,10,11,79,10,10,80,10,11,78,11,9,83,8,7,80,13,11,78,11,34,59,7,21,79,0,11,10,79,16,84,0,7,8,85,0,7,0,93,45,46,9,47,44,9,31,58,11,62,29,9,43,46,11,58,34,8,68,31,1,35,13,7,12,33,12,88,0,15,15,23,20,14,13,0,36,23,21,20,0,3,5,17,36,38,1,5,8,20,28,37,2,49,22,11,16,2,40,31,17,11,1,67,30,0,3,0,100,0,0,0,0,0,0,0,34,40,18,8,9.91866693116445,13.3690233684382,18.75,13.5602942057821,4.32419932940224,2.36738899901351,0.06,0.046546565661405,0.0708865246372706,0.000169907261860903,0.04,0.0384072934108425,0.0467248220956098,0.000139726470819298,0.0108123488405179,0.00241769040473215
