"Timestamp","Country","ISO.3166.1.a2","Region","ISO.3166.2","Language","Reach","Cases","Visibility","Recovered","Fatalities","RecentCases","RecentCases14","PositiveTest14Days","PositiveTest07Days","LongCovid","StillSick","Tested","Positive","Hospital","Severe","ICU","Vaccinated","RecentVaccinated","VaccineSideEffects","RefuseVaccine","ContactsDoctors","Surveyfirst","Surveyknown","Surveyforward","Dataset","Cookie","Campaign"
"2024-01-08","Mexico","MX","","","en",15,15,15,,,0,,,,,0,,,,,,15,,,,,,,,"limesurvey-132554","f7760c9r53hq7tao4j",20240108
"2024-03-18","Mexico","MX","Ciudad de México","MXCMX","en",3,3,3,,0,2,,,,,0,,,0,,,3,,,,,,,,"limesurvey-137349","8s0bnj98q6gebt0yds",20240318
"2024-04-15","Mexico","MX","Nuevo León","MXNLE","en",30,30,15,,0,0,,,,,0,,,2,,,25,,,,,,,,"limesurvey-139341","lx62tafs1ji090fprf",20240415
"2024-06-10","Mexico","MX","Ciudad de México","MXCMX","en",50,30,15,,1,0,,,,,0,,,2,,,50,,,,,,,,"limesurvey-143646","j7sriq6f5wycbotcpi",20240610
"2024-08-05","Mexico","MX","Ciudad de México","MXCMX","en",10,1,3,,0,0,,,,,0,,,0,,,3,,,,,,,,"limesurvey-148065","u42imfaxfi7oslj2da",20240805
"2024-08-26","Mexico","MX","Ciudad de México","MXCMX","en",40,30,10,,1,0,,,,,0,,,1,,,39,,,,,,,,"limesurvey-149313","j7sriq6f5wycbotcpi",20240826
"2024-09-30","Mexico","MX","Jalisco","MXJAL","en",25,20,10,,1,0,,,,,1,,,1,,,25,,,,,,,,"limesurvey-152290","2afdb476f3z3v64ueq",20240930
"2024-11-18","Mexico","MX","Chihuahua","MXCHH","en",20,12,6,,,0,,,,,0,,,,,,20,,,,,,,,"limesurvey-155800","a568ba88nwdgq3s4zr",20241118
"2024-12-16","Mexico","MX","Chihuahua","MXCHH","en",20,15,5,,,0,,,,,0,,,,,,20,,,,,,,,"limesurvey-157896","lwtcbqklvjsfesltcl",20241216
"2024-12-30","Mexico","MX","Ciudad de México","MXCMX","en",20,6,5,,0,1,,,,,1,,,0,,,15,,,,,,,,"limesurvey-158859","b46t9o745yi6xofwcr",20241230
