ISO2,ISO_3,country_agg,date,weight,Finished,B2,B4,E5,E6,E7,pos_RF,pos_RF_symp,pos_XGB,pos_XGB_symp,count,symptomatic,infected,not_infected,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,test_recent,tested_vaccinated,tested_unvaccinated,tested_vac1dose,tested_vac2doses,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,C0_1.1,C0_1.2,C0_1.NA,C0_2.1,C0_2.2,C0_2.NA,C0_3.1,C0_3.2,C0_3.NA,C0_4.1,C0_4.2,C0_4.NA,C0_5.1,C0_5.2,C0_5.NA,C0_6.1,C0_6.2,C0_6.NA,C0a_7.NA,I6_1.NA,I6_2.NA,I6_3.NA,I6_4.NA,I6_5.NA,I6_6.NA,I6_7.NA,I6_8.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D10.1,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,D5.1,D5.2,D5.3,D5.4,D5.NA,first_date,day_count,days_aggregated,p_infected,p_infected_CI,p_rf,p_rf_CI,p_rf_symp,p_rf_symp_CI,p_XGB,p_XGB_CI,p_XGB_symp,p_XGB_symp_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
BR,BRA,Brazil,2020-04-23,75204227.6156152,445,1309,277,997.4,0,0,52,46,46,42,458,249,0,0,0,0,0,0,5,854620.26598811,0,0,0,0,2,211813.025968803,279,453,25361.2233127086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,11,23,23,16,7,8,8,25,21,0,0,0,0,0,0,0,0,0,0,0,0,0,109,336,13,276,175,7,38,405,15,176,273,9,23,420,15,46,400,12,458,458,458,458,458,458,458,458,458,13,38,73,133,188,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458,23,50,68,117,187,13,96,99,118,134,11,0,0,0,0,458,2020-04-23,458,1,,,0.11353711790393,0.0290545773752703,0.100436681222707,0.0275281735666221,0.100436681222707,0.0275281735666221,0.091703056768559,0.0264314619182451,0.0109170305676856,0.00951664736854642,0.0113639923324026,2.39557979507723e-05,0.00436681222707424,0.00603875337445733,0.00281650424031246,1.19775973431351e-05,0.0110010466198684,0.0012837424738967
BR,BRA,Brazil,2020-04-24,159821020.21071,14994,44838.69,9077.8,32228.2,0,0,1354,1270,1151,1171,16259,8934,0,0,0,0,0,0,270,3202924.09687123,0,0,0,0,163,1851543.40311528,9135,15985,894920.871200102,58,0,0,0,0,18,0,0,0,0,18,0,0,0,0,1133,6,12,6,12,12,13,5,4,5,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,256,549,275,609,675,642,344,323,328,551,776,0,0,0,0,0,0,0,0,0,0,0,0,0,5300,10455,504,10485,5360,414,666,15040,553,7712,8105,442,789,14976,494,1619,14175,465,16259,16259,16259,16259,16259,16259,16259,16259,16259,391,1092,1894,4145,7623,1114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16259,471,1093,1789,4408,7389,1109,3755,3858,3681,3923,1042,0,0,0,0,16259,2020-04-24,16259,1,,,0.0832769543022326,0.00424700396835108,0.0781105849068208,0.00412473008835339,0.0707915615966542,0.00394228932769304,0.0720216495479427,0.00397375996188719,0.016606187342395,0.00196426409304508,0.020040693599931,2.17265883843737e-05,0.0100252168030014,0.00153129945629951,0.0115851056430136,1.65901679065793e-05,0.0102076063861935,0.000208252290189583
BR,BRA,Brazil,2020-04-25,152455510.098487,9500,27364,6824.7,20104.7,0,0,848,791,688,715,10462,5564,0,0,0,0,0,0,183,2643844.254428,0,0,0,0,113,1619841.8801409,6873,10281,575582.200613591,42,0,0,0,0,17,0,0,0,0,17,0,0,0,0,675,12,12,3,14,10,12,11,11,3,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,162,360,175,386,389,360,216,196,193,326,459,0,0,0,0,0,0,0,0,0,0,0,0,0,3478,6626,358,6969,3207,286,486,9588,388,5085,5066,311,489,9625,348,1057,9068,337,10462,10462,10462,10462,10462,10462,10462,10462,10462,228,636,1121,2673,4980,824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10462,245,637,1087,2828,4849,816,2202,2453,2358,2685,764,0,0,0,0,10462,2020-04-25,10462,1,,,0.0810552475626075,0.00522969068064738,0.075606958516536,0.00506582229334901,0.0657618046262665,0.00474959308854208,0.068342573121774,0.0048352008768373,0.0174918753584401,0.00251204257309985,0.0173417428646564,2.07216413867004e-05,0.0108009940737909,0.00198068053087319,0.0106250136783804,1.62750278470404e-05,0.0119409529910292,0.000280611430177736
BR,BRA,Brazil,2020-04-26,152754203.594794,9712,28766.4,7417,21170.4,0,0,888,844,723,767,10617,5751,0,0,0,0,0,0,194,3168997.09922605,0,0,0,0,118,1724849.47527765,7451,10431,583979.956677402,34,0,0,0,0,13,0,0,0,0,13,0,0,0,0,740,10,9,7,9,5,11,2,5,4,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,192,383,187,415,432,436,249,225,211,380,529,0,0,0,0,0,0,0,0,0,0,0,0,0,3096,7197,324,7082,3261,274,451,9821,345,5152,5178,287,520,9788,309,963,9347,307,10617,10617,10617,10617,10617,10617,10617,10617,10617,225,661,1127,2733,5090,781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10617,311,660,1102,2882,4882,780,2223,2337,2451,2870,736,0,0,0,0,10617,2020-04-26,10617,1,,,0.0836394461712348,0.00526606177691628,0.0794951492888763,0.00514553501254059,0.0680983328623905,0.00479181967784885,0.072242629744749,0.00492448889250625,0.0182725817085806,0.00254766663127804,0.0207457276110865,2.26028695762236e-05,0.0111142507299614,0.00199416154198146,0.0112916661845398,1.67557788068333e-05,0.0127589995423696,0.000287851848631042
BR,BRA,Brazil,2020-04-27,153101601.008703,10059,28571.3,6963.1,21760.6,0,0,948,890,781,817,11050,5882,0,0,0,0,0,0,174,2773284.22375485,0,0,0,0,103,1519864.03621628,7014,10854,607661.628777348,38,0,0,0,0,12,0,0,0,0,12,0,0,0,0,777,3,9,6,8,9,6,5,5,4,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,148,401,212,416,468,410,249,226,206,373,520,0,0,0,0,0,0,0,0,0,0,0,0,0,3333,7339,378,6998,3747,305,464,10175,411,5446,5271,333,598,10097,355,1083,9626,341,11050,11050,11050,11050,11050,11050,11050,11050,11050,282,674,1189,2821,5213,871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11050,298,723,1183,2989,5002,855,2441,2549,2548,2699,813,0,0,0,0,11050,2020-04-27,11050,1,,,0.0857918552036199,0.00522170730866313,0.0805429864253394,0.00507395406606965,0.0706787330316742,0.00477852946048523,0.0739366515837104,0.00487884689226832,0.0157466063348416,0.00232120713898077,0.0181140119076691,2.11249690150303e-05,0.00932126696832579,0.00179172290388754,0.00992715965217033,1.57037835884017e-05,0.0115426080368323,0.000268564209323052
BR,BRA,Brazil,2020-04-28,152144585.120209,10805,32141.1,7772.4,23731.24,0,0,1037,976,865,879,11881,6355,0,0,0,0,0,0,210,2708609.38539107,0,0,0,0,115,1548982.27312522,7825.3,11673,653513.376885755,52,0,0,0,0,29,0,0,0,0,29,0,0,0,0,848,11,19,16,18,18,19,8,17,5,20,18,0,0,0,0,0,0,0,0,0,0,0,0,0,205,431,218,464,494,462,270,264,243,419,610,0,0,0,0,0,0,0,0,0,0,0,0,0,3882,7588,411,7549,3985,347,503,10924,454,5612,5912,357,605,10884,392,1239,10262,380,11881,11881,11881,11881,11881,11881,11881,11881,11881,305,698,1226,2920,5794,938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11881,321,757,1248,3141,5484,930,2739,2700,2766,2791,885,0,0,0,0,11881,2020-04-28,11881,1,,,0.0872822153017423,0.00507519495799098,0.0821479673428163,0.00493749127263483,0.0728053194175574,0.00467184703317855,0.0739836714081306,0.00470650858319912,0.0176752798585978,0.00236936669277278,0.0178028641850843,2.10118412970727e-05,0.00967931992256544,0.00176048342041879,0.0101809885110362,1.59511761164984e-05,0.0119742001874401,0.000263711002707847
BR,BRA,Brazil,2020-04-29,151364223.570033,11017,32585.11,8565.3,24014.9,0,0,1069,1002,860,883,11961,6501,0,0,0,0,0,0,198,2748224.16152219,0,0,0,0,113,1519779.2102435,8623,11747,657656.269877235,64,0,0,0,0,26,0,0,0,0,26,0,0,0,0,892,14,19,8,18,16,13,6,9,6,17,22,0,0,0,0,0,0,0,0,0,0,0,0,0,208,422,225,506,495,450,287,271,241,452,634,0,0,0,0,0,0,0,0,0,0,0,0,0,3913,7685,363,7691,3970,300,505,11051,405,5626,6016,319,562,11038,361,1228,10401,332,11961,11961,11961,11961,11961,11961,11961,11961,11961,322,806,1390,3127,5491,825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11961,334,846,1375,3260,5330,816,2714,2900,2679,2908,760,0,0,0,0,11961,2020-04-29,11961,1,,,0.0893737981774099,0.00511257302638412,0.0837722598444946,0.00496496486681036,0.071900342780704,0.00462942585049883,0.0738232589248391,0.00468606046037934,0.0165537998495109,0.00228659104900435,0.0181563654653879,2.12702255250447e-05,0.00944737062118552,0.00173363872704012,0.0100405444192718,1.58826807793137e-05,0.013111712599668,0.000274923786345698
BR,BRA,Brazil,2020-04-30,154542184.456695,10477,31033.6,9042.7,22873.2,0,0,1015,950,852,862,11441,6265,0,0,0,0,0,0,181,2901350.95334773,0,0,0,0,112,1741278.5658419,9089.4,11224,628376.093734748,60,0,0,0,0,33,0,0,0,0,33,0,0,0,0,847,10,23,16,23,21,25,11,12,10,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,180,423,236,477,516,470,282,236,224,419,563,0,0,0,0,0,0,0,0,0,0,0,0,0,3694,7352,395,7394,3726,321,494,10501,446,5348,5749,344,528,10526,387,1301,9786,354,11441,11441,11441,11441,11441,11441,11441,11441,11441,276,782,1257,2979,5311,836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11441,319,755,1263,3061,5213,830,2688,2640,2657,2681,775,0,0,0,0,11441,2020-04-30,11441,1,,,0.0887160213268071,0.00521007522724517,0.0830346997640066,0.00505617804809253,0.074469014946246,0.00481060151984452,0.075343064417446,0.00483646505377507,0.0158202954287213,0.00228644413836274,0.0187738445884382,2.13986184439234e-05,0.00978935407744078,0.00180408465416935,0.0112673350125308,1.66408157680874e-05,0.0144649042040687,0.00029521069832383
BR,BRA,Brazil,2020-05-01,158258784.671807,10174,30339,9178,22794.2,0,0,981,908,788,809,11076,6208,0,0,0,0,0,0,192,3104041.00495931,0,0,0,0,113,1829007.4935377,9238,10881,609173.224868834,69,0,0,0,0,32,0,0,0,0,32,0,0,0,0,808,13,21,12,18,18,20,6,11,8,19,21,0,0,0,0,0,0,0,0,0,0,0,0,0,187,379,199,454,464,428,245,199,193,383,569,0,0,0,0,0,0,0,0,0,0,0,0,0,3651,7059,366,7287,3483,306,457,10199,420,5164,5586,326,536,10182,358,1282,9462,332,11076,11076,11076,11076,11076,11076,11076,11076,11076,257,735,1310,2874,5097,803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11076,308,758,1283,2965,4976,786,2446,2621,2554,2725,730,0,0,0,0,11076,2020-05-01,11076,1,,,0.088569880823402,0.00529128721184094,0.0819790538100397,0.00510898189256828,0.0711448176236909,0.0047874280159098,0.0730408089563019,0.00484584716039015,0.0173347778981582,0.00243062830667889,0.0196137042970246,2.16044196985307e-05,0.0102022390754785,0.00187144728847736,0.0115570677313784,1.66519005053155e-05,0.0151648162178978,0.000306886681741755
BR,BRA,Brazil,2020-05-02,157754243.71286,8779,26442.175,8813.5,19725.8,0,0,897,843,719,736,9556,5282,0,0,0,0,0,0,162,3202381.68854976,0,0,0,0,95,1599109.94871491,8862,9398,526147.409917958,56,0,0,0,0,25,0,0,0,0,25,0,0,0,0,736,14,21,7,16,14,14,11,13,12,14,19,0,0,0,0,0,0,0,0,0,0,0,0,0,173,355,204,412,460,397,256,220,220,344,507,0,0,0,0,0,0,0,0,0,0,0,0,0,2888,6344,324,6285,3017,254,392,8794,370,4390,4879,287,440,8799,317,977,8287,292,9556,9556,9556,9556,9556,9556,9556,9556,9556,227,636,1152,2577,4299,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9556,260,695,1058,2644,4240,659,2033,2221,2259,2421,622,0,0,0,0,9556,2020-05-02,9556,1,,,0.0938677270824613,0.00584741571725462,0.0882168271243198,0.00568632297988776,0.0752406864796986,0.00528872215861193,0.077019673503558,0.00534573073036884,0.0169526998744244,0.00258831223107324,0.020299813261307,2.20064597786782e-05,0.00994139807450816,0.00198913474426349,0.0101367158884522,1.56312536528942e-05,0.0168431884923312,0.000347710594282365
