ISO2,ISO_3,country_agg,region_agg,date,first_date,count,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cli_smooth_slope,p_cli_weight_smooth_slope,p_cliWHO_smooth_slope,p_cliWHO_weight_smooth_slope,p_cli_local_smooth_slope
ZM,ZMB,Zambia,Central,2020-12-24,2020-05-12,100,0.03,0.0334344809563718,0.0213348231083596,0.000138782737598931,0.02,0.0274394957835608,0.00756088682230858,8.31978615622907e-05,0.0182127246236037,0.00333468987144778,0.0369373051907334,0.0367766538219734,0.0237209861909143,0.000148638208755327,0.0269373051907334,0.0314326500325445,0.00944745570165792,9.40586627776598e-05,0.0189519524710536,0.0034121797576642,,,,,
ZM,ZMB,Zambia,Central,2020-12-25,2020-05-12,100,0.03,0.0334344809563718,0.0213348231083596,0.000138782737598931,0.02,0.0274394957835608,0.00756088682230858,8.31978615622907e-05,0.0182127246236037,0.00333468987144778,0.0374261370854484,0.0370071326568044,0.0238999709361009,0.000149326073580657,0.0274261370854484,0.0317062855861058,0.00959780630340358,9.48695903184251e-05,0.0189934001542377,0.00341650058712041,,,,,
ZM,ZMB,Zambia,Central,2020-12-26,2020-05-19,100,0.03,0.0334344809563718,0.0216839730303712,0.000141028789604547,0.02,0.0274394957835608,0.00768462269913959,8.45541446405573e-05,0.01842450049132,0.00337310147973297,0.0379263287458353,0.0372424250723679,0.0240843896423265,0.000150029959967416,0.0279263287458353,0.0319854446285243,0.00975355285737666,9.57046639698927e-05,0.0190350089555344,0.00342086123245008,,,,,
ZM,ZMB,Zambia,Central,2020-12-27,2020-05-21,100,0.04,0.0384072934108425,0.0237609686941544,0.000148933580263673,0.03,0.0334344809563718,0.00948270818121614,9.47719242839602e-05,0.0195709138552244,0.00347442816674349,0.0384349259561527,0.037481113046965,0.0242732082504194,0.000150745646484551,0.0284349259561527,0.0322684347435751,0.00991386943162882,9.65591815292384e-05,0.0190765112453378,0.00342523636117787,,,,,
ZM,ZMB,Zambia,Central,2020-12-28,2020-05-22,100,0.04,0.0384072934108425,0.0246417814130503,0.000154384813930669,0.03,0.0334344809563718,0.00983422962308599,9.82676524425666e-05,0.0193459608224057,0.00343488619907804,0.0389487861496954,0.0377217002183421,0.0244652977149394,0.000151468637021227,0.0289487861496954,0.0325534741984892,0.0100778349105842,9.74280204060258e-05,0.0191176389927305,0.00342960016058781,,,,,
ZM,ZMB,Zambia,Central,2020-12-29,2020-05-22,100,0.04,0.0384072934108425,0.0246417814130503,0.000154384813930669,0.03,0.0334344809563718,0.00983422962308599,9.82676524425666e-05,0.0193459608224057,0.00343488619907804,0.0394646650559528,0.0379626534743904,0.0246594644909189,0.000152194285540173,0.0294646650559528,0.0328387415827099,0.0102444572895177,9.83057761775923e-05,0.0191581314355524,0.00343392704860472,,,,,
ZM,ZMB,Zambia,Central,2020-12-30,2020-05-25,100,0.05,0.042716424707947,0.028945623559888,0.000166594580098532,0.04,0.0384072934108425,0.0142019526628438,0.000117575178161763,0.01980115990058,0.00351489099729979,0.0399793085131175,0.0382024464694111,0.0248544841793954,0.000152917928575657,0.0299793085131175,0.0331224275528449,0.0104127013710529,9.9186914967722e-05,0.0191977424587866,0.00343819237780428,0.000507000553730687,0.000188916331413515,0.000507000553730686,0.000160874278232495,4.09649979554982e-05
ZM,ZMB,Zambia,Central,2020-12-31,2020-05-25,100,0.05,0.042716424707947,0.028945623559888,0.000166594580098532,0.04,0.0384072934108425,0.0142019526628438,0.000117575178161763,0.01980115990058,0.00351489099729979,0.0404895437509267,0.0384396023644249,0.0250491362465021,0.000153635017236323,0.0304895437509267,0.0334027854706601,0.0105815181520762,0.000100065930204481,0.019236247223747,0.00344237308925596,0.000510567777579722,0.000191527551733525,0.000510567777579722,0.000163951974778767,4.04745115848819e-05
ZM,ZMB,Zambia,Lusaka,2021-05-06,2020-12-02,100,0.05,0.042716424707947,0.0649455280019687,0.000202289300486119,0.05,0.042716424707947,0.0649455280019687,0.000202289300486119,0.00845070422535211,0.0023094739070109,0.05,0.042716424707947,0.0635902428907429,0.000198209675649323,0.05,0.042716424707947,0.0635902428907429,0.000198209675649323,0.00773110725723525,0.00221578183034637,,,,,
ZM,ZMB,Zambia,Lusaka,2021-05-07,2020-12-08,100,0.05,0.042716424707947,0.0634332339106083,0.0001977385882394,0.05,0.042716424707947,0.0634332339106083,0.0001977385882394,0.00762220381110191,0.00219426083613358,0.05,0.042716424707947,0.0635121178293644,0.000197974196927463,0.05,0.042716424707947,0.0635121178293644,0.000197974196927463,0.00772362103490949,0.00221494739173681,,,,,
ZM,ZMB,Zambia,Lusaka,2021-05-08,2020-12-08,100,0.05,0.042716424707947,0.0634332339106083,0.0001977385882394,0.05,0.042716424707947,0.0634332339106083,0.0001977385882394,0.00762220381110191,0.00219426083613358,0.05,0.042716424707947,0.063424043110697,0.000197708708355586,0.05,0.042716424707947,0.063424043110697,0.000197708708355586,0.00771848676279033,0.00221439163014363,,,,,
