ISO2,ISO_3,country_agg,region_agg,date,first_date,count,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cli_smooth_slope,p_cli_weight_smooth_slope,p_cliWHO_smooth_slope,p_cliWHO_weight_smooth_slope,p_cli_local_smooth_slope
GI,GIB,Gibraltar,Gibraltar,2021-03-19,,100,0.04,0.0384072934108425,0.0640733476147219,0.000285911997455654,0.03,0.0334344809563718,0.0598400613874591,0.00027692977357924,0.0250391236306729,0.00403812318999157,0.0243407169928071,0.0295428369783383,0.0401821272261948,0.000203354833763559,0.0227873634614011,0.0287703833996211,0.0395245482151377,0.000201959576845729,0.0220857771789818,0.00375769817648861,,,,,
GI,GIB,Gibraltar,Gibraltar,2021-03-20,,100,0.03,0.0334344809563718,0.0596570097648935,0.000276109517055028,0.03,0.0334344809563718,0.0596570097648935,0.000276109517055028,0.0229525299947835,0.00387034359020617,0.023387870014686,0.0289216366961326,0.0378980994900846,0.00019479709607458,0.0220201603536106,0.028241500332463,0.0373191088429721,0.000193568588637209,0.0216434266302242,0.0037157115039037,,,,,
GI,GIB,Gibraltar,Gibraltar,2021-03-21,2020-12-21,100,0.03,0.0334344809563718,0.0568851697048467,0.000263668406564373,0.03,0.0334344809563718,0.0568851697048467,0.000263668406564373,0.0226726210924081,0.00382369187459754,0.022383947669108,0.0282612561706683,0.0354299737104239,0.000185519395459377,0.0211971329040032,0.027671075446162,0.0349275610504809,0.000184453371867376,0.0211303240857778,0.00366720421019767,,,,,
GI,GIB,Gibraltar,Gibraltar,2021-03-22,2020-12-22,100,0.02,0.0274394957835608,0.0362513368613809,0.000199896416947961,0.02,0.0274394957835608,0.0362513368613809,0.000199896416947961,0.0249055307454483,0.0040029783163999,0.0213455169902444,0.0275729922593927,0.0328089921016147,0.000175644845717751,0.0203326061779357,0.027069290709121,0.0323801979624955,0.000174735026549451,0.0205473208101737,0.00361229344564137,,,,,
GI,GIB,Gibraltar,Gibraltar,2021-03-23,2020-12-24,100,0.02,0.0274394957835608,0.0311887791902391,0.000172431673898843,0.02,0.0274394957835608,0.0311887791902391,0.000172431673898843,0.0249055307454483,0.0040029783163999,0.0202970857775375,0.0268739836410884,0.0300865704915354,0.0001653768602167,0.0194485531333877,0.0264520242710031,0.0297273623359492,0.000164614689199081,0.0199006067470234,0.00355159672295008,,,,,
GI,GIB,Gibraltar,Gibraltar,2021-03-24,2020-12-28,100,0.02,0.0274394957835608,0.0312171235716882,0.000172585855192548,0.02,0.0274394957835608,0.0312171235716882,0.000172585855192548,0.0249055307454483,0.0040029783163999,0.0192705980397538,0.0261868677860245,0.0273353261741381,0.000155002598064729,0.0185742122386507,0.0258405681875403,0.027040526132071,0.000154377088747742,0.0192031909411562,0.00348636310254637,,,,,
GI,GIB,Gibraltar,Gibraltar,2021-03-27,2020-12-29,100,0.01,0.0195013954179879,0.00431978249968494,6.54175302931278e-05,0.01,0.0195013954179879,0.00431978249968494,6.54175302931278e-05,0.0130663499066689,0.00289935230834447,0.0166981758703754,0.0244690130073583,0.0198081092228535,0.000126816413799258,0.0163634875036418,0.0243025787595124,0.0196664260575216,0.000126515789215375,0.0170104535501621,0.00328272216607288,-0.0012737568537386,-0.00339566966722354,-0.00107064599295988,-0.00330968702626934,-0.000845887271469945
GI,GIB,Gibraltar,Gibraltar,2021-03-28,2020-12-30,100,0.01,0.0195013954179879,0.00420071383923547,6.36181926732563e-05,0.01,0.0195013954179879,0.00420071383923547,6.36181926732563e-05,0.0132256956372381,0.00293447334140563,0.01612485032603,0.0240960128295269,0.0178349818942546,0.000119568759936399,0.0158756220749993,0.0239720762944538,0.0177294764420013,0.00011934489754169,0.016326484423764,0.00321973377601587,-0.00121050328144267,-0.00334385293263833,-0.00102408971310189,-0.00326493873349514,-0.000886157034410037
GI,GIB,Gibraltar,Gibraltar,2021-03-29,2020-12-31,100,0.01,0.0195013954179879,0.00411567801215032,6.23330191135311e-05,0.01,0.0195013954179879,0.00411567801215032,6.23330191135311e-05,0.0132256956372381,0.00293447334140563,0.0157312116011087,0.0238515448900047,0.0162355473769973,0.000113815235275483,0.0155504693669,0.0237616651666725,0.0161590340159213,0.000113652888554325,0.0157022320681137,0.00316255931701788,-0.00110878934466656,-0.0031990710555711,-0.000941110589517199,-0.00312808783909326,-0.000904682002944011
GI,GIB,Gibraltar,Gibraltar,2021-03-30,2021-01-02,100,0.01,0.0195013954179879,0.00421085243172582,6.37714131080126e-05,0.01,0.0195013954179879,0.00421085243172582,6.37714131080126e-05,0.0130663499066689,0.00289935230834447,0.0155220783327925,0.0237399757613537,0.0150331098430962,0.00010964642968444,0.0153944577951223,0.0236765124614365,0.0149790844166528,0.000109531798060382,0.0151520013078324,0.00311251042124866,-0.000970573109575323,-0.00296264704308641,-0.000823024730468895,-0.00290018559097379,-0.000899219917056878
