"date","region","population","sample_size","reach","sample_size_recent","reach_recent","p_infected","p_infected_low","p_infected_high","p_fatalities","p_fatalities_low","p_fatalities_high","p_recent","p_recent_low","p_recent_high","p_daily","p_daily_low","p_daily_high","p_active","p_active_low","p_active_high"
"2022/07/01","PT05",196264,1,6,1,6,0.666666666666667,0.289471421974609,1,0,0,0,0,0,0,0,0,0,0,0,0
"2022/07/02","PT05",196264,2,26,2,26,0.730769230769231,0.560273350480925,0.901265111057537,0,0,0,0.0384615384615385,0,0.112380877241929,0.00549450549450549,0,0.0339083053162098,0.0384615384615385,0,0.112380877241929
"2022/07/03","PT05",196264,2,26,2,26,0.730769230769231,0.560273350480925,0.901265111057537,0,0,0,0.0384615384615385,0,0.112380877241929,0.00549450549450549,0,0.0339083053162098,0.0384615384615385,0,0.112380877241929
"2022/07/04","PT05",196264,2,26,2,26,0.730769230769231,0.560273350480925,0.901265111057537,0,0,0,0.0384615384615385,0,0.112380877241929,0.00549450549450549,0,0.0339083053162098,0.0384615384615385,0,0.112380877241929
"2022/07/05","PT05",196264,2,26,2,26,0.730769230769231,0.560273350480925,0.901265111057537,0,0,0,0.0384615384615385,0,0.112380877241929,0.00549450549450549,0,0.0339083053162098,0.0384615384615385,0,0.112380877241929
"2022/07/06","PT05",196264,2,26,2,26,0.730769230769231,0.560273350480925,0.901265111057537,0,0,0,0.0384615384615385,0,0.112380877241929,0.00549450549450549,0,0.0339083053162098,0.0384615384615385,0,0.112380877241929
"2022/07/07","PT05",196264,2,26,2,26,0.730769230769231,0.560273350480925,0.901265111057537,0,0,0,0.0384615384615385,0,0.112380877241929,0.00549450549450549,0,0.0339083053162098,0.0384615384615385,0,0.112380877241929
"2022/07/08","PT05",196264,2,26,2,26,0.730769230769231,0.560273350480925,0.901265111057537,0,0,0,0.0384615384615385,0,0.112380877241929,0.00549450549450549,0,0.0339083053162098,0.0384615384615385,0,0.112380877241929
"2022/07/09","PT05",196264,2,26,2,26,0.730769230769231,0.560273350480925,0.901265111057537,0,0,0,0.0384615384615385,0,0.112380877241929,0.00549450549450549,0,0.0339083053162098,0.0384615384615385,0,0.112380877241929
"2022/07/10","PT05",196264,4,166,4,166,0.620481927710843,0.546661790848807,0.69430206457288,0,0,0,0.0481927710843374,0.0156121397278056,0.0807734024408691,0.00688468158347676,0,0.0194633832477036,0.0180722891566265,0,0.038336998942493
"2022/07/11","PT05",196264,4,166,4,166,0.620481927710843,0.546661790848807,0.69430206457288,0,0,0,0.0481927710843374,0.0156121397278056,0.0807734024408691,0.00688468158347676,0,0.0194633832477036,0.0180722891566265,0,0.038336998942493
"2022/07/12","PT05",196264,4,166,4,166,0.620481927710843,0.546661790848807,0.69430206457288,0,0,0,0.0481927710843374,0.0156121397278056,0.0807734024408691,0.00688468158347676,0,0.0194633832477036,0.0180722891566265,0,0.038336998942493
"2022/07/13","PT05",196264,4,166,3,160,0.620481927710843,0.546661790848807,0.69430206457288,0,0,0,0.05,0.0162297011059486,0.0837702988940514,0.00714285714285714,0,0.0201915636830215,0.01875,0,0.0397673797161665
"2022/07/14","PT05",196264,4,166,3,160,0.620481927710843,0.546661790848807,0.69430206457288,0,0,0,0.05,0.0162297011059486,0.0837702988940514,0.00714285714285714,0,0.0201915636830215,0.01875,0,0.0397673797161665
"2022/07/15","PT05",196264,6,195,5,189,0.574358974358974,0.504961409492258,0.64375653922569,0.0102564102564103,0,0.0243977262318494,0.0423280423280423,0.0136242244592801,0.0710318601968045,0.00604686318972033,0,0.017099482575092,0.0158730158730159,0,0.0336915709680223
"2022/07/16","PT05",196264,6,195,4,169,0.574358974358974,0.504961409492258,0.64375653922569,0.0102564102564103,0,0.0243977262318494,0.0414201183431953,0.0113784144355546,0.071461822250836,0.00591715976331361,0,0.0174802169886412,0.0118343195266272,0,0.0281382106887327
"2022/07/17","PT05",196264,6,195,4,169,0.574358974358974,0.504961409492258,0.64375653922569,0.0102564102564103,0,0.0243977262318494,0.0414201183431953,0.0113784144355546,0.071461822250836,0.00591715976331361,0,0.0174802169886412,0.0118343195266272,0,0.0281382106887327
"2022/07/18","PT05",196264,7,295,5,269,0.684745762711864,0.631726678002662,0.737764847421067,0.00677966101694915,0,0.0161437142745808,0.0260223048327138,0.00699753826653311,0.0450470713988944,0.00371747211895911,0,0.0109900280176926,0.00743494423791822,0,0.0177006851556847
"2022/07/19","PT05",196264,7,295,5,269,0.684745762711864,0.631726678002662,0.737764847421067,0.00677966101694915,0,0.0161437142745808,0.0260223048327138,0.00699753826653311,0.0450470713988944,0.00371747211895911,0,0.0109900280176926,0.00743494423791822,0,0.0177006851556847
"2022/07/20","PT05",196264,7,295,5,269,0.684745762711864,0.631726678002662,0.737764847421067,0.00677966101694915,0,0.0161437142745808,0.0260223048327138,0.00699753826653311,0.0450470713988944,0.00371747211895911,0,0.0109900280176926,0.00743494423791822,0,0.0177006851556847
"2022/07/21","PT05",196264,7,304,5,278,0.720394736842105,0.66994379992315,0.770845673761061,0.00986842105263158,0,0.0209801487671661,0.0251798561151079,0.00676303954495168,0.0435966726852642,0.00359712230215827,0,0.010634660768626,0.00719424460431655,0,0.0171288457560493
"2022/07/22","PT05",196264,7,304,5,278,0.720394736842105,0.66994379992315,0.770845673761061,0.00986842105263158,0,0.0209801487671661,0.0251798561151079,0.00676303954495168,0.0435966726852642,0.00359712230215827,0,0.010634660768626,0.00719424460431655,0,0.0171288457560493
"2022/07/23","PT05",196264,7,304,5,278,0.720394736842105,0.66994379992315,0.770845673761061,0.00986842105263158,0,0.0209801487671661,0.0251798561151079,0.00676303954495168,0.0435966726852642,0.00359712230215827,0,0.010634660768626,0.00719424460431655,0,0.0171288457560493
"2022/07/24","PT05",196264,7,304,3,138,0.720394736842105,0.66994379992315,0.770845673761061,0.00986842105263158,0,0.0209801487671661,0,0,0,0,0,0,0,0,0
