date,ISO3,country,count,cli,count_local_com,cli_local_com,anosmia
2021-03-22,AFG,Afghanistan,106,32,74,1085,36
2021-03-22,ALA,Aland Islands,13,1,12,99,2
2021-03-22,ALB,Albania,129,13,113,576,16
2021-03-22,DZA,Algeria,435,19,382,696,23
2021-03-22,ASM,American Samoa,10,0,9,13,0
2021-03-22,AND,Andorra,26,8,21,277,8
2021-03-22,AGO,Angola,76,8,70,226,11
2021-03-22,AIA,Anguilla,7,2,7,97,3
2021-03-22,ATG,Antigua,8,1,7,1,1
2021-03-22,ARG,Argentina,2957,42,2819,1920,75
2021-03-22,ARM,Armenia,46,2,38,163,3
2021-03-22,AUS,Australia,1145,21,1106,298,31
2021-03-22,AUT,Austria,914,7,887,522,20
2021-03-22,AZE,Azerbaijan,117,4,104,79,4
2021-03-22,BHS,Bahamas,2,0,2,5,0
2021-03-22,BHR,Bahrain,2,0,2,0,0
2021-03-22,BGD,Bangladesh,740,70,656,1615,107
2021-03-22,BRB,Barbados,3,0,3,0,0
2021-03-22,BLR,Belarus,200,11,189,183,10
2021-03-22,BEL,Belgium,1028,18,985,386,25
2021-03-22,BLZ,Belize,2,1,2,3,1
2021-03-22,BEN,Benin,35,4,31,6,5
2021-03-22,BTN,Bhutan,1,0,1,0,0
2021-03-22,BOL,Bolivia,525,19,474,500,26
2021-03-22,BES,"Bonaire, Sint Eustatius and Saba",1,0,1,1,0
2021-03-22,BIH,Bosnia and Herzegovina,192,13,189,607,8
2021-03-22,BWA,Botswana,2,1,2,4,1
2021-03-22,BRA,Brazil,18793,402,17932,25877,873
2021-03-22,IOT,British Indian Ocean Territory,1,1,1,1,1
2021-03-22,VGB,British Virgin Islands,3,0,1,0,0
2021-03-22,BRN,Brunei,1,1,0,0,1
2021-03-22,BGR,Bulgaria,605,11,585,651,33
2021-03-22,BFA,Burkina Faso,36,1,31,7,1
2021-03-22,BDI,Burundi,1,0,1,0,0
2021-03-22,CIV,Côte d'Ivoire,116,10,103,46,10
2021-03-22,KHM,Cambodia,109,4,102,6,5
2021-03-22,CMR,Cameroon,118,7,109,76,6
2021-03-22,CAN,Canada,2253,8,2200,444,29
2021-03-22,CPV,Cape Verde,2,0,2,6,0
2021-03-22,CYM,Cayman Islands,2,0,1,0,0
2021-03-22,CAF,Central African Republic,2,0,1,0,0
2021-03-22,TCD,Chad,2,0,2,0,0
2021-03-22,CHL,Chile,1641,21,1543,996,53
2021-03-22,CXR,Christmas Island,2,1,2,100,1
2021-03-22,CCK,Cocos (Keeling) Islands,1,1,1,5,1
2021-03-22,COL,Colombia,1991,48,1896,632,73
2021-03-22,COM,Comoros,1,1,1,100,1
2021-03-22,CRI,Costa Rica,355,11,327,67,18
2021-03-22,HRV,Croatia,372,5,356,321,17
2021-03-22,CYP,Cyprus,5,0,5,0,0
2021-03-22,CZE,Czech Republic,1173,30,1133,817,40
2021-03-22,COD,Democratic Republic of the Congo,46,5,42,37,5
2021-03-22,DNK,Denmark,1582,11,1549,306,48
2021-03-22,DJI,Djibouti,1,1,0,0,1
2021-03-22,DMA,Dominica,3,0,2,0,1
2021-03-22,DOM,Dominican Republic,306,10,287,137,18
2021-03-22,ECU,Ecuador,974,36,921,920,65
2021-03-22,EGY,Egypt,915,28,839,1318,68
2021-03-22,SLV,El Salvador,425,16,395,147,18
2021-03-22,GNQ,Equatorial Guinea,1,0,1,0,0
2021-03-22,EST,Estonia,4,1,4,6,1
2021-03-22,SWZ,Eswatini,2,1,2,2,1
2021-03-22,ETH,Ethiopia,171,7,162,166,16
2021-03-22,FSM,Federated States of Micronesia,1,0,1,0,0
2021-03-22,FJI,Fiji,1,0,1,0,0
2021-03-22,FIN,Finland,706,4,693,200,19
2021-03-22,FRA,France,5140,68,4879,1231,91
2021-03-22,GAB,Gabon,1,0,1,0,0
2021-03-22,GEO,Georgia,1,0,1,0,0
2021-03-22,DEU,Germany,5127,19,5024,1192,82
2021-03-22,GHA,Ghana,172,7,156,12,9
2021-03-22,GIB,Gibraltar,3,0,3,13,0
2021-03-22,GRC,Greece,981,5,959,434,17
2021-03-22,GRL,Greenland,2,0,1,0,0
2021-03-22,GLP,Guadeloupe,1,0,1,0,0
2021-03-22,GTM,Guatemala,441,12,421,282,19
2021-03-22,GIN,Guinea,48,1,41,28,1
2021-03-22,GNB,Guinea-Bissau,1,0,1,5,0
2021-03-22,HTI,Haiti,44,4,38,10,3
2021-03-22,HMD,Heard Island and McDonald Islands,1,0,0,0,0
2021-03-22,HND,Honduras,252,7,227,235,14
2021-03-22,HKG,Hong Kong,215,0,209,31,2
2021-03-22,HUN,Hungary,2480,41,2414,2110,95
2021-03-22,ISL,Iceland,4,0,4,0,0
2021-03-22,IND,India,5089,140,4786,3905,205
2021-03-22,IDN,Indonesia,1990,64,1770,1000,63
