date,ISO3,country,count,cli,count_local_com,cli_local_com,anosmia
2020-11-23,-99,-99,1,0,1,0,0
2020-11-23,AFG,Afghanistan,163,32,132,1069,35
2020-11-23,ALA,Aland Islands,19,3,16,204,3
2020-11-23,ALB,Albania,87,6,82,424,13
2020-11-23,DZA,Algeria,550,35,484,1034,69
2020-11-23,ASM,American Samoa,22,3,20,213,6
2020-11-23,AND,Andorra,26,2,23,219,4
2020-11-23,AGO,Angola,63,6,56,103,8
2020-11-23,AIA,Anguilla,10,3,8,232,3
2020-11-23,ATA,Antarctica,10,5,10,145,4
2020-11-23,ATG,Antigua,3,1,3,100,1
2020-11-23,ARG,Argentina,2500,46,2377,2737,95
2020-11-23,ARM,Armenia,45,5,44,151,5
2020-11-23,ABW,Aruba,8,0,6,3,1
2020-11-23,AUS,Australia,1324,20,1287,675,36
2020-11-23,AUT,Austria,661,7,646,463,18
2020-11-23,AZE,Azerbaijan,72,4,68,62,7
2020-11-23,BHS,Bahamas,6,1,5,0,1
2020-11-23,BHR,Bahrain,3,2,0,0,1
2020-11-23,BGD,Bangladesh,555,56,504,1343,83
2020-11-23,BRB,Barbados,6,2,5,110,2
2020-11-23,BLR,Belarus,273,34,250,862,43
2020-11-23,BEL,Belgium,518,5,485,210,14
2020-11-23,BLZ,Belize,6,2,4,1,2
2020-11-23,BEN,Benin,18,1,16,22,3
2020-11-23,BMU,Bermuda,2,2,1,2,2
2020-11-23,BTN,Bhutan,2,0,2,0,0
2020-11-23,BOL,Bolivia,507,25,473,406,29
2020-11-23,BES,"Bonaire, Sint Eustatius and Saba",2,1,1,0,2
2020-11-23,BIH,Bosnia and Herzegovina,122,8,119,223,12
2020-11-23,BWA,Botswana,2,1,2,2,2
2020-11-23,BVT,Bouvet Island,1,0,1,0,0
2020-11-23,BRA,Brazil,10897,247,10337,9206,602
2020-11-23,IOT,British Indian Ocean Territory,3,1,2,3,1
2020-11-23,VGB,British Virgin Islands,3,0,2,1,0
2020-11-23,BRN,Brunei,2,0,2,0,0
2020-11-23,BGR,Bulgaria,428,13,422,729,47
2020-11-23,BFA,Burkina Faso,32,0,29,15,2
2020-11-23,BDI,Burundi,3,1,3,1,1
2020-11-23,CIV,Côte d'Ivoire,84,4,71,8,2
2020-11-23,KHM,Cambodia,43,3,41,4,3
2020-11-23,CMR,Cameroon,61,2,53,19,3
2020-11-23,CAN,Canada,2327,24,2242,505,43
2020-11-23,CPV,Cape Verde,2,0,2,0,0
2020-11-23,CAF,Central African Republic,3,1,2,1,2
2020-11-23,CHL,Chile,1075,7,1021,451,31
2020-11-23,CXR,Christmas Island,1,0,1,3,0
2020-11-23,COL,Colombia,2333,50,2227,1085,97
2020-11-23,COM,Comoros,1,0,1,0,0
2020-11-23,COK,Cook Islands,2,1,1,67,1
2020-11-23,CRI,Costa Rica,493,14,460,253,29
2020-11-23,HRV,Croatia,339,18,330,480,27
2020-11-23,CYP,Cyprus,3,0,2,1,0
2020-11-23,CZE,Czech Republic,662,13,646,476,28
2020-11-23,COD,Democratic Republic of the Congo,38,4,36,4,3
2020-11-23,DNK,Denmark,940,12,913,374,17
2020-11-23,DMA,Dominica,5,0,5,4,1
