date,ISO3,country,count,cli,count_local_com,cli_local_com,anosmia
2021-05-05,AFG,Afghanistan,171,26,144,1269,34
2021-05-05,ALA,Aland Islands,26,6,23,205,5
2021-05-05,ALB,Albania,79,9,70,280,13
2021-05-05,DZA,Algeria,463,27,392,460,38
2021-05-05,ASM,American Samoa,19,6,17,26,6
2021-05-05,AND,Andorra,26,4,22,69,6
2021-05-05,AGO,Angola,65,9,59,239,10
2021-05-05,AIA,Anguilla,10,0,6,0,0
2021-05-05,ATG,Antigua,5,1,4,8,1
2021-05-05,ARG,Argentina,3051,59,2884,3454,120
2021-05-05,ARM,Armenia,29,4,25,11,4
2021-05-05,AUS,Australia,1224,26,1182,622,39
2021-05-05,AUT,Austria,711,4,696,235,12
2021-05-05,AZE,Azerbaijan,85,3,81,141,6
2021-05-05,BHS,Bahamas,5,2,5,102,3
2021-05-05,BHR,Bahrain,7,0,6,153,1
2021-05-05,BGD,Bangladesh,730,62,647,1063,67
2021-05-05,BRB,Barbados,2,0,1,1,0
2021-05-05,BLR,Belarus,144,5,136,161,11
2021-05-05,BEL,Belgium,762,9,726,202,17
2021-05-05,BLZ,Belize,4,0,4,0,0
2021-05-05,BEN,Benin,22,3,21,0,1
2021-05-05,BMU,Bermuda,5,2,3,55,1
2021-05-05,BTN,Bhutan,4,0,3,101,0
2021-05-05,BOL,Bolivia,471,21,444,801,32
2021-05-05,BES,"Bonaire, Sint Eustatius and Saba",1,0,0,0,0
2021-05-05,BIH,Bosnia and Herzegovina,84,4,78,238,7
2021-05-05,BWA,Botswana,1,0,1,1,0
2021-05-05,BRA,Brazil,12319,259,11658,11024,524
2021-05-05,IOT,British Indian Ocean Territory,3,0,2,0,0
2021-05-05,VGB,British Virgin Islands,2,0,2,0,0
2021-05-05,BRN,Brunei,1,0,0,0,0
2021-05-05,BGR,Bulgaria,385,3,368,484,10
2021-05-05,BFA,Burkina Faso,18,0,16,0,0
2021-05-05,BDI,Burundi,3,0,2,0,1
2021-05-05,CIV,Côte d'Ivoire,89,2,76,16,3
2021-05-05,KHM,Cambodia,73,4,68,122,5
2021-05-05,CMR,Cameroon,93,4,80,15,8
2021-05-05,CAN,Canada,2499,13,2437,742,37
2021-05-05,CPV,Cape Verde,1,0,1,0,0
2021-05-05,CAF,Central African Republic,1,0,1,0,0
2021-05-05,TCD,Chad,2,1,2,12,1
2021-05-05,CHL,Chile,1097,16,1044,500,32
2021-05-05,CXR,Christmas Island,2,0,2,4,1
2021-05-05,CCK,Cocos (Keeling) Islands,2,0,2,0,0
2021-05-05,COL,Colombia,1673,81,1577,936,94
2021-05-05,CRI,Costa Rica,583,21,549,611,31
2021-05-05,HRV,Croatia,364,9,355,346,24
2021-05-05,CYP,Cyprus,3,0,3,0,0
2021-05-05,CZE,Czech Republic,772,15,743,320,18
2021-05-05,COD,Democratic Republic of the Congo,36,3,31,12,2
2021-05-05,DNK,Denmark,1187,9,1159,202,38
2021-05-05,DJI,Djibouti,1,0,1,0,0
2021-05-05,DMA,Dominica,1,0,1,0,0
2021-05-05,DOM,Dominican Republic,247,5,228,66,10
2021-05-05,ECU,Ecuador,1013,41,942,1125,83
2021-05-05,EGY,Egypt,1479,64,1366,3466,118
2021-05-05,SLV,El Salvador,342,7,320,119,12
2021-05-05,GNQ,Equatorial Guinea,1,0,1,0,0
2021-05-05,ERI,Eritrea,3,0,2,2,1
2021-05-05,EST,Estonia,2,0,2,1,0
2021-05-05,SWZ,Eswatini,1,1,1,1,0
2021-05-05,ETH,Ethiopia,151,6,137,294,14
2021-05-05,FSM,Federated States of Micronesia,1,1,1,0,1
2021-05-05,FJI,Fiji,1,0,1,0,0
2021-05-05,FIN,Finland,511,4,493,116,11
2021-05-05,FRA,France,4296,48,4097,665,89
2021-05-05,GUF,French Guiana,4,1,4,2,0
2021-05-05,GAB,Gabon,2,0,2,6,1
2021-05-05,GMB,Gambia,2,0,2,0,0
2021-05-05,GEO,Georgia,1,0,1,0,0
2021-05-05,DEU,Germany,4055,28,3964,963,73
2021-05-05,GHA,Ghana,123,6,115,17,6
2021-05-05,GIB,Gibraltar,1,0,1,1,0
2021-05-05,GRC,Greece,951,5,936,374,16
2021-05-05,GRL,Greenland,2,0,2,0,0
2021-05-05,GRD,Grenada,2,0,1,0,0
2021-05-05,GUM,Guam,1,0,1,0,0
2021-05-05,GTM,Guatemala,415,9,396,265,13
2021-05-05,GIN,Guinea,29,1,23,15,3
2021-05-05,GUY,Guyana,2,1,2,100,1
2021-05-05,HTI,Haiti,40,2,33,15,0
2021-05-05,HMD,Heard Island and McDonald Islands,1,0,1,0,0
2021-05-05,HND,Honduras,269,14,247,234,15
2021-05-05,HKG,Hong Kong,217,0,212,33,0
2021-05-05,HUN,Hungary,1752,14,1705,403,42
2021-05-05,ISL,Iceland,1,0,1,0,0
2021-05-05,IND,India,7883,302,7475,14289.3,490
2021-05-05,IDN,Indonesia,1848,49,1672,615,39
2021-05-05,IRQ,Iraq,575,38,523,1261,45
2021-05-05,IRL,Ireland,525,4,505,192,12
2021-05-05,ISR,Israel,525,2,504,90,6
2021-05-05,ITA,Italy,4134,12,4036,1631,47
2021-05-05,JAM,Jamaica,1,0,0,0,0
2021-05-05,JPN,Japan,7788,34,7526,566,58
2021-05-05,JOR,Jordan,406,18,380,264,30
2021-05-05,KAZ,Kazakhstan,207,4,195,78,6
2021-05-05,KEN,Kenya,487,24,462,372,22
2021-05-05,KWT,Kuwait,102,2,98,61,6
2021-05-05,KGZ,Kyrgyzstan,47,2,39,23,1
2021-05-05,LAO,Laos,59,3,55,10,3
2021-05-05,LBN,Lebanon,148,4,145,68,7
2021-05-05,LBY,Libya,210,7,194,123,14
2021-05-05,LUX,Luxembourg,3,0,3,1,0
2021-05-05,MAC,Macau,2,1,1,3,1
2021-05-05,MDG,Madagascar,35,2,32,128,5
2021-05-05,MWI,Malawi,1,0,1,0,0
2021-05-05,MYS,Malaysia,780,17,749,404,18
2021-05-05,MLI,Mali,32,3,30,13,5
2021-05-05,MLT,Malta,1,0,1,0,0
2021-05-05,MTQ,Martinique,1,0,1,0,0
2021-05-05,MRT,Mauritania,19,1,19,4,0
2021-05-05,MUS,Mauritius,1,0,1,2,0
2021-05-05,MYT,Mayotte,1,0,1,0,0
2021-05-05,MEX,Mexico,6073,90,5801,2955,218
2021-05-05,MDA,Moldova,106,1,101,42,5
2021-05-05,MNE,Montenegro,3,1,2,0,1
2021-05-05,MAR,Morocco,285,11,257,71,20
2021-05-05,MOZ,Mozambique,72,2,64,46,5
2021-05-05,MMR,Myanmar,97,6,83,12,6
2021-05-05,NRU,Nauru,2,0,2,6,0
2021-05-05,NPL,Nepal,681,34,642,1114,58
2021-05-05,NLD,Netherlands,1475,15,1443,608,47
2021-05-05,NCL,New Caledonia,1,1,1,50,1
2021-05-05,NZL,New Zealand,395,7,381,75,13
2021-05-05,NIC,Nicaragua,281,12,258,298,20
2021-05-05,NER,Niger,1,0,1,0,0
2021-05-05,NGA,Nigeria,438,23,395,285,29
2021-05-05,NOR,Norway,995,9,979,66,9
2021-05-05,OMN,Oman,37,2,34,15,3
2021-05-05,PAK,Pakistan,962,59,896,1892,78
2021-05-05,PSE,Palestine,105,5,98,228,14
2021-05-05,PAN,Panama,164,2,158,26,3
2021-05-05,PNG,Papua New Guinea,1,0,1,0,0
2021-05-05,PRY,Paraguay,319,14,295,469,25
2021-05-05,PER,Peru,1307,65,1195,1704,101
2021-05-05,PHL,Philippines,1382,15,1332,452,36
2021-05-05,POL,Poland,1513,20,1454,711,38
2021-05-05,PRT,Portugal,1029,3,1005,130,14
2021-05-05,PRI,"Puerto Rico, U.S.",538,8,511,98,8
2021-05-05,QAT,Qatar,81,0,78,20,1
2021-05-05,REU,Réunion,1,0,1,0,0
2021-05-05,COG,Republic of the Congo,4,1,4,4,1
2021-05-05,ROU,Romania,1297,9,1255,316,26
2021-05-05,RUS,Russia,1096,19,1051,792,36
2021-05-05,SMR,San Marino,1,1,1,1,1
2021-05-05,SAU,Saudi Arabia,428,5,410,163,10
2021-05-05,SEN,Senegal,57,3,51,14,3
2021-05-05,SRB,Serbia,490,12,472,547,7
2021-05-05,SGP,Singapore,192,3,189,112,2
2021-05-05,SVK,Slovakia,400,6,394,68,10
2021-05-05,SVN,Slovenia,175,2,169,116,5
2021-05-05,SOM,Somalia,2,1,2,4,1
2021-05-05,ZAF,South Africa,719,34,685,370,38
2021-05-05,KOR,South Korea,562,7,535,61,6
2021-05-05,ESP,Spain,1920,18,1852,497,48
2021-05-05,LKA,Sri Lanka,231,9,215,283,10
2021-05-05,SDN,Sudan,195,7,166,136,12
2021-05-05,SJM,Svalbard and Jan Mayen,2,0,1,0,0
2021-05-05,SWE,Sweden,3243,60,3181,1036.5,175
2021-05-05,CHE,Switzerland,677,2,660,100,14
2021-05-05,TWN,Taiwan,1493,6,1455,237,10
2021-05-05,TZA,Tanzania,54,6,50,17,5
2021-05-05,THA,Thailand,2630,43,2535,369,25
2021-05-05,TGO,Togo,1,0,1,0,0
2021-05-05,TUN,Tunisia,427,19,386,706,21
2021-05-05,TUR,Turkey,1710,23,1621,1012,59
2021-05-05,TCA,Turks and Caicos Islands,2,0,1,0,0
2021-05-05,TUV,Tuvalu,2,0,2,0,0
2021-05-05,UGA,Uganda,5,1,5,105,1
2021-05-05,UKR,Ukraine,1510,33,1438,1303,75
2021-05-05,ARE,United Arab Emirates,338,4,326,138,8
2021-05-05,GBR,United Kingdom,1718,13,1670,184,44
2021-05-05,URY,Uruguay,623,14,599,552,21
2021-05-05,UZB,Uzbekistan,100,2,89,41,4
2021-05-05,VUT,Vanuatu,1,0,1,0,0
2021-05-05,VEN,Venezuela,720,21,679,735,26
2021-05-05,VNM,Vietnam,3208,16,3037,478,35
2021-05-05,VIR,"Virgin Islands, U.S.",4,1,4,100,2
2021-05-05,WLF,Wallis and Futuna,1,0,1,0,0
2021-05-05,ESH,Western Sahara,5,0,2,5,2
2021-05-05,YEM,Yemen,86,5,82,234,20
2021-05-05,ZMB,Zambia,2,0,2,1,1
2021-05-05,ZWE,Zimbabwe,6,0,6,0,1
