date,ISO3,country,count,cli,count_local_com,cli_local_com,anosmia
2021-04-21,AFG,Afghanistan,148,33,124,848,37
2021-04-21,ALA,Aland Islands,16,1,14,2,3
2021-04-21,ALB,Albania,88,5,78,377,10
2021-04-21,DZA,Algeria,454,23,396,410,36
2021-04-21,ASM,American Samoa,18,4,14,103,4
2021-04-21,AND,Andorra,33,6,27,334,6
2021-04-21,AGO,Angola,81,6,74,128,11
2021-04-21,AIA,Anguilla,8,2,7,107,1
2021-04-21,ATG,Antigua,6,3,5,120,3
2021-04-21,ARG,Argentina,3695,79,3506,3657,123
2021-04-21,ARM,Armenia,39,2,36,51,2
2021-04-21,AUS,Australia,1178,20,1138,357,25
2021-04-21,AUT,Austria,684,0,661,135,9
2021-04-21,AZE,Azerbaijan,96,3,90,107,7
2021-04-21,BHS,Bahamas,8,2,7,100,2
2021-04-21,BHR,Bahrain,12,1,9,3,1
2021-04-21,BGD,Bangladesh,820,52,733,2494,88
2021-04-21,BRB,Barbados,2,0,2,3,0
2021-04-21,BLR,Belarus,163,9,154,325,11
2021-04-21,BEL,Belgium,819,12,768,124,13
2021-04-21,BLZ,Belize,3,0,3,2,0
2021-04-21,BEN,Benin,25,0,21,0,2
2021-04-21,BMU,Bermuda,5,2,5,27,2
2021-04-21,BTN,Bhutan,2,0,2,100,1
2021-04-21,BOL,Bolivia,492,20,454,348,30
2021-04-21,BES,"Bonaire, Sint Eustatius and Saba",2,2,2,100,2
2021-04-21,BIH,Bosnia and Herzegovina,111,1,103,158,1
2021-04-21,BRA,Brazil,13590,239,12891,13764,552
2021-04-21,IOT,British Indian Ocean Territory,2,0,2,1,0
2021-04-21,VGB,British Virgin Islands,2,0,2,0,0
2021-04-21,BRN,Brunei,1,0,1,0,1
2021-04-21,BGR,Bulgaria,430,6,410,458,23
2021-04-21,BFA,Burkina Faso,29,3,28,5,3
2021-04-21,BDI,Burundi,1,1,1,57,1
2021-04-21,CIV,Côte d'Ivoire,100,5,81,121,12
2021-04-21,KHM,Cambodia,105,10,98,212,10
2021-04-21,CMR,Cameroon,95,6,89,121,8
2021-04-21,CAN,Canada,2653,25,2574,839,39
2021-04-21,CPV,Cape Verde,4,0,4,0,0
2021-04-21,CYM,Cayman Islands,1,0,1,0,0
2021-04-21,TCD,Chad,2,0,2,0,0
2021-04-21,CHL,Chile,1344,23,1264,804,47
2021-04-21,CCK,Cocos (Keeling) Islands,1,0,0,0,0
2021-04-21,COL,Colombia,2415,90,2292,2147,141
2021-04-21,CRI,Costa Rica,458,7,437,202,16
2021-04-21,HRV,Croatia,319,13,304,457,17
2021-04-21,CYP,Cyprus,2,0,2,0,0
2021-04-21,CZE,Czech Republic,752,12,726,207,22
2021-04-21,COD,Democratic Republic of the Congo,25,0,22,6,1
2021-04-21,DNK,Denmark,1236,6,1210,283,20
2021-04-21,DJI,Djibouti,3,1,3,4,1
2021-04-21,DMA,Dominica,2,0,2,1,0
2021-04-21,DOM,Dominican Republic,256,3,240,120,6
2021-04-21,ECU,Ecuador,1370,60,1291,1878,95
2021-04-21,EGY,Egypt,1235,55,1121,2989,124
2021-04-21,SLV,El Salvador,460,10,431,245,24
2021-04-21,EST,Estonia,3,0,3,7,1
2021-04-21,ETH,Ethiopia,148,5,141,192,13
2021-04-21,FLK,Falkland Islands,1,0,1,0,0
2021-04-21,FSM,Federated States of Micronesia,1,1,1,1,1
2021-04-21,FIN,Finland,548,3,529,96,12
2021-04-21,FRA,France,4977,54,4733,1010,92
