date,ISO3,country,count,cli,count_local_com,cli_local_com,anosmia
2020-07-20,AFG,Afghanistan,178,18,177,1657,29
2020-07-20,ALA,Aland Islands,13,1,12,11,1
2020-07-20,ALB,Albania,191,6,190,259,12
2020-07-20,DZA,Algeria,970,38,959,1961,83
2020-07-20,ASM,American Samoa,23,5,22,154,7
2020-07-20,AND,Andorra,19,5,19,106,3
2020-07-20,AGO,Angola,135,6,130,230,10
2020-07-20,AIA,Anguilla,6,1,6,103,1
2020-07-20,ATA,Antarctica,12,4,12,202,4
2020-07-20,ATG,Antigua,11,1,11,101,2
2020-07-20,ARG,Argentina,3226,18,3201,810,36
2020-07-20,ARM,Armenia,90,3,88,37,1
2020-07-20,ABW,Aruba,14,0,14,14,0
2020-07-20,AUS,Australia,2270,20,2250,705,43
2020-07-20,AUT,Austria,797,4,791,103,5
2020-07-20,AZE,Azerbaijan,119,2,118,173,2
2020-07-20,BHS,Bahamas,5,1,4,11,0
2020-07-20,BHR,Bahrain,9,1,9,2,1
2020-07-20,BGD,Bangladesh,721,30,709,1415,43
2020-07-20,BRB,Barbados,3,1,3,3,1
2020-07-20,BLR,Belarus,319,7,317,233,10
2020-07-20,BEL,Belgium,892,5,887,84,6
2020-07-20,BLZ,Belize,4,0,4,12,2
2020-07-20,BEN,Benin,42,2,42,12,2
2020-07-20,BMU,Bermuda,3,0,3,2,0
2020-07-20,BTN,Bhutan,2,0,2,1,0
2020-07-20,BOL,Bolivia,1299,101,1283,2782,159
2020-07-20,BIH,Bosnia and Herzegovina,196,4,194,142,5
2020-07-20,BWA,Botswana,2,0,2,0,0
2020-07-20,BVT,Bouvet Island,1,0,1,0,0
2020-07-20,BRA,Brazil,14377,272,14267,16433,677
2020-07-20,IOT,British Indian Ocean Territory,3,0,3,0,0
2020-07-20,VGB,British Virgin Islands,1,0,1,0,0
2020-07-20,BRN,Brunei,1,0,1,0,0
2020-07-20,BGR,Bulgaria,542,5,540,124,13
2020-07-20,BFA,Burkina Faso,33,0,33,0,0
2020-07-20,CIV,Côte d'Ivoire,135,7,132,27,10
2020-07-20,KHM,Cambodia,81,5,80,66,5
2020-07-20,CMR,Cameroon,56,3,55,5,3
2020-07-20,CAN,Canada,2482,9,2470,354,33
2020-07-20,CPV,Cape Verde,1,0,1,0,0
2020-07-20,CYM,Cayman Islands,3,0,3,1,0
2020-07-20,CAF,Central African Republic,2,0,2,0,0
2020-07-20,TCD,Chad,2,1,2,1,1
2020-07-20,CHL,Chile,1870,21,1848,1108,57
2020-07-20,COL,Colombia,3632,66,3606,2016,175
2020-07-20,COM,Comoros,2,0,2,0,0
2020-07-20,CRI,Costa Rica,1142,9,1137,261,16
2020-07-20,HRV,Croatia,549,10,546,283,21
2020-07-20,CUW,Curaçao,1,0,1,0,0
2020-07-20,CYP,Cyprus,4,0,3,0,0
2020-07-20,CZE,Czech Republic,1090,3,1081,148,10
2020-07-20,COD,Democratic Republic of the Congo,12,1,12,2,1
2020-07-20,DNK,Denmark,1514,6,1509,137,27
2020-07-20,DJI,Djibouti,1,0,1,0,0
