date,ISO3,country,count,cli,count_local_com,cli_local_com,anosmia
2020-06-15,AFG,Afghanistan,279,39,278,3021,56
2020-06-15,ALA,Aland Islands,22,2,20,206,2
2020-06-15,ALB,Albania,183,5,180,275,13
2020-06-15,DZA,Algeria,757,25,747,695,37
2020-06-15,ASM,American Samoa,22,4,22,358,7
2020-06-15,AND,Andorra,21,5,21,432,7
2020-06-15,AGO,Angola,124,5,123,148,8
2020-06-15,AIA,Anguilla,8,2,8,11,3
2020-06-15,ATA,Antarctica,17,4,17,263,5
2020-06-15,ATG,Antigua,9,0,9,2,0
2020-06-15,ARG,Argentina,3910,18,3894,411,43
2020-06-15,ARM,Armenia,138,8,138,133,7
2020-06-15,ABW,Aruba,19,4,19,20,5
2020-06-15,AUS,Australia,1976,28,1970,492,39
2020-06-15,AUT,Austria,818,3,814,123,8
2020-06-15,AZE,Azerbaijan,225,2,225,91,7
2020-06-15,BHS,Bahamas,7,0,7,5,0
2020-06-15,BHR,Bahrain,7,0,7,2,0
2020-06-15,BGD,Bangladesh,1178,38,1171,3385,79
2020-06-15,BRB,Barbados,1,0,1,0,1
2020-06-15,BLR,Belarus,493,9,492,618,14
2020-06-15,BEL,Belgium,695,1,694,210,9
2020-06-15,BLZ,Belize,6,1,6,81,1
2020-06-15,BEN,Benin,37,1,37,29,2
2020-06-15,BMU,Bermuda,2,0,2,3,0
2020-06-15,BTN,Bhutan,1,1,1,1,1
2020-06-15,BOL,Bolivia,1565,78,1560,1299,139
2020-06-15,BES,"Bonaire, Sint Eustatius and Saba",2,1,2,69,0
2020-06-15,BIH,Bosnia and Herzegovina,230,3,229,72,1
2020-06-15,BWA,Botswana,2,0,2,0,0
2020-06-15,BVT,Bouvet Island,1,1,1,100,1
2020-06-15,BRA,Brazil,16278,333,16226,17992,856
2020-06-15,IOT,British Indian Ocean Territory,3,0,3,7,0
2020-06-15,VGB,British Virgin Islands,3,0,3,0,0
2020-06-15,BRN,Brunei,3,0,2,1,0
2020-06-15,BGR,Bulgaria,594,1,593,163,11
2020-06-15,BFA,Burkina Faso,28,0,27,2,2
2020-06-15,BDI,Burundi,1,0,1,19,0
2020-06-15,CIV,Côte d'Ivoire,193,7,191,52,16
2020-06-15,KHM,Cambodia,96,2,96,119,2
2020-06-15,CMR,Cameroon,108,5,106,33,7
2020-06-15,CAN,Canada,2445,11,2439,318,27
2020-06-15,CPV,Cape Verde,2,0,2,1,0
2020-06-15,CAF,Central African Republic,1,0,1,1,0
2020-06-15,TCD,Chad,2,0,2,0,0
2020-06-15,CHL,Chile,2605,32,2599,1643,91
2020-06-15,CCK,Cocos (Keeling) Islands,1,0,1,0,0
2020-06-15,COL,Colombia,3548,38,3539,704,120
2020-06-15,COM,Comoros,3,0,3,0,0
2020-06-15,COK,Cook Islands,1,0,1,0,0
2020-06-15,CRI,Costa Rica,1189,12,1184,108,30
2020-06-15,HRV,Croatia,447,5,446,196,5
2020-06-15,CYP,Cyprus,3,0,3,0,0
2020-06-15,CZE,Czech Republic,959,6,954,257,12
2020-06-15,COD,Democratic Republic of the Congo,9,1,9,1,1
2020-06-15,DNK,Denmark,1557,12,1552,163,24
2020-06-15,DJI,Djibouti,1,0,1,0,0
2020-06-15,DMA,Dominica,13,0,13,0,2
2020-06-15,DOM,Dominican Republic,734,11,727,254,22
2020-06-15,ECU,Ecuador,1866,52,1858,2026,109
2020-06-15,EGY,Egypt,2825,68,2809,5908,212
2020-06-15,SLV,El Salvador,1141,27,1141,561,68
2020-06-15,GNQ,Equatorial Guinea,3,1,3,7,1
2020-06-15,ERI,Eritrea,1,0,1,0,0
2020-06-15,EST,Estonia,5,0,5,0,0
2020-06-15,ETH,Ethiopia,136,0,136,130,2
2020-06-15,FLK,Falkland Islands,1,0,1,1,0
2020-06-15,FSM,Federated States of Micronesia,2,0,2,1,0
2020-06-15,FIN,Finland,867,5,863,130,16
2020-06-15,FRA,France,3223,20,3213,505,43
2020-06-15,GUF,French Guiana,1,0,1,0,0
2020-06-15,PYF,French Polynesia,1,0,1,0,0
2020-06-15,ATF,French Southern Territories,2,0,2,0,0
2020-06-15,GAB,Gabon,3,0,3,0,0
2020-06-15,GEO,Georgia,3,0,3,0,0
2020-06-15,DEU,Germany,3949,14,3940,668,42
2020-06-15,GHA,Ghana,334,3,333,31,17
2020-06-15,GIB,Gibraltar,3,0,3,1,0
2020-06-15,GRC,Greece,1068,2,1064,58,8
2020-06-15,GRL,Greenland,1,0,1,0,0
2020-06-15,GRD,Grenada,1,0,1,0,1
2020-06-15,GLP,Guadeloupe,1,0,1,0,0
2020-06-15,GTM,Guatemala,1084,13,1081,244,38
2020-06-15,GGY,Guernsey,1,0,1,0,0
2020-06-15,GIN,Guinea,40,1,39,113,1
2020-06-15,GUY,Guyana,2,0,2,0,0
2020-06-15,HTI,Haiti,85,3,84,139,8
2020-06-15,HND,Honduras,792,18,789,398,42
2020-06-15,HKG,Hong Kong,479,1,478,131,2
2020-06-15,HUN,Hungary,1576,5,1573,302,18
2020-06-15,ISL,Iceland,1,0,1,0,0
2020-06-15,IND,India,7068,61,7045,3494,97
2020-06-15,IDN,Indonesia,3291,56,3284,914,60
