date,ISO3,country,count,cli,count_local_com,cli_local_com,anosmia
2020-08-09,AFG,Afghanistan,161,29,157,1619,38
2020-08-09,ALA,Aland Islands,16,3,16,21,4
2020-08-09,ALB,Albania,137,9,135,320,12
2020-08-09,DZA,Algeria,510,24,502,1250,42
2020-08-09,ASM,American Samoa,13,3,13,31,4
2020-08-09,AND,Andorra,30,4,29,106,6
2020-08-09,AGO,Angola,93,3,93,138,6
2020-08-09,AIA,Anguilla,9,1,9,8,0
2020-08-09,ATA,Antarctica,13,5,13,448,6
2020-08-09,ATG,Antigua,7,0,7,101,1
2020-08-09,ARG,Argentina,3563,38,3532,1963,83
2020-08-09,ARM,Armenia,57,2,56,93,2
2020-08-09,ABW,Aruba,15,3,15,110,5
2020-08-09,AUS,Australia,2104,26,2090,543,46
2020-08-09,AUT,Austria,685,2,684,76,8
2020-08-09,AZE,Azerbaijan,104,0,103,39,3
2020-08-09,BHS,Bahamas,4,0,4,0,0
2020-08-09,BHR,Bahrain,8,3,7,1,3
2020-08-09,BGD,Bangladesh,407,25,404,967,41
2020-08-09,BRB,Barbados,2,0,2,0,0
2020-08-09,BLR,Belarus,43,0,43,10,1
2020-08-09,BEL,Belgium,824,3,816,45,7
2020-08-09,BLZ,Belize,5,0,4,4,1
2020-08-09,BEN,Benin,34,1,32,2,1
2020-08-09,BMU,Bermuda,3,0,3,0,0
2020-08-09,BTN,Bhutan,3,0,3,0,0
2020-08-09,BOL,Bolivia,1022,69,1009,2425,131
2020-08-09,BIH,Bosnia and Herzegovina,190,5,187,208,6
2020-08-09,BRA,Brazil,11201,203,11106,11824,530
2020-08-09,IOT,British Indian Ocean Territory,2,0,2,0,0
2020-08-09,VGB,British Virgin Islands,1,0,1,1,0
2020-08-09,BRN,Brunei,6,0,5,8,1
2020-08-09,BGR,Bulgaria,432,1,428,45,5
2020-08-09,BFA,Burkina Faso,35,1,34,114,1
2020-08-09,CIV,Côte d'Ivoire,104,2,104,15,3
2020-08-09,KHM,Cambodia,70,6,70,36,4
2020-08-09,CMR,Cameroon,58,3,58,23,3
2020-08-09,CAN,Canada,2131,15,2121,672,32
2020-08-09,CYM,Cayman Islands,2,0,2,1,1
2020-08-09,TCD,Chad,3,0,3,0,0
2020-08-09,CHL,Chile,1614,14,1605,950,47
2020-08-09,CXR,Christmas Island,2,0,2,2,0
2020-08-09,COL,Colombia,3244,90,3221,1835,188
2020-08-09,COK,Cook Islands,1,0,1,0,0
2020-08-09,CRI,Costa Rica,783,8,775,384,17
2020-08-09,HRV,Croatia,390,2,389,192,3
2020-08-09,CUW,Curaçao,2,0,2,0,0
2020-08-09,CYP,Cyprus,6,0,6,0,0
2020-08-09,CZE,Czech Republic,965,6,962,103,13
2020-08-09,COD,Democratic Republic of the Congo,27,0,27,1,1
2020-08-09,DNK,Denmark,2031,12,2017,301,39
2020-08-09,DJI,Djibouti,1,0,1,0,0
2020-08-09,DMA,Dominica,9,0,9,15,1
2020-08-09,DOM,Dominican Republic,623,22,613,728,42
2020-08-09,ECU,Ecuador,1548,57,1536,1680,101
2020-08-09,EGY,Egypt,1168,15,1152,1499,45
2020-08-09,SLV,El Salvador,859,43,842,1383,85
2020-08-09,ERI,Eritrea,1,0,1,0,0
2020-08-09,EST,Estonia,3,1,3,10,0
2020-08-09,SWZ,Eswatini,1,0,1,1,0
2020-08-09,ETH,Ethiopia,122,1,122,102,3
2020-08-09,FLK,Falkland Islands,1,0,1,0,0
2020-08-09,FRO,Faroe Islands,3,1,2,0,1
2020-08-09,FJI,Fiji,1,1,1,1,0
2020-08-09,FIN,Finland,961,7,957,167,18
2020-08-09,FRA,France,3931,24,3911,437,36
2020-08-09,GUF,French Guiana,1,0,1,0,0
2020-08-09,ATF,French Southern Territories,1,0,1,0,0
2020-08-09,GAB,Gabon,2,0,2,0,0
2020-08-09,GMB,Gambia,1,0,1,1,0
2020-08-09,GEO,Georgia,3,0,3,1,0
2020-08-09,DEU,Germany,4928,13,4902,608,53
2020-08-09,GHA,Ghana,176,9,173,221,10
2020-08-09,GIB,Gibraltar,3,0,3,0,0
2020-08-09,GRC,Greece,1256,3,1251,83,11
2020-08-09,GLP,Guadeloupe,1,0,1,0,0
2020-08-09,GTM,Guatemala,883,22,868,1055,49
2020-08-09,GGY,Guernsey,1,0,1,0,0
2020-08-09,GIN,Guinea,31,0,31,0,1
2020-08-09,GNB,Guinea-Bissau,1,0,1,0,0
2020-08-09,HTI,Haiti,40,2,40,5,4
2020-08-09,HND,Honduras,423,28,417,691,40
2020-08-09,HKG,Hong Kong,529,2,523,87,3
2020-08-09,HUN,Hungary,1424,4,1418,155,18
2020-08-09,ISL,Iceland,7,0,7,0,0
2020-08-09,IND,India,6180,82,6137,4775,132
2020-08-09,IDN,Indonesia,2327,34,2298,847,44
2020-08-09,IRQ,Iraq,775,33,760,2470,60
2020-08-09,IRL,Ireland,843,6,833,54,11
2020-08-09,IMN,Isle Of Man,2,0,2,1,1
2020-08-09,ISR,Israel,994,3,984,306,13
2020-08-09,ITA,Italy,5341,14,5309,706,52
2020-08-09,JAM,Jamaica,1,0,1,0,0
2020-08-09,JPN,Japan,8998,28,8974,763,31
2020-08-09,JEY,Jersey,1,0,1,0,0
2020-08-09,JOR,Jordan,468,10,461,208,24
2020-08-09,KAZ,Kazakhstan,369,8,363,999,29
2020-08-09,KEN,Kenya,591,15,580,311,27
2020-08-09,KIR,Kiribati,2,0,1,0,0
2020-08-09,RKS,Kosovo,3,0,3,0,0
2020-08-09,KWT,Kuwait,106,1,105,58,2
2020-08-09,KGZ,Kyrgyzstan,122,3,120,435,11
2020-08-09,LAO,Laos,61,1,60,7,3
2020-08-09,LVA,Latvia,4,0,4,0,0
2020-08-09,LBN,Lebanon,175,2,172,46,5
2020-08-09,LSO,Lesotho,1,0,1,0,0
2020-08-09,LBR,Liberia,1,0,1,0,0
2020-08-09,LBY,Libya,368,11,365,315,20
2020-08-09,LIE,Liechtenstein,1,0,1,0,0
2020-08-09,LTU,Lithuania,5,0,5,0,0
2020-08-09,LUX,Luxembourg,8,0,8,2,1
2020-08-09,MAC,Macau,3,0,3,0,0
2020-08-09,MDG,Madagascar,24,1,23,29,0
2020-08-09,MYS,Malaysia,1214,17,1207,500,20
2020-08-09,MDV,Maldives,1,0,1,0,0
2020-08-09,MLI,Mali,42,2,42,13,2
2020-08-09,MLT,Malta,8,0,8,1,1
2020-08-09,MHL,Marshall Islands,1,0,1,0,0
2020-08-09,MTQ,Martinique,1,0,1,0,0
2020-08-09,MRT,Mauritania,9,0,9,1,0
2020-08-09,MUS,Mauritius,5,1,5,5,1
2020-08-09,MYT,Mayotte,1,0,1,0,0
2020-08-09,MEX,Mexico,9799,213,9720,12151,602
2020-08-09,MDA,Moldova,192,1,190,89,9
2020-08-09,MCO,Monaco,4,0,4,0,0
2020-08-09,MNG,Mongolia,2,0,2,0,0
2020-08-09,MNE,Montenegro,1,0,1,0,0
2020-08-09,MAR,Morocco,439,11,433,160,17
2020-08-09,MOZ,Mozambique,83,3,82,19,2
2020-08-09,MMR,Myanmar,273,13,271,808,12
2020-08-09,NPL,Nepal,613,12,606,336,17
2020-08-09,NLD,Netherlands,2128,7,2120,356,37
2020-08-09,NCL,New Caledonia,1,0,1,0,0
2020-08-09,NZL,New Zealand,502,5,501,85,15
2020-08-09,NIC,Nicaragua,339,12,334,640,25
2020-08-09,NGA,Nigeria,517,23,510,297,31
2020-08-09,NFK,Norfolk Island,1,0,1,0,1
2020-08-09,NOR,Norway,1429,13,1423,155,17
2020-08-09,OMN,Oman,48,0,48,131,0
2020-08-09,PAK,Pakistan,711,28,706,1488,40
2020-08-09,PLW,Palau,1,0,1,0,0
2020-08-09,PSE,Palestine,137,3,133,108,6
2020-08-09,PAN,Panama,368,3,361,228,7
2020-08-09,PRY,Paraguay,470,6,469,290,14
2020-08-09,PER,Peru,1904,105,1881,3086,169
2020-08-09,PHL,Philippines,2113,18,2101,728,50
2020-08-09,POL,Poland,2240,19,2217,576,38
2020-08-09,PRT,Portugal,1729,1,1722,194,19
2020-08-09,PRI,"Puerto Rico, U.S.",712,7,709,159,11
2020-08-09,QAT,Qatar,111,2,110,123,1
2020-08-09,REU,Réunion,4,0,4,0,0
2020-08-09,MKD,Republic of North Macedonia,5,0,5,0,0
2020-08-09,COG,Republic of the Congo,1,0,1,0,0
2020-08-09,ROU,Romania,1827,10,1823,501,26
2020-08-09,RUS,Russia,1452,24,1437,744,39
2020-08-09,RWA,Rwanda,1,0,1,0,0
2020-08-09,BLM,Saint Barthélemy,2,0,2,0,0
2020-08-09,LCA,Saint Lucia,1,1,1,1,1
2020-08-09,MAF,Saint Martin,1,0,1,0,0
2020-08-09,WSM,Samoa,1,0,1,0,0
2020-08-09,SMR,San Marino,4,1,4,8,0
2020-08-09,STP,Sao Tome and Principe,1,0,0,0,1
2020-08-09,SAU,Saudi Arabia,468,15,464,667,21
2020-08-09,SEN,Senegal,50,1,50,30,2
2020-08-09,SRB,Serbia,506,8,502,607,15
