date,ISO3,country,count,cli,count_local_com,cli_local_com,anosmia
2020-08-08,AFG,Afghanistan,126,22,124,1846,31
2020-08-08,ALA,Aland Islands,15,2,15,203,2
2020-08-08,ALB,Albania,142,7,139,457,11
2020-08-08,DZA,Algeria,563,24,558,916,45
2020-08-08,ASM,American Samoa,12,2,11,113,4
2020-08-08,AND,Andorra,19,4,19,175,5
2020-08-08,AGO,Angola,106,9,105,276,8
2020-08-08,AIA,Anguilla,4,2,3,163,2
2020-08-08,ATA,Antarctica,10,3,10,133,3
2020-08-08,ATG,Antigua,8,1,7,2,1
2020-08-08,ARG,Argentina,3225,30,3200,1627,48
2020-08-08,ARM,Armenia,63,5,62,133,4
2020-08-08,ABW,Aruba,12,1,11,16,1
2020-08-08,AUS,Australia,1969,24,1958,487,35
2020-08-08,AUT,Austria,594,3,588,36,2
2020-08-08,AZE,Azerbaijan,97,5,96,77,4
2020-08-08,BHS,Bahamas,2,0,2,1,1
2020-08-08,BHR,Bahrain,3,0,3,0,0
2020-08-08,BGD,Bangladesh,501,27,493,1619,48
2020-08-08,BRB,Barbados,1,0,1,1,0
2020-08-08,BLR,Belarus,237,5,235,148,6
2020-08-08,BEL,Belgium,790,2,781,70,9
2020-08-08,BLZ,Belize,4,0,4,0,1
2020-08-08,BEN,Benin,38,2,38,108,3
2020-08-08,BMU,Bermuda,2,0,2,1,0
2020-08-08,BOL,Bolivia,967,81,961,2535,118
2020-08-08,BES,"Bonaire, Sint Eustatius and Saba",1,0,1,0,0
2020-08-08,BIH,Bosnia and Herzegovina,152,4,148,353,6
2020-08-08,BWA,Botswana,1,0,1,0,0
2020-08-08,BVT,Bouvet Island,1,0,1,0,0
2020-08-08,BRA,Brazil,10740,211,10629,11408,494
2020-08-08,IOT,British Indian Ocean Territory,4,0,3,1,1
2020-08-08,VGB,British Virgin Islands,3,0,3,0,0
2020-08-08,BRN,Brunei,2,0,2,6,1
2020-08-08,BGR,Bulgaria,409,6,408,185,8
2020-08-08,BFA,Burkina Faso,26,0,26,0,1
2020-08-08,CIV,Côte d'Ivoire,88,0,88,5,2
2020-08-08,KHM,Cambodia,51,1,50,210,4
2020-08-08,CMR,Cameroon,64,1,62,17,4
2020-08-08,CAN,Canada,1841,14,1829,279,31
2020-08-08,CPV,Cape Verde,4,0,3,1,1
2020-08-08,CYM,Cayman Islands,1,0,1,0,0
2020-08-08,CAF,Central African Republic,2,0,2,0,0
2020-08-08,TCD,Chad,3,1,3,43,1
2020-08-08,CHL,Chile,1390,19,1373,629,39
2020-08-08,COL,Colombia,2858,71,2826,1789,155
2020-08-08,COK,Cook Islands,1,1,1,14,1
2020-08-08,CRI,Costa Rica,772,2,764,234,17
2020-08-08,HRV,Croatia,344,2,343,41,6
2020-08-08,CUW,Curaçao,1,0,1,0,0
2020-08-08,CYP,Cyprus,11,0,11,0,0
2020-08-08,CZE,Czech Republic,816,3,807,190,16
2020-08-08,COD,Democratic Republic of the Congo,24,2,24,2,1
2020-08-08,DNK,Denmark,1886,13,1879,212,37
2020-08-08,DJI,Djibouti,1,0,1,1,0
2020-08-08,DMA,Dominica,9,0,9,2,2
2020-08-08,DOM,Dominican Republic,636,23,629,831,47
2020-08-08,ECU,Ecuador,1430,50,1402,1637,95
2020-08-08,EGY,Egypt,1075,14,1056,1216,43
2020-08-08,SLV,El Salvador,684,38,673,958,74
2020-08-08,ERI,Eritrea,1,0,1,0,0
2020-08-08,EST,Estonia,4,0,4,0,0
2020-08-08,ETH,Ethiopia,132,4,130,246,5
2020-08-08,FLK,Falkland Islands,1,0,1,1,0
2020-08-08,FRO,Faroe Islands,2,0,2,0,0
2020-08-08,FIN,Finland,757,6,754,264,14
2020-08-08,FRA,France,3778,17,3749,294,39
2020-08-08,GUF,French Guiana,2,0,2,0,0
2020-08-08,ATF,French Southern Territories,3,1,3,3,1
2020-08-08,GAB,Gabon,4,1,4,100,1
2020-08-08,GMB,Gambia,2,1,2,1,1
2020-08-08,GEO,Georgia,3,0,3,0,0
2020-08-08,DEU,Germany,4438,23,4410,461,51
2020-08-08,GHA,Ghana,168,9,166,51,10
2020-08-08,GIB,Gibraltar,2,1,2,9,1
2020-08-08,GRC,Greece,1313,4,1310,286,14
2020-08-08,GRD,Grenada,2,0,2,0,0
2020-08-08,GLP,Guadeloupe,1,0,1,0,1
2020-08-08,GUM,Guam,2,0,2,0,0
2020-08-08,GTM,Guatemala,862,20,857,1063,38
2020-08-08,GIN,Guinea,31,2,31,2,1
2020-08-08,GNB,Guinea-Bissau,1,0,1,0,0
2020-08-08,HTI,Haiti,44,1,44,19,0
2020-08-08,HND,Honduras,392,10,391,584,26
2020-08-08,HKG,Hong Kong,458,7,450,351,11
2020-08-08,HUN,Hungary,1329,4,1322,44,21
2020-08-08,ISL,Iceland,5,0,5,1,0
2020-08-08,IND,India,6032,66,5981,4611,136
2020-08-08,IDN,Indonesia,2146,49,2114,1052,55
2020-08-08,IRQ,Iraq,809,27,796,2628,43
2020-08-08,IRL,Ireland,777,3,774,131,9
2020-08-08,ISR,Israel,992,5,985,286,15
2020-08-08,ITA,Italy,5347,15,5319,628,29
2020-08-08,JAM,Jamaica,1,0,1,0,0
2020-08-08,JPN,Japan,8694,39,8675,595,32
2020-08-08,JEY,Jersey,3,0,3,10,1
2020-08-08,JOR,Jordan,401,6,397,133,20
2020-08-08,KAZ,Kazakhstan,294,6,290,572,21
2020-08-08,KEN,Kenya,534,23,527,204,20
2020-08-08,RKS,Kosovo,8,0,8,5,0
2020-08-08,KWT,Kuwait,108,0,108,74,6
2020-08-08,KGZ,Kyrgyzstan,126,4,121,301,7
2020-08-08,LAO,Laos,61,2,61,5,1
2020-08-08,LVA,Latvia,5,0,5,0,0
2020-08-08,LBN,Lebanon,157,6,156,167,6
2020-08-08,LSO,Lesotho,1,0,0,0,0
2020-08-08,LBR,Liberia,3,0,3,6,0
2020-08-08,LBY,Libya,392,9,389,544,25
2020-08-08,LTU,Lithuania,4,0,4,0,0
2020-08-08,LUX,Luxembourg,3,0,3,0,0
2020-08-08,MDG,Madagascar,23,0,22,21,2
2020-08-08,MYS,Malaysia,1153,20,1148,369,14
