date,ISO3,country,count,cli,count_local_com,cli_local_com,anosmia
2021-01-16,AFG,Afghanistan,179,38,137,1180,47
2021-01-16,ALA,Aland Islands,28,8,20,160,9
2021-01-16,ALB,Albania,96,9,80,178,10
2021-01-16,DZA,Algeria,468,28,398,545,42
2021-01-16,ASM,American Samoa,27,8,20,317,9
2021-01-16,AND,Andorra,38,6,32,100,9
2021-01-16,AGO,Angola,66,13,54,610,16
2021-01-16,AIA,Anguilla,11,1,9,7,1
2021-01-16,ATA,Antarctica,20,9,17,478,9
2021-01-16,ATG,Antigua,9,1,7,15,2
2021-01-16,ARG,Argentina,3041,43,2872,2345,103
2021-01-16,ARM,Armenia,43,1,36,54,4
2021-01-16,ABW,Aruba,20,5,17,21,5
2021-01-16,AUS,Australia,1875,18,1821,456,41
2021-01-16,AUT,Austria,1007,5,975,383,15
2021-01-16,AZE,Azerbaijan,109,3,101,61,7
2021-01-16,BHS,Bahamas,7,0,5,101,0
2021-01-16,BHR,Bahrain,5,0,5,2,1
2021-01-16,BGD,Bangladesh,564,44,498,1318,55
2021-01-16,BRB,Barbados,3,2,3,107,1
2021-01-16,BLR,Belarus,280,19,258,702,33
2021-01-16,BEL,Belgium,918,6,884,233,13
2021-01-16,BLZ,Belize,6,1,5,1,1
2021-01-16,BEN,Benin,24,1,19,6,2
2021-01-16,BMU,Bermuda,4,1,2,0,2
2021-01-16,BTN,Bhutan,2,1,2,3,2
2021-01-16,BOL,Bolivia,869,65,789,1364,113
2021-01-16,BES,"Bonaire, Sint Eustatius and Saba",6,2,4,0,2
2021-01-16,BIH,Bosnia and Herzegovina,154,1,141,67,3
2021-01-16,BWA,Botswana,6,0,6,11,0
2021-01-16,BVT,Bouvet Island,4,1,2,1,1
2021-01-16,BRA,Brazil,15936,346,15126,16598,837
2021-01-16,IOT,British Indian Ocean Territory,2,1,2,100,1
2021-01-16,VGB,British Virgin Islands,2,0,2,0,0
2021-01-16,BRN,Brunei,7,1,5,101,3
2021-01-16,BGR,Bulgaria,593,11,566,182,25
2021-01-16,BFA,Burkina Faso,52,0,44,33,5
2021-01-16,BDI,Burundi,3,0,2,0,0
2021-01-16,CIV,Côte d'Ivoire,125,3,103,40,1
2021-01-16,KHM,Cambodia,64,7,61,22,6
2021-01-16,CMR,Cameroon,67,3,57,24,5
2021-01-16,CAN,Canada,3134,17,3056,1184,54
2021-01-16,CAF,Central African Republic,4,0,3,0,0
2021-01-16,TCD,Chad,3,0,3,0,0
2021-01-16,CHL,Chile,1571,14,1483,632,53
2021-01-16,CXR,Christmas Island,3,0,3,0,1
2021-01-16,CCK,Cocos (Keeling) Islands,1,1,1,6,0
2021-01-16,COL,Colombia,3147,97,2986,2143,190
2021-01-16,COM,Comoros,1,1,1,1,1
2021-01-16,COK,Cook Islands,2,1,2,100,0
2021-01-16,CRI,Costa Rica,505,18,477,341,25
2021-01-16,HRV,Croatia,458,11,444,803.2,26
2021-01-16,CUW,Curaçao,2,0,2,69,0
2021-01-16,CYP,Cyprus,9,1,9,103,1
2021-01-16,CZE,Czech Republic,1052,14,1016,973,57
2021-01-16,COD,Democratic Republic of the Congo,37,6,33,10,3
2021-01-16,DNK,Denmark,1551,8,1503,480,50
2021-01-16,DMA,Dominica,8,1,5,1,2
2021-01-16,DOM,Dominican Republic,435,24,389,343,39
2021-01-16,ECU,Ecuador,1004,41,951,770,60
2021-01-16,EGY,Egypt,1393,34,1284,2977.3,95
2021-01-16,SLV,El Salvador,503,19,470,266,33
2021-01-16,GNQ,Equatorial Guinea,1,0,1,0,0
2021-01-16,ERI,Eritrea,4,1,1,0,1
2021-01-16,EST,Estonia,6,0,6,1,0
2021-01-16,SWZ,Eswatini,3,2,2,6,1
2021-01-16,ETH,Ethiopia,105,2,94,278,12
2021-01-16,FRO,Faroe Islands,1,0,1,2,0
2021-01-16,FSM,Federated States of Micronesia,5,0,4,1,0
2021-01-16,FJI,Fiji,4,0,4,0,0
2021-01-16,FIN,Finland,384,2,374,179,14
2021-01-16,FRA,France,5240,36,4998,1523,83
2021-01-16,GUF,French Guiana,4,0,3,6,1
2021-01-16,PYF,French Polynesia,4,1,4,1,1
2021-01-16,ATF,French Southern Territories,5,0,5,1,0
2021-01-16,GAB,Gabon,6,0,4,0,0
2021-01-16,GEO,Georgia,2,0,1,0,1
2021-01-16,DEU,Germany,5793,32,5671,1659,94
2021-01-16,GHA,Ghana,209,13,193,40,22
2021-01-16,GRC,Greece,780,2,764,302,8
2021-01-16,GRL,Greenland,3,1,3,0,1
2021-01-16,GRD,Grenada,7,1,4,1,2
2021-01-16,GLP,Guadeloupe,4,0,3,1,0
2021-01-16,GUM,Guam,1,0,1,0,0
2021-01-16,GTM,Guatemala,426,14,394,596,30
2021-01-16,GGY,Guernsey,3,0,3,1,0
2021-01-16,GIN,Guinea,23,3,18,3,2
2021-01-16,GNB,Guinea-Bissau,2,2,1,15,2
2021-01-16,HTI,Haiti,61,2,54,110,1
2021-01-16,HMD,Heard Island and McDonald Islands,1,0,1,0,0
2021-01-16,HND,Honduras,358,17,330,308,29
2021-01-16,HKG,Hong Kong,255,2,241,137,5
2021-01-16,HUN,Hungary,1854,10,1804,394,54
2021-01-16,ISL,Iceland,1,0,1,0,0
2021-01-16,IND,India,3376,100,3194,3221,155
