date,ISO3,country,count,cli,count_local_com,cli_local_com,anosmia
2020-10-05,AFG,Afghanistan,137,23,133,710,21
2020-10-05,ALA,Aland Islands,16,3,16,115,3
2020-10-05,ALB,Albania,91,2,91,478,5
2020-10-05,DZA,Algeria,181,11,178,436,18
2020-10-05,ASM,American Samoa,14,3,14,115,3
2020-10-05,AND,Andorra,20,6,19,308,9
2020-10-05,AGO,Angola,69,1,68,42,6
2020-10-05,AIA,Anguilla,4,2,4,101,2
2020-10-05,ATA,Antarctica,11,3,11,249,4
2020-10-05,ATG,Antigua,4,1,4,13,2
2020-10-05,ARG,Argentina,3042,52,3015,4428,134
2020-10-05,ARM,Armenia,20,1,20,8,2
2020-10-05,ABW,Aruba,9,3,9,101,2
2020-10-05,AUS,Australia,1206,11,1197,223,18
2020-10-05,AUT,Austria,630,2,623,353,10
2020-10-05,AZE,Azerbaijan,18,1,18,2,3
2020-10-05,BHS,Bahamas,4,1,3,2,2
2020-10-05,BHR,Bahrain,2,1,2,100,1
2020-10-05,BGD,Bangladesh,395,27,390,1193,36
2020-10-05,BRB,Barbados,2,0,2,0,1
2020-10-05,BLR,Belarus,234,9,231,173,7
2020-10-05,BEL,Belgium,662,10,659,118,15
2020-10-05,BLZ,Belize,2,0,2,0,0
2020-10-05,BEN,Benin,20,2,19,105,3
2020-10-05,BMU,Bermuda,1,0,1,0,0
2020-10-05,BTN,Bhutan,5,0,4,6,1
2020-10-05,BOL,Bolivia,475,9,472,374,20
2020-10-05,BES,"Bonaire, Sint Eustatius and Saba",1,0,1,1,1
2020-10-05,BIH,Bosnia and Herzegovina,94,1,94,257,4
2020-10-05,BWA,Botswana,3,1,3,100,1
2020-10-05,BRA,Brazil,11321,135,11222,7750,380
2020-10-05,IOT,British Indian Ocean Territory,3,0,3,0,0
2020-10-05,BRN,Brunei,3,0,3,0,0
2020-10-05,BGR,Bulgaria,309,1,308,45,5
2020-10-05,BFA,Burkina Faso,27,0,26,6,1
2020-10-05,CIV,Côte d'Ivoire,78,2,78,223,2
2020-10-05,KHM,Cambodia,61,3,60,120,5
2020-10-05,CMR,Cameroon,47,5,47,105,3
2020-10-05,CAN,Canada,2077,17,2064,527,35
2020-10-05,CPV,Cape Verde,1,0,1,0,0
2020-10-05,CYM,Cayman Islands,1,0,1,3,0
2020-10-05,CAF,Central African Republic,2,0,2,0,0
2020-10-05,TCD,Chad,4,1,4,2,2
2020-10-05,CHL,Chile,1171,7,1164,542,35
2020-10-05,COL,Colombia,2248,45,2230,1302,96
2020-10-05,COM,Comoros,3,2,3,1,0
2020-10-05,COK,Cook Islands,1,0,1,0,0
2020-10-05,CRI,Costa Rica,488,10,482,330,13
2020-10-05,HRV,Croatia,267,3,264,177,8
2020-10-05,CUW,Curaçao,2,0,2,0,0
2020-10-05,CYP,Cyprus,5,0,5,0,0
2020-10-05,CZE,Czech Republic,992,11,978,471,25
2020-10-05,COD,Democratic Republic of the Congo,27,1,26,20,2
2020-10-05,DNK,Denmark,1558,11,1545,334,32
2020-10-05,DJI,Djibouti,1,0,1,0,0
2020-10-05,DMA,Dominica,5,1,5,6,1
2020-10-05,DOM,Dominican Republic,277,3,274,94,13
2020-10-05,ECU,Ecuador,770,21,759,707,41
2020-10-05,EGY,Egypt,857,26,848,1470,45
2020-10-05,SLV,El Salvador,418,10,410,322,19
2020-10-05,ERI,Eritrea,1,0,1,0,0
2020-10-05,EST,Estonia,2,0,2,0,0
2020-10-05,SWZ,Eswatini,2,0,2,0,0
2020-10-05,ETH,Ethiopia,110,3,109,149,10
2020-10-05,FSM,Federated States of Micronesia,1,0,1,5,0
2020-10-05,FIN,Finland,835,8,829,332,16
2020-10-05,FRA,France,3049,38,3030,1172,55
2020-10-05,GUF,French Guiana,1,0,1,0,0
2020-10-05,GAB,Gabon,4,0,4,0,0
2020-10-05,GMB,Gambia,1,0,1,0,0
2020-10-05,GEO,Georgia,5,1,5,3,1
2020-10-05,DEU,Germany,3397,24,3381,905,55
2020-10-05,GHA,Ghana,123,4,121,116,9
2020-10-05,GRC,Greece,940,7,938,263,15
2020-10-05,GLP,Guadeloupe,6,2,6,111,1
2020-10-05,GUM,Guam,2,1,2,1,1
2020-10-05,GTM,Guatemala,588,11,584,703,26
2020-10-05,GGY,Guernsey,3,0,3,2,0
2020-10-05,GIN,Guinea,21,0,21,1,1
2020-10-05,HTI,Haiti,27,2,26,55,3
2020-10-05,HND,Honduras,257,8,257,190,16
2020-10-05,HKG,Hong Kong,329,0,328,46,2
2020-10-05,HUN,Hungary,1633,12,1630,550,30
2020-10-05,ISL,Iceland,1,0,1,0,0
2020-10-05,IND,India,4214,68,4177,4293.3,128
2020-10-05,IDN,Indonesia,2045,45,2031,1493,48
2020-10-05,IRQ,Iraq,544,38,542,1982,44
2020-10-05,IRL,Ireland,716,3,710,163,8
2020-10-05,ISR,Israel,1013,11,1006,948,17
