date,ISO3,country,count,cli,count_local_com,cli_local_com,anosmia
2021-01-08,-99,-99,3543,97,3065,1401,206
2021-01-08,AFG,Afghanistan,174,40,140,753,43
2021-01-08,ALA,Aland Islands,28,8,21,234,8
2021-01-08,ALB,Albania,96,7,88,277,10
2021-01-08,DZA,Algeria,507,26,450,507,31
2021-01-08,ASM,American Samoa,30,5,26,180,5
2021-01-08,AND,Andorra,44,8,40,474,7
2021-01-08,AGO,Angola,73,5,66,28,10
2021-01-08,AIA,Anguilla,17,3,14,212,4
2021-01-08,ATA,Antarctica,15,4,14,307,3
2021-01-08,ATG,Antigua,9,3,8,66,3
2021-01-08,ARG,Argentina,3709,48,3500,3129,106
2021-01-08,ARM,Armenia,69,9,62,353,13
2021-01-08,ABW,Aruba,28,6,23,133,7
2021-01-08,AUS,Australia,2396,14,2322,344,37
2021-01-08,AUT,Austria,867,5,847,342,11
2021-01-08,AZE,Azerbaijan,118,3,112,279,10
2021-01-08,BHS,Bahamas,15,5,12,103,4
2021-01-08,BHR,Bahrain,9,3,7,3,4
2021-01-08,BGD,Bangladesh,626,50,561,1176,74
2021-01-08,BRB,Barbados,4,0,3,0,0
2021-01-08,BLR,Belarus,322,18,301,619,30
2021-01-08,BEL,Belgium,872,3,824,158,21
2021-01-08,BLZ,Belize,7,2,6,20,2
2021-01-08,BEN,Benin,28,3,27,5,1
2021-01-08,BMU,Bermuda,7,0,5,100,0
2021-01-08,BOL,Bolivia,918,62,868,1508,103
2021-01-08,BES,"Bonaire, Sint Eustatius and Saba",3,1,2,0,1
2021-01-08,BIH,Bosnia and Herzegovina,169,6,160,198,9
2021-01-08,BWA,Botswana,3,1,3,90,1
2021-01-08,BVT,Bouvet Island,1,0,1,0,0
2021-01-08,BRA,Brazil,16423,378,15532,16069,926
2021-01-08,IOT,British Indian Ocean Territory,5,1,4,100,1
2021-01-08,VGB,British Virgin Islands,3,0,1,1,0
2021-01-08,BRN,Brunei,1,0,1,0,0
2021-01-08,BGR,Bulgaria,463,6,441,355.6,15
2021-01-08,BFA,Burkina Faso,67,1,60,25,4
2021-01-08,BDI,Burundi,3,0,3,0,0
2021-01-08,CIV,Côte d'Ivoire,122,4,102,18,5
2021-01-08,KHM,Cambodia,69,6,67,341,7
2021-01-08,CMR,Cameroon,84,5,69,17,5
2021-01-08,CAN,Canada,3131,10,3067,1236,45
2021-01-08,CPV,Cape Verde,3,2,2,82,2
2021-01-08,CAF,Central African Republic,1,1,0,0,1
2021-01-08,TCD,Chad,3,2,2,100,1
2021-01-08,CHL,Chile,1515,14,1437,531,44
2021-01-08,CXR,Christmas Island,1,0,1,0,0
2021-01-08,COL,Colombia,3781,114,3588,2763.357,260
2021-01-08,COM,Comoros,2,0,2,1,0
2021-01-08,COK,Cook Islands,1,0,0,0,0
2021-01-08,CRI,Costa Rica,596,21,562,232,30
2021-01-08,HRV,Croatia,477,9,459,239,19
2021-01-08,CUW,Curaçao,4,0,3,0,0
2021-01-08,CYP,Cyprus,8,0,7,2,1
2021-01-08,CZE,Czech Republic,1335,27,1284,1456,66
2021-01-08,COD,Democratic Republic of the Congo,32,1,27,11,2
2021-01-08,DNK,Denmark,1757,12,1703,514,41
2021-01-08,DMA,Dominica,12,0,10,4,1
2021-01-08,DOM,Dominican Republic,542,24,504,574,45
2021-01-08,ECU,Ecuador,1279,44,1198,947,84
2021-01-08,EGY,Egypt,1752,59,1645,3774,134
2021-01-08,SLV,El Salvador,528,21,492,291,34
2021-01-08,GNQ,Equatorial Guinea,2,1,2,1,1
2021-01-08,ERI,Eritrea,2,0,2,1,0
2021-01-08,EST,Estonia,4,0,4,0,0
2021-01-08,SWZ,Eswatini,3,1,3,2,2
2021-01-08,ETH,Ethiopia,80,2,76,35,5
2021-01-08,FLK,Falkland Islands,2,0,2,0,1
2021-01-08,FRO,Faroe Islands,1,0,1,0,0
2021-01-08,FSM,Federated States of Micronesia,1,0,1,0,0
2021-01-08,FJI,Fiji,2,1,0,0,1
2021-01-08,FIN,Finland,423,3,410,183,10
2021-01-08,FRA,France,5278,49,5027,928,94
2021-01-08,GUF,French Guiana,2,0,2,0,0
2021-01-08,ATF,French Southern Territories,2,0,2,0,0
2021-01-08,GAB,Gabon,5,0,3,0,0
2021-01-08,GMB,Gambia,2,0,2,0,0
2021-01-08,GEO,Georgia,3,0,3,3,0
2021-01-08,DEU,Germany,5712,28,5615,1713,103
2021-01-08,GHA,Ghana,170,10,159,225,16
2021-01-08,GIB,Gibraltar,3,0,2,0,0
2021-01-08,GRC,Greece,848,1,827,306,14
2021-01-08,GRL,Greenland,1,0,1,20,0
2021-01-08,GLP,Guadeloupe,4,0,3,1,0
2021-01-08,GUM,Guam,2,1,1,0,1
2021-01-08,GTM,Guatemala,484,12,452,370,20
2021-01-08,GGY,Guernsey,1,0,1,0,0
2021-01-08,GIN,Guinea,39,0,37,3,1
2021-01-08,GUY,Guyana,1,0,1,0,0
2021-01-08,HTI,Haiti,62,1,50,23,0
2021-01-08,HMD,Heard Island and McDonald Islands,2,0,1,0,0
2021-01-08,HND,Honduras,438,21,410,578,26
2021-01-08,HKG,Hong Kong,260,1,252,30,0
2021-01-08,HUN,Hungary,2036,13,1954,309,56
2021-01-08,ISL,Iceland,1,0,1,0,0
2021-01-08,IND,India,3807,92,3610,3199,159
2021-01-08,IDN,Indonesia,3199,116,2857,1553,145
2021-01-08,IRQ,Iraq,593,27,547,809,32
2021-01-08,IRL,Ireland,1031,12,988,1124,47
2021-01-08,ISR,Israel,1228,11,1176,808,26
2021-01-08,ITA,Italy,5996,40,5849,3552.8,117
2021-01-08,JAM,Jamaica,2,0,1,3,1
2021-01-08,JPN,Japan,10637,48,10248,983,68
2021-01-08,JEY,Jersey,3,0,3,0,0
2021-01-08,JOR,Jordan,454,16,406,707,29
2021-01-08,KAZ,Kazakhstan,172,6,158,93,8
2021-01-08,KEN,Kenya,576,17,546,260,32
2021-01-08,KIR,Kiribati,1,1,0,0,1
2021-01-08,RKS,Kosovo,2,1,2,100,1
2021-01-08,KWT,Kuwait,93,1,89,35,2
2021-01-08,KGZ,Kyrgyzstan,78,2,67,26,2
2021-01-08,LAO,Laos,38,1,34,102,4
2021-01-08,LVA,Latvia,3,0,3,0,0
2021-01-08,LBN,Lebanon,337,6,313,878,15
2021-01-08,LSO,Lesotho,2,0,2,0,0
2021-01-08,LBR,Liberia,6,0,4,1,1
2021-01-08,LBY,Libya,296,8,272,441,20
2021-01-08,LIE,Liechtenstein,2,0,2,2,0
2021-01-08,LTU,Lithuania,1,0,1,0,0
2021-01-08,LUX,Luxembourg,4,1,4,0,0
2021-01-08,MAC,Macau,9,1,8,13,0
2021-01-08,MDG,Madagascar,17,1,16,129,1
2021-01-08,MWI,Malawi,2,0,2,0,0
2021-01-08,MYS,Malaysia,1366,16,1310,434,23
2021-01-08,MDV,Maldives,3,0,1,0,0
2021-01-08,MLI,Mali,60,3,51,13,5
2021-01-08,MLT,Malta,2,1,2,100,1
2021-01-08,MHL,Marshall Islands,2,0,1,0,0
2021-01-08,MTQ,Martinique,2,0,2,0,0
2021-01-08,MRT,Mauritania,21,3,20,33,2
2021-01-08,MUS,Mauritius,1,0,1,1,0
2021-01-08,MYT,Mayotte,2,0,1,0,0
2021-01-08,MEX,Mexico,11466,306,10943,15200,866
2021-01-08,MDA,Moldova,162,9,150,97,17
2021-01-08,MCO,Monaco,6,1,6,1,1
2021-01-08,MNG,Mongolia,2,0,2,0,0
2021-01-08,MSR,Montserrat,1,0,1,3,0
2021-01-08,MAR,Morocco,329,7,305,243,15
2021-01-08,MOZ,Mozambique,102,4,98,54,10
2021-01-08,MMR,Myanmar,438,39,375,1064,44
2021-01-08,NAM,Namibia,3,0,1,0,0
2021-01-08,NPL,Nepal,359,7,341,385,23
2021-01-08,NLD,Netherlands,2226,16,2178,896,65
2021-01-08,NZL,New Zealand,718,12,699,70,15
2021-01-08,NIC,Nicaragua,360,16,322,298,25
2021-01-08,NER,Niger,2,0,2,4,1
2021-01-08,NGA,Nigeria,775,41,724,258,64
2021-01-08,MNP,Northern Mariana Islands,1,0,1,0,0
2021-01-08,NOR,Norway,1519,7,1483,196,28
2021-01-08,OMN,Oman,47,1,45,29,0
2021-01-08,PAK,Pakistan,743,55,697,1496.5,68
2021-01-08,PLW,Palau,2,0,2,0,0
2021-01-08,PSE,Palestine,165,7,154,412,13
2021-01-08,PAN,Panama,390,12,367,228,23
2021-01-08,PNG,Papua New Guinea,2,0,2,0,0
2021-01-08,PRY,Paraguay,317,13,292,489,21
2021-01-08,PER,Peru,1481,58,1377,1104,77
2021-01-08,PHL,Philippines,1808,17,1734,302,26
2021-01-08,PCN,Pitcairn,2,0,2,0,0
2021-01-08,POL,Poland,1856,36,1783,729,66
2021-01-08,PRT,Portugal,1894,10,1833,667,44
2021-01-08,PRI,"Puerto Rico, U.S.",670,10,632,141,16
2021-01-08,QAT,Qatar,89,1,82,62,2
2021-01-08,REU,Réunion,4,0,3,0,1
2021-01-08,MKD,Republic of North Macedonia,5,0,5,27,0
2021-01-08,COG,Republic of the Congo,2,0,1,0,0
2021-01-08,ROU,Romania,1578,20,1511,979,52
2021-01-08,RUS,Russia,1821,85,1743,2525.4,142
2021-01-08,RWA,Rwanda,3,0,3,0,0
2021-01-08,BLM,Saint Barthélemy,1,0,1,0,0
2021-01-08,SHN,Saint Helena,1,0,1,0,0
2021-01-08,MAF,Saint Martin,2,0,2,0,0
2021-01-08,VCT,Saint Vincent and the Grenadines,1,0,1,0,0
2021-01-08,SAU,Saudi Arabia,410,9,389,428,12
2021-01-08,SEN,Senegal,51,1,47,10,1
2021-01-08,SRB,Serbia,458,10,434,775,22
2021-01-08,SGP,Singapore,225,0,220,16,0
2021-01-08,SVK,Slovakia,783,14,768,667,36
2021-01-08,SVN,Slovenia,224,4,217,447,9
2021-01-08,SOM,Somalia,1,0,1,0,0
2021-01-08,ZAF,South Africa,1669,80,1591,1666,135
2021-01-08,SGS,South Georgia and the South Sandwich Islands,1,0,0,0,1
2021-01-08,KOR,South Korea,932,6,888,157,14
2021-01-08,SSD,South Sudan,4,0,4,5,0
2021-01-08,ESP,Spain,3828,28,3727,1827,82
2021-01-08,LKA,Sri Lanka,194,5,187,335,9
2021-01-08,SDN,Sudan,275,9,239,292,25
2021-01-08,SUR,Suriname,1,0,1,0,0
2021-01-08,SJM,Svalbard and Jan Mayen,1,0,1,0,0
2021-01-08,SWE,Sweden,3697,63,3593,1531,230
2021-01-08,CHE,Switzerland,926,9,897,494,25
2021-01-08,TWN,Taiwan,2007,6,1958,85,7
2021-01-08,TJK,Tajikistan,2,0,2,0,0
2021-01-08,TZA,Tanzania,49,4,48,15,4
2021-01-08,THA,Thailand,4234,69,4070,427,46
2021-01-08,TLS,Timor-Leste,3,1,2,0,2
2021-01-08,TKL,Tokelau,3,1,2,0,1
2021-01-08,TON,Tonga,1,0,1,1,0
