date,ISO3,country,count,cli,count_local_com,cli_local_com,anosmia
2021-04-28,AFG,Afghanistan,207,45,174,1210,47
2021-04-28,ALA,Aland Islands,14,2,10,203,6
2021-04-28,ALB,Albania,101,11,92,189,15
2021-04-28,DZA,Algeria,489,24,431,533,40
2021-04-28,ASM,American Samoa,17,8,8,165,7
2021-04-28,AND,Andorra,12,7,9,406,7
2021-04-28,AGO,Angola,79,6,66,229,9
2021-04-28,AIA,Anguilla,9,2,6,206,2
2021-04-28,ATG,Antigua,3,1,3,2,1
2021-04-28,ARG,Argentina,3500,68,3290,3758,155
2021-04-28,ARM,Armenia,23,0,22,16,0
2021-04-28,AUS,Australia,1223,18,1188,504,33
2021-04-28,AUT,Austria,705,7,688,269,13
2021-04-28,AZE,Azerbaijan,101,6,95,147,7
2021-04-28,BHS,Bahamas,4,1,2,1,2
2021-04-28,BHR,Bahrain,1,0,1,0,0
2021-04-28,BGD,Bangladesh,829,55,738,2059,72
2021-04-28,BRB,Barbados,2,1,1,0,0
2021-04-28,BLR,Belarus,153,4,146,180,7
2021-04-28,BEL,Belgium,744,8,705,200,19
2021-04-28,BLZ,Belize,4,0,4,4,0
2021-04-28,BEN,Benin,24,0,23,0,1
2021-04-28,BMU,Bermuda,1,0,1,22,1
2021-04-28,BTN,Bhutan,2,0,1,0,1
2021-04-28,BOL,Bolivia,474,9,436,294,23
2021-04-28,BES,"Bonaire, Sint Eustatius and Saba",1,1,1,100,1
2021-04-28,BIH,Bosnia and Herzegovina,121,2,116,89,3
2021-04-28,BRA,Brazil,12513,261,11869,11158.5,484
2021-04-28,IOT,British Indian Ocean Territory,7,1,5,2,1
2021-04-28,VGB,British Virgin Islands,1,0,1,0,0
2021-04-28,BRN,Brunei,3,3,2,2,3
2021-04-28,BGR,Bulgaria,413,4,400,220,15
2021-04-28,BFA,Burkina Faso,21,2,18,53,1
2021-04-28,BDI,Burundi,2,1,2,16,1
2021-04-28,CIV,Côte d'Ivoire,90,1,81,108,5
2021-04-28,KHM,Cambodia,90,3,82,16,6
2021-04-28,CMR,Cameroon,91,7,79,183,6
2021-04-28,CAN,Canada,2708,31,2629,575,50
2021-04-28,TCD,Chad,2,0,2,42,0
2021-04-28,CHL,Chile,1270,17,1187,651,41
2021-04-28,CXR,Christmas Island,3,1,2,2,1
2021-04-28,CCK,Cocos (Keeling) Islands,1,0,1,10,0
2021-04-28,COL,Colombia,2180,82,2061,1776,132
2021-04-28,COM,Comoros,2,0,1,1,0
2021-04-28,CRI,Costa Rica,650,19,612,488,22
2021-04-28,HRV,Croatia,336,6,325,205,10
2021-04-28,CYP,Cyprus,6,0,6,6,0
2021-04-28,CZE,Czech Republic,798,7,767,314,24
2021-04-28,COD,Democratic Republic of the Congo,36,1,32,12,3
2021-04-28,DNK,Denmark,1209,13,1183,195,38
2021-04-28,DJI,Djibouti,1,0,1,1,0
2021-04-28,DMA,Dominica,3,0,3,2,0
2021-04-28,DOM,Dominican Republic,260,6,245,114,23
2021-04-28,ECU,Ecuador,1171,49,1095,1399,81
2021-04-28,EGY,Egypt,1435,66,1325,3440,131
2021-04-28,SLV,El Salvador,420,15,397,154,20
2021-04-28,GNQ,Equatorial Guinea,2,0,2,0,0
2021-04-28,EST,Estonia,2,1,1,0,1
2021-04-28,SWZ,Eswatini,2,0,2,0,0
2021-04-28,ETH,Ethiopia,132,8,120,138,13
2021-04-28,FLK,Falkland Islands,2,0,2,0,0
2021-04-28,FSM,Federated States of Micronesia,2,0,1,0,0
2021-04-28,FIN,Finland,526,6,513,198,9
2021-04-28,FRA,France,4946,62,4726,912,93
2021-04-28,ATF,French Southern Territories,2,1,2,100,1
2021-04-28,GAB,Gabon,1,0,1,0,0
2021-04-28,GMB,Gambia,1,0,1,0,0
2021-04-28,DEU,Germany,4428,21,4329,1378,78
2021-04-28,GHA,Ghana,142,8,131,44,7
2021-04-28,GRC,Greece,832,8,810,308,16
2021-04-28,GRL,Greenland,2,1,2,11,2
2021-04-28,GRD,Grenada,1,0,1,0,0
2021-04-28,GLP,Guadeloupe,2,0,2,0,0
2021-04-28,GUM,Guam,1,0,1,0,0
2021-04-28,GTM,Guatemala,427,18,402,310,24
2021-04-28,GGY,Guernsey,1,1,1,0,1
2021-04-28,GIN,Guinea,29,2,25,1,2
2021-04-28,GUY,Guyana,2,0,2,0,0
2021-04-28,HTI,Haiti,39,0,35,2,1
2021-04-28,HND,Honduras,324,16,305,375,21
2021-04-28,HKG,Hong Kong,177,0,170,8,1
2021-04-28,HUN,Hungary,2030,17,1971,763,38
2021-04-28,ISL,Iceland,2,0,2,0,0
2021-04-28,IND,India,8209,366,7743,17131.4,585
2021-04-28,IDN,Indonesia,1740,54,1567,796,63
2021-04-28,IRQ,Iraq,674,37,603,1401,53
2021-04-28,IRL,Ireland,489,3,479,280,10
2021-04-28,ISR,Israel,579,10,551,176,16
2021-04-28,ITA,Italy,4534,25,4402,1930.2,77
2021-04-28,JAM,Jamaica,2,1,2,0,1
2021-04-28,JPN,Japan,7673,34,7371,579,60
2021-04-28,JEY,Jersey,1,0,1,0,0
2021-04-28,JOR,Jordan,433,10,404,573,15
2021-04-28,KAZ,Kazakhstan,212,4,196,117,13
2021-04-28,KEN,Kenya,572,29,544,457,31
2021-04-28,KWT,Kuwait,93,1,86,46,1
2021-04-28,KGZ,Kyrgyzstan,70,4,60,134,3
2021-04-28,LAO,Laos,96,3,91,10,2
2021-04-28,LVA,Latvia,1,0,1,0,0
2021-04-28,LBN,Lebanon,154,3,146,94,8
2021-04-28,LSO,Lesotho,1,0,0,0,0
2021-04-28,LBR,Liberia,1,0,1,0,0
2021-04-28,LBY,Libya,197,9,182,170,12
2021-04-28,LTU,Lithuania,2,0,2,0,0
2021-04-28,LUX,Luxembourg,3,0,3,0,0
2021-04-28,MAC,Macau,1,0,1,0,0
2021-04-28,MDG,Madagascar,36,1,35,138,2
2021-04-28,MWI,Malawi,2,0,2,1,0
2021-04-28,MYS,Malaysia,710,11,690,399,10
2021-04-28,MDV,Maldives,2,0,2,0,0
2021-04-28,MLI,Mali,45,2,41,20,4
2021-04-28,MTQ,Martinique,3,0,3,0,0
2021-04-28,MRT,Mauritania,7,0,6,0,0
2021-04-28,MYT,Mayotte,1,0,1,0,0
2021-04-28,MEX,Mexico,6042,93,5746,3381,187
2021-04-28,MDA,Moldova,103,1,98,44,1
2021-04-28,MNG,Mongolia,3,0,3,100,0
2021-04-28,MNE,Montenegro,1,1,1,100,1
