date,ISO3,country,count,cli,count_local_com,cli_local_com,anosmia
2020-06-12,AFG,Afghanistan,390,60,387,3436,77
2020-06-12,ALA,Aland Islands,19,2,19,105,3
2020-06-12,ALB,Albania,259,9,258,274,7
2020-06-12,DZA,Algeria,1088,19,1082,939,32
2020-06-12,ASM,American Samoa,31,5,30,217,7
2020-06-12,AND,Andorra,33,6,32,345,6
2020-06-12,AGO,Angola,130,10,129,129,7
2020-06-12,AIA,Anguilla,7,2,7,120,2
2020-06-12,ATA,Antarctica,19,1,18,207,2
2020-06-12,ATG,Antigua,5,0,5,1,0
2020-06-12,ARG,Argentina,4773,17,4763,912,48
2020-06-12,ARM,Armenia,176,4,174,328,8
2020-06-12,ABW,Aruba,26,2,25,108,3
2020-06-12,AUS,Australia,2309,26,2294,527,49
2020-06-12,AUT,Austria,748,2,745,116,13
2020-06-12,AZE,Azerbaijan,229,5,229,169,9
2020-06-12,BHS,Bahamas,8,2,8,4,1
2020-06-12,BHR,Bahrain,4,0,4,1,0
2020-06-12,BGD,Bangladesh,1643,68,1633,4757,151
2020-06-12,BRB,Barbados,3,1,3,65,2
2020-06-12,BLR,Belarus,502,24,500,699,28
2020-06-12,BEL,Belgium,729,7,725,299,17
2020-06-12,BLZ,Belize,9,0,9,0,1
2020-06-12,BEN,Benin,37,0,37,105,0
2020-06-12,BMU,Bermuda,5,3,5,125,2
2020-06-12,BTN,Bhutan,5,1,5,11,1
2020-06-12,BOL,Bolivia,1876,82,1866,2082,134
2020-06-12,BES,"Bonaire, Sint Eustatius and Saba",3,1,3,23,1
2020-06-12,BIH,Bosnia and Herzegovina,273,0,273,28,4
2020-06-12,BWA,Botswana,4,2,4,110,1
2020-06-12,BRA,Brazil,18374,371,18312,20330.2,909
2020-06-12,IOT,British Indian Ocean Territory,9,1,9,21,2
2020-06-12,VGB,British Virgin Islands,5,0,5,1,0
2020-06-12,BRN,Brunei,1,0,1,0,0
2020-06-12,BGR,Bulgaria,667,6,665,164,14
2020-06-12,BFA,Burkina Faso,47,2,47,28,0
2020-06-12,BDI,Burundi,1,0,1,1,0
2020-06-12,CIV,Côte d'Ivoire,289,9,287,51,20
2020-06-12,KHM,Cambodia,141,8,138,119,10
2020-06-12,CMR,Cameroon,145,9,144,150,12
2020-06-12,CAN,Canada,2972,26,2957,458,42
2020-06-12,CPV,Cape Verde,3,1,3,100,0
2020-06-12,CAF,Central African Republic,3,0,3,3,0
2020-06-12,TCD,Chad,1,1,1,100,1
2020-06-12,CHL,Chile,3126,31,3115,2116,109
2020-06-12,COL,Colombia,3766,49,3751,652,121
2020-06-12,COM,Comoros,2,1,2,20,1
2020-06-12,COK,Cook Islands,3,1,3,80,1
2020-06-12,CRI,Costa Rica,1557,11,1552,255,24
2020-06-12,HRV,Croatia,397,1,395,25,1
2020-06-12,CYP,Cyprus,4,1,4,100,1
2020-06-12,CZE,Czech Republic,939,8,935,170,16
2020-06-12,COD,Democratic Republic of the Congo,29,0,29,1,2
2020-06-12,DNK,Denmark,1679,12,1674,206,25
2020-06-12,DJI,Djibouti,2,1,1,0,1
2020-06-12,DMA,Dominica,14,1,14,2,1
2020-06-12,DOM,Dominican Republic,936,27,933,408,52
2020-06-12,ECU,Ecuador,2130,63,2122,2271,131
2020-06-12,EGY,Egypt,4184,83,4160,7706,288
2020-06-12,SLV,El Salvador,1286,44,1282,625,91
2020-06-12,GNQ,Equatorial Guinea,1,0,1,1,0
2020-06-12,ERI,Eritrea,3,1,3,55,1
2020-06-12,EST,Estonia,3,0,3,0,1
2020-06-12,SWZ,Eswatini,1,0,1,0,0
2020-06-12,ETH,Ethiopia,189,4,189,161,4
2020-06-12,FLK,Falkland Islands,2,1,2,4,1
2020-06-12,FRO,Faroe Islands,1,0,1,0,0
2020-06-12,FSM,Federated States of Micronesia,1,0,0,0,0
2020-06-12,FJI,Fiji,3,0,3,0,0
2020-06-12,FIN,Finland,940,3,939,100,19
2020-06-12,FRA,France,3438,25,3426,395,41
2020-06-12,GUF,French Guiana,1,1,1,0,1
2020-06-12,PYF,French Polynesia,1,0,1,0,0
2020-06-12,GAB,Gabon,7,0,7,0,0
2020-06-12,GMB,Gambia,2,1,2,100,1
2020-06-12,GEO,Georgia,4,0,4,1,0
2020-06-12,DEU,Germany,4168,19,4158,458,50
2020-06-12,GHA,Ghana,371,12,368,327,18
2020-06-12,GIB,Gibraltar,2,0,2,5,0
2020-06-12,GRC,Greece,1171,7,1169,241,14
2020-06-12,GRL,Greenland,5,1,5,56,1
2020-06-12,GRD,Grenada,1,0,1,1,0
2020-06-12,GLP,Guadeloupe,1,0,1,0,0
2020-06-12,GUM,Guam,1,0,1,1,0
2020-06-12,GTM,Guatemala,1399,20,1397,485.5,41
2020-06-12,GGY,Guernsey,2,0,2,0,0
2020-06-12,GIN,Guinea,50,1,49,8,3
2020-06-12,GNB,Guinea-Bissau,1,0,1,0,0
2020-06-12,GUY,Guyana,1,0,1,0,0
2020-06-12,HTI,Haiti,100,1,99,101,6
2020-06-12,HMD,Heard Island and McDonald Islands,1,0,1,0,0
2020-06-12,HND,Honduras,894,24,890,542,56
2020-06-12,HKG,Hong Kong,669,6,666,285,8
2020-06-12,HUN,Hungary,1627,1,1623,46,21
2020-06-12,ISL,Iceland,1,0,1,0,0
2020-06-12,IND,India,10781,76,10749,6121.3,149
2020-06-12,IDN,Indonesia,4235,74,4226,1434,64
2020-06-12,IRQ,Iraq,1860,43,1851,1816,68
2020-06-12,IRL,Ireland,974,7,972,199,15
2020-06-12,IMN,Isle Of Man,2,1,2,100,1
2020-06-12,ISR,Israel,1450,10,1446,236,26
2020-06-12,ITA,Italy,5203,9,5190,940,41
